timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769453147.9499483,RECEIVED,54c2266d-b16a-4287-9768-6c16e0315051,7a2fa5ac-cf2b-4c7f-ac46-fe7476cd0835,c5,c4,26,p1,?,surb={'id': '513f03bd-810c-4d33-b2a5-8f26467d45ce', 'route': ['p1', 'e11', 'i2', 'x2', 'p2', 'c5']}
1769453148.1213439,SENT,e0920984-b17b-42c6-8fee-13ced8c732bf,0b9ac046-01ba-4ca1-b14d-43c37e99ac5c,c4,c2,3385,?,p1,
1769453148.1215005,CREATED,9e9b678e-720a-48fd-90bf-e1facc48db1f,11315676-2fe4-4856-9e32-be7b639d6122,c4,c2,27,?,?,surb={'id': 'cbdd3448-537b-4c6a-aaa6-52b86f5b2bbd', 'route': ['p2', 'e11', 'i9', 'x3', 'p1', 'c4']}
1769453148.2231526,RECEIVED,e7aeaa2f-7386-455d-971e-21d071132d43,a46fe2f5-ec70-4dce-af1a-856d34d24003,c5,c4,27,p1,?,surb={'id': '7ffe5d5c-4586-4854-899b-b4654c66bfb7', 'route': ['p1', 'e7', 'i12', 'x2', 'p2', 'c5']}
1769453148.3220963,SENT,393da59c-8139-41f4-aa89-46b85a8c8bc2,75168212-84f1-4fa0-8367-c388378fd447,c4,c2,3376,?,p1,
1769453148.3222973,CREATED,650ba275-a6e9-4d4d-a142-94b0ac159795,570a096e-e2ca-431b-b8b5-5ab9fb17da0b,c4,c2,27,?,?,surb={'id': '22cbd060-d620-4ab4-83cf-1d1e08554d6a', 'route': ['p2', 'e1', 'i3', 'x12', 'p1', 'c4']}
1769453148.4473114,SENT,fad111e0-6798-4da6-adae-0f892af432e5,7b8ab176-dc99-4fb6-8b8f-11488ddffa30,c4,c2,3391,?,p1,
1769453148.4474847,CREATED,c6976aaf-eed5-4655-8c4f-b48e5160707a,570a096e-e2ca-431b-b8b5-5ab9fb17da0b,c4,c2,27,?,?,surb={'id': '22cbd060-d620-4ab4-83cf-1d1e08554d6a', 'route': ['p2', 'e1', 'i3', 'x12', 'p1', 'c4']}
1769453148.7208796,RECEIVED,1b317b3f-6ec3-4321-91cf-e53daf76b876,a46fe2f5-ec70-4dce-af1a-856d34d24003,c5,c4,27,p1,?,surb={'id': '7ffe5d5c-4586-4854-899b-b4654c66bfb7', 'route': ['p1', 'e7', 'i12', 'x2', 'p2', 'c5']}
1769453149.2161424,SENT,39c8e745-e715-4c2f-be82-6584722adc63,4bf5fc31-4076-474e-aef9-b9849e9b5325,c4,c2,3374,?,p1,
1769453149.21629,CREATED,330ba12f-e46c-4f2c-b773-765137cbcc61,c9ad3a32-b772-4a3e-9cac-8978de0ace15,c4,c2,27,?,?,surb={'id': '52bafc1a-780d-44d5-8ca8-98d4ce244812', 'route': ['p2', 'e11', 'i8', 'x2', 'p1', 'c4']}
1769453149.3214183,SENT,40925681-0ffd-4c5c-8e74-62ebf244f2e8,97a9985b-3ec3-44b2-9866-3098457fec74,c4,c2,3406,?,p1,
1769453149.321565,CREATED,4322e951-e9f1-4925-8895-83570b15e25d,c9ad3a32-b772-4a3e-9cac-8978de0ace15,c4,c2,27,?,?,surb={'id': '52bafc1a-780d-44d5-8ca8-98d4ce244812', 'route': ['p2', 'e11', 'i8', 'x2', 'p1', 'c4']}
1769453149.8488007,SENT,990d1d63-8ee2-4ac0-b2a6-cb8e80fecab6,f036f3b6-b24c-4b03-a3b7-4f3116313f1c,c4,c2,3379,?,p1,
1769453149.8489678,CREATED,eada5156-cee3-4ad7-806e-b79bbc22d652,18006243-006f-4c72-b0d3-ed0258e6f98e,c4,c2,27,?,?,surb={'id': '153d258f-a9af-46fe-b002-98532767cf44', 'route': ['p2', 'e6', 'i1', 'x8', 'p1', 'c4']}
1769453149.9614272,SENT,98c2f3b1-282b-48e0-9209-fd682c91ff6c,5db74a41-f5e0-4e47-b2e1-2960f7b771db,c4,c2,3379,?,p1,
1769453149.9615743,CREATED,2414bc42-d2cc-4af9-b886-30d2fb6f025d,18006243-006f-4c72-b0d3-ed0258e6f98e,c4,c2,27,?,?,surb={'id': '153d258f-a9af-46fe-b002-98532767cf44', 'route': ['p2', 'e6', 'i1', 'x8', 'p1', 'c4']}
1769453149.9749153,SENT,c0ed680f-e2b8-4682-b2c8-14ce79b29e5b,17d9dfcd-7915-4f33-8d05-72b4d022777e,c4,c2,3388,?,p1,
1769453149.9750943,CREATED,74bc35aa-009b-40d8-8032-aa6a17d0cd42,e7c82c09-f437-463c-912c-204f19f1d533,c4,c2,27,?,?,surb={'id': '6881c00b-f35b-423c-ae23-1b46188ffbdc', 'route': ['p2', 'e7', 'i4', 'x12', 'p1', 'c4']}
1769453150.1437814,SENT,d7bb033b-5a97-4c24-b219-994c45a0bfc5,cbf9baff-3d7e-478f-84b4-43b0434360eb,c4,c2,3379,?,p1,
1769453150.143852,CREATED,093fcd31-2cae-4e10-be63-e366cfa4d3c3,e7c82c09-f437-463c-912c-204f19f1d533,c4,c2,27,?,?,surb={'id': '6881c00b-f35b-423c-ae23-1b46188ffbdc', 'route': ['p2', 'e7', 'i4', 'x12', 'p1', 'c4']}
1769453150.1984205,SENT,5004baa9-1859-44a2-aa16-0f53f9d7d4d2,51432d8b-d611-44e4-9602-a55e05c7fa9b,c4,c2,3387,?,p1,
1769453150.198531,CREATED,3e6d51c8-608e-402b-ac58-1f4a8d38d996,948ad932-15de-44d8-911b-66112c8eb3bf,c4,c2,27,?,?,surb={'id': 'e5172489-cc44-4661-908f-a3f18e49a219', 'route': ['p2', 'e8', 'i1', 'x11', 'p1', 'c4']}
1769453150.4053133,SENT,9337d166-633a-4742-90cf-922add80df92,fae0f791-10b5-4930-b465-ce91db2f6597,c4,c2,3376,?,p1,
1769453150.4054177,CREATED,f7fbefca-14c9-470d-87b1-f900c9e11820,948ad932-15de-44d8-911b-66112c8eb3bf,c4,c2,27,?,?,surb={'id': 'e5172489-cc44-4661-908f-a3f18e49a219', 'route': ['p2', 'e8', 'i1', 'x11', 'p1', 'c4']}
1769453150.4536242,RECEIVED,83528f1f-eae0-4c8c-81ad-5951a834e006,14069cef-fcbe-475d-a5bc-1db54f7f4d5c,c5,c4,27,p1,?,surb={'id': 'd127e7c2-3efe-4496-8495-6deaaf819639', 'route': ['p1', 'e7', 'i9', 'x12', 'p2', 'c5']}
1769453150.803223,SENT,6eb69b3c-5326-4e2d-a2d8-ab98bfa30f51,9cbb776d-7dfa-446e-b46d-0c52055e390a,c4,c2,3393,?,p1,
1769453150.8033726,CREATED,0525e7b5-2c91-47ca-8b0f-c92dc933342e,5cd5950e-c55e-4e4d-bd57-e8e0f6bb8c3d,c4,c2,27,?,?,surb={'id': '15b85f6b-d94b-4067-91df-b13b8827275f', 'route': ['p2', 'e11', 'i11', 'x5', 'p1', 'c4']}
1769453151.0224738,SENT,e7e2b874-9ad5-4849-9306-24377a005fb4,3c3cc76d-aff5-4b1a-8778-845a45f54bd2,c4,c2,3398,?,p1,
1769453151.0226219,CREATED,6e4ccbf5-e13d-4e29-ac1f-9c49492fe4e4,5cd5950e-c55e-4e4d-bd57-e8e0f6bb8c3d,c4,c2,27,?,?,surb={'id': '15b85f6b-d94b-4067-91df-b13b8827275f', 'route': ['p2', 'e11', 'i11', 'x5', 'p1', 'c4']}
1769453151.0813115,RECEIVED,35616d0b-6867-464e-a72c-5b3aead0e926,835cea04-3fbf-46fc-a4cd-2544b7aab32d,c5,c4,26,p1,?,surb={'id': 'ba546863-c035-4f83-b2a3-55480261fd30', 'route': ['p1', 'e2', 'i3', 'x11', 'p2', 'c5']}
1769453151.3506567,RECEIVED,bb7179d3-79de-48a5-b618-92e299304a20,14069cef-fcbe-475d-a5bc-1db54f7f4d5c,c5,c4,27,p1,?,surb={'id': 'd127e7c2-3efe-4496-8495-6deaaf819639', 'route': ['p1', 'e7', 'i9', 'x12', 'p2', 'c5']}
1769453151.5411124,SENT,67ed998f-cff5-415c-8ede-e4be41f7869a,1ea3152e-9767-4c71-a948-82d3d896b72b,c4,c2,3375,?,p1,
1769453151.541258,CREATED,73b136c8-154e-4682-aa67-955f45cc5db8,629f0d5f-0797-4244-a3bd-cbe7ac2e5dec,c4,c2,26,?,?,surb={'id': '74267780-06cb-4958-a7b2-00d933ea3e01', 'route': ['p2', 'e9', 'i11', 'x8', 'p1', 'c4']}
1769453151.5730927,RECEIVED,386ea84e-a8fd-47da-a4ef-9164683c3455,f2c50b2a-c140-43f0-8d8a-c1eef66d6ca8,c5,c4,27,p1,?,surb={'id': '86d8a3d3-7c2c-4ff3-a432-1560ad433c31', 'route': ['p1', 'e1', 'i8', 'x1', 'p2', 'c5']}
1769453151.6068485,SENT,32098cb1-b65f-4cb7-b91c-f5f89e18c622,c1bb1b46-6a3e-42ff-8b7f-533f83e56b93,c4,c2,3380,?,p1,
1769453151.6069982,CREATED,dc71655a-e213-4f08-84d1-dde3fec985e4,629f0d5f-0797-4244-a3bd-cbe7ac2e5dec,c4,c2,26,?,?,surb={'id': '74267780-06cb-4958-a7b2-00d933ea3e01', 'route': ['p2', 'e9', 'i11', 'x8', 'p1', 'c4']}
1769453152.0581198,RECEIVED,78e7b7d9-4b65-4277-b314-993ba1c98d5b,74b7b986-ce23-4b23-998e-53211de92b16,c5,c4,27,p1,?,surb={'id': '1face809-c3b3-483e-ae91-5b02514c8397', 'route': ['p1', 'e1', 'i2', 'x12', 'p2', 'c5']}
1769453152.1326687,RECEIVED,98513d2b-6377-47d3-9974-d0c0e2e84501,835cea04-3fbf-46fc-a4cd-2544b7aab32d,c5,c4,26,p1,?,surb={'id': 'ba546863-c035-4f83-b2a3-55480261fd30', 'route': ['p1', 'e2', 'i3', 'x11', 'p2', 'c5']}
1769453152.2593114,RECEIVED,23028b4d-1525-496f-8829-0de821b72703,eaa4a839-da12-4bfa-a945-fd2b931c2a2f,c5,c4,26,p1,?,surb={'id': '12c8e9b7-80a6-4047-8f38-51aec00cae02', 'route': ['p1', 'e12', 'i5', 'x2', 'p2', 'c5']}
1769453152.263409,RECEIVED,bafd82ff-1bf8-4390-b977-a2f912e81dec,92bceb5b-6d44-4051-acd1-a3c02d5b8036,c5,c4,27,p1,?,surb={'id': 'b4e343e2-d2e4-4cc4-863b-d763a7a3a314', 'route': ['p1', 'e9', 'i8', 'x11', 'p2', 'c5']}
1769453152.438177,SENT,a429e67e-f300-4a13-a109-7b6083b30141,93a81a35-b5ae-4926-bfd2-ee733361612a,c4,c2,3391,?,p1,
1769453152.4383476,CREATED,9e1233a9-9642-422b-8dc0-659cd80f6a7b,c1cbf9f6-4718-4229-b509-ee98462d8051,c4,c2,27,?,?,surb={'id': '8c40cb09-794d-45e3-b3a9-e6d532570d03', 'route': ['p2', 'e7', 'i10', 'x4', 'p1', 'c4']}
1769453152.454796,RECEIVED,a49847bc-f233-4aec-98dd-c472bb5e2028,4a1531e9-935d-4df8-938a-d325a9aa518f,c5,c4,27,p1,?,surb={'id': 'e61ad380-db44-4250-93b2-fd8411e5fba1', 'route': ['p1', 'e2', 'i12', 'x6', 'p2', 'c5']}
1769453152.984085,RECEIVED,d75badb3-d207-42cb-b5f8-4caf74d5bf44,4a1531e9-935d-4df8-938a-d325a9aa518f,c5,c4,27,p1,?,surb={'id': 'e61ad380-db44-4250-93b2-fd8411e5fba1', 'route': ['p1', 'e2', 'i12', 'x6', 'p2', 'c5']}
1769453153.0590124,RECEIVED,b3abb1f6-39cb-4531-9d58-6dc9b27d0b62,92bceb5b-6d44-4051-acd1-a3c02d5b8036,c5,c4,27,p1,?,surb={'id': 'b4e343e2-d2e4-4cc4-863b-d763a7a3a314', 'route': ['p1', 'e9', 'i8', 'x11', 'p2', 'c5']}
1769453153.2302063,SENT,9293d7aa-a2be-4f5f-a52e-f3e1c9b9e02b,6ae8aa22-54f0-4c5b-9f1c-13d6a5b2e3a0,c4,c2,3372,?,p1,
1769453153.2303526,CREATED,b8c18d31-4d15-400a-98ef-292027338f11,c1cbf9f6-4718-4229-b509-ee98462d8051,c4,c2,27,?,?,surb={'id': '8c40cb09-794d-45e3-b3a9-e6d532570d03', 'route': ['p2', 'e7', 'i10', 'x4', 'p1', 'c4']}
1769453153.2655275,SENT,1425eb81-b8ce-422b-98fe-512f8be39e55,1864e3fb-638b-445d-b85e-8c284b2adc5d,c4,c2,3373,?,p1,
1769453153.2656796,CREATED,8a62d333-8522-41c4-a983-04e80e00539b,63b3f163-05cc-456f-87c2-7599291f6fc2,c4,c2,26,?,?,surb={'id': 'd25d9c82-a712-4aa2-a03e-d0d39cf527df', 'route': ['p2', 'e3', 'i1', 'x5', 'p1', 'c4']}
1769453153.3566785,SENT,c967c650-b6ce-45e6-9e67-1dfb65281d46,90217562-4f61-4e0f-a8e0-95bb696aadef,c4,c2,3383,?,p1,
1769453153.3567545,CREATED,3d8d473c-f19f-41b6-be6c-b4045fff68d6,63b3f163-05cc-456f-87c2-7599291f6fc2,c4,c2,26,?,?,surb={'id': 'd25d9c82-a712-4aa2-a03e-d0d39cf527df', 'route': ['p2', 'e3', 'i1', 'x5', 'p1', 'c4']}
1769453153.3611422,RECEIVED,fe06db70-0263-4c6f-8010-b2aa01699f19,f2c50b2a-c140-43f0-8d8a-c1eef66d6ca8,c5,c4,27,p1,?,surb={'id': '86d8a3d3-7c2c-4ff3-a432-1560ad433c31', 'route': ['p1', 'e1', 'i8', 'x1', 'p2', 'c5']}
1769453153.731224,SENT,1c37bcf9-ef9b-4f64-8944-848919f36300,f1ddfec1-75cc-48ff-bfcc-1f3dcbde1d62,c4,c2,3400,?,p1,
1769453153.731484,CREATED,4a9c5174-5426-43b3-88ca-076018d671cd,09de0ed4-45ec-4d7c-9be5-e92d2fecab68,c4,c2,27,?,?,surb={'id': '7c3983c5-6ebe-4020-a085-13206cb68c3c', 'route': ['p2', 'e2', 'i3', 'x1', 'p1', 'c4']}
1769453153.7372127,RECEIVED,cf5d5819-f394-4e52-81ea-ab1ef4fcca9a,74b7b986-ce23-4b23-998e-53211de92b16,c5,c4,27,p1,?,surb={'id': '1face809-c3b3-483e-ae91-5b02514c8397', 'route': ['p1', 'e1', 'i2', 'x12', 'p2', 'c5']}
1769453153.8489418,SENT,744f4774-46e5-49ca-b400-14081b675ef1,ec03c6db-8a89-4184-b0a6-9e598bd22d94,c4,c2,3383,?,p1,
1769453153.8491216,CREATED,7b25bad9-8e50-462f-b53b-3ad718677241,09de0ed4-45ec-4d7c-9be5-e92d2fecab68,c4,c2,27,?,?,surb={'id': '7c3983c5-6ebe-4020-a085-13206cb68c3c', 'route': ['p2', 'e2', 'i3', 'x1', 'p1', 'c4']}
1769453153.9146922,RECEIVED,544baadb-f08a-4f73-bc20-6d865aca5c41,acf6ac2e-2b94-4784-af3c-919ab3980cc5,c5,c4,27,p1,?,surb={'id': '9bbf1b1c-c4bf-4fc6-ab0d-2525818451e5', 'route': ['p1', 'e1', 'i5', 'x10', 'p2', 'c5']}
1769453154.117766,RECEIVED,4d7eab74-8c5e-4e6f-ae6e-15fe56b316f0,acf6ac2e-2b94-4784-af3c-919ab3980cc5,c5,c4,27,p1,?,surb={'id': '9bbf1b1c-c4bf-4fc6-ab0d-2525818451e5', 'route': ['p1', 'e1', 'i5', 'x10', 'p2', 'c5']}
1769453154.3994098,SENT,2bbbd147-0a58-4db4-9c03-72b64cd02dbf,a17f7b6f-d913-4b8f-9597-7a18f106ac75,c4,c2,3376,?,p1,
1769453154.399509,CREATED,c70a5ba6-7a61-418d-8d98-e4f1182fb53b,5fe26a86-60ab-4824-8ef1-ad8ba991a05e,c4,c2,27,?,?,surb={'id': 'ab44f06b-5ebf-4453-883c-e2ef72ad4b9c', 'route': ['p2', 'e6', 'i6', 'x4', 'p1', 'c4']}
1769453154.805676,RECEIVED,21dd6dfa-430d-42b4-80e6-d6f338373ba1,8f57811b-fc48-4e05-aff0-2636672756a6,c5,c4,27,p1,?,surb={'id': '09cacde4-9a0b-414b-b81d-fb3124cc43a2', 'route': ['p1', 'e8', 'i5', 'x5', 'p2', 'c5']}
1769453154.8221855,RECEIVED,0e343660-2159-4218-9d63-aef5ce6b3b2d,42fc4864-a33d-4793-8756-f926768c2b10,c5,c4,27,p1,?,surb={'id': '8f915c7a-76c1-4262-b43c-0ea4c0aca2f5', 'route': ['p1', 'e12', 'i12', 'x12', 'p2', 'c5']}
1769453155.028484,RECEIVED,fbac1ae3-9545-46fe-b1e0-9347438def4a,eaa4a839-da12-4bfa-a945-fd2b931c2a2f,c5,c4,26,p1,?,surb={'id': '12c8e9b7-80a6-4047-8f38-51aec00cae02', 'route': ['p1', 'e12', 'i5', 'x2', 'p2', 'c5']}
1769453155.038848,SENT,827f9683-4f0f-4dd7-95cc-811b49b16a5a,4120579e-bb63-4b8d-84a3-b8f4724749b4,c4,c2,3406,?,p1,
1769453155.039035,CREATED,a54a8269-ad32-41c5-8042-452549e531c1,5fe26a86-60ab-4824-8ef1-ad8ba991a05e,c4,c2,27,?,?,surb={'id': 'ab44f06b-5ebf-4453-883c-e2ef72ad4b9c', 'route': ['p2', 'e6', 'i6', 'x4', 'p1', 'c4']}
1769453155.2193546,SENT,64dae655-b662-4284-b48e-90e9506ce520,3d11f425-fc9e-4125-b683-a60d67015191,c4,c2,3368,?,p1,
1769453155.2195039,CREATED,d8b37228-786f-49a2-a81c-2df6525c9f25,13580bb9-6272-412f-911f-6d99d577427f,c4,c2,27,?,?,surb={'id': '5f2c8dc9-7d22-4d89-b34f-dd89fedab87e', 'route': ['p2', 'e9', 'i9', 'x1', 'p1', 'c4']}
1769453155.3307953,RECEIVED,6f7b085e-2555-425d-84ab-a411a4d4874d,8f57811b-fc48-4e05-aff0-2636672756a6,c5,c4,27,p1,?,surb={'id': '09cacde4-9a0b-414b-b81d-fb3124cc43a2', 'route': ['p1', 'e8', 'i5', 'x5', 'p2', 'c5']}
1769453155.4573102,SENT,52ca1bb9-fab6-46e4-9b6c-55e3a2d623be,dfbd6980-a86b-4197-b2a6-a6adf3f0a979,c4,c2,3379,?,p1,
1769453155.4574637,CREATED,c26488b7-f12b-4f4c-a31d-f5ff2f9905f1,13580bb9-6272-412f-911f-6d99d577427f,c4,c2,27,?,?,surb={'id': '5f2c8dc9-7d22-4d89-b34f-dd89fedab87e', 'route': ['p2', 'e9', 'i9', 'x1', 'p1', 'c4']}
1769453155.6763995,RECEIVED,8079ea02-ce45-483b-812b-3899f9416cf5,c12c4de0-d098-4f74-9c9c-49c5c451e0b0,c5,c4,27,p1,?,surb={'id': 'eb950c5d-dfa2-4358-a58f-65d6e7b000e9', 'route': ['p1', 'e3', 'i5', 'x7', 'p2', 'c5']}
1769453155.825332,RECEIVED,5ce782c9-01f0-4926-a7bb-78411f7c3210,a62b719e-9c0a-4e3e-b330-2a85b76c2ad7,c5,c4,27,p1,?,surb={'id': '71cb9ef2-3493-45e9-a960-6491d31fd900', 'route': ['p1', 'e2', 'i4', 'x9', 'p2', 'c5']}
1769453156.2624092,RECEIVED,a7bd13b8-f140-4782-839e-49f8a16b2305,42fc4864-a33d-4793-8756-f926768c2b10,c5,c4,27,p1,?,surb={'id': '8f915c7a-76c1-4262-b43c-0ea4c0aca2f5', 'route': ['p1', 'e12', 'i12', 'x12', 'p2', 'c5']}
1769453156.2775939,RECEIVED,c0eedb10-4ffc-424d-9994-1e26cdd4ef61,2c1b3f36-bbe1-434b-bb25-cd16ec40265f,c5,c4,27,p1,?,surb={'id': '04c3afaa-255a-42b0-99cb-94e054e082ec', 'route': ['p1', 'e2', 'i8', 'x8', 'p2', 'c5']}
1769453156.2874727,RECEIVED,55949e0d-8f4c-4b1f-bfba-89c7a912529f,b7b612a1-31a4-4706-8820-ea8576324838,c5,c4,26,p1,?,surb={'id': 'd4101b7f-65e0-42f2-9c0c-a68eddbf7042', 'route': ['p1', 'e7', 'i3', 'x10', 'p2', 'c5']}
1769453156.3063014,RECEIVED,baeea659-acd7-4fe5-b5b2-d118a789381e,c12c4de0-d098-4f74-9c9c-49c5c451e0b0,c5,c4,27,p1,?,surb={'id': 'eb950c5d-dfa2-4358-a58f-65d6e7b000e9', 'route': ['p1', 'e3', 'i5', 'x7', 'p2', 'c5']}
1769453156.4525366,SENT,eafaf058-a5a9-4e32-b851-0f7ae4d9b902,a7960563-ab98-45eb-a945-501cd66fe49e,c4,c2,3400,?,p1,
1769453156.4527555,CREATED,af44bede-2a6f-4124-9890-1775eb495cb1,82ad9ed2-1f08-45a6-820e-12644414fd9d,c4,c2,27,?,?,surb={'id': 'e2b68bf7-107b-48c9-9657-6bbc3f2ec63d', 'route': ['p2', 'e12', 'i4', 'x4', 'p1', 'c4']}
1769453156.5831232,RECEIVED,7894cab1-a5a9-4301-af7e-b45d435a4676,2c1b3f36-bbe1-434b-bb25-cd16ec40265f,c5,c4,27,p1,?,surb={'id': '04c3afaa-255a-42b0-99cb-94e054e082ec', 'route': ['p1', 'e2', 'i8', 'x8', 'p2', 'c5']}
1769453156.6608968,RECEIVED,57930b32-2824-415b-9425-41f6f1d83f48,30f381dd-19a1-4cec-a343-30ae0c7356e2,c5,c4,27,p1,?,surb={'id': 'c5c1e25c-ecf0-4ea0-b700-fb3ff87f1c44', 'route': ['p1', 'e7', 'i9', 'x3', 'p2', 'c5']}
1769453156.8136196,SENT,7e8a4717-6be3-426c-a618-aa7b0c1dfe40,3797ba6b-41d6-4b9b-8dbd-c540a28d0b1c,c4,c2,3384,?,p1,
1769453156.8137703,CREATED,d7b60c27-7f13-4b70-b31b-d4a42c194ced,82ad9ed2-1f08-45a6-820e-12644414fd9d,c4,c2,27,?,?,surb={'id': 'e2b68bf7-107b-48c9-9657-6bbc3f2ec63d', 'route': ['p2', 'e12', 'i4', 'x4', 'p1', 'c4']}
1769453156.8542528,RECEIVED,61a76c04-03c7-4ea8-ae82-ef9020b2f36f,a62b719e-9c0a-4e3e-b330-2a85b76c2ad7,c5,c4,27,p1,?,surb={'id': '71cb9ef2-3493-45e9-a960-6491d31fd900', 'route': ['p1', 'e2', 'i4', 'x9', 'p2', 'c5']}
1769453157.090621,RECEIVED,72a44e1e-de2b-44b3-ac9d-1ee7502c5d21,bdb60029-37a5-4c75-974e-1020fc460955,c5,c4,27,p1,?,surb={'id': 'c5160552-fe70-4b04-85d1-b47b8e3530de', 'route': ['p1', 'e1', 'i7', 'x3', 'p2', 'c5']}
1769453157.1026635,SENT,0dd0cccc-a0c4-4bed-bf42-33912747b41e,eac72c8b-e1ae-4fa1-b25c-add4f7c28966,c4,c2,3363,?,p1,
1769453157.1028833,CREATED,6cf560d0-fd2f-40b5-807e-4f551e6c9d31,d446dbfe-1306-4d4b-bb6c-53947d3f9484,c4,c2,26,?,?,surb={'id': 'd9715562-bbf0-42d3-b25c-dfd7248795d1', 'route': ['p2', 'e4', 'i1', 'x1', 'p1', 'c4']}
1769453157.530565,RECEIVED,5d44c1b3-09d5-43eb-b6d9-e8111fd427d3,bdb60029-37a5-4c75-974e-1020fc460955,c5,c4,27,p1,?,surb={'id': 'c5160552-fe70-4b04-85d1-b47b8e3530de', 'route': ['p1', 'e1', 'i7', 'x3', 'p2', 'c5']}
1769453157.6021533,SENT,1d02b684-a77b-4a84-9260-eb9fe99f5a9c,c2f2855e-eb70-4027-8948-89f9cb810411,c4,c2,3385,?,p1,
1769453157.6023095,CREATED,333d3058-5972-4367-9c55-7c2fff9efcaa,d446dbfe-1306-4d4b-bb6c-53947d3f9484,c4,c2,26,?,?,surb={'id': 'd9715562-bbf0-42d3-b25c-dfd7248795d1', 'route': ['p2', 'e4', 'i1', 'x1', 'p1', 'c4']}
1769453158.699099,RECEIVED,5ba32f37-5543-4e45-b3d2-68073d71d3ee,bce4bc8d-7a21-4837-9ab0-7d1adfcee50a,c5,c4,26,p1,?,surb={'id': 'b921e6fb-9131-4f2f-ae78-09aa21c430c8', 'route': ['p1', 'e7', 'i4', 'x5', 'p2', 'c5']}
1769453158.7592614,RECEIVED,f3ab418b-ff54-4906-b4f7-befa2fb58197,b7b612a1-31a4-4706-8820-ea8576324838,c5,c4,26,p1,?,surb={'id': 'd4101b7f-65e0-42f2-9c0c-a68eddbf7042', 'route': ['p1', 'e7', 'i3', 'x10', 'p2', 'c5']}
1769453158.9283888,RECEIVED,3fec9591-b35c-443e-b2dd-538219124b6c,30f381dd-19a1-4cec-a343-30ae0c7356e2,c5,c4,27,p1,?,surb={'id': 'c5c1e25c-ecf0-4ea0-b700-fb3ff87f1c44', 'route': ['p1', 'e7', 'i9', 'x3', 'p2', 'c5']}
1769453158.9472396,RECEIVED,9208eda2-a100-4877-a4ed-554d2445206a,d37b6888-c536-4b07-ad4f-7da9105b064b,c5,c4,27,p1,?,surb={'id': 'f278e04a-a8a4-41a3-8cea-5e7c6dc827d5', 'route': ['p1', 'e9', 'i12', 'x2', 'p2', 'c5']}
1769453159.25248,RECEIVED,cf6571a3-6ebf-4a03-864f-f869305c4362,0cdc2ad1-6662-4519-a091-fd9423885910,c5,c4,27,p1,?,surb={'id': 'dddcf99f-d06f-4bfd-837d-7a235d270657', 'route': ['p1', 'e7', 'i12', 'x5', 'p2', 'c5']}
1769453159.3841453,RECEIVED,ddb833d6-d4d2-4f2c-a683-e17bf62ab87f,bce4bc8d-7a21-4837-9ab0-7d1adfcee50a,c5,c4,26,p1,?,surb={'id': 'b921e6fb-9131-4f2f-ae78-09aa21c430c8', 'route': ['p1', 'e7', 'i4', 'x5', 'p2', 'c5']}
1769453159.4873414,SENT,93879de5-f599-4b8c-834c-ebf97eaf1396,0518f3ac-72f3-497c-8422-12249155e235,c4,c2,3368,?,p1,
1769453159.4874923,CREATED,ed31077e-819d-4f11-916a-8a53177fa203,71f6ddc2-0122-4fec-8c32-9ad517b6cc88,c4,c2,26,?,?,surb={'id': 'd7d5232f-c85e-4738-97a0-c2dbe0b2ea32', 'route': ['p2', 'e1', 'i4', 'x10', 'p1', 'c4']}
1769453159.6290016,SENT,650d5bd4-6325-4eb6-af44-24d10f3b3ba6,7fbac3c9-ebd0-472b-baec-97c4ae1bb8cb,c4,c2,3404,?,p1,
1769453159.6292148,CREATED,de2febd2-e3a8-4060-a240-e4ce775a907c,71f6ddc2-0122-4fec-8c32-9ad517b6cc88,c4,c2,26,?,?,surb={'id': 'd7d5232f-c85e-4738-97a0-c2dbe0b2ea32', 'route': ['p2', 'e1', 'i4', 'x10', 'p1', 'c4']}
1769453159.7554674,SENT,fb5b3205-bad0-44ae-bd58-508e1df3e073,fcd523d9-a7f0-4343-a3ce-c1af0aea8405,c4,c2,3387,?,p1,
1769453159.7556143,CREATED,586d85f3-f29a-4c60-948b-7eb57e5f558c,eb0025ab-a4fe-4fbf-94c5-901ad64e50a4,c4,c2,27,?,?,surb={'id': '91bf443b-3db3-4456-a030-2f45b3c9b5ae', 'route': ['p2', 'e11', 'i8', 'x11', 'p1', 'c4']}
1769453159.975164,SENT,a89c10ac-c0f7-470b-a62b-fad8a3daff23,e9e40c98-3d9c-4a27-a7c8-f10ffeb96bf4,c4,c2,3399,?,p1,
1769453159.9753551,CREATED,da068244-c1c7-4de5-97c7-58743c7b9600,eb0025ab-a4fe-4fbf-94c5-901ad64e50a4,c4,c2,27,?,?,surb={'id': '91bf443b-3db3-4456-a030-2f45b3c9b5ae', 'route': ['p2', 'e11', 'i8', 'x11', 'p1', 'c4']}
1769453160.0990367,SENT,426f2d11-34bb-486c-9307-4a4cc9845149,fce36a1d-c887-47d3-a238-95779fd95b4b,c4,c2,3373,?,p1,
1769453160.099973,CREATED,4134f3df-382d-4dc9-b09c-3a9bde6e951b,4e88530d-2e0d-4f97-8d07-7a306f5b370f,c4,c2,27,?,?,surb={'id': '2e9a3ed7-17cc-4805-91ec-54f1ec33fde3', 'route': ['p2', 'e2', 'i5', 'x4', 'p1', 'c4']}
