timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769453131.9586544,SENT,bbfc8c03-bc83-4e88-b0ab-1837619c029e,6e32d0fd-19c1-4dab-bc48-127af70bd725,c2,DROP,2027,?,p2,
1769453131.9587817,CREATED,92fa1fd9-3287-4cb8-ad30-15440e3cf37f,fee4490b-a509-48db-9afc-068148c30299,c2,DROP,26,?,?,
1769453132.2628706,SENT,39baa510-c4c6-41a4-a3e5-44c876fb1647,0c9a8e78-9f85-4a1e-8cdb-5a283852eb21,c2,c3,3365,?,p2,
1769453132.2630243,CREATED,cc5cdd68-48e0-4ce4-9044-cd025776a804,fb3d6c42-1aad-466e-874e-85e648c49bf8,c2,c3,26,?,?,surb={'id': 'b144f7b6-4d8b-452c-a4ef-9d39ec9aece5', 'route': ['p3', 'e11', 'i7', 'x3', 'p2', 'c2']}
1769453209.0183096,RECEIVED,81df4d1d-3944-4353-a631-2b95e6389c72,77b4ed4a-28be-47cd-aac3-0523561b60ea,c4,c2,26,p2,?,surb={'id': '41ab8e65-79c5-4a56-afbf-da14cbf5801d', 'route': ['p2', 'e2', 'i7', 'x3', 'p1', 'c4']}
1769453209.100325,SENT,c990ba02-512e-4341-b280-683c11a84eba,58ff0483-3055-4502-81b3-ccd0617ae044,c2,c3,3379,?,p2,
1769453209.1004639,CREATED,4a329b11-a2bb-4c7e-a593-1f3f3f39066c,23d33212-30c4-4e93-8b7a-4c7e31762c5b,c2,c3,27,?,?,surb={'id': '99ee6cfe-9428-4cc5-a3d0-5d76f8e26bb7', 'route': ['p3', 'e7', 'i5', 'x8', 'p2', 'c2']}
1769453209.1103382,RECEIVED,e71d6af9-24d2-42fe-a1dd-e39915af8c43,f33d8998-4256-49dd-8e09-1a40daecece1,c4,c2,27,p2,?,surb={'id': 'a20cacd7-463d-495e-9aff-02095543d4b2', 'route': ['p2', 'e2', 'i9', 'x2', 'p1', 'c4']}
1769453209.1961472,SENT,462ab979-4eab-47ae-9bc9-4a6fdf93088b,cfea8910-50d3-42cb-815b-f842b3639a3d,c2,c3,3372,?,p2,
1769453209.1962836,CREATED,7d72f29d-5475-4274-80df-2021cd4afcdd,9330364f-2d3e-498e-abf7-66c68126e007,c2,c3,26,?,?,surb={'id': '14cff502-36ad-451f-98fb-1cdb6883fa2b', 'route': ['p3', 'e7', 'i11', 'x2', 'p2', 'c2']}
1769453209.228273,RECEIVED,f93b329d-53df-45a7-87bc-86d31d06a3fd,617dea30-8356-41c9-8b22-5a164d72f7ef,c4,c2,27,p2,?,surb={'id': '0b2e88a9-4726-40ed-b551-a7e14ddd3d29', 'route': ['p2', 'e11', 'i9', 'x4', 'p1', 'c4']}
1769453209.4683943,SENT,a32f47c3-d274-4153-83d8-fc28f63a212e,c8b29313-3cb0-4544-8775-78ddf1f68ab1,c2,c3,3376,?,p2,
1769453209.4685233,CREATED,a22caab0-090d-4304-8dc3-28dfd6058d89,9330364f-2d3e-498e-abf7-66c68126e007,c2,c3,26,?,?,surb={'id': '14cff502-36ad-451f-98fb-1cdb6883fa2b', 'route': ['p3', 'e7', 'i11', 'x2', 'p2', 'c2']}
1769453209.6664457,SENT,c4a31c59-c2b8-4e97-8850-992979a4b7ff,b980a1f4-f930-4e9f-b318-3fe702dab6bc,c2,c3,3383,?,p2,
1769453209.666653,CREATED,8eb5a35b-b97d-4a82-bb02-73eb2502b851,bc1611f4-f42f-45c8-8b7e-78355faafbfc,c2,c3,26,?,?,surb={'id': 'd7c5449b-518a-4829-98d9-7fc4b7a088b1', 'route': ['p3', 'e11', 'i2', 'x8', 'p2', 'c2']}
1769453209.8742702,RECEIVED,7a2c0365-85ad-40f0-874b-289e3c447b98,bbc3aa57-e82f-46bd-bb32-8afb74ed40a0,c4,c2,26,p2,?,surb={'id': 'cc49f119-8ff2-4111-9dd8-cf2698858479', 'route': ['p2', 'e11', 'i3', 'x1', 'p1', 'c4']}
1769453209.9030032,SENT,a06aad01-04de-4d2c-8916-47ae53bb81db,e2b72e80-939a-48a5-b54e-20d9b6d8ec4e,c2,c3,3380,?,p2,
1769453209.903169,CREATED,ace91cf4-1dc7-4dfc-b359-813ecdbd85b5,bc1611f4-f42f-45c8-8b7e-78355faafbfc,c2,c3,26,?,?,surb={'id': 'd7c5449b-518a-4829-98d9-7fc4b7a088b1', 'route': ['p3', 'e11', 'i2', 'x8', 'p2', 'c2']}
1769453210.1307485,RECEIVED,d080d2c6-e6af-4454-ac13-8b1bf483f5fd,77b4ed4a-28be-47cd-aac3-0523561b60ea,c4,c2,26,p2,?,surb={'id': '41ab8e65-79c5-4a56-afbf-da14cbf5801d', 'route': ['p2', 'e2', 'i7', 'x3', 'p1', 'c4']}
1769453210.3360023,RECEIVED,042079e2-eb1b-444b-8b19-0b6d3972b837,c5fca82a-f6fe-4594-9434-a459bb4e2225,c4,c2,27,p2,?,surb={'id': '03641762-58c4-4902-af7e-43923f882619', 'route': ['p2', 'e9', 'i12', 'x2', 'p1', 'c4']}
1769453210.4560397,SENT,7105db2b-2b67-436f-adb6-4e8c6847a4b9,bb105687-147c-463e-b700-b2f8fc4af00c,c2,c3,3361,?,p2,
1769453210.4562263,CREATED,50d60a01-fc7b-4bcf-9314-6e742083f657,20272314-a91e-4e5f-8513-d9e6ff40ebad,c2,c3,26,?,?,surb={'id': 'e1d258d6-2ce8-4263-976e-029de70b68d5', 'route': ['p3', 'e1', 'i5', 'x10', 'p2', 'c2']}
1769453210.6972873,SENT,7e22484c-c212-4ca8-8fd7-ae607e57a5da,c255651c-6f4a-4d36-9bfe-9a90fea9c6fd,c2,c3,3384,?,p2,
1769453210.6974204,CREATED,2442d342-bcbe-415e-9dea-983925f8e8dd,20272314-a91e-4e5f-8513-d9e6ff40ebad,c2,c3,26,?,?,surb={'id': 'e1d258d6-2ce8-4263-976e-029de70b68d5', 'route': ['p3', 'e1', 'i5', 'x10', 'p2', 'c2']}
1769453211.3528914,SENT,62058dfd-3836-4893-96f0-7adac1e4300f,98b5336b-52ad-48fd-b6a3-6ec84c27fe07,c2,c3,3384,?,p2,
1769453211.3530703,CREATED,31ee4811-d1a5-4dd2-a5d2-f92467c3bff4,797344ae-dfa7-487f-8939-32a23a5ce08a,c2,c3,27,?,?,surb={'id': '61bdc790-3d30-45fd-ba14-0daaab819af4', 'route': ['p3', 'e6', 'i12', 'x5', 'p2', 'c2']}
1769453211.410012,RECEIVED,acd5e25d-862d-4c49-986d-0fd71d03e8f1,c5fca82a-f6fe-4594-9434-a459bb4e2225,c4,c2,27,p2,?,surb={'id': '03641762-58c4-4902-af7e-43923f882619', 'route': ['p2', 'e9', 'i12', 'x2', 'p1', 'c4']}
1769453212.0362742,SENT,62f5eb89-4502-4c75-957c-8e9faf68989d,019345a3-6865-4f19-98cb-a3fcb503f2d8,c2,c3,3380,?,p2,
1769453212.0364246,CREATED,93ca9764-d16e-4b58-b6da-aeb4f10aa563,797344ae-dfa7-487f-8939-32a23a5ce08a,c2,c3,27,?,?,surb={'id': '61bdc790-3d30-45fd-ba14-0daaab819af4', 'route': ['p3', 'e6', 'i12', 'x5', 'p2', 'c2']}
1769453212.042569,RECEIVED,8bd36f63-6be3-49fc-b429-b46bcb32db5f,fc2ef5f2-ae38-405e-a259-caf3dd35150c,c4,c2,27,p2,?,surb={'id': '1e0c849c-6063-4bd6-9882-f04b2507c561', 'route': ['p2', 'e1', 'i1', 'x6', 'p1', 'c4']}
1769453212.1343884,SENT,97adfaa8-8ad2-47e6-868e-fc740c3ba6b4,70fca7cc-419a-4fb3-a5b9-cc717746a1a1,c2,c3,3387,?,p2,
1769453212.1346014,CREATED,23d90389-c49a-4cd4-a421-652f60776f91,91937c3d-08e9-4d4d-bce5-4d1f825ffea2,c2,c3,27,?,?,surb={'id': '8aadb115-8465-4e94-b2ae-1498cfdb0343', 'route': ['p3', 'e11', 'i7', 'x10', 'p2', 'c2']}
1769453212.3176384,SENT,9a363882-6729-4a08-82b9-482a7fe00cfe,85bff576-229a-4f86-b5a9-f851e92f8f9a,c2,c3,3376,?,p2,
1769453212.3177137,CREATED,54417f81-8a6b-460c-a482-c0416bc43008,91937c3d-08e9-4d4d-bce5-4d1f825ffea2,c2,c3,27,?,?,surb={'id': '8aadb115-8465-4e94-b2ae-1498cfdb0343', 'route': ['p3', 'e11', 'i7', 'x10', 'p2', 'c2']}
1769453212.3873394,SENT,5191d948-b5b0-4210-b17e-35ce2ca25e7e,e8aa59fa-b00e-4512-a257-7d32568e8e0e,c2,c3,3375,?,p2,
1769453212.3874173,CREATED,ba0747db-2d00-4203-bd37-d26338cdaa59,a992c0e9-74d0-49bf-8b5b-984f6b1f22ab,c2,c3,27,?,?,surb={'id': '8231cade-6b8a-42cb-88d2-2870bc2b0f17', 'route': ['p3', 'e8', 'i2', 'x4', 'p2', 'c2']}
1769453212.4923341,RECEIVED,ad3f76d3-3807-4a37-a86f-1377ed3ce689,fc2ef5f2-ae38-405e-a259-caf3dd35150c,c4,c2,27,p2,?,surb={'id': '1e0c849c-6063-4bd6-9882-f04b2507c561', 'route': ['p2', 'e1', 'i1', 'x6', 'p1', 'c4']}
1769453213.5027502,SENT,9ffc6e2f-60e6-4bf0-bd3a-3088ea0915b4,5bf174dd-bb91-4828-a8b9-29286595f40f,c2,c3,3375,?,p2,
1769453213.502854,CREATED,c0522fe8-084d-430e-9cae-227e065ab57e,a992c0e9-74d0-49bf-8b5b-984f6b1f22ab,c2,c3,27,?,?,surb={'id': '8231cade-6b8a-42cb-88d2-2870bc2b0f17', 'route': ['p3', 'e8', 'i2', 'x4', 'p2', 'c2']}
1769453213.6799207,SENT,afdd791c-9583-4ffd-ad46-892182371698,11a79de2-30e1-43de-be1d-aa56a63143ba,c2,c3,3379,?,p2,
1769453213.6800187,CREATED,c155474f-60c5-424c-b21a-76b8065610af,cf74f9e1-b5b5-4a35-beb9-0d49e523d5a3,c2,c3,27,?,?,surb={'id': 'c9ae8b5e-fbfb-4295-a54b-d999a902c70d', 'route': ['p3', 'e8', 'i11', 'x5', 'p2', 'c2']}
1769453213.7594469,RECEIVED,0c924316-f7ca-46d2-a537-21eb2e120246,df3e20ca-ed0c-41cf-92c1-60c916450224,c4,c2,27,p2,?,surb={'id': '2f04942a-737d-4856-ab79-95a4dd10d723', 'route': ['p2', 'e7', 'i11', 'x4', 'p1', 'c4']}
1769453213.8656473,SENT,616e163f-27d4-4d1a-a6d8-08b9d1792076,d8fa90d5-05dd-49ec-839d-777c55bae3e9,c2,c3,3363,?,p2,
1769453213.8657448,CREATED,a1820950-f9dc-4202-b371-e673f12f509a,cf74f9e1-b5b5-4a35-beb9-0d49e523d5a3,c2,c3,27,?,?,surb={'id': 'c9ae8b5e-fbfb-4295-a54b-d999a902c70d', 'route': ['p3', 'e8', 'i11', 'x5', 'p2', 'c2']}
1769453214.0565388,RECEIVED,cba2ddc6-ab95-408c-82e9-e37494c09a7f,f0f55993-58eb-4b28-9a36-6f3695dfbbd3,c4,c2,27,p2,?,surb={'id': 'e735eeff-58b8-4b88-98df-5f572072c065', 'route': ['p2', 'e7', 'i4', 'x8', 'p1', 'c4']}
1769453214.2375138,SENT,3526b763-7756-49c2-bb20-2ead179442f9,755d2041-8128-47f0-b715-31e10517e800,c2,c3,3376,?,p2,
1769453214.2376149,CREATED,8a546519-8587-4a63-9db3-9ebc3c41b969,01a1c888-32f3-4b2c-aa98-c040dd7f0bcc,c2,c3,27,?,?,surb={'id': '45691162-d09a-4625-9868-cf3d73d85dfc', 'route': ['p3', 'e6', 'i3', 'x5', 'p2', 'c2']}
1769453214.2480843,SENT,e639cf2c-2c7c-46d9-913b-00b262827252,090e22a6-ab2e-4975-86e0-8b0a62630294,c2,c3,3379,?,p2,
1769453214.2481866,CREATED,075eb952-6027-4698-8024-880de2e96f2e,01a1c888-32f3-4b2c-aa98-c040dd7f0bcc,c2,c3,27,?,?,surb={'id': '45691162-d09a-4625-9868-cf3d73d85dfc', 'route': ['p3', 'e6', 'i3', 'x5', 'p2', 'c2']}
1769453214.2984035,SENT,c7efcd9e-bff0-48af-8aae-cf4604453df7,fedab976-405c-4882-b852-c99d08359907,c2,c3,3380,?,p2,
1769453214.2985058,CREATED,b08204b0-d5f1-46f5-ab45-e785ba55b12c,59ebb109-5201-4f60-bfa4-c49f49f9dadb,c2,c3,26,?,?,surb={'id': 'd34c572a-b2fb-46aa-8516-cc9dfb166c75', 'route': ['p3', 'e12', 'i1', 'x5', 'p2', 'c2']}
1769453214.3571765,SENT,2e47e369-8981-46e0-89de-078c42198a88,c04d1d65-0c57-451f-b3a3-077c280a8b78,c2,c3,3379,?,p2,
1769453214.3572783,CREATED,8ed9e502-06eb-42b4-9f41-f034e9531ba0,59ebb109-5201-4f60-bfa4-c49f49f9dadb,c2,c3,26,?,?,surb={'id': 'd34c572a-b2fb-46aa-8516-cc9dfb166c75', 'route': ['p3', 'e12', 'i1', 'x5', 'p2', 'c2']}
1769453214.425461,SENT,a97ab1f4-d4f7-48ad-947d-ddedd89028dc,ecb94b01-61c0-4ab0-aa1b-574a987bdd1d,c2,c3,3384,?,p2,
1769453214.4255784,CREATED,39ffb2b8-3b3a-41d2-b477-568670432938,321f3808-072e-4900-b2f2-af12e94758ae,c2,c3,27,?,?,surb={'id': '7cf18070-a9ea-49de-bed1-c49be6b3463b', 'route': ['p3', 'e4', 'i7', 'x8', 'p2', 'c2']}
1769453214.5037496,SENT,de44149d-56a7-49ed-8b6e-1c079b0ed800,66d51b12-b21b-4983-98ad-7c3435133357,c2,c3,3376,?,p2,
1769453214.5038464,CREATED,c855b985-9bb0-4c97-a4bd-adcecfbb09f3,321f3808-072e-4900-b2f2-af12e94758ae,c2,c3,27,?,?,surb={'id': '7cf18070-a9ea-49de-bed1-c49be6b3463b', 'route': ['p3', 'e4', 'i7', 'x8', 'p2', 'c2']}
1769453214.6595368,SENT,9b841d12-a14c-455a-988a-11ac59a48592,d357467a-9687-4f85-a82a-36f02dcd2b0c,c2,c3,3374,?,p2,
1769453214.6596372,CREATED,ac92511a-c6ce-4bd6-8447-bb8f1f9a14d4,7d71ebba-734a-4456-b54d-46c4818a0fe8,c2,c3,27,?,?,surb={'id': '75f1327b-6240-40af-bfa4-25af58ee8b64', 'route': ['p3', 'e6', 'i6', 'x6', 'p2', 'c2']}
1769453214.8791027,SENT,1c168df6-3077-41b8-8b0b-8ef841d03da2,d466f63c-f99c-4cec-a490-2316e99b1ba6,c2,c3,3402,?,p2,
1769453214.879234,CREATED,185a4b9f-c9ed-45db-a639-0eb7939e931f,7d71ebba-734a-4456-b54d-46c4818a0fe8,c2,c3,27,?,?,surb={'id': '75f1327b-6240-40af-bfa4-25af58ee8b64', 'route': ['p3', 'e6', 'i6', 'x6', 'p2', 'c2']}
1769453214.9450948,SENT,57c9b997-fbfe-402f-be8e-a3859fd21a80,0a6d063f-3052-4fe1-b974-b29f50b5d578,c2,c3,3374,?,p2,
1769453214.9451869,CREATED,deb680b7-4aa6-4900-ba79-5acc45514eb8,cd26d341-f81a-4e9a-a34e-2b1a8e6090aa,c2,c3,27,?,?,surb={'id': '16411edb-6283-480b-9f05-6f001aa74394', 'route': ['p3', 'e12', 'i5', 'x7', 'p2', 'c2']}
1769453215.0335784,SENT,429ebdea-c1e0-4528-9a91-ccc2e68dd6da,4ce781ef-adc1-4f59-9d2c-6c1a06525e38,c2,c3,3380,?,p2,
1769453215.0336494,CREATED,9e3f0abb-51a0-4a8d-90fa-8719f7df36dd,cd26d341-f81a-4e9a-a34e-2b1a8e6090aa,c2,c3,27,?,?,surb={'id': '16411edb-6283-480b-9f05-6f001aa74394', 'route': ['p3', 'e12', 'i5', 'x7', 'p2', 'c2']}
1769453215.425595,SENT,50e791e8-0095-4e61-81ba-b00363596ea5,c9a714f5-f835-4e2f-9795-ae79501c63a0,c2,c3,3375,?,p2,
1769453215.4257293,CREATED,bde344ba-1985-4237-b65b-40b54cf55850,744bad46-0413-4227-85dd-cdf6efb56728,c2,c3,27,?,?,surb={'id': '8a641b15-8336-4405-8ecf-29c05a8cf653', 'route': ['p3', 'e9', 'i3', 'x1', 'p2', 'c2']}
1769453215.831591,SENT,bf49cfe1-cb6d-4c86-ab03-e35420920a34,dce63ca9-0755-4872-ac2b-0445a3fc45d2,c2,c3,3387,?,p2,
1769453215.8317232,CREATED,6456404b-831a-44bc-b09f-8d0697dfeedb,744bad46-0413-4227-85dd-cdf6efb56728,c2,c3,27,?,?,surb={'id': '8a641b15-8336-4405-8ecf-29c05a8cf653', 'route': ['p3', 'e9', 'i3', 'x1', 'p2', 'c2']}
1769453216.0915577,RECEIVED,4e537021-9bd6-4f03-b8d1-bfa03cf7f2ac,da020175-e7bb-4563-ac93-5c770979ac57,c4,c2,26,p2,?,surb={'id': 'c88ff524-4e23-435d-a6ab-dcb554b84f3e', 'route': ['p2', 'e12', 'i2', 'x9', 'p1', 'c4']}
1769453216.1045587,RECEIVED,e705877e-c35f-4948-9ba3-0c019725954e,da020175-e7bb-4563-ac93-5c770979ac57,c4,c2,26,p2,?,surb={'id': 'c88ff524-4e23-435d-a6ab-dcb554b84f3e', 'route': ['p2', 'e12', 'i2', 'x9', 'p1', 'c4']}
1769453216.3660367,SENT,6fc981d8-c64a-4124-ad2f-c2a972b1c9da,6b68bca9-bc06-4923-82fd-a5f340c80db3,c2,c3,3384,?,p2,
1769453216.366188,CREATED,ceeca927-07eb-4a67-a50a-34cb66280df2,5eb02d1d-885a-4eb7-97c0-bdef64a02058,c2,c3,26,?,?,surb={'id': '48d91199-dbcc-4250-8b68-e3d2bac8185d', 'route': ['p3', 'e4', 'i5', 'x1', 'p2', 'c2']}
1769453216.4164648,RECEIVED,e8e234fa-8dca-4ae1-a898-abfeb5cc9556,f1b80dd7-7d80-44cc-8925-41493e210261,c4,c2,27,p2,?,surb={'id': '273ea34f-d0c7-4879-b46f-17cb554f5dad', 'route': ['p2', 'e3', 'i7', 'x12', 'p1', 'c4']}
1769453216.4240348,RECEIVED,40caedb5-0374-4ca5-92b0-c3fa7848a6ce,8ef4f4fa-b486-4c5f-99f1-4f6798f3eefd,c4,c2,27,p2,?,surb={'id': '9b908701-7db4-492e-a44c-81bd73287bac', 'route': ['p2', 'e1', 'i11', 'x11', 'p1', 'c4']}
1769453217.2516584,RECEIVED,9dd312fe-5973-4857-802e-b217d4a85870,f1b80dd7-7d80-44cc-8925-41493e210261,c4,c2,27,p2,?,surb={'id': '273ea34f-d0c7-4879-b46f-17cb554f5dad', 'route': ['p2', 'e3', 'i7', 'x12', 'p1', 'c4']}
1769453217.3188171,RECEIVED,cecdf900-3844-4efe-b33b-66c9448fba4f,c438cc9f-5065-479e-8ef6-1851e1e9bfe5,c4,c2,27,p2,?,surb={'id': '0caa62fa-98a3-4231-ad37-d76c8372d45e', 'route': ['p2', 'e3', 'i10', 'x10', 'p1', 'c4']}
1769453217.452113,RECEIVED,30303843-46c3-41fb-9331-7588d06acfcc,f23b0d82-8e68-4a2f-9582-9088e69677b2,c4,c2,27,p2,?,surb={'id': '0ac8fdf4-0b4c-474c-835e-1c0b298b7998', 'route': ['p2', 'e11', 'i3', 'x1', 'p1', 'c4']}
1769453217.4582236,SENT,d91a13df-8a29-40ee-94f4-efefbd23f857,5243fed7-8a03-49ee-b70c-65e903f0db68,c2,c3,3371,?,p2,
1769453217.4589942,CREATED,6e12dfe3-b2bb-4fd9-b203-8f13c55b1b9e,5eb02d1d-885a-4eb7-97c0-bdef64a02058,c2,c3,26,?,?,surb={'id': '48d91199-dbcc-4250-8b68-e3d2bac8185d', 'route': ['p3', 'e4', 'i5', 'x1', 'p2', 'c2']}
1769453217.5824082,SENT,832696d4-c516-4aa3-adae-f813de521c69,3d0cb51b-e5ac-4e52-b16a-d3dc92a95bce,c2,c3,3384,?,p2,
1769453217.5825496,CREATED,b540b37b-2968-4f99-8854-774ac966844c,70134dbf-bdf3-4275-b5d7-cb0bb5114232,c2,c3,27,?,?,surb={'id': '9696f6f9-66c6-4f81-932b-baebf583bdbc', 'route': ['p3', 'e2', 'i9', 'x1', 'p2', 'c2']}
1769453217.727217,RECEIVED,169bb0e7-01e9-4350-9bdb-cbf94dec87e8,7aa52ea3-17ee-4865-a26d-2810f0412f52,c4,c2,27,p2,?,surb={'id': 'a7aa0016-9b55-476f-b289-b00568890e4f', 'route': ['p2', 'e6', 'i9', 'x2', 'p1', 'c4']}
1769453217.766265,SENT,a7af6c0e-534c-4585-827a-ffc80996bba1,f3cce7f4-0e89-46b2-9f90-04fa4c343ea0,c2,c3,3364,?,p2,
1769453217.7663612,CREATED,2538596b-a648-4d75-8b45-2f7a1641ae36,70134dbf-bdf3-4275-b5d7-cb0bb5114232,c2,c3,27,?,?,surb={'id': '9696f6f9-66c6-4f81-932b-baebf583bdbc', 'route': ['p3', 'e2', 'i9', 'x1', 'p2', 'c2']}
1769453217.8074756,RECEIVED,3b8a27b9-b51d-4824-a0e7-c96264e2f6a3,a0219ed9-fae6-4490-8f51-233fad449070,c4,c2,26,p2,?,surb={'id': '096ccfb3-aacd-4eb1-95e7-450222df56f0', 'route': ['p2', 'e12', 'i11', 'x8', 'p1', 'c4']}
1769453218.4293592,RECEIVED,15e52f87-211e-4549-b74a-6196e8b2b082,8ef4f4fa-b486-4c5f-99f1-4f6798f3eefd,c4,c2,27,p2,?,surb={'id': '9b908701-7db4-492e-a44c-81bd73287bac', 'route': ['p2', 'e1', 'i11', 'x11', 'p1', 'c4']}
1769453218.6767316,RECEIVED,8e5ae068-c100-4b47-bba3-6f773b63dbe1,c438cc9f-5065-479e-8ef6-1851e1e9bfe5,c4,c2,27,p2,?,surb={'id': '0caa62fa-98a3-4231-ad37-d76c8372d45e', 'route': ['p2', 'e3', 'i10', 'x10', 'p1', 'c4']}
1769453218.988329,RECEIVED,5ffaa09e-b75b-4aea-bc27-f3f5b4333340,f23b0d82-8e68-4a2f-9582-9088e69677b2,c4,c2,27,p2,?,surb={'id': '0ac8fdf4-0b4c-474c-835e-1c0b298b7998', 'route': ['p2', 'e11', 'i3', 'x1', 'p1', 'c4']}
1769453219.0827796,RECEIVED,41cb4d17-e61f-46bd-88e2-019d6378045f,88d92857-0ec9-4a58-ad70-a1d617f57cdd,c4,c2,27,p2,?,surb={'id': '67eea624-dc82-48ac-bbc7-046009490412', 'route': ['p2', 'e4', 'i2', 'x11', 'p1', 'c4']}
1769453219.085918,RECEIVED,c0d6ea3f-eb4b-4f6f-8fae-879e274705c4,ac386acd-037e-4f26-8465-4f2bc0549f69,c4,c2,27,p2,?,surb={'id': 'a15bad80-e854-4aa2-b068-076db39dd82f', 'route': ['p2', 'e9', 'i3', 'x3', 'p1', 'c4']}
1769453219.216157,SENT,60b5f0d2-348c-48a6-9745-cad2a28e2a4c,c947d4f9-0901-447a-8e47-5deced5a11a5,c2,c3,3375,?,p2,
1769453219.2162576,CREATED,371c3ce6-1689-46a6-bb9d-95e0e2558113,8d5203ce-ca1b-438d-bfe3-6c6682e378ef,c2,c3,26,?,?,surb={'id': '18433cef-8cf3-4ec4-8dda-b2d534f8aebb', 'route': ['p3', 'e8', 'i6', 'x9', 'p2', 'c2']}
1769453219.3995225,SENT,00d66fc4-ed7a-4934-a2d9-303e522a5f4e,df59cb22-f43f-4443-aa10-a4a7ced254f8,c2,c3,3350,?,p2,
1769453219.3996549,CREATED,fc49d6b9-eb27-499b-823f-0eb1c8593199,8d5203ce-ca1b-438d-bfe3-6c6682e378ef,c2,c3,26,?,?,surb={'id': '18433cef-8cf3-4ec4-8dda-b2d534f8aebb', 'route': ['p3', 'e8', 'i6', 'x9', 'p2', 'c2']}
1769453219.4389744,SENT,68d77471-4075-44ff-95d6-782456ec8300,ff7536ec-6a20-45fe-acc6-e90192a5ce97,c2,c3,3383,?,p2,
1769453219.440158,CREATED,42aeb9cf-83cc-4e4f-bd0c-b8ecda9ccb5b,42392ea3-b32c-4e84-92ce-89e973795e00,c2,c3,26,?,?,surb={'id': '5d12dfeb-431d-4ecb-adc2-638cea99b2c5', 'route': ['p3', 'e4', 'i5', 'x10', 'p2', 'c2']}
1769453220.4984176,SENT,629e4bb0-c3de-4f90-b1ee-1e8097b59d9b,46ce6460-8d9e-487c-9bd8-6c0a97a4ab7e,c2,c3,3388,?,p2,
1769453220.4984958,CREATED,9a73e98d-346a-465b-ad93-1a1d959458fc,42392ea3-b32c-4e84-92ce-89e973795e00,c2,c3,26,?,?,surb={'id': '5d12dfeb-431d-4ecb-adc2-638cea99b2c5', 'route': ['p3', 'e4', 'i5', 'x10', 'p2', 'c2']}
1769453220.584951,RECEIVED,f194a9b9-2e06-4ef1-ae94-3ef7cba66272,ac386acd-037e-4f26-8465-4f2bc0549f69,c4,c2,27,p2,?,surb={'id': 'a15bad80-e854-4aa2-b068-076db39dd82f', 'route': ['p2', 'e9', 'i3', 'x3', 'p1', 'c4']}
1769453220.7958012,RECEIVED,00b504a8-e052-4242-8461-c2b42f2119b6,5f714419-d12f-4206-9bde-b56834bf46dc,c4,c2,27,p2,?,surb={'id': '45638137-8680-4881-9086-acea185a7869', 'route': ['p2', 'e9', 'i4', 'x9', 'p1', 'c4']}
1769453220.8779368,SENT,8a820c0b-2f3e-4e83-9bb8-0b4753ddc2e5,c7493ed4-4f5d-479b-a929-002cbd44d617,c2,c3,3395,?,p2,
1769453220.8781152,CREATED,b78fa0ba-33c2-4d6d-93c1-a6641f035461,751debf2-38e1-41ec-9ba4-76db74b86d73,c2,c3,27,?,?,surb={'id': '990c1532-a7a8-496f-bd71-4927d8c26c81', 'route': ['p3', 'e10', 'i3', 'x12', 'p2', 'c2']}
1769453221.0323465,RECEIVED,dc09802a-9078-42b4-a792-799cdb6e27e2,9bfaea34-79b2-4423-a092-94552cdab9d6,c4,c2,27,p2,?,surb={'id': '2ce5becb-4797-433b-a991-ceba3738b613', 'route': ['p2', 'e4', 'i10', 'x6', 'p1', 'c4']}
1769453221.0485547,RECEIVED,ade7ba71-0c08-4378-832d-c344bca4fb05,ac147cb1-4838-4c29-be81-94f868de4094,c4,c2,27,p2,?,surb={'id': 'a75bc571-d93d-42aa-9148-8571d184c2cc', 'route': ['p2', 'e7', 'i2', 'x2', 'p1', 'c4']}
1769453221.397534,SENT,d122f9dd-4c1d-488f-8198-4bd655b6df24,7723ba7d-dfe9-44e3-81c7-c24fba2c3f5e,c2,c3,3387,?,p2,
1769453221.3976831,CREATED,ddc33d2d-630a-441e-88e6-df7a244f11a1,751debf2-38e1-41ec-9ba4-76db74b86d73,c2,c3,27,?,?,surb={'id': '990c1532-a7a8-496f-bd71-4927d8c26c81', 'route': ['p3', 'e10', 'i3', 'x12', 'p2', 'c2']}
1769453221.9636815,SENT,962e266d-1a4a-42eb-b74b-092b7e8c8b93,be74e008-3949-4599-b116-52aab723a04e,c2,c3,3391,?,p2,
1769453221.9638321,CREATED,9fd013ea-a9a5-4a30-aa38-4ebd1d90edbe,e3171cf7-a773-44b0-94e1-78f34449251f,c2,c3,27,?,?,surb={'id': 'cf457846-7fb3-4a31-836f-8d634dafba48', 'route': ['p3', 'e2', 'i5', 'x1', 'p2', 'c2']}
1769453222.3987794,RECEIVED,3951b651-3c23-4c9e-bcfc-98aa0e47ca24,4abbff17-5361-4424-9ecb-c6d634a4ad71,c4,c2,27,p2,?,surb={'id': 'b2cfaa3c-4e70-4394-ba5e-5e41ed2a88d7', 'route': ['p2', 'e7', 'i5', 'x1', 'p1', 'c4']}
1769453222.495765,SENT,00026ab8-4f81-433c-b9fb-1aaaa75ce917,b6813634-675d-4615-bc94-d3cb81ff47fb,c2,c3,3368,?,p2,
