timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769453695.6809492,RECEIVED,0780ecdb-5d41-44f6-b60c-b66be3db2019,698b33fd-b3d1-4f98-8de1-2c04038f1347,c3,c1,27,p1,?,surb={'id': '31b47f70-32a4-45c7-8093-3d0d7d6bdf91', 'route': ['p1', 'e9', 'i11', 'x9', 'p3', 'c3']}
1769453695.9694088,SENT,36f36a22-fa74-4ead-9316-3db2e407f1c2,ed167d6c-b625-42d2-aeab-986376b34bd0,c1,c3,3388,?,p1,
1769453695.9694734,CREATED,54658bf2-24fe-47ee-b29b-8b52cc804691,c796de17-ee32-4bdc-8d3c-622dc4478d76,c1,c3,27,?,?,surb={'id': 'd9599fb0-0bf4-4ba0-b94d-470684e18910', 'route': ['p3', 'e12', 'i1', 'x10', 'p1', 'c1']}
1769453696.8519301,SENT,b07732ab-923b-40b6-a1fd-9af4a4db9568,d0a58f24-6910-4b90-b755-d0d5ca9c3b97,c1,c3,3358,?,p1,
1769453696.8521159,CREATED,f81a1cc3-cc6e-4ddb-91d6-a44fc31c298f,c796de17-ee32-4bdc-8d3c-622dc4478d76,c1,c3,27,?,?,surb={'id': 'd9599fb0-0bf4-4ba0-b94d-470684e18910', 'route': ['p3', 'e12', 'i1', 'x10', 'p1', 'c1']}
1769453696.94427,RECEIVED,1cc646e8-d6fe-41fa-9379-b3f1e8855270,0a38fe27-b39f-46a4-8c7d-7a9d6cddf874,c3,c1,27,p1,?,surb={'id': '8a4f914b-9ec5-44ca-bfb6-e95f8ae4e8af', 'route': ['p1', 'e12', 'i3', 'x3', 'p3', 'c3']}
1769453697.1580884,RECEIVED,773a7c12-769f-4bf4-ba31-a1d9b6f95ee5,15555da2-14c0-476a-a79b-d105c6afe250,c3,c1,27,p1,?,surb={'id': 'cec8e21d-b78c-49b0-8f76-e0103959b697', 'route': ['p1', 'e9', 'i2', 'x9', 'p3', 'c3']}
1769453697.286082,SENT,0eee955d-c1c4-4dae-823a-3eb0ab5ecf49,79f7adaa-f282-4e2c-abc5-4d4cb571d6a2,c1,c3,3367,?,p1,
1769453697.2861784,CREATED,6e0217c3-3cc3-4117-800c-77c699d07c70,09a78e16-bc89-4c06-96b6-cf9e578cb468,c1,c3,27,?,?,surb={'id': '262680e4-5203-4e65-bdfa-d4751a3c4b85', 'route': ['p3', 'e7', 'i8', 'x11', 'p1', 'c1']}
1769453697.3566782,RECEIVED,b7136c69-35a2-45b6-a38b-a74e494f26c0,0a38fe27-b39f-46a4-8c7d-7a9d6cddf874,c3,c1,27,p1,?,surb={'id': '8a4f914b-9ec5-44ca-bfb6-e95f8ae4e8af', 'route': ['p1', 'e12', 'i3', 'x3', 'p3', 'c3']}
1769453697.5307705,SENT,999b0151-e6b8-45d4-82be-130d63817ad2,15083778-8eb0-4f89-a55f-ea1107c2a54c,c1,c3,3380,?,p1,
1769453697.5309064,CREATED,de7be9da-f068-4e93-8376-62ab7448b779,09a78e16-bc89-4c06-96b6-cf9e578cb468,c1,c3,27,?,?,surb={'id': '262680e4-5203-4e65-bdfa-d4751a3c4b85', 'route': ['p3', 'e7', 'i8', 'x11', 'p1', 'c1']}
1769453697.887533,SENT,7f4588ab-158c-4300-9d53-d2ce217a5410,a325fa67-d2af-4ba0-be68-69db72118252,c1,c3,3392,?,p1,
1769453697.8876705,CREATED,cd4a275d-5d5f-433b-bfdb-3beebb03787c,9e101fe6-bc3e-4983-8d32-8f482fa03615,c1,c3,27,?,?,surb={'id': '01fb1d2e-ba7f-48a0-b7df-f44a2bb5e16a', 'route': ['p3', 'e4', 'i1', 'x4', 'p1', 'c1']}
1769453698.0418687,RECEIVED,a84e510e-a47c-437b-a8bc-2b9620f63a44,aaca4fcd-421d-4b0d-a463-31a7b332cf96,c3,c1,27,p1,?,surb={'id': '65c2324c-3f8f-4d9e-9696-540551c9d783', 'route': ['p1', 'e3', 'i10', 'x9', 'p3', 'c3']}
1769453698.1064296,RECEIVED,87353d08-7dcc-4d0b-9436-ecbd72228ccb,656da63c-ad35-4ea4-b7ba-8c027e4fa23f,c3,c1,27,p1,?,surb={'id': '576d8840-46f6-4782-9baf-c7f863b474cc', 'route': ['p1', 'e7', 'i2', 'x1', 'p3', 'c3']}
1769453698.2332923,RECEIVED,8c9cfa6e-b912-46f1-a0d8-ea360af7e173,94cf35d7-54a4-4755-a284-c574f6b8f77c,c3,c1,27,p1,?,surb={'id': '8459c5d3-dae7-42c6-8375-6c13655a7abf', 'route': ['p1', 'e7', 'i4', 'x8', 'p3', 'c3']}
1769453698.6052568,SENT,436d8e37-f054-45f7-a24f-f4e642f71605,85afb202-5645-448f-93fd-fd8d5f46a6bc,c1,c3,3397,?,p1,
1769453698.6054053,CREATED,26b8f87c-8a86-4277-a07b-b9ccc2b41271,9e101fe6-bc3e-4983-8d32-8f482fa03615,c1,c3,27,?,?,surb={'id': '01fb1d2e-ba7f-48a0-b7df-f44a2bb5e16a', 'route': ['p3', 'e4', 'i1', 'x4', 'p1', 'c1']}
1769453698.6604035,RECEIVED,ed46e8b3-b5f8-47c2-8c16-8a3b895cda2f,94cf35d7-54a4-4755-a284-c574f6b8f77c,c3,c1,27,p1,?,surb={'id': '8459c5d3-dae7-42c6-8375-6c13655a7abf', 'route': ['p1', 'e7', 'i4', 'x8', 'p3', 'c3']}
1769453698.683898,RECEIVED,3f0d961d-f5a9-4892-9a25-c2b3ff83a3d6,87c5e862-aae8-44f9-a8f0-89f498e5f184,c3,c1,26,p1,?,surb={'id': '42389d8f-26fd-46d3-b958-48ffe1087120', 'route': ['p1', 'e7', 'i4', 'x11', 'p3', 'c3']}
1769453698.762528,SENT,2e8a6c20-3897-4fcf-933a-8fe7e1c07ad7,62f3ff08-67ad-4834-b3de-fdc5b7eab66c,c1,c3,3364,?,p1,
1769453698.76269,CREATED,db3108ab-830f-4389-9388-76d527b1e670,41f0dbdd-14eb-40d0-baed-f251b130ce50,c1,c3,27,?,?,surb={'id': '6cb877eb-0e9e-4b96-9d0b-b87fc92374e8', 'route': ['p3', 'e12', 'i1', 'x2', 'p1', 'c1']}
1769453698.881956,SENT,bba0384e-06df-40d1-889d-0929c195117a,3e342195-67f7-442a-8419-f4af67e9e730,c1,c3,3375,?,p1,
1769453698.8821259,CREATED,0cce82e4-64ff-4405-b611-ea37a651c4d0,41f0dbdd-14eb-40d0-baed-f251b130ce50,c1,c3,27,?,?,surb={'id': '6cb877eb-0e9e-4b96-9d0b-b87fc92374e8', 'route': ['p3', 'e12', 'i1', 'x2', 'p1', 'c1']}
1769453699.0973945,SENT,1f440e3c-4ff7-40fd-b647-9e6270651ca4,beb49e5a-db9f-4a39-8ae0-904b06e74538,c1,c3,3400,?,p1,
1769453699.0975413,CREATED,f7701aac-0d06-498a-8e7d-446df490b872,c71aee13-572c-4ff0-aa8f-0a04a3f1b613,c1,c3,27,?,?,surb={'id': 'f7a019bb-89c2-4fe5-91ea-0ff725d359e6', 'route': ['p3', 'e10', 'i10', 'x5', 'p1', 'c1']}
1769453699.2760985,RECEIVED,b056e3ff-d0ee-498f-a980-4103506c733e,11d7d7e1-0034-45ad-b43b-4a989e792eae,c3,c1,26,p1,?,surb={'id': '68bc4723-68dc-401e-ba62-3ba451a306d1', 'route': ['p1', 'e4', 'i3', 'x8', 'p3', 'c3']}
1769453699.3650038,SENT,3b3aacef-1bb9-4270-afa7-c8f28f611b6a,c40274dd-6417-43c6-9dcd-7d0dc91e4944,c1,c3,3395,?,p1,
1769453699.3651273,CREATED,1dbaea84-5849-42ca-824e-da94736fb50e,c71aee13-572c-4ff0-aa8f-0a04a3f1b613,c1,c3,27,?,?,surb={'id': 'f7a019bb-89c2-4fe5-91ea-0ff725d359e6', 'route': ['p3', 'e10', 'i10', 'x5', 'p1', 'c1']}
1769453699.4732685,RECEIVED,4c1c12bf-cfe5-42bd-a6d8-f912fc762d68,c7e89773-6627-4206-a1b8-eaf5bad610e1,c3,c1,27,p1,?,surb={'id': 'c3ff21f9-c17f-4e90-b40a-183eaf6aef81', 'route': ['p1', 'e2', 'i6', 'x12', 'p3', 'c3']}
1769453699.4867373,RECEIVED,3e2b7707-b91e-400f-9aaf-429953a3f21f,c15e99da-c303-43f8-9da5-f59dff232f4e,c3,c1,27,p1,?,surb={'id': '0882cabe-9792-4770-92bf-0662fd34a4d3', 'route': ['p1', 'e1', 'i4', 'x10', 'p3', 'c3']}
1769453699.8327389,RECEIVED,1170d44c-de8c-4848-a1ea-f37dbff21e4f,c15e99da-c303-43f8-9da5-f59dff232f4e,c3,c1,27,p1,?,surb={'id': '0882cabe-9792-4770-92bf-0662fd34a4d3', 'route': ['p1', 'e1', 'i4', 'x10', 'p3', 'c3']}
1769453699.8918364,SENT,f8cb0cb9-5daa-4f3e-b738-b3cbe5419482,4eccc288-0e9d-4dbd-b667-ab4101641228,c1,c3,3400,?,p1,
1769453699.8919716,CREATED,95075242-e1b4-4a9b-a380-a7c78f9cdf8c,ffa411b6-1dd5-4b00-a5f2-3ead443c5095,c1,c3,27,?,?,surb={'id': 'b3f6f6c3-929b-4940-a45a-1ae205673afa', 'route': ['p3', 'e6', 'i10', 'x1', 'p1', 'c1']}
1769453699.9042275,RECEIVED,b8fe3960-ff15-4e4c-8635-5701943566c3,87c5e862-aae8-44f9-a8f0-89f498e5f184,c3,c1,26,p1,?,surb={'id': '42389d8f-26fd-46d3-b958-48ffe1087120', 'route': ['p1', 'e7', 'i4', 'x11', 'p3', 'c3']}
1769453700.0151076,SENT,5a7b3a74-0c39-492d-a26a-f174900c046c,c2f98518-4147-4b48-a871-c959128afba7,c1,c3,3381,?,p1,
1769453700.0152798,CREATED,a20704d6-725b-45ba-bcd6-ffc4d4a86b09,ffa411b6-1dd5-4b00-a5f2-3ead443c5095,c1,c3,27,?,?,surb={'id': 'b3f6f6c3-929b-4940-a45a-1ae205673afa', 'route': ['p3', 'e6', 'i10', 'x1', 'p1', 'c1']}
1769453700.0663996,RECEIVED,b8df7169-b6e3-4579-acfb-247685ae51f4,11d7d7e1-0034-45ad-b43b-4a989e792eae,c3,c1,26,p1,?,surb={'id': '68bc4723-68dc-401e-ba62-3ba451a306d1', 'route': ['p1', 'e4', 'i3', 'x8', 'p3', 'c3']}
1769453700.1719887,RECEIVED,90daf422-d1e2-43a3-a323-315f794c7810,a99434a1-1a4a-45b1-bf26-8aedf432fb52,c3,c1,26,p1,?,surb={'id': 'fc70efa4-5281-46fe-8c4b-bde3d2c87ac6', 'route': ['p1', 'e12', 'i9', 'x8', 'p3', 'c3']}
1769453700.421186,RECEIVED,95a86bc0-6b45-4b7e-aa66-87ab4ef77092,fd99b47d-3e88-42fe-b94d-5c353c1ee7c4,c3,c1,27,p1,?,surb={'id': 'e42dc3e8-8d48-4fc1-bc64-4fdba9905957', 'route': ['p1', 'e8', 'i10', 'x8', 'p3', 'c3']}
1769453700.477009,SENT,d87f56c3-e804-4b48-8c06-f12afd29b1c4,e0a26252-7b8f-448f-af32-92c0d52fde22,c1,c3,3384,?,p1,
1769453700.4771914,CREATED,8cd30663-25ff-4b07-ab88-dd661ef83c4c,5fdf15ec-b3ae-4359-95af-c2accd46cecc,c1,c3,26,?,?,surb={'id': '0bd9740b-ef76-4eb4-8a4f-2a39c7d0819b', 'route': ['p3', 'e4', 'i6', 'x12', 'p1', 'c1']}
1769453700.7909153,SENT,ff9445f2-28e4-408f-8c3d-330e4c8da495,31e247b5-7e0f-43f8-a339-9dfad72148dd,c1,c3,3360,?,p1,
1769453700.7910967,CREATED,82d93ea6-06b8-4d76-a920-e7f719f658b0,5fdf15ec-b3ae-4359-95af-c2accd46cecc,c1,c3,26,?,?,surb={'id': '0bd9740b-ef76-4eb4-8a4f-2a39c7d0819b', 'route': ['p3', 'e4', 'i6', 'x12', 'p1', 'c1']}
1769453701.5108514,RECEIVED,2e95c4b2-37e1-494b-866b-4b404578def3,fd99b47d-3e88-42fe-b94d-5c353c1ee7c4,c3,c1,27,p1,?,surb={'id': 'e42dc3e8-8d48-4fc1-bc64-4fdba9905957', 'route': ['p1', 'e8', 'i10', 'x8', 'p3', 'c3']}
1769453701.6124825,RECEIVED,7a2605a1-1897-47bd-b064-9d358353958f,18c7c56e-7ffd-41e6-8969-67ba8ec0df1a,c3,c1,27,p1,?,surb={'id': 'eb3e53dc-07f1-48cc-a751-b284b318332c', 'route': ['p1', 'e4', 'i1', 'x8', 'p3', 'c3']}
1769453701.6392457,SENT,2612feaa-45e9-4d86-9180-82df73153e06,09105ce7-e83d-4ce4-94ff-2c896766096b,c1,c3,3383,?,p1,
1769453701.6393473,CREATED,3507d691-0cf2-401b-a8e4-c8c39e4fa772,178a5ef5-d66c-43ce-ac92-7a4568f4b972,c1,c3,26,?,?,surb={'id': '4523da31-e0ff-43ad-b0a7-b411ef4a914c', 'route': ['p3', 'e6', 'i8', 'x4', 'p1', 'c1']}
1769453701.7425132,RECEIVED,3670e343-42bd-4774-96d0-072a772e9d04,a99434a1-1a4a-45b1-bf26-8aedf432fb52,c3,c1,26,p1,?,surb={'id': 'fc70efa4-5281-46fe-8c4b-bde3d2c87ac6', 'route': ['p1', 'e12', 'i9', 'x8', 'p3', 'c3']}
1769453701.9318035,RECEIVED,e5823cf7-c1a7-4140-a94c-6e89877223b2,dfdcd628-f908-4618-9fda-75da885bc1f4,c3,c1,27,p1,?,surb={'id': '8276ee1b-02bc-4093-bf06-ee2c5ccb43f9', 'route': ['p1', 'e5', 'i8', 'x11', 'p3', 'c3']}
1769453702.195366,SENT,04bd2196-9ea6-4940-a7f7-4f7bc0eb4028,b97f24d6-53f3-4a13-ab8b-1798d403dce6,c1,c3,3375,?,p1,
1769453702.1955466,CREATED,f1e86532-99b6-4743-92f0-b9139736351e,178a5ef5-d66c-43ce-ac92-7a4568f4b972,c1,c3,26,?,?,surb={'id': '4523da31-e0ff-43ad-b0a7-b411ef4a914c', 'route': ['p3', 'e6', 'i8', 'x4', 'p1', 'c1']}
1769453702.6115594,SENT,8d45ca01-9fb8-4cda-b495-964077258130,33d182ad-b6d9-499c-9db5-9131599888df,c1,c3,3374,?,p1,
1769453702.6117117,CREATED,035c92f2-f2c0-46df-a41a-4b3a2e168264,a8479dd4-9639-4deb-9813-9523eadb49ea,c1,c3,27,?,?,surb={'id': '6f8cf803-b7fc-4847-b555-c746871799e5', 'route': ['p3', 'e9', 'i9', 'x2', 'p1', 'c1']}
1769453702.7642603,SENT,0b3e4167-c7ad-4fcf-9d60-add5e1324129,3848f22d-362a-47b1-9000-12ca9c707c12,c1,c3,3374,?,p1,
1769453702.7644143,CREATED,cc663c6c-9164-4940-9920-f83746ff86a2,a8479dd4-9639-4deb-9813-9523eadb49ea,c1,c3,27,?,?,surb={'id': '6f8cf803-b7fc-4847-b555-c746871799e5', 'route': ['p3', 'e9', 'i9', 'x2', 'p1', 'c1']}
1769453702.8462222,SENT,0ba596ca-361a-4ff2-bb6d-70458cc25244,6e2d6f38-a7db-43f1-88f4-888d80b5e6a5,c1,c3,3375,?,p1,
1769453702.8463752,CREATED,0c91af55-a28c-4135-8059-081c4ff85cfd,cd6e6c65-f387-4dbd-a498-07dde2d5cd6b,c1,c3,27,?,?,surb={'id': '92ba4b6f-28dd-485d-ba41-26dd4b92da8d', 'route': ['p3', 'e5', 'i1', 'x6', 'p1', 'c1']}
1769453702.8999274,SENT,8cbe11de-b569-4275-a300-29132b4c7f55,40d7772c-9c21-43f9-905f-ead55af3c768,c1,c3,3376,?,p1,
1769453702.9001071,CREATED,62e2da91-fba3-4821-b749-3a9e929c5f00,cd6e6c65-f387-4dbd-a498-07dde2d5cd6b,c1,c3,27,?,?,surb={'id': '92ba4b6f-28dd-485d-ba41-26dd4b92da8d', 'route': ['p3', 'e5', 'i1', 'x6', 'p1', 'c1']}
1769453702.917396,SENT,76b4f74a-37a6-4ed7-bc57-6092112ed9a9,9ff9e337-fbba-4123-b26d-e36f3605fa64,c1,c3,3407,?,p1,
1769453702.9175467,CREATED,acb31dfd-14c0-493a-86a8-c02b04ad4c6c,e77993d1-2ddb-4b32-ba7a-efbe73c8f772,c1,c3,26,?,?,surb={'id': 'f71ece0a-b35d-4f55-a90f-09841847d12c', 'route': ['p3', 'e5', 'i9', 'x7', 'p1', 'c1']}
1769453702.937829,RECEIVED,601859ce-15c2-4ca6-9501-d55031a7e9ff,5de9dd3b-596c-499c-b82d-8065b28024a4,c3,c1,27,p1,?,surb={'id': 'b7556587-5f36-4e6c-aa14-a49c402e8f90', 'route': ['p1', 'e9', 'i5', 'x5', 'p3', 'c3']}
1769453703.1353233,SENT,33c1c878-7bf0-45d9-995e-df81d8c85f20,4f1147f9-9962-42ae-a089-ab772e2de6e4,c1,c3,3360,?,p1,
1769453703.1354756,CREATED,82281b41-d593-4b97-a6a7-30cdb4390951,e77993d1-2ddb-4b32-ba7a-efbe73c8f772,c1,c3,26,?,?,surb={'id': 'f71ece0a-b35d-4f55-a90f-09841847d12c', 'route': ['p3', 'e5', 'i9', 'x7', 'p1', 'c1']}
1769453703.295314,RECEIVED,78d586c0-91b8-4530-acde-ebecda9b6072,5de9dd3b-596c-499c-b82d-8065b28024a4,c3,c1,27,p1,?,surb={'id': 'b7556587-5f36-4e6c-aa14-a49c402e8f90', 'route': ['p1', 'e9', 'i5', 'x5', 'p3', 'c3']}
1769453703.5072312,SENT,68abd05f-f9a9-4216-873f-43ad0c471e53,2abe7d30-f421-40f2-8a6b-5b1b119f4e58,c1,c3,3396,?,p1,
1769453703.5073817,CREATED,06f41dbf-fe1f-4f7a-b64b-a1d29b2ba63f,efeba244-234d-4350-bb74-ef08f9dedf93,c1,c3,27,?,?,surb={'id': 'e4b635fc-6543-4ee8-84ca-cdae275bbbc5', 'route': ['p3', 'e8', 'i12', 'x3', 'p1', 'c1']}
1769453703.6046686,SENT,ce85f9c9-c23d-43b3-827f-386b1615c97c,5ff51829-fe4c-46f4-a6db-d1f108d5eedb,c1,c3,3400,?,p1,
1769453703.6048484,CREATED,d98b325d-87d4-4783-82a5-db03918d9a08,efeba244-234d-4350-bb74-ef08f9dedf93,c1,c3,27,?,?,surb={'id': 'e4b635fc-6543-4ee8-84ca-cdae275bbbc5', 'route': ['p3', 'e8', 'i12', 'x3', 'p1', 'c1']}
1769453703.9207635,RECEIVED,f6e1c5d8-4c23-41c4-bd64-439fb6155a0c,bba15ff9-3ab9-4bef-93d7-b3237d09e181,c3,c1,27,p1,?,surb={'id': 'bbce4afe-f7ec-4518-ba96-e324135fd046', 'route': ['p1', 'e10', 'i6', 'x11', 'p3', 'c3']}
1769453703.925305,SENT,c0f95ffb-b7ab-4638-903d-18250d454ea0,3e2d71bc-7dc4-4574-adb3-67504bc8698c,c1,c3,3392,?,p1,
1769453703.925366,CREATED,3bd7c291-1b74-4317-99cc-89cafe1cc27f,14920a74-fc41-4b91-96d4-2bc0a2b67fdb,c1,c3,27,?,?,surb={'id': '1e2c6762-26b5-444e-9549-9ae6302f4872', 'route': ['p3', 'e4', 'i5', 'x10', 'p1', 'c1']}
1769453704.118939,RECEIVED,140133bd-06bc-429a-a98b-f8cd7e1e844d,18c7c56e-7ffd-41e6-8969-67ba8ec0df1a,c3,c1,27,p1,?,surb={'id': 'eb3e53dc-07f1-48cc-a751-b284b318332c', 'route': ['p1', 'e4', 'i1', 'x8', 'p3', 'c3']}
1769453704.1607842,SENT,12414019-5081-4f57-9cdf-9b9b4de5b4f8,b93e2d99-1635-4b63-8f2d-f29e77b38cda,c1,c3,3391,?,p1,
1769453704.160961,CREATED,3d77c241-18dc-44c6-9b46-04b93f85ac4d,14920a74-fc41-4b91-96d4-2bc0a2b67fdb,c1,c3,27,?,?,surb={'id': '1e2c6762-26b5-444e-9549-9ae6302f4872', 'route': ['p3', 'e4', 'i5', 'x10', 'p1', 'c1']}
1769453704.9560328,SENT,ef6c951e-e7d5-4e0a-bc8a-4a513d22dcf3,a75f555e-de05-40e7-8fe6-4df715a05595,c1,c3,3379,?,p1,
1769453704.9561145,CREATED,60e22077-1b00-46fd-81b5-2fade5eb63d8,55ce9bad-c78f-45e2-9ae4-3be46c2df0f0,c1,c3,27,?,?,surb={'id': '6610ebfe-6ef2-4049-b49d-d6fdc5b09a77', 'route': ['p3', 'e6', 'i9', 'x7', 'p1', 'c1']}
1769453705.0304017,SENT,421488d2-ad6e-4c1e-a084-e3185e70d41c,c2249edd-0051-4754-a671-2483d800b5e9,c1,c3,3360,?,p1,
1769453705.0305572,CREATED,604451ff-9e16-4487-ba04-38fca129e736,55ce9bad-c78f-45e2-9ae4-3be46c2df0f0,c1,c3,27,?,?,surb={'id': '6610ebfe-6ef2-4049-b49d-d6fdc5b09a77', 'route': ['p3', 'e6', 'i9', 'x7', 'p1', 'c1']}
1769453705.5016742,SENT,9a42371c-3c6d-4ded-8b75-5f4639b82cdc,a5466f5c-5035-497b-a6b9-7462c551e980,c1,c3,3375,?,p1,
1769453705.5018225,CREATED,9841a577-5162-4e52-928b-43820e6acb19,c52884ac-c0f2-4b7f-97ac-4cf3eb83db2e,c1,c3,27,?,?,surb={'id': '6de58b6f-8854-4a34-b383-99b49aa432b7', 'route': ['p3', 'e8', 'i7', 'x3', 'p1', 'c1']}
1769453705.5874891,SENT,09359e85-4bb0-46d2-af3d-9af24c74dc9d,4af7af3e-7aa8-4244-9f2f-49ed354e75d1,c1,c3,3383,?,p1,
1769453705.5875678,CREATED,022e88e2-a327-4c5b-b545-97861d8a1f45,c52884ac-c0f2-4b7f-97ac-4cf3eb83db2e,c1,c3,27,?,?,surb={'id': '6de58b6f-8854-4a34-b383-99b49aa432b7', 'route': ['p3', 'e8', 'i7', 'x3', 'p1', 'c1']}
1769453705.8627672,SENT,470fe3e4-b0c0-47e4-bbd6-d016f79929d9,7e9045aa-90f8-456c-a77e-6f8d53f98ca3,c1,c3,3404,?,p1,
1769453705.8629148,CREATED,8b88ed67-1a6c-49fa-9eb3-f7d21e73b4d9,e22eb59d-b822-4fcb-979c-b02fd301ae79,c1,c3,27,?,?,surb={'id': '774a6014-88ba-4fb0-9a05-9c7e19809c8f', 'route': ['p3', 'e8', 'i5', 'x11', 'p1', 'c1']}
1769453706.0628343,SENT,6abae7e8-ce20-4bbd-b963-4be49b428592,1f382fd4-0c5a-4b0c-926d-cc67c2641d39,c1,c3,3364,?,p1,
1769453706.0629902,CREATED,d668f3bb-bf98-4162-8968-45dabd78be1d,e22eb59d-b822-4fcb-979c-b02fd301ae79,c1,c3,27,?,?,surb={'id': '774a6014-88ba-4fb0-9a05-9c7e19809c8f', 'route': ['p3', 'e8', 'i5', 'x11', 'p1', 'c1']}
1769453706.314577,SENT,3960b3ee-9440-4d8f-ac38-ca663939c57d,cc97a6c6-d111-46ac-99d2-8f41bd5eb883,c1,c3,3361,?,p1,
1769453706.3147457,CREATED,f9ef0fb0-84ce-45e0-abe8-ff7dc7dc663f,d2bfef04-ad18-4aae-b750-34cf3f021e7a,c1,c3,27,?,?,surb={'id': '4ecddc93-8241-4216-9e99-2d1e350f9395', 'route': ['p3', 'e1', 'i5', 'x5', 'p1', 'c1']}
1769453706.586316,SENT,b542ffc4-d2c6-48ae-98d8-04881bfe1a7b,8ed976df-7197-4719-9365-04a9cbd72e68,c1,c3,3380,?,p1,
1769453706.586393,CREATED,55d1235b-3e0a-4738-b7dc-9597cd915568,d2bfef04-ad18-4aae-b750-34cf3f021e7a,c1,c3,27,?,?,surb={'id': '4ecddc93-8241-4216-9e99-2d1e350f9395', 'route': ['p3', 'e1', 'i5', 'x5', 'p1', 'c1']}
1769453706.662894,RECEIVED,aee8589e-fa79-4532-b60c-c77969ffa1e5,bba15ff9-3ab9-4bef-93d7-b3237d09e181,c3,c1,27,p1,?,surb={'id': 'bbce4afe-f7ec-4518-ba96-e324135fd046', 'route': ['p1', 'e10', 'i6', 'x11', 'p3', 'c3']}
1769453706.7183883,SENT,65a6d228-4407-4c3a-bdd9-9a2052467f43,4d5f10c5-5e98-484d-a589-1a7307502162,c1,c3,3406,?,p1,
1769453706.7184653,CREATED,586f12b9-eaba-41f5-badd-b87f2feada94,6fc9edf2-6b7d-4801-96f1-affcae2ee401,c1,c3,27,?,?,surb={'id': '8564deae-d629-416c-a2aa-98407f86a06a', 'route': ['p3', 'e9', 'i12', 'x4', 'p1', 'c1']}
1769453706.9085133,RECEIVED,1fcbb482-24e2-4182-93a0-8eecdb2a4388,ce4ebff1-adb6-48a3-8a99-4738a5e99ee8,c3,c1,27,p1,?,surb={'id': '54fcc516-2d15-4965-91ad-e56da10c461e', 'route': ['p1', 'e5', 'i3', 'x7', 'p3', 'c3']}
1769453706.9134405,RECEIVED,d43ce5fd-d7df-4d21-8b8e-4e47bde9471e,80f365e8-e57e-4915-85de-e9b87d217dcd,c3,c1,26,p1,?,surb={'id': 'db14a1a6-a872-4747-8c01-4bcdc31ee0ad', 'route': ['p1', 'e10', 'i8', 'x10', 'p3', 'c3']}
1769453706.9308352,SENT,d653b83c-be0a-4fef-8bb7-5f877d836568,7c79f85a-b047-48a5-a57c-920fe88c0727,c1,c3,3364,?,p1,
1769453706.930905,CREATED,616905ee-91f6-4c73-a163-7b8bac8b55d0,6fc9edf2-6b7d-4801-96f1-affcae2ee401,c1,c3,27,?,?,surb={'id': '8564deae-d629-416c-a2aa-98407f86a06a', 'route': ['p3', 'e9', 'i12', 'x4', 'p1', 'c1']}
1769453707.0083327,SENT,fdd87a75-6f24-49b7-bdff-cd536678deb7,a0bcf562-b8cd-4e09-8c2d-4afe84407221,c1,c3,3384,?,p1,
1769453707.0084004,CREATED,39361ef9-eb84-465a-838d-3e98f309b144,fa707e4d-634c-402e-934b-21146c65cb74,c1,c3,26,?,?,surb={'id': 'd18058ff-89de-44f0-8e9b-c83fb80aa512', 'route': ['p3', 'e8', 'i1', 'x10', 'p1', 'c1']}
1769453707.053728,SENT,441263cc-a53b-4673-8e53-70a03519a757,57117114-338e-443f-b791-fbb497781ba7,c1,c3,3380,?,p1,
1769453707.0537982,CREATED,ba7db1dd-3f6c-473e-b0f2-029892ebc94b,fa707e4d-634c-402e-934b-21146c65cb74,c1,c3,26,?,?,surb={'id': 'd18058ff-89de-44f0-8e9b-c83fb80aa512', 'route': ['p3', 'e8', 'i1', 'x10', 'p1', 'c1']}
1769453707.0939739,SENT,51dfe104-f84a-4938-9d81-bc765d73b4ca,ea6aed99-8bc7-457c-8a28-0a4b80f7651b,c1,c3,3374,?,p1,
1769453707.0940423,CREATED,49ea15cb-1207-4902-a8d1-422aaba028d4,9aac54b5-1dcb-4cdf-a223-57bb34c3ae1a,c1,c3,27,?,?,surb={'id': '5d244b21-91a2-40ec-a43f-857d541c376c', 'route': ['p3', 'e1', 'i3', 'x1', 'p1', 'c1']}
1769453707.1690333,SENT,651a3b96-6cf1-44d8-a36d-fe615cb42983,f5dc9d65-e0bb-403f-89b6-6806e480c988,c1,c3,3368,?,p1,
1769453707.1692252,CREATED,3d8d023a-cf66-4ba5-af14-fc75657636ca,9aac54b5-1dcb-4cdf-a223-57bb34c3ae1a,c1,c3,27,?,?,surb={'id': '5d244b21-91a2-40ec-a43f-857d541c376c', 'route': ['p3', 'e1', 'i3', 'x1', 'p1', 'c1']}
1769453707.9411533,SENT,33b41d75-289a-4e14-afd2-f19924a3822b,0fcdd1b7-4fe7-4555-bc44-8b1eae1549b3,c1,c3,3380,?,p1,
1769453707.9417346,CREATED,aa77a359-8a78-4273-b2e9-b2a6e7339124,087eba2f-61cc-4ea3-87a0-b4469d08fa74,c1,c3,26,?,?,surb={'id': '79bffec3-f230-450a-89ac-95943746bb1d', 'route': ['p3', 'e12', 'i9', 'x3', 'p1', 'c1']}
