timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769453718.2452817,RECEIVED,4f6fcc63-7298-47ea-9e05-a6d342739325,78792b4d-17a3-4d80-9d74-0816f666824d,c1,c3,27,p3,?,surb={'id': '89a3e5ad-0d23-47dd-bb96-03ae58305091', 'route': ['p3', 'e5', 'i5', 'x3', 'p1', 'c1']}
1769453718.29912,RECEIVED,883b945f-ff5f-4758-b692-fd11e47a1d10,4edf8d7b-ce7a-422f-aaf4-1b29e918e1ff,c1,c3,27,p3,?,surb={'id': 'ec29b2bd-a326-459a-9043-e283ef91a791', 'route': ['p3', 'e1', 'i10', 'x9', 'p1', 'c1']}
1769453718.3418918,RECEIVED,f93c0176-620b-4488-bdf6-0ab267203fb3,ba153bd2-693e-4f8e-af8d-528c4a9c9131,c1,c3,27,p3,?,surb={'id': '8e97910d-4cb1-4f27-811e-a7c1f53ba96f', 'route': ['p3', 'e11', 'i12', 'x4', 'p1', 'c1']}
1769453718.594768,RECEIVED,5ec5f71e-7379-4ccf-b587-d65c1b8ff45b,3de9c50d-cf8a-4545-9c0d-95c290551aad,c2,c3,27,p3,?,surb={'id': 'f6e9b088-d29a-4c19-9b99-6154a94eabfd', 'route': ['p3', 'e6', 'i6', 'x12', 'p2', 'c2']}
1769453718.6049793,RECEIVED,51c4bb27-e7ea-4bbe-a61a-4a87682f18ab,7cd04622-240e-4803-9f49-4be6b5be6ed1,c1,c3,27,p3,?,surb={'id': '1a01127b-9918-47b9-a0a7-653f22d44def', 'route': ['p3', 'e7', 'i8', 'x5', 'p1', 'c1']}
1769453718.786295,RECEIVED,a712cd37-874e-4b5f-a17f-19f6abba9c81,751b5185-f2c4-43d6-83d5-d48798d022b6,c2,c3,26,p3,?,surb={'id': 'eff0de2e-3d19-4033-b1cb-e07204c40720', 'route': ['p3', 'e7', 'i2', 'x7', 'p2', 'c2']}
1769453718.8935454,RECEIVED,3553d942-8241-426d-b7d9-91eab7b8a964,affbe9ee-15be-4c9a-ac7d-06ef7b4f5bfa,c2,c3,27,p3,?,surb={'id': 'f3a69b20-8d3d-4efb-b99c-2dee634a8161', 'route': ['p3', 'e2', 'i6', 'x7', 'p2', 'c2']}
1769453718.977215,RECEIVED,1cee6d2a-95c7-4232-93c8-fca62ed2a936,430ecf4c-cc5c-4bd9-a564-0ac48505ce68,c1,c3,27,p3,?,surb={'id': '155a2b90-cee8-49e5-8b26-3f94e08fb9a4', 'route': ['p3', 'e10', 'i11', 'x7', 'p1', 'c1']}
1769453719.14397,SENT,5d0b662f-7154-48df-935b-8a81ee65db70,159123be-ed47-4c3f-beb3-e1e9a2a41474,c3,c1,3384,?,p3,
1769453719.1444306,CREATED,54b49df7-703c-4337-b6b8-62794ee426ef,d355f213-6fa1-4fa9-baf3-153ed97dfbd1,c3,c1,27,?,?,surb={'id': '83a601bb-7cd8-4f32-ab4f-a7a880034399', 'route': ['p1', 'e5', 'i6', 'x5', 'p3', 'c3']}
1769453719.1920695,RECEIVED,d8449b2a-f6b7-48d3-9a5e-81c1e27c5580,3de9c50d-cf8a-4545-9c0d-95c290551aad,c2,c3,27,p3,?,surb={'id': 'f6e9b088-d29a-4c19-9b99-6154a94eabfd', 'route': ['p3', 'e6', 'i6', 'x12', 'p2', 'c2']}
1769453719.2902057,RECEIVED,c48ffc92-87aa-420b-a493-8724e7ecb6dd,cac2bb2b-5c43-48d6-a108-e0ff54528281,c1,c3,27,p3,?,surb={'id': '4691eea2-e3ac-45e0-b926-1c9454199a95', 'route': ['p3', 'e5', 'i8', 'x9', 'p1', 'c1']}
1769453719.302839,RECEIVED,e674bf7a-ffc5-43ac-87a0-930d1b49a572,baf8e0cf-c4f5-4aae-83c5-7540c21e9634,c2,c3,27,p3,?,surb={'id': 'f5f16ec2-910a-42f1-8839-4f83abf27c67', 'route': ['p3', 'e9', 'i3', 'x12', 'p2', 'c2']}
1769453719.3492725,SENT,11e2404e-65c9-445f-ba44-62ccafedc856,d866769a-3690-48c7-92bb-9e215037db48,c3,c1,3370,?,p3,
1769453719.3494127,CREATED,998f708c-6ded-4796-b6ff-eeb8ac0b777a,d355f213-6fa1-4fa9-baf3-153ed97dfbd1,c3,c1,27,?,?,surb={'id': '83a601bb-7cd8-4f32-ab4f-a7a880034399', 'route': ['p1', 'e5', 'i6', 'x5', 'p3', 'c3']}
1769453719.3798318,SENT,552e1ec0-135b-433d-92ef-3629c4117c52,e81bf787-3156-4e72-acbd-5e0f4d1174f8,c3,c1,3378,?,p3,
1769453719.379951,CREATED,0c4cedac-c8dc-4d9a-9bdd-409bb011a3f1,b3a1a6ab-d25a-4e6b-b5cb-91031404aa2e,c3,c1,27,?,?,surb={'id': 'b0b61b26-6e1f-496e-9b07-6b4f12300726', 'route': ['p1', 'e12', 'i9', 'x3', 'p3', 'c3']}
1769453719.4050314,SENT,9c3dbc8f-957c-4434-bb55-f0bf59d44487,548e15bf-3f15-4a80-bf4f-699f9aa19e4f,c3,c1,3400,?,p3,
1769453719.4052079,CREATED,8abe2bb1-d0fd-431f-a841-d56ce15993ec,b3a1a6ab-d25a-4e6b-b5cb-91031404aa2e,c3,c1,27,?,?,surb={'id': 'b0b61b26-6e1f-496e-9b07-6b4f12300726', 'route': ['p1', 'e12', 'i9', 'x3', 'p3', 'c3']}
1769453719.5858316,SENT,018b4fde-4bee-47fa-ba57-2d4913101fe9,3389eade-b02e-44ef-adea-39bca3bc4000,c3,c1,3384,?,p3,
1769453719.5859516,CREATED,85bec46d-a9ac-43fa-b28f-fe695bf18748,6e02ba68-6cb0-44f7-b493-b719f16b5cd7,c3,c1,26,?,?,surb={'id': '675893a7-f2a8-4f2b-b9fb-214e8062c397', 'route': ['p1', 'e12', 'i3', 'x4', 'p3', 'c3']}
1769453719.6517363,RECEIVED,be9557ed-92d6-43d7-8e5f-e8a29081d16d,674a73b8-e1b6-41b2-a87d-4276f2eaf692,c1,c3,27,p3,?,surb={'id': '50b75545-f794-4a3b-9c18-48babb361ac7', 'route': ['p3', 'e12', 'i3', 'x1', 'p1', 'c1']}
1769453719.7652166,RECEIVED,05c2a258-ebc2-4653-ac9e-2210905c9dc3,4edf8d7b-ce7a-422f-aaf4-1b29e918e1ff,c1,c3,27,p3,?,surb={'id': 'ec29b2bd-a326-459a-9043-e283ef91a791', 'route': ['p3', 'e1', 'i10', 'x9', 'p1', 'c1']}
1769453719.8076327,SENT,49de42b4-25c2-486e-ba6c-83e5ef6b6980,c311a66e-7a87-4919-8aa9-2b3329ab9cff,c3,c1,3387,?,p3,
1769453719.8077836,CREATED,802b1ca0-96da-4e6b-8068-f599f839d6bc,6e02ba68-6cb0-44f7-b493-b719f16b5cd7,c3,c1,26,?,?,surb={'id': '675893a7-f2a8-4f2b-b9fb-214e8062c397', 'route': ['p1', 'e12', 'i3', 'x4', 'p3', 'c3']}
1769453719.8592196,SENT,a3fb7519-e37d-4fb3-a927-4e3c8da786e7,88a88a2a-90d9-4cb2-9939-a61a7204bf01,c3,c1,3371,?,p3,
1769453719.8593721,CREATED,a7dc3ecf-32dc-4375-bda3-a18304fa3cb4,d7388c34-6c7d-4bf8-8493-1633a68e5aa7,c3,c1,26,?,?,surb={'id': '924d03d7-e481-4036-892f-cda991989b42', 'route': ['p1', 'e7', 'i12', 'x11', 'p3', 'c3']}
1769453720.2947466,RECEIVED,ec237787-ee17-4cec-b2aa-9e965bfcab86,cac2bb2b-5c43-48d6-a108-e0ff54528281,c1,c3,27,p3,?,surb={'id': '4691eea2-e3ac-45e0-b926-1c9454199a95', 'route': ['p3', 'e5', 'i8', 'x9', 'p1', 'c1']}
1769453720.4133992,RECEIVED,e2a9cf1e-9972-45a6-9249-a48bf4dae8eb,affbe9ee-15be-4c9a-ac7d-06ef7b4f5bfa,c2,c3,27,p3,?,surb={'id': 'f3a69b20-8d3d-4efb-b99c-2dee634a8161', 'route': ['p3', 'e2', 'i6', 'x7', 'p2', 'c2']}
1769453720.6063418,RECEIVED,fc8c613f-f9da-471c-8669-705f84cf96df,fdc0fd1e-8f41-4c62-9e4c-e479ec1f44ea,c2,c3,27,p3,?,surb={'id': '5fa6b99d-00d5-4f2c-a044-b6b038b30333', 'route': ['p3', 'e11', 'i3', 'x7', 'p2', 'c2']}
1769453720.7783546,RECEIVED,f6400034-db34-4026-b889-0dade1cd858a,c69a6c8d-a714-47e8-a8dc-bb1c96dc1a51,c2,c3,26,p3,?,surb={'id': '19b273c5-f1e2-46fe-a46b-7ef4989ac31e', 'route': ['p3', 'e6', 'i6', 'x12', 'p2', 'c2']}
1769453720.9179115,RECEIVED,5ab0a151-2660-4d87-a403-95a556ce8c50,430ecf4c-cc5c-4bd9-a564-0ac48505ce68,c1,c3,27,p3,?,surb={'id': '155a2b90-cee8-49e5-8b26-3f94e08fb9a4', 'route': ['p3', 'e10', 'i11', 'x7', 'p1', 'c1']}
1769453721.0561671,SENT,351e5d1d-f378-4966-83e0-d3d59c252abe,8df26c7a-b761-4e7c-8c71-0395c9607a9e,c3,c1,3391,?,p3,
1769453721.0562432,CREATED,fa7720f4-e7c3-4779-a2e5-a1d17f8ba656,d7388c34-6c7d-4bf8-8493-1633a68e5aa7,c3,c1,26,?,?,surb={'id': '924d03d7-e481-4036-892f-cda991989b42', 'route': ['p1', 'e7', 'i12', 'x11', 'p3', 'c3']}
1769453721.1226258,RECEIVED,1b5cd5e4-4bc7-496f-9e21-3bd48e20df51,b7c55e81-08db-4a59-a580-709ce08160fe,c1,c3,27,p3,?,surb={'id': 'c2b22c98-f83b-481f-9f99-a12c3549e528', 'route': ['p3', 'e11', 'i6', 'x8', 'p1', 'c1']}
1769453721.2589314,RECEIVED,4cfa047e-8193-4cb5-839c-5cb4dd8908d9,d99eb08a-8135-420f-9e39-8e2d038e2fee,c1,c3,27,p3,?,surb={'id': '034b6d82-eb4a-429e-aaec-d64b81f095d9', 'route': ['p3', 'e9', 'i12', 'x2', 'p1', 'c1']}
1769453721.3208675,RECEIVED,65c221b9-2c60-4310-a962-20c44e4985d3,b631cdb9-a779-48f1-8c99-098ae51d4da9,c1,c3,27,p3,?,surb={'id': '77cbb474-126a-4d08-9a06-9e5158f4df1c', 'route': ['p3', 'e3', 'i1', 'x4', 'p1', 'c1']}
1769453721.4612374,SENT,8461d2a4-ca55-4942-ab5c-2c73fba23c60,5cf9a083-8fb4-422f-8940-415a9a62d61a,c3,c1,3403,?,p3,
1769453721.4613,CREATED,806df4aa-2198-4598-9e35-5ce1451fc2e2,af9ee0b6-c3c9-4568-aa34-8494e16c3fdf,c3,c1,27,?,?,surb={'id': '6d1e8393-662a-4ac2-a642-a774dbbd6512', 'route': ['p1', 'e10', 'i10', 'x8', 'p3', 'c3']}
1769453721.6744423,RECEIVED,4a8356b4-fb66-4a6c-ad6c-b6e11d032cb5,b7c55e81-08db-4a59-a580-709ce08160fe,c1,c3,27,p3,?,surb={'id': 'c2b22c98-f83b-481f-9f99-a12c3549e528', 'route': ['p3', 'e11', 'i6', 'x8', 'p1', 'c1']}
1769453721.7256906,SENT,54a91348-b01c-440a-8acb-924c0cbdf9f3,65174c49-b229-47ee-ace9-532ee44f11d5,c3,c1,3387,?,p3,
1769453721.725792,CREATED,77f5f1e5-66db-4d4d-a099-1f37b685ab43,af9ee0b6-c3c9-4568-aa34-8494e16c3fdf,c3,c1,27,?,?,surb={'id': '6d1e8393-662a-4ac2-a642-a774dbbd6512', 'route': ['p1', 'e10', 'i10', 'x8', 'p3', 'c3']}
1769453721.757123,SENT,36edbf31-afe3-40c3-8005-c07a38d1b15b,bcba52b9-299d-41ed-8227-d0fc364b2f36,c3,c1,3383,?,p3,
1769453721.757182,CREATED,2c298142-18e1-4790-879f-00f9cc6b90b3,50f3d7e0-4e01-4dec-89ef-9b2fd6bc2266,c3,c1,27,?,?,surb={'id': '23f5230d-2b61-410c-bc1b-f95880317f99', 'route': ['p1', 'e12', 'i7', 'x9', 'p3', 'c3']}
1769453721.886592,RECEIVED,f0acdf85-c4bb-45a2-b0d9-5c838594f711,98f61cae-4cbc-4067-8a21-c60e444e9d0c,c1,c3,27,p3,?,surb={'id': 'd16b7860-8260-4c1c-a813-0965e453cf87', 'route': ['p3', 'e1', 'i3', 'x9', 'p1', 'c1']}
1769453721.948519,RECEIVED,5ee45adc-e94e-4d1f-89d3-f8f21ef3623b,99f24759-5daa-48da-9c8f-fccb85ff4626,c2,c3,27,p3,?,surb={'id': '6661181e-f5b0-414b-a615-b837b0af3af0', 'route': ['p3', 'e3', 'i8', 'x5', 'p2', 'c2']}
1769453721.9992764,RECEIVED,2aa4a52c-0cee-4e23-aa98-4e7c8ea6490d,c74d741d-f725-4420-8d59-970345de8c9a,c1,c3,26,p3,?,surb={'id': '4242898c-df2b-4b56-b919-bf55fcec7440', 'route': ['p3', 'e10', 'i7', 'x8', 'p1', 'c1']}
1769453722.1085436,RECEIVED,17674b93-bbbc-474d-95d5-4c67a8f44e05,c69a6c8d-a714-47e8-a8dc-bb1c96dc1a51,c2,c3,26,p3,?,surb={'id': '19b273c5-f1e2-46fe-a46b-7ef4989ac31e', 'route': ['p3', 'e6', 'i6', 'x12', 'p2', 'c2']}
1769453722.3277524,RECEIVED,8b251b03-65ba-4c13-ad95-a9fc9a5c0c9c,b631cdb9-a779-48f1-8c99-098ae51d4da9,c1,c3,27,p3,?,surb={'id': '77cbb474-126a-4d08-9a06-9e5158f4df1c', 'route': ['p3', 'e3', 'i1', 'x4', 'p1', 'c1']}
1769453722.3391454,RECEIVED,f8282db8-f29f-42ed-b131-50eb75534207,163320e6-4d9a-4144-8dfd-4ce38090f898,c1,c3,24,p3,?,surb={'id': '1b01dc2e-219a-4012-b4d0-337e0642551c', 'route': ['p3', 'e8', 'i10', 'x5', 'p1', 'c1']}
1769453722.355503,SENT,3d839007-07ba-4737-9aaf-054b38242af4,c2bbb5b0-d888-4d29-9ac1-99228e07f461,c3,c1,3361,?,p3,
1769453722.3556519,CREATED,8ac5056c-4df6-49d9-a1e4-37a9c3611364,50f3d7e0-4e01-4dec-89ef-9b2fd6bc2266,c3,c1,27,?,?,surb={'id': '23f5230d-2b61-410c-bc1b-f95880317f99', 'route': ['p1', 'e12', 'i7', 'x9', 'p3', 'c3']}
1769453722.3710856,RECEIVED,1eccf626-0f96-4ca1-ad9b-f42180e40fb2,ac51f3ce-9e60-4eda-8f6f-c9b1d01744a1,c1,c3,27,p3,?,surb={'id': 'f32913be-9103-4c9c-b09f-8ecc5114003a', 'route': ['p3', 'e12', 'i6', 'x5', 'p1', 'c1']}
1769453722.4342287,RECEIVED,e069fb60-3438-4d61-8e76-123535246f68,9688e3ef-37cd-4e7f-9af7-9125b472330f,c2,c3,27,p3,?,surb={'id': 'c078c694-d953-404c-a9e3-a8192b564a96', 'route': ['p3', 'e9', 'i11', 'x8', 'p2', 'c2']}
1769453722.490991,SENT,31ecceca-6492-4b81-8232-09c83e7a8b48,0d1ba45b-8f3e-4e80-bea9-e9d995a9872e,c3,c1,3371,?,p3,
1769453722.4911628,CREATED,e7ab214b-f530-4618-86f3-eeaa1f110a9c,c02ee39e-f4d6-49c4-a0b0-fe02d02aee29,c3,c1,27,?,?,surb={'id': '27e8d324-37f7-4d87-bf1c-273f4c050f7c', 'route': ['p1', 'e6', 'i6', 'x11', 'p3', 'c3']}
1769453722.530355,SENT,8ee9003e-5fca-4fb9-b9a3-47294aac0443,337f3a89-3321-4155-9963-1a0d46dae8e5,c3,c1,3363,?,p3,
1769453722.5305142,CREATED,b2151889-6685-4507-b0d2-6ad769ffed4e,c02ee39e-f4d6-49c4-a0b0-fe02d02aee29,c3,c1,27,?,?,surb={'id': '27e8d324-37f7-4d87-bf1c-273f4c050f7c', 'route': ['p1', 'e6', 'i6', 'x11', 'p3', 'c3']}
1769453722.5662677,RECEIVED,ee9d3b6c-dcca-47a3-ba79-aadec00ec7b8,2b42a639-d856-4ae1-99dd-9d826bebb6b5,c1,c3,27,p3,?,surb={'id': 'a8a2712a-0e7b-4c13-8add-3837c8e34533', 'route': ['p3', 'e11', 'i5', 'x7', 'p1', 'c1']}
1769453722.7511938,RECEIVED,02e966d9-e472-41bd-90b1-7a18d7a32255,2b42a639-d856-4ae1-99dd-9d826bebb6b5,c1,c3,27,p3,?,surb={'id': 'a8a2712a-0e7b-4c13-8add-3837c8e34533', 'route': ['p3', 'e11', 'i5', 'x7', 'p1', 'c1']}
1769453722.9841914,RECEIVED,7ed1c740-c28f-45b7-a2b3-6ac58548ec7c,163320e6-4d9a-4144-8dfd-4ce38090f898,c1,c3,24,p3,?,surb={'id': '1b01dc2e-219a-4012-b4d0-337e0642551c', 'route': ['p3', 'e8', 'i10', 'x5', 'p1', 'c1']}
1769453723.1447961,RECEIVED,00c4e3e9-4550-48da-b940-24748e32a90f,ac51f3ce-9e60-4eda-8f6f-c9b1d01744a1,c1,c3,27,p3,?,surb={'id': 'f32913be-9103-4c9c-b09f-8ecc5114003a', 'route': ['p3', 'e12', 'i6', 'x5', 'p1', 'c1']}
1769453723.2695029,RECEIVED,631d16a5-ad9d-4852-868e-85a2d0caf03d,d953f903-51c1-43ed-a5f8-5b3ccf181637,c2,c3,27,p3,?,surb={'id': '1dad49db-413e-40ab-88ff-a3299c635b9a', 'route': ['p3', 'e10', 'i5', 'x5', 'p2', 'c2']}
1769453723.7213001,RECEIVED,02cb65c7-6d30-4c39-974c-b8c1168cd321,fdc0fd1e-8f41-4c62-9e4c-e479ec1f44ea,c2,c3,27,p3,?,surb={'id': '5fa6b99d-00d5-4f2c-a044-b6b038b30333', 'route': ['p3', 'e11', 'i3', 'x7', 'p2', 'c2']}
1769453723.98688,RECEIVED,567f2728-f268-4adb-95df-9864acc91249,c45ede3c-aa25-4fb0-ad36-5d7cfefc9ae4,c1,c3,26,p3,?,surb={'id': '7a26396f-453d-4fc8-bdf9-46cdb26bc237', 'route': ['p3', 'e1', 'i4', 'x1', 'p1', 'c1']}
1769453724.0096877,SENT,a9b82877-00dd-4495-86b1-712ed9e57c2c,dcf4f675-ad5d-4427-adb1-6aacb405ce89,c3,c1,3366,?,p3,
1769453724.0097573,CREATED,e05223dc-4999-45e8-9800-dbeeae60a305,0b155374-eac0-473f-bdf4-7ad03df93ae3,c3,c1,27,?,?,surb={'id': 'f451b42b-dc62-4a0a-88a6-904cfcdf04bb', 'route': ['p1', 'e4', 'i1', 'x11', 'p3', 'c3']}
1769453724.2608206,SENT,ebdb04a7-db09-4561-aae7-809bee0a67f0,2be9b4c5-5d3e-4054-9590-d194cfc6b4e4,c3,c1,3395,?,p3,
1769453724.2609665,CREATED,ee2e1699-c4c0-4dd4-803e-d300f6ff20b5,0b155374-eac0-473f-bdf4-7ad03df93ae3,c3,c1,27,?,?,surb={'id': 'f451b42b-dc62-4a0a-88a6-904cfcdf04bb', 'route': ['p1', 'e4', 'i1', 'x11', 'p3', 'c3']}
1769453724.3544476,RECEIVED,87274015-8dc1-4d9e-8f33-0eee1f7dc280,9688e3ef-37cd-4e7f-9af7-9125b472330f,c2,c3,27,p3,?,surb={'id': 'c078c694-d953-404c-a9e3-a8192b564a96', 'route': ['p3', 'e9', 'i11', 'x8', 'p2', 'c2']}
1769453724.4810221,RECEIVED,61c6af2f-e622-4559-a39f-14b4aeae4d93,c45ede3c-aa25-4fb0-ad36-5d7cfefc9ae4,c1,c3,26,p3,?,surb={'id': '7a26396f-453d-4fc8-bdf9-46cdb26bc237', 'route': ['p3', 'e1', 'i4', 'x1', 'p1', 'c1']}
1769453724.5566728,RECEIVED,63b38d24-d52c-4d25-be85-979ef57cb4d7,bc892ffe-ff2b-429e-aebd-6426605e566b,c2,c3,27,p3,?,surb={'id': '6c036dda-3b50-406b-b8f5-33f9775fb2ce', 'route': ['p3', 'e10', 'i12', 'x7', 'p2', 'c2']}
1769453724.6835601,SENT,785b3a19-3b78-4780-a079-f67faad589c7,aacc60d6-2e47-48a8-9fa8-9d297f331189,c3,c1,3396,?,p3,
1769453724.683662,CREATED,0926a113-6cf9-4c06-9c3a-7f9cc23a3962,ea69621a-94ec-4a13-9dc7-7613e88012eb,c3,c1,27,?,?,surb={'id': 'e3776dd7-2b4c-4a59-ba96-eca63aea525b', 'route': ['p1', 'e12', 'i2', 'x11', 'p3', 'c3']}
1769453724.8233054,SENT,3633cadd-d334-4747-b87f-b5ce905414d2,9d3e5974-b1f8-4052-83fa-33d4214fc606,c3,c1,3388,?,p3,
1769453724.8234599,CREATED,932f7f5a-b979-4f06-959b-06854fe6dfb3,ea69621a-94ec-4a13-9dc7-7613e88012eb,c3,c1,27,?,?,surb={'id': 'e3776dd7-2b4c-4a59-ba96-eca63aea525b', 'route': ['p1', 'e12', 'i2', 'x11', 'p3', 'c3']}
1769453725.057165,RECEIVED,3e58385e-d945-419b-9a8c-629dfc41f2c0,d953f903-51c1-43ed-a5f8-5b3ccf181637,c2,c3,27,p3,?,surb={'id': '1dad49db-413e-40ab-88ff-a3299c635b9a', 'route': ['p3', 'e10', 'i5', 'x5', 'p2', 'c2']}
1769453725.1300185,RECEIVED,876d4d2b-f53f-4a8c-ae2d-8c96a26a775c,4a6d85e6-3518-449c-99c8-8c365a63eed1,c1,c3,25,p3,?,surb={'id': '8155295b-aee2-4d82-9695-717456f09d71', 'route': ['p3', 'e2', 'i9', 'x4', 'p1', 'c1']}
1769453725.2899928,RECEIVED,d275d012-492d-4e8a-b590-37eab8468075,ce2a45de-7aa0-426d-92e2-a9982b6a832c,c2,c3,27,p3,?,surb={'id': '49bdc915-6c27-4202-be9b-3c2d0f3ff6c4', 'route': ['p3', 'e1', 'i1', 'x12', 'p2', 'c2']}
1769453725.6794984,SENT,201eadb4-e395-40ce-8b20-8ab88a766065,d09d68c4-4cb3-48aa-b87e-6396e7a1977b,c3,c1,3372,?,p3,
1769453725.6796517,CREATED,fa9e0d25-6350-4dab-948d-b6ce1bd57a27,d3475db1-4c8b-416b-b8d9-b05c00800df9,c3,c1,26,?,?,surb={'id': '8df99441-a880-4c12-92fe-73ad9ddd6318', 'route': ['p1', 'e8', 'i3', 'x12', 'p3', 'c3']}
1769453725.6902304,RECEIVED,de52f256-0a4b-491d-ac4c-3b9079cf9d69,4a6d85e6-3518-449c-99c8-8c365a63eed1,c1,c3,25,p3,?,surb={'id': '8155295b-aee2-4d82-9695-717456f09d71', 'route': ['p3', 'e2', 'i9', 'x4', 'p1', 'c1']}
1769453725.9212482,RECEIVED,86d23d95-64cd-4f08-bdb5-103b330118bf,809f6b96-e76b-4347-a7c8-3e66d4de7bc3,c1,c3,26,p3,?,surb={'id': '7a87c59e-a10a-4c8b-a8f7-aa4f24741618', 'route': ['p3', 'e4', 'i1', 'x7', 'p1', 'c1']}
1769453725.9727645,SENT,2bf824f2-c600-472a-8e65-108c77d2f0c6,027484a6-f6eb-4c98-90f3-0ad408d04507,c3,c1,3389,?,p3,
1769453725.972916,CREATED,dd42ccd9-fd5b-4b90-a3ad-d43c85c6f3b2,d3475db1-4c8b-416b-b8d9-b05c00800df9,c3,c1,26,?,?,surb={'id': '8df99441-a880-4c12-92fe-73ad9ddd6318', 'route': ['p1', 'e8', 'i3', 'x12', 'p3', 'c3']}
1769453726.196183,SENT,8859486e-d8e9-448c-8fd6-0e1519f4e08b,f2f62fab-9afb-4a8c-ab30-0e25618c6c73,c3,c1,3392,?,p3,
1769453726.1963298,CREATED,d32e8a3a-61b5-490d-b680-3103b17485e8,5cfeffbe-a1f6-4af4-b1de-bec195dc65d7,c3,c1,27,?,?,surb={'id': '2b18cf31-ab4b-4fce-8658-cd1599e6d672', 'route': ['p1', 'e3', 'i2', 'x10', 'p3', 'c3']}
1769453726.2676172,SENT,6f199a78-848a-4513-9c98-e70c788846bf,97d17e00-4c82-4975-bfdf-d0c731176b12,c3,c1,3380,?,p3,
1769453726.26777,CREATED,7c522713-cb41-48ad-bdad-5beff2506adc,5cfeffbe-a1f6-4af4-b1de-bec195dc65d7,c3,c1,27,?,?,surb={'id': '2b18cf31-ab4b-4fce-8658-cd1599e6d672', 'route': ['p1', 'e3', 'i2', 'x10', 'p3', 'c3']}
1769453726.359654,RECEIVED,9d2def97-18c4-49e3-af92-77a4663790c9,809f6b96-e76b-4347-a7c8-3e66d4de7bc3,c1,c3,26,p3,?,surb={'id': '7a87c59e-a10a-4c8b-a8f7-aa4f24741618', 'route': ['p3', 'e4', 'i1', 'x7', 'p1', 'c1']}
1769453726.366365,RECEIVED,bb0f4262-d900-4f3a-b7d6-b0f83790401f,bc892ffe-ff2b-429e-aebd-6426605e566b,c2,c3,27,p3,?,surb={'id': '6c036dda-3b50-406b-b8f5-33f9775fb2ce', 'route': ['p3', 'e10', 'i12', 'x7', 'p2', 'c2']}
1769453726.507911,SENT,7d5facaf-cfd4-4882-bb35-8dc9443927cc,47a44c9f-9c94-4422-849d-63cf74cf0401,c3,c1,3364,?,p3,
1769453726.507987,CREATED,5b744dd1-a0c6-4a86-9977-9a1bf9863f3d,bd527d14-035c-4e28-a529-426363bd9981,c3,c1,27,?,?,surb={'id': 'c4ff0fa8-1596-4d5a-bbc0-799685e5a83c', 'route': ['p1', 'e9', 'i2', 'x10', 'p3', 'c3']}
1769453726.6513174,SENT,2cc9bf92-d3f1-44be-80f6-aaee318d6d81,0a5041b6-bbfb-43fe-a5f5-e32ce9225822,c3,c1,3396,?,p3,
1769453726.6514695,CREATED,e39ea712-7d21-4268-aaf5-2375671405e3,bd527d14-035c-4e28-a529-426363bd9981,c3,c1,27,?,?,surb={'id': 'c4ff0fa8-1596-4d5a-bbc0-799685e5a83c', 'route': ['p1', 'e9', 'i2', 'x10', 'p3', 'c3']}
1769453726.6654592,RECEIVED,3d5c9a10-58aa-43cf-8801-1315d1d60933,2d423038-2548-4072-9a52-3566ade6edd5,c2,c3,27,p3,?,surb={'id': 'ca00062b-53f9-4d8c-9f7e-bca65b20a984', 'route': ['p3', 'e5', 'i5', 'x4', 'p2', 'c2']}
1769453726.779134,RECEIVED,0a496c84-c7dc-43f6-8a6a-5652e1fb417e,18fd031e-d5cd-4291-a389-d8682bc23691,c1,c3,27,p3,?,surb={'id': '3887ca26-fd1c-4c54-81f5-4a9aff350873', 'route': ['p3', 'e8', 'i4', 'x12', 'p1', 'c1']}
1769453726.7965596,SENT,23b15052-a3d4-49c8-96a2-ea9403fcb431,af331c77-260c-4062-a21e-ac263cabde25,c3,c1,3360,?,p3,
1769453726.7967453,CREATED,41829f1a-0b1b-4b7f-9dd2-2afb3421ba47,3ea85443-cdda-4851-8a41-8e11231dd476,c3,c1,27,?,?,surb={'id': '3a4fc840-405b-4674-84e4-4f3d6953bc8b', 'route': ['p1', 'e1', 'i8', 'x12', 'p3', 'c3']}
1769453726.963653,RECEIVED,4a94d678-e794-46f8-b5c7-4fa9a93aff69,3476a4e7-c157-47bd-b59d-a45515d61d9b,c1,c3,27,p3,?,surb={'id': '22b37ad2-3d04-4466-865e-fb2d0f7954c3', 'route': ['p3', 'e6', 'i4', 'x3', 'p1', 'c1']}
1769453727.1688302,RECEIVED,2c8b8b24-cc24-4df8-bde3-846188aa9f80,2d423038-2548-4072-9a52-3566ade6edd5,c2,c3,27,p3,?,surb={'id': 'ca00062b-53f9-4d8c-9f7e-bca65b20a984', 'route': ['p3', 'e5', 'i5', 'x4', 'p2', 'c2']}
1769453727.2957156,RECEIVED,50b30c76-2b65-4f00-a573-1a5e6ef5f62b,e647b514-59e7-4ffa-b40c-a060849410e3,c2,c3,26,p3,?,surb={'id': '9150e69e-570b-4007-af22-33091bf64345', 'route': ['p3', 'e12', 'i7', 'x3', 'p2', 'c2']}
