timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769741748.8216293,SENT,d3a8f162-6cde-42a6-b273-8c65b5cac35c,8418aabd-cf6b-4dd4-8a8a-52494bce095d,c1,DROP,2012,?,p1,
1769741748.8217554,CREATED,04da5b25-c5e4-4ce5-a90f-efb25218bf2b,7ea172be-46c4-4632-aa05-c7b1c13779b1,c1,DROP,27,?,?,
1769741749.8557415,SENT,19293c41-87ac-4903-bdd1-4f8da765ef8f,608df9c5-9f24-4067-884c-dfefeaa71418,c1,c2,3405,?,p1,
1769741749.8561485,CREATED,66a1df90-c847-45d4-a119-87f1a8e0861d,2c12d6ff-6074-456c-8fc7-3d80378f74b7,c1,c2,27,?,?,surb={'id': '5b3ff4ac-8319-40d7-91d2-a70061fa0e35', 'route': ['p2', 'e4', 'i7', 'x9', 'p1', 'c1']}
1769742206.443428,RECEIVED,d1941055-3401-4a52-be12-029539403137,cef9d93c-ee39-49ce-be7e-017155217582,c5,c1,27,p1,?,surb={'id': '1d73baf3-f458-4d71-9118-00492b89f65f', 'route': ['p1', 'e8', 'i11', 'x8', 'p2', 'c5']}
1769742206.466225,SENT,2e720aca-ba4e-4026-8acf-86fa74ecc685,f5025d5f-5035-43f3-9169-7c1f70229d89,c1,c2,3387,?,p1,
1769742206.46813,CREATED,ad78b986-4329-435b-996c-d8d12140bc74,4cf571c7-5cb4-4644-8799-40feea5c2971,c1,c2,27,?,?,surb={'id': '87ae58e6-4e88-492c-a8fd-67ef9df15d4e', 'route': ['p2', 'e12', 'i8', 'x8', 'p1', 'c1']}
1769742206.6524441,SENT,9f06636a-a98c-4068-ac61-63709c2cad16,fb8ba82e-793d-4b6b-a60c-fae25eb1c062,c1,c2,3384,?,p1,
1769742206.6525936,CREATED,4ff881de-50b3-4db1-b103-3fc174c52f70,c6aa19c2-ea02-4677-b2c9-c29e8ab0e2e1,c1,c2,27,?,?,surb={'id': '20f71e5e-9bd4-441a-a4f4-3ca516f812fa', 'route': ['p2', 'e2', 'i1', 'x8', 'p1', 'c1']}
1769742206.7423708,SENT,d0aaa48f-30a9-45b3-8b35-dfcb025ca0f9,75db4e23-9b09-4aad-aaf1-7c421d6be0ba,c1,c2,3367,?,p1,
1769742206.7425437,CREATED,4ead0b6a-ce4d-4472-833c-94ea614eeaf4,70b59a5d-73ea-42d6-9b81-da501c24fd3d,c1,c2,27,?,?,surb={'id': '2e8529ae-30cf-41b8-b73f-4b2cc957b8cf', 'route': ['p2', 'e10', 'i7', 'x3', 'p1', 'c1']}
1769742206.8608909,RECEIVED,4260ec90-bac6-4c4d-a58b-701c967ce701,252b447c-801d-4aea-80ae-e1eac23cee6b,c3,c1,27,p1,?,surb={'id': '4cc04c01-4a72-4deb-a8a5-ca16d9b0873d', 'route': ['p1', 'e9', 'i5', 'x6', 'p3', 'c3']}
1769742206.8784175,RECEIVED,878be233-163a-4cd7-8525-14fc1398d476,1953a7fc-4a96-4790-a5da-15f34240c5d6,c3,c1,26,p1,?,surb={'id': 'a21cc078-68df-45e1-a290-039d831e9b93', 'route': ['p1', 'e5', 'i10', 'x8', 'p3', 'c3']}
1769742207.151423,RECEIVED,9d738dba-7c6f-422e-a656-b9766a1c4b80,52654353-3424-4537-9443-e561e4c49291,c3,c1,27,p1,?,surb={'id': '4c2a49e3-2165-4a8d-9dc6-757c818f7bcc', 'route': ['p1', 'e5', 'i3', 'x4', 'p3', 'c3']}
1769742207.255667,RECEIVED,1de63ca1-0162-4f08-a949-f7c1a23271da,7f8596fc-3380-43aa-b501-ebe8531c613b,c5,c1,27,p1,?,surb={'id': 'b08e59aa-a5b6-4854-b30f-f240c3aa9124', 'route': ['p1', 'e5', 'i7', 'x2', 'p2', 'c5']}
1769742207.2622888,RECEIVED,93fee3fa-c45e-4e6d-ad51-9f6c0078aa55,003cd825-f45f-4e8f-b528-5ce5d97aafaf,c5,c1,27,p1,?,surb={'id': 'a76dd517-05a7-4c3d-82ec-066f563a1894', 'route': ['p1', 'e8', 'i3', 'x10', 'p2', 'c5']}
1769742207.3977737,RECEIVED,bd7ce350-f256-4f46-a896-2701ac4f3624,fb553d62-1d90-4d58-a43d-4215dd669721,c3,c1,27,p1,?,surb={'id': '14f29ac5-eb07-4700-8ff3-996a6fd3c37c', 'route': ['p1', 'e2', 'i2', 'x10', 'p3', 'c3']}
1769742207.6143227,SENT,749e3167-3d4c-4164-bad2-3e00975205d4,106bf3e6-328f-4b48-9d39-ae8b73b46c41,c1,c2,3375,?,p1,
1769742207.614472,CREATED,e286618a-cd58-4176-bad4-b59e5048467d,04f7545e-161f-4ddc-beb9-1129a8aa3ffd,c1,c2,27,?,?,surb={'id': '25a6f445-3bed-4974-9d6d-85f9f1b6aba3', 'route': ['p2', 'e6', 'i1', 'x9', 'p1', 'c1']}
1769742207.7536025,RECEIVED,9f2e038d-6c4c-43ac-9392-aed203a02a52,8a48fff5-88fc-4a5a-b216-867456e48712,c3,c1,27,p1,?,surb={'id': '162c9a2c-2f05-4855-aac4-818789ac7a64', 'route': ['p1', 'e10', 'i7', 'x9', 'p3', 'c3']}
1769742207.7792525,SENT,73b6b8ee-8add-4b9c-b5f5-0ecae13069f9,85e71f82-d5ef-437c-a0ea-f52e55e0e8b3,c1,c2,3388,?,p1,
1769742207.7793846,CREATED,fb364f75-46dd-4ed2-8969-c245f5815442,b9f02bba-62c4-430b-8290-5351724868df,c1,c2,27,?,?,surb={'id': '8a6499f3-1aef-4bd4-97c8-a7bee588b44f', 'route': ['p2', 'e2', 'i5', 'x7', 'p1', 'c1']}
1769742207.96127,RECEIVED,36784d47-49e9-4565-af2a-f640da380b44,baf28cb5-95e1-4d13-82a3-a2bfea0f9059,c3,c1,27,p1,?,surb={'id': '453baa08-99b8-43ca-9ab3-e77c3a9eaad6', 'route': ['p1', 'e7', 'i9', 'x8', 'p3', 'c3']}
1769742208.0055804,RECEIVED,d621e665-3ec1-468a-83d0-cadd4f830958,6887aa05-2ce7-48c1-a474-e5967af6dcb6,c3,c1,27,p1,?,surb={'id': '606a3b02-190b-4a18-bfce-f861514c8761', 'route': ['p1', 'e2', 'i12', 'x6', 'p3', 'c3']}
1769742208.0731275,SENT,bd884d78-75eb-4226-984a-f356a53707e4,4438062d-24ba-4395-a766-a2ff898b8065,c1,c2,3372,?,p1,
1769742208.0732627,CREATED,8ec4cc23-370d-439a-9825-88587c0ed493,6cc89367-8991-4461-a3df-1f3b4bbf4264,c1,c2,27,?,?,surb={'id': '99c21605-2b1a-4d11-acdd-7e17893e1eba', 'route': ['p2', 'e3', 'i2', 'x4', 'p1', 'c1']}
1769742208.1042788,SENT,60a25bc3-3ee1-46ac-a19f-e5c69b5127fb,a95db157-0b12-4948-93cf-9e091bab2edb,c1,c2,3400,?,p1,
1769742208.104409,CREATED,1be0ca01-1dd2-4f64-8b68-126ae4017edb,7c6c0f13-7ce9-4cb6-95ce-f6b1befe9d96,c1,c2,27,?,?,surb={'id': '3b06bf8e-b799-4ba9-abbe-53c23e09cfc2', 'route': ['p2', 'e11', 'i6', 'x4', 'p1', 'c1']}
1769742208.1483245,RECEIVED,a5a9710f-16ac-4948-91b2-9cddbe454098,40c4a5f6-7d1a-43ef-9bb8-e1f76cedab7d,c3,c1,27,p1,?,surb={'id': '47a801ef-a272-44e9-8283-6957c903f160', 'route': ['p1', 'e10', 'i8', 'x5', 'p3', 'c3']}
1769742208.1797118,RECEIVED,673b7da2-3959-454b-a0cc-968ad22cb798,b69b6ef4-28f3-43c9-8d78-72da0c4397bb,c5,c1,27,p1,?,surb={'id': '9de5e460-2b43-4c98-98b0-2dbe416579e0', 'route': ['p1', 'e8', 'i5', 'x8', 'p2', 'c5']}
1769742208.4338977,RECEIVED,faf3d9bf-9a21-4f06-b5ff-d36ea555dc60,badd5063-95fb-492c-86a4-ef71cad77e17,c5,c1,27,p1,?,surb={'id': '02b3732f-f55d-4f45-99b4-b8527ab40e63', 'route': ['p1', 'e9', 'i8', 'x2', 'p2', 'c5']}
1769742208.4390733,RECEIVED,0649e978-f320-4d8c-a7c2-9a11e06c8eeb,f61c2f36-c4d4-4655-a2bb-79a7792daaa2,c3,c1,27,p1,?,surb={'id': '20d049e9-77ba-4c97-8e2e-8b52e3f169ff', 'route': ['p1', 'e4', 'i1', 'x7', 'p3', 'c3']}
1769742208.5015802,SENT,f562f07c-74a1-4d26-9352-49f5e4b7f428,162710a7-4280-4370-a8fa-0fa716d2831e,c1,c2,3391,?,p1,
1769742208.5017152,CREATED,d2b62a16-c7f4-4350-b8ac-6ddd6a16d222,a523ea0b-db08-4902-8c0e-2802b17208f7,c1,c2,27,?,?,surb={'id': '797cda3f-72bc-43a8-8970-61cdea0eab33', 'route': ['p2', 'e8', 'i10', 'x4', 'p1', 'c1']}
1769742208.5312574,RECEIVED,0b4e2c52-6146-422f-bf6b-cf61c14fcff7,9e04e4e0-b7ac-4feb-a7cd-736b90f32fa2,c5,c1,27,p1,?,surb={'id': '99630766-adc6-4ba7-a4b7-64d65186d43b', 'route': ['p1', 'e11', 'i4', 'x7', 'p2', 'c5']}
1769742208.547006,RECEIVED,dcfa01f5-de85-4766-87d9-fbf86e3a09eb,5c312d62-7986-4d64-b0dc-16e6f3e12348,c5,c1,27,p1,?,surb={'id': 'ce8b8520-b718-4faa-83b7-afd2356e3f2a', 'route': ['p1', 'e8', 'i9', 'x6', 'p2', 'c5']}
1769742208.6731791,RECEIVED,83eedff0-8d40-4dde-a7c9-5f3f2397601d,b5bddb38-3d94-40fc-a969-63da725e87f1,c5,c1,26,p1,?,surb={'id': '5e45107f-642a-4964-bb24-141dd175fdfd', 'route': ['p1', 'e5', 'i3', 'x2', 'p2', 'c5']}
1769742208.8581803,SENT,32392df5-b7c5-4cb9-ba1f-ce31869b3287,04ff4bcf-f96a-4e6d-a4d6-99a193362bc3,c1,c2,3384,?,p1,
1769742208.8583157,CREATED,f44eb7d4-17f6-43f1-8da4-c6f5d4ec1f3e,3ea2c642-6ca4-4b04-8407-66c9839308a9,c1,c2,27,?,?,surb={'id': '2418c23c-93db-47f1-92bb-ac8d3a336a29', 'route': ['p2', 'e9', 'i5', 'x11', 'p1', 'c1']}
1769742209.1489925,RECEIVED,3901544a-34cf-46be-96b1-85a620d6f064,da441e09-2577-4955-8e9e-f39c26d56c4b,c3,c1,27,p1,?,surb={'id': '6bce3f03-e2db-4bf0-8acf-e8bc94398f04', 'route': ['p1', 'e10', 'i11', 'x5', 'p3', 'c3']}
1769742209.1969326,RECEIVED,c329c214-b964-4c7c-858d-c61b019de860,088f6d47-9f08-4096-bca7-85d081205f57,c3,c1,27,p1,?,surb={'id': 'a66c70ab-25ad-459f-b7d9-ba02cafd5a57', 'route': ['p1', 'e10', 'i5', 'x5', 'p3', 'c3']}
1769742209.5014372,RECEIVED,01e10743-10dc-49cc-9fd1-b37dc2c3525f,669037e2-89ae-4470-9801-a920cc264b48,c3,c1,27,p1,?,surb={'id': '94ed5970-2eaa-40fc-a202-957c1b83e3d9', 'route': ['p1', 'e8', 'i1', 'x10', 'p3', 'c3']}
1769742209.5085747,SENT,0292602e-1ec5-40f1-a918-3665d43ba11e,454d31ce-6b70-41d3-81d1-102b4a9e2c82,c1,c2,3388,?,p1,
1769742209.508683,CREATED,4fe863f5-c831-4628-895f-17c324f1ca6e,a987657f-2d24-40cd-b447-34a0f60ced4b,c1,c2,27,?,?,surb={'id': '91dc32e1-b7e1-42cd-aeb9-2ca4ecd709af', 'route': ['p2', 'e10', 'i10', 'x5', 'p1', 'c1']}
1769742209.6743078,RECEIVED,8cdb1758-426a-4614-8426-1c98df5fac37,41ad45ab-bbb4-4a97-949c-77971fe83271,c3,c1,26,p1,?,surb={'id': '8247ab8f-bdf4-4c4a-8eab-bfaa834b3225', 'route': ['p1', 'e7', 'i9', 'x1', 'p3', 'c3']}
1769742209.8933835,RECEIVED,7c697432-fd27-4b32-98b2-50642a1c02bc,5d3edd85-c607-4993-b7ba-99884a3ac299,c5,c1,27,p1,?,surb={'id': '80c421d9-d5aa-49cf-853f-19c388fd71c5', 'route': ['p1', 'e1', 'i3', 'x9', 'p2', 'c5']}
1769742209.9441056,RECEIVED,145275fb-8ab8-4f14-8491-5825eb10a185,90689ebd-54b9-425b-8de7-2edfb74e6719,c3,c1,27,p1,?,surb={'id': '1adfcc45-c4aa-4572-ba86-3303446f3a95', 'route': ['p1', 'e1', 'i12', 'x5', 'p3', 'c3']}
1769742210.3052914,RECEIVED,b62bf5bc-4d3b-4675-99d0-509a8876f8ec,e17a7af7-4909-4f8f-a3a2-76e88b75a081,c5,c1,27,p1,?,surb={'id': '3999e54a-5f09-44d9-9675-48b6506ee21e', 'route': ['p1', 'e7', 'i7', 'x3', 'p2', 'c5']}
1769742210.3501341,SENT,c3ff8071-162b-42e5-a3e5-fdfbbea4fb3b,98c9bbbc-c088-4434-b882-16bdd22e8e11,c1,c2,3383,?,p1,
1769742210.3502657,CREATED,229ee239-3ae3-48d6-94ac-5b2a22e00348,13c36fcb-462b-4093-82dd-aff3d0249b09,c1,c2,26,?,?,surb={'id': 'b3b7f652-754c-4f8a-a426-03bd1f46c39c', 'route': ['p2', 'e3', 'i6', 'x12', 'p1', 'c1']}
1769742210.50287,RECEIVED,8b5e4f2d-88dc-4fc5-b33b-b18560428748,3b862e87-93e0-4dc6-9756-a80f6d763b92,c3,c1,26,p1,?,surb={'id': '894acd54-4fc0-468d-872c-7ecac4b7e289', 'route': ['p1', 'e11', 'i4', 'x3', 'p3', 'c3']}
1769742210.6053045,SENT,7890e52f-751c-441d-ab0f-8a3b52667441,5bb4a785-6a5c-42a7-b451-bbe3259e43a0,c1,c2,3385,?,p1,
1769742210.6054158,CREATED,9bc18bae-9891-478b-9716-2b26f8820aa2,1b9523e6-e89f-4d6c-9acd-c138ea9a3e0d,c1,c2,27,?,?,surb={'id': 'dc6e3079-5625-4588-8e20-6b58867315cb', 'route': ['p2', 'e5', 'i4', 'x4', 'p1', 'c1']}
1769742210.6725576,SENT,3c70dfdd-0c15-42b2-b279-033eac60e9e0,349b2d62-8f20-4d0d-8d3d-c3578e7c86b3,c1,c2,3367,?,p1,
1769742210.6726668,CREATED,9e4a8253-f7c8-4658-8f26-3403b17e70bb,f0c20f43-0efe-42b1-b1c7-d0517749647d,c1,c2,27,?,?,surb={'id': '93c7a866-5d8f-4dd7-863f-9ca3c9056bee', 'route': ['p2', 'e6', 'i3', 'x6', 'p1', 'c1']}
1769742210.7400258,RECEIVED,a181fe37-e29a-49bc-a662-ce904285b4e0,06069c10-0720-4eeb-a835-096db9c0f2b0,c5,c1,27,p1,?,surb={'id': '15a20298-b063-4eae-b920-a4455d2a70dc', 'route': ['p1', 'e4', 'i11', 'x1', 'p2', 'c5']}
1769742210.781908,RECEIVED,ebe4c473-aa38-40dd-99d9-2ee27b59795d,5d4a769a-f503-4965-97c3-2af4724c9853,c3,c1,27,p1,?,surb={'id': '7daba2c7-bc0e-42ab-aeda-38d34fb955ef', 'route': ['p1', 'e10', 'i12', 'x8', 'p3', 'c3']}
1769742210.9230208,RECEIVED,0264c54b-f753-4163-a338-6771afbb1473,e25ded18-4aa8-4bcd-82b7-9a53677bbcf7,c5,c1,25,p1,?,surb={'id': '3be23dc6-ef61-4f4c-866b-5216c7500ee9', 'route': ['p1', 'e11', 'i9', 'x1', 'p2', 'c5']}
1769742211.1312714,RECEIVED,43f9b3e7-747e-48c3-9af1-10ce169f3bb9,fd2372a3-d7b1-4d89-bc38-0a8ecc477da7,c5,c1,26,p1,?,surb={'id': 'f166e36f-2eb0-4655-b50b-b2eeae75a0e8', 'route': ['p1', 'e11', 'i2', 'x10', 'p2', 'c5']}
1769742211.1481705,RECEIVED,8a324f74-59b1-4c69-a7b9-ed293baba78f,a064bc3d-b14e-43a1-86de-fa67a75784cf,c5,c1,27,p1,?,surb={'id': '38f0d060-58e6-48f0-879c-29be0a54d850', 'route': ['p1', 'e7', 'i12', 'x3', 'p2', 'c5']}
1769742211.2217007,RECEIVED,6d92d799-8798-4da2-a4ef-9c4ddbe2d165,e5cc5baa-7976-47c4-a4e9-6a2fe89ef69e,c5,c1,27,p1,?,surb={'id': '41c525a0-0746-46cf-9df6-df01865236dc', 'route': ['p1', 'e7', 'i9', 'x6', 'p2', 'c5']}
1769742211.256107,RECEIVED,ea754a6d-b9f4-49c1-a12c-d78238cf6869,15f858ee-0a36-4291-8466-8b435779262d,c3,c1,27,p1,?,surb={'id': '895a8d40-1225-4cb1-bed5-8145ee0db464', 'route': ['p1', 'e3', 'i5', 'x5', 'p3', 'c3']}
1769742211.275722,RECEIVED,4ab929df-8d39-4c93-b453-bee67ea44b66,f8189868-a007-406a-8326-55b038817792,c3,c1,27,p1,?,surb={'id': '25dac00d-1c12-4e24-b802-194775d71db0', 'route': ['p1', 'e6', 'i3', 'x4', 'p3', 'c3']}
1769742211.4018888,RECEIVED,ede0cfb8-0187-4c28-b78b-af5dada328f9,5d76851a-dcaa-4e37-a48e-de4851b19395,c5,c1,27,p1,?,surb={'id': '79b0a7a0-521e-489b-bcc6-0c721e39968d', 'route': ['p1', 'e7', 'i7', 'x3', 'p2', 'c5']}
1769742211.5277019,SENT,56b8eb76-4535-417e-80c0-1cc726e9c160,86f7ac9c-8983-4330-928f-d2a421c94824,c1,c2,3395,?,p1,
1769742211.5277963,CREATED,9f12c236-0e8a-405a-a454-ce029f498045,9732afbb-4202-492d-8209-2a89dfc88592,c1,c2,27,?,?,surb={'id': '3551dc41-08dd-466c-ae94-7a84fdcbc1f1', 'route': ['p2', 'e11', 'i10', 'x7', 'p1', 'c1']}
1769742211.548696,RECEIVED,4255e934-80e0-4b18-a4ee-29d380569af1,a17be01d-713a-47e3-b8c0-4ee859efee5b,c5,c1,27,p1,?,surb={'id': '80058eaf-da01-42be-92a4-f98dea1e4c51', 'route': ['p1', 'e8', 'i12', 'x5', 'p2', 'c5']}
1769742211.5613258,RECEIVED,b75d6db2-2249-44ac-9558-6e2460eac6f3,9aeb1536-1764-402d-80bc-f820411249d5,c3,c1,27,p1,?,surb={'id': '45123508-0e81-4150-aca9-9972801d3f8f', 'route': ['p1', 'e10', 'i6', 'x7', 'p3', 'c3']}
1769742211.666997,RECEIVED,0d76199b-a28b-4e7c-8195-e632fec0bcc3,f42b1453-f27d-47ef-a4ee-79d32e268d59,c5,c1,27,p1,?,surb={'id': '2e17fe66-b6df-44cc-9673-97bf08a300ac', 'route': ['p1', 'e2', 'i6', 'x4', 'p2', 'c5']}
1769742211.6963992,RECEIVED,07bf19e8-1085-4b96-83b1-382bc8205969,d02c2458-5385-4468-85a3-c0047c30929a,c5,c1,27,p1,?,surb={'id': 'a7ab60c6-4e1f-4134-8702-56c81bd3b112', 'route': ['p1', 'e6', 'i1', 'x2', 'p2', 'c5']}
1769742211.7103913,SENT,fc70312f-666d-4516-ae36-e5c17568beff,ff88fc24-ec93-4cb5-8189-4d2c1c28273a,c1,c2,3371,?,p1,
1769742211.7104557,CREATED,76545b89-628a-4782-99d4-3cafd8301a26,63e67e7b-de7b-4ad8-b1c3-82142eb32d3c,c1,c2,27,?,?,surb={'id': '6e4a196c-1240-4d10-91f0-eafe71aa2e82', 'route': ['p2', 'e3', 'i2', 'x5', 'p1', 'c1']}
1769742212.0375903,SENT,e75a3362-ddb8-49fe-87fc-3dbb9f0e61eb,3977e1d8-0e42-4416-a6e4-ef51ee412182,c1,c2,3384,?,p1,
1769742212.0376573,CREATED,282230ab-998b-441d-b8d1-263a0f1b88c7,99412289-fde0-4ca0-9c59-8145a80a5e96,c1,c2,27,?,?,surb={'id': '117ca20b-1c68-4bed-b4b3-282a6558c733', 'route': ['p2', 'e3', 'i9', 'x7', 'p1', 'c1']}
1769742212.1594174,RECEIVED,85b8e661-b0b1-4037-ab06-3f1b4a18255a,6afb6d07-8635-4af9-96d9-adde20ca35d1,c5,c1,27,p1,?,surb={'id': '252bd769-5355-455a-9315-3a0b420967c6', 'route': ['p1', 'e12', 'i3', 'x10', 'p2', 'c5']}
1769742212.2578206,RECEIVED,ddab522f-7666-4302-b812-a1a8ccbefde0,c5f591bd-c4f7-403f-8238-d6c5d08d15b4,c3,c1,27,p1,?,surb={'id': '075a7213-b204-4166-bb84-c6f26a0f31d9', 'route': ['p1', 'e12', 'i10', 'x11', 'p3', 'c3']}
1769742212.3397086,SENT,5b880543-de84-4229-8173-a3ffb258bd55,24439083-d385-4b24-9a47-850de5036792,c1,c2,3377,?,p1,
1769742212.3397634,CREATED,38e6d8e6-c1b9-4e90-a2f0-a9cbbe553a7e,fec3a263-0cb9-4a47-9190-a41816a1f8af,c1,c2,27,?,?,surb={'id': '7a75d931-850f-4b6f-a2ba-29514b0f5073', 'route': ['p2', 'e3', 'i8', 'x3', 'p1', 'c1']}
1769742212.444709,SENT,2c76aab9-421a-4d8a-95d5-85e43a9f68c8,f4420a4e-3000-40a7-a2bb-8adaa93576c1,c1,c2,3379,?,p1,
1769742212.4447653,CREATED,c5e3108a-28f3-42e8-9a7b-bb6e553e9137,0204fa36-93f0-4d41-bbe0-ec56505f8406,c1,c2,27,?,?,surb={'id': 'a0ff00c0-8711-4e36-aa1f-3ea9e01f177c', 'route': ['p2', 'e5', 'i1', 'x11', 'p1', 'c1']}
1769742212.4460897,RECEIVED,a33fe8e5-ad16-467c-9006-55c1c9944762,1f533aed-6583-489f-86ad-be73e4f47898,c5,c1,27,p1,?,surb={'id': '0741d3ae-3aab-44db-abe2-eb5cf3befe4b', 'route': ['p1', 'e12', 'i6', 'x7', 'p2', 'c5']}
1769742212.526821,RECEIVED,180f8b9a-0b9d-4777-ae8e-9716a336fe99,eed82bb1-e6a3-48c9-b519-1b9e429b59da,c3,c1,27,p1,?,surb={'id': '49b920c3-f3fc-4960-999a-0b0cdda48df8', 'route': ['p1', 'e5', 'i4', 'x5', 'p3', 'c3']}
1769742212.6234415,RECEIVED,d3a39359-9255-48d3-8b3a-bfa61b6277aa,720fdb30-8ea8-47e8-adc4-bc25c05d27ad,c5,c1,26,p1,?,surb={'id': 'b5633eff-9bf3-45c9-a5e6-6243c9a9f03c', 'route': ['p1', 'e6', 'i2', 'x1', 'p2', 'c5']}
1769742212.6494484,RECEIVED,0c9b13ab-8841-455d-bdc9-3827cd0f69e4,d5d78500-6718-4f25-addb-b5c8f5e02f51,c5,c1,27,p1,?,surb={'id': 'ca708ea2-8749-4be4-b85e-cf1e2ffc3faf', 'route': ['p1', 'e5', 'i6', 'x4', 'p2', 'c5']}
1769742212.7578647,RECEIVED,ea1e7e2f-709f-4d31-8eca-00ff9c268149,b709d1bd-6d00-4c5a-b39e-3b62711d83fd,c5,c1,27,p1,?,surb={'id': '9349c3df-fdec-4eed-9660-8e06375703b8', 'route': ['p1', 'e1', 'i1', 'x1', 'p2', 'c5']}
1769742212.796684,RECEIVED,baba00e9-c83b-4cd2-ae4d-24bd2c12b83a,0d42917e-95f5-4815-887a-a5c4db3b450a,c3,c1,26,p1,?,surb={'id': '3457f372-b621-4894-b469-09144d439f4f', 'route': ['p1', 'e1', 'i11', 'x1', 'p3', 'c3']}
1769742212.8055303,SENT,f79e6b59-ecd4-447c-b082-25da269ec3d5,58cf0647-15a6-4c0c-9a3e-27e8112d7d57,c1,c2,3384,?,p1,
1769742212.805682,CREATED,33e255e6-5998-48f3-bbde-5f3ffcd040d5,346d9d44-6854-4e26-9f99-316c87171957,c1,c2,26,?,?,surb={'id': 'f927dcc1-b1c7-4e0e-94bb-c316ae2ec01f', 'route': ['p2', 'e9', 'i1', 'x12', 'p1', 'c1']}
1769742213.14368,RECEIVED,3fa0afb9-f7f2-4f3e-9aaf-c10056f7b1a2,03d80309-da66-4b66-a14a-147557cbc54c,c3,c1,27,p1,?,surb={'id': '841dcecf-5ed2-47cf-bd8c-099600fd42b3', 'route': ['p1', 'e1', 'i3', 'x12', 'p3', 'c3']}
1769742213.2745187,SENT,ced8f832-16c7-458a-b456-f4971e06367a,99f34fdf-8e01-4ec4-b0e6-85448eec191a,c1,c2,3391,?,p1,
1769742213.2746704,CREATED,d506f716-e207-4d6d-bff1-9a5b60967d76,efe5168c-622b-43b9-b5d0-6beb839baf5f,c1,c2,26,?,?,surb={'id': '0bb29071-b397-42f9-8052-7c5e4b869e82', 'route': ['p2', 'e10', 'i8', 'x11', 'p1', 'c1']}
1769742213.2872567,SENT,4c10c8da-9ee4-48f3-895d-392d0cba42fa,f653f480-bac2-4030-acfd-0e8100882608,c1,c2,3383,?,p1,
1769742213.287425,CREATED,d4a9be8d-afa6-4f69-a8d3-3481e929dc56,3702c1a7-4ce0-4bef-9c8c-28ad7e1eb4b7,c1,c2,26,?,?,surb={'id': '3b0de2fd-feb3-44da-bce9-944f0d004a17', 'route': ['p2', 'e2', 'i9', 'x5', 'p1', 'c1']}
1769742213.2922518,RECEIVED,3052d7cf-d0aa-41e0-a8d1-bc6c022a7d98,4f88df1a-d6ab-4431-bff1-408191e44513,c3,c1,27,p1,?,surb={'id': 'db05b6f1-522f-4ccc-8eec-8ba001ad8975', 'route': ['p1', 'e12', 'i12', 'x6', 'p3', 'c3']}
1769742213.3742065,SENT,ef2dde3a-1446-41eb-a729-13fb0c3a0928,fdfb50c3-6fcf-4e74-931e-3bd3b17d79e0,c1,c2,3377,?,p1,
1769742213.3743577,CREATED,3c501f27-64f9-4d57-b48b-ffa6da3f28e7,326c138d-7445-43f8-93c8-a74c400e3243,c1,c2,27,?,?,surb={'id': '62c4f2a7-8d2b-4aa3-b37c-cafe08428b52', 'route': ['p2', 'e5', 'i7', 'x2', 'p1', 'c1']}
1769742213.4179742,SENT,6f914ac4-c01b-4d10-9127-7b394f1980f0,46a8f260-0144-4985-9b5a-38b6a8dd1355,c1,c2,3391,?,p1,
1769742213.4181662,CREATED,65b48760-ff92-44d8-a7a3-0a9ddb587bbe,5b01a40a-9e2f-42cf-a3c4-89775eb453b1,c1,c2,27,?,?,surb={'id': 'b65b28c6-c2f6-41df-b61e-16bac7d3914e', 'route': ['p2', 'e9', 'i4', 'x12', 'p1', 'c1']}
1769742213.586566,RECEIVED,cc67b341-17b2-4993-a888-8817f1719fee,96f4b115-20c4-4b9b-ad7a-6b2a7572beb3,c5,c1,25,p1,?,surb={'id': 'e81213e2-74dc-4dc1-ad5f-8169f804b837', 'route': ['p1', 'e12', 'i10', 'x8', 'p2', 'c5']}
1769742213.7088451,SENT,7f76f8df-c68e-4a96-aa9b-1ecd51f35ca0,aa4b1bd1-4773-473e-994b-73bd4473963b,c1,c2,3387,?,p1,
1769742213.7090113,CREATED,e41adb66-844a-436f-accd-f784766f24c4,90511a18-54d6-43d4-81da-313df19ccba9,c1,c2,27,?,?,surb={'id': '77466b41-a383-46d8-af6e-d5c521ae2ebb', 'route': ['p2', 'e3', 'i4', 'x1', 'p1', 'c1']}
1769742213.782332,RECEIVED,834e4990-7a20-47ba-b3b0-03fad6a57fba,d8296f39-a7ff-48f2-9506-36ac74771750,c3,c1,26,p1,?,surb={'id': '688010f4-1645-4534-bff1-93390c69f79a', 'route': ['p1', 'e6', 'i1', 'x8', 'p3', 'c3']}
1769742213.9086754,RECEIVED,2c5d78d8-94ad-4ac2-819c-3cdcf761a18f,5a30a56b-6b81-46e8-bf14-948a850a63be,c5,c1,27,p1,?,surb={'id': 'ed00106a-1e29-4794-a532-ef3f1b3570cb', 'route': ['p1', 'e12', 'i2', 'x5', 'p2', 'c5']}
1769742213.9356961,RECEIVED,2ab3b9f0-2661-4c1a-8db8-777c6cf1db90,3612cf5b-e9a4-4216-b728-883abac90120,c5,c1,27,p1,?,surb={'id': '7d0ee4c8-be01-47e4-9790-c33fb75736a9', 'route': ['p1', 'e8', 'i1', 'x8', 'p2', 'c5']}
