timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769759824.5499568,RECEIVED,d23997b8-8da2-44ad-a93f-699c5e0d1c9f,32266777-6276-425e-9c1a-6406cf964432,c5,c1,26,p1,?,surb={'id': '8ec2638d-dc5b-448e-8499-a23807966bff', 'route': ['p1', 'e3', 'i3', 'x6', 'p2', 'c5']}
1769759824.7086527,RECEIVED,f27da99c-f04c-4a43-b64d-a099937780c5,aa2de2b4-2702-4782-9eee-fe84a103bcbd,c5,c1,27,p1,?,surb={'id': '56769b78-6507-47c6-95a4-1c08f2fa3769', 'route': ['p1', 'e1', 'i8', 'x11', 'p2', 'c5']}
1769759824.982808,SENT,e928caef-95c6-4dac-9801-e94776aabe1b,acd50bf7-7300-4155-8f61-8fa8cb380640,c1,c5,3379,?,p1,
1769759824.9829578,CREATED,8e012c90-f789-42af-8f83-bbb23b0be46f,e92674ed-2dae-4455-8894-1b4f84a4365d,c1,c5,27,?,?,surb={'id': '681aab95-19af-4f0a-b424-fcc24e50962c', 'route': ['p2', 'e9', 'i5', 'x9', 'p1', 'c1']}
1769759825.303908,SENT,3d351174-6768-4a88-903a-ba2dd39fd429,1eeb5d22-8f37-492d-8b49-7b68074080dc,c1,c5,3397,?,p1,
1769759825.3041632,CREATED,e66b257c-4478-4b2e-ba0d-e63e90a78560,23e6be97-8829-4585-819e-72254adcb7ca,c1,c5,27,?,?,surb={'id': '28394c12-6cd5-4989-8d05-fd3fea1f5f76', 'route': ['p2', 'e12', 'i9', 'x7', 'p1', 'c1']}
1769759825.404075,RECEIVED,69051f3c-8f44-473e-aec6-86ec6f82797f,e819e552-c3fd-42c9-81a2-3b4966cc1f67,c5,c1,27,p1,?,surb={'id': 'c17d7643-9895-4221-96bb-1fad65acf00b', 'route': ['p1', 'e12', 'i11', 'x4', 'p2', 'c5']}
1769759825.5058906,RECEIVED,82f57ecf-ccbb-4658-9aeb-50004074e4d0,cdffe232-dd23-45b3-9c02-a62c96c99153,c5,c1,27,p1,?,surb={'id': 'fcda01e9-56cc-4ce6-b57b-d63cfc3957f2', 'route': ['p1', 'e6', 'i4', 'x4', 'p2', 'c5']}
1769759825.5503597,SENT,491e21a6-9839-419f-b74c-73b2c61dc613,152d09a8-23b4-4b8e-98f1-08d0cf7ceadf,c1,c5,3371,?,p1,
1769759825.5504892,CREATED,f1e41723-bf35-4d9c-88c8-979b5526133c,db44dd73-df67-4895-9703-c3a63dfa4fe2,c1,c5,27,?,?,surb={'id': '34b60c4d-dc64-4ccd-a9c3-c27bffcd2fd5', 'route': ['p2', 'e4', 'i1', 'x8', 'p1', 'c1']}
1769759825.7325084,SENT,bc1a555c-1ac6-4a58-bbd0-2343c88e9c25,24f8c137-89e1-4e26-a612-6ce2a014b01e,c1,c5,3383,?,p1,
1769759825.7325976,CREATED,70fbd5ab-ec52-4fa1-b723-d3d485c35214,2bee05bc-d9ac-44ef-a617-dc8b112e6999,c1,c5,27,?,?,surb={'id': '8c9c2be3-60cc-45a1-9e09-4b0a356f9c8e', 'route': ['p2', 'e9', 'i9', 'x2', 'p1', 'c1']}
1769759826.1185584,SENT,e1cd4cb9-2725-4b4f-aa17-2c643e78682a,cd158159-5331-4850-8a3e-a2f0184220b1,c1,c5,3384,?,p1,
1769759826.1186662,CREATED,a40d85c1-f936-4adf-a55b-4380de21c468,b8286a06-007f-468b-9e3d-eb293243a939,c1,c5,27,?,?,surb={'id': '2a58f3bd-4387-41d9-b758-baa256904018', 'route': ['p2', 'e10', 'i7', 'x4', 'p1', 'c1']}
1769759826.2599776,SENT,edc75b10-a7ae-4193-a765-717668570e95,fa363b3e-fd67-4756-8636-71ede304c75e,c1,c5,3397,?,p1,
1769759826.2601645,CREATED,3457bf8b-1eb6-491c-99fb-7d3e0b329941,5ad58f6d-2f2d-44e2-89ee-e62037b6fbf2,c1,c5,27,?,?,surb={'id': 'fdcc1f56-7839-440f-839b-bb800a4b468b', 'route': ['p2', 'e3', 'i12', 'x4', 'p1', 'c1']}
1769759826.2756696,SENT,4a712e59-7b26-4130-847f-fd802158cad1,254a8691-b040-4ae4-a8f7-a8cb544bb25e,c1,c5,3384,?,p1,
1769759826.2758164,CREATED,8a99b1d1-5e98-434f-9fc5-909f4cf25387,c0c0954f-f06c-4189-a75d-5abdf6a62749,c1,c5,27,?,?,surb={'id': '0ad029a8-240c-4257-b9d3-fea468549036', 'route': ['p2', 'e1', 'i11', 'x11', 'p1', 'c1']}
1769759826.3364763,RECEIVED,7ed5d4be-cbe5-4906-86b0-c1189c5b87fc,dc28202e-af91-4544-b1b4-ef274020d221,c5,c1,27,p1,?,surb={'id': '9f625ce1-f3bf-49d1-880a-fa65f7bce076', 'route': ['p1', 'e8', 'i5', 'x2', 'p2', 'c5']}
1769759826.372601,SENT,bdc51d1f-b841-4b27-8098-423a991b2e73,d9d6a41b-974e-4363-aace-0c0702bea9ef,c1,c5,3400,?,p1,
1769759826.3726633,CREATED,5f4dbc8f-6b6f-4a80-9d66-13b70353021b,9d8b007d-6744-474b-82e0-e6e55ed3ff67,c1,c5,27,?,?,surb={'id': '7370e973-7f4a-4bca-ba19-39c906fbfd5d', 'route': ['p2', 'e11', 'i8', 'x6', 'p1', 'c1']}
1769759826.6008325,SENT,acd95f66-dce2-4eae-a18c-507a52696835,d761c4fa-f27c-45dc-a6c0-0db36f6e6f41,c1,c5,3383,?,p1,
1769759826.6009219,CREATED,5cf754fb-e4b5-4aee-b93f-327ae845cfd1,17983aeb-6342-4de5-8531-302919286427,c1,c5,27,?,?,surb={'id': 'e0d33ba8-ea78-42b4-9c34-d9d226ed2f74', 'route': ['p2', 'e7', 'i9', 'x6', 'p1', 'c1']}
1769759826.7603512,SENT,59584413-9287-4f2a-bcb4-2c2de2ec63fd,2ac43133-2a7b-4fd0-9d65-a536a2e03e65,c1,c5,3372,?,p1,
1769759826.7604399,CREATED,5659949e-2566-4521-b3f3-b5cc3282249e,f6fe60d5-c120-4e10-a111-af4ccf2a05c5,c1,c5,27,?,?,surb={'id': '1e24d202-9895-4149-ad61-f7e8fbe6002b', 'route': ['p2', 'e8', 'i9', 'x9', 'p1', 'c1']}
1769759826.7948377,RECEIVED,259ea01e-5c27-4bcd-8cde-678d4e15a107,3a5e56b2-8461-40c3-a586-d752a7c9d4fc,c5,c1,26,p1,?,surb={'id': '024569ed-4214-405f-b156-1c07192ba582', 'route': ['p1', 'e9', 'i2', 'x8', 'p2', 'c5']}
1769759827.199394,RECEIVED,3e277350-fa5d-42ea-9c12-efa31c7467c0,2b607f23-f553-4e93-a874-8faa01c3ec1f,c5,c1,26,p1,?,surb={'id': '49e3e71d-8ecc-41e9-950e-641bf45e04cd', 'route': ['p1', 'e10', 'i10', 'x8', 'p2', 'c5']}
1769759827.41108,SENT,b52ae4da-539d-44ae-910e-2b818e21f01d,34e2c572-c8df-498b-9332-dbbaa5726eee,c1,c5,3398,?,p1,
1769759827.4112318,CREATED,e4b14954-9a32-48d6-ba82-2e242cfcbb71,2b049195-cc01-435c-9beb-d8a080457c65,c1,c5,27,?,?,surb={'id': 'da1ddd10-4dbf-4700-80ec-832e4bb4470c', 'route': ['p2', 'e2', 'i12', 'x1', 'p1', 'c1']}
1769759827.5301387,SENT,c7d4f6be-5e5c-4ea5-b208-b98239a598be,426b4b20-062f-4154-ba25-9f445a5c10ba,c1,c5,3402,?,p1,
1769759827.530245,CREATED,b9ff7e11-47f6-4325-bfb3-7db9240b6c67,bb4835a8-79fd-45fc-bc19-91296b85189a,c1,c5,27,?,?,surb={'id': 'f0423f34-5567-4a43-b629-c9bc33a75048', 'route': ['p2', 'e3', 'i11', 'x4', 'p1', 'c1']}
1769759827.7185032,RECEIVED,3b618b00-84ef-4cdb-8a01-0935bd8978c3,8365c5ad-8da5-492a-a893-faebe4abc8a7,c5,c1,27,p1,?,surb={'id': '27ad871a-319e-4035-a8ec-339279e44699', 'route': ['p1', 'e12', 'i8', 'x12', 'p2', 'c5']}
1769759827.7312255,RECEIVED,bdfcc5df-24a3-48e2-9430-f3aed0a90d70,e4f244b6-2b24-41d9-8f81-5a6ed5f4d608,c5,c1,27,p1,?,surb={'id': 'e4864ee7-8c1e-4a3a-992b-1a214c9bbd4b', 'route': ['p1', 'e10', 'i1', 'x4', 'p2', 'c5']}
1769759827.8242233,RECEIVED,85531547-dec5-4ed2-92ec-e41301da4747,5e279efc-68df-452c-a740-b6f191a1d23b,c5,c1,27,p1,?,surb={'id': '10f25ccb-4aac-4d8b-88c5-13db95767ca0', 'route': ['p1', 'e8', 'i3', 'x10', 'p2', 'c5']}
1769759828.0372295,SENT,863e2c77-b1ca-4b17-8353-28c9502bb0a9,86dff8a4-546b-42a6-95ad-aa840345132c,c1,c5,3377,?,p1,
1769759828.0373228,CREATED,0bd9934c-9c30-413e-9705-5702e278ae8a,3da17bb3-4637-468e-b8fc-430fd00d7c23,c1,c5,27,?,?,surb={'id': '537fcd09-397e-40f5-87d6-681d4f96067f', 'route': ['p2', 'e7', 'i12', 'x7', 'p1', 'c1']}
1769759828.086237,RECEIVED,e0afa6b0-4139-4abb-87e3-4e2183c4d6f1,6e93e43d-df33-487e-ad7c-c2045f0f8c05,c5,c1,27,p1,?,surb={'id': 'b84ec406-f088-460d-9d47-6f4073522e12', 'route': ['p1', 'e5', 'i5', 'x6', 'p2', 'c5']}
1769759828.228858,RECEIVED,18dbb81b-85e7-482d-b137-c8931efe7dc2,f4b31988-760f-4883-a413-178748be3eb2,c5,c1,27,p1,?,surb={'id': '23768744-19b4-4424-b155-797a0b8e23f4', 'route': ['p1', 'e3', 'i8', 'x3', 'p2', 'c5']}
1769759828.596825,SENT,a22ade2a-693e-4077-bedd-ba6ef5ca7980,a4c21946-96d4-411f-a3cb-c51b91a05878,c1,c5,3379,?,p1,
1769759828.5969555,CREATED,4b705747-05be-40ac-865f-cd4ef34ff3c0,4b3053c3-c0ce-4799-a5bd-360f90413f50,c1,c5,27,?,?,surb={'id': 'df1ef5ce-0181-4aea-bf04-872babb39ea7', 'route': ['p2', 'e5', 'i6', 'x8', 'p1', 'c1']}
1769759828.6700175,RECEIVED,cfb4bccc-12b8-457d-8442-3f4199bb8fa0,c5e30e82-4400-4309-a407-72d5c6e7e407,c5,c1,27,p1,?,surb={'id': '159c1068-6eb9-4ba0-82e8-1443367bdf30', 'route': ['p1', 'e8', 'i8', 'x7', 'p2', 'c5']}
1769759828.7042716,RECEIVED,177525ae-785e-4c22-9600-ec52a2a02828,062db062-7252-4e2d-bef8-7502026006d3,c5,c1,27,p1,?,surb={'id': 'e0408109-41c3-4016-b55c-d46ed08f96d4', 'route': ['p1', 'e9', 'i4', 'x10', 'p2', 'c5']}
1769759828.7666483,SENT,f8a37cc9-a105-4e85-8b91-cbd2d2a1bf39,4e439b74-638a-4835-a079-caacc7d7dd0f,c1,c5,3357,?,p1,
1769759828.766807,CREATED,89f8f855-366a-4c4b-a3db-10c6f0661a3d,bea4af3b-1411-4419-bfab-5d571afa0bf1,c1,c5,26,?,?,surb={'id': 'ec04f1c2-6afd-47c3-bfdd-09ea4fbe166d', 'route': ['p2', 'e4', 'i4', 'x3', 'p1', 'c1']}
1769759828.8354187,SENT,2ebf39f0-084b-4fd4-91bf-c71bde9c2f4b,152b3f72-4e91-4dab-a15e-52f3b795e8f8,c1,c5,3380,?,p1,
1769759828.8355649,CREATED,ee082c18-a6c4-4e81-9c24-a7b5ecfede4a,c19cf994-4dc3-4d59-9452-e9aed6d4aaec,c1,c5,26,?,?,surb={'id': 'f6ade850-0b37-4c73-8aff-bb8a43a4b983', 'route': ['p2', 'e12', 'i9', 'x2', 'p1', 'c1']}
1769759829.3076553,SENT,fa797a95-6036-4933-8e1a-0a6a64cf3ebd,54a207eb-4429-4c18-8aa4-437ad904661b,c1,c5,3392,?,p1,
1769759829.3077307,CREATED,7a773e13-3a00-4239-adea-c41496631c94,0d987668-bec4-4b77-b5df-79cd77d58473,c1,c5,27,?,?,surb={'id': '33cac87e-2073-4a58-aa0a-62c706f557e4', 'route': ['p2', 'e11', 'i11', 'x5', 'p1', 'c1']}
1769759829.5443814,SENT,1525f141-a160-4fca-837f-e1c36017fb71,4e07e5d8-4de0-476f-92db-58dba674b71d,c1,c5,3400,?,p1,
1769759829.5444713,CREATED,488e9075-9152-4462-9756-87c70d5f5f06,58007fbc-2dc4-4029-aded-3cfe55138c79,c1,c5,27,?,?,surb={'id': '297155ba-fb5f-4606-9e64-1a96d76ea4cb', 'route': ['p2', 'e11', 'i10', 'x5', 'p1', 'c1']}
1769759829.6874201,SENT,e1226894-ab07-451b-91ff-71ec7eb52dbf,decff183-4b7d-49d3-b7c1-d5a4f12cf884,c1,c5,3355,?,p1,
1769759829.6875815,CREATED,35bd782a-2df3-42ba-85f5-30d7d4668096,d318af93-8a0f-46ea-b035-20b6414e8281,c1,c5,26,?,?,surb={'id': 'd9d0dd8e-b179-438c-a524-999ad83c2d90', 'route': ['p2', 'e12', 'i5', 'x5', 'p1', 'c1']}
1769759829.847672,RECEIVED,33cab490-81d7-4775-b898-eebe20544e8a,6db8429c-8c03-46b2-88fc-0b21e1b567a3,c5,c1,27,p1,?,surb={'id': '982813c6-67e0-4c21-8c30-68e6ba4dd609', 'route': ['p1', 'e3', 'i6', 'x12', 'p2', 'c5']}
1769759830.242666,RECEIVED,aecbc1b9-2381-419c-9521-68641079e25e,d98a5390-cf86-45af-9f99-d6f2e1cca239,c5,c1,26,p1,?,surb={'id': 'a6ce75f0-6e83-427a-a630-fad32d898127', 'route': ['p1', 'e3', 'i8', 'x10', 'p2', 'c5']}
1769759830.296917,RECEIVED,bf2d7309-da40-47cb-8f3a-e705308fe9c8,ecfdd36e-7c12-44fb-96b3-5d97cbefa4b3,c5,c1,27,p1,?,surb={'id': '283c0faf-5c3a-4ce1-92b9-edb4db97da85', 'route': ['p1', 'e11', 'i7', 'x9', 'p2', 'c5']}
1769759830.409476,SENT,5f04ea39-327f-4ba4-a316-43c274445dcd,c7b45698-4b37-4d8e-b4e5-73136cb47e56,c1,c5,3391,?,p1,
1769759830.4096222,CREATED,a854c76b-91be-47d5-a65f-8c6bc1c52522,5f704417-7f36-4223-aaed-c6f0c3e47b54,c1,c5,26,?,?,surb={'id': 'edc1800f-354c-41f1-8d1d-b4d8b25a6f2e', 'route': ['p2', 'e11', 'i6', 'x12', 'p1', 'c1']}
1769759830.5145535,SENT,5d5e608a-5895-4c61-bfcc-6786798eaf84,1f98e16f-7bd0-4c6f-bd55-728c6276e8d9,c1,c5,3383,?,p1,
1769759830.5146883,CREATED,9fb5cf18-4e54-4632-a308-ff83a02d5f69,e62273d6-c99f-42ca-804b-5ec0cd41e4b3,c1,c5,26,?,?,surb={'id': '6d4f3844-806f-442a-a418-4b27261ca56a', 'route': ['p2', 'e1', 'i12', 'x2', 'p1', 'c1']}
1769759831.3052542,RECEIVED,ec14be94-875f-4ea0-9a8d-ca0569dd9d98,f2793b59-bc30-4d61-8250-930da87ec2d1,c5,c1,27,p1,?,surb={'id': '361e2e03-c1da-4796-863b-885eb401e9a2', 'route': ['p1', 'e10', 'i8', 'x6', 'p2', 'c5']}
1769759831.3408804,RECEIVED,1014701c-cd61-4521-a905-f3961403a22f,6ee2058f-ee44-4547-b9b2-17ee0a117dcf,c5,c1,27,p1,?,surb={'id': '639a14a8-5b47-4e87-ae66-df59d4295b52', 'route': ['p1', 'e10', 'i3', 'x1', 'p2', 'c5']}
1769759831.3775682,SENT,668a5579-a9dd-47fe-8bd0-cd15f37e6cc6,070579b2-6dd0-421c-9e36-576c12d1b13a,c1,c5,3379,?,p1,
1769759831.3776872,CREATED,e9863d47-23f4-4ea5-90e7-5720b91480a9,67118b70-f59d-43ea-a583-22a15589947a,c1,c5,26,?,?,surb={'id': '46da9e8a-7f0c-4a99-b51c-49ada1e91d9a', 'route': ['p2', 'e8', 'i10', 'x11', 'p1', 'c1']}
1769759831.573429,SENT,7f302314-33c5-45c9-87c9-063e250329be,be9c745d-964d-416e-b20f-dd07826f678d,c1,c5,3367,?,p1,
1769759831.5735657,CREATED,76aa7f5c-f208-4995-9203-f5b73f1c7eec,0aabd5f5-7b7f-4245-9282-56efa8a4edea,c1,c5,27,?,?,surb={'id': '259bb36c-98dd-4402-aebe-5a8fe6a0e319', 'route': ['p2', 'e1', 'i6', 'x2', 'p1', 'c1']}
1769759832.2627282,SENT,9ca17512-f780-4f8e-9e72-f24d2e9f30cf,ab7de2a7-d89e-447e-afc8-df8b116151b6,c1,c5,3379,?,p1,
1769759832.2628002,CREATED,a0b0bc33-52f8-41ef-8b73-5c0e8ba67a8e,b084e1ae-756c-4d6f-8063-a6d4f189b84d,c1,c5,27,?,?,surb={'id': '78819555-3692-4e06-b7a0-88f179718448', 'route': ['p2', 'e12', 'i7', 'x3', 'p1', 'c1']}
1769759832.4964404,RECEIVED,ce7c798f-4584-43d6-b290-f235b4607d5b,0a3b5fa2-df86-4557-b260-b284a213065b,c5,c1,27,p1,?,surb={'id': 'ff205515-9bb7-4e9e-8a72-06c7ff58a879', 'route': ['p1', 'e6', 'i2', 'x5', 'p2', 'c5']}
1769759832.5132935,RECEIVED,95799405-bd40-46a6-a16f-2b99a87aa2e2,07a50a54-534b-451b-80df-20b5a56c54aa,c5,c1,27,p1,?,surb={'id': '10872193-b9b8-4a62-8809-caf5da6f55dc', 'route': ['p1', 'e1', 'i5', 'x8', 'p2', 'c5']}
1769759832.6730232,SENT,16bd569c-666e-47f1-b087-2f70ea1c88b3,78c2e4f2-5511-4cd1-a5f6-c3aa0cb604dd,c1,c5,3395,?,p1,
1769759832.6734045,CREATED,4f5b6fd1-b7b6-4df7-b8f0-f73bd1a7b0b9,accbb6ba-8790-4345-9711-3d0145406802,c1,c5,27,?,?,surb={'id': '58e877e6-f7f8-4b4b-b2c5-e9b60ba0c331', 'route': ['p2', 'e7', 'i7', 'x10', 'p1', 'c1']}
1769759833.0566452,RECEIVED,03f578dd-6230-44db-9be6-3f43afef39f3,4d5eccbd-0be7-49af-a202-244f500d4113,c5,c1,27,p1,?,surb={'id': '95e8d301-3c83-474d-8e26-a64a9c23d40a', 'route': ['p1', 'e4', 'i2', 'x2', 'p2', 'c5']}
1769759833.0758095,RECEIVED,fdf21800-85f2-4f17-a11d-64ce68cd6b25,d2a66530-3845-4894-b730-ac7e77275295,c5,c1,26,p1,?,surb={'id': 'b618bd5d-216d-44de-ba10-b19376be399f', 'route': ['p1', 'e2', 'i6', 'x11', 'p2', 'c5']}
1769759833.2149038,SENT,c22b570a-e4c8-4342-a679-5b140c51d8a7,6a183e6f-7e35-45a3-83cd-c0fa987c4f5e,c1,c5,3376,?,p1,
1769759833.2149975,CREATED,c8b4a246-8460-4b25-8400-9e336bcf26e7,0821cc7c-bff0-4e62-be97-b54d9b090187,c1,c5,27,?,?,surb={'id': '275cb826-71ec-46dd-9b2e-76ca88d25761', 'route': ['p2', 'e1', 'i6', 'x3', 'p1', 'c1']}
1769759833.2187097,RECEIVED,7af2a663-7a86-4aa7-acc1-aa8c50bfe1e6,62a2141f-0d43-4824-821d-5d47ca98ebc0,c5,c1,27,p1,?,surb={'id': '9fde0744-f7cb-4696-92de-8176e12f418e', 'route': ['p1', 'e6', 'i12', 'x8', 'p2', 'c5']}
1769759833.316757,SENT,ce219d61-cfd5-4ee8-bc82-7ff15c0ce125,5f61d493-c4e9-4fee-865d-fbc47fd14d6f,c1,c5,3384,?,p1,
1769759833.3169248,CREATED,a1ec35bb-d5a0-47a1-9a95-b8b9b986e618,ee2aa5b2-24f9-4765-be98-d2cc61b44762,c1,c5,26,?,?,surb={'id': 'beeb6cda-8585-4428-b5f0-89285cf7377d', 'route': ['p2', 'e7', 'i7', 'x5', 'p1', 'c1']}
1769759833.467704,RECEIVED,64f47df7-058e-458c-8096-7255b100ecb5,97e5ae2e-a126-4749-97de-ebd3764e0edb,c5,c1,27,p1,?,surb={'id': '852f3c0a-2f75-4b35-9d5a-894e265e974f', 'route': ['p1', 'e1', 'i1', 'x7', 'p2', 'c5']}
1769759833.5933886,SENT,ccf4cfc2-fbd2-400d-9fcf-c5dcf1986f08,025bfc93-c15b-4163-ba93-77800097101c,c1,c5,3379,?,p1,
1769759833.5935066,CREATED,d317d1e6-6acf-4598-adfe-32246e5e972a,b78f05aa-9154-43c3-8847-b6b2137fbd7c,c1,c5,24,?,?,surb={'id': '448d5d66-f8f6-494d-85cc-d1a4bc23ad30', 'route': ['p2', 'e10', 'i7', 'x5', 'p1', 'c1']}
1769759833.837624,SENT,1af21132-094e-4933-9542-73748a977ea1,581fc979-a1d2-48bd-bcc8-24c848fa9ad9,c1,c5,3360,?,p1,
1769759833.837767,CREATED,7b4c2d30-c83f-40e5-b51c-155ecfbb17f7,3e9f5bde-175f-492a-9904-25f2bde74fa4,c1,c5,27,?,?,surb={'id': '815b60a8-c635-4468-a092-a019fc569079', 'route': ['p2', 'e6', 'i3', 'x11', 'p1', 'c1']}
1769759833.976659,RECEIVED,234e0b8c-31f8-4b20-ab1d-fcd525cad67b,bbe0b5b2-580f-48a2-beea-b962464e48e9,c5,c1,27,p1,?,surb={'id': 'c5d0968a-b632-4b13-ba0c-e5ee5d49877b', 'route': ['p1', 'e11', 'i6', 'x3', 'p2', 'c5']}
1769759834.0209723,RECEIVED,8304d568-387b-4b9f-b932-9c9caff9e8cc,8d07ac13-eb33-4e7f-8706-88feab523f67,c5,c1,27,p1,?,surb={'id': '19a836c5-2243-4d73-b131-4d8cbaa728ae', 'route': ['p1', 'e7', 'i9', 'x8', 'p2', 'c5']}
1769759834.0365417,RECEIVED,0c4de983-34fc-4d0f-9081-cd4f0b7a6d9d,a4d16326-b2b6-4f30-af79-f3e464b896f7,c5,c1,26,p1,?,surb={'id': '08f3e082-143d-4c4f-8a77-efc59a91b8f9', 'route': ['p1', 'e6', 'i4', 'x11', 'p2', 'c5']}
1769759834.3503518,RECEIVED,cf5577c2-de1f-421e-b698-0cf4157c53c3,7461bbb1-f3de-43f1-80d0-32ec7154dbe5,c5,c1,27,p1,?,surb={'id': '991fdf56-1b7d-4ddd-b80a-557ced6f4461', 'route': ['p1', 'e3', 'i4', 'x10', 'p2', 'c5']}
1769759834.5404408,SENT,fd07e598-198e-4d1b-af65-2b109dfc3896,009946bc-d371-406a-b975-98201fe78510,c1,c5,3379,?,p1,
1769759834.5405424,CREATED,0afaf4de-602a-4910-97e0-a271e1ef8516,ab3f5435-f2c4-432b-b481-6d5a57e3806b,c1,c5,27,?,?,surb={'id': '68147ba1-ceec-4120-b7c7-fb53c8c4f513', 'route': ['p2', 'e4', 'i10', 'x8', 'p1', 'c1']}
1769759834.6063712,RECEIVED,8d3b69fd-9d65-42bb-8d32-29b5b6c3da61,cc2c9b28-3877-4c27-92cf-44f749f1c731,c5,c1,27,p1,?,surb={'id': 'db76fff3-0386-4ff8-b26d-d39122c41af2', 'route': ['p1', 'e12', 'i5', 'x1', 'p2', 'c5']}
1769759834.6283906,SENT,8a9b9ab8-a935-4056-aa92-272398376fd9,c4e3cff4-18fb-4882-b4d7-422c5e3c75e7,c1,c5,3396,?,p1,
1769759834.6284802,CREATED,d1b6c61d-6963-4ba4-9746-7402af68c96e,354a0ecd-0789-47ca-912e-3fc0b927f322,c1,c5,27,?,?,surb={'id': 'abf422cf-6109-4390-88ac-5e105fd76f91', 'route': ['p2', 'e3', 'i10', 'x12', 'p1', 'c1']}
1769759834.6914673,SENT,9dba6624-1a9f-4177-8a68-ae2ebf14c205,e11210d1-54a3-4c1d-a3c5-bfcbe8e2c88c,c1,c5,3391,?,p1,
1769759834.6915612,CREATED,da759225-ab42-4835-b73a-a9e16169c9cb,627f10af-f8f8-41c1-968c-07a08d30d53c,c1,c5,27,?,?,surb={'id': 'b3c225cf-6ca4-439e-8631-3cac6ee0b9eb', 'route': ['p2', 'e2', 'i9', 'x12', 'p1', 'c1']}
1769759834.7992377,SENT,1c260337-98d5-45a8-8f6a-72185afe0ca6,3c00d61a-c9f1-4c10-ba65-197d9b8ab9e6,c1,c5,3375,?,p1,
1769759834.7993355,CREATED,d1ef4c7d-5a87-4200-870a-ce1a53ca36fc,2001df6c-38c8-4007-8c01-7b8cbab78c59,c1,c5,26,?,?,surb={'id': '1846e4be-e3e1-4093-b106-2d570f2e9c50', 'route': ['p2', 'e7', 'i2', 'x5', 'p1', 'c1']}
1769759834.956535,SENT,d5aecfea-86fb-4139-a6d4-af61118789e1,d7af8fdf-d153-4424-a74f-070c78f8647e,c1,c5,3371,?,p1,
1769759834.956636,CREATED,87ba0b4d-6101-4979-ba73-4aaa4a85e000,b07494b1-e180-4465-9333-0d1a844ade1b,c1,c5,27,?,?,surb={'id': '40df01fb-6364-42a2-b588-743c426d354c', 'route': ['p2', 'e2', 'i5', 'x7', 'p1', 'c1']}
1769759835.1901283,SENT,53f4f9ed-bec3-4458-b518-0336428a51fd,68f224fb-6b07-4028-989f-14da08c7584d,c1,c5,3400,?,p1,
1769759835.1902635,CREATED,efec4949-ed09-4d1c-b149-a0bfa5f55a9d,f79a2170-70f6-41b1-8d71-d4cfad34f357,c1,c5,27,?,?,surb={'id': '2798a4b0-c1e0-41de-983e-67bba0978b2b', 'route': ['p2', 'e12', 'i8', 'x7', 'p1', 'c1']}
1769759835.2624683,RECEIVED,d781b1a9-ded8-4901-bfea-dc3849adc4f1,6787bb46-99e9-4785-aba5-cd40bc0b8b1e,c5,c1,27,p1,?,surb={'id': 'db30fc9f-a090-4b3c-b28e-5a1a116aaf34', 'route': ['p1', 'e4', 'i6', 'x3', 'p2', 'c5']}
1769759835.2893426,RECEIVED,5007e6d5-2bcd-4d2c-96c1-9b342767853b,639dd6e0-8834-442a-82ca-ac9966f879fd,c5,c1,27,p1,?,surb={'id': 'c8b0ddab-6308-4e41-b610-d7955c6ee517', 'route': ['p1', 'e7', 'i11', 'x12', 'p2', 'c5']}
1769759835.3474295,SENT,b1f198ac-a603-42d1-b8ac-f7290cb13c00,27b0cf20-ebd1-44ba-9dad-bb53b72f1af1,c1,c5,3379,?,p1,
1769759835.3475618,CREATED,2a2c240d-c12f-4c6d-a3f4-2f8497c3bb2e,94a90211-0c49-4a2b-ac5f-68c022895451,c1,c5,27,?,?,surb={'id': '984be8dc-038d-42e6-ba82-5ce4efd37b8a', 'route': ['p2', 'e4', 'i3', 'x6', 'p1', 'c1']}
1769759835.4296777,SENT,2d9009c2-ca73-4720-96f6-c2f7e4fd7c7c,45eb90f0-aea5-4602-9c24-a19227038fcd,c1,c5,3360,?,p1,
1769759835.4297693,CREATED,69e9b337-50e2-41e4-a7a1-1bbb5a38b5a3,269fbb11-c8b5-4ce7-8cea-8faf9fecdf86,c1,c5,24,?,?,surb={'id': '9e801258-aa31-4be8-a718-ddfe3726b2b8', 'route': ['p2', 'e3', 'i3', 'x8', 'p1', 'c1']}
1769759835.5069711,SENT,106fb0b8-16ac-4b3f-9580-ba159827e090,3ac33906-8d81-42bf-9313-6f39e19526bc,c1,c5,3364,?,p1,
1769759835.5070298,CREATED,b2d1701a-6d61-44c3-aa13-a608bca8f6e0,af370a85-02cc-4600-907f-0241516ba178,c1,c5,27,?,?,surb={'id': 'f586c665-58ee-4abd-b761-3c47055fd03f', 'route': ['p2', 'e10', 'i6', 'x4', 'p1', 'c1']}
1769759835.6367188,SENT,a6daa29d-431f-4028-95f3-d063776f1ae1,062ad5a4-258d-44e2-b0c4-eff31edbdeba,c1,c5,3374,?,p1,
1769759835.63682,CREATED,cea27581-b772-4d0a-a4f7-f5937d372dd5,d2e45068-a945-48de-a9ef-c8bffda88586,c1,c5,27,?,?,surb={'id': '63b6b43e-20f3-44ff-9bd6-6dd29ef148d7', 'route': ['p2', 'e1', 'i1', 'x4', 'p1', 'c1']}
