timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769760214.6957366,CREATED,5f28f42d-ab4a-4fd7-89e5-9ac3c266db8a,7563df5a-8bd2-4380-8620-c914a9f23e68,c5,c1,27,?,?,surb={'id': '8fd98db3-8f8e-4f88-9fa8-94d0d465ce0d', 'route': ['p1', 'e6', 'i3', 'x2', 'p2', 'c5']}
1769760214.783983,RECEIVED,966b11c5-b84c-4778-96fc-4e7ac161685d,b9b89a39-64b6-40e9-a37f-2c5c9109bac9,c4,c5,27,p2,?,surb={'id': '3dbe2ace-4c63-4c8f-8d2a-f2a9aec80f38', 'route': ['p2', 'e11', 'i4', 'x1', 'p1', 'c4']}
1769760215.0441303,SENT,a9b1ab38-044d-4402-bbf9-33301118acca,2fdeb337-e063-4bc3-bfa3-b6987e9e0925,c5,c1,3380,?,p2,
1769760215.0442786,CREATED,219ba3bf-b4bc-4899-910f-3748a09281f0,c214bc33-4608-4cf6-8125-8f8b9edb5c0d,c5,c1,27,?,?,surb={'id': '83aa1e36-6240-4b5b-ad7c-1367eb08ef36', 'route': ['p1', 'e9', 'i2', 'x10', 'p2', 'c5']}
1769760215.4626472,RECEIVED,47a26653-b849-466a-aec2-a20e37a6f0fc,495729e3-4ba9-4869-bc5b-c36d78aeb989,c2,c5,26,p2,?,surb={'id': '3ce571c9-9ec3-421a-92e5-785d0ed62ed2', 'route': ['p2', 'e8', 'i12', 'x3', 'p2', 'c2']}
1769760215.7232573,RECEIVED,b1d373f5-bf56-463a-8a20-c49e7466fd22,5e14b8a1-e852-49d4-91b9-b1c6588a6abb,c4,c5,27,p2,?,surb={'id': '4be54b57-7e9d-4978-813d-0ca7d5617611', 'route': ['p2', 'e8', 'i11', 'x6', 'p1', 'c4']}
1769760216.0203314,SENT,6a689e50-ad66-4000-af96-46fb43a3e763,c85bf67e-0537-42d7-9df6-0e5518d0f2ed,c5,c1,3360,?,p2,
1769760216.0204825,CREATED,bdfd3fa2-0e9c-4ec7-ba86-1ff4287b2564,61958885-a805-4d72-adc7-b98a2022f7b5,c5,c1,27,?,?,surb={'id': 'd355ccc5-3052-4b9e-8c15-0be609f1cd93', 'route': ['p1', 'e6', 'i6', 'x9', 'p2', 'c5']}
1769760216.021478,RECEIVED,d42916d8-4e5c-450a-985f-682d83f5e679,7990dccb-e175-44dd-aea9-89900a9fa2ca,c4,c5,27,p2,?,surb={'id': '17bfea5e-5f15-4c82-a804-818c9255aaad', 'route': ['p2', 'e10', 'i5', 'x8', 'p1', 'c4']}
1769760216.2748885,RECEIVED,c79123bb-b16c-40e9-a966-6f25391c3dda,a3e1f26b-ac8d-4ed2-87b1-ae43a4f4801f,c1,c5,27,p2,?,surb={'id': 'adf09884-3186-4f10-8a67-5d9be3d035c5', 'route': ['p2', 'e11', 'i1', 'x6', 'p1', 'c1']}
1769760216.7933161,RECEIVED,638bed89-c2ec-4487-b448-1fae3bb565f0,4e6c8caf-69a4-4e33-b2a5-0905ad53f27d,c2,c5,25,p2,?,surb={'id': '8ab4c501-3ddd-4189-b38d-9a51e9c8c0c0', 'route': ['p2', 'e8', 'i1', 'x2', 'p2', 'c2']}
1769760216.9414554,RECEIVED,dd26ad40-8f77-470e-8cdb-4dfdd0d5aee9,a416b34c-cd9c-46d6-9dd0-4128460ab8dd,c2,c5,27,p2,?,surb={'id': '63ed8927-ac55-4eb5-8255-27fb3ab57a2a', 'route': ['p2', 'e8', 'i3', 'x12', 'p2', 'c2']}
1769760217.0814767,SENT,57ef0673-ab61-482b-a878-02216effb5ae,a9f2a184-80b9-4a71-94c4-b443c749784a,c5,c1,3380,?,p2,
1769760217.081629,CREATED,087ae290-88d2-4103-9476-aa5f773da81d,d836b4e0-90c3-41a8-848e-bc4cdeaca5bf,c5,c1,27,?,?,surb={'id': 'f4dcb27e-8ba0-447d-9185-ffe8b759964f', 'route': ['p1', 'e9', 'i9', 'x5', 'p2', 'c5']}
1769760217.1237164,RECEIVED,946ec109-54cb-4cb6-841c-4b9e06b84482,b96e6c53-6ea6-42b8-b27c-ae5bae2bffeb,c4,c5,27,p2,?,surb={'id': 'a2089dee-edbc-49b0-bb04-f5572df45740', 'route': ['p2', 'e8', 'i12', 'x8', 'p1', 'c4']}
1769760217.3396282,RECEIVED,79c66e4a-5df3-40fc-b1af-c2248d7d14ba,d1464464-8372-469e-8dc2-7c727ccbed9b,c1,c5,27,p2,?,surb={'id': '59e86d4b-9eb5-47d2-bd08-0e84d0a228a8', 'route': ['p2', 'e9', 'i6', 'x2', 'p1', 'c1']}
1769760217.5685956,SENT,f4bd1d4a-8106-4a91-aacd-7b2bf13c4eee,9670760d-1fc7-47bb-85a6-d47c9c1a8985,c5,c1,3392,?,p2,
1769760217.5687454,CREATED,7fafacc4-5411-45cc-8a8f-6bea28b052cc,4fd5305a-9e6c-4581-8486-2d93b1d0e09d,c5,c1,27,?,?,surb={'id': '538e3bc3-aaff-432d-adb4-4888599ac25a', 'route': ['p1', 'e12', 'i2', 'x11', 'p2', 'c5']}
1769760217.6689162,SENT,68d402db-3240-4230-b7c9-aee8627a571f,ca159919-6662-4192-bcf8-d9669e40af57,c5,c1,3399,?,p2,
1769760217.6690886,CREATED,4801ae34-b772-44c3-ae5e-3dbb8f7b65ba,fe7fe1bf-ebaa-43a9-981e-3ff4d64ed836,c5,c1,27,?,?,surb={'id': 'b48af3e3-1648-4fd5-aabc-574b999f785e', 'route': ['p1', 'e10', 'i4', 'x9', 'p2', 'c5']}
1769760217.9006069,RECEIVED,852d61fb-97c3-485d-9ceb-6c81dab297c4,73532a26-71a4-4a57-a18e-320314910e52,c1,c5,27,p2,?,surb={'id': '01531ea9-aca4-4682-99f1-190e6fb23270', 'route': ['p2', 'e5', 'i6', 'x1', 'p1', 'c1']}
1769760218.13933,RECEIVED,181a2fa0-6306-49e7-ac42-ca74cf440f81,e625ccf2-2960-4cd1-bb7a-061ab7d00fa1,c4,c5,27,p2,?,surb={'id': '9dba9d04-7446-4375-b13a-6b52b1706b00', 'route': ['p2', 'e1', 'i4', 'x10', 'p1', 'c4']}
1769760218.2274666,SENT,07645702-4af9-4977-b92a-206c72523d14,0647ce71-6713-4b97-996e-6be636d636df,c5,c1,3376,?,p2,
1769760218.2276285,CREATED,d7c7f799-a39a-4c82-84b0-6fe56431f685,d17c5d78-2c10-49e9-bac2-5f84ba2e7562,c5,c1,27,?,?,surb={'id': 'e4107029-6d03-4fbe-b10b-64e69f8a52d4', 'route': ['p1', 'e6', 'i1', 'x8', 'p2', 'c5']}
1769760218.245753,RECEIVED,1a475fe9-ce76-4fa7-961e-f66a9a06d30c,2cd95a65-f853-42ef-bb95-3061227dab8b,c1,c5,27,p2,?,surb={'id': 'd43ec8be-d762-4d85-a44d-5cfaa45403d1', 'route': ['p2', 'e10', 'i3', 'x7', 'p1', 'c1']}
1769760218.5574846,RECEIVED,8c64f17e-5825-4775-8ba8-b6b986a944da,60a99317-98b3-4fc9-bc6e-5457cd256fb1,c1,c5,27,p2,?,surb={'id': '57fbe5af-fcfd-4bf8-9a07-069af3eaad33', 'route': ['p2', 'e7', 'i1', 'x10', 'p1', 'c1']}
1769760218.5717826,RECEIVED,aae4f9b2-18b1-44f6-9980-26e4ef9aea1d,b7094e1d-2e4c-4e78-9987-f794ee32ceeb,c1,c5,26,p2,?,surb={'id': 'fb77bc32-0483-4029-8d8b-8a7cb18d4d5b', 'route': ['p2', 'e6', 'i1', 'x10', 'p1', 'c1']}
1769760218.6214256,RECEIVED,14396df2-fb34-493b-a078-1157edbe2b03,c0a4b09f-4781-4c7c-89f2-d75978037d94,c2,c5,27,p2,?,surb={'id': '6729c8cb-0850-48e7-88c8-f2e739079a25', 'route': ['p2', 'e6', 'i8', 'x7', 'p2', 'c2']}
1769760218.7100797,RECEIVED,8045cba0-2f80-4cd2-8b06-269f51a2988e,99806773-0879-4114-9044-35ca5735350c,c2,c5,27,p2,?,surb={'id': '4e054063-36b6-41b8-a260-7a2ae15f6c3a', 'route': ['p2', 'e12', 'i10', 'x11', 'p2', 'c2']}
1769760218.7550237,RECEIVED,3224e91d-6c72-46b4-8102-8b2e91a53d31,08ee2df5-b0d1-42c0-9cea-8e5ed09ad47a,c1,c5,26,p2,?,surb={'id': 'c831919d-1d6b-4281-9e5c-1459423b8dbd', 'route': ['p2', 'e11', 'i12', 'x12', 'p1', 'c1']}
1769760218.7761905,SENT,58239af9-7b29-471a-bbf0-0e31adac8edb,da3a7adc-2f9f-4dea-9f1d-5aa34823f686,c5,c1,3395,?,p2,
1769760218.776343,CREATED,fd038a8d-b670-4393-a6c5-846ab7a2b364,a971b261-0287-4e64-bb32-043d1a2cb5b5,c5,c1,27,?,?,surb={'id': '4fb742c0-4b99-4ba0-b6d7-83ceb27fe8ef', 'route': ['p1', 'e5', 'i7', 'x2', 'p2', 'c5']}
1769760218.8859367,RECEIVED,aee06116-1ed5-472e-9195-30635f689082,c4d5c9c5-ca51-4c6b-95b7-4b67a59058f4,c1,c5,27,p2,?,surb={'id': 'cb58c9df-65dd-42b1-8141-00d7d4ddded8', 'route': ['p2', 'e3', 'i8', 'x3', 'p1', 'c1']}
1769760218.9527907,SENT,a929834e-f0c7-49c6-afd2-3475cd84adb1,5d6a97c5-3255-41b1-8e7f-1419ecdbe988,c5,c1,3390,?,p2,
1769760218.9529414,CREATED,3d5e79ba-d489-4cad-ad97-c54ec0609e86,04f6f081-e5f7-42b9-af33-b9640b94d5fe,c5,c1,27,?,?,surb={'id': 'c987cc83-e9b5-4a46-bba1-fe5b5a19b85f', 'route': ['p1', 'e10', 'i10', 'x5', 'p2', 'c5']}
1769760218.9933376,SENT,cdbe66ae-d5fc-41ac-b344-8e01af93b246,32f59109-85c0-4f04-baed-72ebafda7690,c5,c1,3380,?,p2,
1769760218.9935157,CREATED,29b24616-cb2b-4e9e-8aca-9d440d5150a8,d744c0e2-cf95-4f3f-afca-1e22817e5c9a,c5,c1,27,?,?,surb={'id': '240a9ce5-7a4c-41ad-baad-4cefaad201e4', 'route': ['p1', 'e3', 'i6', 'x11', 'p2', 'c5']}
1769760218.9939222,RECEIVED,d23a0157-d4ef-4bfa-ac11-3f5775585c60,ee02f741-080a-4af3-b03b-a449864f1b57,c1,c5,27,p2,?,surb={'id': '8e811c60-a14d-45f8-b7e0-12f47c18d9af', 'route': ['p2', 'e12', 'i9', 'x1', 'p1', 'c1']}
1769760219.0999982,RECEIVED,d9c89897-7d21-450d-8762-c038a76813d8,c237b501-52eb-4684-b0d3-9cd9384fa9d7,c4,c5,27,p2,?,surb={'id': '444852c8-97d7-4eb0-8f0d-d00e6742135d', 'route': ['p2', 'e8', 'i8', 'x8', 'p1', 'c4']}
1769760219.1979415,SENT,050b73a3-9bed-4b00-8065-3b01982009c3,469aa479-1229-45a9-83b8-4e75d2b07509,c5,c1,3392,?,p2,
1769760219.1982272,CREATED,e8b56e03-d445-4eb9-b7ca-36c2517b892e,a19b27f3-8546-447c-9c04-b9b1ac62dbe2,c5,c1,27,?,?,surb={'id': 'a4ddb7f1-f0b2-4ccf-9ff3-3600de2d9761', 'route': ['p1', 'e1', 'i9', 'x10', 'p2', 'c5']}
1769760219.5379517,RECEIVED,7e7c48c5-2f17-4cd2-9ea4-1fff4ccd2706,71cce395-6ca7-4d75-ab2d-8194418f070f,c1,c5,27,p2,?,surb={'id': 'ac17dfdb-5933-4a8e-bd89-5432220a626c', 'route': ['p2', 'e2', 'i1', 'x5', 'p1', 'c1']}
1769760219.5828044,RECEIVED,0290841d-2c30-4df8-9091-ec89ba683450,83bbc8b1-b8c9-466d-89b5-3ea2a062ccc3,c2,c5,26,p2,?,surb={'id': '5f2fdf8d-905a-4df1-b79b-cbd51d7e211a', 'route': ['p2', 'e1', 'i4', 'x6', 'p2', 'c2']}
1769760219.6789045,RECEIVED,b5217a61-a005-4e76-b76d-06043e456505,aa4765d7-de47-4815-8f15-f7dceb0a8785,c2,c5,26,p2,?,surb={'id': '53872721-5e58-4135-a2a8-a075acc733fa', 'route': ['p2', 'e5', 'i10', 'x11', 'p2', 'c2']}
1769760219.7431362,RECEIVED,4042c16b-8976-444f-a219-479c77124e30,105cd822-a03c-4774-96d1-66aa5d6a6865,c1,c5,27,p2,?,surb={'id': 'fac21015-f8ad-434f-8a8c-d41838b564e4', 'route': ['p2', 'e8', 'i3', 'x10', 'p1', 'c1']}
1769760220.1207948,SENT,cb781742-cb4e-4ae4-a234-ec5c71add62e,58c2c1cb-fd97-4cf1-ad12-0b9ff32717f8,c5,c1,3384,?,p2,
1769760220.1209407,CREATED,3f82e9ba-2bf0-4e53-8e8d-a2da2033abd2,feaddd62-5964-467a-953e-236053733e02,c5,c1,27,?,?,surb={'id': '25aa3bb5-868b-4c36-a6ef-a744f05f8182', 'route': ['p1', 'e9', 'i12', 'x11', 'p2', 'c5']}
1769760220.164682,RECEIVED,70a08527-b4b6-4dee-970d-f3484aef455e,6f6d6279-adcd-4661-bb03-3e495e795323,c1,c5,27,p2,?,surb={'id': 'ac189ae0-5e9c-432c-a721-8ca97ef896c2', 'route': ['p2', 'e9', 'i5', 'x12', 'p1', 'c1']}
1769760220.2880268,RECEIVED,dba01bfe-2131-4b06-8520-0a2aa8515f48,d3ebcbd9-029b-4de2-a663-26c14ec35fb9,c4,c5,27,p2,?,surb={'id': 'ff672f60-b60e-476d-bdde-95e30f21a340', 'route': ['p2', 'e4', 'i9', 'x3', 'p1', 'c4']}
1769760220.5680907,SENT,61eb9bf6-16f6-4316-9c13-e934cf356206,4ac5fe74-6fa4-475d-bc49-b1bed6ddb222,c5,c1,3405,?,p2,
1769760220.568315,CREATED,089b91bc-03a1-44d3-ab63-7a7c7bc54f45,1f5b7e27-8b48-4a55-b9bd-8cb5eace330d,c5,c1,27,?,?,surb={'id': 'c6d2a990-96c2-4ded-b41c-c019be8ee872', 'route': ['p1', 'e4', 'i12', 'x7', 'p2', 'c5']}
1769760220.6571975,SENT,8bef59a8-3057-4f12-9de9-2e43d734e0f2,489f6ed1-c9a7-4691-943f-0dd28b56e1fa,c5,c1,3397,?,p2,
1769760220.6573775,CREATED,6c109923-70e9-4901-adc2-b40767691db9,a50e82a2-f968-406a-aa5f-8edf5af1fb0f,c5,c1,27,?,?,surb={'id': 'b6be42d8-76fb-4d98-a0b1-31195f92b384', 'route': ['p1', 'e6', 'i4', 'x12', 'p2', 'c5']}
1769760220.7827227,RECEIVED,6ec3bc4f-8c4d-4858-aa04-fe2ba7f1c509,4a692b39-742d-43ec-8905-f230c7c21b3d,c4,c5,27,p2,?,surb={'id': '44b71534-7e59-474f-a1ef-ca1465a2a5e5', 'route': ['p2', 'e6', 'i7', 'x5', 'p1', 'c4']}
1769760220.8016756,RECEIVED,7db57cff-2e5a-4d42-b4be-5cc7f4c6e464,26a5141b-2830-4b29-a780-73db386e4ce5,c1,c5,27,p2,?,surb={'id': '5f08a359-8d2c-4727-a8fa-88730d60ecf4', 'route': ['p2', 'e7', 'i8', 'x5', 'p1', 'c1']}
1769760221.1207416,SENT,f73bf9f8-46d5-499a-8976-9d3cda4a32ea,ce4f42bc-8840-402d-aacd-e915abb6a467,c5,c1,3397,?,p2,
1769760221.1208737,CREATED,a123601a-11d9-45c6-815b-ff54a76398b8,f5eebd7e-0cc5-4b7f-9fce-e0dba3a71bf8,c5,c1,27,?,?,surb={'id': 'c75b7c55-cdfa-43a4-acfa-0952eb820f99', 'route': ['p1', 'e10', 'i3', 'x5', 'p2', 'c5']}
1769760221.1785824,RECEIVED,f22a81e7-4fbb-436c-9786-fdf3f9d2b9c7,39a026ad-816f-47f2-b04d-29b082dc5f45,c2,c5,27,p2,?,surb={'id': 'bb5bb214-298b-4e37-89a5-97703cb0306a', 'route': ['p2', 'e8', 'i8', 'x7', 'p2', 'c2']}
1769760221.2095053,SENT,97e3f8ea-3ada-4bb1-871a-df5d57acd629,d833a4be-50d8-4959-ba15-230217a4dd09,c5,c1,3371,?,p2,
1769760221.2096372,CREATED,44184279-3999-4dc8-827b-c12e34f7b234,7b45e585-0b2f-42a3-9c69-e2337bb4fc31,c5,c1,26,?,?,surb={'id': 'a26a4548-26da-453d-84f7-4c0ad007c917', 'route': ['p1', 'e1', 'i1', 'x6', 'p2', 'c5']}
1769760221.2202415,RECEIVED,efbc8484-094f-4c15-a0d4-f6c76d227cec,f7686d98-9ec8-41f8-a922-cd896f820172,c1,c5,27,p2,?,surb={'id': 'e00f696b-c254-40da-8c22-0c713f2b80cd', 'route': ['p2', 'e7', 'i10', 'x1', 'p1', 'c1']}
1769760221.2543886,RECEIVED,afb1edfb-8ecf-4c25-a363-17327967b346,9791278e-b8ef-41fd-bf8a-14119cf474e2,c2,c5,27,p2,?,surb={'id': '6f110b66-1ac9-4616-a404-fe68c8c665c2', 'route': ['p2', 'e4', 'i9', 'x11', 'p2', 'c2']}
1769760221.2802286,RECEIVED,c2e7f3c7-4239-4fd7-849d-544854539fe7,f16c39a5-2174-47ea-bba0-c02f5f8ee618,c4,c5,26,p2,?,surb={'id': '692df3bb-8e12-4211-8dc8-984290d69638', 'route': ['p2', 'e9', 'i5', 'x1', 'p1', 'c4']}
1769760221.3846343,RECEIVED,ba37b53f-16b1-442e-8094-2ca02b0f7ee1,c314da53-ab87-4347-b324-f855bd6e5484,c2,c5,27,p2,?,surb={'id': '45ec1d47-7442-4789-9dae-e9328c61df6b', 'route': ['p2', 'e11', 'i11', 'x5', 'p2', 'c2']}
1769760221.6242251,RECEIVED,4c03a873-8459-40be-87d4-ede0030cf57f,e41606b7-e48a-441c-9c9a-c68d6e4eb715,c2,c5,27,p2,?,surb={'id': '99edf935-396f-417d-b180-a570a50cacfb', 'route': ['p2', 'e4', 'i11', 'x10', 'p2', 'c2']}
1769760221.9633253,SENT,210feb6f-7c31-4861-b702-6d0e01e0e5ad,8dfa566b-5fbb-412e-9a63-9e760e6805de,c5,c1,3392,?,p2,
1769760221.9634523,CREATED,cef9b6c8-df34-4798-bb4c-7d415652a061,938af5c6-0973-4604-91c2-00a70fec3eaa,c5,c1,26,?,?,surb={'id': '8b918c50-f337-49e7-b12c-1237dfffd188', 'route': ['p1', 'e10', 'i8', 'x10', 'p2', 'c5']}
1769760222.0294175,RECEIVED,1f2f9d38-d5d1-46a9-a88c-98319709564d,17fafc0e-a678-4010-b758-cb32a25de67a,c2,c5,27,p2,?,surb={'id': '14724837-dc76-404d-9c58-ac07013279b7', 'route': ['p2', 'e3', 'i4', 'x6', 'p2', 'c2']}
1769760222.0591447,RECEIVED,64b594e5-d1a1-4f4e-8357-95527ea7a068,d014901d-c870-4174-a496-395ca058a955,c4,c5,27,p2,?,surb={'id': '2a586d75-8e23-4924-978c-89216d04d9b6', 'route': ['p2', 'e2', 'i6', 'x1', 'p1', 'c4']}
1769760222.3356745,RECEIVED,bc797b06-b684-4dc9-aaf5-1d4566aaf78c,dd6ea8f3-08c6-40b0-b72f-49060507cae3,c2,c5,27,p2,?,surb={'id': '24ae2be6-af1c-459c-8d71-582a62c186af', 'route': ['p2', 'e10', 'i1', 'x12', 'p2', 'c2']}
1769760222.339278,RECEIVED,d0a5b604-8fa7-4c76-b64b-401bed197788,e075681e-4e84-4bff-a129-4fde18cf9ff1,c2,c5,27,p2,?,surb={'id': 'aa28feec-3e71-4c28-b3fa-73c7324635d0', 'route': ['p2', 'e7', 'i10', 'x11', 'p2', 'c2']}
1769760222.4606473,RECEIVED,124b3a8b-0db4-40ce-bf33-cb27a61242e2,688b183a-4d9d-49c2-850a-58f4e15bbc48,c1,c5,27,p2,?,surb={'id': 'e331d934-909d-476b-9dd1-2205e158e3ec', 'route': ['p2', 'e2', 'i1', 'x4', 'p1', 'c1']}
1769760222.4674127,RECEIVED,99616f10-6ee7-4fde-98e2-b561c22421b6,a172e43c-2f7d-4b6f-aeed-ea12f4b53197,c4,c5,27,p2,?,surb={'id': '9a204df0-0d71-49a9-9c02-6b5e525bcae0', 'route': ['p2', 'e9', 'i12', 'x11', 'p1', 'c4']}
1769760222.4839213,SENT,2e9be12d-f97f-4f06-8bcf-4ebfafefcc4f,dd2719eb-58cf-4917-8ab5-e55f152b7e5d,c5,c1,3363,?,p2,
1769760222.4840584,CREATED,c3e4de13-a648-467f-bce8-55d1ac7e1f75,595000c1-1121-4629-abe7-6d5ddeb92514,c5,c1,27,?,?,surb={'id': 'a1007495-b326-4042-abd4-2ba93814a9cb', 'route': ['p1', 'e9', 'i5', 'x9', 'p2', 'c5']}
1769760222.7333593,SENT,f999c7f8-a61b-4b00-b3db-add69abe84b7,102519fc-9b33-42d3-a41d-0e8ae7aa17a3,c5,c1,3371,?,p2,
1769760222.7335594,CREATED,e90caddc-1872-4581-ad43-ef2cddb61fd6,421a2c92-40f7-4049-8590-90346ce4bdcf,c5,c1,27,?,?,surb={'id': '570b2528-6b65-4436-b495-e322d1058a85', 'route': ['p1', 'e10', 'i11', 'x7', 'p2', 'c5']}
1769760222.858351,RECEIVED,8ac95602-35a4-47a3-a1ed-d534bd9b2ebb,b583114f-1fbc-4661-9fc1-2b66b55a6aab,c2,c5,27,p2,?,surb={'id': '9c5fe2a4-9d48-4011-9947-10caf9d08bf6', 'route': ['p2', 'e6', 'i8', 'x4', 'p2', 'c2']}
1769760222.9086556,RECEIVED,f9856b7a-625a-44a6-a44a-41570b370162,de8ef7f5-38ad-419d-b34e-b0a56693b38f,c2,c5,27,p2,?,surb={'id': '32d14b8a-83c9-4f7d-9784-c8f1f57f2e06', 'route': ['p2', 'e4', 'i9', 'x4', 'p2', 'c2']}
1769760222.9344466,SENT,f271f848-ef09-41df-bab7-7c35c9f2f819,ee07e51e-ba4e-4823-8515-64ce71dc4acc,c5,c1,3377,?,p2,
1769760222.934589,CREATED,71555a78-62ba-4db9-a3f8-4fb555528a73,2452273a-f510-4688-9724-bb2f31488e9f,c5,c1,27,?,?,surb={'id': '32d637ae-7cba-482f-9cb4-5926855f61d0', 'route': ['p1', 'e9', 'i4', 'x10', 'p2', 'c5']}
1769760222.9438515,RECEIVED,5d4414ce-77c3-4804-881f-b6fa149ece0a,19e95021-a552-45cf-85b2-261ba3c13869,c1,c5,27,p2,?,surb={'id': '1d940702-9bf4-4d6c-8bf6-72f15a92dfe0', 'route': ['p2', 'e8', 'i9', 'x2', 'p1', 'c1']}
1769760222.9556932,RECEIVED,52dafeab-e4e9-4ede-aae8-06af9f5ebf28,e25fe208-ff2f-4a74-b79a-cf35c5455957,c4,c5,27,p2,?,surb={'id': '75f8a9fc-df50-48ed-85ff-6e88b74092a8', 'route': ['p2', 'e9', 'i2', 'x10', 'p1', 'c4']}
1769760223.0724351,RECEIVED,bd6b0bfd-25f0-4c16-8814-2d9f591567f2,e8ab3aba-7813-43f5-82bc-d56d003326a6,c4,c5,27,p2,?,surb={'id': 'e74f45d5-3744-456f-bb9d-6272da8fcbef', 'route': ['p2', 'e1', 'i9', 'x11', 'p1', 'c4']}
1769760223.08784,RECEIVED,9b047900-0e6a-464a-af5c-5a429497be3e,d82f183f-a36f-4f50-ad6d-255dc88fab6a,c2,c5,27,p2,?,surb={'id': 'b541e7c6-fff7-4506-8f04-bce02d81799d', 'route': ['p2', 'e4', 'i2', 'x4', 'p2', 'c2']}
1769760223.1152732,RECEIVED,1f2a93d1-53f3-472b-8775-8c7885ad9ce9,3aab0841-704b-4f6b-97a8-d1720e809b73,c1,c5,26,p2,?,surb={'id': 'ed0561f8-b13a-4e4e-a2f5-52aedcb1fb60', 'route': ['p2', 'e3', 'i5', 'x10', 'p1', 'c1']}
1769760223.155626,RECEIVED,6af9e2e8-a745-4ec0-af19-d0595a884803,b9900b10-b160-443d-a0b5-562609b6383a,c2,c5,26,p2,?,surb={'id': '8af619d5-4236-4126-9f8b-b9e8de1c6b85', 'route': ['p2', 'e1', 'i2', 'x12', 'p2', 'c2']}
1769760223.194322,RECEIVED,87b920da-dc0b-4dc1-ac2d-0c9ec042f50d,980e831b-d3b4-4b00-896e-adc5bade6795,c2,c5,27,p2,?,surb={'id': 'c6a1e843-755c-4161-958e-42f57685114a', 'route': ['p2', 'e10', 'i7', 'x6', 'p2', 'c2']}
1769760223.2263937,RECEIVED,76baa68c-b016-41c5-ac73-5cccd40aba23,ccb9dd04-a2db-420c-bf2f-5376bc051f7e,c2,c5,27,p2,?,surb={'id': '0c6eb9bf-0c96-418a-a359-53fb75d04788', 'route': ['p2', 'e10', 'i4', 'x11', 'p2', 'c2']}
1769760223.2763295,RECEIVED,632ee9ad-72a5-4a83-9aed-70159b7dc536,2317e4ea-ff38-4240-9736-7cb96259a599,c1,c5,27,p2,?,surb={'id': 'ba7c3200-453a-4922-90ff-5bf792d66d5c', 'route': ['p2', 'e9', 'i10', 'x10', 'p1', 'c1']}
1769760223.4842486,RECEIVED,2beefcb0-9985-4675-a92d-22163f6d8e58,d8906af9-5799-42fc-a610-59e820a51496,c2,c5,27,p2,?,surb={'id': 'cce6fb72-835a-41a1-b60d-f9d48c520848', 'route': ['p2', 'e6', 'i6', 'x9', 'p2', 'c2']}
1769760223.5582871,RECEIVED,1f2f0617-1589-442b-9a43-c1f9ebbc21fb,cdf91d0b-86df-429d-81f2-5948b4623077,c2,c5,27,p2,?,surb={'id': 'bf1296f5-e02e-4786-9d53-e096d4868f65', 'route': ['p2', 'e4', 'i1', 'x2', 'p2', 'c2']}
1769760223.7070587,SENT,5cec7f88-560e-4440-b0bd-1be953db7f1e,38b51195-f245-48bb-a73e-43d0728cae50,c5,c1,3375,?,p2,
1769760223.7071733,CREATED,10747dbc-9461-4c0c-984f-9d685cf07c56,26a2ab39-8f74-4df1-9479-b7003fe8b37f,c5,c1,27,?,?,surb={'id': 'c5a87720-a5b5-465f-9147-cfcfe87a2a60', 'route': ['p1', 'e7', 'i4', 'x4', 'p2', 'c5']}
1769760223.7623749,RECEIVED,553b21a6-90ac-4dca-af9d-aa87b80be3a7,1ced7c5e-eceb-4740-a81a-414aebc3e8d8,c4,c5,27,p2,?,surb={'id': '81860d39-f626-47fa-a09c-9bba2b838a42', 'route': ['p2', 'e3', 'i3', 'x9', 'p1', 'c4']}
1769760223.796095,RECEIVED,9ac8904f-c7cb-4c7a-b89c-b07e51095922,7e168910-67bd-47c6-b7d4-fde66afe71f2,c1,c5,27,p2,?,surb={'id': '533f6deb-898b-4513-9b5d-752830c52d2d', 'route': ['p2', 'e12', 'i9', 'x3', 'p1', 'c1']}
1769760223.9062953,RECEIVED,80bd8b80-048a-4a04-b529-b39fb84c5e93,c0b39b15-a229-486b-b486-24e29d1d861b,c2,c5,27,p2,?,surb={'id': 'f5b4b6b2-898b-482b-b3c0-8cc2d93f5f67', 'route': ['p2', 'e3', 'i2', 'x11', 'p2', 'c2']}
1769760223.9577856,RECEIVED,968a7900-5aa7-401e-89e5-cdf550118622,8e5a95c0-82f5-4cb6-beec-4e784aa0acf1,c4,c5,27,p2,?,surb={'id': '6859aa15-0a31-44da-a945-211c8ba440a6', 'route': ['p2', 'e11', 'i2', 'x5', 'p1', 'c4']}
1769760224.0338795,SENT,877d5d89-8130-450d-902e-2770606d8289,f977c487-1939-4769-88aa-793cc809ef1d,c5,c1,3384,?,p2,
1769760224.0340126,CREATED,71176580-0dfc-44d9-a5b0-e7b9e6f1f2ba,9433e8da-b97b-4a9b-919b-a65207d414dd,c5,c1,27,?,?,surb={'id': '25a56598-9b61-4c70-b3ca-f532c172db5c', 'route': ['p1', 'e11', 'i8', 'x1', 'p2', 'c5']}
1769760224.0703619,RECEIVED,39001452-dc49-4d17-bfe3-6e4cf5708eb9,70d931a6-022f-4a1a-a00d-197d6655e8f1,c1,c5,27,p2,?,surb={'id': 'bc6c9ecf-3c42-4801-b60f-f5110705be12', 'route': ['p2', 'e11', 'i6', 'x12', 'p1', 'c1']}
