timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769753467.857671,SENT,ff0396c6-ddb7-48e1-aac4-1462efb128d2,1350f2dd-4b8c-4f33-86b7-2c1a70fba926,c1,c5,3375,?,p1,
1769753467.8578281,CREATED,84589e69-2703-4e37-b482-6f734b52564d,0ffe1b07-2d9d-4fbf-85f9-5ad085125078,c1,c5,27,?,?,surb={'id': '5e5b426e-5870-4a02-8fe9-6b8d3a897aec', 'route': ['p2', 'e4', 'i7', 'x2', 'p1', 'c1']}
1769753918.46695,CREATED,3c1ee1a8-031d-4739-a2d9-c6001be30eea,8f11710e-3a05-4845-b768-7548b8e04873,c1,c5,27,?,?,surb={'id': 'dab8856e-d03a-4368-9f4d-cac574048f85', 'route': ['p2', 'e4', 'i11', 'x8', 'p1', 'c1']}
1769753918.8080845,SENT,430647ff-cb6d-45ad-94ed-eb21a4291a1f,fddb06d5-74f6-4f41-b4ae-d410862664cb,c1,c5,3384,?,p1,
1769753918.8082318,CREATED,04c0d883-85ab-479a-8e29-be17ab38d343,51678675-4284-48a6-a9ee-06270ee68f20,c1,c5,26,?,?,surb={'id': '35c27b0d-32b7-4162-a463-4be3e387f86a', 'route': ['p2', 'e7', 'i10', 'x6', 'p1', 'c1']}
1769753919.026013,RECEIVED,3a7a9646-eaf5-45b6-b388-88a0834a5e61,9cae31df-d55f-4751-812a-f31120f22ab5,c3,c1,27,p1,?,surb={'id': '73713ea2-f739-4b82-a210-17acb23ce0c4', 'route': ['p1', 'e4', 'i6', 'x4', 'p3', 'c3']}
1769753919.0449915,SENT,906201a8-94f1-485b-9a15-72130d1f6618,c4c58a02-3b7c-4fe0-b2ab-f0fc91d08ef9,c1,c5,3376,?,p1,
1769753919.045131,CREATED,521172f5-886b-45a7-9a8f-2cd80029dec9,21ce2e10-afac-41e8-8fc0-7115f382d3dc,c1,c5,26,?,?,surb={'id': '9336e684-e12a-4bf0-a400-21f4acf3c562', 'route': ['p2', 'e10', 'i3', 'x7', 'p1', 'c1']}
1769753919.224581,SENT,d2158451-1fdc-4a88-9807-493e840dbbeb,13a4730c-fc8c-477e-bda0-7dd9db6f674f,c1,c5,3380,?,p1,
1769753919.2246962,CREATED,f9ac59f6-7029-4544-a837-3144553781af,f92e75b8-24ee-48d5-927f-f6d2e20475b4,c1,c5,27,?,?,surb={'id': 'c7f600bc-d3f1-4661-8405-271cb7be35f6', 'route': ['p2', 'e2', 'i12', 'x1', 'p1', 'c1']}
1769753919.3522315,SENT,9fd82e4a-d156-425c-8f22-4663b388cd44,4779d4f0-69b2-4967-abc5-5bf290c8926f,c1,c5,3376,?,p1,
1769753919.3523679,CREATED,903c2703-318b-4d7f-ba4c-953b059cafa8,6486a24a-04ed-46f1-a702-792c7f74fee0,c1,c5,27,?,?,surb={'id': '6ad6a68d-dba9-461d-9470-77d49d16caa0', 'route': ['p2', 'e6', 'i6', 'x11', 'p1', 'c1']}
1769753919.4206572,SENT,a1cbc3d1-4520-4f4b-ae17-614f517aa0ba,fc678f75-4957-43de-b989-7d78b15fc990,c1,c5,3376,?,p1,
1769753919.4207754,CREATED,e114bb9e-16bc-4abf-9642-90f43111d597,3a50a483-85ed-4695-befe-539b8adf949d,c1,c5,26,?,?,surb={'id': 'fe28a74c-f7a5-49de-baef-ec9202c855f4', 'route': ['p2', 'e7', 'i5', 'x10', 'p1', 'c1']}
1769753920.4261765,RECEIVED,ff184a6c-65fc-4686-acf8-bbe16b4e06af,36217bdd-449b-4d92-a952-d43e8e3163ec,c3,c1,27,p1,?,surb={'id': '4a1a28a6-a8a2-49ea-bbaf-d58ee0c1a88f', 'route': ['p1', 'e4', 'i3', 'x8', 'p3', 'c3']}
1769753920.6283722,RECEIVED,96b1f941-08b4-4ea0-8eb0-595c4325ba38,798f415e-98a8-48fd-85d8-c56f9e17b027,c3,c1,27,p1,?,surb={'id': '9510d49b-4121-4bba-a615-53555af68a6e', 'route': ['p1', 'e9', 'i3', 'x9', 'p3', 'c3']}
1769753920.6828349,SENT,fb3f8fb7-090d-4d70-90b5-74396951f5c6,ed356e25-8985-4155-9f88-eabdd340b640,c1,c5,3371,?,p1,
1769753920.6829858,CREATED,90a4f7a3-d0c6-4a9a-9720-c0305b2e58d3,faa8f15d-eb90-4704-ae34-e4e7ef9e5e8e,c1,c5,27,?,?,surb={'id': 'dd4f584c-5f59-44dc-84f9-d65250737b80', 'route': ['p2', 'e1', 'i6', 'x12', 'p1', 'c1']}
1769753920.7512212,RECEIVED,ab56a569-01d0-443b-8bfb-40225e5f4ece,c000ffab-97af-4ff9-a1c1-8aa472df5fcf,c3,c1,26,p1,?,surb={'id': '7048ff5b-210c-4f29-93a6-af7b3f4ad79b', 'route': ['p1', 'e3', 'i11', 'x1', 'p3', 'c3']}
1769753920.954113,SENT,2783bc7a-83c2-445d-be8e-51ab3dd170cf,c019291e-041d-4b20-be34-cd18d637cbd1,c1,c5,3383,?,p1,
1769753920.954193,CREATED,d2cfd8fb-0d51-45ed-828e-2b43c395fc46,36d77585-787c-4936-b1c3-01667bd4b701,c1,c5,27,?,?,surb={'id': '9f1bbf92-e266-4b63-b6d6-9ca3efde386f', 'route': ['p2', 'e4', 'i11', 'x3', 'p1', 'c1']}
1769753921.3464174,SENT,325df6b2-327a-4c9a-8ac1-02f94d9d70b6,528c7b7e-7c74-417f-89d4-d44362927a02,c1,c5,3363,?,p1,
1769753921.346513,CREATED,a3f1b841-eac5-4819-a5fe-050979cea343,57fc0951-4673-4766-8321-7adcbfbf86ea,c1,c5,27,?,?,surb={'id': '92aa7206-26c8-4c1a-b5fd-aca1c7411309', 'route': ['p2', 'e7', 'i3', 'x2', 'p1', 'c1']}
1769753921.5763597,RECEIVED,54ce84ee-6af8-49eb-b28c-40a0d0e208be,8ac0e89a-e0a7-4d3a-97f8-b4c92f387994,c3,c1,27,p1,?,surb={'id': 'eeca2428-ce68-48db-ab7d-b66924883842', 'route': ['p1', 'e4', 'i3', 'x12', 'p3', 'c3']}
1769753921.7005377,RECEIVED,f7a276b9-96f1-4989-8151-e5f293c9d2c5,e3ad941b-095b-4237-b5a3-5985581612df,c3,c1,26,p1,?,surb={'id': '0b81da25-8e74-4518-bc29-39dc8ab63234', 'route': ['p1', 'e12', 'i5', 'x1', 'p3', 'c3']}
1769753921.7461767,RECEIVED,06cc4942-f2fb-4585-b860-b6beebd36e1f,67d9f4cb-68f0-40a7-b224-973d5046011a,c3,c1,26,p1,?,surb={'id': 'cb3647a3-ccc0-4810-99c8-9370b7855739', 'route': ['p1', 'e6', 'i9', 'x5', 'p3', 'c3']}
1769753921.7582264,SENT,33d49b35-8de4-4b1f-9ad2-fe02e6c31744,b975af25-067b-4e37-a19c-0551e7b69408,c1,c5,3356,?,p1,
1769753921.7583776,CREATED,e27eefc3-3446-47ad-be68-796142db6281,ce5f99af-472b-47dc-880a-7659a273b066,c1,c5,26,?,?,surb={'id': '7ff3c5a8-786d-468a-bc67-9f80ebe2b9f8', 'route': ['p2', 'e6', 'i4', 'x4', 'p1', 'c1']}
1769753921.8493311,SENT,99a1e7cd-1c4f-42db-af7d-4c9e2c6979f7,534f2ab2-c5b1-4dc8-9b01-de2a00e36f6c,c1,c5,3376,?,p1,
1769753921.8494635,CREATED,6fc6acfd-19da-46cb-82f0-6dd71394a8a4,1a2951c7-94ac-4967-89a8-501c9231ffed,c1,c5,27,?,?,surb={'id': '9b5968ab-0512-43ae-bb86-a353d13ae4e2', 'route': ['p2', 'e4', 'i2', 'x10', 'p1', 'c1']}
1769753921.9299417,SENT,72a1370b-40a8-44e1-90f7-8fccef97eec3,5dc29156-46dd-48dc-a50c-d1fb6f7e8bd3,c1,c5,3404,?,p1,
1769753921.9301023,CREATED,d38fcca1-2bd3-45e7-81b1-b618a53c43a0,570f42ba-5951-461f-9575-6b692997355b,c1,c5,27,?,?,surb={'id': '65bb6533-46ef-47a3-a56d-65f325f23ec1', 'route': ['p2', 'e3', 'i10', 'x7', 'p1', 'c1']}
1769753922.0697498,SENT,34017a19-9280-4c13-bfb9-995004def164,ebcea3f9-e10f-4ff1-bff2-d56f9c0b5554,c1,c5,3392,?,p1,
1769753922.0698712,CREATED,65bf7559-156a-411c-985e-6757a900c870,3c025401-5e6e-466b-99a7-5911849828d1,c1,c5,27,?,?,surb={'id': '327418b6-6b94-4b8d-ae2a-977433a384ad', 'route': ['p2', 'e3', 'i6', 'x1', 'p1', 'c1']}
1769753922.1145754,SENT,425d8e5e-f52d-4fbc-932c-40944fd82ff6,798a3f52-2a6b-40f0-bcb7-64c0a7329c66,c1,c5,3391,?,p1,
1769753922.114726,CREATED,98e3f7aa-8c35-4610-bc27-93e530473c4e,c7080b04-ba74-4992-84c3-ca38ef8b60c9,c1,c5,27,?,?,surb={'id': '7da8cbdc-0429-47f4-8e5a-4333cb80954c', 'route': ['p2', 'e12', 'i5', 'x1', 'p1', 'c1']}
1769753922.4913232,RECEIVED,63005362-2739-4dae-a02e-30938d2ee45f,d8485d59-641c-4552-9b82-c94c30bb7f4e,c3,c1,27,p1,?,surb={'id': '4229ac38-fdbe-46e4-903c-e1156d2ce30a', 'route': ['p1', 'e9', 'i4', 'x2', 'p3', 'c3']}
1769753922.4999986,RECEIVED,b60bf24e-872c-4927-94af-eda4e04dfc82,a312a0f9-a9dd-4849-9519-62988603da51,c3,c1,27,p1,?,surb={'id': 'b08bc559-f93f-4309-90cb-e08438f43771', 'route': ['p1', 'e8', 'i11', 'x11', 'p3', 'c3']}
1769753922.5164773,SENT,c85cfcea-9112-46c8-8bd1-b95bfc533997,122f9120-9054-4db6-88fa-1b396024054a,c1,c5,3380,?,p1,
1769753922.5166268,CREATED,3cdafdf6-d1c4-4db9-b523-990d44d37356,dec12ab5-2b28-4bb6-b86b-08ad73496f12,c1,c5,26,?,?,surb={'id': '0061ef32-7021-4d63-b35c-5e5c2251c046', 'route': ['p2', 'e12', 'i7', 'x9', 'p1', 'c1']}
1769753922.6437442,SENT,4175458b-c35d-4825-80eb-5dbef441b69d,ba0cdffb-7fce-42b7-a1a4-657add0e3b78,c1,c5,3384,?,p1,
1769753922.6438947,CREATED,fdf1490e-9ae7-4fb1-bbbb-ebb35d59c185,95a4004b-7261-4cd9-9cb2-2afc88b4eca7,c1,c5,27,?,?,surb={'id': '801cde69-15ee-407a-8ad5-b974f26ef6a1', 'route': ['p2', 'e1', 'i4', 'x8', 'p1', 'c1']}
1769753922.7203772,RECEIVED,cbdc33c4-12ea-46c3-8b11-bc5aa4865ce9,9e61ec52-b352-4546-8260-c5805afd44f4,c3,c1,27,p1,?,surb={'id': '98e89ce9-7c79-4608-a19b-5e01df379586', 'route': ['p1', 'e9', 'i9', 'x1', 'p3', 'c3']}
1769753922.7457767,RECEIVED,a5a9b048-e1ea-4bdf-844b-d954faeeaf42,f4ae9eda-f7bf-4806-917f-abedff444365,c3,c1,27,p1,?,surb={'id': '8f36b78a-919e-41bb-b031-84d77bdc7f3f', 'route': ['p1', 'e10', 'i12', 'x3', 'p3', 'c3']}
1769753923.0537148,RECEIVED,dfa22d4f-2fd0-4e7b-8fa1-c1659d3a9c0f,fd3b690d-17e1-4d7f-a67e-f05c8b459e5e,c3,c1,27,p1,?,surb={'id': '66681ca1-d972-40c9-bcb9-e1213d5a3b58', 'route': ['p1', 'e10', 'i5', 'x4', 'p3', 'c3']}
1769753923.3490674,RECEIVED,ed719a24-dff5-4197-aa5b-de0403a6921b,54a5b359-cad3-4dc3-ba14-2276c26fcc2f,c3,c1,27,p1,?,surb={'id': '908dbf97-4682-4683-b778-1f243f45e311', 'route': ['p1', 'e8', 'i5', 'x12', 'p3', 'c3']}
1769753923.3775198,SENT,744c33c8-cc3a-4f83-b339-be3b0a0e7ce7,e0edfe48-b66e-4aa6-b695-b7d5b444c0e2,c1,c5,3376,?,p1,
1769753923.37758,CREATED,74c4a574-4eae-4833-bd5e-d2fc8aab48e5,31b4239a-9a9d-4f20-be0a-855589cb1d19,c1,c5,25,?,?,surb={'id': '92283a6d-2f48-4823-b08a-58a49f8f2a84', 'route': ['p2', 'e7', 'i10', 'x2', 'p1', 'c1']}
1769753923.4489448,SENT,5917b0ea-f98c-462d-85d0-731a3818b9ef,1a0118d8-6643-4ce8-acfc-42d14ced4ee2,c1,c5,3360,?,p1,
1769753923.4492483,CREATED,b83b4f22-f90a-41b8-b40a-50047b618270,1d769d9d-cc22-450d-8ada-f615ed3ba5ec,c1,c5,27,?,?,surb={'id': '1993374a-7a28-4655-8c04-341fabe0feba', 'route': ['p2', 'e12', 'i5', 'x7', 'p1', 'c1']}
1769753923.5453255,SENT,028aef6e-36bb-441e-9298-bc24cfcee01d,68d716f6-690d-41bc-b653-644e6153d5b2,c1,c5,3359,?,p1,
1769753923.5454564,CREATED,dcc3628c-3e19-494a-baa7-26ef6f17037a,ff39a652-5fda-49a6-b7ca-579f002139f5,c1,c5,27,?,?,surb={'id': 'd1182657-aa8c-43b8-a8e5-68c568b3d064', 'route': ['p2', 'e8', 'i9', 'x3', 'p1', 'c1']}
1769753923.6529975,SENT,7379d3e2-5ab3-4e82-927a-f25deedafe68,98e342d4-3429-4858-b3ac-c359f089df92,c1,c5,3367,?,p1,
1769753923.6531796,CREATED,69e28582-f42d-42cf-9389-86c03cd6d06b,237449ec-c7cd-4adb-ad0c-d8479acc48db,c1,c5,26,?,?,surb={'id': '8d714726-11f9-487f-aec3-5ee1bebb1e19', 'route': ['p2', 'e5', 'i2', 'x12', 'p1', 'c1']}
1769753924.261541,RECEIVED,e97711eb-b734-4c4f-8fdf-7458679cc24a,f416c289-5ead-4e5b-aa5f-fb02b0931d43,c3,c1,27,p1,?,surb={'id': '4110d6d8-0f20-49d2-923e-fcab18e26f9b', 'route': ['p1', 'e6', 'i12', 'x8', 'p3', 'c3']}
1769753924.2876673,RECEIVED,a873633c-2da8-496c-a9ef-ab2f517c72ff,55c441fe-663e-4ecf-9e8a-3585627e2b99,c3,c1,26,p1,?,surb={'id': 'dbd2a4a2-cd84-4281-b05c-3aad1b7dcaa6', 'route': ['p1', 'e5', 'i1', 'x5', 'p3', 'c3']}
1769753924.297344,RECEIVED,9fb85712-acfa-4d70-89da-1a0ab0fd4bec,82456421-f196-4563-9395-5d36388cc4c1,c3,c1,26,p1,?,surb={'id': '74dbbb1b-f73b-441d-9958-e5ed7e7ed17f', 'route': ['p1', 'e12', 'i2', 'x2', 'p3', 'c3']}
1769753924.342004,SENT,72fe172e-82e6-4a63-a980-53a507ac180e,63085d0e-8861-41ce-b26e-ef20221dd9f7,c1,c5,3367,?,p1,
1769753924.3435435,CREATED,a9ff2f34-9b77-4668-a916-362c2917b527,278835f7-373b-4601-9e47-eabf527ded1e,c1,c5,27,?,?,surb={'id': 'd90671bc-3f0a-4cae-bdc0-92165080ad1b', 'route': ['p2', 'e6', 'i2', 'x5', 'p1', 'c1']}
1769753924.8227348,SENT,7a13b450-fe7f-4ed6-9964-db8df7fa6aba,5db724c4-eeb7-4f4b-a59b-1f93d28cf5f8,c1,c5,3367,?,p1,
1769753924.8228705,CREATED,ff91bb8a-199c-48eb-b931-485ed94e17cb,bdbcfa56-0d5f-4d88-adea-dde0552bbd3e,c1,c5,27,?,?,surb={'id': 'f4e02bfb-8afe-4a32-ba18-ee4bc55dd458', 'route': ['p2', 'e12', 'i4', 'x8', 'p1', 'c1']}
1769753924.9287417,RECEIVED,152774de-df2b-4aa2-af50-9f95fa210fe1,a3f8768b-413a-4492-af3c-7723571b8a3b,c3,c1,27,p1,?,surb={'id': 'a8abc48d-5591-4b2f-ae67-bba33e4a384d', 'route': ['p1', 'e7', 'i6', 'x4', 'p3', 'c3']}
1769753924.9588528,SENT,a1dd3545-7044-4939-bbd4-9cbec2b795eb,a2338bc8-6ddf-41c3-b1de-c5830231f62f,c1,c5,3400,?,p1,
1769753924.958987,CREATED,79c9afda-69b8-41ba-9b4c-9f117d679737,fb133400-1385-4493-8f31-082ce2175f55,c1,c5,26,?,?,surb={'id': '0cabe24c-d03a-4ef5-83c7-fccdae6d8974', 'route': ['p2', 'e11', 'i3', 'x3', 'p1', 'c1']}
1769753925.1755393,SENT,012abbb5-47ae-4c86-8a51-d61e5e6961fd,b390a8e3-bb59-49ad-a3b9-49fcddc70207,c1,c5,3385,?,p1,
1769753925.1756759,CREATED,b79affa1-c752-4217-baa2-4813e4da4133,66964b44-dc56-4e64-ba6c-52b0964f6408,c1,c5,27,?,?,surb={'id': '739e65e0-25f8-42dd-ac99-ed4f14b14c1b', 'route': ['p2', 'e5', 'i9', 'x4', 'p1', 'c1']}
1769753925.388512,SENT,6d49b499-f3c4-4f5b-a95b-616d2a31096e,614e25d0-ede7-4712-a27a-5bce6a732579,c1,c5,3375,?,p1,
1769753925.3886623,CREATED,8cb38f75-11e3-4227-a4fd-d87cd7da9c80,662653c1-8b1e-4806-a2b3-95d9a3f002f6,c1,c5,27,?,?,surb={'id': '830bdab4-fce8-4681-9ab4-94b3b4d9db73', 'route': ['p2', 'e3', 'i6', 'x2', 'p1', 'c1']}
1769753925.6611931,SENT,bc260f35-1966-4161-8ab7-e493b8d3ebc0,f2256128-f77b-49c8-ac3f-d1b5ae3a7615,c1,c5,3383,?,p1,
1769753925.661369,CREATED,5c3283b3-96f0-4a6c-aab1-378e2455ba49,e037ca87-0542-489c-b59e-7e298b1ac6a1,c1,c5,27,?,?,surb={'id': '0ba853bb-71ca-434e-b496-4465dd46f844', 'route': ['p2', 'e2', 'i4', 'x1', 'p1', 'c1']}
1769753925.7092702,RECEIVED,37753818-8d3d-4aa1-8e6d-d046ce9eb4f1,7dde5551-55f1-4729-8f70-bcc3d69e263c,c3,c1,26,p1,?,surb={'id': '0934eb31-d678-4419-93be-4690a8e0a8c3', 'route': ['p1', 'e7', 'i8', 'x4', 'p3', 'c3']}
1769753925.7249944,SENT,8c1c8398-e843-4006-94af-8aae3698373b,6c109bea-8c17-441f-8a2a-f948c17e7bd3,c1,c5,3399,?,p1,
1769753925.7251718,CREATED,41c8d9ad-04d0-4261-9558-2ecb98a52704,cf304cff-e21e-44d2-b7f7-b33dd3bc0f8e,c1,c5,26,?,?,surb={'id': '9cfed914-0c4e-4e83-a7ed-7092c6328c3e', 'route': ['p2', 'e2', 'i11', 'x9', 'p1', 'c1']}
1769753925.7940001,SENT,51f64b4f-4aee-4487-ac47-bd564e1ce2ff,f191c7ec-cd08-4805-8ccb-8f00e01865da,c1,c5,3397,?,p1,
1769753925.7941918,CREATED,ad4db428-4ec1-49a0-9cf3-b7bf83b93f1b,cd228cb5-a614-4209-935b-e6688dbf27a6,c1,c5,27,?,?,surb={'id': '8f182466-8e5b-4812-aca5-ecd65b70baa2', 'route': ['p2', 'e9', 'i1', 'x11', 'p1', 'c1']}
1769753926.158459,RECEIVED,28bd60ed-1361-4dab-9587-696600bc6c3e,edf9e5ea-1cf4-4a74-b960-d652bce4ae67,c3,c1,26,p1,?,surb={'id': 'fcc37e15-24e2-4bf0-a77b-fb2438076532', 'route': ['p1', 'e12', 'i1', 'x8', 'p3', 'c3']}
1769753926.1598184,SENT,9f47ddba-4680-4a49-839a-824d566c181b,f231f6b3-2659-453f-8e5d-bb107298518b,c1,c5,3400,?,p1,
1769753926.1599166,CREATED,8c3099b5-4914-428d-96d4-a63c8d56f20f,98dca110-4a4d-449b-8d57-44f180208795,c1,c5,27,?,?,surb={'id': 'e2275c6c-b0d1-40db-818f-2c6e18e0966d', 'route': ['p2', 'e10', 'i4', 'x12', 'p1', 'c1']}
1769753926.236389,SENT,02ff5a68-a6e5-4aa9-bbf1-d7af0a53011e,a764b11c-f32a-425a-b518-5e2aa34a08c1,c1,c5,3392,?,p1,
1769753926.2364898,CREATED,ab86c1f4-ab40-42d8-bbab-6a4433d8cc17,4c0f5209-3c3a-4050-a917-eff495898e22,c1,c5,27,?,?,surb={'id': '7b8e381d-c636-4d60-ac5b-3077af13b37a', 'route': ['p2', 'e10', 'i10', 'x7', 'p1', 'c1']}
1769753926.3079407,SENT,5781a345-95b7-4a2b-870f-fa4477dfaf47,289f278f-28e5-40b4-9b75-63f48afc234f,c1,c5,3391,?,p1,
1769753926.308066,CREATED,c098e998-3b84-4019-bb9a-74643a817e94,57556c6f-2cd4-4d09-ab98-bb5a1893f496,c1,c5,27,?,?,surb={'id': '8e91d21e-f85a-4313-ba53-e830173c2712', 'route': ['p2', 'e11', 'i8', 'x6', 'p1', 'c1']}
1769753926.3914266,SENT,e04af927-cd2c-4b8c-9aef-2272d7a9fd6e,384cdc9c-3c47-45cf-865d-d4137cbe9565,c1,c5,3388,?,p1,
1769753926.3915272,CREATED,d01d7fc6-fa21-41c8-9d3f-7100dae78e58,9dda2d28-9acc-4028-9840-c6f1928d0f5d,c1,c5,27,?,?,surb={'id': '1b1a1491-55c9-4c71-9162-22a6e7e8d6b6', 'route': ['p2', 'e3', 'i2', 'x8', 'p1', 'c1']}
1769753926.6928356,SENT,11aa7e7e-7444-4ddd-a2f8-12ce98644d36,5358c429-ab22-4fd0-8290-87e530167236,c1,c5,3380,?,p1,
1769753926.6929333,CREATED,3923956f-cd61-4195-8109-22594e0536a7,7f382d0e-ac9b-4dad-8932-1d024a3d0091,c1,c5,27,?,?,surb={'id': '8466dba0-cbfb-4432-9b02-da1311a41ecb', 'route': ['p2', 'e9', 'i4', 'x3', 'p1', 'c1']}
1769753926.8501728,SENT,aa2da991-5dd7-45d7-bb33-ca8d997b4cda,cddee0ca-298d-4000-a461-3da954c7d74b,c1,c5,3355,?,p1,
1769753926.8502727,CREATED,890f8689-1277-4582-89c9-586c91d5fd7a,7b60ce1a-57c2-46ce-8e37-75c7392bf416,c1,c5,27,?,?,surb={'id': 'ff149ab2-4b5c-4ea2-9b15-9cb5b281f15d', 'route': ['p2', 'e5', 'i1', 'x5', 'p1', 'c1']}
1769753927.5471172,SENT,2711329b-a9ed-4f27-a7f4-fb431d440861,22d1bf0d-d09b-4a47-8593-2be04ebb6b1d,c1,c5,3387,?,p1,
1769753927.547223,CREATED,eca43ae9-d239-42e9-8340-864c075c663a,fb35404b-78af-497d-87b2-ca820f1a18cc,c1,c5,27,?,?,surb={'id': 'd05a75cc-4cfb-437a-b23c-2115419ae0c8', 'route': ['p2', 'e5', 'i3', 'x11', 'p1', 'c1']}
1769753927.5690093,RECEIVED,ab5b8c6b-bfae-4298-a2ff-f159fa4e14c3,d5319c1b-5ecf-4a1c-bb45-f87fbda581dc,c3,c1,25,p1,?,surb={'id': 'daaf52ef-8018-496d-8dca-ecb4be9cb913', 'route': ['p1', 'e12', 'i3', 'x6', 'p3', 'c3']}
1769753928.2609596,SENT,ff78fe08-2a35-4aad-90d9-350ec11adb01,7918e79a-57a7-41b7-acef-fcad4f748a23,c1,c5,3379,?,p1,
1769753928.2610617,CREATED,6983d368-18ac-41de-8de2-348244be5d3c,f3efebed-744a-479b-8d32-ef0e4ac09385,c1,c5,26,?,?,surb={'id': '7a4e0f02-e571-44a5-b2af-b2eb97b04150', 'route': ['p2', 'e8', 'i3', 'x7', 'p1', 'c1']}
1769753928.3339553,SENT,b2065d9d-15be-47be-b95e-b8f6a921cf15,80bcb02c-8d61-4aaf-bc23-925a01007bf3,c1,c5,3393,?,p1,
1769753928.3340685,CREATED,0b7ac06a-a7e5-4ed0-aad4-92f84698fca3,034e7d7b-5c1a-46bb-a76d-850ec5533df1,c1,c5,26,?,?,surb={'id': 'c4751f03-2012-4204-a317-847e5aff3e01', 'route': ['p2', 'e10', 'i12', 'x1', 'p1', 'c1']}
1769753928.4077191,RECEIVED,80ef6c6f-a403-4178-967b-ac6e9982994a,0bfec168-b4db-4a68-a64e-7bcf71d867fa,c3,c1,26,p1,?,surb={'id': '0cb0f7da-8f71-4724-975d-87313698ad54', 'route': ['p1', 'e6', 'i10', 'x2', 'p3', 'c3']}
1769753928.575632,SENT,2304abf7-7fbe-428d-bb38-135daeb1f170,fa25829d-5b3f-4f68-98dd-bfb2b5531615,c1,c5,3384,?,p1,
1769753928.5757525,CREATED,bc45074c-2a39-4aee-99ea-bc1002eb3817,411e0477-7cea-4ff8-a32f-59c3852e654f,c1,c5,27,?,?,surb={'id': 'fec921e0-f0d0-4d01-b4ec-29268e7ddac6', 'route': ['p2', 'e7', 'i1', 'x8', 'p1', 'c1']}
1769753928.6783035,RECEIVED,2d86f7b5-de71-4258-b7cb-f73a3c6eb4f5,a472e6b7-bfc7-4397-9694-db370ae7fb63,c3,c1,27,p1,?,surb={'id': '1c32e5e9-cc1c-4dca-a3d0-13b044ce102c', 'route': ['p1', 'e10', 'i3', 'x7', 'p3', 'c3']}
1769753928.6869807,RECEIVED,ba17ce89-c74f-4710-bb6f-619c7113521b,c30f3bd7-36a3-4ee1-8bab-f8da33e520af,c3,c1,26,p1,?,surb={'id': '1a28892d-63d3-4b46-a240-e70ab32fc8dc', 'route': ['p1', 'e7', 'i9', 'x10', 'p3', 'c3']}
1769753928.7861466,SENT,97175065-b0c4-4063-8dd3-cd15ed6e2967,33db7f60-6454-4288-93c5-624951922ab7,c1,c5,3380,?,p1,
1769753928.7863152,CREATED,41966ed8-f290-4559-8a46-913e28aa1d77,b4bbcf93-7287-4b96-81d6-0f9efb8f475c,c1,c5,27,?,?,surb={'id': 'd8bf76a8-376f-4e15-be61-11a62c0057ac', 'route': ['p2', 'e8', 'i4', 'x5', 'p1', 'c1']}
1769753929.1139467,RECEIVED,b81dcbf9-1575-4920-8859-53dde2ab459a,e0640b6f-564c-4ad0-84fe-945000c2f5ec,c3,c1,27,p1,?,surb={'id': 'fcf31085-9fc7-48ff-92a6-ee3bc257eb84', 'route': ['p1', 'e8', 'i8', 'x6', 'p3', 'c3']}
1769753929.3847902,SENT,7bd8887e-1723-4361-9a50-a7fa02c5b75b,465bd26f-b5e2-475a-94f6-c3a8867e2fba,c1,c5,3359,?,p1,
1769753929.384927,CREATED,1da86951-5b9a-4429-aa16-a49765b07fc6,f7f4f356-6245-4f8a-a828-9a2535dc528c,c1,c5,27,?,?,surb={'id': '218840dc-f8a5-43b8-a31d-7c3515ccf92e', 'route': ['p2', 'e4', 'i5', 'x5', 'p1', 'c1']}
1769753929.606886,SENT,30277798-9d5e-44d0-9f12-0b87a3bcc721,fed1a014-fa39-42d4-b76b-a1dbfd924b06,c1,c5,3378,?,p1,
1769753929.6070287,CREATED,9a8c2fd0-b36c-49f4-b547-3183a82c4f6a,439ce423-c0c5-4f7d-8a3d-ee83d8f999ad,c1,c5,27,?,?,surb={'id': '27a1fab5-d107-47f3-989a-5c3b696d7f8c', 'route': ['p2', 'e8', 'i11', 'x6', 'p1', 'c1']}
1769753929.9761672,SENT,91a48613-bb2a-4970-a4ea-00b014a098a2,9da57c47-ba45-46f9-9f10-e2c85c4a9348,c1,c5,3380,?,p1,
1769753929.9763086,CREATED,a6cc8b25-9eb0-47b1-b10a-bbd2b83d2bee,8fb317aa-0924-4a3d-9be9-8875f083c430,c1,c5,27,?,?,surb={'id': 'b1a22280-c981-4aee-b59e-46cfc561d8d5', 'route': ['p2', 'e3', 'i3', 'x1', 'p1', 'c1']}
1769753930.544395,SENT,a564063f-915e-4ce9-9637-966d0b05a722,9af94588-3442-4b50-8bc8-3f237ae83cce,c1,c5,3381,?,p1,
1769753930.5445387,CREATED,17d72beb-612d-4093-85e2-8131f397f42b,0f4a9110-2d05-4d65-8f97-d1c87baf7736,c1,c5,27,?,?,surb={'id': '802f5ee0-48cb-4336-a914-7e9db471f195', 'route': ['p2', 'e3', 'i4', 'x6', 'p1', 'c1']}
1769753930.8996577,SENT,83a6f63e-a3ea-4e4e-afea-45ac04f5fb2a,dcf87998-8f90-4520-987e-8d03d5312b49,c1,c5,3379,?,p1,
