timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769753480.3194752,SENT,5d49073a-c780-4333-84ad-d6dff09f022e,4b623214-58ef-4e01-9981-6238399af2e5,c3,c1,3379,?,p3,
1769753480.3196201,CREATED,77c8fb33-217b-44ab-8b2d-99454d6f984a,cf2b91ca-cee8-420a-87e5-0774d5589476,c3,c1,27,?,?,surb={'id': '09fb5a3e-a692-4d04-b088-d27c1aecc6ad', 'route': ['p1', 'e5', 'i2', 'x8', 'p3', 'c3']}
1769753480.396755,RECEIVED,708fe690-876b-4e6b-8c03-f2dd544b1359,9afccf94-e68d-4667-bd00-152f1cb0d71e,c2,c3,27,p3,?,surb={'id': '40843a27-efec-4761-9297-62be06458682', 'route': ['p3', 'e5', 'i12', 'x4', 'p2', 'c2']}
1769753480.5545473,SENT,017ffc90-12eb-4ac3-bbfd-5b18e8add034,0a6e2b53-bc77-499f-894c-8a554c486c90,c3,c1,3376,?,p3,
1769753480.5546968,CREATED,4e4404d0-c6b2-4d9e-8a4e-098c02c1f4e0,232f49dd-9949-4362-827d-ba31bcffba95,c3,c1,26,?,?,surb={'id': '57de2276-c261-46b1-8343-99bd46f66ac3', 'route': ['p1', 'e6', 'i5', 'x1', 'p3', 'c3']}
1769753480.6813517,RECEIVED,a049bfd1-2b00-48cd-8ba9-8147470a79a2,088e63b3-03a8-4afd-b4e8-af230d763320,c2,c3,27,p3,?,surb={'id': 'c0b80fd7-f502-4c47-95e3-b8a6c1e12791', 'route': ['p3', 'e6', 'i3', 'x8', 'p2', 'c2']}
1769753480.7896092,SENT,08b1bbac-fca9-43a7-928a-3bf367677e36,500ce6c1-22ab-41a3-9a4b-8fe7ade220d3,c3,c1,3391,?,p3,
1769753480.789742,CREATED,9309e197-6b57-41d0-b81c-3970e3f28fdf,3d2857a8-9b83-4be0-8251-32b862370b64,c3,c1,27,?,?,surb={'id': '6ee83c24-0d8e-44e1-9f9e-7fcf83aa5049', 'route': ['p1', 'e12', 'i8', 'x2', 'p3', 'c3']}
1769753480.8354495,RECEIVED,8b3a43f0-7caf-4c2e-bd30-3b8439930379,3681baf1-7fd0-4858-9218-a0f790548d69,c2,c3,27,p3,?,surb={'id': 'c925068c-d827-47ad-985f-f310a75f4d25', 'route': ['p3', 'e6', 'i8', 'x11', 'p2', 'c2']}
1769753480.8392594,RECEIVED,ea0da450-0ac9-477f-8e24-fc27b1aa120c,3039f043-131d-4ec9-aa4f-c49cb65a63b6,c2,c3,27,p3,?,surb={'id': '4a57a3d7-3f9d-4831-aa65-8e71431c5275', 'route': ['p3', 'e11', 'i1', 'x8', 'p2', 'c2']}
1769753480.9186852,SENT,036f56ba-d3b0-4361-ad78-2d53b74267b2,eeaffe13-3f9b-44b4-9b03-522f76391f0c,c3,c1,3389,?,p3,
1769753480.9188313,CREATED,660afe09-0ebe-4ad0-9eaa-19f85cb1e2d6,24d2a9e0-7885-407b-9231-eeec31b7aa23,c3,c1,27,?,?,surb={'id': '472b2d84-6776-4f8e-9aa6-0574f487df25', 'route': ['p1', 'e3', 'i3', 'x9', 'p3', 'c3']}
1769753481.0022495,SENT,b6e1c908-a01d-4189-bfd3-8a8539e400c9,6b600e51-c82b-4312-a68c-404e7efeabf7,c3,c1,3396,?,p3,
1769753481.002383,CREATED,2c5ddefd-486a-4982-9465-7940b937370c,f1161332-c094-40c1-a35a-a5a6b1e93faa,c3,c1,27,?,?,surb={'id': 'bbdd1b72-0d18-4bc9-a45a-b1a026b819b7', 'route': ['p1', 'e8', 'i5', 'x8', 'p3', 'c3']}
1769753482.1859865,RECEIVED,82aff52c-87f2-44aa-9723-c794c5e1bb95,3d0b8ec4-7f2d-498d-b94e-4dffca40840d,c2,c3,27,p3,?,surb={'id': 'a3cc01b6-b853-4a12-8deb-34b2e858eec1', 'route': ['p3', 'e3', 'i1', 'x9', 'p2', 'c2']}
1769753482.3830328,RECEIVED,a5c82d7e-2397-4a25-9753-37d357d2cde7,60b81e5e-9786-417f-8140-cdf04fda5689,c2,c3,26,p3,?,surb={'id': '34fd94b4-183b-4ac4-a133-aeaa4339899f', 'route': ['p3', 'e3', 'i2', 'x1', 'p2', 'c2']}
1769753482.8764157,RECEIVED,7203669d-26b1-4596-bf5b-f1da069aa465,a3886868-81f2-4c2b-85f4-f60588f2d7ce,c2,c3,27,p3,?,surb={'id': 'bf555364-a424-4b7e-9e89-8295387f6824', 'route': ['p3', 'e9', 'i1', 'x1', 'p2', 'c2']}
1769753483.095617,SENT,259c83df-f2c0-4aa6-9a1a-268040e6d1b6,8430fba7-ee25-42bb-bdf1-e4a3c67e9f91,c3,c1,3383,?,p3,
1769753483.0957634,CREATED,a0ed3c05-7e9d-4fe2-a881-d0bfe8e1d460,d0b53d28-23fe-4ba0-95f7-b08ba3f7a8b8,c3,c1,27,?,?,surb={'id': '6274780b-d9dd-420b-abab-f142d9c21fca', 'route': ['p1', 'e6', 'i8', 'x7', 'p3', 'c3']}
1769753483.2076182,RECEIVED,1f89ca74-df2a-42d2-bd89-83b5544d5f09,cc23105b-8d16-46e4-ae65-67e368037536,c2,c3,26,p3,?,surb={'id': '1daf5892-a66c-49f5-a816-f492e6c4ff11', 'route': ['p3', 'e12', 'i7', 'x2', 'p2', 'c2']}
1769753484.3232312,RECEIVED,ad249c20-f6fe-4336-9fa6-ac825b339751,1a126817-4c23-4aa7-a106-49a53b5abb99,c2,c3,27,p3,?,surb={'id': 'eb4012df-c2f8-4fef-99ef-34c0d3a2649c', 'route': ['p3', 'e8', 'i4', 'x8', 'p2', 'c2']}
1769753484.4245634,SENT,2b2767aa-dd71-40f3-b952-8f9e54f17b37,c64be516-8bc0-4240-80c1-d171cf68161c,c3,c1,3400,?,p3,
1769753484.4246988,CREATED,70195346-3d6a-4675-92a0-e631233a1477,84825c88-addf-434b-9707-efce1acb8c45,c3,c1,27,?,?,surb={'id': '165994c0-0d52-482c-8e55-0ee55944ff84', 'route': ['p1', 'e3', 'i11', 'x1', 'p3', 'c3']}
1769753484.5727684,SENT,0281a71f-d234-483c-b683-cfb6f6169c9a,da536da9-7120-48ba-b506-4262a63a1ca5,c3,c1,3392,?,p3,
1769753484.5729172,CREATED,1dd78776-f149-4de2-bb80-eadf493dd2fe,818aadc7-4ec6-4698-bdd0-5bad5e9f0f69,c3,c1,27,?,?,surb={'id': 'bedffacd-e994-48fc-82ea-6fccde458cdf', 'route': ['p1', 'e2', 'i1', 'x7', 'p3', 'c3']}
1769753484.5896144,SENT,3fbc2987-1bce-401d-8119-e43b10c73fda,c05d44e1-22ff-46c9-b5bb-2ca271f025f3,c3,c1,3382,?,p3,
1769753484.5897622,CREATED,481146bd-724d-47fc-a343-f6166275cd00,ba2f00fb-37ff-4162-9a18-1f589c875692,c3,c1,27,?,?,surb={'id': '80ac5752-39b4-41e9-accf-dfdd3dac41bf', 'route': ['p1', 'e2', 'i6', 'x7', 'p3', 'c3']}
1769753484.6105442,SENT,7b3647b1-9f51-4bd0-860f-1c4cb54e4b1c,93fc6a5a-8301-462c-a762-a87180ad401f,c3,c1,3359,?,p3,
1769753484.610713,CREATED,78b3f367-9bc0-4ddb-afdb-1a4737fc385c,3388f2e1-c0cb-464a-82a3-4a5abcb269dc,c3,c1,27,?,?,surb={'id': '6aeb9d9d-526e-479b-b086-dc7b85b533a4', 'route': ['p1', 'e2', 'i1', 'x2', 'p3', 'c3']}
1769753484.6920693,RECEIVED,5907b14e-0864-4099-ac33-edc029d09203,59094dd8-cef3-43f1-8387-85fcced7f4f9,c2,c3,27,p3,?,surb={'id': 'c85421b1-db91-42cc-892a-2bb65daaa6a2', 'route': ['p3', 'e12', 'i2', 'x8', 'p2', 'c2']}
1769753484.7320771,SENT,24cabcb7-ab6f-4739-bba4-4e516ee9e47a,38e814c5-d615-4a48-998b-e2240f222e8c,c3,c1,3388,?,p3,
1769753484.7322264,CREATED,e7eb68d7-0505-495a-b484-dfaaac46be7b,3eda8391-7717-4927-934d-43ee92406acc,c3,c1,26,?,?,surb={'id': '95101a4a-deb7-4164-9409-8ff95cb2001f', 'route': ['p1', 'e9', 'i11', 'x11', 'p3', 'c3']}
1769753485.0683463,SENT,f345ef2a-9280-4912-a840-c365c8d39831,46b3e922-b2a5-4e0f-b96b-639d67f5a434,c3,c1,3387,?,p3,
1769753485.0684981,CREATED,d56dacf3-9295-4c70-898d-aea5afe1804a,e827f071-b6e2-4c55-86ef-5b89c63c1b51,c3,c1,27,?,?,surb={'id': '62b7d67d-f55c-4d95-b962-672bea6f6bb0', 'route': ['p1', 'e10', 'i8', 'x12', 'p3', 'c3']}
1769753485.1069272,RECEIVED,1bc6303b-241d-4280-aa30-5379e4961718,d155e985-49f2-4aeb-8b9b-80736ddf9a8a,c2,c3,27,p3,?,surb={'id': '8fdbedef-3947-4d6e-84b8-3d8e3e6fb00c', 'route': ['p3', 'e7', 'i11', 'x12', 'p2', 'c2']}
1769753485.185379,SENT,94c63b4f-8c09-47f4-95ae-ed527a47b558,6922b1fd-9efe-4277-af62-3c253f48c230,c3,c1,3358,?,p3,
1769753485.1856484,CREATED,0ffce4d7-263e-4c3b-a2fe-449aa05418d7,0e68ff9f-2591-4f64-9d74-346b52079fc2,c3,c1,26,?,?,surb={'id': 'e98069f7-c8fe-4feb-b8c4-d52ba170021b', 'route': ['p1', 'e1', 'i2', 'x1', 'p3', 'c3']}
1769753485.2902675,RECEIVED,577bf8bd-1d53-46ec-8e6c-a71d469527a6,0680d429-1b8c-4ddb-9229-a5eddcb246b4,c2,c3,27,p3,?,surb={'id': '89582085-ec8b-46fb-9a16-2f4472161e37', 'route': ['p3', 'e4', 'i5', 'x8', 'p2', 'c2']}
1769753485.302468,RECEIVED,eb42d39b-f10f-454e-a013-3a1194b8114f,2c50aaad-6bb9-4bd6-ab5e-2b88b79989f3,c2,c3,27,p3,?,surb={'id': '34eba072-3075-4ab9-8e66-9bb38c485858', 'route': ['p3', 'e9', 'i8', 'x4', 'p2', 'c2']}
1769753485.327618,SENT,7313b4a9-8f2f-4251-b25e-6d44ce32cbc8,e2dd4309-50fe-4ed2-83b4-e099ad63768f,c3,c1,3375,?,p3,
1769753485.3277693,CREATED,e9cebd4d-a46d-4d60-b5c4-bf0e870adbe0,26b003d6-0137-41c4-b339-f5593c685c14,c3,c1,27,?,?,surb={'id': '77afda89-f7ce-40e3-a44c-ae85a7e81ca0', 'route': ['p1', 'e6', 'i6', 'x1', 'p3', 'c3']}
1769753485.4631245,SENT,93d17aec-ffcb-4168-a903-542d268b22e0,508b7e63-3173-4e40-bbbd-8e84324a096a,c3,c1,3388,?,p3,
1769753485.4632869,CREATED,9b8ffd03-5ff9-4601-840d-4d671593b297,ca6278ce-5a57-46da-9a0e-5e7c52588701,c3,c1,27,?,?,surb={'id': 'c1add6ff-ef59-42d1-b887-4b13e0b783b6', 'route': ['p1', 'e12', 'i7', 'x9', 'p3', 'c3']}
1769753485.8443372,RECEIVED,b0d1c559-1ff9-43f4-afbc-335b6704b42f,7a909f1f-0760-471c-ab59-4a9707516fe1,c2,c3,27,p3,?,surb={'id': '2c90916b-9947-4332-90c8-3add7bae27b2', 'route': ['p3', 'e5', 'i8', 'x3', 'p2', 'c2']}
1769753485.8544142,RECEIVED,76a6f43b-4000-474c-873a-a7123807f92e,12fe9d6d-62ab-4044-a0a4-9fffb88ba086,c2,c3,27,p3,?,surb={'id': '2bd2eccd-4d23-4e07-ab80-50c3e909e632', 'route': ['p3', 'e1', 'i4', 'x5', 'p2', 'c2']}
1769753485.9918127,RECEIVED,f64a9d7f-0cfb-4080-af19-02104a78cd77,c643ed63-5155-414e-bc33-dcddd7912ee0,c2,c3,27,p3,?,surb={'id': '30aee0dd-394f-4b8b-ba7b-34dfb7c20d78', 'route': ['p3', 'e4', 'i12', 'x9', 'p2', 'c2']}
1769753486.067163,SENT,5d2ebae5-669a-4721-8496-06d4ab8af2bc,cd7e331b-d647-46ff-876e-28c1099dceef,c3,c1,3379,?,p3,
1769753486.0673003,CREATED,6d12d1e6-afac-4dfb-99ff-0a96a696357c,61b10ca9-cb37-4bbc-80ee-b580119d54c4,c3,c1,27,?,?,surb={'id': '35e7cbd6-309f-4839-8c96-df7d86e6e0f9', 'route': ['p1', 'e9', 'i3', 'x12', 'p3', 'c3']}
1769753486.2974823,SENT,dfb04f9d-3519-48a7-bb60-82992accbed2,a60b4043-284d-4bc6-a90d-4251fa52a622,c3,c1,3380,?,p3,
1769753486.297615,CREATED,3f0fdb70-b5c2-470f-9c91-b927886323ee,32968136-2bb7-42e1-b5cc-d2df4aae033a,c3,c1,27,?,?,surb={'id': 'e481744c-4cdf-4bf3-ad75-5016079d5fde', 'route': ['p1', 'e11', 'i2', 'x6', 'p3', 'c3']}
1769753487.0825756,SENT,8130775e-8236-4d62-9a7b-634bc6428a25,ec7353af-f05b-481d-9bee-a2610646c678,c3,c1,3369,?,p3,
1769753487.0827103,CREATED,77f8e04c-80f5-475a-8678-175054480fcc,c3eadbca-b1c3-4690-8191-a813f65fbf9a,c3,c1,26,?,?,surb={'id': 'fa8fecc1-cad9-426d-b7b4-0a611d3940bb', 'route': ['p1', 'e12', 'i4', 'x12', 'p3', 'c3']}
1769753487.121882,SENT,4b52536c-15d3-4ed7-a592-7d66608ffd3a,dd0b1731-bfdd-4591-8108-4f101af77c4d,c3,c1,3380,?,p3,
1769753487.1220174,CREATED,b6c2a4e6-802f-4972-b296-c4e6b26cbaf9,9c92a042-ec50-43f3-9266-f3e7c1cde0db,c3,c1,27,?,?,surb={'id': 'e6be1813-5344-4418-86e6-0c88ed1d03e2', 'route': ['p1', 'e4', 'i11', 'x5', 'p3', 'c3']}
1769753487.3561442,RECEIVED,a639cdde-48f5-4a57-8ab2-2a856a5fd8e0,33df69d0-bdeb-4fe1-bbe3-eadfcfb1a242,c2,c3,27,p3,?,surb={'id': '29302e1e-fda0-4d78-ae68-d5a31f8c32c2', 'route': ['p3', 'e1', 'i2', 'x11', 'p2', 'c2']}
1769753487.3832731,SENT,4cad1b09-15f9-43bd-a242-41fea2144c44,78ae5d79-a74a-474e-84d5-5e6354ea45df,c3,c1,3399,?,p3,
1769753487.383404,CREATED,c37e3752-25ec-4d33-983d-edcb212e6c56,5056e88a-9d63-4d1f-b515-099ffda3a3cc,c3,c1,27,?,?,surb={'id': '721a30aa-a0f8-490e-b9b8-d20d987b8825', 'route': ['p1', 'e12', 'i3', 'x7', 'p3', 'c3']}
1769753487.41259,SENT,dd46e7b9-abdd-4a14-bd88-e9dfb1c2cea1,f388772e-b4ac-45eb-9abb-6e04789c1690,c3,c1,3368,?,p3,
1769753487.412725,CREATED,9b778d58-167c-428f-90e3-7f1c0df8481d,f269bb8c-e6e4-4efc-a837-06d37041f809,c3,c1,27,?,?,surb={'id': '0fccb424-2942-492d-bc67-bac2517a5196', 'route': ['p1', 'e12', 'i1', 'x4', 'p3', 'c3']}
1769753487.4294236,SENT,c5e3767f-5b71-43a6-a536-f9d483146e73,a34ad2c5-a0e8-4168-9afa-42af55d3d33b,c3,DROP,2016,?,p3,
1769753487.429556,CREATED,6df5f410-dac7-416d-9eee-a57433560c40,5001e768-0633-4450-8453-bc7de388eb64,c3,DROP,27,?,?,
1769753487.468527,RECEIVED,dd1f3b99-350f-4f57-a17c-65546c0ea1f3,4ad469ad-cb4e-4814-a727-e949b2a56aa9,c2,c3,27,p3,?,surb={'id': '62f21267-519d-4394-b981-d10049b6e510', 'route': ['p3', 'e10', 'i7', 'x7', 'p2', 'c2']}
1769753487.7351258,SENT,566afdf6-6500-4f46-97a1-1ee95bad6ab9,237bef8f-01eb-4093-ad7a-37b0f28e2932,c3,DROP,2029,?,p3,
1769753487.735246,CREATED,d3f7f250-492b-484f-b861-4c8f535f239e,d0f9f3e6-5cfe-4fc5-ad82-c054608a1301,c3,DROP,27,?,?,
1769753487.8588288,RECEIVED,dba79393-4f95-4d2f-911e-2d03bed451d8,d058c44a-a0db-4a18-9ed2-a982de9dca70,c2,c3,27,p3,?,surb={'id': '45623b12-70bd-44c2-946f-feda17f24639', 'route': ['p3', 'e3', 'i11', 'x10', 'p2', 'c2']}
1769753488.467267,RECEIVED,633df944-2c84-4570-ade7-2d3c0dee4e9e,232ffe61-20ec-408f-aefc-c753c1baaec3,c2,c3,27,p3,?,surb={'id': '8f1ea5d1-95f0-4743-a36d-4e8e45d83aeb', 'route': ['p3', 'e9', 'i11', 'x7', 'p2', 'c2']}
1769753488.6558723,SENT,dbae0da4-4fb8-4708-a343-a4595517ca50,674a0d54-7a52-434a-9bec-5831b0bc065b,c3,c1,3392,?,p3,
1769753488.6562178,CREATED,93b3c9bf-9d17-44fe-bdc0-fec019a21086,7f13c8af-801e-42a0-a607-ad14ac818451,c3,c1,27,?,?,surb={'id': 'aafba110-443f-42b6-abb2-5bb7816cd87c', 'route': ['p1', 'e6', 'i7', 'x12', 'p3', 'c3']}
1769753488.9759395,RECEIVED,8879e219-608c-4caf-bdb5-be334ffb1e39,8975e59c-99e7-4021-998f-b7169226533e,c2,c3,27,p3,?,surb={'id': 'c32251b7-05dc-42cc-9c86-dc007616afa4', 'route': ['p3', 'e3', 'i12', 'x5', 'p2', 'c2']}
1769753488.9972181,SENT,e8c79b69-5935-4c71-9b06-c17751d0c2d8,7121ade9-ff1f-4ae7-af68-cb17a484196a,c3,DROP,2015,?,p3,
1769753488.9973538,CREATED,ec70d173-5464-4970-ac18-fa3200362e2e,46c10229-d75f-449f-af8c-0009aa347fdd,c3,DROP,27,?,?,
1769753489.1819508,RECEIVED,fa07bbca-38bd-49ab-ae77-f99bf6f2ae2c,cd38b35e-e00d-4c2d-9d89-1177cd6ddb35,c2,c3,26,p3,?,surb={'id': '8ae924f9-e8c4-4571-b759-0093043182ad', 'route': ['p3', 'e8', 'i11', 'x2', 'p2', 'c2']}
1769753489.3521073,RECEIVED,fecf08d7-1c42-4ef6-a21e-cf9d20f44df0,bcf8d601-af17-4345-a0e9-bc80c5cc57a3,c2,c3,27,p3,?,surb={'id': '9c2a247e-17e0-4b70-8163-99a9c6a2c032', 'route': ['p3', 'e12', 'i8', 'x8', 'p2', 'c2']}
1769753489.603441,SENT,35509ec3-c5ef-4e49-8495-eafb21c11b4b,c05c728e-144e-4fb6-bd36-0386a6a7f0ac,c3,c1,3392,?,p3,
1769753489.6035724,CREATED,24050582-ec9f-4e7e-b0f6-381f966abb34,56606d94-cab7-4ee8-9c57-f26f6ebf8a67,c3,c1,26,?,?,surb={'id': 'b717792c-c595-48c8-8d2a-06996de9ba39', 'route': ['p1', 'e12', 'i4', 'x8', 'p3', 'c3']}
1769753490.4704232,SENT,9c155b5d-bdff-4699-a1dd-333e7d30f96f,47eff28c-da6d-4ce0-b302-1ec40a107f14,c3,c1,3393,?,p3,
1769753490.4705946,CREATED,ae94a169-7287-4fb6-957c-900e01d2cff3,fa32d076-2d23-4bbe-81d1-ebf3b2a39a0f,c3,c1,27,?,?,surb={'id': '75bee923-70ba-40ec-bc8f-b6e3be549a77', 'route': ['p1', 'e12', 'i1', 'x12', 'p3', 'c3']}
1769753490.5486917,SENT,65f1b1cb-a3bc-4bd5-a4ec-5e01065854f1,31922f9d-e285-45d1-8b85-400067a41f33,c3,c1,3379,?,p3,
1769753490.5488274,CREATED,c41b0e15-6f9d-403e-a26c-2b4ca18a4929,ee4799c0-60d3-4cd4-84cc-5be59f8ba6ce,c3,c1,27,?,?,surb={'id': 'a07311fe-1135-43ae-b652-4b847f31dee3', 'route': ['p1', 'e3', 'i4', 'x1', 'p3', 'c3']}
1769753490.635625,RECEIVED,a69724d2-1694-46a7-a4b6-22826782225b,fd34c117-936a-4fdd-8e46-8c3e04dd869e,c2,c3,26,p3,?,surb={'id': '93351546-3c6a-414f-b1cf-67bdf66a3b8e', 'route': ['p3', 'e2', 'i12', 'x1', 'p2', 'c2']}
1769753491.1874235,SENT,e42ceda4-094e-47fc-8c10-f45efd515cd1,edda7f9b-ef6d-4bcf-bf52-c73f6339ecc6,c3,c1,3382,?,p3,
1769753491.1875763,CREATED,e76c835c-1d4e-4dde-9a93-297b2e761b02,9314119c-56e5-457e-803a-1c771a2c86ca,c3,c1,27,?,?,surb={'id': '2a32eb21-e2d3-4a99-8b9d-2a51445f06ce', 'route': ['p1', 'e7', 'i12', 'x4', 'p3', 'c3']}
1769753491.281709,SENT,791bc7e2-2013-4115-9aea-99ea4b48ddfa,a0791746-9028-4025-b6f5-4f93b9d52507,c3,c1,3359,?,p3,
1769753491.28186,CREATED,a0b3aec5-13cb-4b6f-a462-c8b26b6b8a51,1ea66f90-3532-4ddd-b679-171175a31f87,c3,c1,27,?,?,surb={'id': '6cc3bd5e-359f-468b-a716-e7b5066b37ed', 'route': ['p1', 'e7', 'i5', 'x1', 'p3', 'c3']}
1769753491.429296,SENT,c301739f-378d-49c3-bb11-530145a6dc78,8b1eebb8-68e5-4672-a91e-9f62ea072c4b,c3,c1,3398,?,p3,
1769753491.429447,CREATED,14904a93-d263-42d9-b285-22404586defc,a15bb009-83d8-45ae-8b75-158ae97d56af,c3,c1,26,?,?,surb={'id': '194241fb-7a54-4708-a48b-ce963a294e9a', 'route': ['p1', 'e9', 'i10', 'x1', 'p3', 'c3']}
1769753491.6882098,RECEIVED,8dec7717-164d-4ff4-96fc-24db46a1dfaa,0753356e-1450-468f-95b8-cc60568d24f0,c2,c3,27,p3,?,surb={'id': '8d9f4eaf-7625-415f-8623-6d97e6a7e5d0', 'route': ['p3', 'e2', 'i7', 'x2', 'p2', 'c2']}
1769753491.8066518,SENT,083bf629-fefb-410b-a508-1e8c40449626,47ead91b-e356-480c-9c1f-65787d562f96,c3,c1,3363,?,p3,
1769753491.806789,CREATED,fb2b447f-9410-4c3c-ae56-32b72e3d5e0c,9b87e668-1c86-4172-8e7d-1e5f7974910b,c3,c1,26,?,?,surb={'id': '3a771079-dbd0-4575-bb04-7d09c8109720', 'route': ['p1', 'e2', 'i5', 'x4', 'p3', 'c3']}
1769753491.8666315,SENT,e13faa4a-0fd4-44d2-9571-685492a364da,b53a525f-73e1-484b-867a-b9382fd0f6de,c3,c1,3359,?,p3,
1769753491.8667812,CREATED,c697cf14-e92e-4b27-af3a-c46dfa3ed369,a6f8f260-5b3e-4134-bebf-3450d42e499a,c3,c1,27,?,?,surb={'id': '6bef5eee-8c6e-4d75-ae34-938bed0b7c83', 'route': ['p1', 'e9', 'i3', 'x1', 'p3', 'c3']}
1769753492.2346532,RECEIVED,7e7fb716-ff1b-4b6e-9b9f-664f205ffb4a,20bf1419-e54d-43e8-a9ec-823519535bbd,c2,c3,26,p3,?,surb={'id': '40cfe7f4-d5fc-4825-abc5-7a46d3f4742d', 'route': ['p3', 'e3', 'i6', 'x11', 'p2', 'c2']}
1769753492.2447195,SENT,5a8ebf74-7a24-4d16-9f55-0f2344b62054,7ea7d9e0-51e5-4846-8a2b-ae525e3e924e,c3,c1,3399,?,p3,
1769753492.2448764,CREATED,0050f2f2-4a33-40cd-be5c-870f8af50692,45d49115-838c-4866-b2f1-568a4088cd2f,c3,c1,27,?,?,surb={'id': '4513f5c9-2252-4fea-b76e-9f238231b028', 'route': ['p1', 'e11', 'i1', 'x10', 'p3', 'c3']}
1769753492.4794593,RECEIVED,ab95bf1c-f9b5-4bea-b6e0-3c335327f5e5,ffb48cb9-e0f6-45f3-896f-1a3b6492a7fc,c2,c3,26,p3,?,surb={'id': '690990b7-c608-4f97-91ec-06f4431dbbfa', 'route': ['p3', 'e12', 'i10', 'x4', 'p2', 'c2']}
1769753493.0184338,RECEIVED,92dcaf41-0bcd-404f-a638-ceca39ff571a,ad4573fb-bd7e-4d31-b016-3c1e4b11a225,c2,c3,27,p3,?,surb={'id': '97d21f7d-09fc-4b70-b764-4026106a5d09', 'route': ['p3', 'e10', 'i3', 'x8', 'p2', 'c2']}
1769753493.103589,RECEIVED,305dfd4f-160e-47aa-b1b0-53d531b88b8a,df97fedd-678b-46eb-a983-567caedb21b5,c2,c3,26,p3,?,surb={'id': '5ad6aa98-93f4-4b43-abf8-bd6eef9f4f51', 'route': ['p3', 'e7', 'i3', 'x7', 'p2', 'c2']}
1769753493.1655858,SENT,3f371345-8c42-424a-91fe-c1355e85dfc0,ae006697-f9ca-47b9-8762-4b6708479453,c3,c1,3389,?,p3,
1769753493.1657598,CREATED,13654c24-f652-4c1b-a1d2-51f9ce779675,5dd72413-7e76-497f-8154-83d17681d8f2,c3,c1,27,?,?,surb={'id': 'f9c819ec-9d34-46a2-bd4c-2dbbcc4fc7b7', 'route': ['p1', 'e9', 'i11', 'x4', 'p3', 'c3']}
1769753493.4037507,SENT,f233fbb0-bacc-49ee-8080-7f83a4865bc3,7145b6b8-419b-4d65-a0e8-ccc1661589f4,c3,c1,3391,?,p3,
1769753493.4039145,CREATED,5261cc6c-19e9-4b35-a8eb-407e6f342546,ffae00e3-f5ae-48e0-b833-1c770423fac2,c3,c1,27,?,?,surb={'id': 'f5ee6818-cca8-44e6-b1ef-1778e1f66db9', 'route': ['p1', 'e4', 'i10', 'x8', 'p3', 'c3']}
1769753493.7149768,RECEIVED,6949252c-84e1-4277-b78d-552ca23f477d,9b300744-3669-454b-976a-9537dd87d677,c2,c3,27,p3,?,surb={'id': 'e10cc9f8-527d-4fde-97b1-98606e667e12', 'route': ['p3', 'e10', 'i4', 'x7', 'p2', 'c2']}
1769753493.8877084,SENT,8c07a613-d803-4777-b219-582080409c15,6005fe7e-502f-406c-8dbc-7b9be1dd67f0,c3,c1,3368,?,p3,
1769753493.8878434,CREATED,caf19ab0-7bd3-4032-9c41-5e4631ae3131,b69c9b11-d730-4ab4-8ce5-0893e7d69096,c3,c1,26,?,?,surb={'id': '3885bc37-a535-43a9-a37b-9405e2695864', 'route': ['p1', 'e12', 'i5', 'x4', 'p3', 'c3']}
1769753494.0424304,RECEIVED,af1b6e97-fdc1-47c1-9fa1-cb09fb616a3a,c0119cea-2ca9-4b6a-b26b-a0fca138c81c,c2,c3,25,p3,?,surb={'id': '10e2a793-bcd7-4770-a38c-052a8c720459', 'route': ['p3', 'e7', 'i3', 'x11', 'p2', 'c2']}
1769753494.1770227,RECEIVED,9a19cd5d-4c8a-4aae-97da-a2072a84bd00,aa5a7246-0ae7-40f5-8d05-bd9051574fe9,c2,c3,26,p3,?,surb={'id': '930b65a3-9185-4c66-afb1-16eda67bdd05', 'route': ['p3', 'e5', 'i11', 'x10', 'p2', 'c2']}
1769753494.436221,RECEIVED,d2a96b6f-91b6-42b9-8537-42249d4793fe,1e8e7f7c-23f9-4de7-bd59-470689bf62c9,c2,c3,27,p3,?,surb={'id': '80ed082d-aa42-48e2-9d77-8d22ec976177', 'route': ['p3', 'e4', 'i8', 'x2', 'p2', 'c2']}
1769753494.537115,RECEIVED,cc0f2648-33c5-4e67-aecd-ceb1cdb6f8fc,c798cbd9-6844-45dc-89a8-73f73081deff,c2,c3,26,p3,?,surb={'id': 'b41b7f6d-1fc2-4b5a-9a94-60448b0b99dc', 'route': ['p3', 'e2', 'i1', 'x9', 'p2', 'c2']}
1769753495.2441041,SENT,746f038e-738e-448b-bbe9-4ac5e55558a1,2a369a9d-f78f-448f-9b29-41d13c446e79,c3,c1,3359,?,p3,
1769753495.2442422,CREATED,fbd4cdd2-763d-4241-9c2f-4927a34d4ade,df37887e-01e6-4e2d-bce2-f2c939186370,c3,c1,27,?,?,surb={'id': '5fc2c1a6-c0d8-4f8d-b926-fe8e31316e3d', 'route': ['p1', 'e4', 'i5', 'x5', 'p3', 'c3']}
