timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769445730.1195006,SENT,63f5f896-e553-4965-9233-7ff8983d7ba8,139eaa89-14a5-416c-bf38-35dfec89dba9,c1,c3,3396,?,p1,
1769445730.1201022,CREATED,3c5290d9-9613-40d5-87a5-042be43a9b74,6c09ae5f-a499-450e-9d48-434370da7c36,c1,c3,27,?,?,surb={'id': 'c165db0f-618f-414f-8757-a77626cc23ae', 'route': ['p3', 'e4', 'i12', 'x10', 'p1', 'c1']}
1769445906.7048306,SENT,456383ff-e89a-4b66-bef3-9fe690142e9d,673779af-09c2-4236-af6f-c1e01a961d10,c1,c3,3388,?,p1,
1769445906.7049336,CREATED,1f87f9f8-e049-4da4-a295-aa784caf52c7,929294dd-e179-4541-aca5-d55161dac71f,c1,c3,27,?,?,surb={'id': '2b51d9ed-f70c-4269-a26d-954ecf8baba6', 'route': ['p3', 'e6', 'i7', 'x10', 'p1', 'c1']}
1769445906.7408457,RECEIVED,923016de-b412-443c-9618-e1f9e0b55fec,b98b5fd2-0d8c-4926-880f-9f9b8955d14d,c4,c1,26,p1,?,surb={'id': 'e0f9c740-2a9e-48ee-b143-82153fb3eb30', 'route': ['p1', 'e8', 'i5', 'x10', 'p1', 'c4']}
1769445906.7414868,SENT,e392395c-94d5-4329-9616-ee13477d40fc,200e8125-4ef7-4acb-971a-166a70ed85f5,c1,c3,3396,?,p1,
1769445906.7420735,CREATED,372ffff7-2c3a-4b5d-b51b-0e948d49dfc1,899b589f-c9af-44d0-8e71-8a284236e3fe,c1,c3,27,?,?,surb={'id': 'f5fc00db-d324-4949-8ab0-fc72313fd7f5', 'route': ['p3', 'e5', 'i11', 'x10', 'p1', 'c1']}
1769445906.768899,RECEIVED,1a15ea81-0a53-43b3-85ee-1870eb7e267c,d6127970-6d24-48a0-b10d-d8a8aceeb2d7,c4,c1,27,p1,?,surb={'id': '76a07340-363c-4a54-8a97-660d08db925b', 'route': ['p1', 'e11', 'i5', 'x4', 'p1', 'c4']}
1769445906.8345904,RECEIVED,dc16a801-f310-4ff4-9461-6b082b1a39d4,31887400-0e0c-45ec-9028-8e849d340648,c5,c1,27,p1,?,surb={'id': '5f2fad28-e231-4172-9783-d1396977eacd', 'route': ['p1', 'e4', 'i11', 'x4', 'p2', 'c5']}
1769445906.8849485,RECEIVED,7202bf10-935c-4485-b692-95228314e7d3,959f68c5-ddc0-4974-bdf1-2a2c1d0e8b7e,c5,c1,26,p1,?,surb={'id': '5d1b10da-813f-4b99-a098-5eb50e7ba8ff', 'route': ['p1', 'e11', 'i10', 'x5', 'p2', 'c5']}
1769445906.9891164,RECEIVED,1d378027-285a-4042-8bad-3241dcc4616e,b3ad3b41-0268-4aa8-8def-01bfa143557a,c5,c1,27,p1,?,surb={'id': 'a801992e-1169-4a68-b41d-a02e55a035c4', 'route': ['p1', 'e4', 'i2', 'x4', 'p2', 'c5']}
1769445907.018573,SENT,9d92c33a-cfe6-4b34-a70a-b4914439198c,2dac6e79-bf38-43a9-80fb-7c9c79c7836c,c1,c3,3383,?,p1,
1769445907.018727,CREATED,f54c8ea7-7049-492d-a733-2d655eb82357,899b589f-c9af-44d0-8e71-8a284236e3fe,c1,c3,27,?,?,surb={'id': 'f5fc00db-d324-4949-8ab0-fc72313fd7f5', 'route': ['p3', 'e5', 'i11', 'x10', 'p1', 'c1']}
1769445907.518249,RECEIVED,71053f92-f388-4069-aaea-0f90a064b889,d1bbfe59-44a5-491d-8555-bf5c404605fc,c3,c1,26,p1,?,surb={'id': 'b4abf95b-d24e-404f-a7b2-c10dfc33c987', 'route': ['p1', 'e7', 'i8', 'x6', 'p3', 'c3']}
1769445907.6132224,RECEIVED,48689ef9-54f6-4e1f-8b98-3a5302dd629a,d1bbfe59-44a5-491d-8555-bf5c404605fc,c3,c1,26,p1,?,surb={'id': 'b4abf95b-d24e-404f-a7b2-c10dfc33c987', 'route': ['p1', 'e7', 'i8', 'x6', 'p3', 'c3']}
1769445907.8188145,RECEIVED,6df2bbe7-6161-411b-a58d-4633500760ef,fd16f8d9-61b0-4ebf-b6c6-db38b96a085a,c3,c1,27,p1,?,surb={'id': 'a974b434-9811-4193-8e7e-0cd3ee921ffa', 'route': ['p1', 'e4', 'i8', 'x5', 'p3', 'c3']}
1769445907.8814485,RECEIVED,b733fd53-e07b-409a-b2af-fce7d91c5c32,b3ad3b41-0268-4aa8-8def-01bfa143557a,c5,c1,27,p1,?,surb={'id': 'a801992e-1169-4a68-b41d-a02e55a035c4', 'route': ['p1', 'e4', 'i2', 'x4', 'p2', 'c5']}
1769445907.987389,RECEIVED,441b65c6-f94d-4755-ac60-d88ae1082c42,b71ebe16-f6fe-49d6-a15e-5283d362a4e2,c4,c1,27,p1,?,surb={'id': '3aa0beff-4ab2-4fe4-a5d5-1d4a8a2ae17e', 'route': ['p1', 'e5', 'i7', 'x11', 'p1', 'c4']}
1769445907.996812,SENT,24119361-13cb-4f2f-8c8c-7a8e994e1e59,095d6d1f-6cd2-485d-97a7-544da95abd90,c1,c3,3359,?,p1,
1769445907.9969914,CREATED,a59ab028-a664-4987-a196-6d6eaa91d1ab,60bfdc86-1875-4721-9a92-304abb546220,c1,c3,26,?,?,surb={'id': 'efdbad2f-3f1a-4006-925b-810763b05fe5', 'route': ['p3', 'e9', 'i3', 'x4', 'p1', 'c1']}
1769445908.0246868,RECEIVED,924492b7-bec9-4801-85bf-6e6fed46b948,f654551e-d2cf-4541-9994-73c99ef75c8a,c3,c1,27,p1,?,surb={'id': '3f313992-f079-4f06-9244-f7177d5215c6', 'route': ['p1', 'e5', 'i8', 'x1', 'p3', 'c3']}
1769445908.4473572,SENT,cbc9fc64-fda8-4213-8460-eee90ae96419,93f964b1-d837-4d20-a38a-5719579dfde8,c1,c3,3367,?,p1,
1769445908.4475129,CREATED,a61bb5b8-4e5b-480c-a0f7-5f9397947401,60bfdc86-1875-4721-9a92-304abb546220,c1,c3,26,?,?,surb={'id': 'efdbad2f-3f1a-4006-925b-810763b05fe5', 'route': ['p3', 'e9', 'i3', 'x4', 'p1', 'c1']}
1769445908.6969826,RECEIVED,02bab1a8-3c20-4d85-ab52-c66f7c371817,aabdc609-c01b-41db-8dc7-71d07560da36,c3,c1,27,p1,?,surb={'id': 'ca220769-009d-4b10-9be0-2de780607f28', 'route': ['p1', 'e7', 'i2', 'x3', 'p3', 'c3']}
1769445908.7089567,RECEIVED,d1b5889d-c155-41f7-bcaf-b5aa11d856af,d57c37d2-a9d4-451e-a924-0f3d1b82f479,c4,c1,26,p1,?,surb={'id': 'db9d4496-4019-45fa-bb6e-fbeb588ea80a', 'route': ['p1', 'e3', 'i8', 'x7', 'p1', 'c4']}
1769445908.837629,RECEIVED,0af3137b-6645-41ec-a208-4fab31738cf0,3d87afa7-215e-403f-b64e-4b94c6bb0451,c3,c1,27,p1,?,surb={'id': 'ac42ac92-a6a2-41a9-9e9c-03aeaae40947', 'route': ['p1', 'e7', 'i4', 'x6', 'p3', 'c3']}
1769445908.9615326,RECEIVED,340430a4-f600-4650-a1ee-1fff51b368e7,ce584ace-e383-4212-9319-ff1bd416ce1c,c4,c1,27,p1,?,surb={'id': 'c3409df8-5466-4f19-8494-cfa4c1f7c009', 'route': ['p1', 'e2', 'i9', 'x1', 'p1', 'c4']}
1769445909.0205288,SENT,df082aa2-bbe8-43d3-930d-afda7620f457,2ce8ad12-b193-4a6d-8c3e-e32674fff6f7,c1,c3,3362,?,p1,
1769445909.0208824,CREATED,be3ece10-c559-4010-8e1f-a4b6d328a527,bf8a4fab-9eef-45a7-b615-d93d23b2cab0,c1,c3,27,?,?,surb={'id': '6d3ca21e-1de5-4cb2-ba82-d71f686c9f55', 'route': ['p3', 'e3', 'i7', 'x11', 'p1', 'c1']}
1769445909.2053897,SENT,58d9afd2-53c8-4759-8e56-d994a7c73c9b,84e45633-6df7-47a9-8133-dee7f2620b75,c1,c3,3384,?,p1,
1769445909.2055433,CREATED,b3fc27a6-1c54-4fe0-b37f-fa321370c14d,bf8a4fab-9eef-45a7-b615-d93d23b2cab0,c1,c3,27,?,?,surb={'id': '6d3ca21e-1de5-4cb2-ba82-d71f686c9f55', 'route': ['p3', 'e3', 'i7', 'x11', 'p1', 'c1']}
1769445909.4399438,RECEIVED,ac84cd30-63a7-45ea-b1ae-de9b2a0edbfd,6f4d0521-4d89-4fae-ae70-6243a04a6279,c4,c1,27,p1,?,surb={'id': 'f985fde2-9a1c-4f2e-b6e3-a8586792ec5f', 'route': ['p1', 'e9', 'i7', 'x8', 'p1', 'c4']}
1769445909.4496698,SENT,cbd54f51-157e-4b22-bc91-fd33521abe61,ee49cac8-c04b-43ea-92f4-c99690dd74c7,c1,c3,3380,?,p1,
1769445909.449823,CREATED,cd77b84d-50ea-4294-b684-98fbe9f2ce48,e95991b9-6c76-4112-ac60-790902dfda9c,c1,c3,27,?,?,surb={'id': '339a9913-d1ef-4250-9e02-429c88587b89', 'route': ['p3', 'e1', 'i9', 'x12', 'p1', 'c1']}
1769445909.5347543,SENT,a9f8b27a-844b-4b3a-be86-4813800ed40b,6931e7a6-0a04-4a4c-b540-5c817933f82f,c1,c3,3400,?,p1,
1769445909.5349524,CREATED,76973021-eccb-46a0-8498-bfc0007b0d9e,e95991b9-6c76-4112-ac60-790902dfda9c,c1,c3,27,?,?,surb={'id': '339a9913-d1ef-4250-9e02-429c88587b89', 'route': ['p3', 'e1', 'i9', 'x12', 'p1', 'c1']}
1769445909.5902905,RECEIVED,64abdd72-267e-49fc-8d0b-caee346f18fd,ce584ace-e383-4212-9319-ff1bd416ce1c,c4,c1,27,p1,?,surb={'id': 'c3409df8-5466-4f19-8494-cfa4c1f7c009', 'route': ['p1', 'e2', 'i9', 'x1', 'p1', 'c4']}
1769445909.6574259,RECEIVED,2c965571-f592-4bef-8f7c-2c15c523a334,47adb2f7-697e-4588-a631-e7fffba3a319,c4,c1,27,p1,?,surb={'id': '858e0fda-16da-4079-94a9-1a6b12b3555d', 'route': ['p1', 'e9', 'i6', 'x8', 'p1', 'c4']}
1769445909.7712872,RECEIVED,307eafd3-263e-4847-a79e-b824156417b1,e2f1c33f-b033-4fe1-8bae-4a914e706300,c4,c1,27,p1,?,surb={'id': '3596fa17-12bc-4838-8f6c-c5e34facb8b4', 'route': ['p1', 'e5', 'i6', 'x10', 'p1', 'c4']}
1769445910.1683335,RECEIVED,889813ec-fe2e-4787-b039-f8810df2c5a3,06454794-bb98-49c3-a1d3-ab18d4756cdd,c4,c1,27,p1,?,surb={'id': 'b9c5febe-8598-4a26-85f5-fc0c5a6718ef', 'route': ['p1', 'e1', 'i7', 'x5', 'p1', 'c4']}
1769445910.2107708,SENT,76af2e53-2164-47a5-be94-e58c9df90c68,cd28f70b-8a36-4be3-9fb1-f1462c1c8376,c1,c3,3367,?,p1,
1769445910.2109225,CREATED,25051119-5c90-4b89-a675-70b2fa83d0b1,b0578525-7be7-49fa-89a1-3affdf910483,c1,c3,27,?,?,surb={'id': '5dd5e444-3fbb-4a69-9af2-a17807d9c58a', 'route': ['p3', 'e5', 'i10', 'x3', 'p1', 'c1']}
1769445910.3836205,SENT,fb8c0247-f217-4157-ba73-d0b8d8bfa5c4,f852107f-3da2-4463-a1b0-e42c83c2a6e3,c1,c3,3364,?,p1,
1769445910.3837883,CREATED,9de57eb9-01ed-4c1e-a3f4-54cd3aabf986,b0578525-7be7-49fa-89a1-3affdf910483,c1,c3,27,?,?,surb={'id': '5dd5e444-3fbb-4a69-9af2-a17807d9c58a', 'route': ['p3', 'e5', 'i10', 'x3', 'p1', 'c1']}
1769445910.4223535,RECEIVED,fd499c4d-3496-4f8f-97e7-ece0fd594961,47adb2f7-697e-4588-a631-e7fffba3a319,c4,c1,27,p1,?,surb={'id': '858e0fda-16da-4079-94a9-1a6b12b3555d', 'route': ['p1', 'e9', 'i6', 'x8', 'p1', 'c4']}
1769445910.4248953,SENT,dfbf3534-c858-46db-aa00-6d3eac5489b9,71572873-d5e0-4952-ae71-7616ebd340a8,c1,c3,3379,?,p1,
1769445910.4250753,CREATED,a5405c94-c79f-47a1-a8ca-149ea5650073,55a2c1e3-30a7-437f-81ec-b4d733739827,c1,c3,26,?,?,surb={'id': '1b19ddba-1e18-49e6-9d88-363792a2f37e', 'route': ['p3', 'e7', 'i1', 'x3', 'p1', 'c1']}
1769445910.5254557,RECEIVED,1046a8bd-b40d-490e-951c-219a9dd2b9d7,9a74ccde-5e19-4750-bbaa-942758660f0f,c3,c1,27,p1,?,surb={'id': '100a8c08-a264-40e5-8443-ed9cd776b445', 'route': ['p1', 'e2', 'i8', 'x10', 'p3', 'c3']}
1769445910.9292457,RECEIVED,1ff5888e-344e-4688-887e-f86b9a10a1a2,7e3025b4-7913-4b67-a553-bbe6fd2c04d9,c5,c1,27,p1,?,surb={'id': '3826550b-64fd-4c64-af6e-524ef5d34b82', 'route': ['p1', 'e10', 'i8', 'x6', 'p2', 'c5']}
1769445911.3063745,SENT,7c6a0dcc-45c2-47a3-b917-aa729f422818,46db0e17-400a-45ae-951e-ccb52b378f7b,c1,c3,3356,?,p1,
1769445911.306527,CREATED,374aab98-b516-413e-aa9c-e4df4a5c8974,55a2c1e3-30a7-437f-81ec-b4d733739827,c1,c3,26,?,?,surb={'id': '1b19ddba-1e18-49e6-9d88-363792a2f37e', 'route': ['p3', 'e7', 'i1', 'x3', 'p1', 'c1']}
1769445911.4160962,RECEIVED,d374b97e-e219-4c4c-8cb4-024378c64246,9b807cc1-978a-41bf-8241-063ee91a2140,c4,c1,27,p1,?,surb={'id': '126668d7-42bf-4c89-b545-7c5062c8d23f', 'route': ['p1', 'e8', 'i3', 'x10', 'p1', 'c4']}
1769445911.432317,RECEIVED,e1e0f60c-73a7-43a2-918d-b0230bca7e01,f1d033f0-44a8-426b-a90d-78a019053925,c3,c1,27,p1,?,surb={'id': '962819c1-543c-44f5-b96a-d91440eeca0d', 'route': ['p1', 'e11', 'i8', 'x3', 'p3', 'c3']}
1769445911.6706,SENT,e03dbc44-d410-4f72-8432-86b5afe29de6,dd863e21-5e4a-491f-a372-ed652d5f8270,c1,c3,3379,?,p1,
1769445911.6710072,CREATED,8cc54fc0-d1f5-41fc-8f56-0204fed873ff,1216adc6-1385-40e3-bddc-3b1e2f13baf1,c1,c3,27,?,?,surb={'id': '97f7f416-ae29-4dc7-a795-e9f70442e990', 'route': ['p3', 'e11', 'i7', 'x3', 'p1', 'c1']}
1769445911.7582667,SENT,6f7139be-4d41-4690-9b80-b01b71db2b41,e3d3f65e-eb65-418d-8597-523abea375ac,c1,c3,3363,?,p1,
1769445911.7584305,CREATED,882a7a66-3adb-4988-ab21-cbb968df8dbe,1216adc6-1385-40e3-bddc-3b1e2f13baf1,c1,c3,27,?,?,surb={'id': '97f7f416-ae29-4dc7-a795-e9f70442e990', 'route': ['p3', 'e11', 'i7', 'x3', 'p1', 'c1']}
1769445911.7912836,SENT,7ba46a97-aa5b-4a33-b66b-d171d4be487e,d9cf2d98-a1b7-4806-9b9b-434b3121d248,c1,c3,3388,?,p1,
1769445911.7914584,CREATED,b0699e59-716b-46e7-8d3c-baf955e6aec9,b4bfba42-7ed1-4cb9-b095-d75cbb3631c3,c1,c3,27,?,?,surb={'id': 'd1244af6-f4b5-4471-94b4-3350d06a89e3', 'route': ['p3', 'e2', 'i12', 'x11', 'p1', 'c1']}
1769445912.021806,RECEIVED,745e78a3-fb4b-477e-a0a6-c453ffeb1312,db1ac243-2a57-4603-9f18-272f58a3b671,c3,c1,27,p1,?,surb={'id': '28bb35c5-c90b-4125-838f-9a5eb5c9e1f0', 'route': ['p1', 'e2', 'i9', 'x9', 'p3', 'c3']}
1769445912.0604463,RECEIVED,60a0769f-fc42-4a10-8a69-03032fb84c00,ae38f316-bd0b-4ed4-9712-89feb8d67a25,c5,c1,26,p1,?,surb={'id': '6acaccc3-e31c-4210-b46b-a80382b0b663', 'route': ['p1', 'e6', 'i11', 'x10', 'p2', 'c5']}
1769445912.3404744,RECEIVED,a3299ab7-fccf-41b0-9ec8-52204fa45a87,40bcde7f-5de6-475c-880b-1d27dcda9005,c4,c1,27,p1,?,surb={'id': '7764cc02-a04c-4e6b-8210-a6ca245f483f', 'route': ['p1', 'e4', 'i1', 'x12', 'p1', 'c4']}
1769445912.3745375,RECEIVED,af16dd2a-62b4-4080-b19f-c84b6671c2e9,439f0f2e-a7df-4fa2-a4bc-85c6d9b9fa1a,c5,c1,27,p1,?,surb={'id': 'e5f98fd9-6509-497e-ad6b-093700461cc3', 'route': ['p1', 'e2', 'i3', 'x5', 'p2', 'c5']}
1769445912.4451346,RECEIVED,e007bd08-adbf-4d2f-a9aa-c53cf1ae3ba4,2546baee-bfa6-46a3-9b65-07fb4d3aae78,c3,c1,27,p1,?,surb={'id': '1db6cf23-5813-4b75-9c7c-db8bd2cb4847', 'route': ['p1', 'e11', 'i4', 'x1', 'p3', 'c3']}
1769445912.459988,RECEIVED,fb33b080-c9cc-42ff-b93a-cf24cff42b61,82379813-9bd7-4bf0-9233-b1f49adcebed,c3,c1,27,p1,?,surb={'id': '79713ac9-2f78-4694-883c-598ce262583d', 'route': ['p1', 'e9', 'i1', 'x5', 'p3', 'c3']}
1769445912.6065037,RECEIVED,4b464518-711b-4457-86be-d0bdf007e038,6f148645-e024-49f8-867b-d19d9cda43a7,c3,c1,27,p1,?,surb={'id': '2ff1f05d-23bf-4efa-a37f-9c015369fa83', 'route': ['p1', 'e7', 'i6', 'x2', 'p3', 'c3']}
1769445912.7159002,SENT,2aac4416-6f77-496f-a006-cab471a28caa,102f0938-07c3-4f88-94d3-9069d623b39b,c1,c3,3392,?,p1,
1769445912.7160833,CREATED,f389f54a-9829-4f02-879a-f67d51c488dc,b4bfba42-7ed1-4cb9-b095-d75cbb3631c3,c1,c3,27,?,?,surb={'id': 'd1244af6-f4b5-4471-94b4-3350d06a89e3', 'route': ['p3', 'e2', 'i12', 'x11', 'p1', 'c1']}
1769445912.7764251,SENT,94f5b638-ea8a-4808-b5a5-8db89a7e5b50,a8d542cc-e59e-4009-b83a-96b823fc6837,c1,c3,3400,?,p1,
1769445912.7765758,CREATED,adfa6ee0-7bba-4d5b-b6af-c9933d3e5056,d343f8c8-03bb-4482-ae4a-ea4a38512c46,c1,c3,27,?,?,surb={'id': '3a1e34ad-0aa4-44f5-8873-c6e73d94bd81', 'route': ['p3', 'e6', 'i12', 'x10', 'p1', 'c1']}
1769445913.0753114,RECEIVED,e94d9c4b-c9f9-4e6a-839e-5abfb74d2de3,075d03f1-ec1d-499e-8588-0f7e494be820,c4,c1,26,p1,?,surb={'id': '18e59aa0-22f6-44f6-b7b6-8d57edb70dc5', 'route': ['p1', 'e2', 'i8', 'x10', 'p1', 'c4']}
1769445913.180033,RECEIVED,9e6203bd-0970-44e3-bee1-0c92c9a28f81,40bcde7f-5de6-475c-880b-1d27dcda9005,c4,c1,27,p1,?,surb={'id': '7764cc02-a04c-4e6b-8210-a6ca245f483f', 'route': ['p1', 'e4', 'i1', 'x12', 'p1', 'c4']}
1769445913.1859872,SENT,b9e2536e-9a24-422b-a04a-fffa129370ad,12a75cf0-8889-4cda-a1cd-c699569ad789,c1,c3,3388,?,p1,
1769445913.18617,CREATED,09ca8ddb-8c46-45df-bc48-9f3a5af1d451,d343f8c8-03bb-4482-ae4a-ea4a38512c46,c1,c3,27,?,?,surb={'id': '3a1e34ad-0aa4-44f5-8873-c6e73d94bd81', 'route': ['p3', 'e6', 'i12', 'x10', 'p1', 'c1']}
1769445913.5390043,RECEIVED,1bffddea-dc86-47b3-afd4-ce91e994d0a6,479468a4-6c00-423d-ba30-4785ad846404,c4,c1,25,p1,?,surb={'id': '65b87521-8feb-424f-92c6-90127065b3bc', 'route': ['p1', 'e4', 'i4', 'x2', 'p1', 'c4']}
1769445913.6661265,RECEIVED,51a9c69a-22da-41c2-9f15-7c0a82b3c0fd,06454794-bb98-49c3-a1d3-ab18d4756cdd,c4,c1,27,p1,?,surb={'id': 'b9c5febe-8598-4a26-85f5-fc0c5a6718ef', 'route': ['p1', 'e1', 'i7', 'x5', 'p1', 'c4']}
1769445913.6894526,RECEIVED,378c960d-1f1a-4c8e-a625-f4264ab06371,58312ddc-f321-4968-aec9-9cf02385c6a2,c3,c1,27,p1,?,surb={'id': 'e5214043-aad9-4e4b-924c-889d2031521a', 'route': ['p1', 'e3', 'i8', 'x2', 'p3', 'c3']}
1769445913.7257364,RECEIVED,93279f62-a989-44d1-9874-f8507e837de8,2546baee-bfa6-46a3-9b65-07fb4d3aae78,c3,c1,27,p1,?,surb={'id': '1db6cf23-5813-4b75-9c7c-db8bd2cb4847', 'route': ['p1', 'e11', 'i4', 'x1', 'p3', 'c3']}
1769445913.8666098,SENT,14d51ffd-29c5-4341-af7c-82ad9f9960fd,b61ddb7c-c907-4154-a6af-106d7817452d,c1,c3,3379,?,p1,
1769445913.866788,CREATED,2cbaa948-22ff-4d13-bfcc-dca1631a760a,47cc91a3-8a7f-4291-8a58-96b93a77e8fe,c1,c3,27,?,?,surb={'id': '12291eae-731a-4001-b529-64ea2c96fcb4', 'route': ['p3', 'e11', 'i3', 'x8', 'p1', 'c1']}
1769445914.0008874,RECEIVED,0db1e7e7-5bc3-4e9f-a282-310ef3662c34,2efd714b-6804-4932-af26-77bf059193dc,c5,c1,26,p1,?,surb={'id': 'ca00e19d-8441-4ccc-a832-44aa4eea83ca', 'route': ['p1', 'e3', 'i11', 'x1', 'p2', 'c5']}
1769445914.041392,RECEIVED,3da11c93-283f-46af-99e5-3c70a7588bc7,be8709d1-2604-41a9-8570-fea2538d759c,c3,c1,27,p1,?,surb={'id': 'cc87abec-0de7-4fa4-8cfe-a651d785b385', 'route': ['p1', 'e8', 'i8', 'x3', 'p3', 'c3']}
1769445914.1185572,RECEIVED,1feee015-c3a7-401d-90d6-73ed07e6a13d,da0c8287-1abe-4414-8740-63c83a0a9de5,c4,c1,27,p1,?,surb={'id': 'd0052461-3d47-4933-a3e0-54ce0942c24e', 'route': ['p1', 'e9', 'i4', 'x7', 'p1', 'c4']}
1769445914.1779804,SENT,1f023fac-f21c-407d-b6b9-f81286ccaf34,d60dab19-e282-432c-8516-278b5dce514f,c1,c3,3371,?,p1,
1769445914.178254,CREATED,3cccff81-24b6-4a8e-9bf0-b44d30d96611,47cc91a3-8a7f-4291-8a58-96b93a77e8fe,c1,c3,27,?,?,surb={'id': '12291eae-731a-4001-b529-64ea2c96fcb4', 'route': ['p3', 'e11', 'i3', 'x8', 'p1', 'c1']}
1769445914.3509994,RECEIVED,b9abc571-e1c2-41dd-8893-0ef5033279bb,7a38b1b4-2cab-434a-a12c-1a2b1a1f29e3,c4,c1,27,p1,?,surb={'id': '4f38aaa8-f87f-4c73-88f1-9dbd1f5d9af4', 'route': ['p1', 'e4', 'i5', 'x10', 'p1', 'c4']}
1769445914.3700175,SENT,a348d74d-28c1-4823-b137-c131d9654cf0,eea70576-5f55-4f25-ab1b-33ee2c247a11,c1,c3,3376,?,p1,
1769445914.3701968,CREATED,de06c894-f76c-4242-97ac-fa9b6e4303c4,c460e5e7-46e5-44d1-9ebd-feca7f82a65f,c1,c3,26,?,?,surb={'id': '7353be81-7569-4537-a728-7e44fce2d77b', 'route': ['p3', 'e5', 'i10', 'x2', 'p1', 'c1']}
1769445914.377625,RECEIVED,695a4527-d63d-4539-adff-0fcfbb175cc8,da0c8287-1abe-4414-8740-63c83a0a9de5,c4,c1,27,p1,?,surb={'id': 'd0052461-3d47-4933-a3e0-54ce0942c24e', 'route': ['p1', 'e9', 'i4', 'x7', 'p1', 'c4']}
1769445914.4316924,RECEIVED,8a3893c0-12ea-4c22-9dda-e2fac9ebed00,8cf03ddf-b688-4d92-ac2b-720ba673ba2a,c3,c1,27,p1,?,surb={'id': 'a9b32bdb-8497-4496-87d2-2cf8f969a163', 'route': ['p1', 'e10', 'i12', 'x6', 'p3', 'c3']}
1769445914.6427343,SENT,6eddcbff-5739-4400-bb39-9764dd5aabcf,cabd5165-9d27-46a2-a89f-16ffc4e563f8,c1,c3,3390,?,p1,
1769445914.6428852,CREATED,bf52e122-c49c-4041-a411-1783635bdfb9,c460e5e7-46e5-44d1-9ebd-feca7f82a65f,c1,c3,26,?,?,surb={'id': '7353be81-7569-4537-a728-7e44fce2d77b', 'route': ['p3', 'e5', 'i10', 'x2', 'p1', 'c1']}
1769445914.6610048,RECEIVED,af226b77-c14e-4d34-b28a-b524eec25389,7dda1893-0976-4db2-9aad-3fc89ae6b702,c4,c1,27,p1,?,surb={'id': '72f453ca-734b-4b73-bdf7-0b7c25ece543', 'route': ['p1', 'e5', 'i12', 'x2', 'p1', 'c4']}
1769445914.6668382,SENT,4f288cfd-9df1-4e6c-bfd2-1eb97e439953,3cfbdb73-e942-4aec-ba33-386eb8f5ce5c,c1,c3,3365,?,p1,
1769445914.666989,CREATED,2703a137-6c3c-477b-b630-7479fce9d0fa,5fa8595c-227d-4330-abf6-e3d7bf923363,c1,c3,27,?,?,surb={'id': 'bb89c660-31ba-4311-8c9b-ded2de39d275', 'route': ['p3', 'e11', 'i7', 'x10', 'p1', 'c1']}
1769445914.7624495,RECEIVED,bcf4eb76-6420-4a05-a0d9-e26439933a28,2b38717d-65df-43dd-96a9-934b72b8638d,c3,c1,26,p1,?,surb={'id': '8c88bbda-12c4-44d7-8da7-b7804008ccd8', 'route': ['p1', 'e3', 'i10', 'x10', 'p3', 'c3']}
1769445914.937308,RECEIVED,4a5b9189-61c3-4c59-b012-c1e69449bae2,1493248f-a9fe-416b-9b99-b44568cdb05b,c4,c1,27,p1,?,surb={'id': '15b49340-56c6-4bdb-b0e5-37c870eabfdd', 'route': ['p1', 'e8', 'i1', 'x10', 'p1', 'c4']}
1769445914.988538,RECEIVED,8374e8b5-30be-4ded-b558-785c18628628,439f0f2e-a7df-4fa2-a4bc-85c6d9b9fa1a,c5,c1,27,p1,?,surb={'id': 'e5f98fd9-6509-497e-ad6b-093700461cc3', 'route': ['p1', 'e2', 'i3', 'x5', 'p2', 'c5']}
1769445915.1253328,RECEIVED,05234eb5-e23c-4b88-9226-9f31c4cae2fe,4b313700-b897-4849-b4ce-1b423d9696b2,c4,c1,25,p1,?,surb={'id': '4bafdf77-d3fe-4e5f-afe1-c56d65c7debe', 'route': ['p1', 'e8', 'i3', 'x12', 'p1', 'c4']}
1769445915.1641142,RECEIVED,f35f7a89-6d49-448a-9541-3f9febe0b715,defa4e3d-f5bd-4f76-9822-1084384ad9da,c5,c1,27,p1,?,surb={'id': 'e43afb0e-d228-40e3-ba1f-c64953110b92', 'route': ['p1', 'e8', 'i9', 'x5', 'p2', 'c5']}
1769445915.2339916,RECEIVED,8a7b0386-d2ae-4ec6-9d09-9da9501c1eea,2efd714b-6804-4932-af26-77bf059193dc,c5,c1,26,p1,?,surb={'id': 'ca00e19d-8441-4ccc-a832-44aa4eea83ca', 'route': ['p1', 'e3', 'i11', 'x1', 'p2', 'c5']}
1769445915.2573502,RECEIVED,7bbf1e7d-378c-4a4a-810d-7a7ab009d77e,7a38b1b4-2cab-434a-a12c-1a2b1a1f29e3,c4,c1,27,p1,?,surb={'id': '4f38aaa8-f87f-4c73-88f1-9dbd1f5d9af4', 'route': ['p1', 'e4', 'i5', 'x10', 'p1', 'c4']}
1769445915.2693307,RECEIVED,44038f2b-2431-4f69-88c7-34f827872032,7dda1893-0976-4db2-9aad-3fc89ae6b702,c4,c1,27,p1,?,surb={'id': '72f453ca-734b-4b73-bdf7-0b7c25ece543', 'route': ['p1', 'e5', 'i12', 'x2', 'p1', 'c4']}
