timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769738048.520965,SENT,d4a02e68-a77d-4faa-957f-8a31ff76cef7,5150270f-f3d3-4e2c-b19f-bd1b636fed9a,c3,c4,3383,?,p3,
1769738048.5211964,CREATED,d48444f5-f214-48e3-8be6-9a0b3f4b1bdc,cc5e14c7-f145-464d-9785-36f3caa643d2,c3,c4,27,?,?,surb={'id': '954ddc04-6a16-4437-a703-fa9663edefef', 'route': ['p1', 'e6', 'i10', 'x9', 'p3', 'c3']}
1769738309.4597883,RECEIVED,cf891674-2c1e-49f3-8d5a-e77a208ab8cb,89a02814-af5d-44ab-bbd2-f65e24e37c45,c5,c3,27,p3,?,surb={'id': '54b6654d-a3d7-4c74-9b7d-37898f2fb808', 'route': ['p3', 'e9', 'i10', 'x10', 'p2', 'c5']}
1769738309.5080283,SENT,1f680feb-0a12-4422-838f-3b59a47f6a28,280fe18c-4efe-459d-901f-8d812762d6f9,c3,c4,3383,?,p3,
1769738309.50815,CREATED,dd50486e-a69d-4230-9670-0df80d86ede9,c13d70d5-c3dc-408d-9184-9208603169db,c3,c4,27,?,?,surb={'id': 'ee9a462f-f101-4444-bfa3-fd1cd2abe23e', 'route': ['p1', 'e7', 'i1', 'x4', 'p3', 'c3']}
1769738309.6301427,RECEIVED,5d40888b-bf00-4086-860f-90b90ebab42a,e0926abe-012b-4a00-8fc2-8f26e2d7703e,c5,c3,27,p3,?,surb={'id': 'e6bbd028-1aba-4034-81c7-05f4c22fe3e2', 'route': ['p3', 'e12', 'i2', 'x12', 'p2', 'c5']}
1769738309.6913316,RECEIVED,445b6f29-7459-4c36-a48e-f8936b35a200,5a4ed98c-fb6e-4486-baf8-5d2b052f61ad,c5,c3,27,p3,?,surb={'id': '514ddc1d-e259-4327-930b-46d0624883f0', 'route': ['p3', 'e11', 'i3', 'x12', 'p2', 'c5']}
1769738309.7068462,RECEIVED,5d929027-2474-4cac-b081-24d02ecca2eb,dd8a53f9-f642-43ac-9ccb-3a75502b926f,c5,c3,26,p3,?,surb={'id': '2bed32e5-0575-448d-b327-dff27e895ed1', 'route': ['p3', 'e9', 'i7', 'x5', 'p2', 'c5']}
1769738309.7201703,RECEIVED,5887cd09-648c-47f1-8329-92f740738406,c959c1b1-939a-4dfa-ab7d-530cf3b8050e,c5,c3,27,p3,?,surb={'id': '79577c56-bb59-4bff-b337-3f872fa778da', 'route': ['p3', 'e1', 'i10', 'x8', 'p2', 'c5']}
1769738309.7670543,SENT,73573636-54f0-45f8-abf5-a5a328bf16a8,f705ac23-f990-402c-bdde-339a4c1fa033,c3,c4,3399,?,p3,
1769738309.7671268,CREATED,d96058e8-e224-4cce-ab39-f11ee8ce99d9,7da5d8cc-7caa-4f7d-bda0-ce97521874a2,c3,c4,27,?,?,surb={'id': 'b041f2ef-1a77-4f7e-85d4-bbe441a78ad9', 'route': ['p1', 'e2', 'i10', 'x1', 'p3', 'c3']}
1769738309.7779894,RECEIVED,621407c4-e37f-4387-a449-f3ca8911509d,79a7f4e0-2899-4e6c-8d81-fc85ae1eed0d,c5,c3,27,p3,?,surb={'id': '73c695a3-87f0-4936-8b09-b5e977f681d5', 'route': ['p3', 'e1', 'i12', 'x8', 'p2', 'c5']}
1769738310.0432227,RECEIVED,b54a56f3-23f2-425a-9e6a-822f3ff649eb,cc766d8a-04ef-4690-89d8-7233d98d4858,c5,c3,27,p3,?,surb={'id': '12187656-eeeb-4d49-a3e7-2bd2a14f21a1', 'route': ['p3', 'e11', 'i9', 'x9', 'p2', 'c5']}
1769738310.3886359,RECEIVED,5f187ce4-b9e2-45da-8507-a4af5e9b4923,d3e6c95e-0d93-443c-87ff-e034bd239b55,c5,c3,26,p3,?,surb={'id': 'fdeb29f9-cd4e-426e-ae06-65291ae35dc5', 'route': ['p3', 'e2', 'i2', 'x1', 'p2', 'c5']}
1769738310.5092165,SENT,756b07e7-be50-4c66-a0f6-c7c0ccd64959,dd823cb7-eb41-4fbc-95f7-91449501e42e,c3,c4,3396,?,p3,
1769738310.5092885,CREATED,e79aaa89-0f1a-4e3a-83af-6241e71daa94,f260fea3-9299-497f-b04b-f488b6d2a6ac,c3,c4,27,?,?,surb={'id': '6aeed6c3-e42c-4c02-ab53-cc9ca6414415', 'route': ['p1', 'e2', 'i3', 'x11', 'p3', 'c3']}
1769738310.6438453,SENT,80f5f089-8ecb-4cd9-8f45-96dc41786bba,62fe982a-70d9-4251-9db3-19d3d896d86d,c3,c4,3380,?,p3,
1769738310.6439543,CREATED,421c80e8-3110-4f2c-af65-7153f396827c,5b2a7d86-2840-47d7-8bdb-cbcd52e9381d,c3,c4,27,?,?,surb={'id': '9051403e-935e-472d-88ce-6cf267abfc3b', 'route': ['p1', 'e3', 'i2', 'x12', 'p3', 'c3']}
1769738310.6462526,RECEIVED,edabf05e-5a62-435a-94ff-914d908a56f1,04e0f12c-868a-4118-a924-8b5253ce61ef,c5,c3,27,p3,?,surb={'id': 'cf11e182-cffb-4411-a33e-2399f85f3e02', 'route': ['p3', 'e4', 'i5', 'x6', 'p2', 'c5']}
1769738310.72511,SENT,407c4d7d-1d1e-4d77-8c48-1ec825f91a4d,b74d94a0-3cfa-46ed-936e-0e6d2d3acee3,c3,c4,3359,?,p3,
1769738310.7252214,CREATED,7d76dc6a-6e42-4ffa-82c7-3a5ae822ce36,847ca724-8e2f-4ae6-ac58-62e594d94c0f,c3,c4,27,?,?,surb={'id': '877d8ee5-0f63-4819-b182-879f8329dcc2', 'route': ['p1', 'e7', 'i7', 'x3', 'p3', 'c3']}
1769738310.8339243,SENT,7c87826c-6df6-4a60-8eea-1053700024ac,cd7ec929-1fe7-402b-9c76-c772349125fb,c3,c4,3375,?,p3,
1769738310.8340323,CREATED,afbd4cb3-e895-4be8-8258-4316dd5e08c2,ae10e179-27c5-4795-86cb-7d666d139c68,c3,c4,27,?,?,surb={'id': 'e969185c-0133-4e3e-b392-33ab3769851b', 'route': ['p1', 'e4', 'i12', 'x3', 'p3', 'c3']}
1769738310.8637924,SENT,a7811ad0-4be1-4cab-a280-e186b63a3d53,548b460c-df01-47e7-9a7d-da67f3408e74,c3,c4,3364,?,p3,
1769738310.8639028,CREATED,826bec74-b677-4f4f-9450-2d4cbe447d9d,ed769ef3-4dd7-40ad-b608-ed61b0980444,c3,c4,27,?,?,surb={'id': '614d4eff-84c1-497f-9322-1f31e6c9ffcd', 'route': ['p1', 'e11', 'i5', 'x10', 'p3', 'c3']}
1769738311.0907092,RECEIVED,180bf0d2-1a7b-45ef-b135-648a67c4a5f8,d107a67c-ee19-4eba-8ddc-35699ad032f6,c5,c3,27,p3,?,surb={'id': '0aec9038-06b3-4fe6-a070-4b79cc034aeb', 'route': ['p3', 'e7', 'i3', 'x9', 'p2', 'c5']}
1769738311.6926482,RECEIVED,65dc061c-cb38-4665-a910-763ae0a63ae8,2b61b7a6-8e69-4a0a-945e-7cdabc08542a,c5,c3,27,p3,?,surb={'id': 'd01c64bb-af61-4433-9e39-eaf94deb9046', 'route': ['p3', 'e7', 'i6', 'x6', 'p2', 'c5']}
1769738311.7169642,SENT,39007c9a-b4fe-4e9f-ae3b-32a2845a6b76,2b7bd9f6-6b78-433b-b901-e9f612c72235,c3,c4,3372,?,p3,
1769738311.7170522,CREATED,7c791819-fd48-44a4-a45f-4a6861661e1a,efed38ca-6daa-4195-ba1f-4b90fdcb4908,c3,c4,27,?,?,surb={'id': '6df1f4b1-b0db-4889-b8e5-f80e7041f73c', 'route': ['p1', 'e3', 'i5', 'x3', 'p3', 'c3']}
1769738311.7914026,RECEIVED,5c9d55c1-fb70-4f47-95bc-66bfe74ac32b,3b077d05-2cc5-49a6-b070-9b96b2b54e9f,c5,c3,27,p3,?,surb={'id': 'ff618739-9b71-4193-b425-caa32422839e', 'route': ['p3', 'e11', 'i12', 'x10', 'p2', 'c5']}
1769738312.036298,RECEIVED,738bbbb5-0cf4-4906-becf-7ebc0458744d,efbcad93-6592-4d24-96bf-cb72d30d3aab,c5,c3,26,p3,?,surb={'id': '8ef56869-75fa-40a4-a4b3-6b1d227777af', 'route': ['p3', 'e2', 'i3', 'x12', 'p2', 'c5']}
1769738312.0839913,SENT,34843fa5-7e8b-422e-bbd2-60440c61490d,70cdd587-3a00-4a74-9de1-cb93026bb2c1,c3,c4,3399,?,p3,
1769738312.0841706,CREATED,0f6ce8e7-d592-4fc1-a613-eba806ced1ac,97f02c2e-421d-4ee5-b2a6-18227d1f42fe,c3,c4,27,?,?,surb={'id': 'bbbb690f-3606-4f11-8a9a-781aa53bef27', 'route': ['p1', 'e8', 'i11', 'x10', 'p3', 'c3']}
1769738312.1630785,RECEIVED,5ebb96b1-e6b0-4f72-a1f7-1ce1b9950b88,da736e7b-b2c3-4f39-83e9-e36a257c07a8,c5,c3,27,p3,?,surb={'id': '8283563a-dd97-4fc5-8f41-8f74db7ed839', 'route': ['p3', 'e10', 'i8', 'x6', 'p2', 'c5']}
1769738312.2092688,RECEIVED,f0df6ea7-a68b-480a-98e5-0f8ae3d65a83,c3b51106-6404-412b-a42c-eb1f57e20494,c5,c3,27,p3,?,surb={'id': 'b049bf09-6136-40b8-b434-931add56baa0', 'route': ['p3', 'e11', 'i7', 'x9', 'p2', 'c5']}
1769738312.3147798,RECEIVED,745a6bfc-5c14-4426-b088-f68dac575596,0cd9bf01-e9b5-4703-aac0-79d4b2b46be0,c5,c3,27,p3,?,surb={'id': 'af4a4edd-7120-4f24-9ca9-47549eed3612', 'route': ['p3', 'e4', 'i8', 'x12', 'p2', 'c5']}
1769738312.351602,SENT,0d28e806-0629-4fe3-b359-258893f3161b,3baffcdc-f276-4442-91e7-1bc308b76397,c3,c4,3371,?,p3,
1769738312.3517056,CREATED,99e3e1f0-ca7a-42a8-a46c-1e1938edb961,4393ac66-9d2e-4246-a340-9c669481f372,c3,c4,26,?,?,surb={'id': '36b2fd4f-4d6b-406a-b123-44e2691c44af', 'route': ['p1', 'e6', 'i2', 'x9', 'p3', 'c3']}
1769738312.476388,RECEIVED,f8042bfa-b025-45de-8d65-6df130016d21,e8474e13-b454-452b-996c-d9ea07ad14b3,c5,c3,27,p3,?,surb={'id': '81ef8914-3227-411a-ac9e-799585331c2d', 'route': ['p3', 'e4', 'i8', 'x12', 'p2', 'c5']}
1769738312.6227677,RECEIVED,6e62c719-1e26-4d63-a3f4-c5d56bb02ece,d857ebd2-d2aa-4bed-90ed-dac7804dea2d,c5,c3,27,p3,?,surb={'id': 'fde9353e-b8aa-4338-b1cb-e5fd5084b3fc', 'route': ['p3', 'e7', 'i5', 'x5', 'p2', 'c5']}
1769738313.0387702,SENT,8d1964b2-c37c-4741-b1a6-9e4ba26aabb8,76fe7211-de37-4bd6-bfe7-ac4ab7cfe754,c3,c4,3355,?,p3,
1769738313.038833,CREATED,0acba867-0777-41a2-8f22-25f9fa980f10,d13e9185-5c9b-491a-bf0c-a4c03d419fce,c3,c4,26,?,?,surb={'id': 'f52012bd-1fdc-48f0-87b7-ed74db4f9269', 'route': ['p1', 'e4', 'i7', 'x4', 'p3', 'c3']}
1769738313.2702541,RECEIVED,7547e455-5a55-4730-ad1f-1cc21a456113,1830bc87-e0df-4172-8fc8-9ca37b12b6c7,c5,c3,27,p3,?,surb={'id': '4ffe9bb5-e890-42e3-a19d-95d3c68c76f5', 'route': ['p3', 'e12', 'i10', 'x7', 'p2', 'c5']}
1769738313.2762692,RECEIVED,c717c265-892c-4a41-9f64-5e937949244f,2c40e552-6264-412c-b084-b44eec76eade,c5,c3,27,p3,?,surb={'id': 'b73de845-f3bc-4980-a0b9-4c4fea06372d', 'route': ['p3', 'e9', 'i5', 'x11', 'p2', 'c5']}
1769738313.3802238,RECEIVED,772dbd87-cb77-4f23-8285-44ca38b1e7c5,0d28e736-50cb-431d-a3df-0ff408fc4929,c5,c3,27,p3,?,surb={'id': 'be6fef68-e6b4-4c44-ad14-018706e4f813', 'route': ['p3', 'e2', 'i9', 'x7', 'p2', 'c5']}
1769738313.9113233,RECEIVED,b9fc284c-e747-4b9b-bc8d-514b54cf16ab,12e74a60-b9c1-4669-93a8-f178d07115ec,c5,c3,26,p3,?,surb={'id': '681c2b06-1eb5-48b7-b150-6d33ae03f78f', 'route': ['p3', 'e10', 'i6', 'x2', 'p2', 'c5']}
1769738314.1970181,RECEIVED,f7e02307-0117-4cec-b4b1-2536ff02716e,27d70bcc-b971-405e-b24f-e16fc91d3b12,c5,c3,27,p3,?,surb={'id': 'd4704fb0-4445-4279-a7f0-7fc0545fcc85', 'route': ['p3', 'e8', 'i9', 'x5', 'p2', 'c5']}
1769738314.281563,RECEIVED,fff04fd0-ed8d-43a1-8df6-15220ad83580,677ccb81-70ea-4fda-8d04-db8b97b9cdb4,c5,c3,27,p3,?,surb={'id': '445a2748-183e-41c9-be54-0730d65c27ca', 'route': ['p3', 'e3', 'i9', 'x6', 'p2', 'c5']}
1769738314.5898542,SENT,4f072a90-a877-400d-877d-fb55e5572a63,ee4ac183-a1a6-486c-8cd1-c947dca1fef2,c3,c4,3383,?,p3,
1769738314.5899415,CREATED,ccd487c0-bee1-4f3b-9b28-0bba02a96801,c025b28b-ffbc-4484-8c35-575071108ba9,c3,c4,27,?,?,surb={'id': '8e2683aa-8b7a-4489-994a-ed90699595cc', 'route': ['p1', 'e6', 'i2', 'x8', 'p3', 'c3']}
1769738314.5924366,RECEIVED,bf94d9fb-cb97-4bb0-8c39-5e9dcd95387c,4709963e-d0fd-4f48-884c-3eab2bd462e0,c5,c3,27,p3,?,surb={'id': 'c0093de0-1c57-45b4-b54d-4370680b4e09', 'route': ['p3', 'e6', 'i2', 'x11', 'p2', 'c5']}
1769738314.8192284,RECEIVED,a12def86-4c71-42f3-8e93-f36964dfaab5,4fbaae1f-8ebd-45ce-b739-d1f5b1378d22,c5,c3,27,p3,?,surb={'id': '10fc5268-adf0-484a-9049-8bc5566429fe', 'route': ['p3', 'e3', 'i6', 'x5', 'p2', 'c5']}
1769738314.839151,SENT,6f56f769-640d-40c5-9ba2-e305ee17d4a6,d29630df-b81f-4565-be58-a1f6413da6f1,c3,c4,3355,?,p3,
1769738314.8392327,CREATED,d41d39ad-f22c-426e-ba22-7ae9f0964729,7ffdbaee-900b-40d1-8c05-a1b442f53d12,c3,c4,25,?,?,surb={'id': 'ec5ab805-d935-4239-915e-21d2e16d5c6a', 'route': ['p1', 'e6', 'i9', 'x9', 'p3', 'c3']}
1769738314.8724406,SENT,95a8aa59-4e99-4f98-bf20-f35a88bc1f18,80c737da-6c28-4c79-9394-3dad65d2fc00,c3,c4,3401,?,p3,
1769738314.8725207,CREATED,72cb08ad-41d8-4702-8c0c-82046458ac9f,db699200-55f7-450f-8058-af71effbc6d9,c3,c4,27,?,?,surb={'id': '2537542d-a522-41bc-aa37-3694a889ebdf', 'route': ['p1', 'e1', 'i10', 'x7', 'p3', 'c3']}
1769738314.8923209,RECEIVED,c95160f9-e104-4d85-a5ce-6bab3cab7812,f42b2276-367d-4186-845c-10cd1be5aa06,c5,c3,26,p3,?,surb={'id': 'f7161443-0dab-4607-8602-ec128fc8f570', 'route': ['p3', 'e11', 'i3', 'x2', 'p2', 'c5']}
1769738315.0280244,SENT,c9bb4e0a-d790-4976-89f2-881a3dad94b9,be8c6099-cbde-4cc4-82af-c0e0e6b093a2,c3,c4,3365,?,p3,
1769738315.0282085,CREATED,46992b28-f0f0-48ad-bf5f-6d6ec479fa07,a9f477e5-35f0-4edb-a7c8-fae5cf37e865,c3,c4,27,?,?,surb={'id': '4cb1e7b4-2047-4c4f-95ff-506f34e72286', 'route': ['p1', 'e6', 'i4', 'x4', 'p3', 'c3']}
1769738315.1621766,SENT,b807994d-43fe-4c64-b3a8-28ae5a7a24cb,babe42ce-7205-4049-aa91-2776889808e6,c3,c4,3375,?,p3,
1769738315.162331,CREATED,c2a9b36e-0a04-4971-b86f-35127048881d,4e881ab7-35ea-4418-9a17-f09378842480,c3,c4,27,?,?,surb={'id': '498f972c-9b9f-4f4c-8d74-4c9fc8ef2e22', 'route': ['p1', 'e4', 'i3', 'x4', 'p3', 'c3']}
1769738315.3166115,SENT,3bc7cf72-547e-4653-9200-a649052055c3,3409ee32-7c61-4cfe-bd6d-2d482f842714,c3,c4,3380,?,p3,
1769738315.316689,CREATED,fb555887-a2ca-4c0b-a006-713b249cf408,88d0f63d-3247-4c35-8bcf-9c2ca9d2bb69,c3,c4,25,?,?,surb={'id': '5932cc18-e537-4b87-bda0-2aaacdf7efeb', 'route': ['p1', 'e1', 'i10', 'x12', 'p3', 'c3']}
1769738315.379642,RECEIVED,d1cd7111-5278-4ae4-86f4-c54fffbd894e,852ab95a-3e72-4847-82d4-b836a2be2d85,c5,c3,26,p3,?,surb={'id': '8fdc8e99-e2dd-44f0-b093-15c5387290d5', 'route': ['p3', 'e8', 'i12', 'x2', 'p2', 'c5']}
1769738316.05526,SENT,116dbac5-f020-44e9-a71d-288b41e2c879,f3966df6-fe0d-4f42-a03c-daf805bcbb25,c3,c4,3368,?,p3,
1769738316.055364,CREATED,83c04275-0540-4b9e-8510-fb52af4f1088,12179116-5d5b-43da-aee8-c2d066697aae,c3,c4,27,?,?,surb={'id': 'd8c34338-aa2a-4dfd-ae73-9e32d8cdbbb8', 'route': ['p1', 'e5', 'i3', 'x5', 'p3', 'c3']}
1769738316.109878,SENT,d0e1c011-3fa5-43dd-98d2-deb7a24a6c12,876cb3bd-0262-4680-9cab-710efccb7ad7,c3,c4,3397,?,p3,
1769738316.1099427,CREATED,16e7c3a6-ae3b-4359-9b12-d9a69b2471c9,fcab2c05-cd33-457b-b532-df7237f4e693,c3,c4,27,?,?,surb={'id': '8495f65f-c299-48b8-8eb6-b5578acd7b0d', 'route': ['p1', 'e12', 'i6', 'x6', 'p3', 'c3']}
1769738316.1449516,RECEIVED,70949805-0b7e-42fa-a27b-76b8748f93dc,5cc644db-b290-45ca-a66c-f8bd6700277f,c5,c3,27,p3,?,surb={'id': 'c2770c79-01f6-4ac0-9baf-01c3dd5582cc', 'route': ['p3', 'e2', 'i9', 'x11', 'p2', 'c5']}
1769738316.1881044,SENT,a3ff8629-6261-42bd-8bf9-e0470c4d65d8,fc408063-257e-4e2a-8d9c-79f4963f0ef1,c3,c4,3387,?,p3,
1769738316.1881673,CREATED,ca93d107-c20b-4e51-bb9c-86bc29ad850a,4c7f61b8-8670-4fe4-8f99-36760ea417eb,c3,c4,27,?,?,surb={'id': '45d078a4-e910-4353-af37-1c7f86422379', 'route': ['p1', 'e6', 'i10', 'x6', 'p3', 'c3']}
1769738316.431348,RECEIVED,d1f00b53-a235-4bfd-a23a-7c33ac3f5351,4c607ec8-00af-407a-bfc8-a4d88a305eea,c5,c3,27,p3,?,surb={'id': 'cd11051d-2198-4fa3-83e5-ba9088480eef', 'route': ['p3', 'e12', 'i11', 'x1', 'p2', 'c5']}
1769738316.4912808,SENT,feb6a01f-887b-4cfa-b8dc-a01eaed1218b,aa3af3ed-4c83-4320-81a5-eb9956b9d86c,c3,c4,3404,?,p3,
1769738316.4914286,CREATED,bebe195e-da98-43ab-a2dc-33d170de9a34,dcaba280-aa26-4362-a656-4d8d27dd3084,c3,c4,27,?,?,surb={'id': 'c94a645c-bca0-4ea1-9b78-131e985a8112', 'route': ['p1', 'e12', 'i6', 'x9', 'p3', 'c3']}
1769738316.6077745,RECEIVED,602ba35d-f6ae-4e5b-8554-eaae9ad334c9,07b6f842-18ab-475c-bf7a-460592d63627,c5,c3,27,p3,?,surb={'id': '453f3464-785a-4885-8016-a726a5dbf2be', 'route': ['p3', 'e11', 'i10', 'x7', 'p2', 'c5']}
1769738316.6599553,SENT,8689eacf-312e-40d3-8b5b-0db1436f0fda,c24e20d0-1009-4550-8177-cf94481fca49,c3,c4,3383,?,p3,
1769738316.6601346,CREATED,590e1d40-7d57-4259-948c-d1d6960d9065,e7b8435b-5174-4070-9cd5-fe96eb13f8a2,c3,c4,27,?,?,surb={'id': 'ae29066d-958f-46d6-a24e-be28a0d2f804', 'route': ['p1', 'e10', 'i8', 'x9', 'p3', 'c3']}
1769738316.810976,RECEIVED,1f5f127a-17c1-455b-9ed8-c3c8ee06f1e1,dc2139e6-d6f7-4356-a2a2-635c9199058e,c5,c3,27,p3,?,surb={'id': '15ff2f07-2806-485a-9075-9559a3014be4', 'route': ['p3', 'e10', 'i11', 'x12', 'p2', 'c5']}
1769738316.845507,SENT,73b3e860-95eb-4e27-8d14-08a0d9845235,f054eff6-5c1e-47fc-b9ef-fe75f16d4a59,c3,c4,3383,?,p3,
1769738316.8455677,CREATED,33292279-a7a2-446c-a473-03c677dc9e75,6a3e7179-7bc3-402a-bccf-eadd153cc41c,c3,c4,27,?,?,surb={'id': '8d471599-7fe7-421e-a850-b89f13935165', 'route': ['p1', 'e3', 'i4', 'x7', 'p3', 'c3']}
1769738317.0127788,RECEIVED,127f11e1-7a7c-4b9d-9145-77a1e40e3c72,228ca548-8a34-40bc-9143-7ba4bef57cb4,c5,c3,26,p3,?,surb={'id': 'dae682e8-354b-4453-9f75-5040fb7393fa', 'route': ['p3', 'e8', 'i6', 'x8', 'p2', 'c5']}
1769738317.0213897,RECEIVED,49322610-6398-4424-8aeb-2146fd7d5eea,3acdb3cd-d122-4fc7-a66c-1db132ff47d9,c5,c3,26,p3,?,surb={'id': '9f71bb6e-6d46-439a-bcf7-48a9aaa7dbcf', 'route': ['p3', 'e9', 'i2', 'x2', 'p2', 'c5']}
1769738317.1356897,SENT,c7f9d750-bc67-46fd-9f9b-738c775ce0e4,337fc141-a511-4b29-9a9c-340093ea43d6,c3,c4,3379,?,p3,
1769738317.1358397,CREATED,3b0f08d5-17f2-4e4c-96ef-24a13b4ad572,ab322d8a-7db5-4429-9039-534180006c5d,c3,c4,27,?,?,surb={'id': '8d06008f-194f-45cf-9963-92123a312f22', 'route': ['p1', 'e2', 'i9', 'x6', 'p3', 'c3']}
1769738317.1943083,RECEIVED,4218f316-f901-42c3-bae9-5934327b399e,e3c755b9-2035-4245-a929-46df995778d7,c5,c3,27,p3,?,surb={'id': 'f5526e68-5fa4-4820-9164-369c442586aa', 'route': ['p3', 'e12', 'i3', 'x11', 'p2', 'c5']}
1769738317.6600163,SENT,b9dc20eb-4565-4306-b989-d500f08bb400,d255dac6-d177-4fe3-aa7c-b2f7fe5bfab9,c3,c4,3379,?,p3,
1769738317.6606297,CREATED,9aae413b-5b04-4118-9c17-2aeeb2ebbe23,81720887-422d-46b8-a0c6-3319cd44567d,c3,c4,27,?,?,surb={'id': '7b9c1500-3d33-4dc7-b450-6f476b890b32', 'route': ['p1', 'e6', 'i8', 'x10', 'p3', 'c3']}
1769738317.6722944,RECEIVED,1bc6c6bb-cdc2-48b7-acd9-850d3c6da05e,90f894b6-0b5d-40f0-85b1-3233381fc6db,c5,c3,27,p3,?,surb={'id': '783dcd90-9a01-4d15-abd5-e4ffe9d5c90f', 'route': ['p3', 'e3', 'i12', 'x9', 'p2', 'c5']}
1769738317.6882691,RECEIVED,0e90524c-094c-4477-b89a-8a2ec3a32a30,6653e002-7ec9-4b22-a3de-24cf28cfb142,c5,c3,27,p3,?,surb={'id': 'aca7cb16-2ed8-40ea-b53f-d4cc2fed9450', 'route': ['p3', 'e1', 'i6', 'x6', 'p2', 'c5']}
1769738317.8650088,RECEIVED,cfaa3328-3ad1-4c03-b390-dd4f144f3ee1,0dc049c8-25a8-4f07-9a8f-cee0fbcc7342,c5,c3,27,p3,?,surb={'id': 'bf1e8116-6b87-4c6c-9e6e-f92a27ca2570', 'route': ['p3', 'e3', 'i3', 'x7', 'p2', 'c5']}
1769738317.9112225,RECEIVED,15180979-28b0-42af-a36e-e4fd97e12bda,409558a2-b88a-43f3-97a4-a5e95ddb2b53,c5,c3,27,p3,?,surb={'id': '4a1b8322-6078-4961-bf09-142a92ab8e77', 'route': ['p3', 'e6', 'i12', 'x8', 'p2', 'c5']}
1769738317.924019,SENT,ffa0614b-59d6-4e75-a3fa-5572052967ff,9db76050-d606-4147-928a-d1869259f937,c3,c4,3379,?,p3,
1769738317.9242635,CREATED,97e0b4f6-32a4-4b93-a03b-1db59927b5d8,4ac70d9d-b9b4-4f6e-8305-e9c30268369f,c3,c4,27,?,?,surb={'id': 'd62e9665-b454-4add-a1f3-1d0191d6bac9', 'route': ['p1', 'e1', 'i4', 'x12', 'p3', 'c3']}
1769738317.9581237,SENT,5a9e7cd0-e590-4dee-94ea-714f4aa862d0,65f4e581-4c10-4223-adb1-7b786572bdea,c3,c4,3375,?,p3,
1769738317.9582438,CREATED,c0939af7-4efb-4e1d-9169-b0920cdb5e38,5cb05cad-b37b-43e3-9067-afefaf9f22bf,c3,c4,27,?,?,surb={'id': 'd076d78b-1845-41fd-b36d-f95b3bcc5871', 'route': ['p1', 'e12', 'i4', 'x4', 'p3', 'c3']}
1769738318.080473,RECEIVED,0b8ea3da-6297-4c1e-b986-ecc24756081a,fe6c3918-5584-431a-9220-a96a656f5169,c5,c3,26,p3,?,surb={'id': '30aa1684-a86f-4824-99aa-2ae0cdf3ecaf', 'route': ['p3', 'e9', 'i8', 'x12', 'p2', 'c5']}
1769738318.4443357,SENT,552751da-78d7-46d8-bbc5-e901ec6629b9,07048bb8-b053-48b5-bf5f-34bab5b5216d,c3,c4,3364,?,p3,
1769738318.4444637,CREATED,6d4507cc-cad4-4370-9026-ce4edf6d7c76,f8c7b533-284c-4d59-aa38-5c3db860121f,c3,c4,27,?,?,surb={'id': '04548484-4262-44c6-8b3e-67af9f41cd99', 'route': ['p1', 'e4', 'i10', 'x2', 'p3', 'c3']}
1769738318.4890888,SENT,fa40d770-7184-443e-848e-47337e51b8bb,c8721e3d-ee5b-4bef-9464-e4bb56fb1f01,c3,c4,3368,?,p3,
1769738318.4892113,CREATED,d8a726d6-c46b-41ec-810e-4be239b4342c,f5e4fc30-32a7-4e4d-840e-f52b006e7c99,c3,c4,27,?,?,surb={'id': 'e551aaf8-eee4-4e30-bb69-78fe0bbb0c73', 'route': ['p1', 'e7', 'i1', 'x6', 'p3', 'c3']}
1769738319.8182075,SENT,0a2d73e8-48e6-4d13-9fa1-8db10a57d58c,9a25a6c4-359e-4d34-b4b2-bf5f853f2a21,c3,c4,3379,?,p3,
1769738319.8182662,CREATED,3dab7c83-d3e3-4d54-828d-258d015e6f82,f9de8042-1bce-4c38-a4b2-bea1f31f36fa,c3,c4,27,?,?,surb={'id': '37dabe2a-0d97-4a15-abac-93b6e0140ec7', 'route': ['p1', 'e5', 'i7', 'x4', 'p3', 'c3']}
1769738319.8466337,SENT,bc79409a-9962-43cb-94c2-ef5124e52ee2,2f40ab17-51f1-4b99-bcff-092ec55dea72,c3,c4,3383,?,p3,
1769738319.8466947,CREATED,446a4a2e-0c85-4fe6-9d2d-4a79183cf0e8,a0a29374-b7a0-4b06-8e9d-2d6b31c2ba6c,c3,c4,27,?,?,surb={'id': '9c59e7bd-87dc-4ffc-ad1c-e2600381f335', 'route': ['p1', 'e10', 'i7', 'x2', 'p3', 'c3']}
1769738319.9050283,RECEIVED,327a8530-06f2-4002-9fb0-b613ba6385da,0963945c-17ee-4295-805f-9f18ed0f3bb8,c5,c3,27,p3,?,surb={'id': 'd5cbfdb6-075c-4f26-b63d-b464c8471d25', 'route': ['p3', 'e1', 'i5', 'x8', 'p2', 'c5']}
1769738319.9901674,RECEIVED,89c90687-926e-48e3-8c0a-82adff87b11a,eafb57f3-48d7-4ad3-b435-b601b5e6e3d4,c5,c3,27,p3,?,surb={'id': '7c184c0d-83f4-4b69-9204-3f230ac5574d', 'route': ['p3', 'e9', 'i8', 'x4', 'p2', 'c5']}
