timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769482749.7236192,RECEIVED,964169fd-bab1-45bd-bfbe-7c65fd4b32fc,6272de9c-3bb8-43f5-8fca-30046aa095bf,c1,c5,25,p2,?,surb={'id': '7f1e180a-5d13-4b4f-be7d-ba72d3146663', 'route': ['p2', 'e8', 'i5', 'x1', 'p1', 'c1']}
1769482749.7583187,RECEIVED,732ec788-925b-4f42-b550-8c148362efa6,592e5624-7f65-42b5-b932-8bdd94c1219d,c1,c5,27,p2,?,surb={'id': 'ba6c29fc-0207-46fa-b385-5f005f014937', 'route': ['p2', 'e10', 'i7', 'x9', 'p1', 'c1']}
1769482749.803855,RECEIVED,b07afa8e-c3ab-4a51-b891-5fb6f7e9a542,6272de9c-3bb8-43f5-8fca-30046aa095bf,c1,c5,25,p2,?,surb={'id': '7f1e180a-5d13-4b4f-be7d-ba72d3146663', 'route': ['p2', 'e8', 'i5', 'x1', 'p1', 'c1']}
1769482749.831311,RECEIVED,3a46a7fa-7ba9-4cc6-972f-70a37bb78034,69cb2dbc-0b8b-4d0c-876f-3ce153460dfa,c1,c5,27,p2,?,surb={'id': 'da5cb7b6-04d9-4f9f-bd2f-f1b2536a48f5', 'route': ['p2', 'e11', 'i6', 'x4', 'p1', 'c1']}
1769482749.8445315,SENT,65727321-01b4-4ce7-a8ce-a559174cdad6,de65e274-d2d7-443f-8084-bd7da751a463,c5,c3,3364,?,p2,
1769482749.8446896,CREATED,f931cec4-2f13-4537-b307-480a915bd03c,471e3f4c-ddb0-4ed3-9367-149e28255042,c5,c3,27,?,?,surb={'id': 'e88f38d4-5501-4b6a-9c49-fa7259607911', 'route': ['p3', 'e2', 'i7', 'x2', 'p2', 'c5']}
1769482749.8565743,SENT,7fcb4b18-7643-4864-a88f-09c7d9098f99,38ab3f5f-11b1-4ad0-97bb-47cd6a3e4074,c5,c3,3381,?,p2,
1769482749.8567235,CREATED,26206bb2-0b84-4eb3-ace3-e1a105e95f93,471e3f4c-ddb0-4ed3-9367-149e28255042,c5,c3,27,?,?,surb={'id': 'e88f38d4-5501-4b6a-9c49-fa7259607911', 'route': ['p3', 'e2', 'i7', 'x2', 'p2', 'c5']}
1769482749.968955,RECEIVED,9d1492f2-5b32-4960-a22a-093b054b2fbd,aee06619-81db-4ac3-bcd3-d6a80450c1c9,c1,c5,26,p2,?,surb={'id': '6470e35f-6d4c-44b6-b772-3eb3c40a4b71', 'route': ['p2', 'e6', 'i12', 'x1', 'p1', 'c1']}
1769482749.979923,SENT,8df79fe3-2f07-416a-a4c4-8ef119fa7471,f88bd49a-adfe-4fa0-a499-c3e33f81db45,c5,c3,3391,?,p2,
1769482749.9800994,CREATED,d6fa0220-a637-417d-a7c0-3020b4db566d,ce62b610-44f4-40fd-afa7-05217d07d332,c5,c3,27,?,?,surb={'id': 'daa9523e-f40e-4ce9-aace-7baec78ac665', 'route': ['p3', 'e11', 'i2', 'x10', 'p2', 'c5']}
1769482750.391313,RECEIVED,a2c4f228-6099-45a9-825a-4fe04ff19673,8852afff-a106-43d4-aeb8-25986a358a30,c3,c5,27,p2,?,surb={'id': '8b197307-a977-46ee-bcdc-1caf8b7e6987', 'route': ['p2', 'e7', 'i7', 'x6', 'p3', 'c3']}
1769482750.6007483,SENT,4565cd33-3771-458e-a634-2f68b22b56b9,bc9be73b-1975-4980-83ae-eda2cb941e4d,c5,c3,3391,?,p2,
1769482750.6008964,CREATED,8b32320b-9482-4d6c-bfb9-688846d5f93a,ce62b610-44f4-40fd-afa7-05217d07d332,c5,c3,27,?,?,surb={'id': 'daa9523e-f40e-4ce9-aace-7baec78ac665', 'route': ['p3', 'e11', 'i2', 'x10', 'p2', 'c5']}
1769482750.7380707,RECEIVED,c57c5e44-e18e-4d09-ae00-02ccd9f73cd9,0e44cdac-e478-46b8-870b-a13b2a7e79d6,c3,c5,27,p2,?,surb={'id': '5237f000-43d5-40db-a9ed-63165c4ee6d4', 'route': ['p2', 'e10', 'i9', 'x9', 'p3', 'c3']}
1769482750.8039653,RECEIVED,aea6dbea-53c9-49fe-bf82-67426198feac,58d05bcc-f479-44df-ba56-e7def206b8bc,c1,c5,27,p2,?,surb={'id': '1536bc6d-6069-41fd-b242-c6045efd7ca5', 'route': ['p2', 'e9', 'i6', 'x4', 'p1', 'c1']}
1769482750.9385176,RECEIVED,7701496a-90a1-4bb6-b6ed-0f126e19f4f5,5746fa24-6364-4f0e-8dc7-056161ad17a4,c1,c5,27,p2,?,surb={'id': '61bb72c8-1a69-4efc-8d90-e245e0f622de', 'route': ['p2', 'e7', 'i1', 'x4', 'p1', 'c1']}
1769482750.9517918,SENT,d9d7f752-8091-4372-aa51-bf9c1b46272a,fbc83044-9097-43db-88e0-9d84147ba467,c5,c3,3392,?,p2,
1769482750.9520326,CREATED,c506da8a-f0cc-494d-87d6-46ba54218278,547aa11b-03e9-4ae1-a8af-e0075c770b06,c5,c3,27,?,?,surb={'id': '995438ff-cdc0-42d4-90bb-349284e68256', 'route': ['p3', 'e5', 'i10', 'x12', 'p2', 'c5']}
1769482750.9879632,RECEIVED,09151a16-9309-4b1e-a482-d13b1d7b08de,6cc45870-28f5-408e-8a48-7a659e1f5fc6,c1,c5,27,p2,?,surb={'id': '55af1fb3-caef-4463-8519-d2d94ddc7200', 'route': ['p2', 'e3', 'i10', 'x8', 'p1', 'c1']}
1769482751.0482829,RECEIVED,6e733fdc-e838-442b-9a1f-b46878009e1a,66af9962-e372-46e1-961b-9bb8d0a0c4f7,c4,c5,27,p2,?,surb={'id': 'c1605e4e-ef7b-4516-b7c0-0065fc123f11', 'route': ['p2', 'e9', 'i9', 'x9', 'p1', 'c4']}
1769482751.0817852,SENT,d3f886cd-38fb-4d75-a78d-b8c685bceb68,e50cd89e-0b00-4c68-8a01-86d519215c17,c5,c3,3391,?,p2,
1769482751.0819166,CREATED,e471023a-7d3c-404b-a15e-2284c107dfb4,547aa11b-03e9-4ae1-a8af-e0075c770b06,c5,c3,27,?,?,surb={'id': '995438ff-cdc0-42d4-90bb-349284e68256', 'route': ['p3', 'e5', 'i10', 'x12', 'p2', 'c5']}
1769482751.2259297,RECEIVED,ccb102ce-f606-4ba1-8b2a-25652b728872,69cb2dbc-0b8b-4d0c-876f-3ce153460dfa,c1,c5,27,p2,?,surb={'id': 'da5cb7b6-04d9-4f9f-bd2f-f1b2536a48f5', 'route': ['p2', 'e11', 'i6', 'x4', 'p1', 'c1']}
1769482751.479373,RECEIVED,aac50937-d597-4c30-9ac3-ac5c3ee997a8,7feb2dee-5683-4933-b107-4081407c85d2,c3,c5,26,p2,?,surb={'id': '615a6cb1-05de-45bd-8e54-61c47f1378cc', 'route': ['p2', 'e4', 'i12', 'x10', 'p3', 'c3']}
1769482751.6340063,RECEIVED,7a402623-0d5d-48f1-83e4-7452e5404a49,0e44cdac-e478-46b8-870b-a13b2a7e79d6,c3,c5,27,p2,?,surb={'id': '5237f000-43d5-40db-a9ed-63165c4ee6d4', 'route': ['p2', 'e10', 'i9', 'x9', 'p3', 'c3']}
1769482751.6608615,RECEIVED,e22d3b8c-11c1-4fe4-8496-469504d4c9dc,ae820d48-d053-4e25-afef-2e2cbacf1246,c3,c5,27,p2,?,surb={'id': '4e3f2caf-a08a-4875-91fe-3d99ace96edb', 'route': ['p2', 'e2', 'i1', 'x8', 'p3', 'c3']}
1769482751.671852,SENT,0cb6e300-5c7c-4eb3-83c7-4e8614bc0ac5,192ab5da-6d92-4e84-becd-96d6b74d7c8f,c5,c3,3376,?,p2,
1769482751.6719816,CREATED,da91470d-d3d4-4120-aeac-26482a18040f,b1c88e6e-251f-4f4e-91c9-2c981034d83a,c5,c3,27,?,?,surb={'id': '90147830-977c-4139-8647-b48643479662', 'route': ['p3', 'e1', 'i3', 'x6', 'p2', 'c5']}
1769482751.8614519,SENT,7387870d-8627-42d4-8045-d84e8a20bae3,b17117ee-d2c9-4052-9c87-fa94406d64f1,c5,c3,3385,?,p2,
1769482751.8615997,CREATED,001fd9bb-2e92-4b28-9d22-da47edf3fa1a,b1c88e6e-251f-4f4e-91c9-2c981034d83a,c5,c3,27,?,?,surb={'id': '90147830-977c-4139-8647-b48643479662', 'route': ['p3', 'e1', 'i3', 'x6', 'p2', 'c5']}
1769482751.89676,RECEIVED,18b90537-8bbd-470a-9f4b-00685de1b174,7c9e7005-4e05-4cfc-9abc-52120e016854,c1,c5,27,p2,?,surb={'id': '86241d39-1c12-4576-9135-fc66f8e1fbad', 'route': ['p2', 'e9', 'i10', 'x5', 'p1', 'c1']}
1769482752.011593,SENT,9220531e-e7c0-4f3d-8977-7d7ec110ff96,38c191f4-011d-4e2e-ad51-e0327b3514f4,c5,c3,3373,?,p2,
1769482752.0117316,CREATED,fadf8829-d86c-4b5d-a42b-8e03176574d3,6c01d0b9-2ad5-4f6e-9d74-7fa67f6f2a8f,c5,c3,27,?,?,surb={'id': '2ece219c-1eb4-4089-b8e0-ae675367865f', 'route': ['p3', 'e5', 'i9', 'x3', 'p2', 'c5']}
1769482752.1894095,RECEIVED,06b5b596-0ce8-420d-9270-c502c872617c,d4302302-69f2-45a3-b817-0d4322a6a60d,c4,c5,27,p2,?,surb={'id': 'd627f84c-bc69-4844-94c0-f0e3c68bb332', 'route': ['p2', 'e10', 'i8', 'x8', 'p1', 'c4']}
1769482752.3282623,SENT,a09135b4-13a6-4160-b262-bfcd647c148b,df1ce337-25f8-4065-8fd2-7e6ab339f725,c5,c3,3372,?,p2,
1769482752.3283942,CREATED,3f986976-ecda-4d11-8377-26bd6929db5b,6c01d0b9-2ad5-4f6e-9d74-7fa67f6f2a8f,c5,c3,27,?,?,surb={'id': '2ece219c-1eb4-4089-b8e0-ae675367865f', 'route': ['p3', 'e5', 'i9', 'x3', 'p2', 'c5']}
1769482752.6603503,RECEIVED,3e9e8fce-c629-4280-b85a-ded25fb73350,12fb8bc3-30fa-4c1e-870a-3ba5dc81d836,c3,c5,27,p2,?,surb={'id': '5f97d38f-fb33-47f9-8fad-48774a216f47', 'route': ['p2', 'e4', 'i1', 'x4', 'p3', 'c3']}
1769482752.7798796,RECEIVED,a6ad812c-caae-43ce-8740-254574b9f331,d020b716-0d35-4f5c-b4b2-d7a4704f206b,c3,c5,26,p2,?,surb={'id': '9b71e7fb-e1fa-48dd-b1a8-0ec5377afc11', 'route': ['p2', 'e9', 'i5', 'x7', 'p3', 'c3']}
1769482752.805506,RECEIVED,6b046ca4-67ca-4944-93d0-ab99106390f7,12fb8bc3-30fa-4c1e-870a-3ba5dc81d836,c3,c5,27,p2,?,surb={'id': '5f97d38f-fb33-47f9-8fad-48774a216f47', 'route': ['p2', 'e4', 'i1', 'x4', 'p3', 'c3']}
1769482752.823465,RECEIVED,7cc3fd5b-7862-4657-aebf-58d53ade7ca0,89b75776-3921-40b4-9818-539948fce287,c4,c5,27,p2,?,surb={'id': '564549ab-3007-46ad-be59-42a66e6242a5', 'route': ['p2', 'e7', 'i6', 'x2', 'p1', 'c4']}
1769482752.859842,RECEIVED,2bae62ef-b621-4738-a2a3-16f742cfb29b,ae86a6fb-4d9b-4699-b912-9a3bc5155af4,c1,c5,27,p2,?,surb={'id': 'a51e28c4-2589-4a0f-bdb2-0561c7653343', 'route': ['p2', 'e5', 'i2', 'x5', 'p1', 'c1']}
1769482753.1057072,RECEIVED,099e56c6-b2b7-4323-b73b-0c5eb04d690b,0ec24917-783e-488f-8617-136c58c9fa53,c3,c5,27,p2,?,surb={'id': 'd188a544-2526-4950-9659-311249fc7c2e', 'route': ['p2', 'e9', 'i6', 'x11', 'p3', 'c3']}
1769482753.31071,RECEIVED,63b9c199-c991-4a66-a836-afc692fa57e6,0ec24917-783e-488f-8617-136c58c9fa53,c3,c5,27,p2,?,surb={'id': 'd188a544-2526-4950-9659-311249fc7c2e', 'route': ['p2', 'e9', 'i6', 'x11', 'p3', 'c3']}
1769482753.3601968,RECEIVED,159d0ee8-67ca-4e13-8b86-5957dcca6d70,c8e1bac7-55e3-4316-a766-dd15e1bc7e7a,c1,c5,27,p2,?,surb={'id': '594e71d7-5c74-4778-9407-d388709b8e2f', 'route': ['p2', 'e9', 'i9', 'x6', 'p1', 'c1']}
1769482753.5397205,RECEIVED,badeac40-2d84-4dc7-97b8-6c484b2648ca,48fd7ac7-a0dc-47f2-a0e3-f73a28293615,c3,c5,27,p2,?,surb={'id': '78f3f2b1-82d0-4782-a189-58c75d50e597', 'route': ['p2', 'e11', 'i7', 'x9', 'p3', 'c3']}
1769482753.5663369,SENT,23b138de-997f-4316-a857-dd5cee222891,fef85a93-43e5-468e-b46c-07fc4db3e522,c5,c3,3399,?,p2,
1769482753.566469,CREATED,97be8078-2de1-4b6e-82f5-93307caf0e03,31de8c1d-85db-4623-abe1-e02518c93c36,c5,c3,27,?,?,surb={'id': '6582079d-6551-4328-8dc3-67361b2d4f5b', 'route': ['p3', 'e6', 'i3', 'x11', 'p2', 'c5']}
1769482753.7254972,RECEIVED,9ed1958d-932c-42e9-87a0-8e3f0d46decb,89b75776-3921-40b4-9818-539948fce287,c4,c5,27,p2,?,surb={'id': '564549ab-3007-46ad-be59-42a66e6242a5', 'route': ['p2', 'e7', 'i6', 'x2', 'p1', 'c4']}
1769482753.7836998,SENT,5a881dca-64df-4c4d-acdd-88aa24017d52,5d64dd92-de0f-4ef8-8d02-5a1a6cdcb0e5,c5,c3,3367,?,p2,
1769482753.7838326,CREATED,2d023b12-cfc3-433e-862d-328c68458b99,31de8c1d-85db-4623-abe1-e02518c93c36,c5,c3,27,?,?,surb={'id': '6582079d-6551-4328-8dc3-67361b2d4f5b', 'route': ['p3', 'e6', 'i3', 'x11', 'p2', 'c5']}
1769482753.845219,RECEIVED,e6bd5b01-a6c0-43e4-be90-6178133da411,7c9e7005-4e05-4cfc-9abc-52120e016854,c1,c5,27,p2,?,surb={'id': '86241d39-1c12-4576-9135-fc66f8e1fbad', 'route': ['p2', 'e9', 'i10', 'x5', 'p1', 'c1']}
1769482753.9129236,RECEIVED,af44c9ed-ef7a-409d-822a-1ee65a06b55b,36bc1645-2b1f-41e1-925d-5978b303569b,c4,c5,27,p2,?,surb={'id': 'ba11f3c6-d741-4ee3-9c62-a82b621d37a8', 'route': ['p2', 'e1', 'i8', 'x2', 'p1', 'c4']}
1769482754.1617246,RECEIVED,02d75e26-ab24-4ced-bfff-924d0fa2cfc6,30aef1be-7bf9-4343-8df5-8e0d968cb129,c4,c5,27,p2,?,surb={'id': '4f3de923-0be4-4098-a953-decad39fe990', 'route': ['p2', 'e7', 'i4', 'x5', 'p1', 'c4']}
1769482754.2080379,RECEIVED,2d39112d-aefb-44d2-bf42-87df658a6121,f3189d44-7de3-47e2-8904-77f139fec944,c3,c5,27,p2,?,surb={'id': 'f49f2a14-1545-4977-98ea-f1a1dc4dcda0', 'route': ['p2', 'e4', 'i3', 'x6', 'p3', 'c3']}
1769482754.3708835,RECEIVED,20827ab2-65f0-4a91-9a11-bfba9393e5a1,c8e1bac7-55e3-4316-a766-dd15e1bc7e7a,c1,c5,27,p2,?,surb={'id': '594e71d7-5c74-4778-9407-d388709b8e2f', 'route': ['p2', 'e9', 'i9', 'x6', 'p1', 'c1']}
1769482754.424356,RECEIVED,6fceae58-8e6c-4130-89f4-4a26c23ef0a3,58d05bcc-f479-44df-ba56-e7def206b8bc,c1,c5,27,p2,?,surb={'id': '1536bc6d-6069-41fd-b242-c6045efd7ca5', 'route': ['p2', 'e9', 'i6', 'x4', 'p1', 'c1']}
1769482754.4532757,RECEIVED,9c05c30d-51f4-438c-a49e-71359b977539,f3189d44-7de3-47e2-8904-77f139fec944,c3,c5,27,p2,?,surb={'id': 'f49f2a14-1545-4977-98ea-f1a1dc4dcda0', 'route': ['p2', 'e4', 'i3', 'x6', 'p3', 'c3']}
1769482754.4700916,RECEIVED,5f3e2e71-bb24-440d-927e-7c80a9d1f0b7,ae86a6fb-4d9b-4699-b912-9a3bc5155af4,c1,c5,27,p2,?,surb={'id': 'a51e28c4-2589-4a0f-bdb2-0561c7653343', 'route': ['p2', 'e5', 'i2', 'x5', 'p1', 'c1']}
1769482754.5904288,RECEIVED,c4dd7022-87e8-4b65-869e-8d0587d9fddc,36bc1645-2b1f-41e1-925d-5978b303569b,c4,c5,27,p2,?,surb={'id': 'ba11f3c6-d741-4ee3-9c62-a82b621d37a8', 'route': ['p2', 'e1', 'i8', 'x2', 'p1', 'c4']}
1769482754.7182705,RECEIVED,effe80c7-9780-47ba-9b31-83a0b2309ee9,ae820d48-d053-4e25-afef-2e2cbacf1246,c3,c5,27,p2,?,surb={'id': '4e3f2caf-a08a-4875-91fe-3d99ace96edb', 'route': ['p2', 'e2', 'i1', 'x8', 'p3', 'c3']}
1769482754.7276685,SENT,6050293d-06bf-4b3e-a5df-16ab155a95e5,5a420efb-372e-42c0-90a8-47c03dfdb503,c5,c3,3387,?,p2,
1769482754.7278163,CREATED,a4bdd84a-49c0-42e0-b1a3-80b4b7676bda,00962958-910c-441c-99e8-b237e0db3031,c5,c3,27,?,?,surb={'id': 'a4b2da7a-c7aa-42c8-8033-d923c81bf50a', 'route': ['p3', 'e1', 'i3', 'x5', 'p2', 'c5']}
1769482754.7435215,RECEIVED,3799d4d8-9568-46cf-9bad-999322fd28a5,db845e0c-429b-4376-8983-b11b0e5115df,c1,c5,27,p2,?,surb={'id': '4e93450e-c1cd-4964-b9b0-bad773f8f21e', 'route': ['p2', 'e10', 'i6', 'x5', 'p1', 'c1']}
1769482754.7492268,SENT,a27a2fb6-e7e3-498c-9be1-06f49645387a,872d57a6-611c-48f7-b680-1d58523e5dec,c5,c3,3376,?,p2,
1769482754.7493694,CREATED,43798fd3-1337-44a5-bfe8-576eba14fbe0,00962958-910c-441c-99e8-b237e0db3031,c5,c3,27,?,?,surb={'id': 'a4b2da7a-c7aa-42c8-8033-d923c81bf50a', 'route': ['p3', 'e1', 'i3', 'x5', 'p2', 'c5']}
1769482754.7599716,RECEIVED,3822867e-77ab-4e12-88f3-3f7fd9cd42e5,7172f6af-6c6d-4c8d-a14f-51d603bdad63,c4,c5,27,p2,?,surb={'id': 'ee2055df-7b05-431d-a8f8-73b98732804b', 'route': ['p2', 'e10', 'i3', 'x4', 'p1', 'c4']}
1769482754.9233665,RECEIVED,d095d611-4e23-4f03-af42-283133304217,834c45c7-0802-4f33-82d1-65d04f8367a0,c4,c5,26,p2,?,surb={'id': '429210ad-32fc-4dd1-9365-f85944f14a19', 'route': ['p2', 'e3', 'i5', 'x4', 'p1', 'c4']}
1769482754.9272149,RECEIVED,51db9b2e-93f3-44c9-ac10-a02a8fee8117,834c45c7-0802-4f33-82d1-65d04f8367a0,c4,c5,26,p2,?,surb={'id': '429210ad-32fc-4dd1-9365-f85944f14a19', 'route': ['p2', 'e3', 'i5', 'x4', 'p1', 'c4']}
1769482755.0195787,SENT,ec5fe315-37c8-43b2-89c8-410965264d21,119411ff-59e1-4207-90b3-a9848360963e,c5,c3,3400,?,p2,
1769482755.0197299,CREATED,2f9a4ea8-d5d4-4f5d-817d-584ae0fd589e,7ecf0787-edf3-4ea7-96d2-c40302d949ce,c5,c3,27,?,?,surb={'id': 'b11d7338-c555-41c6-a016-ca3feda6ecd8', 'route': ['p3', 'e7', 'i11', 'x10', 'p2', 'c5']}
1769482755.0446665,RECEIVED,28b6ec5f-004a-4088-bdd7-bd362d616d01,0f5202b5-e0b6-4a32-a917-039821e67e00,c4,c5,27,p2,?,surb={'id': '244c9483-89c2-4f05-8a60-9e42de05ed2b', 'route': ['p2', 'e9', 'i6', 'x12', 'p1', 'c4']}
1769482755.1183214,RECEIVED,94a5c2ad-70b7-43fa-b1d4-81a34b499f20,5e6ead94-d2aa-4e08-955e-94a6ad50963a,c4,c5,27,p2,?,surb={'id': '7f63d6f7-d91f-447c-b5b4-81dd7ac94a71', 'route': ['p2', 'e5', 'i4', 'x9', 'p1', 'c4']}
1769482755.141297,RECEIVED,7838f594-6aad-4c80-a0c4-0850a1459d84,66af9962-e372-46e1-961b-9bb8d0a0c4f7,c4,c5,27,p2,?,surb={'id': 'c1605e4e-ef7b-4516-b7c0-0065fc123f11', 'route': ['p2', 'e9', 'i9', 'x9', 'p1', 'c4']}
1769482755.232718,SENT,d9645fc2-41d1-4327-b649-7e3458ff128a,4ce01437-a799-4f53-b174-410ab8ca5c89,c5,c3,3392,?,p2,
1769482755.2328696,CREATED,a08cbff4-6f44-41d2-ab08-85b82baad594,7ecf0787-edf3-4ea7-96d2-c40302d949ce,c5,c3,27,?,?,surb={'id': 'b11d7338-c555-41c6-a016-ca3feda6ecd8', 'route': ['p3', 'e7', 'i11', 'x10', 'p2', 'c5']}
1769482755.2850082,RECEIVED,6f754380-b85a-447c-84b9-fa26c12dea9e,7172f6af-6c6d-4c8d-a14f-51d603bdad63,c4,c5,27,p2,?,surb={'id': 'ee2055df-7b05-431d-a8f8-73b98732804b', 'route': ['p2', 'e10', 'i3', 'x4', 'p1', 'c4']}
1769482755.3250134,SENT,66f972d7-28a8-4156-87c4-21650031ff4e,985bd2f1-1b07-4050-b96b-5f0709c7317a,c5,c3,3379,?,p2,
1769482755.325192,CREATED,bb4bed1a-6e54-484c-9da7-7944acb712df,7f037a2e-d0a0-413f-a83d-5f9697f547ad,c5,c3,27,?,?,surb={'id': '26b7e937-4540-4edf-9310-b4b9d7d4984d', 'route': ['p3', 'e6', 'i9', 'x1', 'p2', 'c5']}
1769482755.4112256,SENT,b55cb9c0-d3e3-4ab6-ab4f-8c7039731d62,5a9c4498-9e55-4f93-b364-7b369a6d1526,c5,c3,3367,?,p2,
1769482755.411375,CREATED,4de5d408-c192-4408-be9c-8cb85858d493,7f037a2e-d0a0-413f-a83d-5f9697f547ad,c5,c3,27,?,?,surb={'id': '26b7e937-4540-4edf-9310-b4b9d7d4984d', 'route': ['p3', 'e6', 'i9', 'x1', 'p2', 'c5']}
1769482755.4586887,RECEIVED,05af047f-5cf3-420f-a45a-7b3cbe5f22d7,48fd7ac7-a0dc-47f2-a0e3-f73a28293615,c3,c5,27,p2,?,surb={'id': '78f3f2b1-82d0-4782-a189-58c75d50e597', 'route': ['p2', 'e11', 'i7', 'x9', 'p3', 'c3']}
1769482755.5477793,RECEIVED,3dbb7028-a5ea-45c3-a8f9-350ccb1d4564,2c0a45da-139c-4c9a-981a-c701dc832cdd,c3,c5,26,p2,?,surb={'id': '4c9ed05a-6872-40b6-b296-459dc2d67629', 'route': ['p2', 'e12', 'i11', 'x1', 'p3', 'c3']}
1769482755.5522199,RECEIVED,59172251-8f05-4359-8445-cb5283e6197e,d020b716-0d35-4f5c-b4b2-d7a4704f206b,c3,c5,26,p2,?,surb={'id': '9b71e7fb-e1fa-48dd-b1a8-0ec5377afc11', 'route': ['p2', 'e9', 'i5', 'x7', 'p3', 'c3']}
1769482755.6637688,RECEIVED,8b9f1dbc-5ff0-4ac2-904d-0584305f8aaf,0f5202b5-e0b6-4a32-a917-039821e67e00,c4,c5,27,p2,?,surb={'id': '244c9483-89c2-4f05-8a60-9e42de05ed2b', 'route': ['p2', 'e9', 'i6', 'x12', 'p1', 'c4']}
1769482755.7493622,SENT,bfc58358-b3cd-4f49-9069-b0ee7cd96d09,1df96d1a-7246-4f60-89a3-ea4641380f74,c5,c3,3385,?,p2,
1769482755.7495148,CREATED,8798049c-b07c-4074-8743-416773f0648c,66452459-9ca8-470b-898e-774f6519f0e2,c5,c3,27,?,?,surb={'id': '336c1306-f03b-46ed-b1cb-970802cda4a8', 'route': ['p3', 'e8', 'i5', 'x8', 'p2', 'c5']}
1769482756.126461,RECEIVED,878dc7ba-13a4-400b-ba67-eeb6b489a5c8,6b900f1a-c6bf-4366-a4a1-224112f6e383,c3,c5,27,p2,?,surb={'id': 'ae7b16b2-27d8-41cd-adf6-2cb28d9a4036', 'route': ['p2', 'e9', 'i4', 'x5', 'p3', 'c3']}
1769482756.1393735,RECEIVED,d0158561-4c00-4282-8e19-fadec4c79ad1,30aef1be-7bf9-4343-8df5-8e0d968cb129,c4,c5,27,p2,?,surb={'id': '4f3de923-0be4-4098-a953-decad39fe990', 'route': ['p2', 'e7', 'i4', 'x5', 'p1', 'c4']}
1769482756.1724966,RECEIVED,0c12c824-11c8-4ad8-bf1e-2348b2e4c83c,6b900f1a-c6bf-4366-a4a1-224112f6e383,c3,c5,27,p2,?,surb={'id': 'ae7b16b2-27d8-41cd-adf6-2cb28d9a4036', 'route': ['p2', 'e9', 'i4', 'x5', 'p3', 'c3']}
1769482756.1860156,RECEIVED,ce72a0b2-dcee-492e-86b9-3d210ad42e63,43862019-04c5-4fe5-ba63-437c4525c03b,c1,c5,26,p2,?,surb={'id': '63959ffc-93f1-4002-825a-097cc5e9c446', 'route': ['p2', 'e3', 'i8', 'x7', 'p1', 'c1']}
1769482756.2190728,RECEIVED,c306bfb8-8cd2-48bb-82f9-5231b7b3f701,de6a3b09-5fb6-4776-a44f-69bc0175c477,c4,c5,27,p2,?,surb={'id': '4b7710c9-bfff-4617-aa48-f1737a704b63', 'route': ['p2', 'e7', 'i9', 'x6', 'p1', 'c4']}
1769482756.479909,RECEIVED,d35ab49c-08ab-439b-9d15-03c87dc63a82,2a9e3d44-c3dc-4cc9-88c4-2836a1b3ad39,c3,c5,26,p2,?,surb={'id': 'e130b4c0-7f0a-4ff7-803e-3b0c4db2598c', 'route': ['p2', 'e3', 'i7', 'x4', 'p3', 'c3']}
1769482756.4851968,SENT,d562a5b8-5dc4-40b2-836f-fd2dec7511d4,f618c50f-f99c-4020-bd5d-f4f75be7e2dc,c5,c3,3372,?,p2,
1769482756.4853454,CREATED,864a87c5-4485-4d96-9fae-6520b9cab49b,66452459-9ca8-470b-898e-774f6519f0e2,c5,c3,27,?,?,surb={'id': '336c1306-f03b-46ed-b1cb-970802cda4a8', 'route': ['p3', 'e8', 'i5', 'x8', 'p2', 'c5']}
1769482756.607188,RECEIVED,3dc2786c-d273-44b5-8f6c-03112698e68d,5e6ead94-d2aa-4e08-955e-94a6ad50963a,c4,c5,27,p2,?,surb={'id': '7f63d6f7-d91f-447c-b5b4-81dd7ac94a71', 'route': ['p2', 'e5', 'i4', 'x9', 'p1', 'c4']}
1769482756.7143092,RECEIVED,87c2968e-9ae8-4cd6-9e02-17bd04698031,2c0a45da-139c-4c9a-981a-c701dc832cdd,c3,c5,26,p2,?,surb={'id': '4c9ed05a-6872-40b6-b296-459dc2d67629', 'route': ['p2', 'e12', 'i11', 'x1', 'p3', 'c3']}
1769482756.7658672,RECEIVED,75e0f610-b3d6-46ba-9fce-b5cd04e56292,b5a67a76-90d7-47a3-8c5d-40f365efb5bd,c4,c5,27,p2,?,surb={'id': 'a4f1db52-3c6a-4d07-a44a-bd91daea2c3e', 'route': ['p2', 'e6', 'i5', 'x8', 'p1', 'c4']}
1769482756.78342,SENT,55f9ffb5-0f26-479e-92df-67396653cc79,a926b5aa-6c22-42e8-a4ce-8b5c2d8e501c,c5,c3,3395,?,p2,
1769482756.783573,CREATED,9a8f217b-d0bf-42c6-998e-501f80724b93,706c51c7-6e84-4b58-9e30-f04d3b62ee46,c5,c3,27,?,?,surb={'id': 'eeb5cad3-67c0-48ea-9ff0-2602b84e5367', 'route': ['p3', 'e6', 'i11', 'x6', 'p2', 'c5']}
1769482756.931404,RECEIVED,f67c4f6a-34bd-4e65-8758-ac22711f764d,1fca379b-933c-451d-b9a1-19b6ff5b0f74,c1,c5,27,p2,?,surb={'id': '3cca91c8-0cf6-46c2-b453-9ebf5acdfb07', 'route': ['p2', 'e2', 'i6', 'x12', 'p1', 'c1']}
