timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769482742.5025334,SENT,234c014f-c07e-4fed-b2aa-0489900e0e04,07acb16e-4bd0-4cf8-b094-37a5fc124892,c4,c5,3380,?,p1,
1769482742.50269,CREATED,b810539f-373d-4fda-80fb-ccc5735c913c,268b5fb6-3098-4bab-a29a-4746e5560616,c4,c5,27,?,?,surb={'id': '1bdcc9b5-5ad3-4d8c-ba85-d3455f681dc8', 'route': ['p2', 'e3', 'i3', 'x2', 'p1', 'c4']}
1769482871.1602962,SENT,298c6111-7d14-4a8d-a939-2d83b1d3414a,542b3adf-2730-4377-bbd2-7ff4e979d9e7,c4,c5,3380,?,p1,
1769482871.160396,CREATED,919f3640-9f91-4fb2-958e-b20021cb538b,89832c84-fbaf-4f9c-982c-bd84e8c1109f,c4,c5,27,?,?,surb={'id': 'f12b91bd-8e42-47f6-878e-5f3abc9c58a5', 'route': ['p2', 'e8', 'i10', 'x1', 'p1', 'c4']}
1769482871.4025254,RECEIVED,981fdd0c-da1c-48ca-a44d-2f52078ffbc4,ab619048-ebf9-4dd6-8111-ae7d47a23fd0,c2,c4,27,p1,?,surb={'id': 'b8a6dc02-b611-40fc-99de-d8e4bd523b25', 'route': ['p1', 'e10', 'i9', 'x3', 'p2', 'c2']}
1769482871.8899446,SENT,7e863988-3a44-47c5-9c9e-15240ecf8514,7ab6ef7a-3636-496a-a282-cebc5018a74a,c4,c5,3359,?,p1,
1769482871.8901248,CREATED,842a7d79-bd93-4d23-8355-4775bc48a60d,9cf1147f-7298-4944-a2c3-7ab3b0917d77,c4,c5,27,?,?,surb={'id': 'fd8b673e-bef7-4b60-a9c5-5e84e24897f7', 'route': ['p2', 'e2', 'i2', 'x2', 'p1', 'c4']}
1769482871.9762816,RECEIVED,f1c5d28c-f5f8-434d-b14d-6a63ff33f2d4,445839ec-a284-464d-adfe-bd2bfddc5d01,c2,c4,27,p1,?,surb={'id': '8b69ed22-12c9-4ae6-a1b5-ea0fe88f4f30', 'route': ['p1', 'e7', 'i1', 'x2', 'p2', 'c2']}
1769482872.4913275,SENT,33f13d19-4e55-45b9-ac1d-27c4bc0b09ce,a11f89ee-4bc4-4039-a2f6-a0bc0a4171d2,c4,c5,3384,?,p1,
1769482872.49148,CREATED,8df285a1-3808-4600-bba4-cf3a0d83212c,9cf1147f-7298-4944-a2c3-7ab3b0917d77,c4,c5,27,?,?,surb={'id': 'fd8b673e-bef7-4b60-a9c5-5e84e24897f7', 'route': ['p2', 'e2', 'i2', 'x2', 'p1', 'c4']}
1769482872.7749352,SENT,c9cdec31-3a29-4fb8-9e06-fb84be819c85,53ac2298-eb58-4ece-bbf2-2fd15fb629d5,c4,c5,3359,?,p1,
1769482872.7750275,CREATED,95a5213e-9439-4f44-acd7-56f6ce455839,049f5b51-ce69-485d-bea4-8bd3c30dce69,c4,c5,27,?,?,surb={'id': 'f36f667a-d853-432c-8e02-0ffdcd9acaa4', 'route': ['p2', 'e6', 'i4', 'x9', 'p1', 'c4']}
1769482873.1861799,SENT,e135bf6d-478b-474e-983a-ca8d4af3b34e,4721cf5e-cb7c-4c5f-9909-111c52438a4a,c4,c5,3378,?,p1,
1769482873.1863303,CREATED,0c291cd3-5cb7-4d94-9c24-4480bc0faec8,049f5b51-ce69-485d-bea4-8bd3c30dce69,c4,c5,27,?,?,surb={'id': 'f36f667a-d853-432c-8e02-0ffdcd9acaa4', 'route': ['p2', 'e6', 'i4', 'x9', 'p1', 'c4']}
1769482873.2294898,RECEIVED,8f8d02b2-8666-406c-b732-7c1def3230ce,aae7de22-194a-42fe-87dd-a458213ecf3c,c2,c4,27,p1,?,surb={'id': '4b4b357c-9e21-419e-951c-3542e079c31f', 'route': ['p1', 'e7', 'i7', 'x7', 'p2', 'c2']}
1769482873.344093,RECEIVED,8a45822c-b491-4203-ab9f-cfe8bc95ac15,3fc187b3-db92-4ecf-83db-8aa2bc73aeb6,c2,c4,26,p1,?,surb={'id': 'c3ebb263-69bc-4832-ad41-8a027b121e67', 'route': ['p1', 'e9', 'i3', 'x2', 'p2', 'c2']}
1769482874.1052794,SENT,26579034-8955-4728-bae0-8a5acde4a06f,ede4eafd-b5d4-4390-9ebc-1712c1a6f253,c4,c5,3379,?,p1,
1769482874.1054354,CREATED,2eb0e41d-26a3-4686-a155-1b79ea42f607,ece04c5f-7ea0-4a87-be94-98bdd090ebf7,c4,c5,27,?,?,surb={'id': '95873996-612f-4382-8d33-2596ddda26e3', 'route': ['p2', 'e12', 'i3', 'x2', 'p1', 'c4']}
1769482874.1971884,SENT,246698ab-7851-41fa-a7d7-1862a2245cef,90319537-6a65-4ddb-83d9-95b40ac2c9ac,c4,c5,3397,?,p1,
1769482874.197336,CREATED,642d00f7-9a99-4e66-9bc4-3bc090f5e165,ece04c5f-7ea0-4a87-be94-98bdd090ebf7,c4,c5,27,?,?,surb={'id': '95873996-612f-4382-8d33-2596ddda26e3', 'route': ['p2', 'e12', 'i3', 'x2', 'p1', 'c4']}
1769482874.326427,RECEIVED,1abe9a7f-ff83-41e7-adcb-5833dbef6f74,445839ec-a284-464d-adfe-bd2bfddc5d01,c2,c4,27,p1,?,surb={'id': '8b69ed22-12c9-4ae6-a1b5-ea0fe88f4f30', 'route': ['p1', 'e7', 'i1', 'x2', 'p2', 'c2']}
1769482875.1575155,SENT,12207a46-f6ec-4fde-9be2-37a84f7e4ace,f6d2cc4b-c7c3-4808-858a-1490915dd0e5,c4,c5,3381,?,p1,
1769482875.1576378,CREATED,5070b100-5b9a-4a01-95a2-69e93e8ba9e0,353f8e04-b054-4ca0-8f52-6137858af3e9,c4,c5,27,?,?,surb={'id': 'd94b9f23-a6c2-4147-b5d7-389b63c51578', 'route': ['p2', 'e7', 'i10', 'x4', 'p1', 'c4']}
1769482875.3309152,SENT,2371890e-b78e-42bc-8fed-ac48648bb2a4,4399f867-d607-4b94-bd66-007ac446e038,c4,c5,3405,?,p1,
1769482875.3310337,CREATED,b6bfddc8-3ebb-48e5-b2d6-1ed173dc4986,353f8e04-b054-4ca0-8f52-6137858af3e9,c4,c5,27,?,?,surb={'id': 'd94b9f23-a6c2-4147-b5d7-389b63c51578', 'route': ['p2', 'e7', 'i10', 'x4', 'p1', 'c4']}
1769482875.8395808,SENT,04f66b02-be28-42ae-bf91-5714c8d34402,454f84a9-8d73-4a4f-86d8-fc257c170542,c4,c5,3374,?,p1,
1769482875.839686,CREATED,c615714a-3b2d-4572-80ad-da17c23a971f,903a05ff-8425-40df-b322-d415ed63c47b,c4,c5,27,?,?,surb={'id': 'db6fe637-39d6-415b-8760-fd495d2bbd32', 'route': ['p2', 'e8', 'i5', 'x7', 'p1', 'c4']}
1769482876.0943553,RECEIVED,2246c8b6-3ce7-4e1d-890a-62031146e98b,3fc187b3-db92-4ecf-83db-8aa2bc73aeb6,c2,c4,26,p1,?,surb={'id': 'c3ebb263-69bc-4832-ad41-8a027b121e67', 'route': ['p1', 'e9', 'i3', 'x2', 'p2', 'c2']}
1769482876.331123,RECEIVED,97af65d2-e34a-40d1-8bf1-e0d68378e85a,48a250f9-7b0d-48fa-9112-2276cb0c25f5,c2,c4,27,p1,?,surb={'id': 'f76f8b43-fde8-49aa-b4ff-d231923dae6a', 'route': ['p1', 'e11', 'i12', 'x3', 'p2', 'c2']}
1769482876.5928795,SENT,c4c6e636-8c11-4a1d-891a-a6aadc6506a3,90f0e7b6-ace4-4b1b-a6cb-2713dcf9273e,c4,c5,3408,?,p1,
1769482876.5930307,CREATED,2c701edb-afe9-4378-ab24-1f53d550f1ed,903a05ff-8425-40df-b322-d415ed63c47b,c4,c5,27,?,?,surb={'id': 'db6fe637-39d6-415b-8760-fd495d2bbd32', 'route': ['p2', 'e8', 'i5', 'x7', 'p1', 'c4']}
1769482876.648242,RECEIVED,b16b7e02-ab05-48a3-96d7-be9c775dd7c2,aae7de22-194a-42fe-87dd-a458213ecf3c,c2,c4,27,p1,?,surb={'id': '4b4b357c-9e21-419e-951c-3542e079c31f', 'route': ['p1', 'e7', 'i7', 'x7', 'p2', 'c2']}
1769482876.9036522,SENT,af87b792-2e6d-4a05-ba87-1025c95b8541,dcb9067d-b310-475a-a500-4cf7fb1bf5a1,c4,c5,3379,?,p1,
1769482876.903808,CREATED,8a89efa5-5f57-4b50-8d07-43a68943b041,ad812727-73e3-498b-b598-9fcc4fe39812,c4,c5,27,?,?,surb={'id': '5be5e343-8dae-4ebd-8e13-d278952d693d', 'route': ['p2', 'e6', 'i5', 'x6', 'p1', 'c4']}
1769482877.0818815,SENT,89c0b2c4-c883-460e-8d65-20ef32dc99a6,228dbc59-9df0-4ef3-86d4-3944de4bc6e4,c4,c5,3385,?,p1,
1769482877.0820374,CREATED,96194ca2-bf5c-4609-b3f9-4a432ced6b05,ad812727-73e3-498b-b598-9fcc4fe39812,c4,c5,27,?,?,surb={'id': '5be5e343-8dae-4ebd-8e13-d278952d693d', 'route': ['p2', 'e6', 'i5', 'x6', 'p1', 'c4']}
1769482877.1391087,RECEIVED,75fe85d6-2d8a-4985-abee-5d3ec776e974,48a250f9-7b0d-48fa-9112-2276cb0c25f5,c2,c4,27,p1,?,surb={'id': 'f76f8b43-fde8-49aa-b4ff-d231923dae6a', 'route': ['p1', 'e11', 'i12', 'x3', 'p2', 'c2']}
1769482877.4187162,SENT,cd704d48-92a7-4d07-80c5-c6bcf9605caf,ace95449-4c92-4742-8c40-dbae565c96ec,c4,c5,3374,?,p1,
1769482877.4188604,CREATED,39164c2c-be3c-432b-9886-1c6eaa84e409,93ab6f17-0a5b-4776-9d85-301cedddc669,c4,c5,27,?,?,surb={'id': '767c6546-ae94-4b4c-aac4-11e788807b86', 'route': ['p2', 'e8', 'i2', 'x7', 'p1', 'c4']}
1769482877.4707484,SENT,e087021a-8a2b-4b6f-a017-424652087694,28ff85ba-01b8-4d77-9901-6852253241d8,c4,c5,3379,?,p1,
1769482877.4708984,CREATED,2d92d57a-2b1d-4a96-b372-9a148b7df8d6,93ab6f17-0a5b-4776-9d85-301cedddc669,c4,c5,27,?,?,surb={'id': '767c6546-ae94-4b4c-aac4-11e788807b86', 'route': ['p2', 'e8', 'i2', 'x7', 'p1', 'c4']}
1769482877.6193469,SENT,53fa97c2-26d4-41e0-8029-844ab8e8df5b,49d400a9-01ae-4ef8-abfe-6ba6853376bf,c4,c5,3367,?,p1,
1769482877.6194887,CREATED,42863beb-fe74-434a-933a-a339dcceebd5,9c3580bc-2335-4c57-b7f3-02626d67c1ea,c4,c5,26,?,?,surb={'id': 'dd90856d-4e14-4117-9371-1322fd398e03', 'route': ['p2', 'e7', 'i9', 'x8', 'p1', 'c4']}
1769482877.7935734,SENT,f8167286-0f3a-46a1-ac73-40a14d0c1175,9529235f-6281-480d-8886-62f634e8d2f8,c4,c5,3375,?,p1,
1769482877.7936494,CREATED,ab850523-be3e-44cf-92a1-fdd59d01e17b,9c3580bc-2335-4c57-b7f3-02626d67c1ea,c4,c5,26,?,?,surb={'id': 'dd90856d-4e14-4117-9371-1322fd398e03', 'route': ['p2', 'e7', 'i9', 'x8', 'p1', 'c4']}
1769482878.1262133,SENT,acf7a3a8-73c3-43f7-bbe7-dc80d85cf840,9068b954-34cc-4fa2-9290-97bdc9659cbb,c4,c5,3387,?,p1,
1769482878.1263654,CREATED,a1ab930a-1dfc-4af3-a9da-cc0147182b42,17a60c60-d2c6-45ce-ade1-17fce3019993,c4,c5,27,?,?,surb={'id': 'f978e9d7-9999-43c1-8236-f30ea7cc746b', 'route': ['p2', 'e2', 'i9', 'x10', 'p1', 'c4']}
1769482878.150933,RECEIVED,60091485-eaee-45ca-a061-25b76fef1f65,ad1c77cc-cfad-4126-b097-a0c6fc00093b,c2,c4,27,p1,?,surb={'id': 'be3ec5de-be6f-4947-b29e-26dc6bf55821', 'route': ['p1', 'e9', 'i10', 'x7', 'p2', 'c2']}
1769482878.5502446,SENT,5e386153-4a4e-4101-8159-cafe857d17b6,4e84e2d3-7e6b-4a8f-983a-0f520e2cfa44,c4,c5,3371,?,p1,
1769482878.550396,CREATED,a6451437-a45b-4857-af65-b88bd56ce4b8,17a60c60-d2c6-45ce-ade1-17fce3019993,c4,c5,27,?,?,surb={'id': 'f978e9d7-9999-43c1-8236-f30ea7cc746b', 'route': ['p2', 'e2', 'i9', 'x10', 'p1', 'c4']}
1769482878.8425272,SENT,f2d8bc90-b079-4e2e-8b0f-99f93bc425f9,d6e7c7ea-397f-4148-8eb1-9d7756fe3f10,c4,c5,3387,?,p1,
1769482878.8426752,CREATED,11e540a8-410f-4b3f-bbe5-58d8ba4d0e80,58baba6f-58fd-4048-a167-5de3a45409bd,c4,c5,27,?,?,surb={'id': '76d3d0a3-16ac-4d73-820f-ba0cd0e87b8d', 'route': ['p2', 'e9', 'i6', 'x2', 'p1', 'c4']}
1769482878.9477453,SENT,26106775-e866-40e4-8438-e6e2abdefa5a,f790b06d-6076-4ee7-a06c-942fe7b77c32,c4,c5,3401,?,p1,
1769482878.947896,CREATED,e1312423-2b2a-450f-aca8-cda4cd95b33c,58baba6f-58fd-4048-a167-5de3a45409bd,c4,c5,27,?,?,surb={'id': '76d3d0a3-16ac-4d73-820f-ba0cd0e87b8d', 'route': ['p2', 'e9', 'i6', 'x2', 'p1', 'c4']}
1769482879.0742264,RECEIVED,505b4bd6-e93a-4454-9430-4b48e538d8c1,7320980b-a044-408a-a372-9894dcec26ef,c2,c4,26,p1,?,surb={'id': 'ed4f5245-7dde-495c-bf20-876fed4c1eeb', 'route': ['p1', 'e4', 'i3', 'x3', 'p2', 'c2']}
1769482879.3359725,SENT,76a72811-871c-4491-b962-e233263828fd,2a34de8d-1416-460b-9ab9-6d28d7f5b706,c4,c5,3387,?,p1,
1769482879.3361611,CREATED,1688215d-9d4c-4221-a2b4-ec52ccc77fa5,fbfeae32-3a4a-4d54-ac51-8d97fd15cb2e,c4,c5,27,?,?,surb={'id': 'a96b203a-077b-4e48-9814-daa2acff2df4', 'route': ['p2', 'e10', 'i11', 'x12', 'p1', 'c4']}
1769482879.348623,RECEIVED,de483abc-bc4f-4bd9-9546-3818e9d9ae7e,ad1c77cc-cfad-4126-b097-a0c6fc00093b,c2,c4,27,p1,?,surb={'id': 'be3ec5de-be6f-4947-b29e-26dc6bf55821', 'route': ['p1', 'e9', 'i10', 'x7', 'p2', 'c2']}
1769482879.5611107,SENT,e6832e55-bf04-460c-85eb-c1822fb76300,b0dd72b6-eb2f-4ac6-8be5-c9b3c5586a19,c4,c5,3399,?,p1,
1769482879.5612137,CREATED,9c3c2116-1b61-46c6-8181-cf9d309493c3,fbfeae32-3a4a-4d54-ac51-8d97fd15cb2e,c4,c5,27,?,?,surb={'id': 'a96b203a-077b-4e48-9814-daa2acff2df4', 'route': ['p2', 'e10', 'i11', 'x12', 'p1', 'c4']}
1769482879.8717022,SENT,487a75a7-8adf-4dbf-846b-4d9a93613d4e,e6df5ffe-a46f-46f0-b5c3-fbdf6f81145d,c4,c5,3370,?,p1,
1769482879.871844,CREATED,d244cd74-5e6d-4754-9c76-98564b2bb1b2,7a765a71-0032-44ab-a293-cf7247ac8b38,c4,c5,27,?,?,surb={'id': '5b948226-77bd-4f52-ae0c-dc84b3571e80', 'route': ['p2', 'e7', 'i7', 'x7', 'p1', 'c4']}
1769482879.8962126,SENT,dbaf93a4-dcb4-413f-81b4-4787106d1267,37f925c4-7ef9-4ede-b405-40a0cc85c5e9,c4,c5,3384,?,p1,
1769482879.8963656,CREATED,cdab0888-a6b1-461a-a558-94629df60f7c,7a765a71-0032-44ab-a293-cf7247ac8b38,c4,c5,27,?,?,surb={'id': '5b948226-77bd-4f52-ae0c-dc84b3571e80', 'route': ['p2', 'e7', 'i7', 'x7', 'p1', 'c4']}
1769482880.0474896,SENT,7d02a20f-88d9-444c-b253-f0b79a29e3be,31682bd5-9a28-438a-843e-351e56d05741,c4,c5,3383,?,p1,
1769482880.0476367,CREATED,43885307-0ab2-482d-ad31-b0bf9ef3ef86,5da818c3-33cf-4a53-a4a8-ea6965972eaa,c4,c5,27,?,?,surb={'id': 'dfbfa231-34a1-4521-baf0-0d4dc8d972e0', 'route': ['p2', 'e5', 'i5', 'x11', 'p1', 'c4']}
1769482880.0969257,RECEIVED,c26b14a4-8e8b-4266-acb4-dc3ed373c6bf,7320980b-a044-408a-a372-9894dcec26ef,c2,c4,26,p1,?,surb={'id': 'ed4f5245-7dde-495c-bf20-876fed4c1eeb', 'route': ['p1', 'e4', 'i3', 'x3', 'p2', 'c2']}
1769482880.5944483,RECEIVED,2577d620-01da-4697-8910-a7b0a2e0a19d,b6766b31-fde2-419b-862a-5f32cbde115d,c2,c4,27,p1,?,surb={'id': 'b8e0893c-f9bf-4f63-b1f1-03c5fd4a9662', 'route': ['p1', 'e12', 'i11', 'x7', 'p2', 'c2']}
1769482880.6935034,RECEIVED,3c4b9dde-676e-4dbf-97d7-4ea58295a0fe,b6766b31-fde2-419b-862a-5f32cbde115d,c2,c4,27,p1,?,surb={'id': 'b8e0893c-f9bf-4f63-b1f1-03c5fd4a9662', 'route': ['p1', 'e12', 'i11', 'x7', 'p2', 'c2']}
1769482880.9304047,SENT,bee1889f-a146-42f4-97d8-654ebe2f14b2,59d8240f-b29d-4243-8657-f28c61e8a42b,c4,c5,3396,?,p1,
1769482880.930535,CREATED,2a45fb0a-c9b5-46ac-9376-c6969883c441,5da818c3-33cf-4a53-a4a8-ea6965972eaa,c4,c5,27,?,?,surb={'id': 'dfbfa231-34a1-4521-baf0-0d4dc8d972e0', 'route': ['p2', 'e5', 'i5', 'x11', 'p1', 'c4']}
1769482881.2691073,SENT,1c37c880-2864-4276-9ad6-afc7e1513cb0,0a18b417-f8aa-4b71-b7b3-3816d32dbf87,c4,c5,3379,?,p1,
1769482881.2692444,CREATED,5eb6ebdc-d992-4b36-bc81-b8333183481a,067a2a6a-c8f1-4878-9ee2-ef398cf9fdc4,c4,c5,26,?,?,surb={'id': 'e897bbf7-5978-4108-981f-8fac05f1d0a6', 'route': ['p2', 'e10', 'i7', 'x10', 'p1', 'c4']}
1769482881.473374,RECEIVED,d589e950-7be5-4164-9d9a-f1cf212038d8,865ccfca-b8f6-4413-9845-613ce06bd511,c2,c4,27,p1,?,surb={'id': '05cdca81-067b-49d8-8695-71ef17b05a5c', 'route': ['p1', 'e9', 'i10', 'x7', 'p2', 'c2']}
1769482881.6760058,SENT,4e1a92b3-dd69-404b-9b45-0d869ddddcc1,2047b070-e4d6-41d8-9a3f-ce3c9b321adc,c4,c5,3399,?,p1,
1769482881.6761713,CREATED,d1f57d03-e861-4e8b-b9e2-a8a94f02b754,067a2a6a-c8f1-4878-9ee2-ef398cf9fdc4,c4,c5,26,?,?,surb={'id': 'e897bbf7-5978-4108-981f-8fac05f1d0a6', 'route': ['p2', 'e10', 'i7', 'x10', 'p1', 'c4']}
1769482881.8341353,RECEIVED,152ea5a6-3124-4346-90e6-e1983d3f99b6,96dd3412-30f7-4b8f-ba59-1923397312c1,c2,c4,27,p1,?,surb={'id': '1a759612-74a5-4643-ade9-b8153452e364', 'route': ['p1', 'e5', 'i6', 'x10', 'p2', 'c2']}
1769482883.1263132,SENT,c5d9c790-354f-4602-b303-b389c6e6a8d1,ba45691a-ac99-44a1-a08d-f178c49259f1,c4,c5,3364,?,p1,
1769482883.1264222,CREATED,ebda81a9-f171-4e8f-ad13-03f89638a951,a1d7b28e-3bd0-457e-821f-2f37e6293e7f,c4,c5,27,?,?,surb={'id': '11ffa134-0e27-407d-87c0-9fca814d124a', 'route': ['p2', 'e6', 'i8', 'x6', 'p1', 'c4']}
1769482883.1812775,SENT,c77b701d-68c9-4ae8-804c-2c3dff5c46ea,b0bbb3a4-0284-4437-b85d-cdff9829f4cd,c4,c5,3376,?,p1,
1769482883.181389,CREATED,bce12bb9-0664-4a57-9402-225f6c6ddb5e,a1d7b28e-3bd0-457e-821f-2f37e6293e7f,c4,c5,27,?,?,surb={'id': '11ffa134-0e27-407d-87c0-9fca814d124a', 'route': ['p2', 'e6', 'i8', 'x6', 'p1', 'c4']}
1769482883.1901252,SENT,47e9e661-b10a-4914-ad5b-6a807201bc71,bed6840a-f119-4c89-8b35-904b41c63e13,c4,c5,3392,?,p1,
1769482883.1902401,CREATED,7ece4ef1-e74e-4b7e-8296-cb3cee158fb8,8522cb9d-6662-4be0-b50f-0a58bb5256e1,c4,c5,27,?,?,surb={'id': 'bce1046f-0dd4-40cd-b9e4-9f42715da4f8', 'route': ['p2', 'e8', 'i12', 'x11', 'p1', 'c4']}
1769482883.1983335,SENT,06b42b01-066d-4b15-b614-d604c8f88cb5,eae6d3ec-c9c8-4042-a8a4-883e53f55622,c4,c5,3400,?,p1,
1769482883.198445,CREATED,5cf242d4-cbeb-4f35-b2db-7686849e893d,8522cb9d-6662-4be0-b50f-0a58bb5256e1,c4,c5,27,?,?,surb={'id': 'bce1046f-0dd4-40cd-b9e4-9f42715da4f8', 'route': ['p2', 'e8', 'i12', 'x11', 'p1', 'c4']}
1769482883.6515954,RECEIVED,29c57d9c-030f-48bd-95ff-38669ac1a278,606ee2a5-e4ca-43a9-89c2-3573d2094f29,c2,c4,27,p1,?,surb={'id': 'ed8a7870-8646-4fd0-abcb-f7be485e1ff2', 'route': ['p1', 'e10', 'i9', 'x8', 'p2', 'c2']}
1769482883.7925534,RECEIVED,705fc06f-c04f-431b-8236-9a235efea4b8,865ccfca-b8f6-4413-9845-613ce06bd511,c2,c4,27,p1,?,surb={'id': '05cdca81-067b-49d8-8695-71ef17b05a5c', 'route': ['p1', 'e9', 'i10', 'x7', 'p2', 'c2']}
1769482883.7956066,SENT,4318a761-dcc2-4051-be91-1c4a83dbae57,1471daee-437d-4dcc-af56-d1f4a5642fe4,c4,c5,3388,?,p1,
1769482883.795701,CREATED,f8447362-06ce-479b-80cd-732d44c16aed,0a85e67d-2e88-4254-bc26-e394c1271f46,c4,c5,27,?,?,surb={'id': '3640f83d-dcb7-4353-9c2a-7745977cac5d', 'route': ['p2', 'e1', 'i1', 'x11', 'p1', 'c4']}
1769482883.962921,SENT,24232edd-7cc5-4dbc-96fd-37607f3b546a,f614ad07-b3e5-4f7e-81c5-03700e2f46c0,c4,c5,3392,?,p1,
1769482883.9630861,CREATED,f5bef652-7be7-4125-ad83-1aa5e74393f9,0a85e67d-2e88-4254-bc26-e394c1271f46,c4,c5,27,?,?,surb={'id': '3640f83d-dcb7-4353-9c2a-7745977cac5d', 'route': ['p2', 'e1', 'i1', 'x11', 'p1', 'c4']}
1769482884.1041565,RECEIVED,bfa04190-ad43-4260-b02b-178d8e561fb3,606ee2a5-e4ca-43a9-89c2-3573d2094f29,c2,c4,27,p1,?,surb={'id': 'ed8a7870-8646-4fd0-abcb-f7be485e1ff2', 'route': ['p1', 'e10', 'i9', 'x8', 'p2', 'c2']}
1769482884.1663744,RECEIVED,283d5123-48f8-48a0-959e-cf9ac661ac7d,96dd3412-30f7-4b8f-ba59-1923397312c1,c2,c4,27,p1,?,surb={'id': '1a759612-74a5-4643-ade9-b8153452e364', 'route': ['p1', 'e5', 'i6', 'x10', 'p2', 'c2']}
1769482884.258015,SENT,9de509ea-0122-4dcd-8d9b-3334e6e5290b,6b6a641e-5754-42bd-82b2-0cc64a20f3ad,c4,c5,3359,?,p1,
1769482884.2581263,CREATED,d27f71a4-0338-4673-bdc1-04319a50d90f,5a9973ba-d843-4181-b53e-c2da716725ee,c4,c5,27,?,?,surb={'id': '6516070e-8f7c-4296-bb54-c079f52b8f8f', 'route': ['p2', 'e7', 'i12', 'x10', 'p1', 'c4']}
1769482884.3292444,RECEIVED,ec02469b-7ec7-4390-8013-4ded53c1cc1c,4f92c2c1-af22-4055-91d1-b79ac869079d,c2,c4,27,p1,?,surb={'id': '2122b412-ab2a-4094-bdc9-14d3c96feba5', 'route': ['p1', 'e7', 'i5', 'x12', 'p2', 'c2']}
1769482884.4272072,SENT,49439309-e72a-44ea-bbc1-8bb7f3247c02,08386f0f-5b63-4492-ab33-c0ceedb57589,c4,c5,3399,?,p1,
1769482884.4273145,CREATED,1d6da07d-3e8b-491c-b2b8-79e89bc1e5a0,5a9973ba-d843-4181-b53e-c2da716725ee,c4,c5,27,?,?,surb={'id': '6516070e-8f7c-4296-bb54-c079f52b8f8f', 'route': ['p2', 'e7', 'i12', 'x10', 'p1', 'c4']}
1769482884.5002892,SENT,3af4dc91-569f-47f2-bc64-1db1df600273,3275d18b-88c4-4fc8-9680-a05025adbce5,c4,c5,3372,?,p1,
1769482884.500543,CREATED,2756d69d-3d20-4270-aa0c-bba2f1380d61,b72b49f8-e5cd-47bb-bd21-5dcd8d45ba3b,c4,c5,26,?,?,surb={'id': '4768c474-8491-4b30-a6c5-6f9ecba96303', 'route': ['p2', 'e11', 'i4', 'x11', 'p1', 'c4']}
1769482884.5256467,SENT,15c80161-0d04-4021-b89e-219a08f01b06,ff26c4f2-57b5-43ea-9502-853fc1cc4d31,c4,c5,3372,?,p1,
1769482884.5257974,CREATED,48b48e4d-9fca-452e-80c6-5d985883954e,b72b49f8-e5cd-47bb-bd21-5dcd8d45ba3b,c4,c5,26,?,?,surb={'id': '4768c474-8491-4b30-a6c5-6f9ecba96303', 'route': ['p2', 'e11', 'i4', 'x11', 'p1', 'c4']}
1769482884.6502855,RECEIVED,ce1c53d3-b387-49ab-86b6-9ee5fd15222d,15d02751-4925-4ddb-8bd5-83e6b36d992a,c2,c4,27,p1,?,surb={'id': 'b42e9c52-4fd9-4597-bab5-c3fb2d8e305e', 'route': ['p1', 'e4', 'i4', 'x8', 'p2', 'c2']}
1769482884.8987122,SENT,bac7facb-8acc-457b-b391-faf7cf1aee35,7ea7630e-5d31-4bfe-b155-00a0d0eb3696,c4,c5,3371,?,p1,
1769482884.8988643,CREATED,f6448f97-dd42-4077-a6d1-29de3a244e6f,02d25796-3cce-43f3-a1a2-44a0060f7e66,c4,c5,27,?,?,surb={'id': 'a0ae2b2c-4675-4a6a-8ace-87adbbd851b8', 'route': ['p2', 'e6', 'i6', 'x6', 'p1', 'c4']}
1769482884.9228806,SENT,0c48f398-67fe-4b47-b6d7-d88d0e25182b,c5d6dcce-812c-4d0c-a9c5-47000c895e75,c4,c5,3400,?,p1,
1769482884.9230287,CREATED,28295399-25af-4b3a-9856-78b8d7f00e32,02d25796-3cce-43f3-a1a2-44a0060f7e66,c4,c5,27,?,?,surb={'id': 'a0ae2b2c-4675-4a6a-8ace-87adbbd851b8', 'route': ['p2', 'e6', 'i6', 'x6', 'p1', 'c4']}
1769482885.052924,RECEIVED,fcd9530a-3d71-4f5a-a6d0-3e84203d2470,5e6c842b-fc7f-4678-867e-eb2675966141,c2,c4,27,p1,?,surb={'id': 'b5de73af-af24-4471-aad2-6b301b9cb0a2', 'route': ['p1', 'e4', 'i3', 'x12', 'p2', 'c2']}
1769482885.224556,SENT,6484effb-4adf-4aa6-9cdb-dd3fb6b899a7,b9b4c420-6ebf-4975-b985-444bcbc7f190,c4,c5,3400,?,p1,
1769482885.224694,CREATED,59241d98-ea2f-4a72-b069-7d85ab2aa0d0,170ac4c5-7474-40a3-97e8-5fe24b4d9b46,c4,c5,27,?,?,surb={'id': '3a48e9e1-efd1-40bd-84c7-acd3f7d53966', 'route': ['p2', 'e10', 'i4', 'x1', 'p1', 'c4']}
1769482885.468425,SENT,a1348efd-d9f3-4478-b713-52964e902c2c,b7ce0aee-0ff0-4a41-bd5f-32207f7e8c8b,c4,c5,3401,?,p1,
