timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769482742.008119,SENT,f47fdb35-29a5-4426-b81d-244187dc1213,4d04bf04-e82e-49d6-a193-862eb56b4a47,c3,DROP,2040,?,p3,
1769482742.00826,CREATED,6f342a7c-32b4-419c-b997-350811f82168,daa47165-85e7-4d54-b47b-9237bd2f35fd,c3,DROP,27,?,?,
1769482742.8998675,SENT,0f3b4d2e-39fb-4769-9086-d0c17689630f,af9a8dce-0b0c-459b-a5dc-c8d212384f04,c3,c5,3377,?,p3,
1769482742.9000175,CREATED,a6d8b16c-b63b-4b2c-b39d-60638ca159c0,44e35ce7-3410-4d59-9380-ad85fd9e5de5,c3,c5,27,?,?,surb={'id': '2ad45f1a-c42c-42d9-a80c-811c1700b907', 'route': ['p2', 'e8', 'i1', 'x4', 'p3', 'c3']}
1769483055.488638,CREATED,74958009-f23d-4fa7-9338-c0695e5675b1,0d3ad9ce-170d-4ff0-9374-8c3101f73d94,c3,c5,26,?,?,surb={'id': '95d1fe85-58fb-41b7-9270-6f8078de8abb', 'route': ['p2', 'e4', 'i6', 'x12', 'p3', 'c3']}
1769483055.5374432,SENT,77560fdb-eb41-4657-8644-f86c9524c222,43fab543-2691-49c5-97e2-06fe288cba28,c3,c5,3399,?,p3,
1769483055.5375175,CREATED,3d0db5d1-0f45-423a-90a5-e9aef80096e6,363a4c90-9c74-424a-805e-15b2b902a915,c3,c5,27,?,?,surb={'id': 'd56f097a-911c-4e10-a4ca-f01dd902a807', 'route': ['p2', 'e11', 'i4', 'x9', 'p3', 'c3']}
1769483055.7818964,SENT,606e62ab-b122-46d2-9178-689f8f440a5a,1fcbd4b4-bc50-482f-b228-73a03b9a8dc1,c3,c5,3400,?,p3,
1769483055.7819705,CREATED,f9a6e0d4-c985-4b00-a03c-18f7d6c17bf8,363a4c90-9c74-424a-805e-15b2b902a915,c3,c5,27,?,?,surb={'id': 'd56f097a-911c-4e10-a4ca-f01dd902a807', 'route': ['p2', 'e11', 'i4', 'x9', 'p3', 'c3']}
1769483055.8425379,SENT,a3a32195-2080-4dd2-976a-e06dea28b63b,1d414a3b-6174-48eb-bbd0-237ea7530c9a,c3,c5,3370,?,p3,
1769483055.8426132,CREATED,a4ccdd86-a706-465a-a7f0-0d02e49ceddd,283f5394-a09f-4b75-bfc0-0e9b23851ff5,c3,c5,27,?,?,surb={'id': '24906b71-c412-40c1-ba07-57c30fc3b0e7', 'route': ['p2', 'e8', 'i9', 'x8', 'p3', 'c3']}
1769483055.9674587,RECEIVED,42ce63ec-3a3f-48ea-b059-97a3d1c2a34e,6bd91b9f-c1ba-4d29-b2b6-236e0a304493,c5,c3,27,p3,?,surb={'id': '9da15f4a-a5e2-426b-a864-405ad38defe2', 'route': ['p3', 'e12', 'i9', 'x12', 'p2', 'c5']}
1769483056.0840144,SENT,ebdc6b9f-58fa-49d4-a9bc-b07d1d18ff32,6bb086fb-4543-40ba-ae77-93951e5b0494,c3,c5,3376,?,p3,
1769483056.0841937,CREATED,4d0cbc06-882c-400c-84c8-5e2e39e96240,283f5394-a09f-4b75-bfc0-0e9b23851ff5,c3,c5,27,?,?,surb={'id': '24906b71-c412-40c1-ba07-57c30fc3b0e7', 'route': ['p2', 'e8', 'i9', 'x8', 'p3', 'c3']}
1769483056.3132286,RECEIVED,b6fa4ad3-70d9-4fb0-b5f9-ebf394b98dfe,23c4516e-0821-45b3-95eb-c7e94ea1c185,c5,c3,26,p3,?,surb={'id': 'b705e7ea-aaab-4359-a4e4-0aeffb31b9a2', 'route': ['p3', 'e4', 'i8', 'x9', 'p2', 'c5']}
1769483056.3596244,RECEIVED,1ee8f5eb-ed15-4b24-8023-b549b53a278d,2bbf3137-7790-438a-9b50-2d98b79702b8,c5,c3,27,p3,?,surb={'id': 'e0a6f842-e984-44f1-846c-b560483941d7', 'route': ['p3', 'e3', 'i7', 'x4', 'p2', 'c5']}
1769483056.7448478,RECEIVED,214eaecd-545a-4c46-9414-d32a65a3f3e8,a6f2e862-8bf7-4840-b83b-0b6fd57f4994,c5,c3,26,p3,?,surb={'id': '4f9c25f2-0e6a-4691-befd-bf82911d1189', 'route': ['p3', 'e10', 'i3', 'x1', 'p2', 'c5']}
1769483056.8751748,RECEIVED,f2f99b25-4cf9-4b5f-b1cb-f75db5489f42,23c4516e-0821-45b3-95eb-c7e94ea1c185,c5,c3,26,p3,?,surb={'id': 'b705e7ea-aaab-4359-a4e4-0aeffb31b9a2', 'route': ['p3', 'e4', 'i8', 'x9', 'p2', 'c5']}
1769483056.9463859,RECEIVED,8ba4624d-b89f-4608-bbc3-dfa9f3924d99,1272fe89-83f9-4c04-a64c-887d7c10fd35,c5,c3,27,p3,?,surb={'id': '2339e1d3-3bcd-4aa5-9b3a-a6dd74280817', 'route': ['p3', 'e6', 'i5', 'x3', 'p2', 'c5']}
1769483056.9903433,SENT,9798f301-9e68-4311-9e14-9ae9e6e3684c,29594704-e1e0-47db-a974-af6af0d9e533,c3,c5,3368,?,p3,
1769483056.9904954,CREATED,f80a6e96-ffbe-4906-8dd3-a3753d1a2cd1,bb91829e-4a5b-42dd-bb89-a03d50fa5165,c3,c5,27,?,?,surb={'id': '4fd3e7ea-ca8d-41d9-b44d-db1bfece4b03', 'route': ['p2', 'e6', 'i3', 'x10', 'p3', 'c3']}
1769483057.14128,RECEIVED,f3bd3728-c39f-43a7-8e1a-f19b7007efe2,1272fe89-83f9-4c04-a64c-887d7c10fd35,c5,c3,27,p3,?,surb={'id': '2339e1d3-3bcd-4aa5-9b3a-a6dd74280817', 'route': ['p3', 'e6', 'i5', 'x3', 'p2', 'c5']}
1769483057.1761086,SENT,32c70410-1d36-4130-b8bb-e24affb30c78,8c72629f-d353-43b2-9d65-22f9ed7d4dd6,c3,c5,3374,?,p3,
1769483057.1762621,CREATED,eaa356c5-1a90-4515-ab52-30c99b6eb500,bb91829e-4a5b-42dd-bb89-a03d50fa5165,c3,c5,27,?,?,surb={'id': '4fd3e7ea-ca8d-41d9-b44d-db1bfece4b03', 'route': ['p2', 'e6', 'i3', 'x10', 'p3', 'c3']}
1769483057.2076569,RECEIVED,691c2cfc-351c-40c0-9c57-0af144ca6ace,fd4c826b-1eb2-4e87-b4f9-0a30ee493955,c5,c3,27,p3,?,surb={'id': 'ebfd746c-bccd-47d6-aaaa-5c917dacbd43', 'route': ['p3', 'e5', 'i1', 'x4', 'p2', 'c5']}
1769483057.257229,SENT,468b6947-c574-490c-b7ce-f23829b82cf4,1bd4040d-115d-4b6b-a531-477156b24494,c3,c5,3357,?,p3,
1769483057.2573898,CREATED,55e9c9a5-2360-4118-8792-8d30670d1cb4,96663e38-a22a-4962-8cb0-3456212f10ff,c3,c5,26,?,?,surb={'id': '7e4d1e06-fc12-4d3d-978b-ae89f060a705', 'route': ['p2', 'e2', 'i1', 'x11', 'p3', 'c3']}
1769483057.8632736,SENT,2831a686-7bde-42f2-9c4f-5e33f6291755,afe8a0fa-7120-4f44-a7a1-76e32cb9ca17,c3,c5,3368,?,p3,
1769483057.8634245,CREATED,df1ff861-73d6-424c-bd60-3b03962cd805,96663e38-a22a-4962-8cb0-3456212f10ff,c3,c5,26,?,?,surb={'id': '7e4d1e06-fc12-4d3d-978b-ae89f060a705', 'route': ['p2', 'e2', 'i1', 'x11', 'p3', 'c3']}
1769483057.9532578,SENT,26f0c76b-e364-4f8f-9276-6253da80edff,4a944c45-55d2-4377-be54-2feaec7238b0,c3,c5,3384,?,p3,
1769483057.9533668,CREATED,b16ac73b-ce68-44b9-87e9-8459bcc7d1ad,3bd7f1f4-5dcb-47d4-b2a6-fa9b4bb1a341,c3,c5,27,?,?,surb={'id': '1ca28a4b-4a77-45e9-bd3e-4ca17e626bfc', 'route': ['p2', 'e6', 'i6', 'x11', 'p3', 'c3']}
1769483058.2698445,RECEIVED,44bbb4c7-cae5-428f-89c4-4491f5c61934,cb9b0b22-f46a-40b2-bd7b-bad60e70bb96,c5,c3,27,p3,?,surb={'id': 'df68c1e7-a0dd-432c-aead-3dc4835426f2', 'route': ['p3', 'e7', 'i11', 'x9', 'p2', 'c5']}
1769483058.345279,RECEIVED,16647cd7-4621-4d6a-b6a9-2650b124ef76,6bd91b9f-c1ba-4d29-b2b6-236e0a304493,c5,c3,27,p3,?,surb={'id': '9da15f4a-a5e2-426b-a864-405ad38defe2', 'route': ['p3', 'e12', 'i9', 'x12', 'p2', 'c5']}
1769483058.547877,RECEIVED,f480f787-5c23-4030-91a8-7f196c01cd01,cb9b0b22-f46a-40b2-bd7b-bad60e70bb96,c5,c3,27,p3,?,surb={'id': 'df68c1e7-a0dd-432c-aead-3dc4835426f2', 'route': ['p3', 'e7', 'i11', 'x9', 'p2', 'c5']}
1769483058.7609293,RECEIVED,f7c0cf34-0011-4822-abba-c8996f6490fb,a3f985b8-60a0-44b1-9977-9162794077ca,c5,c3,27,p3,?,surb={'id': '3392ef38-92d0-4c57-8a72-cf0446fc0b46', 'route': ['p3', 'e4', 'i2', 'x9', 'p2', 'c5']}
1769483058.765231,SENT,08251fde-7afc-4b71-803c-9c11fb17549e,fd11c55c-8936-4278-bce4-cb6add1ec7e7,c3,c5,3359,?,p3,
1769483058.765307,CREATED,d8c58e17-cdf0-41e7-978a-6b7fc0a24f8f,3bd7f1f4-5dcb-47d4-b2a6-fa9b4bb1a341,c3,c5,27,?,?,surb={'id': '1ca28a4b-4a77-45e9-bd3e-4ca17e626bfc', 'route': ['p2', 'e6', 'i6', 'x11', 'p3', 'c3']}
1769483058.8652394,SENT,de9c916d-3474-4e56-b9e5-7ba9908142fe,c351cc09-1661-4db8-9323-83726929be69,c3,c5,3380,?,p3,
1769483058.8653576,CREATED,80f22d00-e6f0-4362-8f96-3cdddaa2d63f,7e5ebab7-a126-40ff-939f-d1b3fc5c2b5f,c3,c5,27,?,?,surb={'id': '870e7b7f-652f-4ea5-950e-103d305a4370', 'route': ['p2', 'e9', 'i1', 'x1', 'p3', 'c3']}
1769483059.069195,RECEIVED,c7115315-be4c-433f-ad51-6edc8f59ae32,7be9fb68-adec-41c6-a75d-fabed1d664d1,c5,c3,27,p3,?,surb={'id': '83d1c43a-5dda-4687-8953-f7d83460809d', 'route': ['p3', 'e10', 'i4', 'x6', 'p2', 'c5']}
1769483059.1398582,SENT,4c532b41-d150-4e1e-9c1c-60da86d98320,52177619-eda2-4650-9e97-606dcb27b465,c3,c5,3387,?,p3,
1769483059.1399455,CREATED,b52d5ad8-7d17-4d27-9a31-2b70ddf5034d,7e5ebab7-a126-40ff-939f-d1b3fc5c2b5f,c3,c5,27,?,?,surb={'id': '870e7b7f-652f-4ea5-950e-103d305a4370', 'route': ['p2', 'e9', 'i1', 'x1', 'p3', 'c3']}
1769483059.4613316,RECEIVED,10182396-2c9c-4121-b114-06a484ccd003,98a5679e-4800-406f-b05b-bb43599b1e81,c5,c3,25,p3,?,surb={'id': 'cee0435a-ac48-47e6-aa5b-f1c1836f6d24', 'route': ['p3', 'e12', 'i1', 'x10', 'p2', 'c5']}
1769483059.5656896,RECEIVED,f51aabd2-547b-4c55-a4f7-ad7a16611d21,e4d98df7-a863-4415-a1fe-158c2139c961,c5,c3,27,p3,?,surb={'id': '48f3e676-c1e4-44f4-a0c4-6e148578256c', 'route': ['p3', 'e4', 'i5', 'x5', 'p2', 'c5']}
1769483059.5881789,RECEIVED,666bfeb2-7a55-467a-a09f-83751f48c275,7be9fb68-adec-41c6-a75d-fabed1d664d1,c5,c3,27,p3,?,surb={'id': '83d1c43a-5dda-4687-8953-f7d83460809d', 'route': ['p3', 'e10', 'i4', 'x6', 'p2', 'c5']}
1769483059.647774,SENT,ae0fa331-38da-4e53-a854-bbb02d72b77a,4762fd0a-d2e1-45c9-9716-6c074fb857a8,c3,c5,3377,?,p3,
1769483059.6479294,CREATED,f704f1a1-892e-4bd5-a58a-301290d2bc86,823b7a15-fd2b-4758-8116-ace077e23b15,c3,c5,26,?,?,surb={'id': 'f2293ca8-78ee-4fdc-80e7-e9a27ae431ab', 'route': ['p2', 'e8', 'i4', 'x3', 'p3', 'c3']}
1769483059.703357,RECEIVED,48041702-76f6-4708-80b1-4aef4b38f77b,e4d98df7-a863-4415-a1fe-158c2139c961,c5,c3,27,p3,?,surb={'id': '48f3e676-c1e4-44f4-a0c4-6e148578256c', 'route': ['p3', 'e4', 'i5', 'x5', 'p2', 'c5']}
1769483059.9928346,SENT,2ed57bbd-c278-4ebd-955d-963b30aba2ba,06cb0a66-10ca-461b-8623-19d9d2d57587,c3,c5,3362,?,p3,
1769483059.9935641,CREATED,7819452b-026e-4fe5-a77b-3956d39a9ef7,823b7a15-fd2b-4758-8116-ace077e23b15,c3,c5,26,?,?,surb={'id': 'f2293ca8-78ee-4fdc-80e7-e9a27ae431ab', 'route': ['p2', 'e8', 'i4', 'x3', 'p3', 'c3']}
1769483060.0116875,SENT,3a0e2065-195f-4d05-9523-424951af4601,549018b0-4b6f-4c59-bcf9-8e01b82269b3,c3,c5,3371,?,p3,
1769483060.0118392,CREATED,8074fd9b-8fc1-4652-9726-d3b6de7dc2a1,a8086629-979a-4fdb-9f1e-17cb3bbd0efd,c3,c5,26,?,?,surb={'id': 'bef26d30-9585-4035-922b-190716770d4f', 'route': ['p2', 'e4', 'i11', 'x6', 'p3', 'c3']}
1769483060.1168787,SENT,2560ef0b-db16-4d76-a320-3b6b33419942,21a526c5-7adc-47ce-b74b-d03c0f92e08c,c3,c5,3379,?,p3,
1769483060.1169524,CREATED,c78d55d7-3928-485b-a01a-a6f6ab3a44b2,a8086629-979a-4fdb-9f1e-17cb3bbd0efd,c3,c5,26,?,?,surb={'id': 'bef26d30-9585-4035-922b-190716770d4f', 'route': ['p2', 'e4', 'i11', 'x6', 'p3', 'c3']}
1769483060.1277573,RECEIVED,4fc70080-f972-4f2c-8059-791f05b3266b,83ff6a92-5c39-4bce-b335-83c78e4a875b,c5,c3,26,p3,?,surb={'id': '50e23bb0-c5d2-4ef1-b441-70900724eed5', 'route': ['p3', 'e4', 'i5', 'x8', 'p2', 'c5']}
1769483060.2240176,RECEIVED,1d751e7d-c023-40ab-98d9-b5c8fde93772,a6f2e862-8bf7-4840-b83b-0b6fd57f4994,c5,c3,26,p3,?,surb={'id': '4f9c25f2-0e6a-4691-befd-bf82911d1189', 'route': ['p3', 'e10', 'i3', 'x1', 'p2', 'c5']}
1769483060.6425612,SENT,ee3e799b-43a0-4f99-8544-40ca3c427454,2b1d82bb-9b02-4876-ad5d-586da7ef3241,c3,c5,3383,?,p3,
1769483060.6426604,CREATED,a0142f7b-a21c-44a1-ab6f-28f7b522d23e,682820f4-9813-4b01-8ec5-46f9d752ad07,c3,c5,26,?,?,surb={'id': '2373f784-0730-4b06-84fc-f596ef6b610a', 'route': ['p2', 'e5', 'i2', 'x1', 'p3', 'c3']}
1769483060.6658738,SENT,b6925721-1e4b-4279-89ee-af89bb8af7d2,d25e3e37-1561-4bbe-bffd-c9e445245610,c3,c5,3376,?,p3,
1769483060.6659536,CREATED,41636dea-1226-4d3b-abc2-0ed85473157c,682820f4-9813-4b01-8ec5-46f9d752ad07,c3,c5,26,?,?,surb={'id': '2373f784-0730-4b06-84fc-f596ef6b610a', 'route': ['p2', 'e5', 'i2', 'x1', 'p3', 'c3']}
1769483060.788503,SENT,a1e93460-2d49-42be-b55d-57fcd4653286,e4414192-e9f4-4185-be5a-ca8df1c43b8d,c3,c5,3383,?,p3,
1769483060.7886236,CREATED,cbf00347-38e5-45d4-b4ba-a166536c857c,90c17d9d-f7eb-4c3c-b1a0-ae2caab0f633,c3,c5,27,?,?,surb={'id': '6adcaeac-2c19-4ea6-af36-f148c4a72af4', 'route': ['p2', 'e8', 'i1', 'x6', 'p3', 'c3']}
1769483061.1010354,SENT,970e5ad8-03e8-4898-86c5-9fc450070e2c,b8a305f6-303e-43de-a47a-9fa472e2c48b,c3,c5,3381,?,p3,
1769483061.1011426,CREATED,d3580227-2d76-4489-bcc5-7b35f8772529,90c17d9d-f7eb-4c3c-b1a0-ae2caab0f633,c3,c5,27,?,?,surb={'id': '6adcaeac-2c19-4ea6-af36-f148c4a72af4', 'route': ['p2', 'e8', 'i1', 'x6', 'p3', 'c3']}
1769483061.10749,RECEIVED,725dfe18-586f-4afc-9756-688d5eeac379,98a5679e-4800-406f-b05b-bb43599b1e81,c5,c3,25,p3,?,surb={'id': 'cee0435a-ac48-47e6-aa5b-f1c1836f6d24', 'route': ['p3', 'e12', 'i1', 'x10', 'p2', 'c5']}
1769483061.3042886,RECEIVED,9531b033-6724-4dce-a873-b6621d41f61a,8d96b345-e0f7-4b33-b8ff-15c647296f60,c5,c3,27,p3,?,surb={'id': 'cfb48bf0-8ca4-4da8-af42-e3692909771b', 'route': ['p3', 'e1', 'i4', 'x3', 'p2', 'c5']}
1769483061.3511198,RECEIVED,008dda3f-b4e6-487a-873d-bb339c71d463,a3f985b8-60a0-44b1-9977-9162794077ca,c5,c3,27,p3,?,surb={'id': '3392ef38-92d0-4c57-8a72-cf0446fc0b46', 'route': ['p3', 'e4', 'i2', 'x9', 'p2', 'c5']}
1769483061.617978,SENT,5c521c46-c70e-425a-bc30-0deccd9ddc47,2323445f-240e-4978-ac64-9062dcf319c1,c3,c5,3376,?,p3,
1769483061.618074,CREATED,302ce3d7-210d-442d-a9a5-acca1dc9b8cf,3a73bf02-d3f9-4330-a994-f4bdfdbaa8f8,c3,c5,27,?,?,surb={'id': 'f5cc6467-8339-45ab-9efd-035c13483908', 'route': ['p2', 'e3', 'i5', 'x5', 'p3', 'c3']}
1769483061.8521469,RECEIVED,10849539-59ca-43f3-9257-8417c94e677d,8d96b345-e0f7-4b33-b8ff-15c647296f60,c5,c3,27,p3,?,surb={'id': 'cfb48bf0-8ca4-4da8-af42-e3692909771b', 'route': ['p3', 'e1', 'i4', 'x3', 'p2', 'c5']}
1769483062.1731615,SENT,464e64f8-dd4e-495c-8760-48928401a3dc,8a033c7e-c9ef-4dcb-8e97-1cc65c9dd9cb,c3,c5,3375,?,p3,
1769483062.1732252,CREATED,22a3b521-d0ed-4b5d-b369-000a3724063f,3a73bf02-d3f9-4330-a994-f4bdfdbaa8f8,c3,c5,27,?,?,surb={'id': 'f5cc6467-8339-45ab-9efd-035c13483908', 'route': ['p2', 'e3', 'i5', 'x5', 'p3', 'c3']}
1769483062.2397606,SENT,1be83bc0-9d2b-43dd-8427-068948a96a34,2552f827-1d5f-423f-a106-483d09e74124,c3,c5,3359,?,p3,
1769483062.2398198,CREATED,f080eb32-1c64-4254-9aad-30aabb7836bc,ff183885-5339-4628-829c-4d46696f482f,c3,c5,27,?,?,surb={'id': '7d5fea34-1d83-4b51-8d7d-b72f2dbfaffd', 'route': ['p2', 'e4', 'i1', 'x10', 'p3', 'c3']}
1769483062.4736764,SENT,0d29b87e-8875-481f-a8da-9e0f02046647,bfc1b18c-4848-4cb1-a3ec-bf1a8f237b49,c3,c5,3383,?,p3,
1769483062.4737864,CREATED,570ba6de-c429-4206-b41a-ea1032351c10,ff183885-5339-4628-829c-4d46696f482f,c3,c5,27,?,?,surb={'id': '7d5fea34-1d83-4b51-8d7d-b72f2dbfaffd', 'route': ['p2', 'e4', 'i1', 'x10', 'p3', 'c3']}
1769483062.4797192,RECEIVED,4dd90243-c035-4d27-a85d-82b1e32e6b4f,46ca43be-3089-4a19-9449-48df499dbda1,c5,c3,27,p3,?,surb={'id': '297bfc34-1b5a-4cf5-95f7-f26d920d5045', 'route': ['p3', 'e3', 'i3', 'x7', 'p2', 'c5']}
1769483062.4964066,RECEIVED,4d5398af-67dd-4e71-b9af-591e2eed3a21,9148fcda-13d1-4312-b763-c181af50d7b0,c5,c3,27,p3,?,surb={'id': '218f4f2a-eb1b-4bc0-9524-dce01a3a5ecd', 'route': ['p3', 'e8', 'i10', 'x1', 'p2', 'c5']}
1769483062.6711185,SENT,e3574b90-ed59-4747-840c-3195955ed0c9,a62b7da6-26bf-4efe-97a2-1faddba5170a,c3,c5,3376,?,p3,
1769483062.6712313,CREATED,c9d6d352-7af3-418a-ac15-64ed4a0a7b9b,5aa8fabb-0c1d-4f62-908e-17e0f1080c67,c3,c5,25,?,?,surb={'id': 'e4a73374-7352-4873-b96d-0a334e4a0e3c', 'route': ['p2', 'e3', 'i2', 'x12', 'p3', 'c3']}
1769483062.6987576,SENT,c37d9671-6494-4f2e-a2c2-23b79b256209,f97d2bb1-c57f-4359-a39c-245dc7a2ef63,c3,c5,3354,?,p3,
1769483062.6988666,CREATED,bb3f950e-a34f-4dbf-a201-93228d3f1a44,5aa8fabb-0c1d-4f62-908e-17e0f1080c67,c3,c5,25,?,?,surb={'id': 'e4a73374-7352-4873-b96d-0a334e4a0e3c', 'route': ['p2', 'e3', 'i2', 'x12', 'p3', 'c3']}
1769483062.9286811,SENT,14fd0e43-ad64-4a1d-a641-dc592aacb3b1,e3ccc5fd-1888-455a-aea2-d255e0ec58d2,c3,c5,3383,?,p3,
1769483062.9287956,CREATED,234c63a4-e40f-44c2-b0a5-d2b4e65ccd9d,49afe7e0-b157-4900-a0ec-27018ec636bf,c3,c5,27,?,?,surb={'id': '3e282cd0-4b21-49fe-a011-1f492a214bab', 'route': ['p2', 'e6', 'i9', 'x7', 'p3', 'c3']}
1769483063.0388083,RECEIVED,b393d459-e061-406b-be75-8e44ba855a1f,24c56509-5565-4645-9217-9941a55f9308,c5,c3,27,p3,?,surb={'id': 'bccf2f87-0ffd-4dbf-b66b-33315271adab', 'route': ['p3', 'e11', 'i12', 'x4', 'p2', 'c5']}
1769483063.1274242,RECEIVED,ab1d090a-c789-4ba0-8300-84c374515df6,83ff6a92-5c39-4bce-b335-83c78e4a875b,c5,c3,26,p3,?,surb={'id': '50e23bb0-c5d2-4ef1-b441-70900724eed5', 'route': ['p3', 'e4', 'i5', 'x8', 'p2', 'c5']}
1769483063.1636634,RECEIVED,4c4c6570-69dd-4055-a3c8-e5aa87abf7bb,e5ad2c58-49a1-4a69-b4a4-558a4561e715,c5,c3,27,p3,?,surb={'id': '0568a299-d26e-4107-ab0e-4a18b9ccd61b', 'route': ['p3', 'e10', 'i5', 'x8', 'p2', 'c5']}
1769483063.20544,RECEIVED,d87b5a19-0886-4bf2-9805-6fe449e859ba,24c56509-5565-4645-9217-9941a55f9308,c5,c3,27,p3,?,surb={'id': 'bccf2f87-0ffd-4dbf-b66b-33315271adab', 'route': ['p3', 'e11', 'i12', 'x4', 'p2', 'c5']}
1769483063.2412677,RECEIVED,01057087-b5f6-4385-aad4-59f1a66a9f85,9148fcda-13d1-4312-b763-c181af50d7b0,c5,c3,27,p3,?,surb={'id': '218f4f2a-eb1b-4bc0-9524-dce01a3a5ecd', 'route': ['p3', 'e8', 'i10', 'x1', 'p2', 'c5']}
1769483063.2556229,SENT,6ba50031-1dc2-4476-9507-76569fc30132,adb2f39c-6029-49d8-93a3-5d347ec83649,c3,c5,3374,?,p3,
1769483063.255688,CREATED,c465ec60-ab12-4492-8ae9-1d3dc445c943,49afe7e0-b157-4900-a0ec-27018ec636bf,c3,c5,27,?,?,surb={'id': '3e282cd0-4b21-49fe-a011-1f492a214bab', 'route': ['p2', 'e6', 'i9', 'x7', 'p3', 'c3']}
1769483063.3570838,SENT,32b03cd4-a53f-4d13-85bf-1584a2de69d1,44789bbe-3e74-4715-92bf-5ed00789eab3,c3,c5,3382,?,p3,
1769483063.3571496,CREATED,8f1e8d14-deb0-454b-b295-d8e047eb4d11,970f134d-81ef-4ea3-bcb1-14469a8f2fe6,c3,c5,27,?,?,surb={'id': '1ab67863-41b2-4588-be27-be15393a9f26', 'route': ['p2', 'e4', 'i9', 'x5', 'p3', 'c3']}
1769483063.534544,RECEIVED,93860e12-8485-4b34-8925-d7a5e6e66297,e5ad2c58-49a1-4a69-b4a4-558a4561e715,c5,c3,27,p3,?,surb={'id': '0568a299-d26e-4107-ab0e-4a18b9ccd61b', 'route': ['p3', 'e10', 'i5', 'x8', 'p2', 'c5']}
1769483063.9452345,SENT,36c13d8d-36a7-47c3-9a93-7f636cf18b88,3a5ad0ed-81a9-4923-bf6c-ff05521a3a09,c3,c5,3400,?,p3,
1769483063.945313,CREATED,6ba5f658-683f-47af-a528-fff576921526,970f134d-81ef-4ea3-bcb1-14469a8f2fe6,c3,c5,27,?,?,surb={'id': '1ab67863-41b2-4588-be27-be15393a9f26', 'route': ['p2', 'e4', 'i9', 'x5', 'p3', 'c3']}
1769483063.981015,SENT,b03dbb35-cdae-43e1-ac75-cdee5bdcee0f,f59aada0-26eb-462a-ab2b-bfbbc920ff9d,c3,c5,3380,?,p3,
1769483063.9812002,CREATED,3d7bd469-b26c-4b4b-bca1-59dc95de04bb,2b9c8e7d-5edd-4ed0-a181-29bfc31f4b19,c3,c5,27,?,?,surb={'id': '1df04bc1-cfeb-41c8-a977-c18f974006b0', 'route': ['p2', 'e4', 'i1', 'x11', 'p3', 'c3']}
1769483064.6766107,SENT,6a4916cc-7cc1-499f-a446-c7227b4a38cb,684bb4f1-2bf8-47cd-960e-b09817e7cf58,c3,c5,3391,?,p3,
1769483064.6767468,CREATED,9551ac76-7bd2-4c7c-a4db-4b18df393bcd,2b9c8e7d-5edd-4ed0-a181-29bfc31f4b19,c3,c5,27,?,?,surb={'id': '1df04bc1-cfeb-41c8-a977-c18f974006b0', 'route': ['p2', 'e4', 'i1', 'x11', 'p3', 'c3']}
1769483064.977204,SENT,53df57f5-9ec7-41ba-bfa2-db83fd410843,7d4d5430-fa18-4b89-a972-355a281586a6,c3,c5,3379,?,p3,
1769483064.9773386,CREATED,feb78704-2257-4421-aa41-84a8b01ddc1a,a79e039f-9edb-4d74-85ba-9fcdc614e506,c3,c5,27,?,?,surb={'id': 'c2114c1f-ec6d-43fc-9ff2-d575a2a682c8', 'route': ['p2', 'e5', 'i2', 'x3', 'p3', 'c3']}
1769483065.020883,SENT,9afb5666-abe3-45f5-a2f9-63ba0223b649,ed4685a8-9469-4232-a0ad-23a48c755c44,c3,c5,3388,?,p3,
1769483065.0210185,CREATED,c4d33c9e-76b7-4502-af11-731a94a0608b,a79e039f-9edb-4d74-85ba-9fcdc614e506,c3,c5,27,?,?,surb={'id': 'c2114c1f-ec6d-43fc-9ff2-d575a2a682c8', 'route': ['p2', 'e5', 'i2', 'x3', 'p3', 'c3']}
1769483065.1432264,SENT,7b5ddbd8-44c8-4e85-a6bc-e9d360722262,95e8c11c-1f92-4140-afba-59ca83519090,c3,c5,3388,?,p3,
1769483065.1433659,CREATED,c911ad4d-33dd-49ef-86f7-24e76740e4f0,3941b6ab-5afe-4ad2-8221-7afbaed44e61,c3,c5,27,?,?,surb={'id': 'd341ab33-4759-4a76-a0c9-ecc5d6261bbe', 'route': ['p2', 'e7', 'i11', 'x11', 'p3', 'c3']}
1769483065.705732,RECEIVED,053db1a1-ad28-4497-aa6b-bb16cd02313c,e529912d-9188-41fc-b249-50d5c95cd56f,c5,c3,26,p3,?,surb={'id': 'cbfcf3fb-a8ff-48c4-8775-59bd03488c8c', 'route': ['p3', 'e12', 'i9', 'x4', 'p2', 'c5']}
1769483065.8252015,SENT,781f73e5-073d-4192-9945-23ef8b43ea1c,e0647d94-d714-492b-8af0-1606fa800903,c3,c5,3387,?,p3,
1769483065.8253372,CREATED,350c35c8-5e10-480a-9545-95f01a9b0dc5,3941b6ab-5afe-4ad2-8221-7afbaed44e61,c3,c5,27,?,?,surb={'id': 'd341ab33-4759-4a76-a0c9-ecc5d6261bbe', 'route': ['p2', 'e7', 'i11', 'x11', 'p3', 'c3']}
1769483065.864457,SENT,e3dafde0-802e-4846-9ae1-14fa9501ff1e,0a99762e-9afa-4337-8ca4-242078488d4d,c3,c5,3360,?,p3,
