timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769756551.623512,SENT,4f9d1da7-8cbf-45f6-81a4-61ce3fdbfed0,fa457228-6b0b-480a-880f-d459284de3b3,c4,c3,3401,?,p1,
1769756551.623657,CREATED,aa315d3a-d415-463f-b2e3-a8c17a2f90a4,1f073da7-996b-4bc4-ad6c-94e61a175a73,c4,c3,27,?,?,surb={'id': '9573c284-57e1-40b0-ae5b-6028ab48ba7a', 'route': ['p3', 'e6', 'i9', 'x3', 'p1', 'c4']}
1769756976.8961997,CREATED,bd054e8d-2768-4118-acbd-c4ee2c7837ba,4f72906c-ee09-42ab-9418-54e497e1c357,c4,c3,27,?,?,surb={'id': '20c36bd3-f99b-4758-96ab-1fe17de6136e', 'route': ['p3', 'e8', 'i6', 'x3', 'p1', 'c4']}
1769756976.9884617,RECEIVED,007d5eb3-69c8-4e74-935c-ff6925a01df6,e3f7d5d2-0520-41df-84a9-79d95e8f71a9,c1,c4,27,p1,?,surb={'id': '0e657008-6e50-4180-8287-6cb969357d6a', 'route': ['p1', 'e12', 'i7', 'x3', 'p1', 'c1']}
1769756977.6255121,RECEIVED,cbd03e3e-dfe0-48c0-a106-5bd85520fb6c,6965a6ca-1099-496c-bf86-70dd8650bab2,c1,c4,27,p1,?,surb={'id': '0a4a79b6-727f-43bb-b0c3-3b0c4a9270cc', 'route': ['p1', 'e1', 'i9', 'x6', 'p1', 'c1']}
1769756978.0877392,SENT,bf08fa65-d8d7-4936-9ec9-b445a59252d0,07149700-84b2-4d18-bc5c-d3951baa29e2,c4,c3,3364,?,p1,
1769756978.088094,CREATED,421b1022-6c60-441b-9af3-57407260b563,b8db53f2-4959-463c-aa09-a565f7680011,c4,c3,27,?,?,surb={'id': '3493e9e1-7531-488d-90ae-7d646e4f3b85', 'route': ['p3', 'e5', 'i4', 'x9', 'p1', 'c4']}
1769756978.1190164,SENT,2ce2f3b1-ed36-4392-a355-7f2a85646975,620230c6-da3f-4e84-982c-fbb3da0a8903,c4,c3,3399,?,p1,
1769756978.1191537,CREATED,22629a2a-c023-432d-b821-b808f4130ef9,006ede2b-7801-4e40-ab6d-b2c8259466dc,c4,c3,27,?,?,surb={'id': 'ed2f71c2-636a-48a2-b892-3f350c1a9370', 'route': ['p3', 'e2', 'i7', 'x5', 'p1', 'c4']}
1769756978.5369685,SENT,709f9701-5bc3-4453-8e84-c902208da928,6b1d8cdb-49e1-4817-b789-4275051ae2ad,c4,c3,3363,?,p1,
1769756978.5371423,CREATED,b73267ad-5510-4250-bceb-5e1000d8edc6,bb9e7459-a793-419f-b4d2-5aa7aa577e47,c4,c3,27,?,?,surb={'id': 'd7e454a4-6e2f-4b74-b113-15ec7529d5d7', 'route': ['p3', 'e6', 'i1', 'x9', 'p1', 'c4']}
1769756978.699403,RECEIVED,4aee6ce6-71f4-42fb-9213-38c56fab92f7,298745ba-dd74-4adb-a6a7-5bf754034579,c1,c4,27,p1,?,surb={'id': '73a1f4f3-4640-4fc2-910b-0ab1a80d0d0d', 'route': ['p1', 'e9', 'i10', 'x8', 'p1', 'c1']}
1769756978.8988512,SENT,7aa5c5ac-ee18-464a-9aaa-c881bd63b597,6d5b881f-6569-4956-adfb-3e372b6734c1,c4,c3,3383,?,p1,
1769756978.8989468,CREATED,0b0291e8-4fb1-448a-b519-0960fb6692b8,69ad7264-c008-4b74-ac1b-5e39eefe13b6,c4,c3,27,?,?,surb={'id': '44c99802-db23-4d95-937e-0e141efca101', 'route': ['p3', 'e9', 'i3', 'x2', 'p1', 'c4']}
1769756979.0683541,RECEIVED,835b030f-dc32-4719-8356-86b413d8c81b,a8b02134-927f-4cb9-a225-a8349464b962,c1,c4,27,p1,?,surb={'id': 'd304386c-fdae-4e86-83bf-1298a28d6956', 'route': ['p1', 'e5', 'i5', 'x7', 'p1', 'c1']}
1769756979.1576555,RECEIVED,3bc1cfd1-ec4d-4eba-b869-09f3f2415ded,7ff7214a-6990-436f-81c6-1d13574bc9cb,c1,c4,25,p1,?,surb={'id': 'c67145c9-c8de-4c96-a1cb-f4713bc803a0', 'route': ['p1', 'e2', 'i2', 'x5', 'p1', 'c1']}
1769756979.3806913,SENT,532773e9-58c7-4a56-bbd4-e8d6f25da271,1f636474-228d-42c9-8e7f-ee1d0b61a631,c4,c3,3359,?,p1,
1769756979.3808005,CREATED,7c107928-e9d3-4ff9-b40f-cf13dc6a3fb8,e05875c6-5392-48b1-aa2d-01657e59694c,c4,c3,27,?,?,surb={'id': '703ec800-b793-4a6f-9ad5-df86279fb2d1', 'route': ['p3', 'e1', 'i6', 'x1', 'p1', 'c4']}
1769756979.572305,RECEIVED,303bd211-755a-4a70-884f-580bfe1c5243,9c98a262-e3c1-4954-8692-f86b169bb1b3,c1,c4,26,p1,?,surb={'id': 'd1bd8777-aaad-45b2-a400-f61c8ef7afa0', 'route': ['p1', 'e4', 'i4', 'x5', 'p1', 'c1']}
1769756979.7667735,SENT,1daa4fd7-b75c-4f6e-9745-8e16f8417de0,99cbb227-11b3-4f68-b266-19d909722d25,c4,c3,3381,?,p1,
1769756979.7668676,CREATED,ecf37685-17cd-4f24-8cd4-a29b8c51593e,94d9c28b-464d-4f24-8c37-164bb98f0b8a,c4,c3,27,?,?,surb={'id': '9dbab2e7-498d-4c9d-a106-f2e633d02d35', 'route': ['p3', 'e11', 'i3', 'x1', 'p1', 'c4']}
1769756979.8177044,SENT,d44f7f41-2fe9-46fd-8301-7d94fc36ca7a,ddd89769-9b1d-4dd3-9ec7-a6f3bd5ec53a,c4,c3,3379,?,p1,
1769756979.8177986,CREATED,df513a8e-5074-4321-86d2-1fb71a5c17a5,39f1e57e-a18a-40bf-a195-ed2c5d7de430,c4,c3,27,?,?,surb={'id': '1d68780f-6aca-4585-aa02-df3fe94229e6', 'route': ['p3', 'e2', 'i9', 'x4', 'p1', 'c4']}
1769756979.9223523,RECEIVED,83c6c508-2286-42e4-8b64-ee13bb9482bf,070661cd-47a9-4c1e-9f82-73ffaafd2ee5,c1,c4,26,p1,?,surb={'id': 'ffc6aa31-969f-4dc3-9844-d3d3847dcfe3', 'route': ['p1', 'e7', 'i8', 'x1', 'p1', 'c1']}
1769756980.0045614,SENT,0029533d-f448-4892-8e34-749752521d47,de70a0f1-b912-45fc-a4c0-eaf139af4bea,c4,c3,3400,?,p1,
1769756980.004655,CREATED,a8aea865-ee5a-423a-806d-fab2e57e80a5,ba135726-061d-4571-a0af-eaa868fc20a8,c4,c3,27,?,?,surb={'id': '80531e46-46b8-41b7-9f00-9a4b5979a3bf', 'route': ['p3', 'e2', 'i12', 'x10', 'p1', 'c4']}
1769756980.0547314,RECEIVED,bf0eb88f-35b7-4a90-b30c-2c6c81ac966e,fa9b6f69-8c0a-4438-b0c4-2981620ffb72,c1,c4,27,p1,?,surb={'id': 'e37badf9-d2c4-4f1e-8446-7b67e0ec11cb', 'route': ['p1', 'e1', 'i5', 'x11', 'p1', 'c1']}
1769756980.3470635,SENT,339cd111-8bdd-4110-a7bd-f2cf13902718,04594ebb-fdcd-4907-8f9b-fb8752649050,c4,c3,3400,?,p1,
1769756980.3471649,CREATED,97204479-67cc-49f6-bfc4-cbda2fa5b38e,218b81d0-e397-4f64-978b-8a13bc66e132,c4,c3,27,?,?,surb={'id': 'e0a16345-0721-4bd7-817e-dab94065fa3c', 'route': ['p3', 'e10', 'i11', 'x3', 'p1', 'c4']}
1769756980.5527563,SENT,a3d4e9f1-19e9-4908-a32e-9a03311a5308,7d834354-4ef8-4a0f-a753-7ce4f7abddfa,c4,c3,3400,?,p1,
1769756980.5534122,CREATED,0a8ea272-44d5-4658-b336-b991e9ba485f,469854f1-e3d6-43fa-be02-f2aaab903d20,c4,c3,27,?,?,surb={'id': '22c63f09-c0c9-4b64-8cad-3515eb62de1e', 'route': ['p3', 'e3', 'i8', 'x12', 'p1', 'c4']}
1769756980.8658574,RECEIVED,e6d7b011-00c9-4cd9-bb89-2e4879e28ca9,1a02d147-e485-4f7c-86b2-264a8cbe8700,c1,c4,27,p1,?,surb={'id': '6b617655-69f6-4d55-9801-873634bf729b', 'route': ['p1', 'e3', 'i12', 'x10', 'p1', 'c1']}
1769756981.1567109,RECEIVED,e84bdf2a-8f6d-4009-8f60-cf3d69c32b97,e3ac2bde-30c7-415d-8fce-a3eb6c58905a,c1,c4,26,p1,?,surb={'id': '402eeb8d-cfe3-47c6-ab4a-3092c885275a', 'route': ['p1', 'e3', 'i12', 'x10', 'p1', 'c1']}
1769756981.5159583,RECEIVED,bfd621e6-dbec-4743-97d8-90cec33cba1e,542ff5a7-bf53-448e-bc56-f7c8a89d3042,c1,c4,26,p1,?,surb={'id': '0f49b686-badf-4ab3-9edc-eb5a30735804', 'route': ['p1', 'e9', 'i1', 'x10', 'p1', 'c1']}
1769756981.542926,SENT,3d2fb627-b84a-4983-9700-90a825b1c852,b5247402-1a66-4a20-9842-c87a56264b91,c4,c3,3387,?,p1,
1769756981.5429943,CREATED,a711d315-11f7-4fc3-9a12-ec40228e888e,df82f883-256c-496b-bfc8-8e4bdedbfb10,c4,c3,27,?,?,surb={'id': '1c15c115-cf1d-48db-a575-4e3a13f9a250', 'route': ['p3', 'e4', 'i12', 'x3', 'p1', 'c4']}
1769756981.9147975,SENT,737c9e99-ed5c-4ed5-8b71-fa022db11f85,0299b242-32c7-4cae-b8a2-39a74651f8be,c4,c3,3374,?,p1,
1769756981.9149306,CREATED,ebb31b04-fedd-4a20-98c2-237102e255be,22c58f43-211f-4102-96f4-7b16c2aeefd8,c4,c3,26,?,?,surb={'id': 'e7c6dc4d-0646-48a8-96dc-3c5602c976d0', 'route': ['p3', 'e3', 'i9', 'x10', 'p1', 'c4']}
1769756982.099006,RECEIVED,6aff9410-db72-4c5f-8f14-12d57764413c,e645206b-6713-4efd-94a4-b581b061016e,c1,c4,27,p1,?,surb={'id': '04862a8a-e650-48ae-90df-27b2d743100e', 'route': ['p1', 'e6', 'i12', 'x4', 'p1', 'c1']}
1769756982.366412,SENT,4bf21570-dd1c-452e-9f03-8b47a3489a92,87eff316-4486-4ae8-ba5a-4dbcc457245b,c4,c3,3380,?,p1,
1769756982.3665054,CREATED,d8b0dd21-a326-4f78-bc29-98e0a7e8b847,678a5099-c442-4f68-a08d-532979ddf1c1,c4,c3,27,?,?,surb={'id': 'a60369f4-a6dd-45b9-aed0-bfa29546a234', 'route': ['p3', 'e10', 'i1', 'x2', 'p1', 'c4']}
1769756982.5845883,RECEIVED,1fb48f27-a924-4f7f-a192-6b62bc2c1eb0,264f5510-3ea1-48f2-ba89-1d6265648fe4,c1,c4,27,p1,?,surb={'id': 'b1405e38-b843-4ed5-8efd-c0180ce56ee9', 'route': ['p1', 'e10', 'i3', 'x11', 'p1', 'c1']}
1769756982.5967298,RECEIVED,9acddc1a-27a7-4255-84ad-3b25df430b34,3ee084e6-a082-4881-93b8-1b69a695949e,c1,c4,27,p1,?,surb={'id': 'c1237814-30a3-45c0-a023-ff6729a0a90a', 'route': ['p1', 'e6', 'i3', 'x4', 'p1', 'c1']}
1769756982.755549,SENT,d11893b0-889c-4c27-b580-abf20d12222e,dd981c4b-b394-400b-a5ed-4275cc2e1dfe,c4,c3,3392,?,p1,
1769756982.7556908,CREATED,e4b6f1d2-5309-4eb7-9899-6d5ad960518e,386add9e-df2e-4c08-bdd0-8e5cb81c1ea7,c4,c3,27,?,?,surb={'id': '47152d48-1483-4263-a7b2-209deeeeabc1', 'route': ['p3', 'e10', 'i11', 'x7', 'p1', 'c4']}
1769756982.77316,RECEIVED,2bb8c0f7-584b-4e1b-b1e7-1a2addd4d5ef,5788df22-3eae-4059-89bf-ea1ad3d68e33,c1,c4,27,p1,?,surb={'id': '3163c2f1-1800-4d28-bdf7-12cb577a6b09', 'route': ['p1', 'e11', 'i8', 'x1', 'p1', 'c1']}
1769756982.905839,SENT,a5b752f8-a542-43c0-bd21-d186ce1f1cdd,19be9219-5eed-403d-a720-70762b4d116c,c4,c3,3379,?,p1,
1769756982.9059892,CREATED,a6e2f5d4-d86d-45be-9513-6fc752125f74,cb28da4c-8aa9-4892-a283-d8b1d4d7c6b1,c4,c3,27,?,?,surb={'id': '92b685e5-6f5f-42a0-89ac-5d1eac82f83a', 'route': ['p3', 'e3', 'i12', 'x7', 'p1', 'c4']}
1769756983.0998187,SENT,bd11f1e2-8d2c-4f74-a810-a6c19cff4c25,476f2edc-1e30-4726-83d8-d2a2608f37f0,c4,c3,3383,?,p1,
1769756983.0999665,CREATED,1cc12563-3af0-4b89-9791-3529f59c742e,eaad8268-4df6-45ce-aa1e-b4677a69cc4e,c4,c3,27,?,?,surb={'id': '76a4664a-9ed0-45a0-a433-04113d2ac8f0', 'route': ['p3', 'e4', 'i1', 'x1', 'p1', 'c4']}
1769756983.125941,SENT,c2a334ac-a240-4e62-9df5-a41de35b5297,e53cf20e-4987-49ad-ae10-bddccad0a24c,c4,c3,3385,?,p1,
1769756983.1262505,CREATED,88be962e-4b03-4af3-a21e-5f042c06027a,0f6336ff-5b40-4aa3-ae33-37e69d4281e2,c4,c3,26,?,?,surb={'id': '56d1e605-cfae-4925-a4c0-616f8a3cd2b5', 'route': ['p3', 'e3', 'i5', 'x12', 'p1', 'c4']}
1769756983.1876342,SENT,4db3a9fc-f776-4867-889d-098b38d23e0f,54956422-241f-470a-8c27-1423e74a2517,c4,c3,3379,?,p1,
1769756983.1877823,CREATED,c0c02ee2-24ad-4e4e-a0b3-0c4435994169,89081c43-57ad-4c12-bd75-55a61606bf06,c4,c3,26,?,?,surb={'id': '4f420f3d-5404-4125-817a-5d00d5f93b7c', 'route': ['p3', 'e10', 'i11', 'x6', 'p1', 'c4']}
1769756983.3615072,SENT,23550c85-c154-497d-9341-7c175a360606,2d42bb49-4a30-4578-8e06-f62c8e814fe7,c4,c3,3363,?,p1,
1769756983.3616507,CREATED,06638d10-e88b-4059-a0f4-5ccac1bdbec2,511d7ce4-f1b4-4ba2-a6ed-42f54780110a,c4,c3,27,?,?,surb={'id': '596702b0-872d-4a03-bffe-a00dd8a040b0', 'route': ['p3', 'e9', 'i5', 'x2', 'p1', 'c4']}
1769756983.3915331,RECEIVED,adb60562-d434-4515-ac2a-108fe8f1dc92,a3bf5651-85ed-4b35-a065-82340f8d8bd7,c1,c4,27,p1,?,surb={'id': 'b4b5b336-e56b-4ae5-809c-f2b419ffcf94', 'route': ['p1', 'e9', 'i1', 'x5', 'p1', 'c1']}
1769756983.4100723,RECEIVED,ed04801e-8275-4a75-9116-c68027e57c67,c1b46f77-e966-47a4-9c8d-fbe122c7c923,c1,c4,26,p1,?,surb={'id': '0b64678f-a939-4687-8d4f-895bdc87ad0e', 'route': ['p1', 'e9', 'i8', 'x1', 'p1', 'c1']}
1769756983.5577865,RECEIVED,e65c7781-7037-4448-8752-34b56186a212,c4e351d8-2a58-41d2-9a55-1813dd1dae8a,c1,c4,27,p1,?,surb={'id': '3fc69d3f-9bc5-4e74-859b-750b409ff42e', 'route': ['p1', 'e4', 'i11', 'x8', 'p1', 'c1']}
1769756983.8323834,RECEIVED,d64fc0a2-8c52-4ea1-a3b9-dab4488b9f7a,d3566e0c-5962-48f1-ba93-649fac4347e2,c1,c4,26,p1,?,surb={'id': 'a20a21e8-c490-4da4-9cb0-5ccb9ae2c5ce', 'route': ['p1', 'e4', 'i5', 'x6', 'p1', 'c1']}
1769756983.9006493,SENT,394329c9-15fb-41d3-8d0f-c3b967baff41,00848887-ed22-421b-9c54-5675cb8a9dc9,c4,c3,3363,?,p1,
1769756983.9008005,CREATED,5ca18a7e-0d51-4506-a7b9-ed8a7ea585f5,6a173187-1df4-4428-952d-291813f9e287,c4,c3,26,?,?,surb={'id': 'cef88ab6-c5a0-4435-9355-67840f4696b7', 'route': ['p3', 'e4', 'i9', 'x8', 'p1', 'c4']}
1769756983.904513,RECEIVED,77242650-b7fc-4a7b-9782-373c74c01ba2,825fe077-6ebe-4d9b-a142-e3370bd74ed8,c1,c4,27,p1,?,surb={'id': '600e785d-2583-40c4-9e0b-fa8e81f83379', 'route': ['p1', 'e9', 'i11', 'x7', 'p1', 'c1']}
1769756984.2687979,SENT,36551d6a-63c7-4725-b30b-cc9acdb378dd,5ee44269-d9c1-4fd2-80b3-1ab560f6251a,c4,c3,3383,?,p1,
1769756984.268945,CREATED,917093c4-c442-4667-99d0-ebe8aac18767,6dd1a199-db0f-4857-beef-d7f794ad3e17,c4,c3,26,?,?,surb={'id': 'b91f4998-ec74-4455-81af-fee11fc5db96', 'route': ['p3', 'e7', 'i9', 'x5', 'p1', 'c4']}
1769756984.3383136,SENT,87ee1055-3c4b-40a2-9b4d-237efd99b454,2d24b727-fc43-4c3f-a055-c96d2f40eb73,c4,c3,3379,?,p1,
1769756984.3384473,CREATED,b908fe61-ff32-4c65-a4ea-597f63d1b403,96d8c278-21fd-44a4-9c35-b5d9fb664448,c4,c3,27,?,?,surb={'id': '96cbff1c-31c4-42b4-ae9c-dccebab4f526', 'route': ['p3', 'e9', 'i2', 'x7', 'p1', 'c4']}
1769756984.4633145,SENT,12e95da5-0b35-4f85-8345-5576834ae836,72feab48-12f2-4427-9f94-a21de678d57d,c4,c3,3375,?,p1,
1769756984.4634492,CREATED,31f83e4c-10f4-41e6-87fe-6894e661bade,1943c26c-afec-409b-af3a-f73d2897aeb6,c4,c3,27,?,?,surb={'id': '2f960869-5cda-4b99-8a4e-4b0687a0cd00', 'route': ['p3', 'e3', 'i9', 'x6', 'p1', 'c4']}
1769756984.8539093,SENT,9bec1944-e719-42fd-b1ff-be66bfe4110d,7890ed26-8bf6-4657-9ffc-f30621826946,c4,c3,3367,?,p1,
1769756984.8541276,CREATED,9b5b4f9b-d040-45da-bfd5-399d8f1d5918,6572aca4-a823-4412-8a45-63a6a9ceef19,c4,c3,27,?,?,surb={'id': 'f7748684-e5d9-419e-9efc-33347d2f4921', 'route': ['p3', 'e9', 'i8', 'x6', 'p1', 'c4']}
1769756984.988598,SENT,46bf52f1-d641-4484-b1bf-cb9abfd82cd5,92bb4f92-1726-41e4-a60c-97dc0403896d,c4,c3,3380,?,p1,
1769756984.9887314,CREATED,b5080ad5-8b48-492a-89bc-8854d10b7cf9,8f2a12b2-1545-42ab-8d69-5c651c28263d,c4,c3,26,?,?,surb={'id': '87464a77-46f8-4538-bc5e-f775cb193591', 'route': ['p3', 'e7', 'i9', 'x9', 'p1', 'c4']}
1769756985.098545,SENT,995a15f4-8a40-4833-b429-72ea2257aa84,732a13cd-e6e1-4f96-8521-ce6917ece7c4,c4,c3,3397,?,p1,
1769756985.0986028,CREATED,9d616144-7ef0-4934-95ac-0bebb89d2bb9,1ee946b9-7b0e-4332-bc53-3b976f6d4ce1,c4,c3,27,?,?,surb={'id': '714adf7b-6000-4221-8204-29b2c366e70c', 'route': ['p3', 'e10', 'i8', 'x6', 'p1', 'c4']}
1769756985.1656828,SENT,3607a24e-092a-476e-aed9-62021a424ab2,837a551c-5e2b-4592-ad0d-87302c16735f,c4,c3,3376,?,p1,
1769756985.1657457,CREATED,776b4138-7878-4710-9dc4-d38f0da94114,3fe735af-6e2b-4261-9a59-3e6a10ca9575,c4,c3,27,?,?,surb={'id': 'b40f0a61-0b29-4ef9-8fe3-7fb9e8cc537f', 'route': ['p3', 'e2', 'i6', 'x5', 'p1', 'c4']}
1769756985.2474194,SENT,1d6e9785-fbe0-4fe7-b774-c6424dfdb2c2,d42814aa-201f-4021-9a5f-1ef5ab464864,c4,c3,3380,?,p1,
1769756985.2474794,CREATED,a71e0255-bfdb-4e8e-ac35-8f2ede5bf6fa,20ae0282-c12c-41ae-be3b-dc9068ae347a,c4,c3,26,?,?,surb={'id': '19bb7c0d-f156-429a-a050-e168e9c84799', 'route': ['p3', 'e7', 'i1', 'x4', 'p1', 'c4']}
1769756985.3200688,SENT,f1c2d813-a07e-4884-880c-a1436a604084,bcd63019-329f-4a14-9416-4b970188462f,c4,c3,3375,?,p1,
1769756985.3201313,CREATED,1a945f83-48ed-45d9-a295-7fe728f8f75f,bdbe9472-a5d8-4124-bbe3-5417ae7524a3,c4,c3,27,?,?,surb={'id': 'fa21b7f4-3482-4a7f-9dc4-1f7c7136d723', 'route': ['p3', 'e11', 'i1', 'x7', 'p1', 'c4']}
1769756985.4226477,RECEIVED,48345b01-1b45-4d62-b320-f38ac62ecf2e,c4941b9c-a0c4-49a7-be4a-0a5362fa2092,c1,c4,27,p1,?,surb={'id': '151a71b0-c1e9-4e4e-9417-acd8a6dc2250', 'route': ['p1', 'e8', 'i2', 'x3', 'p1', 'c1']}
1769756985.5873084,SENT,e779a0ec-97b5-45b6-858c-efbaa81f5520,b6ffded1-347c-430d-b604-86290a5fbb1b,c4,c3,3383,?,p1,
1769756985.5873837,CREATED,b124749f-a026-4fda-a5c5-22c1e1a31745,aeed6adc-53cb-409e-a5a1-5dcb16b314bf,c4,c3,27,?,?,surb={'id': '9ad0c5e1-2072-46f2-affe-85edceb789a6', 'route': ['p3', 'e8', 'i1', 'x4', 'p1', 'c4']}
1769756986.065436,SENT,5f5c0731-e25c-4dbc-b8bb-0a5047bd12cb,c6fcf465-bd90-4be4-8fb9-0e0b9995351e,c4,c3,3396,?,p1,
1769756986.0655181,CREATED,5b80bf5b-12f8-4c69-a77d-de7baaf70a4f,670b2ff9-646d-4770-81a8-492924f3d936,c4,c3,27,?,?,surb={'id': 'ecba1750-074b-44c5-928d-200a13d58447', 'route': ['p3', 'e11', 'i1', 'x1', 'p1', 'c4']}
1769756986.1549215,SENT,ae260219-5908-4295-ada9-099332fef54a,2b86cf0a-6f4d-49db-9a36-6a4be059fb6b,c4,c3,3376,?,p1,
1769756986.1550183,CREATED,99bdd4c5-31f6-44d7-97a4-728e2e40904b,ab2a9b07-5387-416a-b5c1-086de7294889,c4,c3,27,?,?,surb={'id': 'b5114105-d053-4461-a7ac-acd6ac121868', 'route': ['p3', 'e4', 'i7', 'x2', 'p1', 'c4']}
1769756986.312367,SENT,e5c6ccd5-cda0-4ff4-8de3-0a4822278c5f,c385d3b1-6262-4aaa-8ddc-71321cd0b1f2,c4,c3,3391,?,p1,
1769756986.312448,CREATED,944a828f-01f7-4eff-898f-e40ba0c521ec,262eaf52-fc6d-454c-ba62-55248bd4f228,c4,c3,25,?,?,surb={'id': 'd80a9800-7edf-4136-8629-5ff0418aa41b', 'route': ['p3', 'e10', 'i9', 'x12', 'p1', 'c4']}
1769756986.4190223,SENT,1a7b42ab-7a79-4818-9f1b-a449875c9d38,4d5a9130-9de0-4569-9760-f86048fb5dda,c4,c3,3381,?,p1,
1769756986.4195538,CREATED,d5d2a602-d695-4df4-a10b-5865553a6b5b,33334e2b-f602-41ac-89e3-ad921b9c162a,c4,c3,26,?,?,surb={'id': 'ae8ee7da-224a-44df-bd66-ab9e6442d792', 'route': ['p3', 'e3', 'i2', 'x11', 'p1', 'c4']}
1769756986.644654,SENT,32277839-c783-4008-a6e4-f8a7d3a484e5,5b62f44d-f3bb-4bc2-a3b0-64ad9b4a94b7,c4,c3,3375,?,p1,
1769756986.6448026,CREATED,9ca2ba0a-4496-4b4d-9441-fb817bb317c9,c90bf9c2-76e7-4bf7-b4de-9ae52fd9c01e,c4,c3,26,?,?,surb={'id': 'ef345068-fe11-4ee5-828f-8b3eead6cd26', 'route': ['p3', 'e6', 'i2', 'x6', 'p1', 'c4']}
1769756986.7063391,SENT,67040b34-b1d5-406b-8daf-ab62cc1d2ca6,2cd616a8-b4db-4fe2-8882-2d7b32d7e13a,c4,c3,3379,?,p1,
1769756986.7064028,CREATED,35760bca-e0d3-4b23-a63a-47b8e012c18d,2774d198-1180-4962-973c-4764d60976e5,c4,c3,27,?,?,surb={'id': '0d9fe857-d087-4b97-80b8-800e63b4b3f3', 'route': ['p3', 'e12', 'i9', 'x8', 'p1', 'c4']}
1769756986.7207892,SENT,39ec91e8-c991-4f4e-a326-bcb942a42db6,afb16421-562d-4a9e-bc00-d4d1d667f6e6,c4,c3,3395,?,p1,
1769756986.720851,CREATED,98f6ab75-b7aa-46c6-8ec9-b95729022c7d,40084656-c47b-4224-8d56-1fcfdc1ab183,c4,c3,27,?,?,surb={'id': '90ff09b1-410b-443a-ab94-e038cf4df94b', 'route': ['p3', 'e5', 'i10', 'x4', 'p1', 'c4']}
1769756986.7488208,SENT,014d64b1-c1c5-44e0-b572-59445f03409c,ff74e0fc-1f48-4c65-a23c-7d0316af9e3e,c4,c3,3360,?,p1,
1769756986.7488854,CREATED,579d1d01-a559-46d1-a22e-2cf176883420,56c44afe-f6b8-4002-a724-eedf40a27f15,c4,c3,26,?,?,surb={'id': 'a5659d4a-dde4-4b8d-8765-1993ceb3c296', 'route': ['p3', 'e3', 'i5', 'x11', 'p1', 'c4']}
1769756986.9426246,RECEIVED,a63d2a01-3a95-428f-b8a3-ad7e38d20f27,f9e68bba-93e0-4df1-a5fd-932adb6c6e91,c1,c4,27,p1,?,surb={'id': '076c2a02-03d0-4b44-89f2-eb6361793598', 'route': ['p1', 'e4', 'i3', 'x6', 'p1', 'c1']}
1769756987.0442936,RECEIVED,9d21d5d1-6f43-4a43-9a71-3df541f620ee,abfb0edc-55aa-4552-8627-d7d45bf593b9,c1,c4,27,p1,?,surb={'id': 'aaa7783d-9092-4760-a0b0-9149ba30ae03', 'route': ['p1', 'e6', 'i7', 'x2', 'p1', 'c1']}
1769756987.2575097,SENT,e0d213ed-a569-4259-a191-54e61f756945,7ec20b82-5553-4d1b-abd0-10f1b1721438,c4,c3,3379,?,p1,
1769756987.2575762,CREATED,8b1d72a5-870c-42e0-8595-85f2e1ce321e,96e5b45b-5b11-43fd-8660-88f0233ff2ca,c4,c3,27,?,?,surb={'id': 'd72981a1-5044-4fd0-bb4b-0131b9463374', 'route': ['p3', 'e1', 'i9', 'x12', 'p1', 'c4']}
1769756987.3292263,SENT,0fd36c77-e7b1-4c1e-91af-8622264eddd7,520d4cbe-3a8f-4b35-8647-9ae990c130ca,c4,c3,3403,?,p1,
1769756987.329289,CREATED,43e720c0-8bdb-443a-afc2-d43e00cadb98,77a06f35-280c-4ea8-a6d0-8bc2a83d962b,c4,c3,26,?,?,surb={'id': 'f08b8b30-f8b6-4ff1-aa2f-8f5046f7c504', 'route': ['p3', 'e12', 'i11', 'x6', 'p1', 'c4']}
1769756987.3732526,SENT,2775c741-c119-43f2-aec1-1aa284f4fb94,e6372eca-a984-4af8-a0fe-546417dcf9cf,c4,c3,3386,?,p1,
1769756987.373316,CREATED,7b655982-19c2-4025-873c-aada16f30e0b,29092ada-ab5a-4d9f-83fe-16a08bea0dcd,c4,c3,27,?,?,surb={'id': '26f8f53a-5692-4995-a834-1835180bce8d', 'route': ['p3', 'e2', 'i1', 'x12', 'p1', 'c4']}
1769756987.504603,RECEIVED,6ac667c4-25ea-495a-ab16-7330d947e550,eae4a9b7-a614-4661-a300-bd652bb7a975,c1,c4,27,p1,?,surb={'id': '7e5b1713-cabd-41b2-b2d6-40e0ff17b198', 'route': ['p1', 'e9', 'i9', 'x2', 'p1', 'c1']}
1769756987.829031,SENT,d6a338c2-b7f5-4c2d-a7c6-7f7a99438755,38d3f65c-5dc0-49dc-98ae-dba62e0c1cdb,c4,c3,3396,?,p1,
1769756987.8291116,CREATED,965b49fd-1336-4b8b-8024-135a774db788,ddffb2ac-f92d-46ff-87d9-e4b033918a1e,c4,c3,27,?,?,surb={'id': '3372352a-5c86-47bf-9d9f-3bf1a7de7ec2', 'route': ['p3', 'e10', 'i5', 'x3', 'p1', 'c4']}
