timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769756627.1849308,CREATED,eae73249-bc39-46af-801b-dab7b8e09d80,c9234d9c-0944-4904-b704-df01d70a5a3a,c2,c1,27,?,?,surb={'id': '9cc22b25-d372-470d-aa61-10b0ce3d30cb', 'route': ['p1', 'e5', 'i11', 'x11', 'p2', 'c2']}
1769756627.267595,SENT,07ca057c-180e-4032-a4dc-645cdbf266ae,79a820c7-2552-4ad0-b006-753d3206201f,c2,c1,3359,?,p2,
1769756627.2676659,CREATED,b1b35c43-71da-46c5-a604-2fc13ad173e5,75d6a80e-e133-4882-8f39-b719ab07d909,c2,c1,26,?,?,surb={'id': '54437473-f581-4076-92b8-a42c6eea9333', 'route': ['p1', 'e10', 'i6', 'x5', 'p2', 'c2']}
1769756627.5373483,RECEIVED,79e1d4de-4a8c-4c84-b3f5-88aa978648d0,a050a1f8-9b24-4692-8755-26fe22866b15,c5,c2,27,p2,?,surb={'id': '1941163b-3667-4893-b4f9-b9fa32eef7f0', 'route': ['p2', 'e7', 'i6', 'x6', 'p2', 'c5']}
1769756627.6625462,SENT,80a48e10-0d78-44cf-8323-d1795c1560fc,5de98664-8f4f-4191-a0e0-65a6e42e513e,c2,c1,3376,?,p2,
1769756627.662685,CREATED,0e76e386-b021-490a-950b-e88404c66989,04d585ec-b21c-4056-ba62-523e1ccf5abe,c2,c1,27,?,?,surb={'id': 'fd711f7a-e79c-4b1a-b4c1-4fd3e6c4bcfb', 'route': ['p1', 'e6', 'i8', 'x4', 'p2', 'c2']}
1769756627.858234,RECEIVED,3d84d8cc-3a9c-4d58-9bdb-769278fa3c68,6f368e4b-496d-4a19-86c0-4c174ffa0a9f,c5,c2,27,p2,?,surb={'id': 'd9f56728-bce0-433c-8d79-6bf4974a485d', 'route': ['p2', 'e9', 'i10', 'x7', 'p2', 'c5']}
1769756627.8620331,RECEIVED,d2b90fb4-3c8c-4c4b-acfb-1516c10a2ee9,dfda3fb8-ded0-4cf0-967f-24f4549b4f12,c5,c2,27,p2,?,surb={'id': 'ba6e9817-0d42-41a0-b736-a313bb54a196', 'route': ['p2', 'e2', 'i9', 'x5', 'p2', 'c5']}
1769756627.9719706,SENT,46f667db-d9f5-41d2-9f6c-40af384f15d2,bbbc54b8-d845-4be7-8728-04744dde97eb,c2,c1,3379,?,p2,
1769756627.9720323,CREATED,b89ad421-4a7d-44a6-b4aa-9e078e667445,7256578e-9206-4dbd-836a-4285da4a3f4d,c2,c1,27,?,?,surb={'id': 'cd09bd07-18b5-41c2-9a49-06ed21ed9167', 'route': ['p1', 'e6', 'i2', 'x1', 'p2', 'c2']}
1769756628.1141658,RECEIVED,1c2cbabf-b5ea-42de-9ec3-49937c099798,34b52fcf-fae0-47fc-98af-95bf8e2009e2,c5,c2,26,p2,?,surb={'id': '6fbff955-abda-4b9f-af4b-7713fd328cdf', 'route': ['p2', 'e7', 'i10', 'x10', 'p2', 'c5']}
1769756628.3244836,RECEIVED,90455b74-aefc-4b60-a8a0-bb4bd8f4d9f6,10bd80cf-86d7-4e4f-96ab-d2cd4034ca2b,c5,c2,27,p2,?,surb={'id': '46df0e30-e6a5-4a56-b7b1-e2924ae4b809', 'route': ['p2', 'e5', 'i9', 'x9', 'p2', 'c5']}
1769756628.3466337,SENT,f7ee84f8-cd19-4944-a945-5971d8a85e60,3e093c40-23a1-47fc-91ae-b8e9d06d989f,c2,c1,3383,?,p2,
1769756628.3467786,CREATED,7dbfbfda-5a05-45fa-8d33-ef8d64ecee8a,9e4ce789-da8b-4ea3-baab-06c2e8b43fd9,c2,c1,27,?,?,surb={'id': '5509df19-10b2-49ab-81a0-01dcff105c55', 'route': ['p1', 'e6', 'i9', 'x2', 'p2', 'c2']}
1769756628.4868047,SENT,685efb3c-5060-4b17-b777-fb2b3f9e797a,66549782-c181-4260-adf1-8d305b9508e1,c2,c1,3375,?,p2,
1769756628.4869554,CREATED,cb86828c-8c8a-4838-aa41-cac6c5593cb4,138ba534-0aed-470d-9a22-ebf5bfe955dc,c2,c1,27,?,?,surb={'id': '84df18f0-30fc-4c8b-bd0e-1ae894aebba1', 'route': ['p1', 'e4', 'i6', 'x4', 'p2', 'c2']}
1769756628.6214252,RECEIVED,ba85f5b4-e356-4565-8591-a50b3eae2750,29381151-b0c7-462d-90ba-04d721ee361c,c5,c2,27,p2,?,surb={'id': 'dd72ba28-0f5c-44c7-bc94-284f7db54f2e', 'route': ['p2', 'e6', 'i3', 'x1', 'p2', 'c5']}
1769756628.709284,RECEIVED,5e0b4a66-920d-4f15-b5c7-b343dbd39611,d9a29978-59b7-4129-a2bd-3add1a2d8606,c5,c2,26,p2,?,surb={'id': '0ab8c0ed-c1b5-4fd4-9dfa-cdc0b592231d', 'route': ['p2', 'e1', 'i11', 'x1', 'p2', 'c5']}
1769756628.7625117,SENT,9546477f-ef4c-4779-8d79-e94d01eb8a22,7f42af05-d695-4a10-967a-572873f1d411,c2,c1,3355,?,p2,
1769756628.7626095,CREATED,7d1b19dc-f424-4428-829f-64d75946a4b5,8cfe277c-df34-4606-8247-a8c6d5f544d3,c2,c1,26,?,?,surb={'id': '93705e17-a211-4789-8259-003eecad4bf3', 'route': ['p1', 'e7', 'i3', 'x5', 'p2', 'c2']}
1769756629.1916687,SENT,a05ec232-7e19-42c1-b511-3c4d5b588c85,a84cd63f-b8e6-44d7-80f8-51165141ce8c,c2,c1,3392,?,p2,
1769756629.1918125,CREATED,9381a6a8-621f-422f-a9c4-947838e0069f,0385e7cc-8745-490a-bae0-eac237cc539d,c2,c1,27,?,?,surb={'id': '1934d26e-b643-4e9e-a878-90c1a79d176f', 'route': ['p1', 'e12', 'i9', 'x8', 'p2', 'c2']}
1769756629.5133312,RECEIVED,0c1b7523-81f5-4046-bd2d-dbb9f74cd9ca,e3ee6fdd-ff3a-42f4-b2bc-443b7491fbfb,c5,c2,27,p2,?,surb={'id': 'b53cc2c8-4e84-4b17-a180-c21c1b2e5d90', 'route': ['p2', 'e1', 'i5', 'x1', 'p2', 'c5']}
1769756630.193401,SENT,07c18ba7-e8c3-4486-b2a6-1fb5bafadb49,c9dbaeed-040a-4f57-b543-85af9d1f0b92,c2,c1,3361,?,p2,
1769756630.1935472,CREATED,524f7daa-e662-4bd3-b11c-2b9de891caa0,24413fcf-2b00-4b72-92f2-8188632c7696,c2,c1,27,?,?,surb={'id': '122b0c4a-1c29-4664-a72b-ba0c8eb1264e', 'route': ['p1', 'e8', 'i8', 'x6', 'p2', 'c2']}
1769756630.6963735,RECEIVED,cf0d6374-2504-46f9-b388-e796f33d040c,3955ee9a-d7fc-459b-9585-9e44b208388f,c5,c2,27,p2,?,surb={'id': '39cebd14-75b7-4d47-85a3-80b44ce39f3c', 'route': ['p2', 'e12', 'i6', 'x12', 'p2', 'c5']}
1769756631.1182559,SENT,87f4a934-5a0d-44ea-8789-00e8a2eb443e,efb2288b-a931-498f-86b0-7481e21a8f97,c2,c1,3399,?,p2,
1769756631.1184027,CREATED,847db400-1d67-496a-bd6b-b471005c17f5,b2dae44e-4835-4af9-a2f9-643ec2ace805,c2,c1,27,?,?,surb={'id': '1f5c2946-efe4-4ab8-9d64-a8849bbfd980', 'route': ['p1', 'e3', 'i10', 'x6', 'p2', 'c2']}
1769756631.1281161,SENT,dadff578-88b9-426f-bdf5-f81d89239abb,6ef33380-208b-4db2-a423-64d79c9b81d7,c2,c1,3360,?,p2,
1769756631.1282644,CREATED,d59e1276-699f-4d3e-a783-872ff892aa2f,5783f4fe-cd7b-4611-8227-a2a86d2ae683,c2,c1,27,?,?,surb={'id': 'bfdd6c19-72ef-4485-8318-01080408ee52', 'route': ['p1', 'e5', 'i7', 'x4', 'p2', 'c2']}
1769756631.6679704,SENT,cbd2e5b5-4c45-4b8d-b4cf-7691f9538463,4af4e727-cfbf-4470-a3dc-2e0c7aaa932c,c2,c1,3387,?,p2,
1769756631.66815,CREATED,3391ac57-dbc2-4c4d-8ae8-541d2b7b0f03,943f40c4-60f2-47ac-bfef-579ed3a75a27,c2,c1,27,?,?,surb={'id': '6250abe6-f4ad-4116-8d82-594a914acdae', 'route': ['p1', 'e6', 'i7', 'x6', 'p2', 'c2']}
1769756632.0843306,SENT,f5d09852-a0b1-4760-9c4a-ba3d69621a63,65811268-aa63-4828-bd7d-cd91f1c223d7,c2,c1,3396,?,p2,
1769756632.0844805,CREATED,9c49aa34-1050-419a-81ac-528326411863,f0e70b40-f313-45d0-a709-7b3aff8ae8c9,c2,c1,27,?,?,surb={'id': 'b277f9ff-54f3-4d22-8e98-a6d56b91a0a0', 'route': ['p1', 'e11', 'i6', 'x4', 'p2', 'c2']}
1769756632.1935298,SENT,592cf714-35e2-41f3-9764-2ff0a7bda305,dab2450e-c3f8-4992-af09-5f6ef359711b,c2,c1,3405,?,p2,
1769756632.1936607,CREATED,7e45b551-5f9d-4706-b6ed-ee01e4229b7f,ba9b0d49-cf1b-4c20-ac2b-9e677a1a8323,c2,c1,27,?,?,surb={'id': 'f905df68-cae6-44fe-bb46-881e9ecf32ff', 'route': ['p1', 'e3', 'i10', 'x9', 'p2', 'c2']}
1769756632.2061474,RECEIVED,31f50d91-60df-4017-af18-4b0255cd936d,7b7412f3-8400-4afb-a6ec-3efdb7a0c3e4,c5,c2,27,p2,?,surb={'id': '88ec7543-a92f-48ae-85d6-cbb7ce85abaa', 'route': ['p2', 'e8', 'i3', 'x4', 'p2', 'c5']}
1769756632.243456,RECEIVED,9e370735-5562-410d-b84e-ca33f0431dca,ccd1d39e-557c-45d0-9297-cd2903b8badb,c5,c2,27,p2,?,surb={'id': '5d4fd425-188a-4c05-9e6a-828ede2be36f', 'route': ['p2', 'e11', 'i8', 'x1', 'p2', 'c5']}
1769756632.3663106,RECEIVED,c95aaf4c-9811-4eb6-9b9b-5f2660101282,28907656-e526-418e-9571-cea77f422366,c5,c2,26,p2,?,surb={'id': '178b84b0-c048-46c9-89b4-75a85fa8e6c8', 'route': ['p2', 'e6', 'i12', 'x7', 'p2', 'c5']}
1769756632.4416926,RECEIVED,298ccf60-48f2-495f-9d2c-a2665e5c000d,8ab631af-6923-4a08-b479-41330611b5d8,c5,c2,26,p2,?,surb={'id': 'f406f925-e1a0-4bc0-9bf4-d5697b9d05c8', 'route': ['p2', 'e11', 'i4', 'x11', 'p2', 'c5']}
1769756632.7532928,SENT,2384fae5-750f-4756-b7cf-8fb7b635e59e,84d44617-9ccd-4869-938e-1d50eeafa6d9,c2,c1,3379,?,p2,
1769756632.753427,CREATED,5d453c80-cd9b-4ffc-bd1c-0c185aff254d,bd625dd3-9b5b-4b9a-85c5-0359c3c891ab,c2,c1,27,?,?,surb={'id': '330956af-5a63-4846-b7c2-bfcec7ab6b0d', 'route': ['p1', 'e1', 'i5', 'x4', 'p2', 'c2']}
1769756633.1844273,RECEIVED,764972c1-a572-48c8-b638-e7ede217d0c6,dfda828f-9fb4-48df-b564-bbf73bca0118,c5,c2,25,p2,?,surb={'id': '7d62b1b7-d39a-4591-88a0-43f09937bb64', 'route': ['p2', 'e5', 'i3', 'x11', 'p2', 'c5']}
1769756633.3481457,SENT,75681c69-3b95-4019-9a48-d453135c6472,5f304f35-3d77-4c1a-9d74-e079c32b6e8b,c2,c1,3356,?,p2,
1769756633.348398,CREATED,bae4b27f-7a7d-4236-b7ad-0b7d509640e3,b0c08521-83bd-424a-b03b-4072675ee1c6,c2,c1,26,?,?,surb={'id': '9d1621a8-418f-4eb9-8f19-b4be6fbf1251', 'route': ['p1', 'e3', 'i8', 'x9', 'p2', 'c2']}
1769756633.5357912,RECEIVED,2cdc2a92-fd3f-4df7-8d1e-df240e4827e0,1039c7bd-8f04-499c-a1e9-be6ebef17305,c5,c2,27,p2,?,surb={'id': '83fa7def-f786-4793-be13-0a183252a58e', 'route': ['p2', 'e11', 'i4', 'x9', 'p2', 'c5']}
1769756633.7042866,RECEIVED,0dc38a38-5a6c-4381-b38e-c9eccc2b9549,53ad0ffb-2f14-41d0-895e-d7b8b8ef3861,c5,c2,27,p2,?,surb={'id': 'b43751ed-00e1-422f-b716-ef1c96940339', 'route': ['p2', 'e4', 'i5', 'x1', 'p2', 'c5']}
1769756633.7434256,RECEIVED,51106bb7-3d52-4a42-b18c-f019f86a688e,0b39e85e-d790-47ea-9ce2-b272b2773b4b,c5,c2,27,p2,?,surb={'id': '19a7d010-db00-43e9-bf3d-c85e032c89a3', 'route': ['p2', 'e5', 'i8', 'x5', 'p2', 'c5']}
1769756633.888437,RECEIVED,63d823fc-adf2-45ab-a7ab-e4b2fbbde4d9,5aaf79bb-26bc-479e-b7e7-e841415b97c2,c5,c2,27,p2,?,surb={'id': '94a8a676-6465-489c-9fa3-ab716c2caef3', 'route': ['p2', 'e1', 'i1', 'x12', 'p2', 'c5']}
1769756634.0516515,SENT,8203218d-48e8-4a8c-a47d-d37dc6bbbcef,f66ddb1e-d461-440c-afec-88637e528997,c2,c1,3356,?,p2,
1769756634.0517106,CREATED,b8d394b9-2363-4514-811a-c536ff0caa82,c68c8490-e646-4a2c-bad4-37d17da88e4e,c2,c1,27,?,?,surb={'id': 'e06d6e77-8635-4938-a856-e048d4890850', 'route': ['p1', 'e7', 'i3', 'x2', 'p2', 'c2']}
1769756634.3253353,SENT,39ae024c-21b8-4bb8-86d6-feeae05b7c15,80d3ecb1-1c21-43e0-b8fa-db98eedb29e6,c2,c1,3396,?,p2,
1769756634.325432,CREATED,54637723-4425-488b-a205-fe17438ee5d5,54a3b930-aa50-4aae-b9ef-ea832b35c786,c2,c1,27,?,?,surb={'id': 'b73cd8d3-aa7c-483c-80b6-59e6ab0a6143', 'route': ['p1', 'e1', 'i11', 'x7', 'p2', 'c2']}
1769756634.610298,SENT,3ad44cdd-4605-4c4b-b7d0-b33845ef2aaa,c3b5ef10-d8a7-4049-87f3-bb518d3e4e42,c2,c1,3380,?,p2,
1769756634.610373,CREATED,adf2a623-615d-4317-9ad4-db0f05492a86,546a0536-567c-4335-bb05-e742d99910bd,c2,c1,26,?,?,surb={'id': '4eec577e-f29d-4fdb-b2a0-fd68f67cb7dc', 'route': ['p1', 'e12', 'i4', 'x4', 'p2', 'c2']}
1769756634.6378324,RECEIVED,cb80091d-5214-4cf7-8f58-7237564de2f6,d428c5e2-bc6d-4abe-8605-5981fa3618ed,c5,c2,26,p2,?,surb={'id': '6b50cfca-1e7f-4fe3-a301-93fc0126a666', 'route': ['p2', 'e11', 'i9', 'x6', 'p2', 'c5']}
1769756635.279972,SENT,956d392e-f0ea-4bdd-a7b1-8d68c5e9965f,1013a064-f907-4c2d-840a-4a190381fece,c2,c1,3379,?,p2,
1769756635.2803092,CREATED,14c115f4-030c-47bb-8f98-6eeeffeedfea,7848c877-4f60-42be-9916-b24190133f8a,c2,c1,27,?,?,surb={'id': '8acdb86d-df34-4e38-ab0d-31ac3303fc2c', 'route': ['p1', 'e1', 'i5', 'x4', 'p2', 'c2']}
1769756635.348067,RECEIVED,19c6f7d7-617e-4251-afa8-7158209f407e,ad540aab-2a3b-4cd1-82aa-1caf36a5a7ed,c5,c2,27,p2,?,surb={'id': 'd8414656-8787-441c-9eca-de18cd90e69b', 'route': ['p2', 'e6', 'i2', 'x5', 'p2', 'c5']}
1769756635.6385844,RECEIVED,bac789e8-2ee0-4396-897c-a7eb5aa98afb,d8213759-0e0a-4026-a64f-13d2bde2a7de,c5,c2,27,p2,?,surb={'id': '0a979184-d35f-4632-b22a-47d68774d390', 'route': ['p2', 'e12', 'i8', 'x12', 'p2', 'c5']}
1769756635.6688206,SENT,98c90a07-4cad-433f-8cb6-cb943ce2c413,42c54ec3-3fff-4c98-8eb3-5a97a9916505,c2,c1,3366,?,p2,
1769756635.668968,CREATED,f5b95efe-be40-4fe6-9927-1dd85d747671,408e63e7-fe09-49f1-9dfa-1da77d2a315f,c2,c1,27,?,?,surb={'id': '45ed412a-1aeb-46b4-b4c5-e6a67dd6174f', 'route': ['p1', 'e3', 'i9', 'x5', 'p2', 'c2']}
1769756635.762605,SENT,8442f43e-5818-4f53-9eef-91211ed94e76,31260fa8-8194-4c85-9a61-85b2a196fa64,c2,c1,3367,?,p2,
1769756635.762736,CREATED,47679546-98de-4e3d-b8a4-a035bc2013a5,7fb6cbba-6dfb-4300-9d10-7fcc42f88e56,c2,c1,27,?,?,surb={'id': '5a8d05fe-7ea5-4b39-8084-c5375401d3b2', 'route': ['p1', 'e5', 'i11', 'x2', 'p2', 'c2']}
1769756635.794935,RECEIVED,60e4c9f7-39b4-4881-ad6c-7637e6d1bb90,b6a8eede-9a13-4a91-b9ee-88ae9da65f9b,c5,c2,25,p2,?,surb={'id': '06084ffc-3d2a-4d82-81fe-af5418ecc111', 'route': ['p2', 'e6', 'i8', 'x9', 'p2', 'c5']}
1769756635.868956,SENT,3d23d2d4-0226-4001-937a-f92d1829da0b,d1f2c6d2-69aa-4d7b-93a6-dbb9681e9c9a,c2,c1,3395,?,p2,
1769756635.8691187,CREATED,813e56d3-55aa-4575-841d-ed2fbe2869d4,11ea22cc-2b0b-41cb-9c19-eec574cbbeef,c2,c1,27,?,?,surb={'id': 'abc434c3-3fd2-41a4-8534-c545b4c592fb', 'route': ['p1', 'e5', 'i10', 'x9', 'p2', 'c2']}
1769756636.3567603,SENT,2b245b14-ed45-44a7-ad0d-54023150d524,0fc92833-e46f-4e43-a366-41b425e30d28,c2,c1,3400,?,p2,
1769756636.356917,CREATED,c90519bd-637c-415b-8868-944547ed5095,68f0f838-b02e-4aaf-8617-de4620c0fbb5,c2,c1,27,?,?,surb={'id': '586c42d5-0655-48ed-9b44-14a5d5d95429', 'route': ['p1', 'e12', 'i12', 'x6', 'p2', 'c2']}
1769756636.3582792,RECEIVED,ef64bd58-a400-4014-83ad-17dff1724bc9,6c9a268a-3f10-4f30-9ecb-5d74523e9713,c5,c2,27,p2,?,surb={'id': '17be0fb4-c1cb-494b-b636-cdc236ca78fa', 'route': ['p2', 'e2', 'i2', 'x4', 'p2', 'c5']}
1769756636.9118676,SENT,3341441f-1466-4dde-82da-cfd33dc560e3,0f300560-6d65-48d1-9ff6-89fd581076cc,c2,c1,3359,?,p2,
1769756636.912003,CREATED,4d32ae03-afea-4496-b2c6-75e11bb7ea55,bc469c18-b3a5-469e-94e7-7d033bfe29bd,c2,c1,27,?,?,surb={'id': 'e752dd0f-5ba5-4383-abb7-0eb288fd753f', 'route': ['p1', 'e3', 'i9', 'x11', 'p2', 'c2']}
1769756637.0462275,SENT,75def7d8-6c80-4170-b43d-377f8460bebc,e93029cc-147c-4b8e-b0d1-7583d318378e,c2,c1,3387,?,p2,
1769756637.0463653,CREATED,62404286-7834-48e5-a04e-8cb0e625d849,c665c8af-be58-4adb-b369-4879703d254a,c2,c1,27,?,?,surb={'id': 'd6b5c8c4-9c93-4a84-bc24-4898dbf40c29', 'route': ['p1', 'e9', 'i4', 'x10', 'p2', 'c2']}
1769756637.1678767,SENT,5943379f-17ce-480e-b6d3-f859e700b8a2,3f50373b-7fef-49bc-9cdc-c273d9b72c9a,c2,c1,3396,?,p2,
1769756637.1680076,CREATED,431fb641-eaf2-4f10-8d10-1f1976cca664,2091ab1d-6626-402d-ada8-d0aa776d575e,c2,c1,27,?,?,surb={'id': '72bb0fac-4949-4c4b-b432-f47c2d7f19f8', 'route': ['p1', 'e6', 'i12', 'x7', 'p2', 'c2']}
1769756637.4737828,SENT,a0b9e7bb-9ec0-424b-9f4b-bff070fd4ce2,001122b5-f224-431b-90e9-47e8e9be7815,c2,c1,3383,?,p2,
1769756637.4738586,CREATED,518e26a6-c664-471c-9a91-ce58e0f2b0e1,24ce303b-3614-4981-9484-e2e3a7610f57,c2,c1,27,?,?,surb={'id': '485dea2f-3b17-4c16-81dd-79e80d8daaf2', 'route': ['p1', 'e4', 'i10', 'x8', 'p2', 'c2']}
1769756637.5692914,SENT,71cb46b7-41c6-4d10-b1a3-414bbdf4e2e2,fb5f17d1-8ad7-41c0-9bbc-17fc1f1249b4,c2,c1,3397,?,p2,
1769756637.5693767,CREATED,78405802-012b-4023-91dd-c36b18695830,62f9da97-68ce-4369-a122-482a5e1ce034,c2,c1,27,?,?,surb={'id': '14ec3100-e066-4c4d-9b66-34515342a2ea', 'route': ['p1', 'e3', 'i6', 'x11', 'p2', 'c2']}
1769756637.800213,RECEIVED,2fd855a0-0dc5-4faa-b50e-697e2a29bf28,4e5bef5f-8164-4103-98e8-ef43a3178bb8,c5,c2,27,p2,?,surb={'id': 'c88cf953-76ad-4253-b1d8-569f2560802d', 'route': ['p2', 'e3', 'i4', 'x6', 'p2', 'c5']}
1769756638.1360915,RECEIVED,de2bade6-98fa-49db-886d-489b4a3826b8,5f4570e7-25f9-4892-a08b-8482fc3472ef,c5,c2,27,p2,?,surb={'id': '5151121c-8904-48c5-8f25-0d365994b2cb', 'route': ['p2', 'e5', 'i5', 'x3', 'p2', 'c5']}
1769756638.3206658,RECEIVED,d1dd2308-069b-4362-87b5-7ef801dd3ff3,1dacfd4f-7ca1-4698-a5bc-7b860a813a06,c5,c2,27,p2,?,surb={'id': '5a1d1394-e32b-4a3b-9066-1933ecf2aa33', 'route': ['p2', 'e6', 'i8', 'x12', 'p2', 'c5']}
1769756638.321098,SENT,22343dbd-2485-46d2-89cb-0cdf9f7a0a98,830438e7-b62a-4bbe-b12c-c40d421a35c8,c2,c1,3393,?,p2,
1769756638.3224995,CREATED,4ae0b189-40e2-49dd-bb7f-f97a71db2518,46ca23e6-105a-474a-a61a-5552c2033497,c2,c1,27,?,?,surb={'id': '0acc6f66-2833-4d5a-aaa6-92592ca30e2b', 'route': ['p1', 'e7', 'i9', 'x3', 'p2', 'c2']}
1769756638.421389,RECEIVED,4cf16165-059e-453f-9741-c86d9179baf6,1e97cb3c-6311-4f75-bfd9-36926853b86c,c5,c2,27,p2,?,surb={'id': '57523f79-0b23-431b-877b-97eee4d2763b', 'route': ['p2', 'e8', 'i6', 'x7', 'p2', 'c5']}
1769756638.4296198,SENT,6eae6af1-1124-435e-a403-5ab6cc447907,de093022-e870-4a85-922d-2adcaf6a632e,c2,c1,3383,?,p2,
1769756638.4297664,CREATED,8418dbd0-c0cc-476a-953a-a15f222ddfc5,6a598745-1f24-445d-91ae-4cbc6037a86e,c2,c1,27,?,?,surb={'id': '0929c6d4-5270-4ef0-b078-0598757c6916', 'route': ['p1', 'e9', 'i11', 'x7', 'p2', 'c2']}
1769756638.511308,SENT,91b44017-d31e-4372-a70f-03181c0587ab,b10c75b6-0202-4045-9e63-343fc39aa184,c2,c1,3387,?,p2,
1769756638.511455,CREATED,82610901-ad8c-480f-af07-dc2c34d89d82,453b7e67-6e21-46f9-81f4-1e294d535e4a,c2,c1,27,?,?,surb={'id': '0ab26a7a-11b5-4c35-9235-014f3fca9fd5', 'route': ['p1', 'e7', 'i1', 'x3', 'p2', 'c2']}
1769756638.606563,RECEIVED,30b710af-1434-4481-bd81-fb7a8ef77502,4a6237dc-1d23-4832-8dfe-1f089073bd8a,c5,c2,27,p2,?,surb={'id': 'fd6829e7-6c83-4c9c-af9c-fd112ecbdee1', 'route': ['p2', 'e7', 'i4', 'x12', 'p2', 'c5']}
1769756638.6611302,RECEIVED,ea759c0c-f3e7-4285-b93d-fdf5f3fee75e,f7136120-d738-4a60-88f0-fb94d56d4263,c5,c2,27,p2,?,surb={'id': '42d107f4-76da-4be7-9fa1-3831d3780c69', 'route': ['p2', 'e7', 'i1', 'x12', 'p2', 'c5']}
1769756639.4990141,SENT,c3d04ade-0370-41bf-b6be-aee5603e7e81,b6afc89b-7bd2-4334-b409-5e59ed2ecd9d,c2,c1,3388,?,p2,
1769756639.4993045,CREATED,cbaa6a5a-e912-4f4f-af87-1161e322df2a,a600e6f9-4583-41db-91db-cc1659220f43,c2,c1,27,?,?,surb={'id': 'dc811d6b-020a-43dc-85a5-d684efa5420d', 'route': ['p1', 'e10', 'i4', 'x8', 'p2', 'c2']}
1769756639.5608675,SENT,4d260c63-8487-4250-b726-2c096f8dc96c,1b9971cd-5608-4123-972d-decc1bbcaaa3,c2,c1,3355,?,p2,
1769756639.5610118,CREATED,a2d23b54-659f-428c-9790-9bef10116743,9fd09156-db0a-4ed1-995d-935a19003f14,c2,c1,26,?,?,surb={'id': 'e4aeef07-1f99-4422-9c20-4e81af4463ed', 'route': ['p1', 'e1', 'i3', 'x6', 'p2', 'c2']}
1769756639.6222067,RECEIVED,0cd57ab4-f847-4e2f-a222-75c352a70404,4af120af-c2db-4a7a-bca5-8d3b96e85481,c5,c2,27,p2,?,surb={'id': 'fa6a20b8-6bc6-4de2-87da-c12078316fd3', 'route': ['p2', 'e3', 'i1', 'x12', 'p2', 'c5']}
1769756639.773893,SENT,93328cc2-c59c-47ef-8d61-60e9f1bd0100,7f06ac66-af6c-410f-b79e-5bba0984c013,c2,c1,3389,?,p2,
1769756639.7740686,CREATED,00c57413-50a9-438e-acc6-5577d3689b63,7afb6366-6ab6-48ff-9087-a8ea87002ed4,c2,c1,27,?,?,surb={'id': '09dfb272-733f-48d3-890c-fa5093880394', 'route': ['p1', 'e11', 'i5', 'x7', 'p2', 'c2']}
1769756639.7904146,SENT,82cf4af1-a602-4310-bf23-6165fd4595a5,5a8d1734-ba02-4a4d-ae33-b49b5233c891,c2,c1,3399,?,p2,
1769756639.790565,CREATED,3bd45798-71ef-465a-94a8-fae21ac7421c,e562d622-680f-4ebc-a3d7-48c1c59a177d,c2,c1,27,?,?,surb={'id': 'bd6b77b0-94a1-493a-8374-5dc04ac002bf', 'route': ['p1', 'e7', 'i6', 'x2', 'p2', 'c2']}
1769756639.8015037,RECEIVED,db7d2050-cbbd-4e68-b626-5927322399aa,a27ac944-4dd6-42fe-99e4-9ce6e33b3f96,c5,c2,27,p2,?,surb={'id': '63dca988-3e05-4b15-9849-5f380f84d695', 'route': ['p2', 'e2', 'i1', 'x5', 'p2', 'c5']}
1769756639.8266604,RECEIVED,543d8d1c-2b23-4882-b2d8-22a9f6374a13,0e56815e-6e4a-4a4a-a907-c1e772805612,c5,c2,27,p2,?,surb={'id': 'f7ba95ec-eed0-466a-9c3b-3ba040165f3a', 'route': ['p2', 'e6', 'i8', 'x10', 'p2', 'c5']}
1769756640.3014216,SENT,718f2a17-66ea-4e0e-bd30-6970c17dedfb,63784905-e7e0-4c32-8adc-ee5077b03d96,c2,c1,3400,?,p2,
1769756640.3015707,CREATED,ad4ac665-1266-40dc-8522-b8d4e8bbf921,2428d7c4-69b8-4369-9b12-e62495528bdc,c2,c1,26,?,?,surb={'id': 'b386ee1f-3e1e-4b55-888a-0a1a6ecfa792', 'route': ['p1', 'e4', 'i6', 'x11', 'p2', 'c2']}
1769756640.882078,SENT,848af3a8-989c-4c82-8446-39008d7172c9,48e0b126-e039-46ec-9895-daf72409c20a,c2,c1,3363,?,p2,
1769756640.8821495,CREATED,f49c7750-dfc7-4356-86bd-46695d4c5421,9b607d0c-bec9-4992-81f9-462f1e0236fe,c2,c1,27,?,?,surb={'id': '693c5e1c-f961-432f-8e2f-ca699764720b', 'route': ['p1', 'e7', 'i2', 'x1', 'p2', 'c2']}
1769756641.4929874,RECEIVED,08fc8535-63a7-43b4-b378-e0c32c1f9789,efcda5ba-adba-4b05-b520-764adba04eb2,c5,c2,27,p2,?,surb={'id': 'a6dad69c-0da7-41f0-bc5f-2cfa873de4fb', 'route': ['p2', 'e10', 'i7', 'x3', 'p2', 'c5']}
1769756641.597237,SENT,6e4b2f90-5833-4245-bcf7-14c0df089edb,9aaa3749-5288-47c2-ba65-6b3f4139deb0,c2,c1,3379,?,p2,
