timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769763580.9270024,RECEIVED,90a2d05b-e082-425a-8e5d-e3d1053f87c5,f27c8956-ae48-4ed0-8096-2586c382c89a,c2,c4,27,p1,?,surb={'id': '59b46081-587d-46d5-9bdc-0cc9fe770f3c', 'route': ['p1', 'e7', 'i8', 'x1', 'p2', 'c2']}
1769763580.9419708,RECEIVED,09e19942-723a-4abc-8760-44ccfb457315,0f67eb3a-46a9-415a-a97d-13cb079a30cc,c3,c4,27,p1,?,surb={'id': 'b6c70b2c-d70d-4cab-be15-59b7d1f932bf', 'route': ['p1', 'e10', 'i7', 'x2', 'p3', 'c3']}
1769763580.994462,RECEIVED,feabb6a4-d3b7-4c28-a44a-f9053f0fbd73,12d7a578-615d-4614-b7b0-3ac380f79213,c3,c4,26,p1,?,surb={'id': 'daebb40d-a51e-4d6e-8993-b178fabdd7cf', 'route': ['p1', 'e4', 'i12', 'x8', 'p3', 'c3']}
1769763581.063878,SENT,49e17f7a-061c-4271-9405-f5c2d77c92e9,60ab933e-854d-413a-af8f-a02e88529b99,c4,c3,3400,?,p1,
1769763581.0639534,CREATED,57be2055-f123-4883-a0c4-69ad0705c54b,5a14c574-4bb9-49aa-a69f-5a99432d3868,c4,c3,27,?,?,surb={'id': 'e98cfa95-2c83-4ff9-801f-f6ab18be2817', 'route': ['p3', 'e6', 'i10', 'x4', 'p1', 'c4']}
1769763581.1166635,RECEIVED,49fa577f-3f92-4ed9-9ca7-0cc673c150ea,a8e09652-0647-4fb3-872f-fb41ef03792a,c2,c4,27,p1,?,surb={'id': '6e0f499d-38e2-48dc-8b71-2f9ef002d08d', 'route': ['p1', 'e6', 'i1', 'x3', 'p2', 'c2']}
1769763581.1211026,RECEIVED,f4437799-3094-4d2e-9f59-b74a1d7d97c6,02e01d46-6970-4e12-8752-a196c8b879cd,c2,c4,27,p1,?,surb={'id': '6da8e6e4-af06-48ba-84f0-1d47520893c4', 'route': ['p1', 'e7', 'i9', 'x9', 'p2', 'c2']}
1769763581.1944277,RECEIVED,da3381d3-28d2-4850-afb5-49b1eb169aaf,9f90a381-9cc4-4cfc-883c-96caa66cc04c,c2,c4,27,p1,?,surb={'id': 'deb27860-c7b2-4f54-b644-8867ed2a2f31', 'route': ['p1', 'e8', 'i12', 'x5', 'p2', 'c2']}
1769763581.210447,RECEIVED,95e0ee8a-5063-4cd8-9534-097d0b521bba,16b0aafd-78eb-4785-8b82-29c2f1e970a9,c2,c4,27,p1,?,surb={'id': '9f87eae1-b20a-4da7-b8b9-5d43c1dcf6b4', 'route': ['p1', 'e3', 'i8', 'x2', 'p2', 'c2']}
1769763581.2249436,RECEIVED,f37d831c-8aed-4de5-9eff-80f2b4d9c2d6,5696e55a-471f-4162-b4db-5860e34e9289,c2,c4,26,p1,?,surb={'id': '445da3a4-a1f7-4a89-88d8-0dc4b1e832d9', 'route': ['p1', 'e11', 'i3', 'x3', 'p2', 'c2']}
1769763581.4796023,RECEIVED,19ef91d1-9f81-46f2-b2c9-70542c18f340,027cb5dd-1c4b-49b2-b5bc-50ab5fa2fda9,c2,c4,27,p1,?,surb={'id': 'f93f04b1-c3e4-4db7-be93-037685d136e4', 'route': ['p1', 'e11', 'i3', 'x9', 'p2', 'c2']}
1769763581.61438,RECEIVED,91d71222-147a-47d9-af7e-cd30515658e5,b35104aa-81e9-4218-a926-51562d1edd52,c2,c4,27,p1,?,surb={'id': '3d80eb69-73b8-49f6-8d12-d54de4a2c7c7', 'route': ['p1', 'e11', 'i6', 'x6', 'p2', 'c2']}
1769763581.6482751,SENT,198f9910-ab8c-4324-bb31-2f82e55533d7,8d6edf48-c38b-48ad-80bc-e0267f156a07,c4,c3,3384,?,p1,
1769763581.6484342,CREATED,951c392b-48fe-4db5-8ab9-40ad1394b862,f49ef8ee-6233-48a2-979d-26a6465b6412,c4,c3,27,?,?,surb={'id': '5c93a575-4f26-4cbb-ac43-31e49e64521d', 'route': ['p3', 'e12', 'i9', 'x5', 'p1', 'c4']}
1769763581.744196,SENT,0d5b6295-61b2-4868-a0a8-1c8333219dd6,f16f0850-e127-4b61-8706-0237c74f2994,c4,c3,3399,?,p1,
1769763581.744343,CREATED,47e96b64-ec8d-4111-b286-8aef0f98e9a7,ab8425b5-21af-480e-9359-b22e8e4ab85a,c4,c3,27,?,?,surb={'id': '915a0903-a8eb-458c-8540-85858b085f5a', 'route': ['p3', 'e12', 'i1', 'x10', 'p1', 'c4']}
1769763581.8987982,SENT,37277a86-e1d8-43f8-9796-6e8522a38ffa,646b1e9e-b6dc-46b6-be13-cc9ca2e18918,c4,c3,3364,?,p1,
1769763581.8989317,CREATED,b85807ea-ab7d-4acf-8502-2f6b7db5f8ec,a07e1d93-fba7-4880-87bc-6b29b2157b95,c4,c3,27,?,?,surb={'id': '97faedae-027a-4ad8-983a-f33447b0b3db', 'route': ['p3', 'e6', 'i2', 'x11', 'p1', 'c4']}
1769763582.023675,SENT,edc41003-7a08-4989-9e5d-22fd10553c1a,8f5607f5-bbae-4a48-9a20-7ef7ffcd98ef,c4,c3,3393,?,p1,
1769763582.0238075,CREATED,b0ef26a8-aea2-43d2-b19b-10e272a48b71,9ad542ff-2e39-467f-8184-8be02f036983,c4,c3,27,?,?,surb={'id': '9c0b46ea-e3fe-41b6-a01d-d8411af50e8e', 'route': ['p3', 'e11', 'i3', 'x9', 'p1', 'c4']}
1769763582.0382082,RECEIVED,b83ad7c7-e7b6-4498-a6e5-b685db2ba9ad,59c066c5-f30b-4ecd-9b48-ca4daeb00946,c3,c4,27,p1,?,surb={'id': '79ab9019-d0ab-4543-b99e-8966233c9039', 'route': ['p1', 'e6', 'i5', 'x5', 'p3', 'c3']}
1769763582.0965087,RECEIVED,b42f78c8-0b64-49e8-ad52-ef3908ca7f7d,23ec18c3-1080-43cd-a14c-171e74c4d914,c3,c4,27,p1,?,surb={'id': 'a27615d0-c10e-4b54-aed1-01ba7a9d075f', 'route': ['p1', 'e11', 'i2', 'x8', 'p3', 'c3']}
1769763582.1785383,RECEIVED,080b099e-8a66-4b94-a7d4-0f127a0aeec0,b6974329-0cd1-48d8-bcfe-4be51dcf2366,c3,c4,27,p1,?,surb={'id': 'bf7b695f-90c1-4382-9d0a-d6fe8ed7cc06', 'route': ['p1', 'e7', 'i3', 'x5', 'p3', 'c3']}
1769763582.210449,RECEIVED,9e60e70b-7490-4396-b3ed-6a0148b1db0f,cc72a8f3-e4fa-4e99-b206-88acfab79fb2,c3,c4,26,p1,?,surb={'id': '7502d93e-2ebf-47cd-9e76-51b28030139f', 'route': ['p1', 'e3', 'i6', 'x7', 'p3', 'c3']}
1769763582.3055165,RECEIVED,4ac99c19-6747-4921-8934-ed33da28357d,c96aea0a-51a3-4e29-b4d8-5e67102831b2,c2,c4,27,p1,?,surb={'id': '64f09a6c-83c4-4dd7-920e-0ab88d60360d', 'route': ['p1', 'e6', 'i6', 'x4', 'p2', 'c2']}
1769763582.306131,SENT,a877d5a8-fd8f-48ab-a1d8-6101dad4ac93,4baa9042-7864-4151-80b9-ea7d22e0a9c6,c4,c3,3381,?,p1,
1769763582.3067098,CREATED,61c885df-2f0e-4d12-866e-118b5e277b6c,e09fcfd4-f9bb-4589-a639-58f72a9ea40d,c4,c3,27,?,?,surb={'id': 'd2505eb6-9226-44fa-90dd-809445b898f5', 'route': ['p3', 'e9', 'i4', 'x1', 'p1', 'c4']}
1769763582.4454887,SENT,15a0f821-f787-4e25-a814-dadc14061af7,93e5d2af-1ce2-4edc-a3e7-83528d8ed227,c4,c3,3383,?,p1,
1769763582.4455507,CREATED,b11fcc27-297b-445a-8dbb-2441f00ad427,4fb6d989-629f-4d51-9f14-b13eed753011,c4,c3,27,?,?,surb={'id': 'd8ede5fd-cbb6-45d3-bb57-a7d533f20f6a', 'route': ['p3', 'e9', 'i3', 'x12', 'p1', 'c4']}
1769763582.5243368,RECEIVED,e6322193-75bb-42ba-9618-84454a156286,2b8c7ac5-7d0c-4781-8560-aa233ef27003,c3,c4,27,p1,?,surb={'id': 'dbbb94b3-5113-4ca1-bcef-5c235242e486', 'route': ['p1', 'e4', 'i1', 'x6', 'p3', 'c3']}
1769763582.8097756,SENT,b084fcca-12c1-4eb9-b683-31353c192bc1,7960eeaf-1e80-491c-a4aa-f291b96d3f34,c4,c3,3383,?,p1,
1769763582.8098729,CREATED,9c9e00c1-7d9e-4b77-88d6-3cd833c4ce0d,b3edc35b-02f5-4dd5-ade2-acb8dec4367e,c4,c3,27,?,?,surb={'id': 'fcb1d58f-f5ae-401e-8e00-243f7361ca1a', 'route': ['p3', 'e8', 'i3', 'x6', 'p1', 'c4']}
1769763582.8877864,SENT,1c809036-4c66-4b93-8ef8-af06bc9d8077,fa77a379-7cc1-4726-ba09-b96d5a51f7f7,c4,c3,3362,?,p1,
1769763582.8879366,CREATED,fd278bde-eca5-42a0-a50d-1b8a27cde266,3e4e3b7e-3d73-411f-925e-5c5f5ac0c54f,c4,c3,27,?,?,surb={'id': 'ac5f7f2a-2552-407e-b84d-4b2460ca3ed4', 'route': ['p3', 'e3', 'i6', 'x6', 'p1', 'c4']}
1769763583.0962975,RECEIVED,cc730de7-031e-425c-8af4-794d1cbb62ae,97da7798-a636-42b5-b67a-c2e0effba98b,c2,c4,27,p1,?,surb={'id': '9aaa1a83-c984-4255-ac9b-ff83dac796a3', 'route': ['p1', 'e11', 'i9', 'x7', 'p2', 'c2']}
1769763583.1287966,SENT,c39eec71-9b7f-468a-936b-b8927c72f74e,dad0b94a-a519-413c-aad8-0fc7aac388dc,c4,c3,3382,?,p1,
1769763583.1288884,CREATED,b5b38d2f-62ab-4494-ae94-3e6e06f62031,7a51490d-3481-4c24-b422-a29579b83f3f,c4,c3,27,?,?,surb={'id': '49833b66-a39e-4514-8a55-04b5027ef5c8', 'route': ['p3', 'e4', 'i9', 'x9', 'p1', 'c4']}
1769763583.2363138,RECEIVED,0109e347-7286-40e4-b72d-61ea35865ce1,373f687f-de80-4269-bff2-5596f2aea567,c2,c4,27,p1,?,surb={'id': '81126664-0dd2-4d43-9bf6-f0731ff64db5', 'route': ['p1', 'e3', 'i1', 'x10', 'p2', 'c2']}
1769763583.34508,SENT,96199fb3-9e77-4e62-869f-f63384425458,07cd394e-5be9-4ff0-a73b-3bb24be9e091,c4,c3,3368,?,p1,
1769763583.345236,CREATED,678653eb-c607-4c12-88d0-3721b63bbf1a,3b3c873a-1826-4508-9e66-fd315256d9a6,c4,c3,26,?,?,surb={'id': 'b4046f00-fbc4-48f5-9dae-7824380c93a0', 'route': ['p3', 'e7', 'i8', 'x7', 'p1', 'c4']}
1769763583.7449806,RECEIVED,f9922198-0d41-462d-8e66-3f7d17865570,2d60ea34-bacb-4661-8ae5-8b71f6cdbfae,c2,c4,27,p1,?,surb={'id': '55f00a4f-8f16-42f2-a3a6-ce8e23f4f053', 'route': ['p1', 'e7', 'i3', 'x1', 'p2', 'c2']}
1769763583.7880845,SENT,b7a8c4a5-0c3d-4dcb-91c3-4aa191ac7f26,4db689c8-1db0-441b-bee5-23e5addf2998,c4,c3,3368,?,p1,
1769763583.7882955,CREATED,d398e4b2-4bf7-4c1f-b3ae-51c96ae08b22,296b31b1-80a6-492c-afe6-9357e2bcaad4,c4,c3,27,?,?,surb={'id': '3180a9e8-540d-4262-b96a-e3b7496a70d8', 'route': ['p3', 'e3', 'i12', 'x4', 'p1', 'c4']}
1769763583.8498437,RECEIVED,8ee92bf8-0288-4ad6-819c-c3bd202038d4,841d524c-3ba8-4e07-abe9-6b2bd80cfa5c,c2,c4,26,p1,?,surb={'id': '3ede7eec-3c5c-4524-a568-d14e49a2adf7', 'route': ['p1', 'e1', 'i4', 'x7', 'p2', 'c2']}
1769763583.9011016,RECEIVED,d64a80df-2749-4d25-a2af-396a2461b722,9066746d-017d-446b-96e4-f3203fe40b2d,c3,c4,27,p1,?,surb={'id': 'e938be81-c8c0-4b3c-9d52-aa75d4a4cec4', 'route': ['p1', 'e5', 'i8', 'x10', 'p3', 'c3']}
1769763583.9143014,RECEIVED,3f4db94c-f4e8-43f5-a94f-9cf0f43fa3d3,61ae8e8a-f87a-43b9-a7a0-76887781f5b1,c2,c4,27,p1,?,surb={'id': 'a629f870-d2f7-4e11-82f2-177def07a5dc', 'route': ['p1', 'e12', 'i7', 'x10', 'p2', 'c2']}
1769763584.2142642,RECEIVED,63041aee-c7c4-4a85-9c85-8e67e2f557db,c1866a45-c19e-4a19-9e1a-80750cd06af7,c2,c4,27,p1,?,surb={'id': '1f273b77-b59d-4f48-88ee-1bcec1a90ab2', 'route': ['p1', 'e9', 'i5', 'x7', 'p2', 'c2']}
1769763584.2513216,SENT,00254c01-168d-427e-8494-acbbebee694f,7ed89ae4-4aa5-4408-9e0b-d720665213cf,c4,c3,3380,?,p1,
1769763584.2514296,CREATED,1345c5ac-f3a4-4793-9223-f935238c16e9,c5ac23c4-713e-45ba-b8b8-04bf25554893,c4,c3,27,?,?,surb={'id': 'dc8b3774-fb7f-471d-8db1-b1ab6c4e2d87', 'route': ['p3', 'e9', 'i2', 'x1', 'p1', 'c4']}
1769763584.318444,SENT,932da4cd-a553-4e23-a8a9-4c9b23725b5d,044f0fc0-7ace-4d56-b2c0-0bb3e2ce1092,c4,c3,3399,?,p1,
1769763584.3185537,CREATED,50587971-9967-4d43-9a96-9a52ecc943b4,daca4702-a671-4cd3-9061-52db50acc423,c4,c3,27,?,?,surb={'id': '5c1072c6-fb8d-4690-8e93-5ebcd8cd9239', 'route': ['p3', 'e3', 'i12', 'x10', 'p1', 'c4']}
1769763584.3847358,SENT,54a96ff9-4bd6-4f53-8579-2f81f487cd6f,75a3ea22-090e-48fd-aeee-f106ea4e583a,c4,c3,3394,?,p1,
1769763584.3848624,CREATED,d903dd0b-0877-41e6-b25c-1d716ca37ab7,f5a2eb63-eb86-43ac-a6ed-57bd37b4185d,c4,c3,27,?,?,surb={'id': 'dcbf76ed-5d0c-4545-84b4-0645a1fcc084', 'route': ['p3', 'e6', 'i7', 'x11', 'p1', 'c4']}
1769763584.4819143,RECEIVED,e2fbe331-2c8f-4a37-8b16-15919e0c9f2f,901623d0-3a35-4b61-9db2-7ffcd393936e,c3,c4,27,p1,?,surb={'id': '037732f0-83b1-4b88-bf57-1413994e9c2d', 'route': ['p1', 'e3', 'i6', 'x1', 'p3', 'c3']}
1769763584.6728451,RECEIVED,04b5d435-a199-469f-bf3a-a30e138cca80,e39efa94-051e-487d-81dc-02a40a156a24,c3,c4,27,p1,?,surb={'id': 'bf7f9f3f-4c89-4dc6-a63c-fec5dae2a7da', 'route': ['p1', 'e12', 'i8', 'x3', 'p3', 'c3']}
1769763584.7936313,RECEIVED,1e16c379-1e61-48bc-8d0e-9601519228dc,c996eded-441a-45af-b462-7a3bd7c51c86,c2,c4,26,p1,?,surb={'id': '4cf487d5-b538-44a5-8a26-c112a70eaf97', 'route': ['p1', 'e8', 'i2', 'x10', 'p2', 'c2']}
1769763584.8134398,RECEIVED,4f38256d-de5e-4898-a748-a70296463cf2,560c35a8-8b5b-475e-ad2c-a06eb11babf6,c2,c4,27,p1,?,surb={'id': '0deba080-2a1a-46ef-8a37-f40ca73ce217', 'route': ['p1', 'e11', 'i12', 'x11', 'p2', 'c2']}
1769763584.8492932,RECEIVED,388b3f8b-d294-453d-8bcc-b97e54adf09b,6bb485a3-5fbb-46f7-be92-619e509bf4af,c3,c4,26,p1,?,surb={'id': 'e3141a02-a790-456a-a6da-875c637383c2', 'route': ['p1', 'e3', 'i8', 'x5', 'p3', 'c3']}
1769763584.9811409,RECEIVED,317914ce-8eb8-44e0-b110-7d8db3f3838c,edd09d5e-bfbe-4d52-bfa9-04921b0cff9d,c3,c4,27,p1,?,surb={'id': '19604106-81fd-4428-bce9-44a8551283bb', 'route': ['p1', 'e5', 'i4', 'x6', 'p3', 'c3']}
1769763585.1237237,SENT,1eae3572-bbe5-4304-948e-2ddd40518e54,5800f4ca-e019-42e3-95f2-33076cbb09bd,c4,c3,3397,?,p1,
1769763585.123878,CREATED,97a1fd36-7a47-45d0-988c-550e7fd39828,227ed88d-fba6-49fb-8512-202cdc2876e5,c4,c3,27,?,?,surb={'id': 'fcb745e1-6749-4802-88f2-c261b0e74344', 'route': ['p3', 'e1', 'i1', 'x7', 'p1', 'c4']}
1769763585.1415467,SENT,b2f644fd-16b4-4ebf-8755-f0b5dc4c6b20,91f5cc08-89ad-461f-989b-8eaab9911b1a,c4,c3,3367,?,p1,
1769763585.1416855,CREATED,8f8e9d49-06a1-46cb-83b8-95e15b22fc64,298fcb95-8a82-433b-ae33-3fdd4bc54048,c4,c3,27,?,?,surb={'id': 'd3f79d53-d289-49d1-8631-c22500338643', 'route': ['p3', 'e2', 'i7', 'x9', 'p1', 'c4']}
1769763585.2689424,RECEIVED,d2b0af3c-1682-49c8-b259-bef6745f3658,67d34b29-f294-4395-9b93-90f2de8a2b61,c2,c4,27,p1,?,surb={'id': 'f2d16e90-6a48-49e4-b2fd-9ecf35fc1a09', 'route': ['p1', 'e7', 'i9', 'x11', 'p2', 'c2']}
1769763585.3140895,SENT,bb531dae-31ac-4055-9cb5-2621d313cd13,d4a4e7b9-2574-4079-a1f2-3c8f5a810897,c4,c3,3385,?,p1,
1769763585.3141434,CREATED,ec28255c-3ed9-4f53-8207-ccbb2a46421b,e9660c4e-cfc1-4755-84aa-67047c21b4ab,c4,c3,27,?,?,surb={'id': '7f54c603-5e86-4faf-9d42-eaca10bb6257', 'route': ['p3', 'e7', 'i1', 'x8', 'p1', 'c4']}
1769763585.3447692,RECEIVED,3ff524bd-8e6e-4677-afc6-d72ba170f6ef,cad84f9e-36a4-43f6-930c-f29a717fea77,c3,c4,27,p1,?,surb={'id': '528989a3-59b6-487b-99c1-f9ac7d6b62fa', 'route': ['p1', 'e11', 'i6', 'x12', 'p3', 'c3']}
1769763585.5174286,RECEIVED,85862272-fe8e-4ad5-92ea-1fb06660c3b2,b20d243f-da8e-40b6-9d44-a82a3aba1621,c3,c4,27,p1,?,surb={'id': '99481a29-74a3-4646-bdcb-d3aceef6e93e', 'route': ['p1', 'e9', 'i11', 'x4', 'p3', 'c3']}
1769763585.531561,RECEIVED,01ece38f-08fb-4c9f-9128-09c255f5c678,ea236fe8-48f2-4ef1-947b-86df4742956a,c2,c4,27,p1,?,surb={'id': 'a8e7699a-8508-4d4e-8280-4096c26a9f1a', 'route': ['p1', 'e3', 'i1', 'x1', 'p2', 'c2']}
1769763585.547128,SENT,1db746fe-6495-4988-b005-6891da7d1b85,ec5939cb-6175-4d93-848c-7d51a4d7fb2e,c4,c3,3375,?,p1,
1769763585.5472035,CREATED,adf1f328-5e43-4852-9f5f-621e728744f2,8f13c22c-da5c-4f16-8d52-85bbd84e2fd2,c4,c3,27,?,?,surb={'id': '8fb185f2-b423-449c-b58e-8c52cd4a1ca3', 'route': ['p3', 'e2', 'i8', 'x9', 'p1', 'c4']}
1769763585.6305,SENT,e8d9c6e0-42dd-49a6-bc22-2f5d76bcf99a,45fda5ad-6bc1-42bf-aa99-6d8c89883419,c4,c3,3388,?,p1,
1769763585.6305833,CREATED,d93f9804-3f77-495e-b9f6-0dca643d819e,ae1196cc-dfea-4c6c-870a-96a2c8d82c9a,c4,c3,27,?,?,surb={'id': '7da3de2b-f169-446a-8a8d-e5e58a28ada4', 'route': ['p3', 'e12', 'i3', 'x12', 'p1', 'c4']}
1769763585.7061045,SENT,08ddb7bf-d47b-4b4b-8c48-7efe60279363,40f728ee-e15c-4408-b674-ed51589b52e2,c4,c3,3388,?,p1,
1769763585.706193,CREATED,2965669f-ef43-47ce-924e-0d4b529088e6,05d9cb24-fc15-49f6-927a-01eb3e54b0ff,c4,c3,27,?,?,surb={'id': 'c746a78e-7ae5-48b1-a8c8-3ceec2fb4b6e', 'route': ['p3', 'e7', 'i1', 'x10', 'p1', 'c4']}
1769763585.747475,RECEIVED,e5a65e51-76e7-4a65-9bc8-5d1ae629d8a1,7bd6cca0-e126-4ab7-97fb-19abc5019cdd,c3,c4,27,p1,?,surb={'id': '7fcd9562-d6fa-456e-8bd7-2d638cf91991', 'route': ['p1', 'e8', 'i6', 'x1', 'p3', 'c3']}
1769763585.7557397,SENT,d777a1fc-f8cf-404b-bd59-8607e9d57c8f,ed0d2992-a4f2-441e-827e-5eff67c90f27,c4,c3,3375,?,p1,
1769763585.7558231,CREATED,ec771cb0-cdfa-481e-882b-e8820d043079,372e64da-e790-40d1-8343-e3619769a7bd,c4,c3,25,?,?,surb={'id': 'a10168ef-3bac-44a2-904e-d0b06619692b', 'route': ['p3', 'e12', 'i5', 'x2', 'p1', 'c4']}
1769763585.7934427,RECEIVED,4a4ed068-4bc6-40f9-ae46-85bd95cb82fb,fe93b92f-b253-47b9-9593-3e456c69c7be,c3,c4,27,p1,?,surb={'id': '87351616-bb8f-4cb1-bb14-13190b7923f7', 'route': ['p1', 'e7', 'i10', 'x5', 'p3', 'c3']}
1769763585.7961276,RECEIVED,37aac9fc-103f-43ab-ab71-49f8483b4bad,d65d4d92-6582-42e8-a2be-ae8d0f7d0e2d,c2,c4,27,p1,?,surb={'id': '195c4f90-51ac-4934-9fa2-7cafe99906f5', 'route': ['p1', 'e8', 'i4', 'x2', 'p2', 'c2']}
1769763585.904026,SENT,541aa495-1aab-4349-8829-b16fed11aee5,d14a60db-3c42-4864-b1f2-1fe6aaeb9ec0,c4,c3,3387,?,p1,
1769763585.9041338,CREATED,97b162b6-5358-4ba2-aeb2-ccf6a26318dd,2bdf7dc6-b340-484b-ba45-24872b798310,c4,c3,27,?,?,surb={'id': '6d66462f-b3c6-48e6-b707-c8afe1c0c751', 'route': ['p3', 'e7', 'i9', 'x12', 'p1', 'c4']}
1769763586.1343906,RECEIVED,84d2623f-e74e-46de-abf6-1595970e946e,1a0ba250-e7ad-43b0-ab5b-ba1936319f56,c3,c4,27,p1,?,surb={'id': '652c7ea3-db4a-4938-88bc-16f7a748a711', 'route': ['p1', 'e12', 'i3', 'x6', 'p3', 'c3']}
1769763586.1680768,RECEIVED,1e88d2dc-1394-49b5-9571-c3ec82335f51,7ab9dc1a-6572-4805-b782-ae5748e4a48c,c3,c4,27,p1,?,surb={'id': '2c67ee34-9c7e-4f62-a0c8-c2fbe306b20d', 'route': ['p1', 'e3', 'i5', 'x8', 'p3', 'c3']}
1769763586.395989,RECEIVED,bb379ba6-df70-4aad-a57b-4f1542d3db62,7b8e8c0c-9e34-4a6e-9e7e-49792a89ac4a,c3,c4,27,p1,?,surb={'id': 'a5749724-1806-4c93-a91f-95f34e2c7651', 'route': ['p1', 'e5', 'i10', 'x5', 'p3', 'c3']}
1769763586.5536423,SENT,6fca2c68-1996-42fd-b66c-99f566d1e6d9,2733ad48-e10d-44cc-9928-0718cdca4c8c,c4,c3,3400,?,p1,
1769763586.5537684,CREATED,9db8c91a-8a35-4d93-bdf1-f3127da1be3d,4a20efef-c7c8-48fe-b416-2c7f6f8c2426,c4,c3,27,?,?,surb={'id': '9170d83b-54e1-4277-bbd5-0c2aaf7fe4b0', 'route': ['p3', 'e11', 'i7', 'x3', 'p1', 'c4']}
1769763586.609531,RECEIVED,68373e1c-6d35-43eb-8561-5be823b74dcf,d9a1e615-e740-45d1-a259-d39515f558da,c2,c4,26,p1,?,surb={'id': '702e3d4a-d262-4898-96fb-dc666d706bd7', 'route': ['p1', 'e6', 'i4', 'x7', 'p2', 'c2']}
1769763586.646272,RECEIVED,1a406de3-b156-43e2-9847-cd4dcf2a4407,0a55a454-f0cc-43b4-9311-4aa3d221a86b,c2,c4,27,p1,?,surb={'id': '8f06ba8c-2e4e-4e27-907e-4627e3f23516', 'route': ['p1', 'e6', 'i5', 'x7', 'p2', 'c2']}
1769763586.664808,RECEIVED,38f5921a-1ea2-40e5-9dc1-fadc2d68099d,b9c5b22f-8b8f-4557-9e23-d1bfb95a37fb,c2,c4,27,p1,?,surb={'id': '1c0ad134-0d28-4ef7-a5fe-47714d51df90', 'route': ['p1', 'e7', 'i4', 'x4', 'p2', 'c2']}
1769763586.729801,SENT,370d425f-423b-48db-8b36-a54b99f8593f,03ceb6dd-f785-4d8e-a399-9df559b7c905,c4,c3,3371,?,p1,
1769763586.729877,CREATED,d2978286-1c1c-44fa-a13c-793fc569b167,cf7fe17d-b1f9-45b4-a361-fc10b963419b,c4,c3,27,?,?,surb={'id': '27985452-6063-4400-bdfc-ca4a3ce9ad5d', 'route': ['p3', 'e3', 'i8', 'x9', 'p1', 'c4']}
1769763586.811253,RECEIVED,4751733c-5d96-4a61-ad71-b3a8239750e5,fc99391a-ce87-4295-ac50-6f680e59bbe4,c3,c4,27,p1,?,surb={'id': '17170c67-a371-47d6-8c98-fbe3ea489875', 'route': ['p1', 'e5', 'i4', 'x6', 'p3', 'c3']}
1769763586.81906,RECEIVED,43c341ec-65e4-4e4d-8c9c-2cd7e91f9605,1b2924b2-804e-40df-8998-89f9583c2ba7,c2,c4,27,p1,?,surb={'id': 'f8a05ee2-0e68-446b-a3d0-aa816fcd8c04', 'route': ['p1', 'e4', 'i8', 'x4', 'p2', 'c2']}
1769763587.1179123,RECEIVED,c2579ce2-c01a-45ff-9cb4-9eb3e963feab,4dbe891a-77e0-460d-addc-4fa80d59c7fa,c2,c4,27,p1,?,surb={'id': '76ae447b-4e99-4de2-b4ec-fdcd1cb0d1e4', 'route': ['p1', 'e3', 'i8', 'x3', 'p2', 'c2']}
1769763587.4215052,RECEIVED,42d8c639-ecdb-4409-920f-e8b8f0c6e80d,f497a69a-40cb-410e-b50f-b409149e457e,c2,c4,27,p1,?,surb={'id': '26caa4cc-74da-4cf0-a45e-ac49f75486c4', 'route': ['p1', 'e9', 'i5', 'x9', 'p2', 'c2']}
1769763587.471859,RECEIVED,7696f4c0-fe34-4604-9863-4a97bbb20f67,e33f8ec8-d600-494e-8e22-019c01555a2e,c3,c4,27,p1,?,surb={'id': '32054cae-9f35-449e-bf30-d4c5c673f0e4', 'route': ['p1', 'e4', 'i6', 'x6', 'p3', 'c3']}
1769763587.6744118,RECEIVED,338aca58-e734-412e-b7e2-bc8bf1b2bfa8,0eca4cda-46fe-4e30-a1de-d60d10fdad37,c2,c4,27,p1,?,surb={'id': '8e6fb918-f476-4d2c-b537-e316c4af2e98', 'route': ['p1', 'e10', 'i12', 'x5', 'p2', 'c2']}
1769763587.7356606,SENT,c578be0e-0762-4f2a-9f7b-bc2275ec8937,c83000fd-6396-4feb-b524-5405a45cabdc,c4,c3,3392,?,p1,
1769763587.735772,CREATED,33e3597b-ef81-4bf8-84a9-ed09abfff99a,f1b7bb89-e6cf-4b43-a098-3cf32ce472c5,c4,c3,27,?,?,surb={'id': '9a5988a5-950b-4e62-8347-4d0a33e8fc52', 'route': ['p3', 'e3', 'i11', 'x3', 'p1', 'c4']}
1769763587.8862536,RECEIVED,31c7f95f-54b5-4c8e-bedd-b08631d33aa8,47ff02ad-82f4-4d60-8409-89f550ac4282,c3,c4,27,p1,?,surb={'id': '9843cd99-1ae4-4de9-9d24-856886a3369b', 'route': ['p1', 'e1', 'i6', 'x9', 'p3', 'c3']}
1769763588.0468953,RECEIVED,5bd9cf87-a4d2-40a6-8409-c0d9cc546428,c2dd8370-0ef9-4311-a1fd-eda73e92c191,c2,c4,27,p1,?,surb={'id': '074a7e6c-e4e0-4d1e-a1b5-6ffc8c080bbb', 'route': ['p1', 'e11', 'i2', 'x5', 'p2', 'c2']}
1769763588.053814,RECEIVED,8477b5a3-5c17-4fc0-a1d3-2070a5efc687,005c939b-09c9-4dbf-963f-28f19f9c1511,c2,c4,27,p1,?,surb={'id': '38a786f2-2b1e-41f1-ae65-d6c48bc380c9', 'route': ['p1', 'e1', 'i8', 'x8', 'p2', 'c2']}
