timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769763494.8029854,SENT,cee550be-93f2-4753-a2c0-e3c98ddc3fe3,b6897569-9ede-4495-836b-aee5558fa8ad,c3,c4,3382,?,p3,
1769763494.8031695,CREATED,68702a58-f717-421f-ac33-2f8c23e68980,057116db-fcd5-4585-86d2-69192bc395b6,c3,c4,27,?,?,surb={'id': '5d6d5aa6-b938-42a5-afe5-0c4a55c1ca67', 'route': ['p1', 'e8', 'i10', 'x9', 'p3', 'c3']}
1769763494.8289804,SENT,83814130-27a4-4216-bd8f-0c53269a1764,9603ce7b-630a-466a-ae7c-4001b7eb4fda,c3,c4,3375,?,p3,
1769763494.8291638,CREATED,205d26e6-d124-468a-b07f-30ee70595f20,fc2334fd-21d9-4e5a-a335-42544afc0ab1,c3,c4,27,?,?,surb={'id': 'd0acab80-0690-4ec6-963c-949cb1d1d229', 'route': ['p1', 'e7', 'i9', 'x7', 'p3', 'c3']}
1769763494.8401783,RECEIVED,de631d9d-58fe-45b5-ac32-fb61c1d4313a,6db25807-b8db-426c-9840-e8282acbee29,c4,c3,27,p3,?,surb={'id': 'fb971114-f89f-4843-bc16-2815cf1e09c1', 'route': ['p3', 'e12', 'i5', 'x11', 'p1', 'c4']}
1769763494.9271362,RECEIVED,5d243845-97a2-4a82-99cc-facdab4c0a27,ebb91b81-f20d-4da2-a9af-94d6a6ccbeeb,c1,c3,27,p3,?,surb={'id': 'beec82a2-bf26-4e1d-b32a-7208dc41160e', 'route': ['p3', 'e11', 'i10', 'x1', 'p1', 'c1']}
1769763495.0459235,SENT,650d8a68-710d-4820-8e27-828181aa6268,a2c361ee-1372-4b42-a339-2927c668f876,c3,c4,3393,?,p3,
1769763495.0478542,CREATED,6d87797e-3f2a-4f35-a0a3-fe22eb298606,7f07941a-038b-453e-ba30-7bb42c0888e0,c3,c4,26,?,?,surb={'id': '1efc92c5-1478-4be2-b34e-c3d54304d7fa', 'route': ['p1', 'e7', 'i5', 'x10', 'p3', 'c3']}
1769763495.095748,SENT,9f9f5219-d10e-49f6-a22b-d048f01d23b8,8c61bd57-d7b4-4b32-8a8d-379ab78516e5,c3,c4,3375,?,p3,
1769763495.095923,CREATED,b86a0a16-fc9d-4058-ae23-d972bd3befe6,a3592788-6f6e-4ec5-9a79-2c8292890e43,c3,c4,27,?,?,surb={'id': 'acdb01a4-0e7a-4e82-a97c-d1fa1c747271', 'route': ['p1', 'e11', 'i1', 'x1', 'p3', 'c3']}
1769763495.158454,SENT,f8529b9f-42c1-47a2-af51-916eefb31de7,6a117f58-345a-411c-93f1-52665d9d7cde,c3,c4,3367,?,p3,
1769763495.1586015,CREATED,27458447-77b0-4717-8566-1a531035268d,8349ac56-9c9d-4a4a-b89a-e21997e74b2a,c3,c4,27,?,?,surb={'id': '6f670d59-8e4d-4296-bb0d-b594b648994d', 'route': ['p1', 'e2', 'i6', 'x2', 'p3', 'c3']}
1769763495.350272,SENT,9fcbe38a-0e88-4a31-871a-2bd2c9f7e608,78b44faa-3f39-4aba-a094-87b7908e6684,c3,c4,3375,?,p3,
1769763495.3503485,CREATED,4e7ad920-7afd-4537-b5b1-0a7e0d49635f,162ae0d8-b123-4dbf-aa26-d5c0f39cbc88,c3,c4,27,?,?,surb={'id': '5fe8a000-83d8-49ec-ae16-8dae826052d5', 'route': ['p1', 'e1', 'i3', 'x11', 'p3', 'c3']}
1769763495.467162,RECEIVED,5ed952a6-c93d-4ebc-ab05-cad7a823e3ab,fa53cd4a-e104-4128-beb9-138f4523dd97,c1,c3,27,p3,?,surb={'id': '0b90da4c-7797-4d60-845b-aa441d1b3fbe', 'route': ['p3', 'e7', 'i11', 'x5', 'p1', 'c1']}
1769763495.5719368,SENT,77a017d4-715e-4c7b-baeb-963fcc735ebf,27cbbeec-c80d-42f1-b624-acf02a0ab50f,c3,c4,3380,?,p3,
1769763495.572133,CREATED,537b2673-664c-4fad-a4d5-81da6d154a83,a652a45c-0307-418a-88f6-4eeed508968e,c3,c4,26,?,?,surb={'id': 'e6080760-6eb5-4ef5-8d76-77ccec1086a3', 'route': ['p1', 'e1', 'i5', 'x8', 'p3', 'c3']}
1769763495.5753293,RECEIVED,2930b54a-013b-4c35-a2f5-ed46a5401e04,a6a8db33-5da5-403b-8fa1-9c72e47256c7,c4,c3,27,p3,?,surb={'id': 'b330eef8-6ac1-4c86-98df-07e4e23157c7', 'route': ['p3', 'e1', 'i2', 'x11', 'p1', 'c4']}
1769763495.780178,SENT,708352c3-db3a-41d2-989b-74c407760560,2f40709e-7758-418e-8a40-0c5d85964610,c3,c4,3372,?,p3,
1769763495.7802804,CREATED,75343bb8-1700-4e54-b1ab-85818ea28d1c,0c3df23d-0aa4-4ed7-80d0-dec4a83f6ad5,c3,c4,27,?,?,surb={'id': '1b26ec48-171b-4993-b761-210cabc458c2', 'route': ['p1', 'e8', 'i3', 'x12', 'p3', 'c3']}
1769763495.8113656,RECEIVED,376bd799-b9c1-4f87-a13f-bf4b4aaf2b84,144bd801-1174-4afd-9ade-2ff842d689af,c4,c3,27,p3,?,surb={'id': '3f5beb64-85c0-467d-9a9d-d53843c294ab', 'route': ['p3', 'e10', 'i11', 'x10', 'p1', 'c4']}
1769763495.8994415,RECEIVED,33839178-7452-47cf-86a0-27c6d6cc1913,37ecef4a-1213-4abb-9912-14d4da7d2097,c4,c3,27,p3,?,surb={'id': '11ad5ede-7ee7-4860-81ef-b4ae278d5b9e', 'route': ['p3', 'e10', 'i1', 'x2', 'p1', 'c4']}
1769763495.9516344,SENT,ab032041-34fb-4b23-af74-9973a8cefcbc,f8d9bba2-2d3d-46ae-86dd-2aced280789e,c3,c4,3376,?,p3,
1769763495.9517343,CREATED,5c7f258c-a46c-49cf-8afb-d3902c8c7dfe,aedf916a-d7e3-4cc2-b4ad-bd3c3a784154,c3,c4,27,?,?,surb={'id': 'fd4b0226-f9fd-415b-8189-44c804acbf46', 'route': ['p1', 'e8', 'i6', 'x4', 'p3', 'c3']}
1769763495.969648,RECEIVED,8dc7ab32-2acc-4c7d-aa65-e50db8b3e851,84243fa5-01c0-4c4b-9a00-fc600f3824f9,c1,c3,27,p3,?,surb={'id': '7dcc7746-7468-4aeb-b5f1-ceb8af69f15c', 'route': ['p3', 'e5', 'i8', 'x5', 'p1', 'c1']}
1769763496.1244063,SENT,8ad55070-d4c1-43dd-ba17-b845ba6f69f1,1a060e5f-c620-4466-ac6e-f5e9474b0730,c3,c4,3393,?,p3,
1769763496.1245058,CREATED,00c3dec4-3d6c-45cb-8c56-054c5ff0f3f6,1cdd82cb-5194-421f-a38a-3a4efa91a0e0,c3,c4,26,?,?,surb={'id': '81c02bf4-f2ad-4e74-b39a-0a1aeb50343b', 'route': ['p1', 'e11', 'i5', 'x12', 'p3', 'c3']}
1769763496.2060876,RECEIVED,8451fcb2-52dd-47da-91a5-43514e680b48,2422762f-bf41-4d8b-89e0-bf4c4445be46,c4,c3,26,p3,?,surb={'id': '76de29fb-db48-4272-ac07-9d40d9d90671', 'route': ['p3', 'e8', 'i11', 'x6', 'p1', 'c4']}
1769763496.555152,RECEIVED,91a0e117-dc57-4007-bab5-9223ffc41cd3,a9591f78-6871-4219-ac80-e5308e68e7b2,c4,c3,27,p3,?,surb={'id': '99de7d86-0908-448b-84bd-8801ca0c3092', 'route': ['p3', 'e9', 'i4', 'x4', 'p1', 'c4']}
1769763496.5735257,SENT,dbaedb55-52bc-46af-9dc2-c6c48448af17,673ca3ad-d86f-4f63-878a-40670546b980,c3,c4,3360,?,p3,
1769763496.5736797,CREATED,3f0422fe-d2f1-4283-9537-664aed4988fe,bdf1063a-406e-43b8-8257-6d7d3f12faea,c3,c4,27,?,?,surb={'id': '618be626-5b33-488a-a8e0-8b69a0b6d6dc', 'route': ['p1', 'e11', 'i6', 'x5', 'p3', 'c3']}
1769763496.587923,RECEIVED,6c640b06-270f-4e78-a4fc-735038c4ce0c,77b1b285-0509-4411-b624-10a755e62441,c4,c3,27,p3,?,surb={'id': 'f44a2419-93ff-4dec-9410-0129c00dd438', 'route': ['p3', 'e12', 'i10', 'x6', 'p1', 'c4']}
1769763496.8188705,SENT,58cb60da-3e71-4b23-8d46-5193b8274e8c,30b89c31-c51b-4ccb-b80d-8138f70924a0,c3,c4,3380,?,p3,
1769763496.8191524,CREATED,ea283d75-82c0-4bbb-ab87-dcc099dd0a40,2ae81357-3e64-47c9-86f1-c66a5b660ae4,c3,c4,26,?,?,surb={'id': '133ea3e0-94d6-492d-a89d-b7e2b4b89efb', 'route': ['p1', 'e6', 'i11', 'x4', 'p3', 'c3']}
1769763496.9529564,RECEIVED,3d8224c5-44ab-49b1-a85b-3f9d19ed0c41,dec7a087-9f23-431d-8fde-c119ff143d3f,c4,c3,25,p3,?,surb={'id': '852ef42f-e3e4-4af7-b139-acc146c07237', 'route': ['p3', 'e11', 'i1', 'x3', 'p1', 'c4']}
1769763497.0333507,RECEIVED,74249478-7a98-4fde-8cb0-599c2e4cd57d,df1f4156-1f1e-4a2b-838c-f92c1a15559a,c4,c3,27,p3,?,surb={'id': '614758fe-af85-405e-9377-0dd40bf189fc', 'route': ['p3', 'e5', 'i10', 'x12', 'p1', 'c4']}
1769763497.0750144,RECEIVED,dfd01d24-13e9-4318-a7ba-17a0457cd29c,831139b8-ad18-441e-90f1-013549062540,c4,c3,27,p3,?,surb={'id': '86b1d6ea-50d1-429a-a613-59a93429f4ec', 'route': ['p3', 'e5', 'i8', 'x7', 'p1', 'c4']}
1769763497.193157,RECEIVED,02a09c99-f113-4d59-acd2-cf3fd48181d1,4e65aba9-1dc4-47c4-962c-045efea65086,c1,c3,27,p3,?,surb={'id': '3d7f4a6e-2d4d-4ae5-9967-907191936147', 'route': ['p3', 'e11', 'i9', 'x8', 'p1', 'c1']}
1769763497.223735,RECEIVED,6c9d2ba7-9590-4ed4-b2d8-17021dfe51d0,109ae6b0-1695-4d74-84ca-35d412cab056,c4,c3,27,p3,?,surb={'id': 'c6551791-2ae3-405a-85a1-55d103a052ff', 'route': ['p3', 'e10', 'i12', 'x11', 'p1', 'c4']}
1769763497.3290315,SENT,65a5beb9-f4c8-4b52-8959-bec77f6976f7,ecd24b7b-8874-4ae9-8d28-ad25d627a716,c3,c4,3371,?,p3,
1769763497.329152,CREATED,7dc796f3-6e7d-47e0-80cc-511e2938df7d,5509b7ee-a81a-4026-9b68-6a5cb2855357,c3,c4,26,?,?,surb={'id': '365a129f-0cce-4f52-910b-beb3900b08b0', 'route': ['p1', 'e5', 'i5', 'x8', 'p3', 'c3']}
1769763497.527591,RECEIVED,b1a78dff-4a08-412d-a311-65125cd030ba,30d9b6a3-673a-402e-ae33-d2cc7443e602,c1,c3,26,p3,?,surb={'id': '024f1890-73a8-4a1a-b2de-df9528465c42', 'route': ['p3', 'e2', 'i7', 'x1', 'p1', 'c1']}
1769763497.5714595,SENT,40af567c-b007-4b13-aabf-b9f0020bfc33,6fd8a1a2-1f5c-4338-a43e-d44cfc752bdc,c3,c4,3364,?,p3,
1769763497.5715604,CREATED,a01a92a0-5a79-4f21-aeae-c621046e871d,a57c8e36-bf2a-4cb4-8e06-d895632b8e56,c3,c4,27,?,?,surb={'id': '1a8eff89-d8c2-4b56-84c7-955a9b7abf71', 'route': ['p1', 'e4', 'i8', 'x5', 'p3', 'c3']}
1769763497.7402925,SENT,dcf73ccc-773a-4919-9dd0-a9d83fb8e2ea,bd21abe9-1b4a-4e85-9d78-e5dc16a778fe,c3,c4,3383,?,p3,
1769763497.740393,CREATED,06b15628-8ce6-4ef9-84ef-637bee083d79,98dd3ee8-79c7-4714-85a6-609e57652244,c3,c4,27,?,?,surb={'id': '17653f7d-bded-43b8-aea6-e896bea375c0', 'route': ['p1', 'e12', 'i7', 'x2', 'p3', 'c3']}
1769763497.7502003,SENT,41191894-af8e-49f7-8819-6ee68073b328,36838a30-efa1-4805-9b5b-f7de7b98bb0d,c3,c4,3400,?,p3,
1769763497.7503018,CREATED,f1efad8d-b227-4b3d-bbca-7d093be7dafe,a8c9506a-b57e-4d02-93a3-2fa7942c005a,c3,c4,27,?,?,surb={'id': 'be84c8ef-f84a-4529-8c9d-415b7938916f', 'route': ['p1', 'e9', 'i10', 'x10', 'p3', 'c3']}
1769763497.7696116,SENT,e944cd7d-3b15-41cd-95a7-6d03a11cfd37,725ee2d1-0a46-47ef-b998-c15632579e31,c3,c4,3351,?,p3,
1769763497.7697139,CREATED,40a5f0f1-da53-4514-9893-780561beffcf,4cc5681e-3d5d-4124-9436-219799daa479,c3,c4,26,?,?,surb={'id': 'cdd9832f-3cfb-48e4-93b7-d2539a935d50', 'route': ['p1', 'e9', 'i5', 'x6', 'p3', 'c3']}
1769763497.850801,RECEIVED,10e0de75-33f0-4ca2-b6ac-3d9fcf707af4,2f5469cc-8026-44f5-b533-65a3084f1d00,c4,c3,27,p3,?,surb={'id': 'a8f4a398-f9e3-484c-b270-b4a2affb650c', 'route': ['p3', 'e12', 'i1', 'x12', 'p1', 'c4']}
1769763497.855887,RECEIVED,7c146930-181f-4060-ad9a-8211c7a73be1,3fa5313e-4303-43a4-b24d-eb2f7145052d,c4,c3,25,p3,?,surb={'id': '8e53166c-b7bc-4fa3-8fb6-2c6d76e35969', 'route': ['p3', 'e11', 'i12', 'x11', 'p1', 'c4']}
1769763497.8821447,RECEIVED,f8875bee-685e-4c82-9f5b-f610d4245ebb,2b1995b3-8b04-40f7-8b7f-fe1884ce9eff,c4,c3,27,p3,?,surb={'id': 'd6afc3b3-b779-469f-8ab3-f3bd636b8d0d', 'route': ['p3', 'e4', 'i11', 'x3', 'p1', 'c4']}
1769763498.1847146,SENT,282838a2-5d5c-4d2d-90d9-c6d0f7f0853e,8e5a3d0a-d572-4aa7-8ea2-00d0941637b8,c3,c4,3380,?,p3,
1769763498.1848488,CREATED,9905d7ef-3df2-4a38-8b80-15054acf848e,79d443a3-ec04-40b5-943e-fb5ca5bd77ee,c3,c4,27,?,?,surb={'id': '26735fc4-1888-4170-8bd0-e4b9d4447a34', 'route': ['p1', 'e3', 'i11', 'x3', 'p3', 'c3']}
1769763498.3722146,RECEIVED,5cfdf4f1-3667-4fd9-8bff-5866bf0f21a3,de518416-77d6-4422-8dbf-8f66905b6d5e,c1,c3,27,p3,?,surb={'id': 'ccb6baa3-1669-4307-b3c2-9aa32371179a', 'route': ['p3', 'e8', 'i11', 'x4', 'p1', 'c1']}
1769763498.3904636,RECEIVED,83f72273-8d6a-4828-aa6e-ee40b61c6d7a,4366c1ae-e9b4-473e-b369-0430e35eb348,c1,c3,26,p3,?,surb={'id': '7b1d94ae-79bd-4411-8c48-7562b503a2e5', 'route': ['p3', 'e11', 'i7', 'x9', 'p1', 'c1']}
1769763498.4459531,RECEIVED,a3a873f8-dc28-48a9-87cc-c4230d604ada,4b2dfe7b-cd28-4c1f-8e72-ecd74078629f,c1,c3,27,p3,?,surb={'id': '3bf3441d-61e1-4539-8c9c-ffba685bf5b9', 'route': ['p3', 'e6', 'i3', 'x7', 'p1', 'c1']}
1769763498.532792,RECEIVED,54ebf507-a651-4cb0-a145-61a3d8405e32,b2165e06-786d-4723-b141-d8953c1f09fa,c4,c3,27,p3,?,surb={'id': 'd56f1808-ca94-4037-95ed-41325062559b', 'route': ['p3', 'e12', 'i3', 'x8', 'p1', 'c4']}
1769763498.6882796,SENT,85a129ce-344a-4629-9d50-7ce08a37c87e,b108327f-e3af-480e-9b8d-c9af33fe0192,c3,c4,3401,?,p3,
1769763498.6883845,CREATED,f883592d-a48e-417a-812b-0cadb70af3d9,1e16e4cb-874e-438a-beb1-31309ae10e78,c3,c4,27,?,?,surb={'id': 'f5e6cf64-8d13-4293-8d86-e6ee07ad1805', 'route': ['p1', 'e7', 'i8', 'x12', 'p3', 'c3']}
1769763498.777352,SENT,54e3b5eb-7658-40a0-abf0-0d51fc5c56b3,b8e77351-6841-4f58-bf83-52df8948cb0d,c3,c4,3359,?,p3,
1769763498.777424,CREATED,60bad03f-c960-406c-8753-b49e466344ca,81b91826-0c79-44a2-bd79-84cd85a7026c,c3,c4,27,?,?,surb={'id': 'f12cb61b-982d-4bdf-b2d4-184cab4ac1ab', 'route': ['p1', 'e4', 'i7', 'x9', 'p3', 'c3']}
1769763498.917771,RECEIVED,e8e92181-6eb6-451c-9724-84d49ee2d953,97ecaa1e-bdf6-421e-9106-1a68ba5e3f9c,c4,c3,27,p3,?,surb={'id': '8c8986b5-75e8-4c81-9d19-e6186e088e71', 'route': ['p3', 'e10', 'i7', 'x7', 'p1', 'c4']}
1769763499.1045136,RECEIVED,df510f17-e319-4331-ae00-352fbc452119,03b6bd53-6895-48b3-abe3-34ebe176262c,c4,c3,27,p3,?,surb={'id': 'e35ee5ce-ddd0-439e-bb75-ac565d2ca2ce', 'route': ['p3', 'e3', 'i9', 'x12', 'p1', 'c4']}
1769763499.3847823,RECEIVED,277851e2-2a36-43b4-b596-826af9019240,73813a35-f9f7-44a8-9846-d0c941caa981,c1,c3,27,p3,?,surb={'id': 'dc13b4af-d2bb-4240-83c0-b64a06ae530a', 'route': ['p3', 'e12', 'i3', 'x1', 'p1', 'c1']}
1769763499.6583786,RECEIVED,f5feff77-afe2-458e-99ec-4ccc128dfcad,231ac53e-c1ba-46ae-9de3-016bc26ffb36,c1,c3,27,p3,?,surb={'id': 'f7aba9d3-dbc5-4764-a713-db326e2cd865', 'route': ['p3', 'e2', 'i11', 'x1', 'p1', 'c1']}
1769763499.6620572,RECEIVED,49c42737-2de6-436b-9968-a866598a0154,9f1c4b66-e322-48b9-aec9-3ce2b69d673b,c1,c3,27,p3,?,surb={'id': 'c939232b-1aa6-47cc-b9d5-a3709424f887', 'route': ['p3', 'e6', 'i8', 'x5', 'p1', 'c1']}
1769763499.686562,RECEIVED,c4e53d04-7f29-4844-a30a-0b588e13f7a5,c3aa4c3c-a0ec-4006-a078-b031f2b2fee7,c4,c3,27,p3,?,surb={'id': '7fcb0987-732b-4405-b5af-8ed5335de486', 'route': ['p3', 'e11', 'i4', 'x7', 'p1', 'c4']}
1769763499.8902633,RECEIVED,d5bb659c-2d20-4813-8a24-f538c8540bf0,4fe24aba-fe0c-4906-9e69-48886abdbbdd,c1,c3,27,p3,?,surb={'id': 'ef7747e4-78ce-489c-aaac-f4981196d92c', 'route': ['p3', 'e11', 'i8', 'x9', 'p1', 'c1']}
1769763500.3976328,RECEIVED,b315cdf9-b9bb-46f3-8fe4-ee9e6d3089f9,eee53a5d-c17e-4f2f-80de-a6606b194682,c4,c3,27,p3,?,surb={'id': '9ccfc389-71c4-403f-a6eb-f80bc37cf21d', 'route': ['p3', 'e9', 'i10', 'x7', 'p1', 'c4']}
1769763500.4544642,SENT,8cfe7790-7cf5-4e63-976d-08292aaf9801,15ca0b62-74d2-45fc-b3ee-631a3be0604d,c3,c4,3375,?,p3,
1769763500.454611,CREATED,a880ac8f-c8af-4625-afc5-212d628e7b0b,7c12e2d7-f8a1-4898-b1aa-d8464fda0c66,c3,c4,27,?,?,surb={'id': 'b8089132-7783-42b9-a29f-746b0e59ba89', 'route': ['p1', 'e9', 'i11', 'x2', 'p3', 'c3']}
1769763500.5804284,SENT,50e502ad-6ed6-41a9-a23b-ea772a95d5e1,65b05f5a-e527-4934-9efb-e3ae39b19a14,c3,c4,3403,?,p3,
1769763500.5805306,CREATED,cb9ef6b6-339c-4848-8d00-0fc31063db20,be904947-029c-438e-9d1c-d8f9aa00ecec,c3,c4,27,?,?,surb={'id': '5413b3b6-4bd4-4a32-b3a0-c52b266fd8f7', 'route': ['p1', 'e6', 'i1', 'x12', 'p3', 'c3']}
1769763500.727229,SENT,9277e668-71f0-48d7-96f3-bd2fc0372bfd,dc4087d5-1080-4a15-bf56-86f358c15814,c3,c4,3376,?,p3,
1769763500.727378,CREATED,1625fdc2-5dc2-4bbd-9b6a-5f875d1c0226,00a49343-7659-4ece-b9c2-3cc5775b3f18,c3,c4,26,?,?,surb={'id': 'a895e456-c2a2-4597-869d-3b5e961a8775', 'route': ['p1', 'e7', 'i10', 'x1', 'p3', 'c3']}
1769763500.79962,RECEIVED,141c9284-1623-4db2-be79-a3f833a9f2fe,04947555-6fcf-4743-ae4f-cd81b2b0c570,c1,c3,26,p3,?,surb={'id': 'f4022a7a-7f29-41d9-9f72-25d4ebacfc7a', 'route': ['p3', 'e12', 'i2', 'x1', 'p1', 'c1']}
1769763500.8994308,RECEIVED,33b16769-12c2-425d-995d-2f6825331e52,049e9952-0a1e-4b8f-be75-9d3aed546a30,c1,c3,27,p3,?,surb={'id': 'd6c2cee3-a138-4c2e-b4fd-64d0612c87dc', 'route': ['p3', 'e5', 'i1', 'x8', 'p1', 'c1']}
1769763501.5285325,RECEIVED,71f357b6-1be6-4ab4-80f0-92b425c5a5d2,49ef2dee-fb1f-4353-a99e-3276a5176025,c1,c3,26,p3,?,surb={'id': 'b55050a7-b1eb-4655-a324-a377c1a0a48e', 'route': ['p3', 'e1', 'i10', 'x1', 'p1', 'c1']}
1769763501.5485802,RECEIVED,183d2bdd-af6a-4456-9f8c-7230992d8b16,b4bd886b-4cf2-477c-b630-ca9f07843a74,c1,c3,27,p3,?,surb={'id': '4b379c7d-c70d-4bce-ab13-79938d53f696', 'route': ['p3', 'e9', 'i1', 'x2', 'p1', 'c1']}
1769763501.6333292,SENT,84659f58-161f-45d7-a17c-c6d9e3416f86,80e51773-6318-4aeb-85bf-1ab01f1c1e09,c3,c4,3375,?,p3,
1769763501.6334608,CREATED,fb635e45-5145-48d3-99aa-b0f4bd85e8b3,725a879f-0f8f-488c-995b-c19239439b5f,c3,c4,27,?,?,surb={'id': '1299a1f2-105a-4fbb-a7d7-7c5f1b2abcdd', 'route': ['p1', 'e8', 'i11', 'x6', 'p3', 'c3']}
1769763501.6802382,RECEIVED,9388b630-f75e-4a13-b92d-df5de5a2d4dd,a7992b94-dcac-47e6-adb9-fb8074299637,c1,c3,27,p3,?,surb={'id': '0e6721ce-a00c-4fb4-818b-115d3e5079bc', 'route': ['p3', 'e6', 'i4', 'x10', 'p1', 'c1']}
1769763501.7654672,RECEIVED,4a05459c-4884-45cf-82d6-28b22cf59b24,68129d2d-12a6-4f59-bd02-cd8c33160f24,c1,c3,27,p3,?,surb={'id': '33682358-5d8f-4776-9fb2-750b69656905', 'route': ['p3', 'e4', 'i4', 'x6', 'p1', 'c1']}
1769763501.7982812,RECEIVED,149cec73-5a89-49e1-b9f5-98c0a5464feb,8595fc6f-3549-4b37-b6a9-5ee0ba2fc308,c4,c3,27,p3,?,surb={'id': '944530df-cd46-4789-84a5-60a63722c056', 'route': ['p3', 'e5', 'i1', 'x1', 'p1', 'c4']}
1769763501.9734702,RECEIVED,9067e18b-41e6-495e-9037-af6805c36962,ff1f55c0-db25-4c05-ad27-0491029b1c26,c4,c3,27,p3,?,surb={'id': 'e6a7a0e3-78d7-46e7-9d4a-d85633775353', 'route': ['p3', 'e10', 'i6', 'x3', 'p1', 'c4']}
1769763502.2190802,SENT,0d20de0a-6006-4a07-9e63-07ba29603e5e,4cc88ebe-9190-4ed7-81f8-6f85d025622f,c3,c4,3392,?,p3,
1769763502.2192335,CREATED,5d0cccdc-c8d7-49ad-9aee-719c61dd146b,44b6ada6-e786-41a9-90fc-d9e25e250d0b,c3,c4,27,?,?,surb={'id': 'f065313d-9aab-4281-9dc4-b9d749e007d1', 'route': ['p1', 'e6', 'i10', 'x10', 'p3', 'c3']}
1769763502.2739656,SENT,22b85843-b2ce-4818-9326-2cd7ec6b0e4e,588c31c4-18f2-4e4b-9005-1e5a28ba3d7a,c3,c4,3399,?,p3,
1769763502.2741425,CREATED,c06d17da-1ce9-4782-b20f-659cf5ae02ba,0161a4db-d1b2-4d63-8b5f-f1b70aca45b8,c3,c4,27,?,?,surb={'id': '7d632256-3a65-4248-8051-02ace0aaed99', 'route': ['p1', 'e9', 'i11', 'x10', 'p3', 'c3']}
1769763502.4669452,SENT,7129c2f1-90b6-4ea6-86c4-55e084d01eb1,d1b6c0e4-78bd-48fb-9e7b-3127ef62f21a,c3,c4,3387,?,p3,
1769763502.4671285,CREATED,f385a773-f0b8-48c2-88c7-21df073a7ee2,63931630-b672-4138-a5d1-a21768f7764a,c3,c4,27,?,?,surb={'id': 'd6f39c13-3e59-4198-95af-637d5c131e53', 'route': ['p1', 'e8', 'i3', 'x2', 'p3', 'c3']}
1769763502.4942064,RECEIVED,dfeb41c6-cf87-42e1-9582-eac89087bdff,305acc54-eb89-4203-aca5-0288d7879b33,c4,c3,27,p3,?,surb={'id': '68537ed2-7fc8-4520-adc3-7d529d37c360', 'route': ['p3', 'e4', 'i10', 'x9', 'p1', 'c4']}
1769763502.5016384,SENT,1a5ed4d0-f400-4c01-9bb4-3839bc786eb4,2560ec29-7d0d-4c9d-99f5-bd16a01cf3c2,c3,c4,3364,?,p3,
1769763502.5017865,CREATED,2390e349-d6fd-4ec6-967c-7fb7ff6f9a5f,dde9fc15-b4fa-4168-82fe-6ffd3d6f6bd2,c3,c4,27,?,?,surb={'id': '2ec58603-3dd7-4e9e-aa7c-11a6827cb2de', 'route': ['p1', 'e7', 'i12', 'x4', 'p3', 'c3']}
1769763502.6941848,RECEIVED,780611a8-3f4f-435d-a395-c25c1b53403e,7302c7c7-2649-4bcc-b40a-892fccecc0a1,c4,c3,27,p3,?,surb={'id': 'b789f3d1-d13c-4709-962e-e48b65a20451', 'route': ['p3', 'e9', 'i6', 'x6', 'p1', 'c4']}
1769763502.7430642,RECEIVED,78c680c2-e553-4d13-9082-51a0e9ae6f5c,3ccb2ded-6bd4-4edf-88f8-81b92ada0bd4,c4,c3,27,p3,?,surb={'id': 'a68add71-3c39-45e8-9caa-947e6e151cc8', 'route': ['p3', 'e12', 'i11', 'x1', 'p1', 'c4']}
1769763502.7592318,RECEIVED,3a3beea8-6804-4e2a-89d6-1d778c7d2184,e2c64300-3e84-4af4-9be3-91db265a76a4,c4,c3,27,p3,?,surb={'id': '8d410faa-3bee-4f45-91a6-4590c1f3b423', 'route': ['p3', 'e1', 'i5', 'x5', 'p1', 'c4']}
1769763503.0931187,RECEIVED,6198e2fa-3d1f-4d16-a59f-4bda61cf9fd4,c0f811bb-6d72-4226-aef6-32b4cb97f3ed,c1,c3,26,p3,?,surb={'id': '7ab95402-bc0a-468b-9d60-d65c091c11f5', 'route': ['p3', 'e4', 'i10', 'x10', 'p1', 'c1']}
1769763503.13441,RECEIVED,acc97a31-e939-4d21-92e5-df4eee5dd8e7,6888a02c-2c74-4859-a4d4-2d5a1a104713,c1,c3,27,p3,?,surb={'id': 'af1158d0-d547-42fe-8216-000affec994e', 'route': ['p3', 'e6', 'i3', 'x7', 'p1', 'c1']}
1769763503.220231,SENT,dcb410c4-da0d-4194-8dcb-3bcbb044f133,d22c05da-822c-4b15-bcd1-8629804c517f,c3,c4,3396,?,p3,
1769763503.2203414,CREATED,2542cc39-bff7-4304-a2df-7fb23dbd9261,f6a5360e-c851-4de7-9cb7-01db077177a7,c3,c4,27,?,?,surb={'id': '0688d136-0d7a-43ec-b32c-4d71dd3b5866', 'route': ['p1', 'e10', 'i8', 'x3', 'p3', 'c3']}
1769763503.4456093,RECEIVED,880d2f4f-3a95-41e5-b73a-5f349a199a45,45a31a6d-865f-4bf3-96dc-f9cfee8cd844,c4,c3,27,p3,?,surb={'id': 'da613c99-a084-499e-ac31-1c546f2418d2', 'route': ['p3', 'e5', 'i7', 'x11', 'p1', 'c4']}
1769763503.4624052,RECEIVED,5543b281-a9c2-4c54-9c14-7ebed4ba8824,0f7c10f8-f748-4a31-acfb-065586215ce0,c4,c3,27,p3,?,surb={'id': 'b9e2fe1f-8bfb-4056-86d0-9e8f5b368b13', 'route': ['p3', 'e4', 'i8', 'x3', 'p1', 'c4']}
