timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769443892.2320921,CREATED,4e8a16ed-6955-4498-b399-233ddd93803e,1ecb6882-875a-4ad6-899e-0b499977b648,c4,c5,26,?,?,surb={'id': '424c4683-30ae-4c84-b7a3-23e4654fbdf6', 'route': ['p2', 'e2', 'i1', 'x12', 'p1', 'c4']}
1769443892.3694692,SENT,e6f291b4-b58b-43b0-b399-b4209ea5e6d3,6b9c4c27-9ce8-41a6-a222-37bf1683148c,c4,c5,3388,?,p1,
1769443892.3696196,CREATED,97fbd71a-55fe-48aa-9635-e07ccd629ab0,e311a5d3-6bb5-49c1-b580-84a6701d8164,c4,c5,27,?,?,surb={'id': 'b5041995-045d-4af1-9ff8-38b401f34d7f', 'route': ['p2', 'e11', 'i12', 'x8', 'p1', 'c4']}
1769443892.4761958,RECEIVED,879bf2ce-76cd-446b-96d0-d87c3231cacd,fcac1b49-8089-49ab-bc15-4850718fd0cc,c5,c4,27,p1,?,surb={'id': 'd8b39b2b-9256-406f-88ca-2e2cc732dd67', 'route': ['p1', 'e9', 'i8', 'x4', 'p2', 'c5']}
1769443892.6782784,RECEIVED,6abdd043-6d09-4af1-8728-67e9de07317a,07560dc7-9f58-4e9a-bd5f-3efb0894fd1b,c5,c4,27,p1,?,surb={'id': '8a31d585-dc34-4922-9071-bc92bcec9c52', 'route': ['p1', 'e7', 'i10', 'x2', 'p2', 'c5']}
1769443892.8118608,SENT,b6b659a9-8a19-4edf-a457-874f942f1e5f,dd087af0-c711-47c6-b873-67fdb1690ff1,c4,c5,3392,?,p1,
1769443892.81209,CREATED,9b9ab9d8-c234-453b-b6f5-eac23664233b,88398eed-c598-424f-b2a2-4bff474532bb,c4,c5,27,?,?,surb={'id': '383a33f0-c8d2-4452-b05d-726192a8e220', 'route': ['p2', 'e6', 'i1', 'x12', 'p1', 'c4']}
1769443892.8313675,SENT,23ea0e75-8374-478b-9ec6-c76a18b29a61,4b18780f-201c-4dd0-8fae-be04a654ac87,c4,c5,3398,?,p1,
1769443892.831508,CREATED,57f4e28d-00cc-420b-91e1-573f6f3db925,95812bd3-dd65-42e4-8ac2-ed747d39be7d,c4,c5,27,?,?,surb={'id': '31600290-fcae-46f1-a511-031e36f10f34', 'route': ['p2', 'e12', 'i10', 'x11', 'p1', 'c4']}
1769443892.9362516,RECEIVED,5cef274a-9bf0-4092-af1f-532b762dd80a,121ba3cd-1e56-4bc6-aa12-4a4858d2225c,c5,c4,27,p1,?,surb={'id': 'cee970f2-a897-491d-ac81-8a94971e3d2c', 'route': ['p1', 'e1', 'i6', 'x10', 'p2', 'c5']}
1769443892.945928,SENT,a63774c8-a33a-4341-b396-1510bbb08851,3d6035a2-ee0e-43d2-9a19-054ad0ae8810,c4,c5,3390,?,p1,
1769443892.9461038,CREATED,a9ec6d7b-4f01-41c8-986b-dc9937168619,a9b69884-6a55-4227-976b-96194e4d07ba,c4,c5,27,?,?,surb={'id': '6e294ddf-5ce4-4cb4-b02a-aca83c275419', 'route': ['p2', 'e11', 'i11', 'x11', 'p1', 'c4']}
1769443892.9548995,RECEIVED,7c2dc48d-b70e-4cbf-a54b-214770adfe09,f1222efa-bdec-43ef-ba1f-865e87134b78,c5,c4,27,p1,?,surb={'id': 'b049eb3c-e063-47c5-80dc-65fbe83e7c94', 'route': ['p1', 'e4', 'i1', 'x8', 'p2', 'c5']}
1769443893.066633,RECEIVED,05944ba0-ffe0-4cb4-aee0-05bef2ee4a00,8279acf9-48eb-47f0-8ec8-bb79005f1a82,c5,c4,27,p1,?,surb={'id': '06dfe254-296c-42b7-9091-731732b1c3d6', 'route': ['p1', 'e1', 'i7', 'x5', 'p2', 'c5']}
1769443893.2646804,SENT,e42a27f3-8af8-498f-865a-e95689c65cea,4f5b0946-c09d-4077-a1ab-1134ff56cde3,c4,c5,3392,?,p1,
1769443893.2648296,CREATED,b02fbb4e-9dcf-4997-a15e-f056ad86c1d6,5e617c92-ef66-4158-9bf9-20935dfb964f,c4,c5,27,?,?,surb={'id': '3438859d-c706-466a-96ff-d420b799b94f', 'route': ['p2', 'e1', 'i3', 'x10', 'p1', 'c4']}
1769443893.306741,RECEIVED,22fb47d3-63b5-4e1f-86fb-d5173b4987b2,e9e031f0-77be-4059-bdd7-51abd5b1da67,c5,c4,27,p1,?,surb={'id': '5591c296-1ad1-4682-9330-18c52ee91cc2', 'route': ['p1', 'e9', 'i7', 'x11', 'p2', 'c5']}
1769443894.1017165,SENT,b3ddb731-57b2-4510-98c5-ada578c2457b,85bf58cd-6b88-40ae-a5e4-6e8ee829a38e,c4,c5,3361,?,p1,
1769443894.1019654,CREATED,ddb8a9c3-e40a-45e0-b1e6-9490a0aecbaf,d8ab2379-1c38-4a04-a895-90f0e671789d,c4,c5,26,?,?,surb={'id': 'e74c9fa3-9c7c-4b0f-9115-b7461eea4cbe', 'route': ['p2', 'e10', 'i9', 'x1', 'p1', 'c4']}
1769443894.174873,RECEIVED,176fdca9-21f7-4b1b-840f-c12891d35aec,8b5a7e58-01b6-4ca7-9aa6-09ad25f407a0,c5,c4,27,p1,?,surb={'id': '7b5dabd3-0e2e-49b2-b69e-c7e6ae61dfa2', 'route': ['p1', 'e2', 'i5', 'x5', 'p2', 'c5']}
1769443894.1908717,RECEIVED,910aba25-87f7-4700-a036-88d970092739,ec0c6199-8d7e-42ef-b8ea-3efde2881a10,c5,c4,27,p1,?,surb={'id': '1331c65c-a160-4cd6-bb33-ab80cdfaa4ec', 'route': ['p1', 'e3', 'i4', 'x6', 'p2', 'c5']}
1769443894.2333472,RECEIVED,4988e845-02ec-4efe-ab88-a8badcd78048,493c46c5-41d5-463a-a396-84d35bc7cb92,c5,c4,27,p1,?,surb={'id': '00a60002-4475-4d95-b94d-e3ce1c4883b0', 'route': ['p1', 'e2', 'i2', 'x11', 'p2', 'c5']}
1769443894.2606134,SENT,3b9a3c80-d995-4b55-95f9-759d42870cae,205bc41f-ae14-4a06-bec0-fb1312a8781a,c4,c5,3393,?,p1,
1769443894.2607625,CREATED,7a703418-cacd-4ef4-b3bc-09c99c82203f,977a85da-b00e-4161-bf46-0e047fbf8fd9,c4,c5,26,?,?,surb={'id': 'e5dce16a-39ba-4dcf-b6f6-c12e38e14342', 'route': ['p2', 'e10', 'i11', 'x5', 'p1', 'c4']}
1769443894.3238149,RECEIVED,f9866714-a8fb-4160-8822-f8c51aeb8aa9,13807b84-315b-45b8-b996-d393f1d44383,c5,c4,26,p1,?,surb={'id': 'cbb71767-ccfb-429e-bdaa-8e7383f63dac', 'route': ['p1', 'e1', 'i12', 'x8', 'p2', 'c5']}
1769443894.6603534,RECEIVED,a5fd9ff1-1d9e-402d-a061-9ecd60a3012b,9e3daea7-3151-4580-8d3b-7e01a9d44580,c5,c4,27,p1,?,surb={'id': '9525f902-2cfd-4f84-9034-29efa90433e2', 'route': ['p1', 'e10', 'i12', 'x4', 'p2', 'c5']}
1769443894.8371983,RECEIVED,13e7c033-7bf9-4055-9ba7-065ed1120903,d7afef34-81a8-45e5-9682-2b00647ca740,c5,c4,27,p1,?,surb={'id': 'cd63a0b6-b0af-43cd-bd76-2763b60dfde9', 'route': ['p1', 'e2', 'i1', 'x5', 'p2', 'c5']}
1769443894.9340773,SENT,45b5703a-3e59-478c-a092-13c4e9953359,81750853-4cb4-4ecc-b2a2-ffdedd14e264,c4,c5,3378,?,p1,
1769443894.9341967,CREATED,c36b2542-3fcc-44b3-8d9b-6f1e08b0940d,bc597ba2-f7af-4fa8-9a0d-b87e295d2f96,c4,c5,27,?,?,surb={'id': '9192d57a-4026-44fe-8682-05077efca806', 'route': ['p2', 'e12', 'i8', 'x7', 'p1', 'c4']}
1769443895.1057765,RECEIVED,49fdc9cb-eb0e-4b75-8e1e-2e0526979fc5,c98d4448-0d24-488e-978d-4fb30eee55d7,c5,c4,26,p1,?,surb={'id': '8bbb0b28-e7a8-45b4-ab84-66cc08a5b7f1', 'route': ['p1', 'e1', 'i11', 'x7', 'p2', 'c5']}
1769443895.2147238,RECEIVED,e21bb3e5-1190-4602-bf24-35cfbf9b3cc7,6d9b1c5c-045e-4ef7-b4ba-c309dd5e4139,c5,c4,27,p1,?,surb={'id': '1453a091-8dda-452c-aa07-a38658350a14', 'route': ['p1', 'e1', 'i6', 'x12', 'p2', 'c5']}
1769443895.3904076,SENT,ca7d2033-d2a6-4644-970b-acbe8563ea9e,cbea6c42-9f2f-461a-aa3b-523eb7d60647,c4,c5,3389,?,p1,
1769443895.3905556,CREATED,f23a26a9-8425-4e89-aa96-8d50b0b93732,fb04a22b-d28c-4f35-bf31-3adb18d1a808,c4,c5,27,?,?,surb={'id': '6aa29925-fd0e-4027-b835-91a391f33787', 'route': ['p2', 'e9', 'i7', 'x12', 'p1', 'c4']}
1769443895.534533,RECEIVED,f2752d17-24b8-49c0-ab71-79491d4e1ee8,2ec43251-c226-43c4-bef4-84dec28ecc23,c5,c4,27,p1,?,surb={'id': '0e7d0587-e36b-4b8f-9ac8-0f413e94c3ba', 'route': ['p1', 'e5', 'i11', 'x2', 'p2', 'c5']}
1769443895.7912047,SENT,dc182a33-404f-42a8-84fb-9f460a3dcfd4,e2688ebe-87db-4224-8bb2-80d21f8ebb22,c4,c5,3389,?,p1,
1769443895.7913654,CREATED,2728b52b-59be-49fe-bae7-df66481545b0,f272d632-5e04-44c2-b636-e47e99669f8e,c4,c5,27,?,?,surb={'id': '32b1cc56-b335-420d-8daa-05b01319a35e', 'route': ['p2', 'e6', 'i2', 'x2', 'p1', 'c4']}
1769443895.813232,RECEIVED,8a5c4d68-a819-4002-ad36-a4961788422c,9c802c74-d001-47b1-bcf7-7068074c4691,c5,c4,27,p1,?,surb={'id': '1f62c920-53d1-445f-a0e1-414bf40e8997', 'route': ['p1', 'e6', 'i9', 'x6', 'p2', 'c5']}
1769443895.8806744,RECEIVED,f5f2789e-f32a-4596-86b6-e81a7105c9a6,6e2feae6-46da-48a1-9048-855e3b17c08d,c5,c4,27,p1,?,surb={'id': 'a86abdc1-7470-499b-aea1-47d0867e1f02', 'route': ['p1', 'e8', 'i12', 'x9', 'p2', 'c5']}
1769443896.461011,SENT,f1642902-9380-4b80-8fb3-816d27061e16,ac028b47-6461-4fa0-a8d2-08621880d36f,c4,c5,3377,?,p1,
1769443896.4612005,CREATED,0668d627-d7f6-4935-9141-9903ef2514f3,e47f0f53-757e-49b3-9b08-2b11ce974383,c4,c5,27,?,?,surb={'id': 'e456e9be-f776-4db9-82ef-410581c3fc2f', 'route': ['p2', 'e6', 'i5', 'x2', 'p1', 'c4']}
1769443896.909735,RECEIVED,c6fff776-4592-4d09-9dc8-25370c01e18c,e6da0225-5c1b-43c4-9257-fc61cefb959f,c5,c4,27,p1,?,surb={'id': '3437c7f2-bd51-424a-bfa0-85d1e7965e13', 'route': ['p1', 'e5', 'i12', 'x11', 'p2', 'c5']}
1769443897.0843425,SENT,4c0a19c3-89c5-43e7-a018-b4ae2337f56d,80b43f36-8dc7-4b3b-ab20-4efcc5d43268,c4,c5,3385,?,p1,
1769443897.0844917,CREATED,77d1e2f5-e1d4-4057-8243-9db0b7a2ab12,9058a872-0f16-4462-9a72-1b58f6dcbab4,c4,c5,27,?,?,surb={'id': '68f722ce-77d6-4d9a-b94f-adbee835e8c4', 'route': ['p2', 'e1', 'i5', 'x10', 'p1', 'c4']}
1769443897.2554882,SENT,6a2bb30a-0d4f-42c7-95a8-f7ef89f44493,c8b46c79-bc6c-4a21-92f8-f07d23db7426,c4,c5,3375,?,p1,
1769443897.2556384,CREATED,d9e7f9ea-97f0-4755-b157-613ee9216e7c,2c2d702c-2e1b-4326-8737-db0189e7d0da,c4,c5,27,?,?,surb={'id': 'd7d5f036-a131-48a0-a084-e955c78e3bff', 'route': ['p2', 'e5', 'i12', 'x6', 'p1', 'c4']}
1769443897.7157524,SENT,feac720c-c26f-45ae-a578-2265796de50b,0861053f-48a7-4fa4-9ecf-71a3fa24667d,c4,c5,3391,?,p1,
1769443897.7158687,CREATED,0e4149c6-d3dc-4225-b6b8-e67132fd5fa0,6bc5452e-bb75-435c-8522-e97bd0aeccd2,c4,c5,27,?,?,surb={'id': '1d99b167-42ef-4a43-94e1-8c2ad450a619', 'route': ['p2', 'e12', 'i9', 'x9', 'p1', 'c4']}
1769443897.7892542,SENT,267939e5-509c-42fe-97e2-867e486dd06d,f9b6991b-ed30-473c-b003-de4ea3a82054,c4,c5,3371,?,p1,
1769443897.789362,CREATED,1e46b230-51da-4392-9775-16825748a93e,573dd087-e31c-4844-8f83-f101d53b8555,c4,c5,26,?,?,surb={'id': '1e22e333-d984-46e5-bc70-87e8f43397a8', 'route': ['p2', 'e8', 'i1', 'x3', 'p1', 'c4']}
1769443897.881565,SENT,63ca6f49-c5c8-4a41-b901-01cfc6016fbf,aa9411c1-0248-4a2b-b63c-e575b796ee46,c4,c5,3380,?,p1,
1769443897.881663,CREATED,ba5b5068-e379-4fc7-8bc1-8fabe0dcb371,6909c89b-e3e8-4c32-a878-16f570508b3e,c4,c5,26,?,?,surb={'id': '01706ca5-3954-4e85-8400-84a311403a71', 'route': ['p2', 'e11', 'i4', 'x7', 'p1', 'c4']}
1769443897.92021,SENT,74ee917f-df49-4594-b50c-ca7909c1ee99,72881e6f-bf8a-431d-aa73-fb702d03923e,c4,c5,3393,?,p1,
1769443897.9203885,CREATED,7eadfd3a-d7a6-4911-88e5-87d861d23595,39e52b67-bd7b-49c7-92e8-b3c3a5b96256,c4,c5,27,?,?,surb={'id': 'efdfb155-3191-494e-9b10-a22089007db2', 'route': ['p2', 'e10', 'i1', 'x12', 'p1', 'c4']}
1769443897.943813,RECEIVED,9beea0fe-bd85-4718-ae8d-931fc0263fb4,7bd2e758-11e8-4ff5-98c3-d72abc8d98ec,c5,c4,27,p1,?,surb={'id': '8930d8be-05a5-4ffb-bf55-2f1c71fe45ab', 'route': ['p1', 'e9', 'i8', 'x1', 'p2', 'c5']}
1769443897.9452643,SENT,b5059136-f639-45e9-9b14-8814ade3abd4,e53dc2e1-c90c-418d-81e5-23a104c3445a,c4,c5,3384,?,p1,
1769443897.9454126,CREATED,6662203a-72c5-4734-b473-41c8cdf566d2,544749a8-e14a-4a46-9f6d-aac33c11b5c7,c4,c5,27,?,?,surb={'id': '98942cba-7b01-4410-9f50-54f6ee59ea4d', 'route': ['p2', 'e6', 'i5', 'x1', 'p1', 'c4']}
1769443898.027663,SENT,36c0bf27-07e2-4d1c-80a2-b2322eba9b94,12c74b54-3ff7-48df-aba3-e45c03ae0f15,c4,c5,3375,?,p1,
1769443898.0278115,CREATED,18afebb1-f698-468f-89d1-3200f7e9e995,94b9d146-f8e8-4fcb-b758-89d5650052a3,c4,c5,26,?,?,surb={'id': '137ed1a5-d792-4a03-a1da-b940f0fc416f', 'route': ['p2', 'e9', 'i2', 'x3', 'p1', 'c4']}
1769443898.2980871,SENT,38974213-ee97-46b3-a03f-95ef55f8dfa9,d29c83a7-ea51-447e-a1f5-476725dea70a,c4,c5,3396,?,p1,
1769443898.2982278,CREATED,baaf85b4-b94e-4edb-a037-08702c16d912,fcdf6647-214f-47fe-b7fa-07f49e735bc0,c4,c5,27,?,?,surb={'id': '90b92822-e9d5-425f-9071-b1c1b9c09424', 'route': ['p2', 'e3', 'i10', 'x1', 'p1', 'c4']}
1769443898.3871837,RECEIVED,d58901ce-45f1-43a2-819e-de9bbddfc1da,fc050894-3d1f-4a99-b828-391e8df33c30,c5,c4,27,p1,?,surb={'id': '2616d5d9-05a7-44a0-9178-2bdd69696a0d', 'route': ['p1', 'e1', 'i3', 'x12', 'p2', 'c5']}
1769443898.7025175,RECEIVED,20f9fcfb-5a85-45c6-90f8-dd181623412b,e6d03946-d6dd-4e35-a686-f04881b190d2,c5,c4,27,p1,?,surb={'id': 'c43e7a14-919f-409a-b8e8-22645d008a60', 'route': ['p1', 'e9', 'i11', 'x9', 'p2', 'c5']}
1769443898.717745,SENT,9e504d77-8b73-483c-b83c-cca11c3ca399,db0542f9-4a43-4613-99f0-5f34b0afa377,c4,c5,3392,?,p1,
1769443898.7178717,CREATED,be0dc193-d805-4d6f-8e6d-d983fe934761,ea1f6eab-3659-4cf8-a8a6-8a87cc2cf205,c4,c5,27,?,?,surb={'id': 'cc5688f0-8f05-4388-939b-d743673d5538', 'route': ['p2', 'e4', 'i12', 'x7', 'p1', 'c4']}
1769443898.7429757,RECEIVED,46bfec37-3c2b-4df5-964e-99e1344e6e0a,4ab36ab7-1e80-4f0f-a020-ec0ed86ebe7e,c5,c4,27,p1,?,surb={'id': 'd5eb9c63-70c1-44a4-9ea9-8ae7e4ae3375', 'route': ['p1', 'e5', 'i2', 'x6', 'p2', 'c5']}
1769443899.0757592,RECEIVED,1e17d476-b3d1-45f3-9b68-ee08712bee5d,a7dc954b-5a32-48c7-a9d1-42508db2548a,c5,c4,26,p1,?,surb={'id': 'f44e11bd-25b4-4cf4-b826-a687da509a61', 'route': ['p1', 'e6', 'i2', 'x8', 'p2', 'c5']}
1769443899.2656736,RECEIVED,d802ddbe-1bda-48d3-8f2a-54a0d500f642,2b726a9e-1d58-4bfc-af41-7249321ebc9c,c5,c4,26,p1,?,surb={'id': 'a97a9afd-6b5a-41de-9943-209a086dc18a', 'route': ['p1', 'e9', 'i9', 'x3', 'p2', 'c5']}
1769443899.3399045,RECEIVED,8c02fff0-0db6-4407-8549-3c4cdf7cfcaa,59ad4222-20b5-4f67-a873-62f7617b612f,c5,c4,27,p1,?,surb={'id': '64a2bb9c-161a-4f70-97bd-ea3d6cae4312', 'route': ['p1', 'e8', 'i7', 'x8', 'p2', 'c5']}
1769443899.555202,SENT,3abbbc16-df7a-40a6-a1b1-2016188ac354,ef65f65e-7e90-4a77-acb5-97ca50dc6b0b,c4,c5,3356,?,p1,
1769443899.5553515,CREATED,0729ec6b-49ab-47f6-83f5-6f161da86e62,13e76323-1ab4-4942-8058-ee332172b85e,c4,c5,25,?,?,surb={'id': 'a0e4492a-3a2c-40cb-9798-bf83aa7699d6', 'route': ['p2', 'e3', 'i7', 'x7', 'p1', 'c4']}
1769443900.2918847,SENT,110d6a95-b803-4c48-bad5-686c8f183c5d,3b929390-7185-4f76-8742-4bca83f3ac28,c4,c5,3393,?,p1,
1769443900.2920136,CREATED,a474d32c-c807-4457-83a6-de7ad12c08c7,4cbe67db-b124-48ea-8851-55a909e29766,c4,c5,27,?,?,surb={'id': '32b90823-1293-4345-9691-0f12c20f9298', 'route': ['p2', 'e6', 'i2', 'x10', 'p1', 'c4']}
1769443900.578841,SENT,869d8ab6-7dbc-4f88-96b1-956c9d04cf00,88cac622-f094-4fcb-97ce-0f9a43139c59,c4,c5,3379,?,p1,
1769443900.5789847,CREATED,717c6689-7991-4c44-86c0-4447461f6afd,7a6b8b88-f0d3-449e-814e-ed3d13bed3ac,c4,c5,27,?,?,surb={'id': '4097260b-7c12-4427-a288-9c12247dfd4d', 'route': ['p2', 'e9', 'i1', 'x4', 'p1', 'c4']}
1769443900.7269783,SENT,1ad61df2-c135-4eb2-93b4-8471e0213b04,615833d6-9d60-49f8-8dc8-b0afddae9255,c4,c5,3388,?,p1,
1769443900.7271445,CREATED,d8a95bbd-c15c-4442-9206-6185673cc1b2,192126f0-3a9e-4538-89b1-87450b1209c7,c4,c5,27,?,?,surb={'id': 'bf232d0a-6441-4302-99ca-ca020cfd9189', 'route': ['p2', 'e1', 'i5', 'x10', 'p1', 'c4']}
1769443900.756889,RECEIVED,3124eda1-2059-450f-997f-8ce9a835b369,34a79ec5-f4a6-4927-9d97-a84399799f03,c5,c4,27,p1,?,surb={'id': '69f6408f-b40b-4f64-b4f3-277f052d5eb9', 'route': ['p1', 'e7', 'i10', 'x5', 'p2', 'c5']}
1769443900.881572,RECEIVED,56d8e8de-8f19-4fe4-a66c-7d69792b918d,ae3353f5-1585-4a85-8a9c-ac248ee2c77a,c5,c4,27,p1,?,surb={'id': '0f4fc259-0307-4c61-ab7f-44415b95301c', 'route': ['p1', 'e8', 'i5', 'x5', 'p2', 'c5']}
1769443900.8894396,SENT,d74f8600-4c87-438f-a505-e98ec31e7041,64969b1e-5006-42fc-b8f4-6689df7cf704,c4,c5,3371,?,p1,
1769443900.8902385,CREATED,393e20e1-1815-4c1c-99e0-3d8b22b9f75c,0fbe6a69-f31c-4c6a-be55-9d2d140c5ca9,c4,c5,27,?,?,surb={'id': 'bcd450d0-1e96-4e82-a441-53efd14df617', 'route': ['p2', 'e6', 'i4', 'x9', 'p1', 'c4']}
1769443901.548162,SENT,1ef8a094-18b7-4e5f-8aab-37c4cc5c10d2,2cda8573-e4e4-4f59-a76d-9776cf3fe146,c4,c5,3389,?,p1,
1769443901.548323,CREATED,5b2e7854-8431-4f5a-935a-218db980500f,52338398-8864-437f-bfa2-53c9cca88389,c4,c5,27,?,?,surb={'id': '3a08820a-abbc-4015-b7fe-2b7a1dd70bcc', 'route': ['p2', 'e11', 'i5', 'x2', 'p1', 'c4']}
1769443902.1557002,SENT,4319d2ba-65c5-483f-9ac3-ecff008b7f1e,41459349-f5ea-41bf-be04-ac05fb142786,c4,c5,3392,?,p1,
1769443902.1558785,CREATED,b4198742-6c31-4ff8-aea9-31682110165c,449a62e9-9efb-431a-8897-861b04f95ecf,c4,c5,27,?,?,surb={'id': 'e2ed36bb-b3ec-4fa3-b868-eb98c14a7352', 'route': ['p2', 'e12', 'i9', 'x6', 'p1', 'c4']}
1769443902.872788,SENT,fa9e98f8-6b97-47de-afc9-f7543b045b57,630ebd0c-bbb5-4bbd-a1c7-4adf00d87354,c4,c5,3389,?,p1,
1769443902.8728876,CREATED,59736f63-cd9f-4f85-b7cc-2ad178da15bb,1a4aea09-346f-4315-85ab-7b505d086aa9,c4,c5,27,?,?,surb={'id': 'f721bf93-9bb6-490a-bb6b-48b7d0fe128f', 'route': ['p2', 'e9', 'i7', 'x9', 'p1', 'c4']}
1769443902.9626985,RECEIVED,3d0243c9-15f7-429c-86dc-fd6a554381e2,45e5d1a1-6f3f-4104-a11a-108c1d076760,c5,c4,27,p1,?,surb={'id': '449df914-a308-4534-9ca8-af947faa7ddc', 'route': ['p1', 'e11', 'i12', 'x7', 'p2', 'c5']}
1769443903.0299516,SENT,5d80d96e-80bd-46d0-9a9f-6e9111b8ed08,6b1b6a99-9c0f-4187-bb33-cdd62cb79262,c4,c5,3395,?,p1,
1769443903.0300174,CREATED,9cac3436-9dc2-458b-b4d3-c14c2be530a0,58ee9052-3c0a-4198-8985-e5a0dbd68b05,c4,c5,27,?,?,surb={'id': '6b116e0f-41e2-437c-949c-0736fece40da', 'route': ['p2', 'e11', 'i11', 'x1', 'p1', 'c4']}
1769443903.1349866,RECEIVED,8dd40cf4-f2b1-403e-a40e-08721e901203,3ed636cf-359f-418d-9e01-fa26fe7d4430,c5,c4,27,p1,?,surb={'id': '40907162-eb65-4dee-8df2-aa3a0cef793f', 'route': ['p1', 'e5', 'i1', 'x12', 'p2', 'c5']}
1769443903.4651012,RECEIVED,455baf38-b453-44b4-b0b8-0444d09c2ce0,4ff8d04d-8658-4a98-aa46-4253fcaa41fa,c5,c4,27,p1,?,surb={'id': 'e23d0180-1995-4f4e-89c5-7bd54ae9ed03', 'route': ['p1', 'e2', 'i8', 'x6', 'p2', 'c5']}
1769443903.592715,RECEIVED,e9739f39-5091-42c8-97f4-200ee020d9d9,cf3ce155-9bf1-46df-8a28-4b4f988b1b25,c5,c4,27,p1,?,surb={'id': 'ced46baf-9fbd-40a1-9432-abac6869b99b', 'route': ['p1', 'e12', 'i10', 'x12', 'p2', 'c5']}
1769443903.892997,SENT,60ae18b9-e6c5-4840-b3ff-f98cd658b588,9f9099f5-206c-4fdb-9298-f61abe170784,c4,c5,3373,?,p1,
1769443903.8931856,CREATED,fde7e965-dd3b-4d79-8e68-75c182fc1ec1,c7ff1f9b-b4fc-4582-af6d-fcd6ffa0a0d2,c4,c5,26,?,?,surb={'id': 'b5b59ff4-e11e-495a-971b-7b4ee3b73788', 'route': ['p2', 'e4', 'i2', 'x10', 'p1', 'c4']}
1769443904.2294152,RECEIVED,65d24424-ad47-4538-99d2-648874c48a85,3cb99d77-d1bd-4d8f-a407-4b11684e15b2,c5,c4,27,p1,?,surb={'id': '491f9cea-e4f5-4f35-ba6a-d52aac4c55e9', 'route': ['p1', 'e8', 'i8', 'x7', 'p2', 'c5']}
1769443904.3796127,RECEIVED,fa07dbee-d748-48f9-99f3-3e5fbd872cfb,325408fb-a72a-454d-84f1-1c19f2ef50fe,c5,c4,27,p1,?,surb={'id': '2e104402-a052-4640-a96c-01b81dc11fd2', 'route': ['p1', 'e2', 'i3', 'x5', 'p2', 'c5']}
1769443904.818598,SENT,877053fd-be5b-4379-b37b-8eec25ca2ea6,e0c61839-7b46-4118-9e8f-83414b079621,c4,c5,3379,?,p1,
1769443904.8187501,CREATED,b2dd94d9-c79e-41a5-bb74-482346a65706,eaf13444-e197-48d3-976a-b60ab83badd1,c4,c5,27,?,?,surb={'id': '40d5a78a-3e42-4a68-ad39-1fe9a70047b3', 'route': ['p2', 'e3', 'i3', 'x2', 'p1', 'c4']}
1769443904.8681476,RECEIVED,c6d98a08-dbb5-4147-8eb5-828323e74773,5e5c91e4-fb6c-4253-a12b-822f801351e3,c5,c4,26,p1,?,surb={'id': '2ba5b547-37aa-4358-82f6-d50c05dc1995', 'route': ['p1', 'e3', 'i12', 'x9', 'p2', 'c5']}
1769443904.9366176,SENT,4836fe96-6240-4d83-8629-84f23a7bce2c,e1fc01ed-2c23-45f0-8b10-79fc8ea574ea,c4,c5,3404,?,p1,
1769443904.9367614,CREATED,e970ef98-4938-4b8c-855f-b440c01ae776,f90a25c4-7f63-4cc6-8137-4e6938b11427,c4,c5,27,?,?,surb={'id': '0cdf2d40-a408-4be2-9356-f6663d470d17', 'route': ['p2', 'e2', 'i11', 'x6', 'p1', 'c4']}
1769443905.0905585,RECEIVED,f473ba82-d07b-4e91-8086-f3e5fd71a5df,fed6eae0-30b8-4295-8f3b-2f9bd3bc9e77,c5,c4,26,p1,?,surb={'id': '24796b6f-652f-4315-a58c-cd8f95891174', 'route': ['p1', 'e8', 'i8', 'x8', 'p2', 'c5']}
1769443905.1139724,RECEIVED,18ac24a0-fd56-445b-9f37-cc219b12e03a,572f47de-c38e-43c9-a476-22752dc76e19,c5,c4,27,p1,?,surb={'id': '58ef1630-a782-4dcd-acc0-63e68981d788', 'route': ['p1', 'e8', 'i7', 'x10', 'p2', 'c5']}
1769443905.4509978,SENT,bd784b82-f783-4b2c-aff5-48a3ec986140,a9121ec2-f990-4d6f-8641-80a02fd16fbf,c4,c5,3389,?,p1,
1769443905.4512024,CREATED,44b95143-78ee-433b-b7f9-e14877ce36c7,f3db9c96-702b-4ef2-b5e6-ad6d41a1318c,c4,c5,27,?,?,surb={'id': 'b3beffb7-30ac-4602-b416-b8f355989cf7', 'route': ['p2', 'e6', 'i11', 'x9', 'p1', 'c4']}
1769443905.571124,SENT,9bb45029-5388-40b2-8a8b-062ce65aeb8c,af2510aa-738c-477a-806a-8b80ad85d779,c4,c5,3400,?,p1,
1769443905.5712602,CREATED,c4515995-ff52-462c-8af3-7e9a6e792407,b7bf8eaf-4aca-4a1a-8605-06521085d769,c4,c5,26,?,?,surb={'id': 'fb497b04-3d76-4473-bd08-ceff1a4060dc', 'route': ['p2', 'e1', 'i10', 'x7', 'p1', 'c4']}
1769443905.7248757,SENT,75295cf0-d2f5-4926-a2d1-5de8fff9b804,507bc67a-b0e6-4481-8a1b-b8a1386412f1,c4,c5,3392,?,p1,
