timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769443889.0673053,SENT,22cff27b-947e-4104-8e9f-e6614538da0e,1ce3fe9e-0419-41cf-aa97-bdb47a41eb6f,c5,c4,3376,?,p2,
1769443889.0674548,CREATED,82bf20ec-278b-4f2c-ba8c-4f06d25115ac,945b01f0-1a1f-453c-a1e1-7f341cbe9197,c5,c4,26,?,?,surb={'id': '2756583f-0700-4e91-9c7d-ad52c86b5d11', 'route': ['p1', 'e12', 'i12', 'x3', 'p2', 'c5']}
1769443889.2733905,RECEIVED,b0574df9-ea5c-4ff0-b086-9afa09daa83e,b8d1e7eb-4e82-482f-b3e7-b567eef0e449,c3,c5,27,p2,?,surb={'id': '769185a8-bc2e-4edd-bb3e-ae64660ca560', 'route': ['p2', 'e4', 'i5', 'x4', 'p3', 'c3']}
1769443889.277302,RECEIVED,a435026f-5aa8-464f-b19f-88140c02d033,d776788b-673c-4cd8-be7a-172470e10e4a,c3,c5,26,p2,?,surb={'id': 'ffa87b58-6f80-4db9-8242-953e33767188', 'route': ['p2', 'e9', 'i7', 'x12', 'p3', 'c3']}
1769443889.4216373,SENT,b481f742-e865-4440-bb6b-52509fb56f2e,750ddbc3-81ec-4010-a995-8ba07cd89d9f,c5,c4,3371,?,p2,
1769443889.4217863,CREATED,1737aae2-7fa2-4cca-9754-91ab2301bad1,1b720cf1-e003-46c3-ba18-049fb9f739e6,c5,c4,27,?,?,surb={'id': '05fda379-8fd2-4f21-8f7b-96e89b21e603', 'route': ['p1', 'e10', 'i6', 'x5', 'p2', 'c5']}
1769443889.7408144,RECEIVED,764efb8f-f139-4886-bed7-93453a14cce5,97ca481a-78c3-490d-8d98-c956ef2a31d9,c4,c5,27,p2,?,surb={'id': 'cf4c600c-437d-4eb7-b8d5-c0c18470e625', 'route': ['p2', 'e6', 'i3', 'x10', 'p1', 'c4']}
1769443889.7542896,RECEIVED,6c7e74f8-f1a7-4bf6-984f-3e98c831e27b,6bec0c49-987f-4f13-b817-3695d0bc09fb,c3,c5,27,p2,?,surb={'id': 'b87096c9-ad70-4d02-b58e-6384f2941dc4', 'route': ['p2', 'e1', 'i12', 'x6', 'p3', 'c3']}
1769443889.8742628,RECEIVED,51918ae2-3291-4cad-bdad-37ab14c2eb08,faa2978e-53c5-4e00-a18f-469a4bde2eb5,c4,c5,26,p2,?,surb={'id': '5a8d99a6-26ff-4ac8-ab5e-a3a23bc92729', 'route': ['p2', 'e6', 'i2', 'x9', 'p1', 'c4']}
1769443890.1302226,RECEIVED,949f02c3-1a0c-446e-8df7-6708d7c94768,af7a4816-38db-4df7-a092-594c4eb0fbaa,c4,c5,27,p2,?,surb={'id': '4116f7f0-4c2d-48d5-ae8c-9429ccd55f58', 'route': ['p2', 'e3', 'i6', 'x8', 'p1', 'c4']}
1769443890.3278255,RECEIVED,ff59a128-8de0-417f-afc3-6c2b4b24285f,8de7422c-ec21-4cb8-8a9e-4f05d6d56f5b,c4,c5,27,p2,?,surb={'id': '6973477c-97d2-4e02-acb6-a99ef00f4471', 'route': ['p2', 'e7', 'i8', 'x12', 'p1', 'c4']}
1769443890.3434854,SENT,f3b40f9a-96c9-4033-8b38-842142ffaf82,55922911-1044-4fef-bd1b-efb25886682a,c5,c4,3384,?,p2,
1769443890.3439922,CREATED,f4c081ad-6cc5-43f3-97d5-a99a4321c22b,486c17fd-cd8b-4a36-a453-80f11d1a5dd7,c5,c4,27,?,?,surb={'id': '9ce71b77-91cb-4572-b0f6-2e923eda856c', 'route': ['p1', 'e10', 'i5', 'x8', 'p2', 'c5']}
1769443890.5532968,RECEIVED,cecc4cbc-6000-42f3-8cac-aa3a75894d0b,1574c3dc-4a4b-4f7c-aa2f-b51c252d4952,c3,c5,27,p2,?,surb={'id': 'fe1a9b8f-9015-458d-8b35-4533f8444116', 'route': ['p2', 'e6', 'i5', 'x6', 'p3', 'c3']}
1769443890.6184633,SENT,d4d9e229-ce21-45a0-af06-1ab4b42cacf2,e9644178-c111-4af0-bf64-c4e31489e8cf,c5,c4,3380,?,p2,
1769443890.6186092,CREATED,7c2dc48d-b70e-4cbf-a54b-214770adfe09,f1222efa-bdec-43ef-ba1f-865e87134b78,c5,c4,27,?,?,surb={'id': 'b049eb3c-e063-47c5-80dc-65fbe83e7c94', 'route': ['p1', 'e4', 'i1', 'x8', 'p2', 'c5']}
1769443890.6757786,SENT,30040ef3-aa34-4563-bab4-c619f8e4aa83,6c96890d-8f64-409e-95d7-1cdef7371143,c5,c4,3382,?,p2,
1769443890.6759279,CREATED,c6381022-9d3c-41d1-bd16-2880899f22cb,75a5c983-d0a3-4ac1-bd85-a3bf8259c150,c5,c4,27,?,?,surb={'id': 'e5e7afa4-69ee-4e01-a49d-5503a11ac636', 'route': ['p1', 'e7', 'i3', 'x8', 'p2', 'c5']}
1769443890.7054937,RECEIVED,ebbb4e26-f680-4efd-a45b-bba607f804ea,f3cc6042-af2a-452f-bbd8-f965ae0a5bae,c4,c5,26,p2,?,surb={'id': 'd7b90027-35a0-49bc-a614-8abbe94a753e', 'route': ['p2', 'e9', 'i6', 'x6', 'p1', 'c4']}
1769443890.7128153,SENT,bd37dc80-2a63-4788-9c22-a143af02f7aa,1482330f-bc48-4305-b944-5ab5552bedb4,c5,c4,3367,?,p2,
1769443890.712965,CREATED,910aba25-87f7-4700-a036-88d970092739,ec0c6199-8d7e-42ef-b8ea-3efde2881a10,c5,c4,27,?,?,surb={'id': '1331c65c-a160-4cd6-bb33-ab80cdfaa4ec', 'route': ['p1', 'e3', 'i4', 'x6', 'p2', 'c5']}
1769443890.9187589,RECEIVED,a67163d9-6669-4aeb-b943-c3e17b3d701d,db7c3205-b27f-43ec-a2b9-08940c16a297,c3,c5,27,p2,?,surb={'id': 'e4e09315-be43-4bf0-8cfd-ddf8f6de5807', 'route': ['p2', 'e1', 'i7', 'x3', 'p3', 'c3']}
1769443890.9645832,RECEIVED,765862ba-6441-42c9-9b03-b7a500caaac7,ce45e174-50ab-45af-803d-d097dada2b72,c4,c5,27,p2,?,surb={'id': '03e6d2d5-4442-4a23-a35b-b27d4df76e58', 'route': ['p2', 'e10', 'i4', 'x7', 'p1', 'c4']}
1769443891.0317132,SENT,30b5348d-c32e-44cc-bcce-d1aec65cdd25,45aa0ea3-161d-4280-bd54-f5b8888d21e2,c5,c4,3379,?,p2,
1769443891.03186,CREATED,22fb47d3-63b5-4e1f-86fb-d5173b4987b2,e9e031f0-77be-4059-bdd7-51abd5b1da67,c5,c4,27,?,?,surb={'id': '5591c296-1ad1-4682-9330-18c52ee91cc2', 'route': ['p1', 'e9', 'i7', 'x11', 'p2', 'c5']}
1769443891.0543485,RECEIVED,2838ef79-94f1-4c4b-82ae-a37d33abe368,5205093f-9ee4-4dfe-850d-46c5a639e44d,c4,c5,26,p2,?,surb={'id': '1d59a6bb-b446-440f-b9fe-7e99e3203d61', 'route': ['p2', 'e10', 'i5', 'x11', 'p1', 'c4']}
1769443891.067619,SENT,aa53cb7d-8049-4efc-b34c-5d081286ed5d,e38103b3-cd8a-4557-8e96-ada7f698a64c,c5,c4,3360,?,p2,
1769443891.067766,CREATED,4988e845-02ec-4efe-ab88-a8badcd78048,493c46c5-41d5-463a-a396-84d35bc7cb92,c5,c4,27,?,?,surb={'id': '00a60002-4475-4d95-b94d-e3ce1c4883b0', 'route': ['p1', 'e2', 'i2', 'x11', 'p2', 'c5']}
1769443891.0969543,SENT,497bd572-3299-44e3-a0cf-81937a0cc386,562e0859-710e-4940-bf40-8ab2b1ab646c,c5,c4,3385,?,p2,
1769443891.0971324,CREATED,879bf2ce-76cd-446b-96d0-d87c3231cacd,fcac1b49-8089-49ab-bc15-4850718fd0cc,c5,c4,27,?,?,surb={'id': 'd8b39b2b-9256-406f-88ca-2e2cc732dd67', 'route': ['p1', 'e9', 'i8', 'x4', 'p2', 'c5']}
1769443891.1435673,RECEIVED,e3ef1097-f2cd-4724-8e28-02dac81f589c,9892e078-c15a-4e80-8656-ff39cbda16ad,c4,c5,27,p2,?,surb={'id': '50497530-e844-497c-abdb-cbb04ed1995b', 'route': ['p2', 'e5', 'i3', 'x12', 'p1', 'c4']}
1769443891.3349106,SENT,3bbb1aa4-6752-4b68-9cfb-68de2d8befbb,680d1e00-ada9-4e3c-b4b3-bee9e8b99ab1,c5,c4,3362,?,p2,
1769443891.3351243,CREATED,05944ba0-ffe0-4cb4-aee0-05bef2ee4a00,8279acf9-48eb-47f0-8ec8-bb79005f1a82,c5,c4,27,?,?,surb={'id': '06dfe254-296c-42b7-9091-731732b1c3d6', 'route': ['p1', 'e1', 'i7', 'x5', 'p2', 'c5']}
1769443891.609883,SENT,dde394a4-903b-4dfe-8840-192f271d3600,c139a9ef-b015-4763-90c0-1e8d648348e1,c5,c4,3396,?,p2,
1769443891.6100373,CREATED,6abdd043-6d09-4af1-8728-67e9de07317a,07560dc7-9f58-4e9a-bd5f-3efb0894fd1b,c5,c4,27,?,?,surb={'id': '8a31d585-dc34-4922-9071-bc92bcec9c52', 'route': ['p1', 'e7', 'i10', 'x2', 'p2', 'c5']}
1769443891.633375,SENT,85e069d1-f356-48bf-871f-242e5e004c11,8e8eb241-5719-4e0e-ac0c-60cbf84c1cf7,c5,c4,3377,?,p2,
1769443891.6335206,CREATED,5cef274a-9bf0-4092-af1f-532b762dd80a,121ba3cd-1e56-4bc6-aa12-4a4858d2225c,c5,c4,27,?,?,surb={'id': 'cee970f2-a897-491d-ac81-8a94971e3d2c', 'route': ['p1', 'e1', 'i6', 'x10', 'p2', 'c5']}
1769443891.70365,RECEIVED,b8a52296-051e-48ec-9e00-0f2a77543680,c80babb8-45fe-4b74-be4e-b6183e236931,c4,c5,26,p2,?,surb={'id': 'ecbce745-84b1-48c7-9d63-3e43a4be640d', 'route': ['p2', 'e10', 'i11', 'x6', 'p1', 'c4']}
1769443891.7915232,RECEIVED,93cea2ac-23e8-44e1-8387-515bded95a54,c4aab904-93e9-4f15-8fd9-ac9581638e60,c4,c5,26,p2,?,surb={'id': 'e82a283d-bdb4-4001-9287-a571d83b6428', 'route': ['p2', 'e1', 'i8', 'x2', 'p1', 'c4']}
1769443891.9260838,SENT,f379a862-302c-4048-84fd-b756dc575247,bef3ce0b-040c-44d1-9b11-a6c037de1fc9,c5,c4,3391,?,p2,
1769443891.926189,CREATED,a5fd9ff1-1d9e-402d-a061-9ecd60a3012b,9e3daea7-3151-4580-8d3b-7e01a9d44580,c5,c4,27,?,?,surb={'id': '9525f902-2cfd-4f84-9034-29efa90433e2', 'route': ['p1', 'e10', 'i12', 'x4', 'p2', 'c5']}
1769443891.9831424,RECEIVED,ff02706a-e5e6-408d-bb3f-5c506bb8e662,b9e65145-fd0a-495f-898c-977ae9b9056a,c3,c5,26,p2,?,surb={'id': '26dbe5ca-9c58-400e-9d4e-ea9a1a79b46f', 'route': ['p2', 'e12', 'i9', 'x3', 'p3', 'c3']}
1769443892.1064165,RECEIVED,1ac032cc-70f8-45d9-8f22-976cc616a814,9ec9151a-ba0d-4e13-baba-6f6ac76c8ad3,c4,c5,27,p2,?,surb={'id': 'fc68bb71-a19a-4480-b5fd-4bbac2f2c9bc', 'route': ['p2', 'e9', 'i10', 'x5', 'p1', 'c4']}
1769443892.2423987,SENT,95751f62-1641-4ee1-9fa6-ea82a65954ca,874e6978-d0b3-4ee4-8918-2672b26cf3f0,c5,c4,3390,?,p2,
1769443892.2425513,CREATED,13e7c033-7bf9-4055-9ba7-065ed1120903,d7afef34-81a8-45e5-9682-2b00647ca740,c5,c4,27,?,?,surb={'id': 'cd63a0b6-b0af-43cd-bd76-2763b60dfde9', 'route': ['p1', 'e2', 'i1', 'x5', 'p2', 'c5']}
1769443892.3048887,RECEIVED,5973643a-f4fd-4b29-8924-258db1786e6e,d4bd3559-81e9-46c9-a93e-43d33e281da9,c4,c5,27,p2,?,surb={'id': '896f597d-a1a4-4ada-88f8-457a57f055cb', 'route': ['p2', 'e1', 'i11', 'x11', 'p1', 'c4']}
1769443892.4034038,RECEIVED,be0311ed-3b74-44d9-8e44-16e2d590622c,701dd0b4-a35b-4e68-8209-82382e67cda1,c3,c5,27,p2,?,surb={'id': '7dbeef8f-0248-4979-a269-b9d78655b7e6', 'route': ['p2', 'e10', 'i4', 'x8', 'p3', 'c3']}
1769443892.49751,SENT,96cb6f00-8053-4fec-bd34-39f9468b5d9c,3bcda3c0-85bf-4502-a6e8-1cda722c428a,c5,c4,3392,?,p2,
1769443892.4976547,CREATED,176fdca9-21f7-4b1b-840f-c12891d35aec,8b5a7e58-01b6-4ca7-9aa6-09ad25f407a0,c5,c4,27,?,?,surb={'id': '7b5dabd3-0e2e-49b2-b69e-c7e6ae61dfa2', 'route': ['p1', 'e2', 'i5', 'x5', 'p2', 'c5']}
1769443892.5517852,RECEIVED,0869b529-1cc8-4e56-9acb-7e922302183e,1ed4a500-8858-42df-8d15-56be5bc422ac,c4,c5,27,p2,?,surb={'id': '54b23898-c423-432e-a173-06287d6cb7e1', 'route': ['p2', 'e6', 'i12', 'x3', 'p1', 'c4']}
1769443892.6475518,SENT,f95435ff-4900-4572-9613-216bd767d515,f9fe0c3a-4e9f-4e66-9bde-bb51ebc373ab,c5,c4,3384,?,p2,
1769443892.647724,CREATED,f2752d17-24b8-49c0-ab71-79491d4e1ee8,2ec43251-c226-43c4-bef4-84dec28ecc23,c5,c4,27,?,?,surb={'id': '0e7d0587-e36b-4b8f-9ac8-0f413e94c3ba', 'route': ['p1', 'e5', 'i11', 'x2', 'p2', 'c5']}
1769443892.8013391,SENT,b1ed2243-5c65-443c-a595-414f9026829d,5d2b41b4-ded8-4bfa-8518-4c43f0054cfd,c5,c4,3360,?,p2,
1769443892.8024054,CREATED,49fdc9cb-eb0e-4b75-8e1e-2e0526979fc5,c98d4448-0d24-488e-978d-4fb30eee55d7,c5,c4,26,?,?,surb={'id': '8bbb0b28-e7a8-45b4-ab84-66cc08a5b7f1', 'route': ['p1', 'e1', 'i11', 'x7', 'p2', 'c5']}
1769443892.939498,RECEIVED,ce36323d-6a92-4c0f-ba11-d5663101d137,6d132101-acb1-4fba-ad94-034b1f25efdf,c3,c5,26,p2,?,surb={'id': '83ce6d0e-4918-47b0-bb55-eeac073579cd', 'route': ['p2', 'e11', 'i11', 'x3', 'p3', 'c3']}
1769443893.0160189,SENT,68ee6446-1ffc-46cc-bf2b-abc4462d21f5,aad3e935-3309-4772-83cb-c6706bda77d9,c5,c4,3389,?,p2,
1769443893.01621,CREATED,e21bb3e5-1190-4602-bf24-35cfbf9b3cc7,6d9b1c5c-045e-4ef7-b4ba-c309dd5e4139,c5,c4,27,?,?,surb={'id': '1453a091-8dda-452c-aa07-a38658350a14', 'route': ['p1', 'e1', 'i6', 'x12', 'p2', 'c5']}
1769443893.1358333,SENT,75595f54-f8d7-4c98-8365-4e0b4533b806,6c5119d3-a055-4703-936d-729bb17277c1,c5,c4,3399,?,p2,
1769443893.1359909,CREATED,f5f2789e-f32a-4596-86b6-e81a7105c9a6,6e2feae6-46da-48a1-9048-855e3b17c08d,c5,c4,27,?,?,surb={'id': 'a86abdc1-7470-499b-aea1-47d0867e1f02', 'route': ['p1', 'e8', 'i12', 'x9', 'p2', 'c5']}
1769443893.2175722,SENT,9754b94d-74c9-4aba-adbc-3ac0290bfb1e,6882d721-cc59-4f87-9bc7-8594d812c03b,c5,c4,3388,?,p2,
1769443893.2178028,CREATED,8a5c4d68-a819-4002-ad36-a4961788422c,9c802c74-d001-47b1-bcf7-7068074c4691,c5,c4,27,?,?,surb={'id': '1f62c920-53d1-445f-a0e1-414bf40e8997', 'route': ['p1', 'e6', 'i9', 'x6', 'p2', 'c5']}
1769443893.2191541,RECEIVED,b01dfa72-c3f8-47fa-b2ea-7965643827fa,8a1902e6-4283-48a1-babe-f57ba0bc5d84,c4,c5,26,p2,?,surb={'id': 'd1fd1521-ebbf-4864-a696-16cd39576ef2', 'route': ['p2', 'e8', 'i7', 'x12', 'p1', 'c4']}
1769443893.347457,RECEIVED,13bcc462-a809-4a51-a117-3f4b1b7c506d,df357a92-14bf-4723-9199-7cc54dac3029,c3,c5,27,p2,?,surb={'id': '6458242d-2bcd-4bdc-9373-68999a7c4305', 'route': ['p2', 'e5', 'i3', 'x5', 'p3', 'c3']}
1769443893.485615,RECEIVED,98ff501a-25db-43bd-83a7-0bb5c1d93388,5b86bd5a-b9f4-483b-b590-2a97795671ad,c4,c5,26,p2,?,surb={'id': 'e905d3eb-dde0-484a-8e02-a84fe0bd62a1', 'route': ['p2', 'e4', 'i10', 'x11', 'p1', 'c4']}
1769443893.8126764,SENT,635dc209-1105-4f16-81a3-64b6f5111bd2,f84f3503-084a-4091-9bff-7c08256a802a,c5,c4,3372,?,p2,
1769443893.8128223,CREATED,1e17d476-b3d1-45f3-9b68-ee08712bee5d,a7dc954b-5a32-48c7-a9d1-42508db2548a,c5,c4,26,?,?,surb={'id': 'f44e11bd-25b4-4cf4-b826-a687da509a61', 'route': ['p1', 'e6', 'i2', 'x8', 'p2', 'c5']}
1769443894.118676,RECEIVED,97fbd71a-55fe-48aa-9635-e07ccd629ab0,e311a5d3-6bb5-49c1-b580-84a6701d8164,c4,c5,27,p2,?,surb={'id': 'b5041995-045d-4af1-9ff8-38b401f34d7f', 'route': ['p2', 'e11', 'i12', 'x8', 'p1', 'c4']}
1769443894.1900437,RECEIVED,57f4e28d-00cc-420b-91e1-573f6f3db925,95812bd3-dd65-42e4-8ac2-ed747d39be7d,c4,c5,27,p2,?,surb={'id': '31600290-fcae-46f1-a511-031e36f10f34', 'route': ['p2', 'e12', 'i10', 'x11', 'p1', 'c4']}
1769443894.619815,SENT,6cb671ab-6731-4607-a629-3d19750fcee1,b0d309ec-e3f1-45ba-b975-41c5f40a6c13,c5,c4,3387,?,p2,
1769443894.6199603,CREATED,c6fff776-4592-4d09-9dc8-25370c01e18c,e6da0225-5c1b-43c4-9257-fc61cefb959f,c5,c4,27,?,?,surb={'id': '3437c7f2-bd51-424a-bfa0-85d1e7965e13', 'route': ['p1', 'e5', 'i12', 'x11', 'p2', 'c5']}
1769443894.6914606,RECEIVED,9b9ab9d8-c234-453b-b6f5-eac23664233b,88398eed-c598-424f-b2a2-4bff474532bb,c4,c5,27,p2,?,surb={'id': '383a33f0-c8d2-4452-b05d-726192a8e220', 'route': ['p2', 'e6', 'i1', 'x12', 'p1', 'c4']}
1769443894.7538378,SENT,23041462-2c14-465a-8896-cbf102f18e96,16efc7e7-0e2f-4a94-9ee8-ff14b48be8b1,c5,c4,3361,?,p2,
1769443894.753898,CREATED,9beea0fe-bd85-4718-ae8d-931fc0263fb4,7bd2e758-11e8-4ff5-98c3-d72abc8d98ec,c5,c4,27,?,?,surb={'id': '8930d8be-05a5-4ffb-bf55-2f1c71fe45ab', 'route': ['p1', 'e9', 'i8', 'x1', 'p2', 'c5']}
1769443894.7582877,SENT,3f6e07b5-344d-4fe3-b0e5-05d02fc51d99,2a4eeffb-ebcd-4cfd-83c5-f3bee9b3a294,c5,DROP,2017,?,p2,
1769443894.758354,CREATED,e855ab52-8da4-4e91-82a5-a34f8e0cbc32,33f01685-5f6c-4ebb-84e7-38763e16c813,c5,DROP,27,?,?,
1769443894.806474,SENT,d5714f90-da0f-40be-a0bc-334757e8d96b,2428607e-650a-48eb-8364-def7517416c4,c5,DROP,2029,?,p2,
1769443894.8066297,CREATED,a996ee2c-e281-41d9-8e50-45a0e9bbfb07,69fa20dd-0f6e-47ab-9a62-1285d06ddf58,c5,DROP,26,?,?,
1769443894.9711435,RECEIVED,a9ec6d7b-4f01-41c8-986b-dc9937168619,a9b69884-6a55-4227-976b-96194e4d07ba,c4,c5,27,p2,?,surb={'id': '6e294ddf-5ce4-4cb4-b02a-aca83c275419', 'route': ['p2', 'e11', 'i11', 'x11', 'p1', 'c4']}
1769443895.2378082,SENT,1be8866d-78bc-4bc7-bdbe-e2bce60ed79b,3ae9eebf-1023-4acc-9294-fcddd8a954c3,c5,DROP,2016,?,p2,
1769443895.2379394,CREATED,3e7e295f-3acb-4e7c-ad52-3ee004232be8,4002f996-8eb6-432c-9753-7ea1106c597f,c5,DROP,27,?,?,
1769443895.5577092,SENT,b9553f97-6c15-465f-9baa-3e87a504de80,cf6a3b42-0492-48b8-b9fd-9365f84160b4,c5,c4,3399,?,p2,
1769443895.5578868,CREATED,d58901ce-45f1-43a2-819e-de9bbddfc1da,fc050894-3d1f-4a99-b828-391e8df33c30,c5,c4,27,?,?,surb={'id': '2616d5d9-05a7-44a0-9178-2bdd69696a0d', 'route': ['p1', 'e1', 'i3', 'x12', 'p2', 'c5']}
1769443895.7155688,SENT,5921c59e-2f20-4698-9b35-c26407f03926,09232808-6d4d-483e-a071-aa0e8db5149c,c5,c4,3359,?,p2,
1769443895.7157984,CREATED,d802ddbe-1bda-48d3-8f2a-54a0d500f642,2b726a9e-1d58-4bfc-af41-7249321ebc9c,c5,c4,26,?,?,surb={'id': 'a97a9afd-6b5a-41de-9943-209a086dc18a', 'route': ['p1', 'e9', 'i9', 'x3', 'p2', 'c5']}
1769443895.9133005,RECEIVED,ac62e6b5-e4d0-4542-9fa0-a2fe220c3f6a,e75a046d-8616-4271-8920-278405748c08,c4,c5,27,p2,?,surb={'id': 'd743d4cb-fdba-4c23-97d7-18c2157bf944', 'route': ['p2', 'e11', 'i6', 'x6', 'p1', 'c4']}
1769443896.0162125,RECEIVED,a4451457-a039-44e7-99f9-2d4afc8fb6c3,5e0a619b-09f2-46ab-b22e-8fdfc601fc10,c4,c5,27,p2,?,surb={'id': '8f4162c8-d09e-4753-a4da-77b7799b09be', 'route': ['p2', 'e2', 'i9', 'x7', 'p1', 'c4']}
1769443896.0337048,RECEIVED,4e8a16ed-6955-4498-b399-233ddd93803e,1ecb6882-875a-4ad6-899e-0b499977b648,c4,c5,26,p2,?,surb={'id': '424c4683-30ae-4c84-b7a3-23e4654fbdf6', 'route': ['p2', 'e2', 'i1', 'x12', 'p1', 'c4']}
1769443896.188232,RECEIVED,9fc7b987-20e5-4b0b-aa53-d85acf91318c,84d5101c-0022-47a6-a1a2-12434ae2079b,c3,c5,27,p2,?,surb={'id': '30012e8c-be43-4816-812b-5bcfeb6febba', 'route': ['p2', 'e4', 'i5', 'x4', 'p3', 'c3']}
1769443896.2086596,SENT,6bd402a4-e269-480d-8469-75e7c46739eb,34143feb-caa8-42b3-848c-48cf0e219b50,c5,c4,3356,?,p2,
1769443896.2088032,CREATED,46bfec37-3c2b-4df5-964e-99e1344e6e0a,4ab36ab7-1e80-4f0f-a020-ec0ed86ebe7e,c5,c4,27,?,?,surb={'id': 'd5eb9c63-70c1-44a4-9ea9-8ae7e4ae3375', 'route': ['p1', 'e5', 'i2', 'x6', 'p2', 'c5']}
1769443896.3718379,RECEIVED,90f60aa6-fcbf-4f51-a717-891a32cc9fe3,b16939cd-cb15-4b9d-9d32-1b8731233b69,c4,c5,27,p2,?,surb={'id': 'e3cad692-d95c-43df-9782-4c5002391667', 'route': ['p2', 'e9', 'i7', 'x1', 'p1', 'c4']}
1769443896.4064302,RECEIVED,bea8b82f-f572-4d10-afc8-fc4e30eeb1f9,f2cc3a9b-3457-48f2-9506-6f0d477628b2,c3,c5,27,p2,?,surb={'id': 'e92edd3e-5582-44d4-8663-6bba8fee75b4', 'route': ['p2', 'e1', 'i1', 'x1', 'p3', 'c3']}
1769443896.5464983,SENT,52ebc17b-3a90-439b-a17f-36e7bfc40790,3e802ee5-7c98-4278-963c-9f1ac1b78f08,c5,c4,3396,?,p2,
1769443896.5467181,CREATED,20f9fcfb-5a85-45c6-90f8-dd181623412b,e6d03946-d6dd-4e35-a686-f04881b190d2,c5,c4,27,?,?,surb={'id': 'c43e7a14-919f-409a-b8e8-22645d008a60', 'route': ['p1', 'e9', 'i11', 'x9', 'p2', 'c5']}
1769443896.7603316,RECEIVED,a4524639-ebf8-4bdd-887f-767048a39b95,d0559ba8-ccc4-4d5d-a0b5-c157a41a572d,c3,c5,27,p2,?,surb={'id': 'e19a132d-e31c-416b-ae5d-a148d1de1249', 'route': ['p2', 'e12', 'i11', 'x3', 'p3', 'c3']}
1769443896.9405358,SENT,28a2889b-a9aa-4b19-a1d2-4d2367fd7110,b7b7462a-66d4-45e4-a2e4-c93d2472ba7a,c5,c4,3365,?,p2,
1769443896.940701,CREATED,8c02fff0-0db6-4407-8549-3c4cdf7cfcaa,59ad4222-20b5-4f67-a873-62f7617b612f,c5,c4,27,?,?,surb={'id': '64a2bb9c-161a-4f70-97bd-ea3d6cae4312', 'route': ['p1', 'e8', 'i7', 'x8', 'p2', 'c5']}
1769443896.9622736,RECEIVED,06acda3f-d3d0-4143-9d62-0b5ecf2d9c8d,06c2fe63-6770-4c33-9a89-cedf6416db06,c3,c5,27,p2,?,surb={'id': '10705352-cf5e-4716-8bba-6f1b7622f144', 'route': ['p2', 'e10', 'i3', 'x9', 'p3', 'c3']}
1769443896.9652486,RECEIVED,2130dcd3-1bbf-4e77-bee7-6c81970182e0,73408d7c-23ae-4f46-afb8-acef5986ad13,c3,c5,27,p2,?,surb={'id': '041b25f1-4f89-459f-8183-12958e065bd6', 'route': ['p2', 'e4', 'i2', 'x3', 'p3', 'c3']}
1769443897.0027766,RECEIVED,7a703418-cacd-4ef4-b3bc-09c99c82203f,977a85da-b00e-4161-bf46-0e047fbf8fd9,c4,c5,26,p2,?,surb={'id': 'e5dce16a-39ba-4dcf-b6f6-c12e38e14342', 'route': ['p2', 'e10', 'i11', 'x5', 'p1', 'c4']}
1769443897.0718248,SENT,d7e8064c-0356-45e9-8867-dc581d36d006,1b351ada-8fe1-4730-8e20-f312d7712a23,c5,c4,3371,?,p2,
1769443897.0719647,CREATED,455baf38-b453-44b4-b0b8-0444d09c2ce0,4ff8d04d-8658-4a98-aa46-4253fcaa41fa,c5,c4,27,?,?,surb={'id': 'e23d0180-1995-4f4e-89c5-7bd54ae9ed03', 'route': ['p1', 'e2', 'i8', 'x6', 'p2', 'c5']}
1769443897.0934927,SENT,eb1eca0c-1178-481b-a1a8-f34274a8e010,087c2928-1630-4360-9b6b-08a470c91494,c5,DROP,2033,?,p2,
1769443897.0936244,CREATED,e2eff6e1-ed8b-49d0-a7fa-0fa9cc2054ea,d374d64c-d3da-40c7-9196-e6811fbbbfc8,c5,DROP,27,?,?,
1769443897.1164324,RECEIVED,c36b2542-3fcc-44b3-8d9b-6f1e08b0940d,bc597ba2-f7af-4fa8-9a0d-b87e295d2f96,c4,c5,27,p2,?,surb={'id': '9192d57a-4026-44fe-8682-05077efca806', 'route': ['p2', 'e12', 'i8', 'x7', 'p1', 'c4']}
1769443897.4002864,RECEIVED,ddb8a9c3-e40a-45e0-b1e6-9490a0aecbaf,d8ab2379-1c38-4a04-a895-90f0e671789d,c4,c5,26,p2,?,surb={'id': 'e74c9fa3-9c7c-4b0f-9115-b7461eea4cbe', 'route': ['p2', 'e10', 'i9', 'x1', 'p1', 'c4']}
1769443897.4239101,SENT,f6e33af4-a560-421b-9903-6c09a78b68bd,00eac445-f9dc-4451-86af-ea3ec1560387,c5,DROP,2031,?,p2,
1769443897.4240422,CREATED,2e3302f1-dcb0-4212-b760-6c194425dc20,9789866e-6057-48e1-aafd-e701615b9444,c5,DROP,26,?,?,
1769443897.4631052,RECEIVED,a3c64026-3c90-4cca-ae13-a075b6716fde,649d487b-4367-4cd0-b64d-6b23d9fed236,c3,c5,27,p2,?,surb={'id': '7531a2ca-9f52-4836-afb5-ac5247c336d3', 'route': ['p2', 'e8', 'i4', 'x1', 'p3', 'c3']}
1769443897.4794757,SENT,d3d05629-6de4-48a1-b06b-f38b0f7adb8f,e1be4263-b93e-496a-8a5c-838ff2c1c72d,c5,DROP,2016,?,p2,
