timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769502885.522019,RECEIVED,e7dea0f0-1ac3-4f4f-9efb-9c273f56c183,83240000-057e-439a-baf6-1c9d335a728f,c4,c1,26,p1,?,surb={'id': 'a3ddf788-603c-458a-b4bc-bf0e6466377e', 'route': ['p1', 'e2', 'i9', 'x10', 'p1', 'c4']}
1769502885.7349122,SENT,b2bad796-3318-425d-8b2b-a714b261debb,f4542b21-be65-4904-b11b-4642e33798ec,c1,c2,3360,?,p1,
1769502885.735099,CREATED,00426f0e-fbbd-473c-848e-13cd0796895d,02f44990-9c01-4498-b4d9-d0a46a8052c8,c1,c2,26,?,?,surb={'id': 'db5cb2b3-702c-479e-ae65-2f2315964589', 'route': ['p2', 'e11', 'i2', 'x11', 'p1', 'c1']}
1769502886.022009,RECEIVED,128518bc-6d66-4bff-b39d-2886839b72e0,6925c843-95c6-4daf-8b0f-0cb691ddb5e5,c4,c1,27,p1,?,surb={'id': 'ee48cf6a-0749-4346-87bd-f2e2270a6f29', 'route': ['p1', 'e9', 'i12', 'x6', 'p1', 'c4']}
1769502886.0290396,RECEIVED,ba939728-40e0-4e8b-b6f7-bef0f648cc52,561a835e-3485-4e0f-a1a3-51632a05b30e,c2,c1,27,p1,?,surb={'id': 'f2dc2d51-1fb2-4395-b561-598971a805d6', 'route': ['p1', 'e4', 'i3', 'x12', 'p2', 'c2']}
1769502886.1713667,SENT,58503e5c-5586-4db0-9db2-64f61311a947,6ef490b5-7aa5-4379-8fca-a12f173d900a,c1,c2,3393,?,p1,
1769502886.171519,CREATED,e6b82e85-343d-4870-8e30-e543d1247eef,b1376cc7-4678-4452-b60b-95c596a76f46,c1,c2,27,?,?,surb={'id': '322b91d0-491c-4ffb-82da-77dc048e0538', 'route': ['p2', 'e12', 'i5', 'x7', 'p1', 'c1']}
1769502886.2185445,RECEIVED,f9c412ef-c1ac-4dbc-a56d-bf66caae7db1,b2925b54-d44d-4dad-9144-108d995b9701,c4,c1,27,p1,?,surb={'id': 'f3388ea2-7b5a-43ff-a1fe-654d7b9a80de', 'route': ['p1', 'e3', 'i5', 'x1', 'p1', 'c4']}
1769502886.2542622,RECEIVED,760c97af-082d-481a-981c-cd8aac72ba35,5d7fadea-7d58-4596-86b3-fe4deb818dd6,c4,c1,27,p1,?,surb={'id': 'fdb82879-f5fd-4a67-b348-8790aea90d37', 'route': ['p1', 'e2', 'i7', 'x3', 'p1', 'c4']}
1769502886.5296168,RECEIVED,585e428f-f10e-4b96-88ef-ca4a96c435f5,26865f66-95e8-45da-b734-49df931d3311,c4,c1,27,p1,?,surb={'id': '27e3aa79-75bd-46db-b23c-b255430852e2', 'route': ['p1', 'e4', 'i4', 'x12', 'p1', 'c4']}
1769502886.5353851,SENT,e2c05556-1a42-49f2-aeb0-9b5e06bb0fd1,00839780-d4c6-4e90-a658-af391d97985b,c1,c2,3376,?,p1,
1769502886.5354795,CREATED,850149b1-9256-4a33-b48d-f321dc72b2f1,9ab04fc7-9bd4-46a8-9c16-f84b80c1ed43,c1,c2,27,?,?,surb={'id': '01d102ab-beda-4122-aff6-1921e90d838b', 'route': ['p2', 'e5', 'i11', 'x8', 'p1', 'c1']}
1769502886.6735246,RECEIVED,189658aa-8322-4bd2-ae75-5a42a3e50c62,eddbc133-d417-4943-86c5-e8139a276f87,c2,c1,26,p1,?,surb={'id': '4055b9f6-dd2e-4e9b-adc7-c2bea7ec2a0f', 'route': ['p1', 'e12', 'i12', 'x1', 'p2', 'c2']}
1769502886.7040963,SENT,ad0d9770-ec72-41a8-8ff6-7f7caa1ee25c,5235337a-c859-43bf-8d55-6f45ab3690ae,c1,c2,3359,?,p1,
1769502886.7042027,CREATED,3141aae1-d238-4f97-a78b-bbbff2608e58,9637748d-eeda-4e95-a746-04dba8892a49,c1,c2,26,?,?,surb={'id': '7dec67bf-c6b8-45c1-a010-5918d3d436e1', 'route': ['p2', 'e2', 'i9', 'x5', 'p1', 'c1']}
1769502886.7625973,SENT,c54393fb-c2d6-4dc9-ba01-d3f1f51e147b,6d4a4911-e887-4c03-89ee-0c512558ab5a,c1,c2,3367,?,p1,
1769502886.7626882,CREATED,1e36d5f8-aa6e-4d56-bb74-952f396352e8,d79eddf7-5552-4782-8acd-15b8ded88f42,c1,c2,27,?,?,surb={'id': 'c0d5a095-35fc-420e-a2da-a5dfdb8b55a9', 'route': ['p2', 'e7', 'i7', 'x10', 'p1', 'c1']}
1769502886.8184118,SENT,ec97c163-3af0-411d-9f55-4a658f41453f,514ca25d-fb4e-4ccd-8561-fab0af6571f8,c1,c2,3404,?,p1,
1769502886.8185709,CREATED,f3a8d5ef-0ff7-4c1c-a5ec-6e1c75d6ca4b,ee3586b8-4dda-49d6-992d-bdcfd0ffcfed,c1,c2,27,?,?,surb={'id': 'dbb5c6ee-1793-4e38-9507-d90d5e4d4714', 'route': ['p2', 'e6', 'i12', 'x9', 'p1', 'c1']}
1769502886.9957428,RECEIVED,bda971f7-6b1e-48bd-a52c-aa75da7e7989,c656e46b-6ad5-4ade-9472-8f09385d0458,c2,c1,27,p1,?,surb={'id': '5c568d14-b941-4d55-a73c-c69fb75d765f', 'route': ['p1', 'e7', 'i7', 'x7', 'p2', 'c2']}
1769502887.0654857,SENT,6b7fc9ec-ab8b-492b-ba94-6b086a35c37f,e92dfea1-3523-4413-86bb-b8a583106762,c1,c2,3359,?,p1,
1769502887.0655808,CREATED,e5703c00-3107-4cbb-876a-71b43f20dbb4,635408ae-5464-4ae6-acd6-08ab52c6f5e7,c1,c2,27,?,?,surb={'id': 'ba51218b-03ba-420f-b60e-fb2634cb56ac', 'route': ['p2', 'e1', 'i11', 'x6', 'p1', 'c1']}
1769502887.2557516,RECEIVED,f0599d1b-85d7-4773-91f0-f803cf52bee7,74930264-9c7e-4222-ba2d-46758596fc20,c4,c1,27,p1,?,surb={'id': '15b17d9f-062c-40a3-9f25-2c390c487cfa', 'route': ['p1', 'e8', 'i3', 'x11', 'p1', 'c4']}
1769502887.269938,RECEIVED,7de06b65-947d-4d1d-b8fc-52c64efe1b45,e9e99eea-abe3-4c31-a95b-a30231390595,c2,c1,27,p1,?,surb={'id': '5e863758-b120-4126-ae2b-cd5b323a4600', 'route': ['p1', 'e10', 'i11', 'x7', 'p2', 'c2']}
1769502887.4657562,RECEIVED,ce601ffe-00b7-4fb4-be4f-b953b58a3313,321b3e7c-92d7-4d49-89a4-c1ea64efe621,c2,c1,25,p1,?,surb={'id': 'c4d9d448-c905-4004-b9bc-c95737bf8982', 'route': ['p1', 'e11', 'i3', 'x9', 'p2', 'c2']}
1769502887.518926,SENT,14638c21-a347-40de-8042-4c078ff8dd8f,4449cad6-47f0-4335-b077-4675bb46c8b4,c1,c2,3389,?,p1,
1769502887.519022,CREATED,89dd8a71-2143-44db-89e0-1fc309013ffb,a0826151-5737-48e9-bffc-150709d23314,c1,c2,27,?,?,surb={'id': 'df5aa438-8016-4ac6-996d-6b2b465117fe', 'route': ['p2', 'e1', 'i2', 'x9', 'p1', 'c1']}
1769502887.5260775,SENT,4f4691c6-3b5f-4daa-9b8c-309c6a361bb3,80c93279-5235-43db-9745-cebf44fc9ceb,c1,c2,3391,?,p1,
1769502887.5261729,CREATED,0d60586d-3561-4e82-9ae6-f6fb7c124168,3a1313a5-b5d1-4884-be97-682627bb2e22,c1,c2,27,?,?,surb={'id': '8c65dee4-76b7-4cf9-9a2d-a934af6f8f08', 'route': ['p2', 'e5', 'i12', 'x11', 'p1', 'c1']}
1769502887.9613774,RECEIVED,c3a5e060-3d31-471a-8c36-2b5b7f36a5df,872a864d-679b-4382-9090-d0ab4870be24,c2,c1,27,p1,?,surb={'id': '9633b38b-7939-4662-a7a4-d6c5f92b8ee1', 'route': ['p1', 'e7', 'i2', 'x1', 'p2', 'c2']}
1769502888.0033813,SENT,0912dc01-43c6-4486-8549-626c6ec5c770,4c601b73-d1cb-4375-9a5d-bc51fa561690,c1,c2,3376,?,p1,
1769502888.0034828,CREATED,b7174514-cdc9-40a9-a353-83583800ee29,0fda6578-d39e-45d4-9053-8079335dba70,c1,c2,26,?,?,surb={'id': '00dea45f-b757-40e6-b5d5-1033e8a659bb', 'route': ['p2', 'e1', 'i11', 'x7', 'p1', 'c1']}
1769502888.0099533,RECEIVED,48372dd0-8cbd-4562-9703-f7b435c3328a,0718f93b-bb66-4a8d-b7f8-9af657d3dc33,c4,c1,26,p1,?,surb={'id': '51346d68-15d9-4ab0-9f64-f71292a58fc2', 'route': ['p1', 'e8', 'i5', 'x1', 'p1', 'c4']}
1769502888.59546,RECEIVED,a1bfb130-1888-432e-8fbd-a0e080e53191,7d132e16-59c6-4a13-80b1-23e1a8a4797c,c4,c1,27,p1,?,surb={'id': '45a304d7-5caa-4cff-b301-1cb7c008fb77', 'route': ['p1', 'e7', 'i11', 'x5', 'p1', 'c4']}
1769502888.7390995,SENT,95e5dd6e-d217-4217-a54f-0d14bade5ced,d9482b5d-e5fa-441f-9ded-552e0b7f2dfb,c1,c2,3400,?,p1,
1769502888.7392488,CREATED,5fa1e9b2-7688-4291-91f2-3fb74bcc4bca,b65b3fcc-9e48-438b-a9a6-b38e461c0a79,c1,c2,27,?,?,surb={'id': '06dc9d37-a04a-4901-9c72-b256d97ba809', 'route': ['p2', 'e5', 'i11', 'x7', 'p1', 'c1']}
1769502888.849238,RECEIVED,b1c3ff4f-4daa-4fdc-9e6d-031089e81922,56253d83-56ec-4d72-b32b-757460d6b976,c4,c1,27,p1,?,surb={'id': '6c27ee18-e74b-4818-a0a5-06964c130c90', 'route': ['p1', 'e11', 'i7', 'x12', 'p1', 'c4']}
1769502888.95093,SENT,28a5936a-e7a6-4ecf-bbff-a0af116563e1,f740f16d-90a2-4af0-a9a5-ae76cb789cd5,c1,c2,3400,?,p1,
1769502888.9511163,CREATED,2e7ec071-4075-41cd-b7ac-043873f63935,a45938ff-31b0-4e6d-a906-fd36289356f8,c1,c2,27,?,?,surb={'id': '91223d80-68d5-4428-855a-e194e9396a27', 'route': ['p2', 'e10', 'i12', 'x8', 'p1', 'c1']}
1769502889.0363343,RECEIVED,ff76ffbd-740c-4ff5-9519-aeaf0d25365b,5ef33ceb-997f-4512-b19d-818972c78413,c4,c1,27,p1,?,surb={'id': 'acc7144a-a7be-4202-8cbb-b58dc7bd202d', 'route': ['p1', 'e10', 'i7', 'x7', 'p1', 'c4']}
1769502889.0404196,SENT,1d12595a-5932-4fec-be50-efe2eb4c6710,406dc2ca-4fa3-46f1-a98c-c5d7e7306042,c1,c2,3376,?,p1,
1769502889.040562,CREATED,2f00890b-6eea-40d6-b43f-bd6775743aa8,ae5137e5-4f8c-46ec-9647-f526eafce0c3,c1,c2,25,?,?,surb={'id': 'a038cd87-1d3d-4d69-9646-883c37539347', 'route': ['p2', 'e6', 'i12', 'x3', 'p1', 'c1']}
1769502889.185286,RECEIVED,16880682-30df-4262-b2ab-01c01d09c34c,c83a23fb-5b1b-4837-a1c5-741b3156ce0e,c2,c1,26,p1,?,surb={'id': '5abcdde8-d78c-4d12-8ee4-3dee37464344', 'route': ['p1', 'e9', 'i3', 'x7', 'p2', 'c2']}
1769502889.1975198,RECEIVED,d85bbaac-813c-4a25-8a53-77ce2df0aae4,15055ef6-b3d3-4e20-afa6-d87a61068883,c4,c1,27,p1,?,surb={'id': 'ccdf5a6b-8f05-4d1c-8ee5-64a825e3283a', 'route': ['p1', 'e4', 'i6', 'x7', 'p1', 'c4']}
1769502889.339769,RECEIVED,f614ad6b-7d5a-443a-abfd-5d129dfb9bd6,60926fff-9db3-423d-a890-033b4d56e639,c2,c1,27,p1,?,surb={'id': '4e1b6388-863a-4cb0-86ff-e2e1a1728b3f', 'route': ['p1', 'e9', 'i5', 'x10', 'p2', 'c2']}
1769502889.4504566,SENT,187a9dc7-1031-4029-b8a0-3db20d03ddd2,3c447183-ca2f-496e-876c-190988bb8522,c1,c2,3359,?,p1,
1769502889.4506838,CREATED,a5997594-944c-4de6-b24c-81163079bb8e,cbe20898-174e-4c22-8392-6ba62c1c7580,c1,c2,26,?,?,surb={'id': 'f3099cd7-5f67-4afa-8936-4efa4e598335', 'route': ['p2', 'e11', 'i1', 'x1', 'p1', 'c1']}
1769502889.6419835,SENT,9fce973f-6a8d-4df0-929d-a5594874f7c6,cc98c323-3e4f-4232-b1ad-5bb3b0872b3b,c1,c2,3372,?,p1,
1769502889.6421542,CREATED,ebe40087-3b4c-4610-bbd5-1836331586f5,d663ba8e-8196-4bfd-a198-92013b56897a,c1,c2,27,?,?,surb={'id': 'feb65ecf-466b-4d8b-9249-f9f7541ab371', 'route': ['p2', 'e2', 'i10', 'x1', 'p1', 'c1']}
1769502889.7281113,SENT,c80d6500-0899-4ec7-b5fc-53bb4b6083b6,537f6c01-e2de-4e41-993d-98031b0d0942,c1,c2,3381,?,p1,
1769502889.7282655,CREATED,7442f779-62b8-41f1-a6c9-79a9121a745b,147844bc-c323-488b-94eb-63b0d5d8e65a,c1,c2,27,?,?,surb={'id': 'd0a034e2-7179-4001-8956-e021a70e5ccb', 'route': ['p2', 'e7', 'i1', 'x8', 'p1', 'c1']}
1769502889.7502139,RECEIVED,08431687-0fdd-402e-8001-1e2bca31eff5,5eaaff7b-05cf-44f9-8e2f-58fdb3877e95,c4,c1,27,p1,?,surb={'id': 'cbb184ff-b7b7-4d71-a65e-3159906d7190', 'route': ['p1', 'e8', 'i4', 'x7', 'p1', 'c4']}
1769502889.812828,SENT,cb85bf5d-2f72-46e8-91d1-9a849d149d2d,4c7b7319-7b83-42bf-8131-92aa9a7b85d0,c1,c2,3399,?,p1,
1769502889.812982,CREATED,2361cf36-8e25-49a1-a527-e600c0bd1c10,a5a72f26-b416-476d-8d3e-d108606d467b,c1,c2,27,?,?,surb={'id': 'b305c789-02c0-47e1-899e-36d6b06300af', 'route': ['p2', 'e10', 'i12', 'x7', 'p1', 'c1']}
1769502889.962861,RECEIVED,f628d70b-f0d8-4ec8-b206-8dfb83159df7,8bf3d2d0-9fb4-4366-b13b-e40141451903,c4,c1,27,p1,?,surb={'id': '26864540-1a70-4af0-8924-b5a99512125b', 'route': ['p1', 'e3', 'i9', 'x8', 'p1', 'c4']}
1769502890.0145977,SENT,9de24309-154f-4d6d-94be-b5947562fa7b,52ecd9bb-f563-4ca4-87bb-6c7a73c9ee1b,c1,c2,3376,?,p1,
1769502890.0146844,CREATED,2eecd849-0145-47d7-92f0-0132ff7692bb,be42cf4c-b5d3-49e6-80ee-2ada036e3f2b,c1,c2,27,?,?,surb={'id': '5d6016c6-2037-4fdf-ac9e-38992b77c0f1', 'route': ['p2', 'e5', 'i8', 'x10', 'p1', 'c1']}
1769502890.0408497,SENT,4d224959-cb4c-4e8e-af58-e38bad28fe4b,8571dedd-4db6-4c52-ba20-7ae56a685aff,c1,c2,3389,?,p1,
1769502890.0409465,CREATED,7180212a-09b3-4a94-b925-35e9092a678c,6111e342-1200-44a8-b160-18f7a06fee67,c1,c2,27,?,?,surb={'id': '4e46a1f0-eb57-46ed-9e2f-db2278ef733d', 'route': ['p2', 'e9', 'i6', 'x12', 'p1', 'c1']}
1769502890.6263516,RECEIVED,fb0936b3-32b0-42f2-bc56-d5e2ec2188c7,64cc69e7-1f78-4bb5-a14e-e9fc20490aab,c2,c1,27,p1,?,surb={'id': 'a85c0cb6-fbe6-4bf8-9bf2-a681f092497d', 'route': ['p1', 'e2', 'i8', 'x3', 'p2', 'c2']}
1769502890.739599,SENT,65c8f79a-4c01-4f0b-86b6-ec64d6cd4750,5e067f86-0b9f-433f-8476-ef487f1983d8,c1,c2,3389,?,p1,
1769502890.7397466,CREATED,c2079f89-09d2-4f02-be3d-2c4d5883260b,65ec9d9e-84a6-485e-8086-8c7265bc6185,c1,c2,27,?,?,surb={'id': '5fb21305-d740-44b4-af75-40d6e9f0d40b', 'route': ['p2', 'e12', 'i3', 'x10', 'p1', 'c1']}
1769502890.775879,SENT,e74792f8-333c-4ff4-97e4-3684e7ea6ce4,63904054-f09b-4d92-8cea-dda426093a6f,c1,c2,3383,?,p1,
1769502890.7760262,CREATED,ab3cb927-6c67-400a-8064-7e7c75bc8072,9b780a0b-b647-4e97-ab6c-553f7cbb3304,c1,c2,27,?,?,surb={'id': '582fe49e-5d42-405f-b5f7-0975d8adb41b', 'route': ['p2', 'e2', 'i7', 'x4', 'p1', 'c1']}
1769502890.8637257,RECEIVED,af89541e-25c8-4e8a-bf5b-35cfea349c47,f712f954-c027-42d3-87ee-84c26caefbaa,c4,c1,27,p1,?,surb={'id': '88b495db-6455-45ab-877b-439a8d15f3f1', 'route': ['p1', 'e4', 'i5', 'x12', 'p1', 'c4']}
1769502890.9901116,SENT,b4b2b5e7-ce61-4b37-9c98-662e2305dee5,3e927a6a-d133-4c89-945f-2506ecba2e7e,c1,c2,3379,?,p1,
1769502890.9901888,CREATED,1c162cbe-7326-4e3d-b2d1-0d32f1a71a2a,86bd34cd-6577-4848-b33e-30c1f6fa3a1a,c1,c2,27,?,?,surb={'id': '905671cd-56ba-4aa6-a45f-2ac9d8faa71c', 'route': ['p2', 'e4', 'i9', 'x4', 'p1', 'c1']}
1769502891.2222319,SENT,2fee0c61-20ec-4cab-9625-6ba8f2c4ba7a,4d6ff96c-0957-46fd-879d-907612031ddd,c1,c2,3376,?,p1,
1769502891.222333,CREATED,d80d16ea-1880-4f07-ae5b-195badf3a3a4,ba57315a-3e06-4f7f-8f6c-d246427d527f,c1,c2,26,?,?,surb={'id': 'bdcaba2d-f6af-4762-b392-2d849bf55363', 'route': ['p2', 'e9', 'i2', 'x5', 'p1', 'c1']}
1769502891.6395001,RECEIVED,a14d3a23-d638-4061-bd95-2099dfd222ad,57c0553a-169d-486d-9319-e972d86095ea,c4,c1,27,p1,?,surb={'id': '2a7c1f91-0342-4b08-9c78-c3d16454b1e2', 'route': ['p1', 'e1', 'i10', 'x12', 'p1', 'c4']}
1769502891.7356944,SENT,402ad1db-5eb3-4cdb-8d7c-d3be7ec32d0d,645c2951-a5a9-4150-b4c5-ec8cd4f4a4bb,c1,c2,3376,?,p1,
1769502891.7357967,CREATED,f0299856-6e23-476b-a115-16190e3e6bc7,f6c464a5-2237-40b5-90eb-53d04dce66fd,c1,c2,27,?,?,surb={'id': '746f5a24-6948-4cc7-8dc1-8109547164fd', 'route': ['p2', 'e2', 'i5', 'x7', 'p1', 'c1']}
1769502892.0709937,SENT,e58c2578-c836-4557-a44d-c267fd74bb74,7233c412-0a74-487b-83ae-c3587315376f,c1,c2,3404,?,p1,
1769502892.0711231,CREATED,4ede0e47-89ac-40e1-a550-9c642304a327,353b042b-2221-4c94-a736-d235895ae993,c1,c2,27,?,?,surb={'id': 'e84b3268-5842-4882-a8af-973419b6fd2c', 'route': ['p2', 'e3', 'i10', 'x8', 'p1', 'c1']}
1769502892.1422536,SENT,7ec08183-4a25-44e3-a6fa-3b8897c8cbfd,7d7ac5e3-4c98-4d1d-9413-3dc1a9d83764,c1,c2,3393,?,p1,
1769502892.1423564,CREATED,17c9514b-778d-4782-9653-5142e4ebfa89,ec64a78b-7ae2-4abc-8a0b-b89fad146268,c1,c2,26,?,?,surb={'id': '68ca7ddb-3b3d-4101-932d-5e7ef3d58bfa', 'route': ['p2', 'e9', 'i12', 'x8', 'p1', 'c1']}
1769502892.1876044,SENT,f1e0e814-146d-4495-b234-e4182f3104c5,a85918d6-57c9-49d5-8deb-e32c9c088391,c1,c2,3387,?,p1,
1769502892.1877048,CREATED,6c787db4-677b-4823-b3fe-e82a98194851,3235163d-4075-4cc4-a790-781b0a74c8de,c1,c2,27,?,?,surb={'id': '11289ad9-b784-405a-b9cc-cddd70e82040', 'route': ['p2', 'e9', 'i7', 'x9', 'p1', 'c1']}
1769502892.270357,SENT,5be7babf-c0f9-4956-8478-d3a216b64340,02b9e52b-182b-4bee-a73d-20395fc00343,c1,c2,3386,?,p1,
1769502892.2704964,CREATED,ac3d0fda-ad86-4846-bfe2-3f2aa00ea169,fd3f2e9d-9d17-4835-9354-b251912e3263,c1,c2,26,?,?,surb={'id': '4373934b-6dc1-4cfc-b225-806e799584ba', 'route': ['p2', 'e7', 'i10', 'x10', 'p1', 'c1']}
1769502892.3175483,SENT,3dadad6d-7fa3-418d-a5c0-3b9b5b918093,4b11d649-1f31-4798-9b49-43c831e58ece,c1,c2,3397,?,p1,
1769502892.317651,CREATED,af672389-fb66-4f01-b75d-9802297adb70,993294c6-ea83-4d95-a71c-097a65309624,c1,c2,27,?,?,surb={'id': '74959f52-436d-4102-977c-fc6d7a986715', 'route': ['p2', 'e5', 'i11', 'x12', 'p1', 'c1']}
1769502892.5347776,RECEIVED,7576dfdb-2cf6-4f84-81d9-5fa0058f3926,8ecf76a3-e1b3-42da-a468-7f331485d58b,c2,c1,27,p1,?,surb={'id': '9867b345-6292-4274-b61f-2130c7d4396e', 'route': ['p1', 'e2', 'i2', 'x6', 'p2', 'c2']}
1769502892.6436603,RECEIVED,e1cf272b-0c01-4f92-a2e6-5a01875351aa,3f021a5c-b239-4563-908e-1e72c55d2657,c2,c1,26,p1,?,surb={'id': '2adb02db-108a-4168-be43-608bff43580a', 'route': ['p1', 'e3', 'i7', 'x6', 'p2', 'c2']}
1769502892.6486847,RECEIVED,fc0c370f-f2a8-44d2-bc7f-296dab08590a,f47b3bf8-964a-4129-a464-4aa3be08b0a7,c2,c1,25,p1,?,surb={'id': '4b394d50-db46-42d1-8675-4affdd541e29', 'route': ['p1', 'e2', 'i8', 'x4', 'p2', 'c2']}
1769502892.7432063,SENT,0b96dde5-6583-409e-a2eb-f820e17815d1,072c4e20-dcff-4574-b2de-a730bfb7be26,c1,c2,3379,?,p1,
1769502892.7433097,CREATED,56ed426e-4755-4b19-830a-053a05baeea0,1816dc9a-b3b8-45a1-8c42-9e491bc61bae,c1,c2,27,?,?,surb={'id': '473411e5-7daf-48e5-a61d-2405942944e0', 'route': ['p2', 'e12', 'i6', 'x5', 'p1', 'c1']}
1769502893.038261,SENT,9d11c6e0-adc7-4eaf-af0c-a15cb991ad7a,603d94ba-d544-46bd-9dd5-c51db33dc6ab,c1,c2,3364,?,p1,
1769502893.0383663,CREATED,1ccf4d43-50a1-4f22-8db2-b590f071beb3,06497be4-4a5e-4897-8562-5bdedb8deacf,c1,c2,27,?,?,surb={'id': 'fc7558bd-3017-4a91-952f-55945b440f22', 'route': ['p2', 'e3', 'i8', 'x2', 'p1', 'c1']}
1769502893.1349926,RECEIVED,3b883165-d131-4110-8053-d7dd966a6ec5,a53dab0a-7de9-448f-861c-83c23f5b4458,c2,c1,27,p1,?,surb={'id': '9559e5aa-c824-40f1-9177-ea611c7fe3ac', 'route': ['p1', 'e12', 'i1', 'x12', 'p2', 'c2']}
1769502893.1663,RECEIVED,8eabc3e6-7d61-44cb-8f55-7826cc1b124a,771c7494-6116-4355-ba30-85d464f42e93,c2,c1,26,p1,?,surb={'id': '792ebc1c-142e-4c92-a327-dfd9780161b4', 'route': ['p1', 'e12', 'i4', 'x9', 'p2', 'c2']}
1769502893.2357113,SENT,af02ca70-69bc-405b-8451-0125a6830459,e8253e60-804d-46a9-8fc9-9e0f1dbb01da,c1,c2,3371,?,p1,
1769502893.2358234,CREATED,3bb67fc9-a0c2-4e2b-bdb8-0aece95dbdda,495752ef-2a8d-4858-919c-4f3571e68c5c,c1,c2,27,?,?,surb={'id': '210cd4e5-25e2-4ee4-9b17-1fb715ecf4c4', 'route': ['p2', 'e2', 'i5', 'x1', 'p1', 'c1']}
1769502893.3396559,SENT,3e2a7aa8-978a-4166-82c7-ccc8a82d921e,09be7674-4568-4909-88ea-ed9087519b4e,c1,c2,3380,?,p1,
1769502893.3397586,CREATED,34671468-3765-4510-b37b-067dca4bb21d,185b6da9-68c7-4dfd-acd5-7090e9636f59,c1,c2,27,?,?,surb={'id': '3113e646-8a7f-40c4-83c7-774dcf1a1383', 'route': ['p2', 'e2', 'i2', 'x7', 'p1', 'c1']}
1769502893.3483977,SENT,8864e3fd-fc37-4738-829e-b49ca202fd2d,e4926081-5272-48c7-97ab-af1ec22555ec,c1,c2,3372,?,p1,
1769502893.3484976,CREATED,2f666a40-e721-4846-8743-c9593f80832d,94e676cb-1b7e-4442-bfba-387c32137eba,c1,c2,26,?,?,surb={'id': 'a6344823-72d9-41c5-87cb-ffb91d1ebfe5', 'route': ['p2', 'e8', 'i4', 'x6', 'p1', 'c1']}
1769502893.548153,RECEIVED,b8b77e58-e291-44de-8b67-1653ee7da71d,8fcaeb08-a725-498a-b154-3241ff81a8e0,c2,c1,27,p1,?,surb={'id': '11aabc6c-ca57-443f-8fc6-cc9a8494725a', 'route': ['p1', 'e8', 'i9', 'x1', 'p2', 'c2']}
1769502893.7002757,SENT,24990f08-f595-43ef-8344-a59461c02e8b,cbdf4540-3455-4e1a-baf9-8a4057aeb42a,c1,c2,3379,?,p1,
1769502893.7003794,CREATED,de3765bc-92de-47de-ac1c-1e240de1121c,ba3b3732-281c-4868-8773-42968e668b3a,c1,c2,27,?,?,surb={'id': '0a11c9f5-83c4-4dd1-87a0-147894a3cb78', 'route': ['p2', 'e12', 'i8', 'x2', 'p1', 'c1']}
1769502894.2766743,SENT,d5c541d8-e618-4c4a-9f34-266310396e5d,7692632f-4fcf-4322-be7a-6cea9c7041ab,c1,c2,3372,?,p1,
1769502894.2767472,CREATED,278f4f1b-fcd2-4d0a-b381-decadbd5ac82,9c9ab026-a646-428f-b949-fd4444a3585a,c1,c2,27,?,?,surb={'id': 'a912a99c-4fce-475a-a83c-6e96b5351abc', 'route': ['p2', 'e7', 'i8', 'x9', 'p1', 'c1']}
1769502894.2867332,RECEIVED,ccecb367-e5dc-4aee-8626-55717f1eb128,16676f8c-0660-4d10-9f95-5f95c9275446,c2,c1,27,p1,?,surb={'id': '83c543b0-21f3-4e7a-b906-5558e9cb3982', 'route': ['p1', 'e1', 'i11', 'x5', 'p2', 'c2']}
1769502894.3527021,RECEIVED,7a0d3508-bd58-472f-b7c3-c54f2a94f34b,c3ee044d-4424-436f-a254-8a72b964230f,c2,c1,27,p1,?,surb={'id': '4f502902-1b59-4a37-bf07-a92798c41afb', 'route': ['p1', 'e1', 'i12', 'x5', 'p2', 'c2']}
1769502894.3794394,RECEIVED,66608156-1f83-4e7b-be87-498affb96c11,d22c987a-4f27-43b9-a93f-211339ecea54,c4,c1,27,p1,?,surb={'id': 'cc55d1c0-68ad-472b-a60a-0a554be05de2', 'route': ['p1', 'e6', 'i2', 'x3', 'p1', 'c4']}
1769502894.3989265,RECEIVED,d7124c74-9d60-41cd-bf2c-d092babeca82,025a23c8-cb40-4707-b700-30c68305123e,c2,c1,27,p1,?,surb={'id': '292c3691-49a3-4fac-937f-02cae873bbec', 'route': ['p1', 'e3', 'i2', 'x9', 'p2', 'c2']}
1769502894.5828667,RECEIVED,b20ab75b-9554-4644-9de9-084f5adc8234,82b1093d-c8b7-4e8f-b277-330d13d47c23,c2,c1,27,p1,?,surb={'id': '90ff1e0f-6007-4126-b424-15195c44cba8', 'route': ['p1', 'e8', 'i9', 'x12', 'p2', 'c2']}
1769502894.8129947,RECEIVED,4c144545-2304-40de-b010-ec97c5ddd70c,055f443e-294b-491b-a074-4dd555ce89ea,c4,c1,27,p1,?,surb={'id': 'f5edac20-874a-4fec-ae2b-70df5da7ed9e', 'route': ['p1', 'e2', 'i8', 'x9', 'p1', 'c4']}
1769502894.8603966,RECEIVED,587bbc67-d264-4495-97b3-0e033049c8cf,325706ea-d9f7-4e4f-ae2f-8f0b5aea575a,c2,c1,27,p1,?,surb={'id': 'b2f42124-3c70-4625-998d-0b1f06646fdf', 'route': ['p1', 'e9', 'i11', 'x3', 'p2', 'c2']}
