timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769734346.6860938,SENT,bc0f4028-9614-4653-b372-133bca244912,4f486087-fadc-4640-a65e-94fca95d6c86,c1,DROP,2032,?,p1,
1769734346.6862228,CREATED,c8bc7c45-f983-43ac-ae5f-c0519249c093,0fd28a1d-2653-4725-a354-651345222391,c1,DROP,26,?,?,
1769734346.7951744,SENT,30170060-64dd-4070-a15b-93797cfe636d,ff11ff4c-4a13-4753-bf3e-e4be39ee943d,c1,DROP,2044,?,p1,
1769734346.7952952,CREATED,f3862b6d-ebbe-46f0-9814-23611b42a07f,bdc7cb77-bad6-4d8b-aa52-72a875c4dd04,c1,DROP,27,?,?,
1769734346.9131236,SENT,178f5677-d9c0-464a-8001-f4e2be348539,c79ef702-e0a4-4a82-a6ea-b5b7fb2328a6,c1,DROP,2015,?,p1,
1769734346.9132574,CREATED,bbf0bc67-b936-49cd-857e-d4bf6766d139,24aaac64-710a-4674-b2a1-bb19fb25a454,c1,DROP,27,?,?,
1769734347.038849,SENT,6e9a9df1-91ce-4fba-9003-d62f8de7c930,4a126e4d-4a2b-4cd1-bb97-2c96d8d3c1a0,c1,DROP,2016,?,p1,
1769734347.0389693,CREATED,0b94320f-8ff8-4afe-ae83-95c12418b248,96a1e0ef-4537-4510-be40-70b44f13345e,c1,DROP,27,?,?,
1769734347.2738142,SENT,6fbe28f5-fac9-4403-9452-c1b74632bbbb,1f3a332c-2ed9-4d54-abe4-70b38465bc24,c1,DROP,2015,?,p1,
1769734347.273935,CREATED,92729d81-1700-46b3-a321-8a2823fe68c9,9e6218e0-956a-4e45-ae93-66857c069146,c1,DROP,27,?,?,
1769734347.431971,SENT,4602dd4d-c39c-4fb3-9265-06c6b229bf9b,d9a5eafc-0208-4cbe-8d2c-ed7c2816c5bd,c1,DROP,2020,?,p1,
1769734347.432135,CREATED,2796364c-2e2e-4ff3-a113-df4e7829ea33,849f5df4-5f72-4842-b154-1bba21528b2d,c1,DROP,27,?,?,
1769734347.6574123,SENT,0547e61c-8d51-4914-af38-c8168ea5cdf5,269af3a4-a816-4efa-b6f4-eed49db69dad,c1,c3,3368,?,p1,
1769734347.6575491,CREATED,e686050d-e3f5-4834-82e3-f89368cb083f,3fdfa3cb-e74c-4a76-b809-ba4cd3fc1e1d,c1,c3,26,?,?,surb={'id': '86f3c4e1-e374-42b6-9646-80bcd1e8f1f4', 'route': ['p3', 'e7', 'i4', 'x2', 'p1', 'c1']}
1769734847.3716047,RECEIVED,fd8f8cd0-36cf-4d7a-a64f-969f2761e0f1,c06c6832-eb66-4ef8-8b66-c4a147cf7c68,c5,c1,27,p1,?,surb={'id': '9d8b7ce0-afac-4d61-9611-b433a3b50d42', 'route': ['p1', 'e3', 'i2', 'x4', 'p2', 'c5']}
1769734847.390286,RECEIVED,d9fb9380-3271-47bc-8461-69da184439b9,e117c91f-4077-487d-824b-77646d4c03dd,c5,c1,26,p1,?,surb={'id': 'c7c9fcef-5f81-4fac-bd01-62415dde3c49', 'route': ['p1', 'e10', 'i4', 'x9', 'p2', 'c5']}
1769734847.4113243,SENT,9171d6ed-f71a-4bb2-9d9c-7b649f21d78d,1d655c2c-3670-4719-a57c-0b9da5415707,c1,c3,3384,?,p1,
1769734847.4115398,CREATED,3822dbf1-ca0c-4073-8308-53560995384b,d8c32ba3-1462-4703-b24b-ff1425dd1dd2,c1,c3,26,?,?,surb={'id': 'fb849f3a-628e-4fc3-82a8-25a5aa0311d6', 'route': ['p3', 'e8', 'i1', 'x9', 'p1', 'c1']}
1769734847.6519256,SENT,2ffc36ac-ab6c-4dbe-bb08-94269fc97915,c085b725-acdb-4c2a-8428-ca9ceef35448,c1,c3,3375,?,p1,
1769734847.6520014,CREATED,12686521-3374-414d-84ad-8fd08d9ebd58,27e927f7-fbb1-415c-9e8c-852a34701fd0,c1,c3,27,?,?,surb={'id': 'b8a4b6d1-accf-4ae0-918a-2fa5a3e731e8', 'route': ['p3', 'e2', 'i1', 'x11', 'p1', 'c1']}
1769734847.7984731,SENT,c13caff0-798a-483c-939f-ce39142c5dbb,53b11c1a-3ad8-4157-9e72-5105284cda8f,c1,c3,3379,?,p1,
1769734847.798892,CREATED,1f791414-dcf4-40aa-87d3-c08d8a630d34,a9c69a58-0167-47c6-9ff4-f353f5669822,c1,c3,27,?,?,surb={'id': '256b1095-d9d8-42db-bda3-5c775cfd1c04', 'route': ['p3', 'e11', 'i4', 'x7', 'p1', 'c1']}
1769734847.9833953,SENT,28c73e57-7a9b-4e95-8a3f-eb8d84d0fa93,05f4700b-a26e-4df0-8a67-18bc870bf302,c1,c3,3360,?,p1,
1769734847.9837148,CREATED,a8133696-1c34-4ca9-9eb4-973f6c64cc4f,1171df8d-d5a6-4566-9b0f-5811919e2b5a,c1,c3,26,?,?,surb={'id': '7e1fe06f-ffbc-408e-b0d1-46155e61df8b', 'route': ['p3', 'e6', 'i4', 'x11', 'p1', 'c1']}
1769734848.416641,RECEIVED,d985076d-1328-4a41-a9df-ba4d124ef676,87733eed-7df7-4814-9ba0-28ed159c3ae1,c5,c1,27,p1,?,surb={'id': 'fd2a3f53-3bb5-435a-9313-3aa10282f6ce', 'route': ['p1', 'e12', 'i7', 'x4', 'p2', 'c5']}
1769734848.54142,SENT,887b5153-10d9-4850-9d57-d3ac8cb591f2,9daae699-e3de-4f9b-a906-4a39cd4a9e0c,c1,c3,3390,?,p1,
1769734848.5415711,CREATED,e7f8fc44-a7c0-4023-9cb7-b87f0e928d99,eb16dbd3-0579-47c3-b720-c1d323ce0c6d,c1,c3,27,?,?,surb={'id': '6715a5d6-de0a-4268-8df0-095c804e4031', 'route': ['p3', 'e2', 'i11', 'x5', 'p1', 'c1']}
1769734848.6542118,RECEIVED,5afcc92f-8b20-471e-8885-56da61cd0295,9faf57fe-fd6d-44a1-8984-068687fc63a5,c5,c1,26,p1,?,surb={'id': '863fc442-0671-4d76-8580-e489c5f567c6', 'route': ['p1', 'e5', 'i11', 'x9', 'p2', 'c5']}
1769734848.9315186,RECEIVED,c8ada57d-6d1f-48c5-85c8-19b5b16d62ea,48127ce9-75f2-44e8-857a-59a9f3b9fee8,c5,c1,27,p1,?,surb={'id': '62bad568-d818-4944-872a-f61de141a69b', 'route': ['p1', 'e5', 'i4', 'x3', 'p2', 'c5']}
1769734849.1092026,RECEIVED,dbe0f8bc-b63b-40a8-be22-89e84c94569c,6398c3aa-9c2b-48a0-96b2-33e71e9fb3a1,c5,c1,27,p1,?,surb={'id': '34d7b158-6855-443f-8db5-d994bd559231', 'route': ['p1', 'e8', 'i6', 'x1', 'p2', 'c5']}
1769734849.295733,SENT,35c92f8f-4757-4f94-a0d0-bb81e3279fe7,6ddd5234-5e25-4b68-8eb1-4bba3c1e5eac,c1,c3,3395,?,p1,
1769734849.2958696,CREATED,d068355d-6712-4680-930e-84371bbdc45f,42848b36-beda-4092-acbf-2c4fc8d1d3cf,c1,c3,27,?,?,surb={'id': 'ce70928e-7a20-4598-8ffa-bd8d30717a36', 'route': ['p3', 'e6', 'i12', 'x11', 'p1', 'c1']}
1769734849.359884,SENT,539a5e03-8837-4e9d-a029-6f4db5fa957f,dff30fa7-c414-4946-8f1e-307c96d5bef2,c1,c3,3388,?,p1,
1769734849.3600183,CREATED,55a7368e-0096-42e8-b486-68f252d7be97,49c61bed-8875-400e-9898-c6e4131ff866,c1,c3,27,?,?,surb={'id': '9c927c0d-76df-4cc7-bcc6-ca7b77805b31', 'route': ['p3', 'e3', 'i6', 'x1', 'p1', 'c1']}
1769734849.4254727,SENT,eee0bea3-c568-4e87-91ce-34ee41925919,591c0856-527f-4bae-883f-6a45499aa441,c1,c3,3391,?,p1,
1769734849.4255674,CREATED,eb2c3459-dc20-4be8-b2ad-3185194d214b,3dc33e8d-3ea7-4b44-945b-31c8f4705d0a,c1,c3,27,?,?,surb={'id': '64c99f04-0472-4952-9636-dcc16b950ec2', 'route': ['p3', 'e4', 'i10', 'x1', 'p1', 'c1']}
1769734849.9792273,SENT,26c9b32d-a714-49ae-9532-8fcc7a75969b,9872412f-560c-4fba-9cd0-e957c0fcd37e,c1,c3,3387,?,p1,
1769734849.9793274,CREATED,2451ec19-c9a8-497f-b829-fe50fcff1107,610cf15b-a04d-4939-8b02-c99ec722d0f3,c1,c3,26,?,?,surb={'id': 'fd2e21ea-f0f7-4488-803f-443794e5d893', 'route': ['p3', 'e11', 'i10', 'x10', 'p1', 'c1']}
1769734850.0022154,SENT,6566899e-b03d-4f31-ae4c-580bd28cea0b,bf8a2471-06a7-4e2e-aa71-d71ff3a260ce,c1,c3,3367,?,p1,
1769734850.002309,CREATED,0d049db4-f96c-4098-aa49-0a989302b796,78226ad1-7063-4721-b40d-1c1f2b3af39c,c1,c3,27,?,?,surb={'id': '8df438e6-8bfd-4d48-85ac-0d6d97ffc0f5', 'route': ['p3', 'e4', 'i2', 'x8', 'p1', 'c1']}
1769734850.0457182,RECEIVED,58c10e4d-ed86-4f16-9bdb-ca152167a2ac,4c15b9dc-1433-42ad-92c7-7cff07031c56,c5,c1,27,p1,?,surb={'id': '9e59d5fd-0f4f-47a2-b9d1-ca53e4f08816', 'route': ['p1', 'e7', 'i5', 'x3', 'p2', 'c5']}
1769734850.1423438,RECEIVED,647995d7-b03d-4ea0-9a1f-aedbb6854707,17eac64c-ca42-4b04-b496-811cdb4331bf,c5,c1,27,p1,?,surb={'id': 'd56e75af-8601-4d8e-a02d-285903410e9c', 'route': ['p1', 'e5', 'i6', 'x7', 'p2', 'c5']}
1769734850.1439812,RECEIVED,5435e5bb-7988-4af6-bf68-76f61987f485,1ff41ecd-950b-4f7a-9563-1193d196e6ed,c5,c1,27,p1,?,surb={'id': 'e6c7dc78-4d8a-4efd-93af-2bb6c2ce84ff', 'route': ['p1', 'e10', 'i1', 'x3', 'p2', 'c5']}
1769734850.5153813,SENT,6746812b-ecea-4161-af85-1fdc13270ed3,187bcdf7-0177-4ad1-bd4e-1dc34249c4db,c1,c3,3379,?,p1,
1769734850.515508,CREATED,54de78a1-5a2c-4cbc-8e53-7bfb558018ca,b96a78b7-4f71-4cc3-a4ce-9e8cb7a4f0e0,c1,c3,27,?,?,surb={'id': '61a3cd95-17f4-4a46-a992-d6913c8ba573', 'route': ['p3', 'e3', 'i2', 'x4', 'p1', 'c1']}
1769734850.5247667,RECEIVED,e61d89d9-8604-47c5-a202-2e732f6ddd9e,81857224-7d58-425f-b763-948e345888cb,c5,c1,25,p1,?,surb={'id': 'ea444192-c829-4cbe-a552-33fd4c7aed08', 'route': ['p1', 'e3', 'i9', 'x10', 'p2', 'c5']}
1769734850.5804296,RECEIVED,03412be0-87ed-49c6-bbd1-276e89e4c6bb,aa82e9a2-199c-489a-a7c8-e87f9b7d94cd,c5,c1,27,p1,?,surb={'id': '0bc5c2a6-0341-4485-8be6-7b5a5207da96', 'route': ['p1', 'e10', 'i2', 'x3', 'p2', 'c5']}
1769734850.7158227,SENT,b421f139-f120-497b-b14d-b431aee87d2d,40e398d1-8598-4ac4-98e9-ae6a79888663,c1,c3,3379,?,p1,
1769734850.7158957,CREATED,8c0790d4-ba28-4173-8d52-e3e92fbfefa9,5c46ad45-0158-4dcb-b2ea-c27109fd7665,c1,c3,27,?,?,surb={'id': '185a606c-4efd-4558-88cd-9e4ccdfc6ac8', 'route': ['p3', 'e6', 'i6', 'x10', 'p1', 'c1']}
1769734850.7190988,RECEIVED,a91a7350-27e7-4583-b582-8e55e6bb29d2,7b7b8525-1ef4-462e-beb5-1faa18cc2d5a,c5,c1,27,p1,?,surb={'id': '09669dc6-4c86-460a-aade-2c97322c7889', 'route': ['p1', 'e12', 'i10', 'x3', 'p2', 'c5']}
1769734850.7989554,SENT,bbafb478-3a2c-4bc1-beb1-364b10321c68,d37f1880-5519-466b-8c36-c030207edbea,c1,c3,3371,?,p1,
1769734850.7990267,CREATED,6467d4b9-dcd3-408a-b42c-d4e34e2d0268,eef2fbd6-986c-4af4-bc20-06c16ca4a1fb,c1,c3,26,?,?,surb={'id': 'da3e703c-b130-4634-b126-bf654258e9d1', 'route': ['p3', 'e1', 'i8', 'x4', 'p1', 'c1']}
1769734850.861487,RECEIVED,5b91a758-30a1-48c4-bda9-bf4c980cf1b1,dc582380-2b4a-4884-9f92-d6e7eb8b4b96,c5,c1,27,p1,?,surb={'id': '077ed71b-67ad-42f6-a5dd-829b3f9ea392', 'route': ['p1', 'e11', 'i7', 'x3', 'p2', 'c5']}
1769734850.8858693,RECEIVED,c71597c0-7a53-47a8-82f9-7cabc042c691,a86e1db4-a9be-4bfc-858c-f5dbe9befe51,c5,c1,27,p1,?,surb={'id': '3dde3e2c-2578-4c5a-9cc0-904c259d2d02', 'route': ['p1', 'e11', 'i7', 'x5', 'p2', 'c5']}
1769734850.9634826,SENT,bab914b2-731c-4a26-b880-463b00625d0f,522d4aeb-f345-4edb-92f1-5652d3ce0f85,c1,c3,3371,?,p1,
1769734850.963557,CREATED,5e664452-6b94-4bea-a7b4-0bf5de70024e,bb7b44de-8753-4b21-819d-f2bfada552ca,c1,c3,27,?,?,surb={'id': '174f9af6-3f10-436c-a111-9d39c27ad45e', 'route': ['p3', 'e10', 'i12', 'x6', 'p1', 'c1']}
1769734850.980788,SENT,4706774e-295d-4388-83cd-671576582f3f,a5351080-9340-4bb2-9922-055ca7d9ed5c,c1,c3,3363,?,p1,
1769734850.9808605,CREATED,8aa5eeef-06c8-4903-89ef-695cfbea3b4a,66dc3ecd-7f28-4671-aa90-806e553d8ffd,c1,c3,27,?,?,surb={'id': '7b941968-d6ea-4020-b6b5-d35570774d61', 'route': ['p3', 'e8', 'i2', 'x2', 'p1', 'c1']}
1769734851.3341181,RECEIVED,77e7312a-a9ac-42df-a7ac-ef1d6d4b69e4,63df5624-ea72-4126-a53c-ece588703ee0,c5,c1,27,p1,?,surb={'id': '58d1b8f6-464f-41c5-82ef-b17d029d2e47', 'route': ['p1', 'e4', 'i7', 'x8', 'p2', 'c5']}
1769734851.4373455,SENT,6237755c-4e13-4087-8a70-c181d103d1fb,7589be90-c4f4-4a81-8a13-8efe39920f3d,c1,c3,3379,?,p1,
1769734851.437445,CREATED,d162afe0-872b-470e-af3c-f173b2af7b6e,3e2d399b-2499-4625-a323-9b4fb6378fa0,c1,c3,27,?,?,surb={'id': 'cd3ffcf8-a337-41e0-9d32-cdc5fc5c8646', 'route': ['p3', 'e1', 'i4', 'x11', 'p1', 'c1']}
1769734851.560455,RECEIVED,17eaa5a1-216f-4282-864f-7422cbe441d9,4da5a24f-8520-492c-bf53-9fc626cb59c9,c5,c1,27,p1,?,surb={'id': 'bc1932ba-6b05-4f04-a26c-54c4c8ef668b', 'route': ['p1', 'e10', 'i6', 'x3', 'p2', 'c5']}
1769734851.7427056,RECEIVED,6c101bd2-6057-4e08-9952-a6c89170d751,c614b677-8942-4dde-b566-7fa9afe97c30,c5,c1,27,p1,?,surb={'id': 'b3bb14f3-7a74-494f-adca-808393f1d5ae', 'route': ['p1', 'e5', 'i4', 'x3', 'p2', 'c5']}
1769734851.842776,SENT,db56e59b-b1a2-4b78-9122-55bc2ed0723e,61578396-d3bc-4c1c-b081-6e9dca27cf12,c1,c3,3384,?,p1,
1769734851.8428543,CREATED,5b3a1ef1-9268-4102-b1ba-83a85a5ce779,96dc92fa-69cc-46bc-98bf-9d737c996dde,c1,c3,27,?,?,surb={'id': 'e8fc008d-7bce-405c-aaac-27ab09e42be7', 'route': ['p3', 'e7', 'i1', 'x3', 'p1', 'c1']}
1769734851.925727,RECEIVED,30bf08d5-a272-41cc-864b-b89e5a5cecf6,d342a5c7-f552-4246-b37e-bd8ff7e10926,c5,c1,27,p1,?,surb={'id': '45abb828-8232-4bfc-9dba-9e8f9aa238c9', 'route': ['p1', 'e11', 'i1', 'x3', 'p2', 'c5']}
1769734852.0095325,SENT,873d8c6e-3f05-4941-9ffc-17b5f4c424bb,9685b7f3-355e-4d39-8839-311dc620bfcf,c1,c3,3392,?,p1,
1769734852.009586,CREATED,ab0e42f6-c4d2-46d8-8c39-6d5765b992ba,8a28e5d0-1b25-4626-b4b1-95a42fb588ab,c1,c3,27,?,?,surb={'id': '90110a58-1314-4f78-9ebc-ceb3064a165a', 'route': ['p3', 'e10', 'i4', 'x5', 'p1', 'c1']}
1769734852.0747092,RECEIVED,0e0e7a3d-dac8-45a0-b52b-68a880224fc5,eb5da98a-646b-41c2-ab42-0280011c099c,c5,c1,27,p1,?,surb={'id': '27cd2d82-cf4a-471c-ac18-cd84bc60a687', 'route': ['p1', 'e7', 'i4', 'x3', 'p2', 'c5']}
1769734852.120347,SENT,85668c3a-093f-418c-a2ac-d22e20b0c027,07fd9890-92b8-4531-bf6a-1a79140decee,c1,c3,3401,?,p1,
1769734852.120415,CREATED,05c8fcda-efb2-4638-92f9-99d6f4fff28b,c8e437a9-a5ba-4050-abe2-5f7f349c9edf,c1,c3,27,?,?,surb={'id': '7528d034-47c9-47b1-8775-38c775970918', 'route': ['p3', 'e2', 'i3', 'x10', 'p1', 'c1']}
1769734852.3188019,RECEIVED,ea4eb99a-df2d-4f74-8150-b77710a5e95d,87b98681-632d-4757-8b44-869c6d88a85a,c5,c1,26,p1,?,surb={'id': 'cf358a4c-7712-4173-8987-48ad18747cf7', 'route': ['p1', 'e1', 'i12', 'x9', 'p2', 'c5']}
1769734852.3219419,RECEIVED,91931300-5e52-42c4-9aa7-aac1a511f93a,1d4a4085-6d67-47bb-b560-04e90e4be2ea,c5,c1,27,p1,?,surb={'id': 'bc18d6a5-ec8d-4ed2-8bf3-0d772d1b9281', 'route': ['p1', 'e2', 'i10', 'x1', 'p2', 'c5']}
1769734852.4573436,RECEIVED,00695808-501d-4a74-9145-48045e2dbbd8,6bfbc715-806a-4a45-b2e9-ac4301c68052,c5,c1,27,p1,?,surb={'id': 'db8924ae-4bef-4e77-ae31-e749e6651cf5', 'route': ['p1', 'e1', 'i12', 'x5', 'p2', 'c5']}
1769734852.55998,SENT,4d3dc881-115e-4f45-ac88-fb7cbd3b8153,f650820f-a8c9-4645-aa2d-dbb574086e7a,c1,c3,3384,?,p1,
1769734852.5601387,CREATED,c06510f0-6313-4c26-af35-e2705fba028c,69392f8f-8366-41ca-9c42-cec9f0ce7217,c1,c3,26,?,?,surb={'id': '0e6bbcf2-e097-4fed-b1d0-1fbc107b5998', 'route': ['p3', 'e11', 'i7', 'x9', 'p1', 'c1']}
1769734852.7705038,SENT,ebebe07c-29fc-4548-be59-11ec1e827bbb,99f1a7fc-46c2-456d-a017-ce2c7505ff9a,c1,c3,3381,?,p1,
1769734852.770655,CREATED,89411d59-8e25-481a-843c-95efa6263a8f,6d339227-1c7e-40be-bc7d-6c9e6066b825,c1,c3,26,?,?,surb={'id': 'ebf3ec22-4526-464c-8856-f8a00f991a5b', 'route': ['p3', 'e9', 'i8', 'x8', 'p1', 'c1']}
1769734853.072527,RECEIVED,acdf8fb6-3831-4303-81a7-86252e301006,05c27215-3487-45b2-b17b-ff985b988b14,c5,c1,27,p1,?,surb={'id': '3ea33b30-a73b-4d89-8013-54da6ab879a9', 'route': ['p1', 'e11', 'i3', 'x7', 'p2', 'c5']}
1769734853.1308434,RECEIVED,e8dfb6c9-eb53-49d0-ab10-88fb512b999a,a314ede3-6d17-4cbe-8256-cebe288b34d1,c5,c1,27,p1,?,surb={'id': '81031a9b-5597-40f3-add8-72d1275624b0', 'route': ['p1', 'e11', 'i2', 'x10', 'p2', 'c5']}
1769734853.6724148,RECEIVED,990a096d-9284-40a0-8777-10d19ccbff8d,9c0a8dea-21e7-40c8-aa06-38da1ad55958,c5,c1,27,p1,?,surb={'id': '9c084a21-f42b-47cb-b713-3bd14c604482', 'route': ['p1', 'e3', 'i7', 'x6', 'p2', 'c5']}
1769734853.7329745,SENT,47e9c3f8-7605-4800-83f2-ef119b39d31c,06925be3-680a-4b98-92d0-7c7a55a70c7a,c1,c3,3359,?,p1,
1769734853.7331526,CREATED,038513aa-3bd0-4860-8485-32b8a6edd6fb,46eb02f5-99b2-442e-b801-5b817d5d5e3e,c1,c3,27,?,?,surb={'id': '8bffdbc1-bee1-4030-88c1-ffca6be6de63', 'route': ['p3', 'e10', 'i9', 'x4', 'p1', 'c1']}
1769734853.9007258,SENT,66c9aecc-b44e-4803-83ce-ae4d24c04e9e,3e07644c-4bba-40eb-8c41-0d0fc037eea2,c1,c3,3359,?,p1,
1769734853.90086,CREATED,37396b2f-0b4b-4894-a6b4-c33993918cc3,95e7f16e-a64f-44f8-8a9b-2565b42d1173,c1,c3,27,?,?,surb={'id': '7373cdb8-d9a9-4928-88ac-f557af39f442', 'route': ['p3', 'e5', 'i10', 'x4', 'p1', 'c1']}
1769734853.916546,SENT,01dc72b2-dcbc-4347-a16e-f021ddc40051,1ae97977-44e4-42f8-8cae-57cf9d80f51b,c1,c3,3380,?,p1,
1769734853.9166908,CREATED,5121c024-3e7a-48d0-b3ec-2e60deaacb71,e425b5f0-657f-4336-b04c-f434a3c47e47,c1,c3,27,?,?,surb={'id': '106e450b-a19e-4da5-8129-3221370ff5e8', 'route': ['p3', 'e6', 'i8', 'x9', 'p1', 'c1']}
1769734853.9855318,SENT,2bbd754a-2c23-49ba-aff9-249f54b38b3e,4e90d3b6-f18d-492b-a27b-607634f5a842,c1,c3,3375,?,p1,
1769734853.9856498,CREATED,ca2f020f-369a-4156-b5e7-568bf6f6cfe3,573b1a42-51d3-4469-8fe7-0ac96f8526d9,c1,c3,27,?,?,surb={'id': 'e75e55e7-b3ab-4e26-a838-13b452bfb47c', 'route': ['p3', 'e4', 'i9', 'x6', 'p1', 'c1']}
1769734854.398856,SENT,107d080e-8fb8-497e-a58a-66827c3e8cf9,e3d9f576-1a1a-4645-bbdc-4ac90ed02538,c1,c3,3379,?,p1,
1769734854.3990076,CREATED,ca03acd2-a982-458c-94f2-542cb6e6955e,483daafc-5d88-4df6-aa74-d6f333af11a7,c1,c3,27,?,?,surb={'id': 'c67ac37a-b130-40d8-b7cd-20307ffa958b', 'route': ['p3', 'e7', 'i6', 'x5', 'p1', 'c1']}
1769734854.5190952,SENT,65aca1d9-41b0-45d8-bac4-5ff2ff9540f0,d48d83c3-73df-4d49-8965-a3bb83cdf5e8,c1,c3,3374,?,p1,
1769734854.519165,CREATED,7c77311d-ce25-4ab7-a5c5-35e8faa49c6e,54f844ae-5ba9-4f25-bf0a-e00a2abb3ac3,c1,c3,27,?,?,surb={'id': '25343fdd-2e1c-44db-b60e-466cda639b79', 'route': ['p3', 'e4', 'i9', 'x1', 'p1', 'c1']}
1769734854.9791007,RECEIVED,80c0549d-b96f-4215-aebb-0ee1c38f3d3f,9155facd-46e2-4299-b5b2-398d2a1b3e5b,c5,c1,27,p1,?,surb={'id': '7ff894dc-7031-4314-b156-fbde92bbc51b', 'route': ['p1', 'e4', 'i11', 'x4', 'p2', 'c5']}
1769734855.3116007,SENT,3470fd3f-8916-422f-b5e0-9924713d397b,16fd3283-a1e2-447d-bc21-9dcc278b0fcd,c1,c3,3385,?,p1,
1769734855.3117006,CREATED,30a4d215-6a65-482e-90f6-1a2ec8059dde,ef28def6-1833-4d74-bd5d-8db6bfd2b103,c1,c3,26,?,?,surb={'id': '35f3e8a1-8121-4e62-8cfa-405c798e947b', 'route': ['p3', 'e9', 'i1', 'x9', 'p1', 'c1']}
1769734855.3169577,RECEIVED,b077d047-33de-419a-bbf3-de8e44a13291,202ec806-3601-4040-89ce-2ceeb7e11877,c5,c1,27,p1,?,surb={'id': 'cb50a4d4-4e26-4b64-b884-fdbcadf6ce9e', 'route': ['p1', 'e6', 'i2', 'x7', 'p2', 'c5']}
1769734855.4560058,RECEIVED,f59e8fcc-60ff-4a48-a288-9e01baf5016f,b189b540-df8c-4db5-a8ed-0a80aeba1a92,c5,c1,27,p1,?,surb={'id': '5f4bed60-24ec-470c-aacf-46c0afa8a8f8', 'route': ['p1', 'e7', 'i4', 'x8', 'p2', 'c5']}
1769734855.7008905,RECEIVED,e8d8574e-685d-452f-9bf8-f7d6f20b01b3,95a1d4a8-c084-46ec-a021-cce220030306,c5,c1,27,p1,?,surb={'id': 'f694c646-63ad-4642-9279-7a645114ab77', 'route': ['p1', 'e2', 'i7', 'x12', 'p2', 'c5']}
1769734855.9007714,SENT,9076b7f9-f4a4-4545-ab30-b8163fb8e73a,277034ac-6c8a-4a1e-b8be-ef7784e23db5,c1,c3,3370,?,p1,
1769734855.9008722,CREATED,d2ef342c-ca11-4042-aa5b-96887601a89a,4ba168fb-baae-4196-8058-cf7cbbd164cc,c1,c3,27,?,?,surb={'id': 'e379367d-cd17-46c8-807e-b57f7af1066b', 'route': ['p3', 'e6', 'i7', 'x6', 'p1', 'c1']}
1769734856.2963061,RECEIVED,496dcfb2-eb44-4bd2-a22f-abf4e8e66e11,d3a18951-d2a7-4ee2-9667-ecba9e1afd31,c5,c1,27,p1,?,surb={'id': 'c304faf3-d763-48ca-8875-656aac9cac2f', 'route': ['p1', 'e9', 'i10', 'x9', 'p2', 'c5']}
1769734856.7631264,RECEIVED,caec8d44-4b43-440e-830e-ea3e7eabb5ec,5696bfaf-d6d7-47a6-89bc-58b1e5546dab,c5,c1,27,p1,?,surb={'id': 'e3486cf4-e1f7-423b-950c-498bb7dd97e3', 'route': ['p1', 'e7', 'i4', 'x2', 'p2', 'c5']}
1769734856.7912161,SENT,3b1c4695-4109-4920-ab36-001844c4bd90,e87bdc26-e79a-475f-a4e7-8670e1add89c,c1,c3,3375,?,p1,
1769734856.791313,CREATED,f5f4fd68-1c4a-448d-9216-ebc8330c5296,df97a5df-67c4-412d-99f6-0fd39bf9b1a7,c1,c3,26,?,?,surb={'id': '30d4ed1d-9d78-4535-82c4-63bcdf6eedae', 'route': ['p3', 'e3', 'i12', 'x7', 'p1', 'c1']}
1769734856.9481237,RECEIVED,7b5a7427-f526-438e-b51a-fe0d7c012501,a23f0937-7fa8-4fb0-856f-0562245cb208,c5,c1,26,p1,?,surb={'id': 'cc168d60-fb4c-48be-8c58-38f514296768', 'route': ['p1', 'e8', 'i9', 'x1', 'p2', 'c5']}
1769734857.4344594,RECEIVED,6b7594db-a5ec-4016-b2b9-89f87b91254d,a10a4e67-9ce3-4416-9b37-f0b3051ac2d8,c5,c1,26,p1,?,surb={'id': '5c86aa86-cdb1-490d-a799-693780cbf051', 'route': ['p1', 'e12', 'i12', 'x12', 'p2', 'c5']}
1769734857.6061413,SENT,fa3af4bc-4e8a-4ab5-a629-9d100f55a20e,2fc4f07d-4a57-43be-a1e8-f10ee55f22b9,c1,c3,3393,?,p1,
1769734857.6062407,CREATED,7a2e6cbb-21e8-49ea-9f32-d931452a60f0,f7b36995-1f9f-4d48-af1b-42e431665f5d,c1,c3,27,?,?,surb={'id': 'e7bc31dc-a19e-4ca7-8452-c57a9f94f55c', 'route': ['p3', 'e12', 'i1', 'x6', 'p1', 'c1']}
1769734857.9324725,RECEIVED,babaae6b-c599-40b9-aa52-b5aab829b98c,55234522-b239-480e-b79e-441164073e78,c5,c1,27,p1,?,surb={'id': 'f113492c-d00d-4787-ac5d-86696ac5f9bd', 'route': ['p1', 'e2', 'i1', 'x12', 'p2', 'c5']}
1769734858.0360208,SENT,fd6e5711-7e50-4716-b1a3-c712b2240998,e5600711-f3b2-424d-84ea-37645e16d4e7,c1,c3,3376,?,p1,
1769734858.036148,CREATED,26bcbe1b-3175-4fa5-a03e-8ec615c74136,a41138d7-2765-4f8b-aa2f-fa17dbba325d,c1,c3,27,?,?,surb={'id': '00d58df7-e7bb-4f41-8aed-fec136bc4c93', 'route': ['p3', 'e9', 'i6', 'x7', 'p1', 'c1']}
