timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769505218.486956,SENT,fcb433ac-96b3-44fc-8065-bc14155a2cc8,2187cd32-ff02-4fad-b2e6-63f8ec01d8a9,c5,c3,3375,?,p2,
1769505218.4871027,CREATED,8d4f33fb-6cb1-42fa-a5b8-453d1cf2bf6e,0c68067b-d207-4077-941a-b7af637b835d,c5,c3,27,?,?,surb={'id': '323c5d80-68a2-4ea0-8e2f-3d8473979fa5', 'route': ['p3', 'e2', 'i11', 'x4', 'p2', 'c5']}
1769505218.5643733,RECEIVED,ad5f7241-5205-42ab-9711-d2ae680e98e6,8063d403-39c3-44d3-859b-10db968da126,c4,c5,27,p2,?,surb={'id': 'bbd3ddc5-ba5f-41ea-9054-75224f25c4ba', 'route': ['p2', 'e11', 'i10', 'x1', 'p1', 'c4']}
1769505218.593189,SENT,4ddb714d-3adf-445e-b47c-54cd97b29ab4,49f7d28c-86c4-4080-b12d-bbc9b68b7ebf,c5,c3,3400,?,p2,
1769505218.59332,CREATED,cee6c850-35e2-47f4-ad24-d68866faa27c,0c68067b-d207-4077-941a-b7af637b835d,c5,c3,27,?,?,surb={'id': '323c5d80-68a2-4ea0-8e2f-3d8473979fa5', 'route': ['p3', 'e2', 'i11', 'x4', 'p2', 'c5']}
1769505218.7904913,RECEIVED,5d0c29c7-b0c3-4610-9a20-1278e46f5804,db172bb3-6052-4cb9-9237-93fe80fb9a56,c4,c5,27,p2,?,surb={'id': '905b8331-da4a-44fc-be40-6cdf168fd8b2', 'route': ['p2', 'e4', 'i2', 'x1', 'p1', 'c4']}
1769505218.8767247,RECEIVED,41b03136-1b8c-49ea-ab4b-0ee2ecb16448,bbb6af3a-1818-4385-ae1a-614c2d864d13,c3,c5,27,p2,?,surb={'id': '8b17be6f-8312-4d00-924d-b02d504d024e', 'route': ['p2', 'e8', 'i4', 'x8', 'p3', 'c3']}
1769505218.8960252,RECEIVED,91eed174-a3f1-4ee0-9a27-b7c01336b0de,37077336-ffeb-45ea-adc2-a67d233b750a,c3,c5,27,p2,?,surb={'id': '43f95dd5-29ba-45e7-9e12-f933910b640b', 'route': ['p2', 'e3', 'i5', 'x11', 'p3', 'c3']}
1769505218.9785912,RECEIVED,9df575a6-6636-4939-a4cc-1ba50deebe94,f227b53a-0be9-4b62-8325-028848db945a,c4,c5,27,p2,?,surb={'id': '9fc69e38-8e56-4baf-b1c3-3768adc1fb23', 'route': ['p2', 'e12', 'i1', 'x8', 'p1', 'c4']}
1769505219.110957,SENT,79375155-b8a1-40ad-8484-ca41b24fefe5,1cee762f-07dc-40d1-95fc-dc6d4302d6dc,c5,c3,3389,?,p2,
1769505219.1111758,CREATED,50375695-105b-4d7c-9d53-2275ed232d37,4c5df93d-a946-404a-8d16-738f0b920e3e,c5,c3,27,?,?,surb={'id': '1d2fbe77-3b33-4881-92cf-e5f1133c20e9', 'route': ['p3', 'e11', 'i11', 'x7', 'p2', 'c5']}
1769505219.1115513,RECEIVED,c8e5b349-af48-4f38-94a1-927ce8f8c96c,db172bb3-6052-4cb9-9237-93fe80fb9a56,c4,c5,27,p2,?,surb={'id': '905b8331-da4a-44fc-be40-6cdf168fd8b2', 'route': ['p2', 'e4', 'i2', 'x1', 'p1', 'c4']}
1769505219.2064097,SENT,c5d48781-61c8-4119-9957-39bfac5c8f5a,3a8f80bc-8d0b-4cfd-9426-0f1169803ecb,c5,c3,3399,?,p2,
1769505219.2065592,CREATED,07408f89-3402-4c6c-b882-58e621853312,4c5df93d-a946-404a-8d16-738f0b920e3e,c5,c3,27,?,?,surb={'id': '1d2fbe77-3b33-4881-92cf-e5f1133c20e9', 'route': ['p3', 'e11', 'i11', 'x7', 'p2', 'c5']}
1769505219.3018234,RECEIVED,5b64c3b5-8d35-46d7-8c84-9c1db1741b48,dbe8db01-3dba-4f8d-911b-ce9227c6f080,c3,c5,27,p2,?,surb={'id': '67231fee-02bf-4081-8398-e21de30e22b1', 'route': ['p2', 'e10', 'i6', 'x1', 'p3', 'c3']}
1769505219.3033214,SENT,ed20f4ea-66a4-43df-80ca-0d66366de704,53697c08-d160-4309-bd16-ab36943bf97a,c5,c3,3388,?,p2,
1769505219.3035061,CREATED,025cdfb3-f07c-4e2e-84d8-ff97b1113c51,60c4711d-84df-42b1-9dc4-240b577bdd74,c5,c3,27,?,?,surb={'id': 'bb1aed0e-595e-4e76-bd5c-5a3b97235d73', 'route': ['p3', 'e7', 'i12', 'x10', 'p2', 'c5']}
1769505219.3152494,RECEIVED,ddaf41be-4f7d-4efe-b44f-75bfd633acab,3e06104b-86fd-4e97-aba9-a4d51c429f83,c4,c5,26,p2,?,surb={'id': 'af14c87a-1aae-4def-b917-b15e1cb1fd63', 'route': ['p2', 'e10', 'i5', 'x11', 'p1', 'c4']}
1769505219.3335385,RECEIVED,4fd02585-1cb5-4bf2-9cd3-8262fe58f7e5,98409dc7-b4bc-46f4-98ab-778ef7fbd7b5,c3,c5,27,p2,?,surb={'id': '40ac7988-6bfe-4672-9fe0-6ad8b09de9e3', 'route': ['p2', 'e2', 'i11', 'x12', 'p3', 'c3']}
1769505219.3381066,SENT,24724ed0-0135-487b-a01f-e93ee7f1308c,71d36351-7fc8-4555-9e02-aed4b25c0ae8,c5,c3,3390,?,p2,
1769505219.3382442,CREATED,6b20aa87-51dd-4553-a1c3-f56cc828aa09,60c4711d-84df-42b1-9dc4-240b577bdd74,c5,c3,27,?,?,surb={'id': 'bb1aed0e-595e-4e76-bd5c-5a3b97235d73', 'route': ['p3', 'e7', 'i12', 'x10', 'p2', 'c5']}
1769505219.3765912,SENT,e30518bf-e972-4b49-acf8-c7d0c9a704f0,34f6ccbc-c94a-44d5-8ca3-c5dcc894da1c,c5,c3,3371,?,p2,
1769505219.3766527,CREATED,77b1140e-95c5-42bc-84ec-3e12a83d2c33,cf9d7d06-85e5-4c56-b6a9-d4052ebd6296,c5,c3,26,?,?,surb={'id': 'c36a9f0b-256e-49fd-9aec-b364253a678f', 'route': ['p3', 'e7', 'i8', 'x5', 'p2', 'c5']}
1769505219.6688156,RECEIVED,6ea17431-4269-4705-a9c2-52e0d556fa41,3e06104b-86fd-4e97-aba9-a4d51c429f83,c4,c5,26,p2,?,surb={'id': 'af14c87a-1aae-4def-b917-b15e1cb1fd63', 'route': ['p2', 'e10', 'i5', 'x11', 'p1', 'c4']}
1769505219.8314822,SENT,bdc353cc-619f-43d5-be25-04b2aee5507b,4206085f-80dd-40aa-b60a-343831445736,c5,c3,3379,?,p2,
1769505219.8315802,CREATED,a6e305e1-93f1-4147-b22d-86f93341354a,cf9d7d06-85e5-4c56-b6a9-d4052ebd6296,c5,c3,26,?,?,surb={'id': 'c36a9f0b-256e-49fd-9aec-b364253a678f', 'route': ['p3', 'e7', 'i8', 'x5', 'p2', 'c5']}
1769505219.879583,RECEIVED,2957c0a6-78a5-43b6-bf39-8b2bb959e100,de9bc047-4c2d-423a-ab2c-60758e5cb72d,c3,c5,26,p2,?,surb={'id': 'cc05052d-3d60-4582-9fcc-deaa6406e2d6', 'route': ['p2', 'e2', 'i1', 'x2', 'p3', 'c3']}
1769505219.9008453,RECEIVED,5077164c-618c-4f9b-b559-06bed3a15eb8,98409dc7-b4bc-46f4-98ab-778ef7fbd7b5,c3,c5,27,p2,?,surb={'id': '40ac7988-6bfe-4672-9fe0-6ad8b09de9e3', 'route': ['p2', 'e2', 'i11', 'x12', 'p3', 'c3']}
1769505219.9250326,RECEIVED,c4cf8286-3b14-422a-8c7e-2533990f42a9,cc9df924-7718-410c-b8ce-4b1fa6712648,c4,c5,27,p2,?,surb={'id': 'dc545239-dbe1-4815-bcd5-1b0a0298cdd3', 'route': ['p2', 'e7', 'i1', 'x12', 'p1', 'c4']}
1769505219.9839563,SENT,01c4b843-e819-4efc-9b68-cc2d95dcbe11,355c65df-a376-4e68-9bcd-8ee7c3b2e8e7,c5,c3,3399,?,p2,
1769505219.984069,CREATED,6d16fa59-6262-4009-9a6d-1765ee1c2ed6,bfb0a4cd-6b11-4ff0-af41-ebd28bdf976b,c5,c3,27,?,?,surb={'id': '262d52c0-ce69-4956-9878-94a54dd41cfc', 'route': ['p3', 'e1', 'i3', 'x1', 'p2', 'c5']}
1769505220.1172557,SENT,02faff8a-9161-4d5b-ad59-3e898d598428,a59d4c89-841a-49a7-9b42-9475afa37022,c5,c3,3380,?,p2,
1769505220.1174119,CREATED,8fe238be-c039-4c5a-867f-dbcf46249596,bfb0a4cd-6b11-4ff0-af41-ebd28bdf976b,c5,c3,27,?,?,surb={'id': '262d52c0-ce69-4956-9878-94a54dd41cfc', 'route': ['p3', 'e1', 'i3', 'x1', 'p2', 'c5']}
1769505220.2706354,RECEIVED,96310706-62c6-411a-98da-3471c34a5e55,75854678-a4a5-4b2a-83fd-e0f4fe26186f,c4,c5,27,p2,?,surb={'id': '24a18b83-b939-4629-8202-965ee04568a8', 'route': ['p2', 'e8', 'i10', 'x3', 'p1', 'c4']}
1769505220.5374696,RECEIVED,b1cf8090-0c23-4c91-87e5-e5aaa8621475,4d971ba2-9a29-4dcd-a1d9-0dd307fb6569,c4,c5,27,p2,?,surb={'id': '229f5c4f-f372-42e4-a02e-21f1e824e4d6', 'route': ['p2', 'e6', 'i7', 'x10', 'p1', 'c4']}
1769505220.7547517,RECEIVED,92923f61-2910-49fe-a335-47b9b7d8b595,8fe16b24-9d27-44de-8662-4a870d268ec4,c4,c5,27,p2,?,surb={'id': 'f8b3d3af-a4ca-41fe-a6c2-91f63bcfb1c6', 'route': ['p2', 'e11', 'i5', 'x10', 'p1', 'c4']}
1769505220.8700316,SENT,a1d6d722-4fb6-4453-a336-3d77ce07f230,4c1290c2-31ad-4c18-8c25-6944aaa1e761,c5,c3,3383,?,p2,
1769505220.8702178,CREATED,0035abda-95b6-44dc-a972-a96413a37e7c,95d57c90-018b-45b8-872b-13bc317d31e9,c5,c3,27,?,?,surb={'id': 'd4be0851-44d0-41a0-ad1b-7c8b1c54bfc7', 'route': ['p3', 'e3', 'i4', 'x10', 'p2', 'c5']}
1769505220.9253979,RECEIVED,6943a6e4-8df1-4cc5-a1d4-94b10f31dfc1,f3cd9c7c-1bea-44b6-a500-2309dd93cd12,c3,c5,27,p2,?,surb={'id': '3a3fed63-647b-4f83-8cd8-9eaf563c8058', 'route': ['p2', 'e1', 'i10', 'x1', 'p3', 'c3']}
1769505220.9861372,SENT,e5079591-931b-4691-9135-79f489cd1001,c12b25a5-f45d-4dbc-a5eb-ab37ae66e395,c5,c3,3372,?,p2,
1769505220.9861991,CREATED,9f48cea7-6087-441c-8348-f6edf33b1a3c,95d57c90-018b-45b8-872b-13bc317d31e9,c5,c3,27,?,?,surb={'id': 'd4be0851-44d0-41a0-ad1b-7c8b1c54bfc7', 'route': ['p3', 'e3', 'i4', 'x10', 'p2', 'c5']}
1769505221.2349007,SENT,45d8cad8-0cd9-4d29-a9f3-59826c09a455,4c9fec67-e5c9-4feb-86f1-b10972c389c9,c5,c3,3380,?,p2,
1769505221.2350037,CREATED,7e98aeb2-473f-4ff6-a20d-52df140c5239,09c934dc-d875-406c-84d6-1217eb810004,c5,c3,27,?,?,surb={'id': '56fbba71-232f-463f-bb0e-82ab06b92efc', 'route': ['p3', 'e6', 'i2', 'x7', 'p2', 'c5']}
1769505221.2539492,SENT,c4caca2c-56df-4dad-a8fe-4392436225a7,f7880a0f-c977-4823-bddb-18d632fad1fd,c5,c3,3359,?,p2,
1769505221.2540379,CREATED,9f12a3c6-84bf-4439-88db-95547e22f9b8,09c934dc-d875-406c-84d6-1217eb810004,c5,c3,27,?,?,surb={'id': '56fbba71-232f-463f-bb0e-82ab06b92efc', 'route': ['p3', 'e6', 'i2', 'x7', 'p2', 'c5']}
1769505221.2917747,RECEIVED,ab61435d-1217-49e7-ae34-06f8989ce548,8fe16b24-9d27-44de-8662-4a870d268ec4,c4,c5,27,p2,?,surb={'id': 'f8b3d3af-a4ca-41fe-a6c2-91f63bcfb1c6', 'route': ['p2', 'e11', 'i5', 'x10', 'p1', 'c4']}
1769505221.5455308,SENT,54048056-53e2-43d6-a0b0-31e3d00992ac,70bb5dbb-906d-471b-b8d8-3cc62e61930b,c5,c3,3387,?,p2,
1769505221.5456717,CREATED,8e0f3bd4-556f-453d-af6e-d43b08104acc,e68ff6a4-36e1-4535-b3c8-04f64dcc7e5e,c5,c3,27,?,?,surb={'id': 'c786410c-1c2d-4144-a257-26b06c0cbb63', 'route': ['p3', 'e8', 'i6', 'x6', 'p2', 'c5']}
1769505221.6426225,SENT,07391655-03a9-406f-95b0-75fe0931e16d,d6bc14b4-dd3f-4f94-9ec0-738633efeb3c,c5,c3,3367,?,p2,
1769505221.6427634,CREATED,95b33728-78b0-4d83-ba02-ab8946220c98,e68ff6a4-36e1-4535-b3c8-04f64dcc7e5e,c5,c3,27,?,?,surb={'id': 'c786410c-1c2d-4144-a257-26b06c0cbb63', 'route': ['p3', 'e8', 'i6', 'x6', 'p2', 'c5']}
1769505221.6825933,RECEIVED,fd434d16-76b8-491c-8a7a-c6d06ed42ba6,c4c286c8-cb41-4d8d-b724-0d0e0f256c2b,c3,c5,27,p2,?,surb={'id': 'ae58ddf4-310c-431c-803b-2c2438873ab0', 'route': ['p2', 'e7', 'i2', 'x7', 'p3', 'c3']}
1769505221.7874188,RECEIVED,7eda951b-3b5f-49d9-ae6c-17b537271fee,9ab6654e-703b-4a03-8ea7-05ed8451e161,c4,c5,26,p2,?,surb={'id': '05700f2a-5ffc-4048-a4d1-0e0eef756b86', 'route': ['p2', 'e4', 'i7', 'x2', 'p1', 'c4']}
1769505221.7952986,SENT,4d0b61ab-af0e-4905-889b-75955e827d49,9795d10a-fbd3-453c-9a24-2978be353914,c5,c3,3355,?,p2,
1769505221.7954524,CREATED,ceb0668e-0343-4c30-a230-a74d54acc07c,af698784-0545-48e1-97d1-0fdd90570f19,c5,c3,26,?,?,surb={'id': '04503558-0e7c-49ba-81ab-f5e2a764e03f', 'route': ['p3', 'e2', 'i3', 'x5', 'p2', 'c5']}
1769505221.835947,RECEIVED,7bb07b22-1148-4eea-b1cf-f08e6c4029eb,be044a2f-3d85-496c-b031-c76cbc4e8321,c3,c5,27,p2,?,surb={'id': '5c91035e-cba4-4360-ba13-54db4a27306f', 'route': ['p2', 'e7', 'i4', 'x5', 'p3', 'c3']}
1769505221.9573712,RECEIVED,0764a835-6b91-4fba-819e-23be948d8060,a2cc2177-fc9b-4a3f-bf88-e0580646333b,c4,c5,27,p2,?,surb={'id': 'aec239d2-d621-4016-bf57-5b190797c8bb', 'route': ['p2', 'e8', 'i6', 'x5', 'p1', 'c4']}
1769505222.004864,SENT,ece82f90-c1b8-421a-bd19-275337b966a8,99f640ec-f5bc-404c-9f67-5830d664ecb9,c5,c3,3364,?,p2,
1769505222.0050058,CREATED,876a7a6c-4e3a-4f5a-8a5b-e146e656960a,af698784-0545-48e1-97d1-0fdd90570f19,c5,c3,26,?,?,surb={'id': '04503558-0e7c-49ba-81ab-f5e2a764e03f', 'route': ['p3', 'e2', 'i3', 'x5', 'p2', 'c5']}
1769505222.0176315,RECEIVED,35cb4acb-292b-4517-9dd7-28b8ec637d52,4d971ba2-9a29-4dcd-a1d9-0dd307fb6569,c4,c5,27,p2,?,surb={'id': '229f5c4f-f372-42e4-a02e-21f1e824e4d6', 'route': ['p2', 'e6', 'i7', 'x10', 'p1', 'c4']}
1769505222.0313666,RECEIVED,070aba86-0b59-4efd-b656-a1868e9cc671,a2cc2177-fc9b-4a3f-bf88-e0580646333b,c4,c5,27,p2,?,surb={'id': 'aec239d2-d621-4016-bf57-5b190797c8bb', 'route': ['p2', 'e8', 'i6', 'x5', 'p1', 'c4']}
1769505222.071645,RECEIVED,0dc40c87-cc7f-4d27-94d3-03a29d6b6cee,0b309585-82b1-4c41-9c1a-d63d788b5354,c4,c5,27,p2,?,surb={'id': 'dd770238-092f-4c82-83d7-4888e2ae904b', 'route': ['p2', 'e1', 'i11', 'x2', 'p1', 'c4']}
1769505222.2078407,SENT,75a8fe2d-2f21-43d5-b750-dd001ea21049,994772a5-14c2-49d1-a5c2-d69096546e67,c5,c3,3383,?,p2,
1769505222.2087007,CREATED,8f67a1f5-0fe4-4cf4-a38e-e8c5d7f679c8,1cd697dd-66bd-4156-a7c6-3d5c149e6775,c5,c3,27,?,?,surb={'id': '50ca626b-c887-4a5f-9ecb-594ca40453c6', 'route': ['p3', 'e7', 'i10', 'x7', 'p2', 'c5']}
1769505222.4946487,RECEIVED,606066b5-b49d-4761-8b1e-96f4a5f61fe6,376b068d-1a75-4f5b-8b5a-dc2ed95382ef,c3,c5,27,p2,?,surb={'id': '24a67cee-a849-4fd8-943b-fed1ac6241bc', 'route': ['p2', 'e9', 'i6', 'x8', 'p3', 'c3']}
1769505222.65853,RECEIVED,77a5c9be-ff7f-477c-b876-648867f44a7f,d38e4eb0-1b95-4364-b95f-9a93b97f3aa6,c3,c5,27,p2,?,surb={'id': 'f9e2acf2-3ce2-407e-b5fe-914c13a2da58', 'route': ['p2', 'e9', 'i6', 'x8', 'p3', 'c3']}
1769505223.1848981,SENT,868ce04d-79ca-4a45-871d-9d921a06d3f5,5eec7174-4713-41ef-9849-e9c2aad20c83,c5,c3,3360,?,p2,
1769505223.1850996,CREATED,abcc42d1-d116-4d03-b87c-d9e57ccbfb86,1cd697dd-66bd-4156-a7c6-3d5c149e6775,c5,c3,27,?,?,surb={'id': '50ca626b-c887-4a5f-9ecb-594ca40453c6', 'route': ['p3', 'e7', 'i10', 'x7', 'p2', 'c5']}
1769505223.3669286,RECEIVED,cb508227-54c2-4f80-a60f-e6e03c3437e7,880c29bc-3649-4bb3-8c89-19256ca5cfb5,c3,c5,26,p2,?,surb={'id': 'e665a29d-8b1e-48a2-85a0-bd8493e30f40', 'route': ['p2', 'e4', 'i3', 'x11', 'p3', 'c3']}
1769505223.4084103,RECEIVED,cd286da7-75f1-46b1-9256-e27578bb7fe1,ed85e1ab-765c-4bc6-97f5-6de3e0a1eb46,c3,c5,27,p2,?,surb={'id': 'b51d8889-77a0-4b37-8ba1-98661f977eda', 'route': ['p2', 'e11', 'i10', 'x4', 'p3', 'c3']}
1769505223.4598422,RECEIVED,2ec351e3-03de-4e0d-bdb7-ae8e15a3cad3,b78a2b2d-eeb2-44b3-8828-61ff599e4d25,c4,c5,27,p2,?,surb={'id': 'f8240b98-f14b-4ee7-b6e4-94fd29045ef7', 'route': ['p2', 'e6', 'i8', 'x9', 'p1', 'c4']}
1769505223.5534735,RECEIVED,f16f10e1-a2e9-4aba-be03-5de68c4f2777,c4c286c8-cb41-4d8d-b724-0d0e0f256c2b,c3,c5,27,p2,?,surb={'id': 'ae58ddf4-310c-431c-803b-2c2438873ab0', 'route': ['p2', 'e7', 'i2', 'x7', 'p3', 'c3']}
1769505223.5836291,RECEIVED,9e57297c-abf6-49db-8dfa-36eb06c25d1b,be044a2f-3d85-496c-b031-c76cbc4e8321,c3,c5,27,p2,?,surb={'id': '5c91035e-cba4-4360-ba13-54db4a27306f', 'route': ['p2', 'e7', 'i4', 'x5', 'p3', 'c3']}
1769505223.5918958,SENT,cc8a1f51-ca01-47e2-a1f8-78ba1a1468b9,98c6e124-71bb-4d2b-9f56-35d2bc59992c,c5,c3,3361,?,p2,
1769505223.5919964,CREATED,83f03f0e-ddb2-4ec5-bb87-a09cbb8e7462,e6a2aa28-c12f-4dcd-abd3-6ce23d4a6ed6,c5,c3,27,?,?,surb={'id': 'f264b127-a7bc-44a2-a283-e95879d8cccf', 'route': ['p3', 'e8', 'i6', 'x1', 'p2', 'c5']}
1769505223.683399,RECEIVED,ec6e39e8-2268-4f93-bf29-b58388f6e4bb,987e9f76-8473-4676-874f-e27fa13c04b6,c4,c5,27,p2,?,surb={'id': '60c4283c-3af0-4654-ba74-dc8496b57e66', 'route': ['p2', 'e3', 'i10', 'x5', 'p1', 'c4']}
1769505223.6994576,SENT,4cf4768a-41f8-468a-a2d1-2d8dbcd05dbf,5e6cff4e-b083-4531-b8aa-15787a269452,c5,c3,3375,?,p2,
1769505223.69956,CREATED,acd2fca3-aa49-4a00-b7ea-e24ed8fdb79e,e6a2aa28-c12f-4dcd-abd3-6ce23d4a6ed6,c5,c3,27,?,?,surb={'id': 'f264b127-a7bc-44a2-a283-e95879d8cccf', 'route': ['p3', 'e8', 'i6', 'x1', 'p2', 'c5']}
1769505223.750237,SENT,387ac17b-be6f-4ec5-ab42-2efe28dacd76,2ae6bb33-6844-40d2-bbec-f807955f37f2,c5,c3,3388,?,p2,
1769505223.750351,CREATED,aa3238c8-4b09-466c-acce-bb9e6412245f,b050e036-f4c8-40a1-88e7-a7e636ce88f7,c5,c3,27,?,?,surb={'id': 'aa17a762-ae36-4aa1-b7d9-671e5a502836', 'route': ['p3', 'e4', 'i7', 'x8', 'p2', 'c5']}
1769505224.0149977,RECEIVED,1715a1ad-8d56-4cff-8870-2d44cacab7a7,376b068d-1a75-4f5b-8b5a-dc2ed95382ef,c3,c5,27,p2,?,surb={'id': '24a67cee-a849-4fd8-943b-fed1ac6241bc', 'route': ['p2', 'e9', 'i6', 'x8', 'p3', 'c3']}
1769505224.118225,RECEIVED,d32f5175-d3c5-4945-897c-c69b70669dc9,f9f09778-f871-48a9-997b-650c955e0c5a,c3,c5,27,p2,?,surb={'id': 'c369d22b-628d-474c-9060-8795f0331f9e', 'route': ['p2', 'e7', 'i12', 'x4', 'p3', 'c3']}
1769505224.2609942,SENT,8815e888-cd79-46a1-aa71-75b8c948432f,36fca41f-66e2-48a8-9a4d-4026956e1466,c5,c3,3374,?,p2,
1769505224.261124,CREATED,fb4491a7-6b00-465e-a452-3cc907064919,b050e036-f4c8-40a1-88e7-a7e636ce88f7,c5,c3,27,?,?,surb={'id': 'aa17a762-ae36-4aa1-b7d9-671e5a502836', 'route': ['p3', 'e4', 'i7', 'x8', 'p2', 'c5']}
1769505224.2702138,RECEIVED,85da6998-f1f1-41b3-9757-d4a430e48651,9ab6654e-703b-4a03-8ea7-05ed8451e161,c4,c5,26,p2,?,surb={'id': '05700f2a-5ffc-4048-a4d1-0e0eef756b86', 'route': ['p2', 'e4', 'i7', 'x2', 'p1', 'c4']}
1769505224.2879972,RECEIVED,d7ec781b-d834-4476-8647-63dd74987589,b78a2b2d-eeb2-44b3-8828-61ff599e4d25,c4,c5,27,p2,?,surb={'id': 'f8240b98-f14b-4ee7-b6e4-94fd29045ef7', 'route': ['p2', 'e6', 'i8', 'x9', 'p1', 'c4']}
1769505224.321958,SENT,a28be5e6-66ff-41a3-af28-97ad2c87525b,fddfa62d-8f91-4a93-a161-c2cc07b18e78,c5,c3,3376,?,p2,
1769505224.3220809,CREATED,794ccef7-83e5-46f7-98c8-b05c0cf5ab7e,4a5f03ee-9741-4b8f-b4a8-9e96a4300437,c5,c3,27,?,?,surb={'id': '82b77768-7e59-4827-8a67-eaf4c0a666ce', 'route': ['p3', 'e4', 'i3', 'x3', 'p2', 'c5']}
1769505224.3368678,SENT,a0b057c5-ab6d-46a1-9ed5-345fe629f224,634c38ee-4e67-4a0e-94e8-9d61a33d5347,c5,c3,3392,?,p2,
1769505224.3369677,CREATED,19126415-d5bd-4e20-a300-f538933564cf,4a5f03ee-9741-4b8f-b4a8-9e96a4300437,c5,c3,27,?,?,surb={'id': '82b77768-7e59-4827-8a67-eaf4c0a666ce', 'route': ['p3', 'e4', 'i3', 'x3', 'p2', 'c5']}
1769505224.4197006,RECEIVED,3184c81c-ec82-433b-a2f9-c4349c68fd88,cf0c5e3c-99ce-4580-bac8-408872cb3fa9,c3,c5,27,p2,?,surb={'id': 'f7d1e16b-6f3d-4980-ac2b-193dcdacfcb4', 'route': ['p2', 'e6', 'i11', 'x2', 'p3', 'c3']}
1769505224.4305952,RECEIVED,0a71e325-d27e-4dd6-947f-620db0520e4f,0b309585-82b1-4c41-9c1a-d63d788b5354,c4,c5,27,p2,?,surb={'id': 'dd770238-092f-4c82-83d7-4888e2ae904b', 'route': ['p2', 'e1', 'i11', 'x2', 'p1', 'c4']}
1769505224.8648062,RECEIVED,f7f88745-8d40-463f-b161-96aa0f24bf71,d65da019-0e3e-49a7-975f-61da9b48000f,c3,c5,27,p2,?,surb={'id': 'dcf93b68-7edb-4177-ad34-fb2e3a1d1189', 'route': ['p2', 'e8', 'i1', 'x10', 'p3', 'c3']}
1769505224.9676583,RECEIVED,fcd36312-f411-44a6-ad2b-f64fb39908af,e0957d15-6b90-48de-98b3-fefbb18c50ae,c3,c5,26,p2,?,surb={'id': '808ae2a6-798d-45c6-8a71-3fbf38852f92', 'route': ['p2', 'e10', 'i4', 'x12', 'p3', 'c3']}
1769505225.0699172,SENT,a7864501-c15b-478e-92f7-bf422493328a,ccf7308f-b687-4c75-a288-304ffe4f18d3,c5,c3,3384,?,p2,
1769505225.0701053,CREATED,11fae4f2-bef4-4917-937e-59c759235686,e45f020c-a1ab-4405-ab03-70cee878dbdf,c5,c3,27,?,?,surb={'id': '257666a6-1af6-45e3-abb9-771cf21cd69b', 'route': ['p3', 'e7', 'i3', 'x10', 'p2', 'c5']}
1769505225.0759032,RECEIVED,fa4966e2-c3e7-4b51-93e3-fe33955ec019,a8f1a8b7-1670-46ba-bc51-8e01aa074b0b,c3,c5,26,p2,?,surb={'id': 'f8212dc2-4528-4b81-8f55-0180b06c2778', 'route': ['p2', 'e7', 'i3', 'x5', 'p3', 'c3']}
1769505225.0973766,SENT,20f4e159-1928-449a-ad04-8cec2b58a17e,183c7019-a175-4b4f-a518-9717e84dc76a,c5,c3,3400,?,p2,
1769505225.0975094,CREATED,e11e1619-c7d7-4fb6-b7f1-2300fb8913b7,e45f020c-a1ab-4405-ab03-70cee878dbdf,c5,c3,27,?,?,surb={'id': '257666a6-1af6-45e3-abb9-771cf21cd69b', 'route': ['p3', 'e7', 'i3', 'x10', 'p2', 'c5']}
1769505225.2001324,SENT,312efb10-28d5-4775-a836-8efe1ba32da4,9c33267d-5df4-45fe-846e-dda857106884,c5,c3,3379,?,p2,
1769505225.200288,CREATED,2a6edaa9-00c2-42fd-a90d-b9fc25d15078,2f012daa-8c4c-4398-b733-eaf5c6f5b8fa,c5,c3,27,?,?,surb={'id': '8f752be3-dfb2-4ae8-83a0-734894d901f8', 'route': ['p3', 'e10', 'i2', 'x8', 'p2', 'c5']}
1769505225.2810326,RECEIVED,79446b7e-b581-4d45-a275-949988720b6b,ed85e1ab-765c-4bc6-97f5-6de3e0a1eb46,c3,c5,27,p2,?,surb={'id': 'b51d8889-77a0-4b37-8ba1-98661f977eda', 'route': ['p2', 'e11', 'i10', 'x4', 'p3', 'c3']}
1769505225.2897403,SENT,0e2edd17-287c-4879-9e3a-c3d8307f6c05,213e2964-0bb1-4840-bc47-49f63164b4d4,c5,c3,3387,?,p2,
1769505225.2898028,CREATED,c45a5573-7283-4c14-8e80-26a64d98cffd,2f012daa-8c4c-4398-b733-eaf5c6f5b8fa,c5,c3,27,?,?,surb={'id': '8f752be3-dfb2-4ae8-83a0-734894d901f8', 'route': ['p3', 'e10', 'i2', 'x8', 'p2', 'c5']}
1769505225.5961883,SENT,33808369-ca67-41eb-9427-59286b5dafea,8890490c-f0b4-42bc-957b-ea87c0478560,c5,c3,3384,?,p2,
1769505225.5963368,CREATED,7c3f989e-e2d0-488f-8c1f-26a4b45fb032,e125d8ea-bcb2-4feb-9e2b-ff5f76877d6d,c5,c3,27,?,?,surb={'id': '063e6768-d47a-4c02-8680-ed15bd409943', 'route': ['p3', 'e11', 'i3', 'x1', 'p2', 'c5']}
