timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769504950.5746334,SENT,a2f557cd-a154-47fa-a85b-ff334fab2054,8de3b0c5-a316-49a4-a2b8-0a6a08b28b85,c3,DROP,2027,?,p3,
1769504950.5747764,CREATED,b8d31e82-72c3-4246-913f-cdbafecd9909,6cded39b-33f1-453c-93a5-fce365a39b96,c3,DROP,27,?,?,
1769504951.2747078,SENT,cf5de670-0f74-41ff-a9ba-ac040cd0ce23,0268743e-8096-4411-8e17-d79da7f3c87a,c3,c5,3374,?,p3,
1769504951.2748594,CREATED,4b9c8f1c-eaa2-4b41-be35-9575a6b72ada,d05956b4-5e3b-447e-b249-7dee2bfb13f4,c3,c5,26,?,?,surb={'id': 'afaa02d4-d4f3-4dab-b3ab-648fa7a2ae41', 'route': ['p2', 'e11', 'i12', 'x7', 'p3', 'c3']}
1769505173.7271895,CREATED,99388e1d-9893-4ffe-9746-549babef372e,906843e1-2c43-401a-85c0-1789afdd17a8,c3,c5,27,?,?,surb={'id': 'b7edea72-7143-435f-8b5e-5e41e4569932', 'route': ['p2', 'e6', 'i3', 'x5', 'p3', 'c3']}
1769505173.7355318,RECEIVED,aecbac29-e09a-4277-a0fb-3f170caa7e2d,5108172c-1ec2-4b2f-b7f9-dca20443e64f,c2,c3,27,p3,?,surb={'id': 'efb4b9d6-f8a9-4283-985f-7f5d42e1deaf', 'route': ['p3', 'e8', 'i8', 'x9', 'p2', 'c2']}
1769505174.0285952,RECEIVED,bef6473b-e5ee-46c0-b2b5-bf80c8508bb5,bb32981c-fd44-4520-866c-f8bf6e253e9e,c5,c3,27,p3,?,surb={'id': '351db17c-9de7-4c03-a4ef-c028198d8cbd', 'route': ['p3', 'e1', 'i4', 'x1', 'p2', 'c5']}
1769505174.0968971,RECEIVED,76942734-7de9-408a-9a97-3e79ecdca6c6,bb32981c-fd44-4520-866c-f8bf6e253e9e,c5,c3,27,p3,?,surb={'id': '351db17c-9de7-4c03-a4ef-c028198d8cbd', 'route': ['p3', 'e1', 'i4', 'x1', 'p2', 'c5']}
1769505174.1288748,RECEIVED,2101ec8b-9891-4c49-a484-0f4800e0bf8b,80fcc1f2-eeff-4c20-9f2a-4f2a249ca6fd,c5,c3,27,p3,?,surb={'id': '227fb814-2ff5-48fa-ad26-a780422f6c81', 'route': ['p3', 'e8', 'i10', 'x7', 'p2', 'c5']}
1769505174.199279,SENT,57582e47-3c05-4b75-9048-3fc2f2d3ae97,776ffb57-ad46-4c53-9f24-53a7113367e4,c3,c5,3384,?,p3,
1769505174.1994407,CREATED,2c253844-cd3d-4714-a5e5-9951aefc179a,5aa819d7-72b6-4dd8-90e9-f2bca8da942c,c3,c5,27,?,?,surb={'id': '137c8403-ec61-4e18-a1c1-959796af4716', 'route': ['p2', 'e2', 'i10', 'x3', 'p3', 'c3']}
1769505174.2859762,RECEIVED,2e6c9dd1-3261-4c3b-bc48-b3f601895a28,2f395fb2-fa38-457b-bb4f-fe91b0a8f9e2,c5,c3,27,p3,?,surb={'id': 'c62ec4f9-b70d-4f33-ab99-56b337eaf701', 'route': ['p3', 'e10', 'i2', 'x9', 'p2', 'c5']}
1769505174.3092923,SENT,5bd5f788-667c-49b2-832d-1a72c1a36edc,1a7bdc8c-185a-4c93-a2d8-0503fa84c0f4,c3,c5,3380,?,p3,
1769505174.3094501,CREATED,3be65dfa-3aee-4f7d-a634-85e0c2d02fda,5aa819d7-72b6-4dd8-90e9-f2bca8da942c,c3,c5,27,?,?,surb={'id': '137c8403-ec61-4e18-a1c1-959796af4716', 'route': ['p2', 'e2', 'i10', 'x3', 'p3', 'c3']}
1769505174.3295622,RECEIVED,dfa73620-6f88-44ac-8b09-e84795990118,2f395fb2-fa38-457b-bb4f-fe91b0a8f9e2,c5,c3,27,p3,?,surb={'id': 'c62ec4f9-b70d-4f33-ab99-56b337eaf701', 'route': ['p3', 'e10', 'i2', 'x9', 'p2', 'c5']}
1769505174.4545488,RECEIVED,e3954799-7d59-49fd-88bf-4fd28275dbe2,4aa93226-ed38-42ee-8d8f-386a0db8903b,c5,c3,27,p3,?,surb={'id': '79d424ff-1eb0-4840-9e37-55d4a630dace', 'route': ['p3', 'e3', 'i8', 'x1', 'p2', 'c5']}
1769505174.5361354,SENT,eae0dd27-1593-4329-a1aa-175699521543,a8815ea5-4140-4c62-a82e-fc6837e62309,c3,c5,3380,?,p3,
1769505174.5363107,CREATED,e94b318e-3fa1-42b6-bb5f-5ee2b1906aa7,bb244a5b-a779-476f-b741-9a1bd3d51993,c3,c5,26,?,?,surb={'id': 'ca0837a9-1063-4ddf-b102-6ccbb3e6019e', 'route': ['p2', 'e2', 'i3', 'x4', 'p3', 'c3']}
1769505175.0184383,RECEIVED,b67389ca-dc2e-4b43-9ced-76b63fd3905e,b8576015-1cf3-4848-bf86-93e684a02986,c2,c3,27,p3,?,surb={'id': '7a2591f3-2d76-4d28-9c32-5b949b7db6dd', 'route': ['p3', 'e5', 'i10', 'x5', 'p2', 'c2']}
1769505175.0318677,SENT,7d909b0a-7b4b-444d-9c2d-480d32de3ade,eee3a40f-29a3-4cdd-8071-6fd82f18c96d,c3,c5,3380,?,p3,
1769505175.0320158,CREATED,e3023613-e559-419d-b4d5-6b862f30cd57,bb244a5b-a779-476f-b741-9a1bd3d51993,c3,c5,26,?,?,surb={'id': 'ca0837a9-1063-4ddf-b102-6ccbb3e6019e', 'route': ['p2', 'e2', 'i3', 'x4', 'p3', 'c3']}
1769505175.2236357,RECEIVED,9b3a8a4f-91d4-4e79-8870-ccbbfa748346,09e898c9-fadc-4ce8-b869-171c925cfae8,c2,c3,26,p3,?,surb={'id': 'fce1a126-b6d4-4e85-94dc-8e2c0fd42aa4', 'route': ['p3', 'e6', 'i3', 'x4', 'p2', 'c2']}
1769505175.2649028,SENT,f99e2f28-3e02-4bc9-9efe-aabfe9955941,f739f2c7-5c6e-4a34-91b6-f0a63d225feb,c3,c5,3388,?,p3,
1769505175.2650793,CREATED,a0bef9c2-425c-404c-8db9-f0026873c123,2799c753-cce6-4702-8565-feec0d1ee1b0,c3,c5,27,?,?,surb={'id': '7ded1c49-10d8-44c5-b0b9-437ef5a8bce5', 'route': ['p2', 'e3', 'i7', 'x9', 'p3', 'c3']}
1769505175.3096344,SENT,ba9d84c5-e108-478f-ab07-8419c398fbb9,6ddfcb6e-256c-4060-930f-29ccc0b22d13,c3,c5,3375,?,p3,
1769505175.3097901,CREATED,c14bda59-c1a2-4352-9bda-2e147a6bf2e2,2799c753-cce6-4702-8565-feec0d1ee1b0,c3,c5,27,?,?,surb={'id': '7ded1c49-10d8-44c5-b0b9-437ef5a8bce5', 'route': ['p2', 'e3', 'i7', 'x9', 'p3', 'c3']}
1769505175.639785,RECEIVED,bab42681-e8cb-45d1-972c-c7f638601478,4aa93226-ed38-42ee-8d8f-386a0db8903b,c5,c3,27,p3,?,surb={'id': '79d424ff-1eb0-4840-9e37-55d4a630dace', 'route': ['p3', 'e3', 'i8', 'x1', 'p2', 'c5']}
1769505175.6467452,RECEIVED,0e69f596-d2a2-4b9f-9085-3634d6c98537,15f17eaf-b2cb-41d9-afee-d47ad8625f78,c5,c3,27,p3,?,surb={'id': '0dad3f27-d29e-4f51-9efa-32f369c3f008', 'route': ['p3', 'e10', 'i2', 'x4', 'p2', 'c5']}
1769505175.6649988,RECEIVED,b129b848-df73-4edd-b4c7-213281fd2df3,f1f13c41-d30d-452d-b3e8-1adc5cf6b067,c2,c3,27,p3,?,surb={'id': '1f48955e-4290-4378-a97f-12029c9b3224', 'route': ['p3', 'e10', 'i3', 'x5', 'p2', 'c2']}
1769505175.695463,RECEIVED,9fdcbb66-db71-4d9c-963a-49d87018d7f8,d88185aa-50ae-471b-9780-ddc8e1286ee3,c2,c3,26,p3,?,surb={'id': '2e6d8745-541f-4cdf-8922-5f35245be90d', 'route': ['p3', 'e8', 'i6', 'x6', 'p2', 'c2']}
1769505175.988817,SENT,fbafabc1-2338-4524-9ad2-992b4490771c,df86ac8e-979b-4148-b934-4037eb2ca5ea,c3,c5,3371,?,p3,
1769505175.9889212,CREATED,86fc2da3-cda9-47e3-9da2-21077c7f2bbc,585e4e5a-5d2f-4120-a5f5-523af8642792,c3,c5,27,?,?,surb={'id': 'c4d715a9-e693-4f9c-a3a2-f312fa612849', 'route': ['p2', 'e4', 'i1', 'x7', 'p3', 'c3']}
1769505176.1208348,SENT,abf78c1f-8d0f-40e7-b8aa-99216d007c69,e36b88eb-8755-4802-be13-21982c16b698,c3,c5,3382,?,p3,
1769505176.120937,CREATED,9eaaff81-a63e-4a5e-a466-3465cd007653,585e4e5a-5d2f-4120-a5f5-523af8642792,c3,c5,27,?,?,surb={'id': 'c4d715a9-e693-4f9c-a3a2-f312fa612849', 'route': ['p2', 'e4', 'i1', 'x7', 'p3', 'c3']}
1769505176.240181,SENT,db1d1924-9084-4ba1-b259-8efa07fef617,0cef0415-2974-4744-b6be-2f75c8350f94,c3,c5,3396,?,p3,
1769505176.2402828,CREATED,063f421f-6223-4433-9238-8fa8589f2f2d,a6b9dbf4-f7dd-4dfd-963c-b5d429e01a69,c3,c5,27,?,?,surb={'id': '36890ef5-9ea2-4fee-9f5f-0dba6fd5f4bc', 'route': ['p2', 'e4', 'i12', 'x11', 'p3', 'c3']}
1769505176.3079135,RECEIVED,a324189e-8b7a-4f1b-8223-a0710d058a8c,5b55e520-9fb3-4a0c-90ec-f5ac2aff6d7a,c2,c3,27,p3,?,surb={'id': '3ac76bca-b265-4c92-b687-7d43d16ad9cb', 'route': ['p3', 'e2', 'i2', 'x12', 'p2', 'c2']}
1769505176.315618,RECEIVED,a7011ba7-af47-4a2f-a035-4a3a37614dbb,5b55e520-9fb3-4a0c-90ec-f5ac2aff6d7a,c2,c3,27,p3,?,surb={'id': '3ac76bca-b265-4c92-b687-7d43d16ad9cb', 'route': ['p3', 'e2', 'i2', 'x12', 'p2', 'c2']}
1769505176.3504658,SENT,4e362a5f-db4b-483f-82d4-a079c8434dbe,06bc9dfd-a5af-4e74-8a5c-6836dd8ccf9e,c3,c5,3380,?,p3,
1769505176.3505678,CREATED,85de26f9-9232-4988-9e03-f50dbf287dbb,a6b9dbf4-f7dd-4dfd-963c-b5d429e01a69,c3,c5,27,?,?,surb={'id': '36890ef5-9ea2-4fee-9f5f-0dba6fd5f4bc', 'route': ['p2', 'e4', 'i12', 'x11', 'p3', 'c3']}
1769505176.393882,SENT,b78e4cfc-da93-462c-a448-1736b1e797bc,674f7934-cf53-4281-b34b-d12b9949798c,c3,c5,3400,?,p3,
1769505176.3939893,CREATED,dc4d13b0-8f4d-4148-9a8a-66365bc64ae8,9f06e24f-423d-47b6-9f7b-f82c1b4a9fe9,c3,c5,27,?,?,surb={'id': 'a52c1a4d-f1f8-415e-a374-fb9fc9f556ce', 'route': ['p2', 'e12', 'i9', 'x10', 'p3', 'c3']}
1769505176.4108145,RECEIVED,80074a04-35f9-4dc4-b1a4-10b0c59bb7d4,d88185aa-50ae-471b-9780-ddc8e1286ee3,c2,c3,26,p3,?,surb={'id': '2e6d8745-541f-4cdf-8922-5f35245be90d', 'route': ['p3', 'e8', 'i6', 'x6', 'p2', 'c2']}
1769505176.434301,RECEIVED,82f7809c-abf2-461a-b6ed-edf5ed77a2dc,43b2d912-b08b-4935-b63d-cb4320076ee3,c5,c3,27,p3,?,surb={'id': '6e3f684a-9202-4874-ab33-7777a63ec086', 'route': ['p3', 'e7', 'i1', 'x4', 'p2', 'c5']}
1769505176.4537964,SENT,f22224eb-ce33-4293-8dcb-243d2759a371,9be2e327-10e0-4ae8-8611-e73191b47be3,c3,c5,3391,?,p3,
1769505176.4538977,CREATED,c6e30ce7-a56f-4694-81c7-96f4d1f1fc26,9f06e24f-423d-47b6-9f7b-f82c1b4a9fe9,c3,c5,27,?,?,surb={'id': 'a52c1a4d-f1f8-415e-a374-fb9fc9f556ce', 'route': ['p2', 'e12', 'i9', 'x10', 'p3', 'c3']}
1769505176.5193498,RECEIVED,7a91ddf7-89c1-4c54-9943-8657505576dc,f1f13c41-d30d-452d-b3e8-1adc5cf6b067,c2,c3,27,p3,?,surb={'id': '1f48955e-4290-4378-a97f-12029c9b3224', 'route': ['p3', 'e10', 'i3', 'x5', 'p2', 'c2']}
1769505177.0078177,SENT,de727761-e304-4ed0-a9a3-cbe656a013ac,c6126bce-8729-4cce-9b1b-f82dcd02ea5b,c3,c5,3384,?,p3,
1769505177.0079677,CREATED,53b0e7f7-6457-45dc-a241-a9881ed19a21,832fffaa-5dfa-46e8-a83f-6fe9642f1521,c3,c5,27,?,?,surb={'id': 'e2c03545-3a06-4d94-8011-e2dc9b58fb91', 'route': ['p2', 'e11', 'i1', 'x5', 'p3', 'c3']}
1769505177.0367603,RECEIVED,f3873a47-4476-442b-a4f4-a255e34e635a,15f17eaf-b2cb-41d9-afee-d47ad8625f78,c5,c3,27,p3,?,surb={'id': '0dad3f27-d29e-4f51-9efa-32f369c3f008', 'route': ['p3', 'e10', 'i2', 'x4', 'p2', 'c5']}
1769505177.087508,RECEIVED,5d876700-01ea-4e4c-875c-0988edff91d6,e965d59a-715f-4efb-8d2d-abf356727a17,c5,c3,25,p3,?,surb={'id': '1d6ccde8-b8dc-42e7-bb88-a9755964ced1', 'route': ['p3', 'e10', 'i1', 'x12', 'p2', 'c5']}
1769505177.1494198,RECEIVED,7e00a365-811a-4829-a01a-249fc858c4b6,439a0d2d-6891-4a92-9b61-9815293c7765,c2,c3,26,p3,?,surb={'id': 'ee37a6f5-0af5-43d3-badc-f4e213d65436', 'route': ['p3', 'e12', 'i3', 'x4', 'p2', 'c2']}
1769505177.518353,SENT,6393150f-efea-4196-8963-f0deff6dce65,8bbc60ec-44ef-45fc-9f5f-009b88465657,c3,c5,3392,?,p3,
1769505177.5185072,CREATED,fdf36457-52d3-49e6-b7d7-e1242156c1f2,832fffaa-5dfa-46e8-a83f-6fe9642f1521,c3,c5,27,?,?,surb={'id': 'e2c03545-3a06-4d94-8011-e2dc9b58fb91', 'route': ['p2', 'e11', 'i1', 'x5', 'p3', 'c3']}
1769505177.6095893,SENT,88c40d4d-5554-4f67-9117-2f546b77f508,cbfee7b5-2e2a-4c5a-8cd5-3fc65aa2a069,c3,c5,3391,?,p3,
1769505177.6097314,CREATED,665218b1-b67f-492d-9927-02400127c747,0f1d594d-079a-41be-83a3-af872c858cd5,c3,c5,27,?,?,surb={'id': '91cb90a8-225b-44a8-9645-0c1ad3b63d47', 'route': ['p2', 'e9', 'i10', 'x1', 'p3', 'c3']}
1769505177.6643214,SENT,97dc97ca-09b0-435e-81be-ee525f317b7d,7dc784fe-284e-4190-852d-95fec0686d30,c3,c5,3374,?,p3,
1769505177.6644738,CREATED,b98b44cb-37c7-4afa-b1f3-a79816c29693,0f1d594d-079a-41be-83a3-af872c858cd5,c3,c5,27,?,?,surb={'id': '91cb90a8-225b-44a8-9645-0c1ad3b63d47', 'route': ['p2', 'e9', 'i10', 'x1', 'p3', 'c3']}
1769505177.7051349,SENT,90ad6e3b-c68b-4535-b244-347660fd4456,6cae7db6-8368-41cf-b139-16658a209e6f,c3,c5,3372,?,p3,
1769505177.7052357,CREATED,ae998720-309b-45ad-a272-cc8aa2502a7b,7734dcfc-1405-4455-a882-f8228e20df36,c3,c5,26,?,?,surb={'id': 'fdb53da8-8633-4404-885e-592f7eb712ca', 'route': ['p2', 'e11', 'i1', 'x8', 'p3', 'c3']}
1769505177.7754,RECEIVED,b1b78428-2d0b-4f76-b85c-b969531b2e9e,ae6860f7-d732-47fc-94cb-3ef338d0847b,c5,c3,27,p3,?,surb={'id': '73d6f9d9-c8ea-41b3-9637-f574b3b138f3', 'route': ['p3', 'e9', 'i6', 'x11', 'p2', 'c5']}
1769505177.947185,SENT,d4d9ac6e-efc7-4d39-bcad-d452505a909d,42da1d57-2dbb-4fcb-9d25-3b0f61f83b4b,c3,c5,3379,?,p3,
1769505177.9473422,CREATED,cc7fe7e9-f873-4019-a666-7c477467870c,7734dcfc-1405-4455-a882-f8228e20df36,c3,c5,26,?,?,surb={'id': 'fdb53da8-8633-4404-885e-592f7eb712ca', 'route': ['p2', 'e11', 'i1', 'x8', 'p3', 'c3']}
1769505177.9785554,SENT,b73727d5-0292-41f5-8285-308174682964,7e3b552b-f233-4196-a20c-c9e7a106f28b,c3,c5,3398,?,p3,
1769505177.9787238,CREATED,fc5f828a-e755-4f7b-aa1a-dd98537eec4c,5ccfad0c-3576-4d66-a552-a84ddef77962,c3,c5,27,?,?,surb={'id': '88b415c2-022b-468a-a3be-c6643d52b9fc', 'route': ['p2', 'e8', 'i6', 'x6', 'p3', 'c3']}
1769505178.4423976,RECEIVED,53b9e8a6-f790-4438-b14d-6d4c1051104b,6f6b1123-373b-4b38-badb-96c34460edae,c2,c3,26,p3,?,surb={'id': '53c7985c-66f2-4d5b-9429-1f00525650ae', 'route': ['p3', 'e1', 'i5', 'x5', 'p2', 'c2']}
1769505178.4681482,RECEIVED,3412823c-008a-4201-9ab6-ff08b79f3672,1e362476-b020-4c42-8906-b64d026fac48,c2,c3,27,p3,?,surb={'id': '58ed704a-860d-4a79-9c19-dbaa09b051d6', 'route': ['p3', 'e7', 'i1', 'x9', 'p2', 'c2']}
1769505178.5070076,RECEIVED,3317df56-0895-4fee-9f86-1c279846b550,60b6c8fc-8a77-4644-9d68-20d11020d4fd,c5,c3,24,p3,?,surb={'id': '82ba3f24-f9f7-4c32-a4b5-c61fc270d6e2', 'route': ['p3', 'e2', 'i11', 'x10', 'p2', 'c5']}
1769505178.55,SENT,99737952-40dd-43e1-9730-281ec9fe083d,1baa50d4-c57d-46f6-a9bf-40cce2adc1ff,c3,c5,3391,?,p3,
1769505178.5501266,CREATED,6dc16167-5e3a-4340-aa7a-3194f4eef4d5,5ccfad0c-3576-4d66-a552-a84ddef77962,c3,c5,27,?,?,surb={'id': '88b415c2-022b-468a-a3be-c6643d52b9fc', 'route': ['p2', 'e8', 'i6', 'x6', 'p3', 'c3']}
1769505178.8183618,RECEIVED,d2704292-f50d-4495-a006-594d98bbb96e,60b6c8fc-8a77-4644-9d68-20d11020d4fd,c5,c3,24,p3,?,surb={'id': '82ba3f24-f9f7-4c32-a4b5-c61fc270d6e2', 'route': ['p3', 'e2', 'i11', 'x10', 'p2', 'c5']}
1769505178.9512475,RECEIVED,a744ca10-58db-4519-95c9-010366f30f49,5ccd65b7-b95c-4e9f-96f6-718ac324bd31,c5,c3,27,p3,?,surb={'id': '88d6ae18-314e-4d78-8784-a5977ad40605', 'route': ['p3', 'e12', 'i11', 'x6', 'p2', 'c5']}
1769505179.25691,RECEIVED,6b422b72-3f2c-4444-aa5d-aec4905fcee7,95699df1-c2ac-472e-bd76-a7f2423f9726,c2,c3,27,p3,?,surb={'id': '2d2bfa3d-7040-4cd1-8b74-140d7f507d19', 'route': ['p3', 'e10', 'i11', 'x7', 'p2', 'c2']}
1769505179.3001533,RECEIVED,e9136925-7667-4dd9-ae0b-ec2806a8456d,5ccd65b7-b95c-4e9f-96f6-718ac324bd31,c5,c3,27,p3,?,surb={'id': '88d6ae18-314e-4d78-8784-a5977ad40605', 'route': ['p3', 'e12', 'i11', 'x6', 'p2', 'c5']}
1769505179.3016515,SENT,aa39d6bb-d7c6-4537-b8f3-8e668aa578d7,df6b811e-3316-43f2-8437-05edf466b0a9,c3,c5,3375,?,p3,
1769505179.3017492,CREATED,c33ca0cf-e133-49c4-8f8b-d600a835d8b7,964fdf07-1664-4648-b5ec-77a4f57e3fed,c3,c5,27,?,?,surb={'id': 'b7c84aa5-4bd8-4d41-9dfb-97bf8a53a645', 'route': ['p2', 'e8', 'i4', 'x1', 'p3', 'c3']}
1769505179.4719756,RECEIVED,f5cfbc26-0582-42f7-a362-936e99202b30,8110bce9-3f86-46cc-ac01-ab10216ac3c7,c2,c3,27,p3,?,surb={'id': '2786f95a-7255-4adc-9bbf-1081f22d8efb', 'route': ['p3', 'e9', 'i3', 'x4', 'p2', 'c2']}
1769505179.5075982,SENT,a698ba17-d161-482b-8b4a-1ebaf236a112,e3681559-afb5-47a9-9785-762cc507f76b,c3,c5,3378,?,p3,
1769505179.5077116,CREATED,86d57fa4-0818-4d0b-bc3b-c2fb1420271d,964fdf07-1664-4648-b5ec-77a4f57e3fed,c3,c5,27,?,?,surb={'id': 'b7c84aa5-4bd8-4d41-9dfb-97bf8a53a645', 'route': ['p2', 'e8', 'i4', 'x1', 'p3', 'c3']}
1769505179.5149627,RECEIVED,f073426a-1b43-4f5d-b21b-5a0ab736fa4e,751255ee-dd34-41f3-baae-550e93e4fdfe,c2,c3,26,p3,?,surb={'id': 'eb68daca-7e9a-42a4-85c8-255442218f17', 'route': ['p3', 'e4', 'i11', 'x2', 'p2', 'c2']}
1769505179.5727391,SENT,738fb3cf-a11a-4950-966a-2ed49c31d742,0de3dea0-619f-40c4-acb1-c9debd1ebf56,c3,c5,3388,?,p3,
1769505179.5728912,CREATED,e6a8e966-1412-4fd1-9780-b464336a981e,74150861-cc3a-4a00-9775-ff767db891ec,c3,c5,27,?,?,surb={'id': 'fa022fcb-7440-4656-b4a9-b2d30bff1b43', 'route': ['p2', 'e12', 'i5', 'x9', 'p3', 'c3']}
1769505179.7134228,RECEIVED,4d4eb82d-1660-4145-97e8-7c39c455edb5,d696f888-4d1d-46d9-a338-fcd7c92f12f2,c5,c3,26,p3,?,surb={'id': '8aa787c0-831a-4b4c-8e97-140d963213a5', 'route': ['p3', 'e10', 'i3', 'x9', 'p2', 'c5']}
1769505179.7658834,RECEIVED,a2133180-a122-4659-ba17-39f7bf6c288a,8110bce9-3f86-46cc-ac01-ab10216ac3c7,c2,c3,27,p3,?,surb={'id': '2786f95a-7255-4adc-9bbf-1081f22d8efb', 'route': ['p3', 'e9', 'i3', 'x4', 'p2', 'c2']}
1769505179.798287,SENT,dc34fdf6-1f23-4258-ad0c-03969b2f04a3,fe28172f-651e-435a-9bb9-e9a9e15db404,c3,c5,3396,?,p3,
1769505179.798372,CREATED,34bbc07e-b316-4586-a130-ca0190e88d5d,74150861-cc3a-4a00-9775-ff767db891ec,c3,c5,27,?,?,surb={'id': 'fa022fcb-7440-4656-b4a9-b2d30bff1b43', 'route': ['p2', 'e12', 'i5', 'x9', 'p3', 'c3']}
1769505179.9857116,RECEIVED,9509c890-3ced-47a7-a735-00b883ebe17a,439a0d2d-6891-4a92-9b61-9815293c7765,c2,c3,26,p3,?,surb={'id': 'ee37a6f5-0af5-43d3-badc-f4e213d65436', 'route': ['p3', 'e12', 'i3', 'x4', 'p2', 'c2']}
1769505180.069306,SENT,ad4a065a-6961-42f2-8b77-1330ee67ad24,aee2478b-efa7-4bc6-8b94-38d3473c6bdb,c3,c5,3359,?,p3,
1769505180.069383,CREATED,9f687484-a5a2-4cc2-bdad-a59cdd88ffcf,9a72ad2a-05d1-4814-85fa-6eb6608e3430,c3,c5,26,?,?,surb={'id': '6faf6493-49bd-4110-8820-f6f10cd282f8', 'route': ['p2', 'e1', 'i5', 'x7', 'p3', 'c3']}
1769505180.1061678,RECEIVED,71950273-b1ab-4450-8d5c-1cc67a0a59b6,945bf1bd-7b6e-4920-83ff-da8c279b1a31,c5,c3,26,p3,?,surb={'id': '98d661fc-2d85-480e-afdd-48738a17778e', 'route': ['p3', 'e9', 'i5', 'x10', 'p2', 'c5']}
1769505180.118195,RECEIVED,f6e4b869-968f-4e35-9f85-18e2a9c4dd63,1e362476-b020-4c42-8906-b64d026fac48,c2,c3,27,p3,?,surb={'id': '58ed704a-860d-4a79-9c19-dbaa09b051d6', 'route': ['p3', 'e7', 'i1', 'x9', 'p2', 'c2']}
1769505180.1604013,RECEIVED,308d908a-7ed6-49e7-8e6a-8299bd7c846b,751255ee-dd34-41f3-baae-550e93e4fdfe,c2,c3,26,p3,?,surb={'id': 'eb68daca-7e9a-42a4-85c8-255442218f17', 'route': ['p3', 'e4', 'i11', 'x2', 'p2', 'c2']}
1769505180.1673243,RECEIVED,74595eb5-6786-40f8-9276-dd00c33fef4b,d9e51b60-9c90-4dac-9bd9-6690b31d9e2a,c5,c3,27,p3,?,surb={'id': 'b3d9035a-610f-4c78-b65c-5d7851aafe98', 'route': ['p3', 'e11', 'i8', 'x4', 'p2', 'c5']}
1769505180.3729825,RECEIVED,3d2fdfdc-15ef-4d4b-84a0-0187e7856083,185c2d74-c5f9-4269-9042-a99083587056,c2,c3,27,p3,?,surb={'id': '00e48d24-25be-4a05-b827-bc1d2754cfc6', 'route': ['p3', 'e7', 'i6', 'x10', 'p2', 'c2']}
1769505180.4290774,SENT,006af9ac-7fcb-4b57-b8b4-43ded439bf9b,398335c6-b99d-4e6a-8694-c1bfc65e6f41,c3,c5,3364,?,p3,
1769505180.429173,CREATED,049b94ac-1878-4a28-a4f6-5873aa6c434f,9a72ad2a-05d1-4814-85fa-6eb6608e3430,c3,c5,26,?,?,surb={'id': '6faf6493-49bd-4110-8820-f6f10cd282f8', 'route': ['p2', 'e1', 'i5', 'x7', 'p3', 'c3']}
1769505180.9331408,RECEIVED,5132ffa3-6915-4801-8833-a0d66df4ee7a,932ace29-10ae-454f-9204-2e0aeb404a21,c5,c3,27,p3,?,surb={'id': 'eb6d3821-024e-48dc-ac74-53fb64291ae0', 'route': ['p3', 'e12', 'i1', 'x1', 'p2', 'c5']}
1769505181.1134682,RECEIVED,a5a4e2e6-8b06-4562-b16a-223342e5a58c,f1199846-4313-40c4-9498-608938bd04eb,c2,c3,27,p3,?,surb={'id': '532aa980-ed0f-46a7-813d-ea44e357cf34', 'route': ['p3', 'e11', 'i4', 'x5', 'p2', 'c2']}
1769505181.202165,RECEIVED,0c930c56-1dd9-4452-a548-69d7ac944824,33b9c7db-f627-4d48-a70c-aa136083469e,c5,c3,27,p3,?,surb={'id': '3da9f81c-661b-4774-9f84-fe35b3f809dd', 'route': ['p3', 'e11', 'i9', 'x11', 'p2', 'c5']}
1769505181.2192843,RECEIVED,f8287df5-0c83-4927-8897-a5a80d38a800,f1199846-4313-40c4-9498-608938bd04eb,c2,c3,27,p3,?,surb={'id': '532aa980-ed0f-46a7-813d-ea44e357cf34', 'route': ['p3', 'e11', 'i4', 'x5', 'p2', 'c2']}
1769505181.2388244,RECEIVED,f3375523-32f7-4dcf-a831-fa8f859a93d8,932ace29-10ae-454f-9204-2e0aeb404a21,c5,c3,27,p3,?,surb={'id': 'eb6d3821-024e-48dc-ac74-53fb64291ae0', 'route': ['p3', 'e12', 'i1', 'x1', 'p2', 'c5']}
1769505181.4169226,RECEIVED,b085a0c1-829c-4985-8feb-68cb53af49f8,1738334e-a2d3-4773-bcd4-9eb1279b8dca,c2,c3,27,p3,?,surb={'id': '90a056eb-825a-4ef9-84e1-e283730d9c0d', 'route': ['p3', 'e8', 'i11', 'x4', 'p2', 'c2']}
1769505181.4487429,RECEIVED,a6f60e37-1aa3-4f56-aa3e-ad9399be9121,d9e51b60-9c90-4dac-9bd9-6690b31d9e2a,c5,c3,27,p3,?,surb={'id': 'b3d9035a-610f-4c78-b65c-5d7851aafe98', 'route': ['p3', 'e11', 'i8', 'x4', 'p2', 'c5']}
1769505181.5543954,RECEIVED,ac563aee-fe7d-4104-a7b9-c0c3d92f0483,fe490830-8d2c-4523-90f9-1bb1034d8052,c2,c3,27,p3,?,surb={'id': '1afce288-b798-43f3-9114-71e68af374f0', 'route': ['p3', 'e9', 'i12', 'x5', 'p2', 'c2']}
1769505181.5829916,RECEIVED,f8b8857a-a7e9-416f-b160-c98e5203cae2,a7d671f1-dbd2-4889-a21e-348a2ddd1f81,c5,c3,27,p3,?,surb={'id': 'a116b67e-f43a-4987-9109-5a7bd6b7ab82', 'route': ['p3', 'e5', 'i4', 'x12', 'p2', 'c5']}
