timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769466613.8259642,CREATED,fb266cca-f3e3-41fe-9656-5dcbbbbe5a9d,24c86c7f-730f-4ac7-b4b6-8683c2de2b2b,c5,c4,27,?,?,surb={'id': 'd6d5bd79-ab7d-4754-94bb-78bf9243e806', 'route': ['p1', 'e9', 'i1', 'x3', 'p2', 'c5']}
1769466613.9635308,RECEIVED,0b23bd48-8891-49c8-aa49-9bfb81c8a3e3,ecb2b63e-13e0-4b36-bc19-234147f133bc,c4,c5,27,p2,?,surb={'id': 'bd7fb241-722a-4e7c-96a1-ce8ffb014f53', 'route': ['p2', 'e4', 'i1', 'x7', 'p1', 'c4']}
1769466614.3346522,RECEIVED,f6e95af6-0e16-49a9-b919-8028cff9b2a3,fe48cae2-6806-4644-ad35-5ae3168e3832,c2,c5,26,p2,?,surb={'id': 'fdd3d9a3-4109-4062-9c27-22ba736883b0', 'route': ['p2', 'e4', 'i12', 'x2', 'p2', 'c2']}
1769466614.3564534,SENT,9455bda7-90e3-4468-a22a-3654b6b56938,d9cf8073-c9eb-4209-a0ef-b6ac891045f7,c5,c4,3365,?,p2,
1769466614.3565717,CREATED,d1cb166b-386a-4cec-b4b3-7821467eb1c1,09227a9d-d6e4-4398-a2f6-d692734a0cb8,c5,c4,26,?,?,surb={'id': '9e021762-0e11-4966-bc59-b94847412c8d', 'route': ['p1', 'e10', 'i9', 'x8', 'p2', 'c5']}
1769466614.3698106,RECEIVED,83457ffa-2380-45dd-9992-420dd21de5f4,7721273b-f359-4e03-93bf-c146f74ad0cf,c2,c5,26,p2,?,surb={'id': 'cc368198-f5bb-4656-b371-2d4ae2f0d176', 'route': ['p2', 'e4', 'i10', 'x4', 'p2', 'c2']}
1769466614.4672353,SENT,f2cf2654-8f14-4f4c-a034-a5a65c5f1e95,781e3581-5769-414f-afd6-58cc88b1b8b2,c5,c4,3392,?,p2,
1769466614.4673574,CREATED,d6426e6a-7a75-4306-bac7-a391a4562417,99d8c921-dbbe-4071-8618-46256b77736e,c5,c4,27,?,?,surb={'id': '7ce59887-722e-463d-b81a-18d42df61381', 'route': ['p1', 'e5', 'i1', 'x1', 'p2', 'c5']}
1769466614.523534,SENT,ce0c707e-86d3-48c3-bb83-96626c6d2b2b,f370f61d-b084-44a5-82e1-9508b218b18b,c5,c4,3384,?,p2,
1769466614.5236523,CREATED,5362211e-7313-4309-829c-5272bf135a94,4d2558a6-8aca-4461-8035-997688f8ceaa,c5,c4,27,?,?,surb={'id': '2a2d5656-a46a-4806-b1af-fcb964936fca', 'route': ['p1', 'e6', 'i2', 'x2', 'p2', 'c5']}
1769466614.5912385,RECEIVED,401a6562-a54b-49b9-854f-b8327b005502,0ce06049-24f7-4c4b-8fb3-ce898e7e9a13,c4,c5,27,p2,?,surb={'id': 'eab47f62-f086-4b2c-8ee4-3fe1eaf7f408', 'route': ['p2', 'e10', 'i10', 'x1', 'p1', 'c4']}
1769466614.6341012,SENT,f6f605df-ef06-4645-991f-e18ad8e6d51e,0fd651ae-b0aa-4bcc-9d43-c53de95a2966,c5,c4,3397,?,p2,
1769466614.6342244,CREATED,2c7cdabb-ede4-435c-922b-c3b789736e11,4afcb6c9-1294-42a8-af6f-863634dd8f69,c5,c4,27,?,?,surb={'id': '7c512563-2522-4c0b-894c-4a6ab525ff1f', 'route': ['p1', 'e3', 'i4', 'x2', 'p2', 'c5']}
1769466614.6356704,RECEIVED,6c964746-694d-4cdb-af34-5eb7bfbef4d2,4333a380-7e72-416e-9d98-ad71394c59cd,c2,c5,27,p2,?,surb={'id': '6ebb22f0-9e2f-486d-85a3-b865ea71f55d', 'route': ['p2', 'e11', 'i12', 'x7', 'p2', 'c2']}
1769466614.8241038,RECEIVED,33da990a-1d90-4172-87f9-7fd2781e8a87,96dceee1-3712-488a-baac-27d7378bdae9,c4,c5,27,p2,?,surb={'id': 'dc5f62f3-281d-4379-91d7-9da115846f47', 'route': ['p2', 'e2', 'i11', 'x11', 'p1', 'c4']}
1769466614.8427656,RECEIVED,115d1cd9-5d6a-497d-a27c-090f7970c0be,c449b528-6da1-43ef-9d83-8b292680a121,c4,c5,27,p2,?,surb={'id': '216dc892-a7ac-4419-ab6c-f7a552d1685c', 'route': ['p2', 'e2', 'i2', 'x8', 'p1', 'c4']}
1769466615.2779498,SENT,26437025-610e-4374-bfe2-aec73d274516,db9104a7-2c2f-4e95-a9c6-9249594dd3b5,c5,c4,3375,?,p2,
1769466615.2780247,CREATED,5c774eed-4e14-4b9c-aa80-2be87366f6b1,87454daa-62a7-444c-ac10-667c3af4de26,c5,c4,26,?,?,surb={'id': '60a11dd0-ae0f-4151-9df4-f792ddb93bb8', 'route': ['p1', 'e9', 'i3', 'x2', 'p2', 'c5']}
1769466615.3218665,SENT,6e946258-3071-498f-9d7e-2683cc013592,21d4b42f-91d7-4b92-bee1-9c1d976ad548,c5,c4,3383,?,p2,
1769466615.3219314,CREATED,134464c2-034d-4391-9e34-06a4cfd853bd,fb708377-6cce-426c-93ce-56613c8cf492,c5,c4,27,?,?,surb={'id': 'e2d3f4e5-e3d5-4364-8d9a-fd2970e59797', 'route': ['p1', 'e2', 'i2', 'x3', 'p2', 'c5']}
1769466615.4728556,RECEIVED,0439a13d-7795-4499-a0db-c37d336f262d,0de0da39-12e6-4df2-bc61-fb34880b234f,c2,c5,27,p2,?,surb={'id': '667f5dfb-6b87-43e4-a917-d28e94b2a901', 'route': ['p2', 'e12', 'i6', 'x6', 'p2', 'c2']}
1769466615.5520306,RECEIVED,c01d2717-0655-449e-a829-567c5c47dcbe,07333beb-0ff3-44fb-8ee8-0efad331e771,c4,c5,26,p2,?,surb={'id': '7527ed26-e6a6-484b-9ccc-4e4b67d1cf72', 'route': ['p2', 'e7', 'i5', 'x11', 'p1', 'c4']}
1769466615.605304,SENT,457672cf-bfa2-4044-9d76-c66bb2a9444a,719f62b1-74f1-4469-8814-5e74ad5b1c81,c5,c4,3383,?,p2,
1769466615.605354,CREATED,3f1a3396-333f-4575-aab1-0e601fa5a847,2fc7b738-2c65-4757-8a3b-dfd1935fe7f6,c5,c4,26,?,?,surb={'id': '4cf72461-e772-4a33-be71-f03b20f38f4f', 'route': ['p1', 'e1', 'i6', 'x1', 'p2', 'c5']}
1769466615.7421718,SENT,d543be2e-fe72-4bae-8bfc-5bf1f20232bf,f03fb2f2-1863-4f6b-8415-902e1d71950a,c5,c4,3382,?,p2,
1769466615.7423294,CREATED,257b5c46-244c-44bf-8d75-c969337c04dd,f66a57d5-a351-403f-9b7d-e7ab4064b4f7,c5,c4,27,?,?,surb={'id': '197fd513-5348-403f-89a2-c24ce8b11cfa', 'route': ['p1', 'e12', 'i4', 'x2', 'p2', 'c5']}
1769466615.7508445,RECEIVED,aa6def0a-235f-4e13-8a34-857387783568,6a26097f-0ad9-482f-b38e-d60ffd9c8d0f,c4,c5,27,p2,?,surb={'id': '8a8a0c0e-32f1-4168-9e82-df28178dec81', 'route': ['p2', 'e8', 'i5', 'x3', 'p1', 'c4']}
1769466615.9326584,RECEIVED,bdb6691a-3700-4b59-8b0e-f24ba4829b31,d12f420c-a1d2-4082-9f5c-68e1cfeda7ce,c4,c5,27,p2,?,surb={'id': '7e71826c-4c61-4179-a30a-c86510fc3fec', 'route': ['p2', 'e2', 'i6', 'x11', 'p1', 'c4']}
1769466615.9737175,SENT,f8b00bff-9abe-4912-be7c-9712885e9af2,4f6eef2d-7ba6-4c8d-8f43-35c4d081a30b,c5,c4,3392,?,p2,
1769466615.9738967,CREATED,38dd7d5b-2872-43ea-92da-c1faa17a9faf,9ee38e10-738a-43ba-ba5c-63c343c127df,c5,c4,27,?,?,surb={'id': '9d7a2de8-9d45-494f-bc5c-3725522ee357', 'route': ['p1', 'e6', 'i12', 'x2', 'p2', 'c5']}
1769466616.2557735,RECEIVED,350a615a-bf6f-4a26-af6b-9ebc08028585,013430a1-0ddb-4367-b009-25d0f17bcc7d,c4,c5,27,p2,?,surb={'id': '7f2a0105-70f1-4786-b8d3-56f1d30e0d99', 'route': ['p2', 'e5', 'i5', 'x2', 'p1', 'c4']}
1769466616.412623,RECEIVED,30c4f914-56b4-4e04-b113-ecaa32aae8c3,ffc80078-d3bc-4b82-8c73-a9861da09491,c4,c5,26,p2,?,surb={'id': 'fd3fbc96-889a-4666-9182-cea7654e14cb', 'route': ['p2', 'e5', 'i10', 'x12', 'p1', 'c4']}
1769466616.6214745,SENT,b74422ae-cf2b-4fb7-af0c-53bd86514d92,505a8de1-3346-4bc2-8f56-30744fcc21b5,c5,c4,3376,?,p2,
1769466616.6216266,CREATED,f9477601-dca8-4405-a779-9f425163e2ef,6038b4e2-7559-424d-a902-4b5d2b521eda,c5,c4,26,?,?,surb={'id': '8f5a683c-76d3-4b34-8bf6-c69bd51904f9', 'route': ['p1', 'e10', 'i1', 'x10', 'p2', 'c5']}
1769466616.9034142,RECEIVED,bc578e2e-b43c-4d38-94e3-0eea4ef95d33,7f8c14c4-6d2d-4721-9ffb-b4c6a3c2974b,c4,c5,26,p2,?,surb={'id': '8534c74d-3002-4862-bc0b-ee17d21c6daa', 'route': ['p2', 'e6', 'i1', 'x11', 'p1', 'c4']}
1769466617.4051301,RECEIVED,24a21af5-131e-4787-b7cd-e98781fd8d87,fe2307e9-65ef-4c67-91d7-81c776fe6e80,c4,c5,27,p2,?,surb={'id': 'e34aefed-0070-4e0e-8f50-65261dcc2f63', 'route': ['p2', 'e5', 'i7', 'x4', 'p1', 'c4']}
1769466617.4742737,RECEIVED,a8485adb-fa2e-4664-8bd7-eed91f3b10b4,a28fcce7-d5d9-4a3f-b3b2-80a490c45435,c4,c5,26,p2,?,surb={'id': '40eb0ea4-fbc4-4b4f-8a53-9cdd892d7bfc', 'route': ['p2', 'e8', 'i12', 'x3', 'p1', 'c4']}
1769466617.5931273,SENT,14e9f968-aa55-4fe1-90b7-774ce7b725d4,f785d844-1596-48b2-89e9-625816f75075,c5,c4,3391,?,p2,
1769466617.5932117,CREATED,220f3c85-f45c-4ed4-b19f-b75493009e8d,d4285639-0a52-4d43-9453-ecbd8d80dc12,c5,c4,27,?,?,surb={'id': '9b197abc-05f9-4e9f-b620-e48272c699c1', 'route': ['p1', 'e1', 'i1', 'x11', 'p2', 'c5']}
1769466617.6938968,SENT,5a2c8bee-1ec0-4a97-b7b9-9ac4445f7826,22071a56-f751-4666-b2d7-acb9c480247a,c5,c4,3375,?,p2,
1769466617.6940122,CREATED,0d351b07-ddd8-4c62-b22e-9b403f0a1721,64bf5a4b-ae24-4c2f-8c4c-f34a70e415f8,c5,c4,27,?,?,surb={'id': '3a702f96-deb0-42c7-9e65-5c1273593ce7', 'route': ['p1', 'e12', 'i8', 'x5', 'p2', 'c5']}
1769466617.945259,SENT,0b17d010-cfe3-4070-a9d8-f64b551ed1e5,92e4d398-6d1b-4d50-b922-d094e992a188,c5,c4,3392,?,p2,
1769466617.9453595,CREATED,38fb2dcc-a814-417b-be68-96fd105138a7,3bc67a80-5093-49a5-bb9d-ee6d87450479,c5,c4,27,?,?,surb={'id': '80bed915-5c87-4acd-9efc-39312c48aa4e', 'route': ['p1', 'e3', 'i11', 'x2', 'p2', 'c5']}
1769466617.9657593,SENT,1c1874db-61d3-4e32-a627-8d6da8cd850a,4fcb73cf-b263-4ab3-ac7f-1fc863d752ce,c5,c4,3359,?,p2,
1769466617.965858,CREATED,a9ef7d7d-db22-42dc-bf0d-a5364f687786,97d53f01-c4ea-42ab-a2b0-ff617b75e4f0,c5,c4,26,?,?,surb={'id': '41d385c9-d310-40f5-906b-64ef1553c090', 'route': ['p1', 'e3', 'i6', 'x1', 'p2', 'c5']}
1769466618.0172431,SENT,acc6f80a-911d-492e-b36d-649247924fca,7e7887b6-8488-41d4-b17e-716bb9a07e37,c5,c4,3376,?,p2,
1769466618.017343,CREATED,7ac07bea-f63a-476d-b6c3-08e48f139f96,6ac6e69e-b9de-464f-8215-cb2c8ca27f02,c5,c4,26,?,?,surb={'id': 'c7057c84-3234-47ad-a1b6-fb28a03882e8', 'route': ['p1', 'e12', 'i2', 'x5', 'p2', 'c5']}
1769466618.1370213,RECEIVED,d5851ea2-bf3f-4299-b7c1-3db943745109,c2636c52-2c68-4aa6-b379-a0529c6420bd,c4,c5,27,p2,?,surb={'id': '19e4fc11-7b09-4dc1-9b44-0604fb500296', 'route': ['p2', 'e4', 'i7', 'x2', 'p1', 'c4']}
1769466618.237019,RECEIVED,b1630ff7-e2e4-48e9-95bc-93ec5776b689,acfb3ac4-33a6-4036-992e-3335a5644f7c,c2,c5,27,p2,?,surb={'id': 'c9441c17-1090-4580-972e-cfce9cec2a6a', 'route': ['p2', 'e4', 'i8', 'x11', 'p2', 'c2']}
1769466618.499801,RECEIVED,943796d6-5d03-4d74-a63f-43748b884753,4920bb11-acac-422a-8a57-2dbeb6668f1d,c4,c5,26,p2,?,surb={'id': '747d38f3-4d7e-4741-a57d-e9c05bfe2d68', 'route': ['p2', 'e1', 'i11', 'x11', 'p1', 'c4']}
1769466618.6698434,RECEIVED,49c0c077-b974-4fb4-bf2c-02a3d652e276,3d611318-5ff0-4f3f-9ef2-5f3be3a642ef,c4,c5,27,p2,?,surb={'id': 'd0ce5ae7-9b66-4e0c-95aa-bd29db89298c', 'route': ['p2', 'e12', 'i10', 'x11', 'p1', 'c4']}
1769466618.7287729,RECEIVED,42c40167-6ea5-4bb3-9fb5-eacedc326bed,ae01afad-a1b8-4bdf-ae7f-310c03e0814d,c2,c5,27,p2,?,surb={'id': '8ac1a53a-1cf1-4453-9f8e-328e85cde10e', 'route': ['p2', 'e11', 'i12', 'x7', 'p2', 'c2']}
1769466619.199949,RECEIVED,70419427-510b-4e60-b0c3-f64f5eb5e3f3,67be4cfe-e967-496e-aea8-1fb7d9363049,c2,c5,27,p2,?,surb={'id': 'b3a8b84a-bbdf-47e1-888d-b5178153baea', 'route': ['p2', 'e7', 'i12', 'x9', 'p2', 'c2']}
1769466619.2622395,RECEIVED,ed84c41f-b80a-400c-ab01-9866e89fd24d,eae998db-8087-4cdb-8de4-150d4cccf9ab,c4,c5,27,p2,?,surb={'id': '4be97e1a-dfa1-4033-b30e-89a5bc985b98', 'route': ['p2', 'e11', 'i7', 'x12', 'p1', 'c4']}
1769466619.3220396,RECEIVED,6be72720-fbff-446a-b673-24ace35a8c3b,82915994-9199-4d36-8880-55af209406df,c4,c5,27,p2,?,surb={'id': 'e02fa48c-d456-4ec4-a132-b30b7002f6fe', 'route': ['p2', 'e4', 'i12', 'x6', 'p1', 'c4']}
1769466619.3701499,RECEIVED,d21e464e-cd09-4f26-b198-bca7d0062fed,816de9cf-1706-46bb-98cd-a2d0b4be8827,c4,c5,27,p2,?,surb={'id': 'c21e3d7d-0f7d-45f9-be5f-fa2c267a157a', 'route': ['p2', 'e8', 'i1', 'x8', 'p1', 'c4']}
1769466619.5336604,RECEIVED,14f22d1b-55b2-4b0f-b2e0-43130f6c9187,87bbf626-6352-4345-82ae-36865060b2e4,c2,c5,26,p2,?,surb={'id': '33d9a549-3151-4a74-9ead-4d4d7f05df73', 'route': ['p2', 'e10', 'i9', 'x5', 'p2', 'c2']}
1769466619.5606346,SENT,ad6a22ac-b7f3-4e9d-aeca-b912f938c2d0,a2e1a849-2613-43f6-96cd-5c553db45715,c5,c4,3381,?,p2,
1769466619.5607345,CREATED,84917cfa-1270-48f1-baae-a7fa043def8e,e0ccd5aa-3b2c-48db-af1f-d34d3c5e6c15,c5,c4,27,?,?,surb={'id': '0747980e-7793-4c8d-a259-6a8082723063', 'route': ['p1', 'e5', 'i8', 'x11', 'p2', 'c5']}
1769466619.6741521,SENT,02b71b72-7570-4cf0-a354-dcd893efb80f,96cab477-d7f6-4694-91a3-5fb622920a7e,c5,c4,3376,?,p2,
1769466619.674257,CREATED,3e514720-24b9-4488-a1b8-90491a4a2d03,0d6537d2-8fff-41d9-ac6f-22f36b5f4d5a,c5,c4,27,?,?,surb={'id': '0687c090-9125-4827-94c5-99d58cc1bfbb', 'route': ['p1', 'e12', 'i3', 'x9', 'p2', 'c5']}
1769466620.015717,RECEIVED,232a057f-176c-4ab8-a344-50c920c8aa9e,279601f7-0364-4159-86e6-239fe8936e62,c4,c5,27,p2,?,surb={'id': 'a0d53750-6f35-4a04-83d5-a4820a86866e', 'route': ['p2', 'e10', 'i6', 'x9', 'p1', 'c4']}
1769466620.1773057,SENT,58fe7a44-cc66-4fb5-8150-cd6e8ab5cdab,15e4ddce-464a-4ecf-ac6a-913d50d49069,c5,c4,3359,?,p2,
1769466620.177453,CREATED,d8abc4e3-4d72-4631-9cdc-abce9ee5814e,08c68093-3498-4628-b71a-f14a0bc5760e,c5,c4,27,?,?,surb={'id': 'd353b003-c847-460a-bf0e-ae56259f89ca', 'route': ['p1', 'e8', 'i1', 'x1', 'p2', 'c5']}
1769466620.5286384,SENT,25ab607b-ffdc-4d35-8e03-27b6ac35e8c0,18a65298-3a76-4bf1-a330-a3600f9db2b8,c5,c4,3399,?,p2,
1769466620.5287855,CREATED,5cca6e44-d78c-4b96-9bea-956b9fdf268e,33d947c8-68a2-4105-90c7-720a2f4d252f,c5,c4,27,?,?,surb={'id': '042700b8-e9f6-47c5-a676-a094fe6bf8bf', 'route': ['p1', 'e12', 'i7', 'x7', 'p2', 'c5']}
1769466620.5781922,RECEIVED,7ecb28f9-8885-42a9-a09a-b396934a4609,88a44cee-5697-4cb0-a99c-2f186b340876,c2,c5,27,p2,?,surb={'id': '7010d2d7-76c2-4f4a-821c-7fa3e1758c0d', 'route': ['p2', 'e6', 'i10', 'x9', 'p2', 'c2']}
1769466620.6223843,SENT,c1d84bf0-5e6b-4fef-9ed4-a693cedda421,059bbf5e-c257-46bc-836f-be930b9c1d89,c5,c4,3376,?,p2,
1769466620.6225939,CREATED,bdeb3c37-5c11-4f52-adf7-50feb35c577f,47fd2fb1-3681-438d-b775-ca30559b34d9,c5,c4,27,?,?,surb={'id': '8ef3311f-56a5-444e-b57c-1401273a5422', 'route': ['p1', 'e6', 'i5', 'x1', 'p2', 'c5']}
1769466620.7742615,RECEIVED,69890a13-6a8e-45e9-a7ba-bbb7957969b3,a094d42b-2b04-42c3-9e46-8d3b66efb2be,c4,c5,27,p2,?,surb={'id': '6016546e-3af3-4cf1-b46c-c7abbeb5592d', 'route': ['p2', 'e11', 'i11', 'x3', 'p1', 'c4']}
1769466620.8969498,SENT,dcf78e0c-0c72-4791-af71-570bd1f13a91,86b41a70-f7a6-4471-b059-506c8caeeaf1,c5,c4,3383,?,p2,
1769466620.8971245,CREATED,3510f412-2bde-4b42-b9b1-f4ab9e838830,62fe8619-f7a1-414b-84ae-99a7616665bd,c5,c4,26,?,?,surb={'id': '925faee0-ecab-4f25-99ee-8ba3f6307c15', 'route': ['p1', 'e2', 'i12', 'x1', 'p2', 'c5']}
1769466620.9802282,SENT,d8eaa55f-6769-4ff8-95b1-badbb829077e,d66844dc-69c2-4642-b73e-55fdfe319eba,c5,c4,3381,?,p2,
1769466620.980371,CREATED,ac4f813a-5c69-4d9b-91b5-aac3e8158a42,a1bc9d21-1ee1-4e5d-b531-cb37bd2d23c3,c5,c4,27,?,?,surb={'id': 'c020746b-3909-42cc-a5c0-4f7fab5574a6', 'route': ['p1', 'e4', 'i10', 'x2', 'p2', 'c5']}
1769466621.211091,RECEIVED,0fbe602f-df0a-4ff9-8a32-6cc275aaaedf,d5d1ac7d-56dd-4c3c-a148-cdb5c8fff237,c2,c5,27,p2,?,surb={'id': '813c943d-2146-4b4d-b732-5764bc91585b', 'route': ['p2', 'e3', 'i2', 'x4', 'p2', 'c2']}
1769466621.2348757,RECEIVED,250d344c-1e3d-4dd1-afbd-af524b656362,9ac85052-5923-459c-aea9-66f6ac99bb32,c2,c5,27,p2,?,surb={'id': 'cf7db87d-b988-4b20-b232-c80ceecffc1a', 'route': ['p2', 'e11', 'i7', 'x7', 'p2', 'c2']}
1769466621.6314938,RECEIVED,c0c10b89-e687-483a-a044-aef78a781ab9,0fe28acc-499c-4adf-8c4b-a3d67428c827,c4,c5,26,p2,?,surb={'id': '6ec0432c-a90d-47c5-8ead-fb4f0cf5283a', 'route': ['p2', 'e5', 'i12', 'x10', 'p1', 'c4']}
1769466621.713944,SENT,7356093d-510a-4c47-aa5b-7275fcecf796,0d4500ed-7a14-4262-89fa-d07e48542f0b,c5,c4,3380,?,p2,
1769466621.7141335,CREATED,3bc781ac-3eaf-4ea0-8b44-8b7f16dd8b5f,483efd33-0535-4fa8-a145-cabdd398d4a6,c5,c4,25,?,?,surb={'id': 'd95c04b0-0336-4205-ae23-81ec34c2e40a', 'route': ['p1', 'e10', 'i3', 'x4', 'p2', 'c5']}
1769466621.7347467,RECEIVED,aedbbf15-cc03-4ea4-ad37-f871dbe2fadb,9a168c30-35de-45bb-9045-ef7d572e48c2,c4,c5,27,p2,?,surb={'id': 'c3b0a1f2-2d49-4870-a869-49738965f9d0', 'route': ['p2', 'e7', 'i1', 'x9', 'p1', 'c4']}
1769466621.7760174,SENT,4761e8f2-e872-4242-8afc-2546a1e44ea0,6f3a345c-37ab-430a-b28b-306ce6ecfb57,c5,c4,3380,?,p2,
1769466621.7762084,CREATED,7bd43308-c67e-4c98-885e-358e401b7a00,c4275d47-342f-461a-9747-452b0122cec1,c5,c4,27,?,?,surb={'id': '805f51be-eaff-40a5-b984-d451942ce629', 'route': ['p1', 'e4', 'i1', 'x6', 'p2', 'c5']}
1769466621.7922103,RECEIVED,41f8b49d-1e6a-45fc-be41-8efbd98b192a,f067a1bc-d95c-4eaa-a486-cd0479265e1a,c2,c5,27,p2,?,surb={'id': '4e067c88-0f3d-4174-840a-4483643178b3', 'route': ['p2', 'e4', 'i10', 'x11', 'p2', 'c2']}
1769466621.910973,RECEIVED,b9ddaa35-4174-4eaa-9953-1b19ef6fa52b,9be63ab2-d50f-44dc-8d81-61800b045029,c2,c5,27,p2,?,surb={'id': '302b6e88-7a6b-4d13-bb1f-c012a17b0534', 'route': ['p2', 'e3', 'i5', 'x4', 'p2', 'c2']}
1769466622.096254,SENT,ed454738-957f-4ce7-9539-569a98cbbccc,7a1ddfed-6f69-4e0a-9393-67f45795f450,c5,c4,3387,?,p2,
1769466622.0964298,CREATED,ceeab509-8d3b-4cd4-a5e7-2e14e4c151af,31e743b2-9486-4468-8d37-7d46767afa9c,c5,c4,27,?,?,surb={'id': 'c908174f-2dd5-478d-bb79-7f52902acde9', 'route': ['p1', 'e1', 'i2', 'x10', 'p2', 'c5']}
1769466622.1204813,RECEIVED,2dd10048-a0ad-4a6e-930c-c1f5e6a911a8,833b2074-709d-4cc7-88a6-2e9b641fbe9f,c4,c5,27,p2,?,surb={'id': '12ef998d-e3b0-442b-90e8-54604fa4443f', 'route': ['p2', 'e12', 'i9', 'x6', 'p1', 'c4']}
1769466622.1679604,RECEIVED,ab66fdb0-dccc-445f-9c96-a5fe3fcae5dd,86c5b847-920d-48a7-9bb7-879772ce61cc,c2,c5,26,p2,?,surb={'id': 'b08d5c95-9401-40a7-9937-a0e2db71f05f', 'route': ['p2', 'e1', 'i7', 'x10', 'p2', 'c2']}
1769466622.3084195,RECEIVED,8e8b0fcc-14d0-4689-a263-58d4457e5d99,4dbd2e68-8527-4ab4-8b7f-709d70365c3b,c2,c5,26,p2,?,surb={'id': '9c7c7ef2-535b-4477-bbd8-bc96be017019', 'route': ['p2', 'e8', 'i3', 'x8', 'p2', 'c2']}
1769466622.4383183,RECEIVED,9b47a596-d19a-4848-89ba-c0eda7549fcd,2ed4b5ce-8695-4fb4-a1e9-185331129849,c4,c5,27,p2,?,surb={'id': 'c800cc29-400d-468e-9a52-435e4307c963', 'route': ['p2', 'e4', 'i11', 'x10', 'p1', 'c4']}
1769466622.7189472,RECEIVED,86b6794a-31b5-4622-8c9f-559dc488412b,ae18475e-0ba9-4fc6-bb00-7c64d964b225,c4,c5,27,p2,?,surb={'id': '6d4e5a3e-b2e1-4e36-8ef0-c28828b3f3fc', 'route': ['p2', 'e3', 'i11', 'x1', 'p1', 'c4']}
1769466622.8379896,SENT,0a31334e-7c5d-472d-9b19-725a685dba59,fb443f8c-2221-49da-acec-c5eeec0295fa,c5,c4,3371,?,p2,
1769466622.838167,CREATED,0e94c311-a56b-42b3-8373-e13a4ea4fb88,392838cf-ff79-4ea4-969f-d66248cd897e,c5,c4,27,?,?,surb={'id': 'ffede133-51ec-4944-9ec1-4cf0060f2a1e', 'route': ['p1', 'e8', 'i6', 'x8', 'p2', 'c5']}
1769466623.2775264,SENT,24a7d245-13c3-4563-8a10-2c8779938022,6f602ea9-ede1-4a09-92cf-a119137395dc,c5,c4,3388,?,p2,
1769466623.2777245,CREATED,6c96bb4c-7cb7-4143-a35a-645734111520,1b243d95-afd8-4fca-9117-f1efd646b2fb,c5,c4,27,?,?,surb={'id': '394566f3-1b52-4114-bca4-dd6148cec062', 'route': ['p1', 'e10', 'i1', 'x4', 'p2', 'c5']}
1769466623.3582504,RECEIVED,c4aaa3dc-b844-430a-aa38-e87aed9e54dc,c85d77bf-3095-4b65-a2a7-0facc37f1042,c4,c5,27,p2,?,surb={'id': 'dc31fa28-c4d8-4b6a-a88d-08ed17f2ea3f', 'route': ['p2', 'e1', 'i9', 'x1', 'p1', 'c4']}
1769466623.3746967,SENT,59b7986a-8686-4ef6-bb72-ace5b0550223,c5372541-cc6a-41f9-9ad7-2099134df68c,c5,c4,3385,?,p2,
1769466623.3748431,CREATED,105e43ef-858e-400c-ac8e-79b649d4c0ee,83e5dc7e-06c7-4206-b93c-485e91fac363,c5,c4,27,?,?,surb={'id': '73e8f810-1650-486c-bc4b-2c41a542eb6b', 'route': ['p1', 'e9', 'i5', 'x2', 'p2', 'c5']}
1769466623.3781266,RECEIVED,a7001fe3-52ce-41e6-b491-bf8fc9b96e00,94c58d49-bc67-48a8-a858-6d63c8f8bcfc,c4,c5,27,p2,?,surb={'id': '37475818-6ca7-4750-afc0-3023af6c0b26', 'route': ['p2', 'e3', 'i7', 'x12', 'p1', 'c4']}
1769466623.6135066,SENT,fc8878e2-dbb0-4d95-bee8-1186ac9a6b28,9c6b225a-4abf-4baa-9f70-4ed655dbadbd,c5,c4,3382,?,p2,
1769466623.613658,CREATED,ca2fbdde-59dc-4128-baeb-16bb33bdd9ed,0f615630-5f4e-430a-896c-da2999f01cc2,c5,c4,27,?,?,surb={'id': 'fcfad2f7-8967-4801-8960-50720778b6f9', 'route': ['p1', 'e2', 'i6', 'x9', 'p2', 'c5']}
1769466623.666011,RECEIVED,a4eeab30-f01f-410b-a7ad-3cb562f5fd8c,7442bcd6-3acc-4020-afa4-9300e3e18814,c2,c5,26,p2,?,surb={'id': '149ee09f-a0a7-40aa-9ace-512c2b1e4f8d', 'route': ['p2', 'e5', 'i3', 'x11', 'p2', 'c2']}
1769466623.8268192,SENT,ea9cce57-d84d-4809-8c2b-a7f8cc1b9536,867709b4-0d1f-4d9c-b807-d3e52ee3b1fd,c5,c4,3376,?,p2,
1769466623.8269672,CREATED,30df25bc-e6e1-47f3-8ce3-d3dbf4158a1b,29086d77-b39f-40f8-b405-dddce9ee030f,c5,c4,27,?,?,surb={'id': '89aebeed-0218-4e0d-862d-8e1e57503358', 'route': ['p1', 'e8', 'i12', 'x8', 'p2', 'c5']}
1769466624.1653578,SENT,9880e6f1-5986-4936-bb03-d7b714b0cd35,d9031976-c96c-4bf1-8c9a-8f21f10d5e2d,c5,c4,3355,?,p2,
1769466624.1655025,CREATED,6d16c279-a6e8-4fdf-8f73-47122aae5d7b,f222fd93-dbbd-4b4f-b273-040487075a9d,c5,c4,26,?,?,surb={'id': '01e8e21c-d70c-47b4-868e-7e78899cba89', 'route': ['p1', 'e5', 'i8', 'x2', 'p2', 'c5']}
