timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769466086.5251553,SENT,db523a2f-c554-4409-9445-370b7f1c5dfa,d746dadf-3589-4716-ae0d-da8fc4653d86,c3,DROP,2020,?,p3,
1769466086.5252938,CREATED,ee4d3420-c8cc-4839-b10a-fdd87060efbf,19ae406c-fea6-4c94-bb46-537fa9bc1038,c3,DROP,27,?,?,
1769466086.602702,SENT,32fa515b-b50f-4b8d-9c8d-5f5603e25882,efdf32b2-c087-4f92-a8d5-2cdf87e6eb20,c3,DROP,2019,?,p3,
1769466086.6028337,CREATED,f780cadc-994d-4457-ab2c-6b4a685318ac,5d6d8025-2639-48df-843d-6d5711d99616,c3,DROP,27,?,?,
1769466086.887977,SENT,35108390-55d9-4ca6-ac61-e134ecb42686,2998b6e7-ea38-490e-b731-37516b1508bc,c3,c1,3359,?,p3,
1769466086.8881595,CREATED,e97d4980-2902-4226-a256-97d73338c1d5,4ed214a0-6c32-4e67-9532-05a6253640c1,c3,c1,27,?,?,surb={'id': '4b16ec6f-4696-4442-abff-836973489395', 'route': ['p1', 'e5', 'i1', 'x10', 'p3', 'c3']}
1769466462.9520907,SENT,524f451b-3334-4653-8c9d-27664e32fda8,cb4bc73a-c5dd-44fc-85f5-0dad1fd959f1,c3,c1,3373,?,p3,
1769466462.952232,CREATED,128e07d6-c682-4c2e-81a7-be796567dec2,4f5bcba3-d34d-47e1-9b1a-5f40b718b867,c3,c1,27,?,?,surb={'id': 'f71a2035-f102-480d-ae55-34070c6a4e2b', 'route': ['p1', 'e11', 'i7', 'x9', 'p3', 'c3']}
1769466463.3638916,RECEIVED,2ffba083-40b7-4ea6-932e-ee05538bac5b,540fcc14-b8fc-4b7a-b154-ea54c489051b,c1,c3,27,p3,?,surb={'id': 'f6f699a5-2873-4b73-a0db-d4cc1fa29cb2', 'route': ['p3', 'e4', 'i10', 'x7', 'p1', 'c1']}
1769466463.4036734,SENT,a5886daa-4357-4275-8528-c769561f678c,dca543aa-a301-4992-8c7b-c7c5e7b33170,c3,c1,3385,?,p3,
1769466463.403792,CREATED,54d36c7e-c02a-45ea-b7ee-b647127eebfe,f094637f-10e0-4a34-a4f3-df4c0406d3fb,c3,c1,26,?,?,surb={'id': 'ea3f2e00-2de5-4057-bda0-21078522dac6', 'route': ['p1', 'e7', 'i5', 'x8', 'p3', 'c3']}
1769466463.5501885,RECEIVED,b6e10fc5-332a-4cee-a05a-d67aee006157,82280b68-cfe6-4b88-bb79-dfa1069d8d21,c1,c3,27,p3,?,surb={'id': '7c8a37eb-26cb-455c-b1d6-3993ee3b2d94', 'route': ['p3', 'e10', 'i9', 'x6', 'p1', 'c1']}
1769466463.607465,SENT,a9bdce12-c88f-430d-a20a-85a3e118f729,ae909640-11ce-449b-a692-7fd34551455d,c3,c1,3388,?,p3,
1769466463.607584,CREATED,8ed5bfe1-34c9-400c-8b63-eab1b9702c30,a6569478-0176-4ac5-8a63-9cdaf6ed8b2f,c3,c1,27,?,?,surb={'id': 'f9ed04a2-7890-485e-8e64-4ab2e380a76d', 'route': ['p1', 'e2', 'i10', 'x5', 'p3', 'c3']}
1769466463.80185,RECEIVED,a05ba6ab-e5c2-476e-81e1-617bfe524f72,53c4b737-7dcc-45ef-80e2-efdda12cd327,c1,c3,27,p3,?,surb={'id': '802b1602-a2b8-4e8f-ac58-38eae795d7cb', 'route': ['p3', 'e11', 'i2', 'x7', 'p1', 'c1']}
1769466463.8648891,SENT,e257ef9d-1822-4516-981d-47aa1ba1862e,ffe01636-bb7c-483a-bfb4-f01e0a3e79fc,c3,c1,3387,?,p3,
1769466463.8650079,CREATED,0d918a20-2635-4201-8142-bac4a2bfe572,b4555df3-3c3d-42ff-a50f-53dd29fd59f7,c3,c1,27,?,?,surb={'id': 'd3f29103-b288-47a8-b4e8-2939fb7e573a', 'route': ['p1', 'e9', 'i8', 'x6', 'p3', 'c3']}
1769466463.9076827,RECEIVED,e8ac52d8-643c-4526-9ba2-cf0eb694602b,193ea4fb-09f7-4afb-9ac4-5fc2f4b33234,c1,c3,27,p3,?,surb={'id': 'ab6b887c-fbbc-4a33-9fbe-a7c2e85aa0e9', 'route': ['p3', 'e10', 'i6', 'x12', 'p1', 'c1']}
1769466463.9713876,RECEIVED,0d706b96-b91e-4c9e-93d6-79a6ec806331,e6e7dc48-2dc5-4047-86e5-3f4da43005bb,c1,c3,25,p3,?,surb={'id': '82359444-7d62-4c1f-89d5-57889621c0ed', 'route': ['p3', 'e6', 'i3', 'x9', 'p1', 'c1']}
1769466464.5348554,RECEIVED,a01f6a2d-8d5a-4e9d-8d85-6538b5e22820,ca39c701-5fad-487d-b14c-a9f6b3595959,c1,c3,27,p3,?,surb={'id': '1f96aeed-79da-41fc-9337-19be296b57c9', 'route': ['p3', 'e1', 'i11', 'x9', 'p1', 'c1']}
1769466464.7754407,SENT,90b6bc60-0862-421e-bb98-6e7134c656a4,ca4f44cc-2b65-4073-a786-31e3ffde4610,c3,c1,3376,?,p3,
1769466464.7755983,CREATED,31d03257-78d3-483f-9475-528dbfd4018a,4c951879-ffdd-400f-93c1-e4c654e1034f,c3,c1,27,?,?,surb={'id': '0ed550c8-1fe1-4495-9186-843983fc4e19', 'route': ['p1', 'e8', 'i7', 'x11', 'p3', 'c3']}
1769466464.7994435,SENT,64e1cca1-916b-4a9f-aba6-6b30a9febcaa,9d2963ce-4c08-4eb1-ae9b-0b28844c0b63,c3,c1,3388,?,p3,
1769466464.7995923,CREATED,8cfc376b-bcd4-4ff0-977d-2a18782829cc,052aac3b-d8fd-4972-ac17-7ae08ba89016,c3,c1,27,?,?,surb={'id': 'ce624e0f-9421-4979-9d02-89aaf9cdd0b9', 'route': ['p1', 'e1', 'i11', 'x11', 'p3', 'c3']}
1769466464.8351014,RECEIVED,f7c1979d-3ffc-4cad-8551-98297b962189,96db4de1-9c8f-49f0-8f5e-c136ae100a42,c1,c3,27,p3,?,surb={'id': '02b1457a-b44d-47f2-98b4-11940b695f24', 'route': ['p3', 'e2', 'i5', 'x9', 'p1', 'c1']}
1769466465.0025885,RECEIVED,37980cec-e679-4dc1-b6a3-e27d340d5342,ccf2e001-ce59-4d71-93b8-b14c8cd2587e,c1,c3,26,p3,?,surb={'id': '0cf3d778-81a2-4f70-af3f-ad6a9c7b837a', 'route': ['p3', 'e5', 'i1', 'x9', 'p1', 'c1']}
1769466465.6390321,SENT,305d3bf7-403b-4586-a9f9-dd383a1ec2e6,1fa03a26-0833-4899-a3c8-9e2965cd6b11,c3,c1,3381,?,p3,
1769466465.6392403,CREATED,f840fad2-cc83-4478-ab6e-dcc04eb593a1,964cda48-699a-488b-a8ae-f8e55953cdb3,c3,c1,27,?,?,surb={'id': 'b8574d59-bc8a-4775-b7c5-b2d1015042a7', 'route': ['p1', 'e5', 'i2', 'x11', 'p3', 'c3']}
1769466465.8935974,RECEIVED,b91a878b-e3be-465f-96ec-222ddfe90ffb,f07687dc-4cbd-414c-8702-cc4c7ac328b3,c1,c3,27,p3,?,surb={'id': '32959c8b-8d9b-427d-9ca5-29ab1dc804ff', 'route': ['p3', 'e7', 'i4', 'x9', 'p1', 'c1']}
1769466466.1846209,RECEIVED,5b842dea-3321-4669-a57b-54ad53065627,0d1d76fd-262c-4fb7-9b35-ac919dbcff35,c1,c3,27,p3,?,surb={'id': '19f130cb-9055-42dc-abd7-f0dd72bbe7f6', 'route': ['p3', 'e10', 'i3', 'x4', 'p1', 'c1']}
1769466466.5223784,RECEIVED,8b7f0950-0a78-4128-bdfc-b4e7c34d8ca5,3d2f75ae-caac-4674-878a-c014b7e0d5aa,c1,c3,27,p3,?,surb={'id': '587cba4b-e094-4c36-b98c-a0bc10f5eff0', 'route': ['p3', 'e6', 'i8', 'x9', 'p1', 'c1']}
1769466466.794786,RECEIVED,9d7ff8e9-4e40-480e-ae26-baacc7ebe902,6497a258-7fec-47d1-b458-e842830b1c9a,c1,c3,27,p3,?,surb={'id': '9b901b9d-2468-4852-9ea3-1b7c52a0532b', 'route': ['p3', 'e9', 'i7', 'x10', 'p1', 'c1']}
1769466467.1018045,SENT,66712b84-fddc-4d35-9836-744bc1c194aa,6222f03f-5d34-4247-bcc1-1d35c6495712,c3,c1,3376,?,p3,
1769466467.1019673,CREATED,b3eb2ff2-484c-4d55-a8b4-3cd2a3aec42f,9450ceeb-3f8a-4f50-ab78-5a81fd0f87f8,c3,c1,27,?,?,surb={'id': '69555cc5-9d02-4d9c-9cfa-3a443621ee60', 'route': ['p1', 'e7', 'i8', 'x8', 'p3', 'c3']}
1769466467.179913,RECEIVED,90cfedb4-5f3c-4063-ad67-8267b17208dd,6361b426-e6cb-45b5-aa2e-3dfdedf67dd5,c1,c3,27,p3,?,surb={'id': '33ad63ef-3c63-459b-a314-5f447490c723', 'route': ['p3', 'e9', 'i9', 'x10', 'p1', 'c1']}
1769466467.2780097,RECEIVED,0591e3a9-0e37-45d4-a4c8-f9a13421ed79,a8cad703-c7f7-4a71-a93d-224cd40710b7,c1,c3,27,p3,?,surb={'id': '096e30d4-0460-4718-9464-16e796d095ed', 'route': ['p3', 'e1', 'i4', 'x11', 'p1', 'c1']}
1769466467.4881408,SENT,f3b40e89-e262-4f6a-bd50-8d0e0f83ef56,de9df3b5-6187-474b-92a7-410b7594f9a3,c3,c1,3390,?,p3,
1769466467.4882941,CREATED,fc85006a-9bf3-45b7-a863-568aaee9492f,4bd899bb-8f7b-4cd4-bdb9-cb379723c9c9,c3,c1,27,?,?,surb={'id': '79b2f9c2-a040-4751-9a93-4232b97ba05a', 'route': ['p1', 'e1', 'i12', 'x4', 'p3', 'c3']}
1769466467.8528805,RECEIVED,5ad517d7-ff09-40d2-b52f-e6adca351764,5fafc566-9a38-49c2-a68e-3688b88e4197,c1,c3,27,p3,?,surb={'id': 'b95e5735-4e2f-4a34-9d7c-fe855915dc90', 'route': ['p3', 'e11', 'i6', 'x1', 'p1', 'c1']}
1769466468.2713027,RECEIVED,b4b9fedb-038f-4870-a1f4-c70bbab9d1dd,abcd7027-e5b8-42cc-8f9c-4f378e810a07,c1,c3,27,p3,?,surb={'id': '16d9ef88-eeb5-421c-ac40-71fcca620e3c', 'route': ['p3', 'e11', 'i9', 'x6', 'p1', 'c1']}
1769466468.3821552,RECEIVED,680fb304-8e75-4331-93b3-8fae53bd5db4,b3b75b3f-3cba-4e13-96aa-a69472b0cf59,c1,c3,27,p3,?,surb={'id': 'e677a911-5ef6-4ff8-b77d-46a596b443d7', 'route': ['p3', 'e9', 'i1', 'x10', 'p1', 'c1']}
1769466468.3981152,RECEIVED,ae8b856b-bbf1-461f-a7d1-652d5ba49cd6,007a5abc-af71-4ae5-a867-12ac2ae9d844,c1,c3,27,p3,?,surb={'id': 'ce3c8d81-9ec4-4d95-916e-62062876fb9a', 'route': ['p3', 'e1', 'i12', 'x9', 'p1', 'c1']}
1769466468.5009823,RECEIVED,6c8016eb-634b-4e21-aea0-c8786f5a6fc6,11b2942f-46e3-4dd0-b666-380a7c380995,c1,c3,26,p3,?,surb={'id': '6e7261a1-3bc6-4c7c-b4b7-bb503ef74f9d', 'route': ['p3', 'e12', 'i10', 'x3', 'p1', 'c1']}
1769466468.6059253,RECEIVED,9bf1885d-e072-426a-aad6-b88affe74c5a,d68e0bfa-94c9-4afe-a0ab-aacd1b3b3d99,c1,c3,27,p3,?,surb={'id': '18e7974c-03dd-4390-a7e5-01ef88a08d81', 'route': ['p3', 'e10', 'i4', 'x1', 'p1', 'c1']}
1769466469.1984162,SENT,8fd3e90a-fc56-4f3e-bdb3-6bdfc4c10a0c,13dabdfb-1eff-4bc5-9797-19de48a8876c,c3,c1,3380,?,p3,
1769466469.1985512,CREATED,10afbb4e-34bc-46a4-be1e-b2df850c6dd4,5ff1965e-469b-4b42-b43a-5ae5cfea1395,c3,c1,27,?,?,surb={'id': 'a67b3797-1ebe-4d0d-8897-924bd127ffd6', 'route': ['p1', 'e4', 'i2', 'x8', 'p3', 'c3']}
1769466469.418004,SENT,48e096fe-82c8-459e-8da5-bc188693eedc,f9e279eb-e162-4434-8cba-366a8d752dae,c3,c1,3379,?,p3,
1769466469.4182947,CREATED,418417f1-f0e5-4bee-ad7b-868b949bdea4,9e3c9589-9478-4c51-b17d-75855ed44321,c3,c1,26,?,?,surb={'id': '8d258b14-e896-4399-a247-29bb30d372b3', 'route': ['p1', 'e3', 'i9', 'x7', 'p3', 'c3']}
1769466469.4691598,RECEIVED,55314e2f-9b67-44e9-b59a-11ef5922f045,6e4511dc-71eb-4e3d-9587-315cb036c8be,c1,c3,26,p3,?,surb={'id': '241ef8eb-d4fb-44db-89d3-e08d821b46b7', 'route': ['p3', 'e3', 'i5', 'x10', 'p1', 'c1']}
1769466469.5276723,RECEIVED,b9b297b4-2ec2-4cfc-8651-71c92ca8b58b,00e97d4c-0309-4d55-b9a0-b6c968eeb659,c1,c3,27,p3,?,surb={'id': 'e58891d0-f68b-4498-b7ac-0db7ad73228e', 'route': ['p3', 'e10', 'i6', 'x9', 'p1', 'c1']}
1769466469.630816,SENT,e9916e45-9bfe-44d8-b346-0745778fcf25,635208ea-3b2f-4208-94a9-708d100aeefc,c3,c1,3391,?,p3,
1769466469.6309762,CREATED,88e89c06-ff15-4340-92bd-0aadf5944c8f,ff2f25a6-08ca-4e69-a955-4a9fb7245bf2,c3,c1,27,?,?,surb={'id': '0ec58001-6ce0-4349-9e2b-0419dbf7e6e4', 'route': ['p1', 'e9', 'i10', 'x4', 'p3', 'c3']}
1769466469.753823,RECEIVED,67f0e86f-dd72-4d4d-91c0-723adf7b37a8,979d00fc-6479-4fbe-ad3f-99896f2b36a8,c1,c3,26,p3,?,surb={'id': '637099c3-177e-482d-8091-e755f1031228', 'route': ['p3', 'e6', 'i3', 'x4', 'p1', 'c1']}
1769466470.3332055,RECEIVED,42bc025a-4206-452d-be0d-38675dfec747,8219a096-715b-4fe4-85b7-7c16b834de26,c1,c3,26,p3,?,surb={'id': 'daaf8b24-52d8-4bf0-a6da-428d8ccae031', 'route': ['p3', 'e7', 'i11', 'x8', 'p1', 'c1']}
1769466470.6249697,RECEIVED,bf30aa48-c9a7-40d4-ab10-75f451ec076f,e72212e5-e7bc-4316-ad47-819ba84ddd52,c1,c3,27,p3,?,surb={'id': '7f82ec27-2a8b-4e20-a7ab-a2bbb33a9651', 'route': ['p3', 'e9', 'i4', 'x11', 'p1', 'c1']}
1769466471.0659912,SENT,57fcd867-211f-496a-b31a-1fdd990dc036,1da2e28f-6628-43a5-8741-77abb59077f6,c3,c1,3379,?,p3,
1769466471.0661721,CREATED,1ac7ef56-d637-402b-b4fc-643020ade12c,7d7d8255-ab7d-4772-af71-6bafc42d8a7a,c3,c1,27,?,?,surb={'id': 'a66a75f1-b34f-4dea-9d93-e6b55580b3e8', 'route': ['p1', 'e9', 'i9', 'x9', 'p3', 'c3']}
1769466471.1499207,RECEIVED,21d1561b-296f-401f-8c83-1612c426cb5b,29f3a4b0-da39-4987-8081-edb2d4f59156,c1,c3,26,p3,?,surb={'id': '0fa3a7a6-e97f-4beb-b727-0fdf9feb088b', 'route': ['p3', 'e1', 'i11', 'x10', 'p1', 'c1']}
1769466471.2531672,SENT,2de3d4b5-f4cd-44fd-a982-64b283c3c75d,e5074755-6e7a-44de-814f-6e66e646ea6d,c3,c1,3394,?,p3,
1769466471.2533226,CREATED,2cc1665d-ee3c-4d7e-a769-8565e0291bdf,15845965-5c44-4461-a304-a19cbea7a0f4,c3,c1,26,?,?,surb={'id': '8ff73ef2-9568-439e-9403-f7129aae996e', 'route': ['p1', 'e7', 'i3', 'x12', 'p3', 'c3']}
1769466471.4652343,SENT,2ac380c3-a156-47af-9a0a-4b299ad0a763,d9a5a300-ec41-4399-a97e-fe10ded10268,c3,c1,3386,?,p3,
1769466471.4653354,CREATED,c728e810-06c5-4044-809f-1df6a186d6bf,e7d8c6bb-3c74-4996-90bc-adeb0152fdc9,c3,c1,26,?,?,surb={'id': '74263fd3-9fc0-4608-b6a6-78c28b56725a', 'route': ['p1', 'e10', 'i12', 'x10', 'p3', 'c3']}
1769466471.5359445,SENT,900fd3b7-9f1c-46ce-81a2-28091b9167c0,e8aebd9a-62a7-477a-9a22-11ab799f2a58,c3,c1,3384,?,p3,
1769466471.5360446,CREATED,46eba368-ada6-4f03-a39d-fb7250211238,92f0eaac-d7b0-4ffb-a377-022f02859619,c3,c1,27,?,?,surb={'id': 'ec7b3597-4956-4605-8417-04392507239a', 'route': ['p1', 'e11', 'i3', 'x4', 'p3', 'c3']}
1769466471.6589553,RECEIVED,cfa21c3b-a1e2-4e02-ae1a-74cafdb4a15b,e92afe25-9175-4b4d-9c80-2643a00eee77,c1,c3,27,p3,?,surb={'id': '1051e6fd-1d71-4f9b-87f2-ecb9d9a5fede', 'route': ['p3', 'e1', 'i11', 'x3', 'p1', 'c1']}
1769466471.6713398,RECEIVED,d43a68f7-d61e-4b0e-82d0-c686a450fabe,670ff0ec-5dc9-4b6c-ab19-3727daa169b6,c1,c3,26,p3,?,surb={'id': 'b97c5180-b1ae-415e-9a24-37991fe01154', 'route': ['p3', 'e3', 'i2', 'x5', 'p1', 'c1']}
1769466471.6928108,SENT,4b1b147e-32ac-4e2b-8d9e-de67bc13aa9e,7113c4a9-81cb-42cf-9525-73acc3c88f3e,c3,c1,3391,?,p3,
1769466471.692908,CREATED,e713d532-460b-4e9f-abe0-dcadbdd12cf5,3b8ee5d4-9a43-446c-bcb9-34b15075ab4a,c3,c1,27,?,?,surb={'id': '257b0741-2aad-49fb-b6ce-0b004f687566', 'route': ['p1', 'e2', 'i11', 'x2', 'p3', 'c3']}
1769466471.8510103,SENT,09865cf6-d04e-43d1-9796-3fa51c209e97,a213dfdc-0a7d-4f55-be9f-81ede6705262,c3,c1,3360,?,p3,
1769466471.8518565,CREATED,345a6ca6-6950-40d0-adbd-32cf06c38160,d4d9ba8e-3c9e-43db-89fd-d86a5bff3c57,c3,c1,27,?,?,surb={'id': '8955255f-1ffd-4f7c-8ec7-a2b5882765bb', 'route': ['p1', 'e4', 'i1', 'x4', 'p3', 'c3']}
1769466471.9471745,SENT,13fe57a6-ac2e-44aa-b5fe-6208fa5cb696,eb7a84f6-4ac1-49c8-82fe-c2a8dbaa4c77,c3,c1,3372,?,p3,
1769466471.9473073,CREATED,7cc9b064-4d7e-49a4-8392-e018f2e9adc8,949c6394-e319-4922-9ede-3e7ec2963431,c3,c1,25,?,?,surb={'id': 'ecb2c11e-6e4b-487a-a0ec-b1dfd4f59862', 'route': ['p1', 'e9', 'i10', 'x6', 'p3', 'c3']}
1769466472.0615816,RECEIVED,44992a47-cac5-4d2e-8d09-c81338152a10,c0fae2a7-d92a-4220-83fe-3f20411a04c7,c1,c3,26,p3,?,surb={'id': '00facedf-8d8b-414c-9452-7a61621d7134', 'route': ['p3', 'e12', 'i4', 'x9', 'p1', 'c1']}
1769466472.2737527,SENT,3656d006-cde5-45b2-a6d9-4169a755676e,f7bdd365-939c-482d-ab06-5fa2f558c13f,c3,c1,3383,?,p3,
1769466472.2739027,CREATED,0ae79817-1bf1-47c1-acfc-04a49c2b62b0,37e61ccc-9480-4722-ba57-502639d0781c,c3,c1,27,?,?,surb={'id': '7de26102-615c-4d31-8fd2-e58a258b0af8', 'route': ['p1', 'e10', 'i4', 'x1', 'p3', 'c3']}
1769466472.3630974,SENT,86487a22-ad86-4587-837d-1ce0b5d6d99f,81809326-7aa8-4c10-9422-aeb871e53fda,c3,c1,3380,?,p3,
1769466472.3632505,CREATED,9b294b08-f8ed-4b38-9236-1e4f8147411a,de6c500a-b051-4905-b7ad-f30d5b69c531,c3,c1,26,?,?,surb={'id': '69222a37-aa47-44bd-af3a-145d62794dac', 'route': ['p1', 'e8', 'i1', 'x9', 'p3', 'c3']}
1769466472.3747559,SENT,64add826-9a13-4af2-ad1b-9d8c224ccf9f,6c05c1b3-51c8-4c24-b96f-27beefa37870,c3,c1,3385,?,p3,
1769466472.3748999,CREATED,e64e4ebd-a396-4e6b-a79c-0761b6863819,97616e87-720f-436e-a5e3-8f987d889b43,c3,c1,27,?,?,surb={'id': '33e52d09-f62d-43d0-adad-73d6e003e1d0', 'route': ['p1', 'e8', 'i2', 'x11', 'p3', 'c3']}
1769466472.4470823,RECEIVED,6c756f6d-a74b-441f-9c54-893e9f085d84,1b066def-2371-4d92-a783-a4fd25ddf2f3,c1,c3,27,p3,?,surb={'id': '2752bd3d-0ff2-4319-aeb6-e7c0c65e1ad2', 'route': ['p3', 'e5', 'i1', 'x12', 'p1', 'c1']}
1769466472.7452252,RECEIVED,2a309edc-d0f9-4e14-baf0-d440a078a0ff,8d84df2e-fe59-4c99-955e-a2447d4a70b0,c1,c3,27,p3,?,surb={'id': '614bebb8-88cb-43cf-a542-ab1a4948593e', 'route': ['p3', 'e9', 'i6', 'x3', 'p1', 'c1']}
1769466473.0189743,SENT,d90cadae-e683-4b72-8436-9d43d1c0616c,cf2952f0-bafe-4303-aa7d-d1316165f463,c3,c1,3361,?,p3,
1769466473.0191617,CREATED,140d8518-2e33-422d-be67-5fb9541f37a6,1efe00c5-0c7f-4d10-99f9-433246d539d9,c3,c1,27,?,?,surb={'id': 'e80c03b0-63c3-4e33-8b5a-b9bb930e642f', 'route': ['p1', 'e2', 'i5', 'x9', 'p3', 'c3']}
1769466473.1802056,RECEIVED,e139f503-e824-4cb5-9022-b9868ff39c43,dc5d82dd-0ea9-4c95-8c2d-0fd3d9ea2609,c1,c3,27,p3,?,surb={'id': '3ba46090-32a2-467c-9d9a-5beac64e2ef2', 'route': ['p3', 'e5', 'i8', 'x1', 'p1', 'c1']}
1769466473.3777487,RECEIVED,05ccf95f-cd15-46e0-8b28-156e99ce5cc3,dfa99c13-11da-44a7-814f-1bf5c6dcafe2,c1,c3,27,p3,?,surb={'id': '365f1896-bc2b-4822-9f04-d42919a82488', 'route': ['p3', 'e5', 'i5', 'x6', 'p1', 'c1']}
1769466474.0207295,SENT,69a6abfa-919e-4090-a906-e36ca3f26c15,92f92290-8c5f-4e4a-a2ae-6d1e21e47c80,c3,c1,3400,?,p3,
1769466474.0208294,CREATED,825ecfbe-c31d-49a7-9b32-093204db76cb,6296200d-ef67-4bc2-87bc-e5e57cdeaacf,c3,c1,27,?,?,surb={'id': '8624e35c-67b4-492d-81c6-df641adaec28', 'route': ['p1', 'e10', 'i8', 'x3', 'p3', 'c3']}
1769466474.2735214,RECEIVED,d97126b5-7a3e-49ec-9e62-93c888ebea41,da494479-b763-487f-be95-e09e94ad19dd,c1,c3,26,p3,?,surb={'id': '69b83c11-f540-4e52-ac7c-ce9bb04cfbed', 'route': ['p3', 'e10', 'i10', 'x8', 'p1', 'c1']}
1769466474.2947752,SENT,f683af78-07bd-487f-8bac-efc79dd35022,29a565a0-bfdd-47ac-a760-88b027b7da21,c3,c1,3393,?,p3,
1769466474.2948766,CREATED,b66c8f27-7bd3-4f65-84f3-a42ff4b5ba79,6e0b2dc6-ea25-4f80-b834-08dc22e5a064,c3,c1,27,?,?,surb={'id': '4eedc607-6ee8-45cd-9d8a-d85294aaa648', 'route': ['p1', 'e12', 'i6', 'x12', 'p3', 'c3']}
1769466474.3494139,RECEIVED,f4819e16-8326-417f-87d8-19a0e5c953f4,9a26010c-acb5-425d-a31d-982d3ac831dc,c1,c3,24,p3,?,surb={'id': '2f75355f-d4b7-4c36-87de-962dfcc4fde8', 'route': ['p3', 'e3', 'i9', 'x2', 'p1', 'c1']}
1769466474.441607,RECEIVED,23d71251-19ae-4da8-8244-fed64f15311e,7b146934-7996-4029-98fc-9c23b075ea98,c1,c3,27,p3,?,surb={'id': '548108c0-4a7c-427b-a43c-53a632edd210', 'route': ['p3', 'e11', 'i9', 'x3', 'p1', 'c1']}
1769466474.780676,SENT,2e9a557b-fdb7-49d1-a3f1-b69302ace81c,0dd83821-966e-4712-97df-9f3cf43527a8,c3,c1,3375,?,p3,
1769466474.780776,CREATED,9f931ac2-316e-46dd-8b57-f6fc994a32d8,308be2fb-20a1-4d37-804e-e5a545756748,c3,c1,27,?,?,surb={'id': 'b5b6f9d4-8545-4adb-b517-38de73878bcc', 'route': ['p1', 'e2', 'i1', 'x11', 'p3', 'c3']}
1769466474.915539,SENT,82210d68-63bd-465f-977f-5f481c1428bc,8d88e14c-3bdf-4873-8279-9333a4afcfbd,c3,c1,3384,?,p3,
1769466474.915927,CREATED,2633989c-4db7-4ef3-b86a-3e22e4e65dbd,b3a42bee-0005-423a-9397-6b246ace6410,c3,c1,27,?,?,surb={'id': '51186cb3-fbec-4525-9b1e-b3c93863859d', 'route': ['p1', 'e9', 'i2', 'x3', 'p3', 'c3']}
1769466475.0860872,RECEIVED,53347676-fcc7-4123-aca9-006b399ba24b,ab5f5964-1944-4d1a-87f2-4c21875620cf,c1,c3,27,p3,?,surb={'id': '1e1e619f-2828-4f90-a1f8-5060403200d9', 'route': ['p3', 'e4', 'i1', 'x7', 'p1', 'c1']}
1769466475.40062,SENT,a28eb171-b490-4182-a2e7-a71aaec1a88b,0f5c2147-22f9-4d14-ba0f-34bf27ce1291,c3,c1,3367,?,p3,
1769466475.4006948,CREATED,7d7444f5-5041-4d12-b384-1b50c2966bbe,bac6f492-0a7c-4945-99fd-d0c5ea5eff76,c3,c1,26,?,?,surb={'id': '4b54eabc-73a2-423c-8a7a-a5dc55935426', 'route': ['p1', 'e3', 'i7', 'x5', 'p3', 'c3']}
1769466475.8175216,SENT,0ccfa368-2e95-4f89-a357-373b42f32deb,e915afdc-ba18-4fea-8d46-cc9585865f23,c3,c1,3386,?,p3,
1769466475.817672,CREATED,93e1cb02-1b2f-41e4-a4a8-ae1abc1698d6,a89b07e2-ffc9-49d2-bf54-c6e007e7ee2f,c3,c1,27,?,?,surb={'id': '891c0881-1529-41ea-8ac3-6866382ce41b', 'route': ['p1', 'e9', 'i8', 'x3', 'p3', 'c3']}
1769466475.859705,SENT,0f0d3993-3737-4fed-9e9b-837f9c08913d,71d7ffa4-9b85-4ab5-87b6-0c3e6a95815c,c3,c1,3379,?,p3,
1769466475.8598466,CREATED,7553c53b-8540-42ac-b6c5-700e1401f04c,50822820-a34f-48db-a4e2-a9732244b2b3,c3,c1,27,?,?,surb={'id': 'be1f112f-7e12-4b50-800d-b0aff26e3809', 'route': ['p1', 'e2', 'i4', 'x12', 'p3', 'c3']}
1769466476.1979177,SENT,83d5134a-865c-43a4-84b1-d3d1ebe618ed,5f309f08-4318-40df-86bd-964a0af2bab9,c3,c1,3383,?,p3,
1769466476.1980956,CREATED,9714f606-c31a-41db-84ca-241006d6f535,a704e514-e935-470f-a5fb-c57763ffea11,c3,c1,27,?,?,surb={'id': '2d4dacfb-4fe1-4428-961c-4332d73bfe41', 'route': ['p1', 'e3', 'i2', 'x12', 'p3', 'c3']}
1769466476.3432884,SENT,eb8525aa-3952-495d-8045-ecf72390313d,2ec70a52-b917-4e00-97d7-574c1755a092,c3,c1,3392,?,p3,
1769466476.343434,CREATED,9f394ea3-fb5c-426d-87c4-00828229e344,7e00791e-443e-4fc7-8703-ed273cfdddcb,c3,c1,27,?,?,surb={'id': '4b9091cf-35c1-46d0-8564-80ef66d900a9', 'route': ['p1', 'e10', 'i3', 'x8', 'p3', 'c3']}
1769466476.3863025,SENT,cbc1fa5f-66b3-4eff-bfe0-095e56440afb,facd31ff-b3cc-41f1-b685-5e35f72a1c21,c3,c1,3360,?,p3,
1769466476.3867311,CREATED,d71e25f3-067f-445a-a812-39c4cbf3b5b2,fc753bf6-36a7-4484-bee4-5791766e6fce,c3,c1,26,?,?,surb={'id': 'e96328d3-cf79-45c5-8a7c-1af6643dd332', 'route': ['p1', 'e9', 'i3', 'x7', 'p3', 'c3']}
