timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769744229.7762213,RECEIVED,f9dc70ed-cad5-49cd-b520-b3891d898989,d58344ac-5f74-4920-93e9-0970f215510b,c4,c5,26,p2,?,surb={'id': '8c81d9df-2e1d-4080-816c-96023dbce235', 'route': ['p2', 'e5', 'i3', 'x11', 'p1', 'c4']}
1769744229.8180344,RECEIVED,20893f54-50ac-417c-9063-6b091477949f,99d9e332-8bae-4db6-92e5-cc12b72b5678,c4,c5,27,p2,?,surb={'id': '29faf14d-0276-43d3-9b3a-36dbe8316590', 'route': ['p2', 'e12', 'i7', 'x5', 'p1', 'c4']}
1769744229.8428433,SENT,0d2c3723-b61d-4d79-ae0e-1964a28ae372,1c1b7b2c-4af4-4c88-8f2f-cb34e59ffbe2,c5,c1,3367,?,p2,
1769744229.8429716,CREATED,306605bd-0d21-4685-b55f-5532c10c277d,73b53f88-0002-43c1-b114-b86957a77d01,c5,c1,27,?,?,surb={'id': '9dda6835-4ccf-40d9-8b1f-7373594e741f', 'route': ['p1', 'e8', 'i6', 'x7', 'p2', 'c5']}
1769744229.9269233,RECEIVED,3762bbec-81c3-4bdc-b897-9356cf9aa5f5,d8c2fda3-761c-4500-981b-ba404b0e4665,c4,c5,27,p2,?,surb={'id': 'c9af7504-01d1-4dc9-a02e-79bf7c88f727', 'route': ['p2', 'e4', 'i4', 'x6', 'p1', 'c4']}
1769744230.4896824,RECEIVED,a87bdb66-b9a6-4769-8a9d-5a899e404539,d58344ac-5f74-4920-93e9-0970f215510b,c4,c5,26,p2,?,surb={'id': '8c81d9df-2e1d-4080-816c-96023dbce235', 'route': ['p2', 'e5', 'i3', 'x11', 'p1', 'c4']}
1769744231.03393,SENT,1685c38f-1c70-487f-b7f5-24f6898500ee,4a21b015-3509-4441-aec6-cc25c67deb64,c5,c1,3379,?,p2,
1769744231.0342872,CREATED,920d961b-ae9c-4a23-88a9-e81918434da6,d11c4be5-0feb-44ee-a6ee-1631a1928ad7,c5,c1,27,?,?,surb={'id': 'b1a1c471-a462-465f-b1fd-876f5a3a3fd9', 'route': ['p1', 'e6', 'i1', 'x2', 'p2', 'c5']}
1769744231.0655444,SENT,d1b74d27-3c99-4be3-93ca-5adb13708d30,b416ac7d-3736-4e57-bd8e-288210d4fd79,c5,c1,3376,?,p2,
1769744231.065681,CREATED,e35017bd-ed4a-4058-a392-d7569413d220,d11c4be5-0feb-44ee-a6ee-1631a1928ad7,c5,c1,27,?,?,surb={'id': 'b1a1c471-a462-465f-b1fd-876f5a3a3fd9', 'route': ['p1', 'e6', 'i1', 'x2', 'p2', 'c5']}
1769744231.1885986,RECEIVED,5e09f689-addc-4a27-a267-92ea887fd935,948ae38f-b2db-46c3-bb77-6885176c199b,c4,c5,27,p2,?,surb={'id': 'ffd7c46d-f4fd-4b57-89e9-a616f5fdc144', 'route': ['p2', 'e2', 'i5', 'x12', 'p1', 'c4']}
1769744231.2471998,RECEIVED,827cf235-bca9-463f-9e24-65187a06fbe0,99d9e332-8bae-4db6-92e5-cc12b72b5678,c4,c5,27,p2,?,surb={'id': '29faf14d-0276-43d3-9b3a-36dbe8316590', 'route': ['p2', 'e12', 'i7', 'x5', 'p1', 'c4']}
1769744231.2949715,SENT,7aaedf55-58b5-4e40-bd39-d960658cf50e,ffec0226-8f9e-4bf4-a14a-73a7ee170be5,c5,c1,3385,?,p2,
1769744231.2951024,CREATED,6056892d-48bb-4ba6-8343-2f4e0c91e707,24839e99-9c05-4d27-80ad-1af35618599a,c5,c1,26,?,?,surb={'id': 'a11f15a3-ba95-477c-ba87-91e1bd857fa7', 'route': ['p1', 'e2', 'i12', 'x8', 'p2', 'c5']}
1769744231.757987,SENT,c3765abc-d2cf-406d-adfb-bdcd8edac745,c69ac14d-dc10-4815-b71a-ae170a3511eb,c5,c1,3388,?,p2,
1769744231.758146,CREATED,21a17737-a21b-4af6-9379-e428fb8cf38d,24839e99-9c05-4d27-80ad-1af35618599a,c5,c1,26,?,?,surb={'id': 'a11f15a3-ba95-477c-ba87-91e1bd857fa7', 'route': ['p1', 'e2', 'i12', 'x8', 'p2', 'c5']}
1769744231.8379254,SENT,6617c2f6-850b-4e4e-b384-0d179900ad39,d8860862-13a0-422e-b5fa-05d19fd5052d,c5,c1,3400,?,p2,
1769744231.8380888,CREATED,ceaf133c-11d2-4839-9bf7-d990f765ab76,c6579fdb-2aa9-47cf-9b66-6adf71c572ea,c5,c1,27,?,?,surb={'id': '454f5b82-a4a9-4479-b295-12b5105a1394', 'route': ['p1', 'e11', 'i5', 'x5', 'p2', 'c5']}
1769744231.9250977,SENT,e90a37b1-b9bd-40dd-a711-aa8674c46c05,30986f5c-5a35-4b29-8e23-49a1f7b7910a,c5,c1,3383,?,p2,
1769744231.9252348,CREATED,30a24e1c-e61d-41da-82f9-5e2613402745,c6579fdb-2aa9-47cf-9b66-6adf71c572ea,c5,c1,27,?,?,surb={'id': '454f5b82-a4a9-4479-b295-12b5105a1394', 'route': ['p1', 'e11', 'i5', 'x5', 'p2', 'c5']}
1769744232.0730045,SENT,b997d5aa-c688-4b70-903c-d290dffdd1e5,4f2f5397-f872-4bc3-81cc-6b597bcc2b7d,c5,c1,3407,?,p2,
1769744232.073187,CREATED,ee03a030-9bb4-44f2-911f-bd73da808459,b895d12d-f4e0-457e-b678-a365aaab5679,c5,c1,27,?,?,surb={'id': '18770a17-e489-4b36-84b3-842ad6c2f9e3', 'route': ['p1', 'e11', 'i7', 'x12', 'p2', 'c5']}
1769744232.1705048,RECEIVED,b757f30e-667c-4841-b7c7-9474fb41f407,085a5922-3225-4e1d-b8f1-bc91f075a15f,c4,c5,27,p2,?,surb={'id': 'f0bc0f66-2ad9-478d-bce4-0e36ddcfc395', 'route': ['p2', 'e6', 'i5', 'x12', 'p1', 'c4']}
1769744232.3058724,RECEIVED,20685816-e0b8-4462-9602-db50840c67fb,948ae38f-b2db-46c3-bb77-6885176c199b,c4,c5,27,p2,?,surb={'id': 'ffd7c46d-f4fd-4b57-89e9-a616f5fdc144', 'route': ['p2', 'e2', 'i5', 'x12', 'p1', 'c4']}
1769744232.5592046,SENT,32cb980e-f13d-4591-80ab-2a9c80b95fdb,2c9b4d23-b5de-4098-a027-01ad90845ddc,c5,c1,3407,?,p2,
1769744232.5594077,CREATED,acf3b706-a74d-4701-933b-7de58d9fba05,b895d12d-f4e0-457e-b678-a365aaab5679,c5,c1,27,?,?,surb={'id': '18770a17-e489-4b36-84b3-842ad6c2f9e3', 'route': ['p1', 'e11', 'i7', 'x12', 'p2', 'c5']}
1769744233.0634017,RECEIVED,09c63f74-52ce-4176-bfa7-b17b8daf4e1a,4203aa02-9301-4d34-a5aa-0856a0bd65ed,c4,c5,27,p2,?,surb={'id': '70599ec4-c20a-4e89-b386-d9dc34f906fb', 'route': ['p2', 'e7', 'i9', 'x7', 'p1', 'c4']}
1769744233.211842,SENT,bcfa3cfe-b152-4ce5-a458-ad517c6bd744,210c785c-2575-4d65-93dd-c7c981308ee2,c5,c1,3375,?,p2,
1769744233.211972,CREATED,2427ea66-d06a-4f01-90d6-61589d62bd64,e761b269-8a96-401f-8ce2-3fca5a819520,c5,c1,27,?,?,surb={'id': '4e1a5a72-3423-4c80-9b74-a9070e4fe44c', 'route': ['p1', 'e10', 'i5', 'x5', 'p2', 'c5']}
1769744233.247536,SENT,b29b839b-0233-4e42-91a5-2acd1637c2d2,9a4ca9cf-4989-4ae3-8a68-e80957b99eb3,c5,c1,3380,?,p2,
1769744233.2476683,CREATED,5ce10d32-3ce9-4ebd-a7f2-82a43721a70f,e761b269-8a96-401f-8ce2-3fca5a819520,c5,c1,27,?,?,surb={'id': '4e1a5a72-3423-4c80-9b74-a9070e4fe44c', 'route': ['p1', 'e10', 'i5', 'x5', 'p2', 'c5']}
1769744233.3058498,SENT,41affd6f-a39f-4a3d-93f7-77a149df0164,16b3d98f-9697-4258-af38-9b524b8ad66e,c5,c1,3375,?,p2,
1769744233.3059971,CREATED,8f3d568d-4dfe-4031-a88c-03d959e88e0b,b1e6e2ca-7fbb-4f03-a74d-64bf459aa01a,c5,c1,27,?,?,surb={'id': '6a24ccd9-c682-4a3c-b637-370318bb6e99', 'route': ['p1', 'e5', 'i2', 'x10', 'p2', 'c5']}
1769744233.5401082,RECEIVED,8cd39de6-2d71-4c90-ae3e-90bc306097d7,a19a845c-2b9a-4ed2-95f6-6becaa3d01fb,c4,c5,26,p2,?,surb={'id': '4146c315-6c9a-4fe7-9c87-b76dc9f1795e', 'route': ['p2', 'e9', 'i4', 'x11', 'p1', 'c4']}
1769744233.8885736,SENT,bc54252c-fd44-4a22-a428-ca310c75e7ca,bf70e94b-726b-4db6-a5c3-d0991df875f9,c5,c1,3379,?,p2,
1769744233.888719,CREATED,91d7b46c-74ea-4bb9-b243-c4a7235bf834,b1e6e2ca-7fbb-4f03-a74d-64bf459aa01a,c5,c1,27,?,?,surb={'id': '6a24ccd9-c682-4a3c-b637-370318bb6e99', 'route': ['p1', 'e5', 'i2', 'x10', 'p2', 'c5']}
1769744234.103443,RECEIVED,c5d2e361-4d25-4076-9cc1-6ec0037b6b1a,4203aa02-9301-4d34-a5aa-0856a0bd65ed,c4,c5,27,p2,?,surb={'id': '70599ec4-c20a-4e89-b386-d9dc34f906fb', 'route': ['p2', 'e7', 'i9', 'x7', 'p1', 'c4']}
1769744234.384487,RECEIVED,99dbcbe3-fa97-4e16-b7e3-61b92d01ce53,5e31823b-7a22-4a1a-8344-386fa1137e29,c4,c5,27,p2,?,surb={'id': 'a50d010f-b49f-4b0e-8d83-5c7329ce3946', 'route': ['p2', 'e6', 'i10', 'x6', 'p1', 'c4']}
1769744234.4742074,SENT,545dfd38-0502-4436-9c7c-528530fec3cf,e7939363-6c62-41e2-943e-a3853ba199f1,c5,c1,3364,?,p2,
1769744234.474339,CREATED,765bd481-43ef-4cb6-a41b-446eb7bdf6dd,a60a8e81-1485-4df3-9a04-62ef8207a255,c5,c1,26,?,?,surb={'id': '382e2283-5419-4f58-b1be-d2a18eaa92db', 'route': ['p1', 'e10', 'i9', 'x4', 'p2', 'c5']}
1769744234.4820595,RECEIVED,1d940e2e-65d2-483b-8eb0-ef0d9bf3e30e,5e31823b-7a22-4a1a-8344-386fa1137e29,c4,c5,27,p2,?,surb={'id': 'a50d010f-b49f-4b0e-8d83-5c7329ce3946', 'route': ['p2', 'e6', 'i10', 'x6', 'p1', 'c4']}
1769744234.5559895,SENT,ffe6c6fb-fd4d-4490-a54d-4021b94eef97,303abefa-02d2-4cdf-bf5d-c6c1cd15c04e,c5,c1,3384,?,p2,
1769744234.5561526,CREATED,135e86fd-e688-499c-aa3c-78c21e5de5a8,a60a8e81-1485-4df3-9a04-62ef8207a255,c5,c1,26,?,?,surb={'id': '382e2283-5419-4f58-b1be-d2a18eaa92db', 'route': ['p1', 'e10', 'i9', 'x4', 'p2', 'c5']}
1769744235.0681763,RECEIVED,0c2187bf-f6e5-4c13-80fc-404fa184a71b,10a8e97d-af41-4d40-ae5b-00e7172b85ff,c4,c5,27,p2,?,surb={'id': '5b4fdf59-71aa-423e-8229-a13a27ea85c0', 'route': ['p2', 'e1', 'i8', 'x4', 'p1', 'c4']}
1769744235.1990948,SENT,114e60df-7038-4cd6-a0b1-a52449e4249d,d663a23b-f6e6-43e6-8421-aaf023eb8d43,c5,c1,3384,?,p2,
1769744235.199228,CREATED,ee118391-df25-43c3-8fa6-bbf75ff5b27e,783f7e22-00ff-4c47-818d-9efd813883ce,c5,c1,27,?,?,surb={'id': '5c1fcb50-817a-4150-bc35-51f5e938af05', 'route': ['p1', 'e6', 'i7', 'x6', 'p2', 'c5']}
1769744235.535551,SENT,8bed1059-cd1e-4f59-a6b4-4a68bad911c4,ff047d02-3f17-478f-aea5-56cbdec00624,c5,c1,3387,?,p2,
1769744235.5356853,CREATED,ce34ad2b-4bda-4408-9572-5a0afdff70ab,783f7e22-00ff-4c47-818d-9efd813883ce,c5,c1,27,?,?,surb={'id': '5c1fcb50-817a-4150-bc35-51f5e938af05', 'route': ['p1', 'e6', 'i7', 'x6', 'p2', 'c5']}
1769744235.977606,SENT,087ecbe4-d1b8-48e5-8f8f-a271f1e7489b,0b39d6f4-7611-4f46-963a-96b2cbb06977,c5,c1,3383,?,p2,
1769744235.9777384,CREATED,e92b8fe3-06b3-48b2-ae1e-6c4cdf436522,02ddd795-4f49-49d5-90f5-b5b3e74e0891,c5,c1,26,?,?,surb={'id': '33b5c4c1-4aa4-49f9-9288-1d6ff3e3ef98', 'route': ['p1', 'e2', 'i1', 'x4', 'p2', 'c5']}
1769744235.9841967,RECEIVED,5c31559f-4210-40bf-8e12-ce37934156eb,2b1647c8-6aec-4eca-aefc-724661b53092,c4,c5,26,p2,?,surb={'id': 'c8f2a6ae-f94f-4ce8-b614-9bd0060588b0', 'route': ['p2', 'e8', 'i4', 'x7', 'p1', 'c4']}
1769744236.1729348,SENT,13841086-d53e-48d8-9685-7f1521e78d4b,c0f20214-012f-4e17-b311-55f1d45b5092,c5,c1,3358,?,p2,
1769744236.1731112,CREATED,d306c36b-ae6a-4258-83dd-a1eac18feb9b,02ddd795-4f49-49d5-90f5-b5b3e74e0891,c5,c1,26,?,?,surb={'id': '33b5c4c1-4aa4-49f9-9288-1d6ff3e3ef98', 'route': ['p1', 'e2', 'i1', 'x4', 'p2', 'c5']}
1769744236.3664079,SENT,04d8a1c1-31f2-4d33-9000-03ebce728408,b5285ee9-e533-4c29-943c-b58e7c88744b,c5,c1,3376,?,p2,
1769744236.366542,CREATED,77b4c8ce-9668-4693-b964-d89b56acd140,28d5caf4-c2d5-461b-9456-96ddbf3a0517,c5,c1,26,?,?,surb={'id': '2e52008a-1425-463f-bdf4-5b52d9e08ced', 'route': ['p1', 'e9', 'i10', 'x6', 'p2', 'c5']}
1769744236.408586,SENT,8ed9775f-130d-42b9-9a36-3a558a4eff76,2f8e9221-85b5-498d-8665-ffed067e775c,c5,c1,3360,?,p2,
1769744236.4087496,CREATED,65af9def-1a1f-4838-b741-3db55150367f,28d5caf4-c2d5-461b-9456-96ddbf3a0517,c5,c1,26,?,?,surb={'id': '2e52008a-1425-463f-bdf4-5b52d9e08ced', 'route': ['p1', 'e9', 'i10', 'x6', 'p2', 'c5']}
1769744236.4438987,RECEIVED,84ee826f-5c96-40a9-963a-49214068d99c,085a5922-3225-4e1d-b8f1-bc91f075a15f,c4,c5,27,p2,?,surb={'id': 'f0bc0f66-2ad9-478d-bce4-0e36ddcfc395', 'route': ['p2', 'e6', 'i5', 'x12', 'p1', 'c4']}
1769744236.6603527,RECEIVED,7cec7026-b636-4add-b263-94e47497ef7a,2b1647c8-6aec-4eca-aefc-724661b53092,c4,c5,26,p2,?,surb={'id': 'c8f2a6ae-f94f-4ce8-b614-9bd0060588b0', 'route': ['p2', 'e8', 'i4', 'x7', 'p1', 'c4']}
1769744236.800632,SENT,d05a055b-f54a-40d5-97fd-a7dd1f239ce7,e82dd928-5d85-4fe8-a343-490b56a3b7a9,c5,c1,3391,?,p2,
1769744236.8007634,CREATED,072d5fec-6779-422a-af66-6db002ca5680,c648c5df-6a2c-4c06-9801-d0a0097c3708,c5,c1,27,?,?,surb={'id': '2cc1fd7d-a9a3-4573-ba0e-91c2bbb4e23f', 'route': ['p1', 'e10', 'i2', 'x11', 'p2', 'c5']}
1769744236.885399,SENT,63f3f2c7-8676-43c6-9742-760fafb34b85,f3d8752f-e96d-46f7-b691-281ec426634b,c5,c1,3389,?,p2,
1769744236.8855543,CREATED,e363fabf-bdcc-463c-8fcc-685681b98fd8,c648c5df-6a2c-4c06-9801-d0a0097c3708,c5,c1,27,?,?,surb={'id': '2cc1fd7d-a9a3-4573-ba0e-91c2bbb4e23f', 'route': ['p1', 'e10', 'i2', 'x11', 'p2', 'c5']}
1769744236.9773548,RECEIVED,c94fa6dc-d705-4bb5-9b40-bc056dafea67,a19a845c-2b9a-4ed2-95f6-6becaa3d01fb,c4,c5,26,p2,?,surb={'id': '4146c315-6c9a-4fe7-9c87-b76dc9f1795e', 'route': ['p2', 'e9', 'i4', 'x11', 'p1', 'c4']}
1769744237.3193252,SENT,cf739d4e-f44d-4d57-9c55-e5a1d8f4a044,35c77c2b-c931-482c-9a55-eb07a01b09e1,c5,c1,3363,?,p2,
1769744237.3194518,CREATED,278f7778-36c0-4097-9398-463fece979aa,bab7c7ce-0970-4a2d-aab0-55e3f8bad0ec,c5,c1,27,?,?,surb={'id': 'e7c58a83-203b-437e-be6e-6c8d38231616', 'route': ['p1', 'e7', 'i9', 'x11', 'p2', 'c5']}
1769744237.4330025,SENT,46cc5a38-84e2-49bb-b0f7-5a39d34461d7,5191ded9-f033-4765-9ce3-794ccca49c9b,c5,c1,3391,?,p2,
1769744237.433128,CREATED,12ffbed2-8ef5-4014-8c3c-6c562878e605,bab7c7ce-0970-4a2d-aab0-55e3f8bad0ec,c5,c1,27,?,?,surb={'id': 'e7c58a83-203b-437e-be6e-6c8d38231616', 'route': ['p1', 'e7', 'i9', 'x11', 'p2', 'c5']}
1769744237.438781,RECEIVED,25986eec-fac1-410e-9252-a42646a803c1,ab42462f-fc90-42be-a065-96c6c2605d73,c4,c5,27,p2,?,surb={'id': '04727659-1f0b-4e79-a55f-049c13ad0fd4', 'route': ['p2', 'e9', 'i1', 'x12', 'p1', 'c4']}
1769744237.6290114,RECEIVED,b8417d39-3ae7-42e5-8140-2c9225af99ea,10a8e97d-af41-4d40-ae5b-00e7172b85ff,c4,c5,27,p2,?,surb={'id': '5b4fdf59-71aa-423e-8229-a13a27ea85c0', 'route': ['p2', 'e1', 'i8', 'x4', 'p1', 'c4']}
1769744237.631645,RECEIVED,24171b16-2b0b-4cf7-a5a8-fc3cb7dbd6bb,f17c6f7b-6c83-4fc5-891b-7e1f459159f7,c4,c5,27,p2,?,surb={'id': 'ec19393b-915c-4bd3-9026-7fc727ab3186', 'route': ['p2', 'e4', 'i5', 'x7', 'p1', 'c4']}
1769744238.0755982,SENT,83864244-c046-4b44-afd5-f6e935136416,1ade0045-0d9a-4f08-80e8-f9258b67e278,c5,c1,3387,?,p2,
1769744238.0757182,CREATED,85f58c6f-7874-4cbc-bac0-093189ad15fb,389f554b-2e75-4886-ad9c-12fb67e885d5,c5,c1,27,?,?,surb={'id': '08f9484b-807e-4ac6-a198-83324f971795', 'route': ['p1', 'e11', 'i2', 'x12', 'p2', 'c5']}
1769744238.0766711,RECEIVED,4e6c3dbe-ec2e-4070-adf9-846d54b60a2d,ab42462f-fc90-42be-a065-96c6c2605d73,c4,c5,27,p2,?,surb={'id': '04727659-1f0b-4e79-a55f-049c13ad0fd4', 'route': ['p2', 'e9', 'i1', 'x12', 'p1', 'c4']}
1769744238.1191053,SENT,aa6f0699-3fcf-4bbe-8995-458357757cc6,156e83eb-e335-4048-86bd-f776c1954b6a,c5,c1,3398,?,p2,
1769744238.1192436,CREATED,d5b7afbb-0fc8-4b53-9d3b-577989819984,389f554b-2e75-4886-ad9c-12fb67e885d5,c5,c1,27,?,?,surb={'id': '08f9484b-807e-4ac6-a198-83324f971795', 'route': ['p1', 'e11', 'i2', 'x12', 'p2', 'c5']}
1769744238.1452115,SENT,7a9b0f4d-5c42-486b-a4cd-2fb932fe71fc,707a3c94-85ff-4498-8281-9dd46a98679c,c5,c1,3393,?,p2,
1769744238.145345,CREATED,54a019a6-71db-45c7-ab0f-d6475e925cc9,5af2665f-bdb8-45d9-8659-ca1881fb7613,c5,c1,27,?,?,surb={'id': '839f5a6a-70c3-42fa-b344-9b05b7932e4f', 'route': ['p1', 'e11', 'i10', 'x5', 'p2', 'c5']}
1769744238.4231124,SENT,2a5b7ca7-65f1-42cb-90ab-0b11e6aaab8a,a66c6ac6-2e92-4aa4-ab9b-c5f29fa1f340,c5,c1,3389,?,p2,
1769744238.4232492,CREATED,af4852c7-4b14-4324-92de-5ee4ae60d675,5af2665f-bdb8-45d9-8659-ca1881fb7613,c5,c1,27,?,?,surb={'id': '839f5a6a-70c3-42fa-b344-9b05b7932e4f', 'route': ['p1', 'e11', 'i10', 'x5', 'p2', 'c5']}
1769744238.9645789,SENT,30f102e8-ee0d-4562-a8b8-d539e7df36e8,009db4df-75eb-4110-9433-998e2fdd93aa,c5,c1,3388,?,p2,
1769744238.964708,CREATED,c56627f0-6e15-497c-8ae4-5b738daf42bc,579cc63e-c134-4547-842b-ad0e5c932f22,c5,c1,27,?,?,surb={'id': '512e3b4f-e7b3-42f1-9e4a-736303800af5', 'route': ['p1', 'e5', 'i2', 'x1', 'p2', 'c5']}
1769744239.3466756,SENT,8e1f5306-6a18-47a3-9409-7c57148f3e71,01814f75-a952-4bb5-9331-a1d610cff8fc,c5,c1,3379,?,p2,
1769744239.346831,CREATED,f55bd3be-0f5e-484a-b9eb-8b17afbe5191,579cc63e-c134-4547-842b-ad0e5c932f22,c5,c1,27,?,?,surb={'id': '512e3b4f-e7b3-42f1-9e4a-736303800af5', 'route': ['p1', 'e5', 'i2', 'x1', 'p2', 'c5']}
1769744239.389182,RECEIVED,6c3e4291-97c7-4c4b-8613-ee3c47a38809,bc13f257-7aaa-41b6-8a13-33839d3fc2fc,c4,c5,27,p2,?,surb={'id': '6e839204-1f03-41a2-9e7c-05086bf8e605', 'route': ['p2', 'e4', 'i11', 'x6', 'p1', 'c4']}
1769744239.4830759,SENT,3afb8824-0dc8-4226-af37-bc84c44dfe3f,c1b64461-cd69-45b2-8d69-abfb6d12a5c1,c5,c1,3407,?,p2,
1769744239.4832122,CREATED,43f5b76e-b9fe-4587-a70d-a9c2cf679db4,acab6547-76da-4eaf-824f-2888eb919cac,c5,c1,27,?,?,surb={'id': 'f9584998-1dd9-4218-806e-7bd2893656bb', 'route': ['p1', 'e7', 'i11', 'x12', 'p2', 'c5']}
1769744239.648951,RECEIVED,e04f3f43-6a88-4bb2-9031-1b11e8e4c2a0,6d4daa29-6298-40dd-adbc-0bb661165dac,c4,c5,27,p2,?,surb={'id': 'e19172a3-6256-4e4f-9457-ec4cda1999f2', 'route': ['p2', 'e8', 'i7', 'x2', 'p1', 'c4']}
1769744239.7625418,RECEIVED,4cabe032-b6fc-41f0-9f07-4f217206d1ec,bc13f257-7aaa-41b6-8a13-33839d3fc2fc,c4,c5,27,p2,?,surb={'id': '6e839204-1f03-41a2-9e7c-05086bf8e605', 'route': ['p2', 'e4', 'i11', 'x6', 'p1', 'c4']}
1769744240.1029985,SENT,12c0e9f0-65e1-4f3a-8206-1dfd7fe55d8c,b19e8541-ea12-4e4c-b673-9cb24951abf3,c5,c1,3388,?,p2,
1769744240.1041033,CREATED,f813bd4a-6fc4-476e-acc1-8f8ea93b582e,acab6547-76da-4eaf-824f-2888eb919cac,c5,c1,27,?,?,surb={'id': 'f9584998-1dd9-4218-806e-7bd2893656bb', 'route': ['p1', 'e7', 'i11', 'x12', 'p2', 'c5']}
1769744240.4395344,RECEIVED,011a32e6-4d24-410d-88d3-c9a5e305b20c,f17c6f7b-6c83-4fc5-891b-7e1f459159f7,c4,c5,27,p2,?,surb={'id': 'ec19393b-915c-4bd3-9026-7fc727ab3186', 'route': ['p2', 'e4', 'i5', 'x7', 'p1', 'c4']}
1769744240.5227885,SENT,a0a1a2b8-b653-4fe4-acd7-f056bceb6f2e,edd48765-cf0f-4bfa-97cc-1e5af3168128,c5,c1,3375,?,p2,
1769744240.5229383,CREATED,4fa41b46-9cd7-4e3b-b7ab-370768e070f3,25b99eec-2923-4bef-bb68-6ef4d1a6a13b,c5,c1,27,?,?,surb={'id': 'b126b217-6777-4b0e-a92c-4d0ab4d44ad3', 'route': ['p1', 'e4', 'i4', 'x4', 'p2', 'c5']}
1769744240.7028263,SENT,6aff16ac-88bc-4aca-bf09-9400f0025c41,8512637d-b640-4209-b279-476fe20c27d3,c5,c1,3384,?,p2,
1769744240.7029583,CREATED,4018ecb1-51a5-4883-ba1e-8034f8f49a42,25b99eec-2923-4bef-bb68-6ef4d1a6a13b,c5,c1,27,?,?,surb={'id': 'b126b217-6777-4b0e-a92c-4d0ab4d44ad3', 'route': ['p1', 'e4', 'i4', 'x4', 'p2', 'c5']}
1769744240.8212178,SENT,1de7541d-651a-47cc-aaad-dd83cc9f8a82,ba92e4c2-68b2-4fcf-be17-51953f22f864,c5,c1,3389,?,p2,
1769744240.8213542,CREATED,8cdfae43-a11c-4038-995e-0bfac280fa5e,92eb8619-6481-4080-a806-824584a6be5e,c5,c1,27,?,?,surb={'id': 'd7c3c997-3828-406e-8a6e-2b844a89c862', 'route': ['p1', 'e12', 'i12', 'x2', 'p2', 'c5']}
1769744240.9806318,SENT,c4cefe80-03e2-421e-8d51-938ad08e1d06,97941f1e-bf11-427d-9e01-dce2f9040586,c5,c1,3404,?,p2,
1769744240.9807596,CREATED,58ced637-e340-48c3-bbe1-570cf313aee6,92eb8619-6481-4080-a806-824584a6be5e,c5,c1,27,?,?,surb={'id': 'd7c3c997-3828-406e-8a6e-2b844a89c862', 'route': ['p1', 'e12', 'i12', 'x2', 'p2', 'c5']}
1769744241.0643985,SENT,92a6373a-acd3-4975-8d42-157c23e64d0e,c30fd786-fb2e-414e-b9dd-4c804589c3eb,c5,c1,3373,?,p2,
1769744241.064528,CREATED,97bea3cc-d5fa-4db2-acf6-6449abe4088f,ad65eaad-62c2-4fae-926a-a1c672cb64d1,c5,c1,27,?,?,surb={'id': 'f4dbe113-bf37-43ac-b39a-a082f0ed027f', 'route': ['p1', 'e8', 'i7', 'x5', 'p2', 'c5']}
1769744241.2397878,SENT,7061326f-7b7e-485f-9875-a7d218232b7b,8385b4b4-af40-4012-8cc2-8bd966cf8e1b,c5,c1,3361,?,p2,
1769744241.239921,CREATED,ebf6f4bd-f1f4-4fbb-8b77-96bf490eec8c,ad65eaad-62c2-4fae-926a-a1c672cb64d1,c5,c1,27,?,?,surb={'id': 'f4dbe113-bf37-43ac-b39a-a082f0ed027f', 'route': ['p1', 'e8', 'i7', 'x5', 'p2', 'c5']}
1769744241.3923197,SENT,8215cbfb-c9dc-4652-b32b-75bc7843ba60,a3eb80b0-0eaf-4e2e-8f0c-7940e58bde9d,c5,c1,3375,?,p2,
1769744241.3923903,CREATED,f8f4535c-be56-4867-8de6-b83571bbfe4c,e38b90fb-f569-4d06-847e-703edabf55fb,c5,c1,26,?,?,surb={'id': 'b0ce2895-4a5b-46b1-8cb9-10b9973d9d05', 'route': ['p1', 'e3', 'i7', 'x3', 'p2', 'c5']}
1769744241.6353016,SENT,5d99c597-8f86-4d54-a66c-bf78845e3c69,f2a34c12-3229-4e9d-a5f7-74ad4967f570,c5,c1,3356,?,p2,
1769744241.6354477,CREATED,4dc91b20-a0c5-4104-8707-a5c676cf03c0,e38b90fb-f569-4d06-847e-703edabf55fb,c5,c1,26,?,?,surb={'id': 'b0ce2895-4a5b-46b1-8cb9-10b9973d9d05', 'route': ['p1', 'e3', 'i7', 'x3', 'p2', 'c5']}
1769744241.710492,SENT,9631cbf1-b4e6-4559-8661-fa0668b11899,7917332b-85dc-45d5-84c8-6a348e281acd,c5,c1,3355,?,p2,
1769744241.7106433,CREATED,b8f2f22e-b56d-4c9a-945c-15abdf236eec,6d460bc9-3900-4c89-9d28-8b91814198c4,c5,c1,26,?,?,surb={'id': '3427e15c-7289-4277-b66b-529534b1b55f', 'route': ['p1', 'e1', 'i4', 'x7', 'p2', 'c5']}
1769744241.7726316,SENT,40675afb-57bb-4936-a113-9bf28425667a,b1e3ae49-c1cf-4db4-a2a6-0e9446f59b8c,c5,c1,3380,?,p2,
