timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769467937.1179838,SENT,d4d2eede-a2e1-4a43-9a0a-a2f3c372be3d,deebeafd-8e98-4cd3-9a5a-cbe073da0885,c4,c3,3395,?,p1,
1769467937.1182382,CREATED,d6a0d472-1568-47af-bdcc-69213c4bb3b7,49cef9f8-422b-461e-bafb-d1f2c4895bf5,c4,c3,27,?,?,surb={'id': '5a26a1c0-b7d9-41dd-8b67-8b95c5cda22b', 'route': ['p3', 'e10', 'i12', 'x9', 'p1', 'c4']}
1769467950.1054852,RECEIVED,c4638704-d562-491d-925f-4dd5bf9c695e,d57ccb9b-98b7-4ed9-9f98-5727db3be935,c2,c4,27,p1,?,surb={'id': '27c046c4-1d4d-4204-a537-a44cd8ea54d5', 'route': ['p1', 'e3', 'i7', 'x4', 'p2', 'c2']}
1769467950.2417974,RECEIVED,5be3ea64-091d-41aa-b23c-1d233a65994c,002cc05e-8d52-45c8-81e5-8cd2b8302ae5,c2,c4,27,p1,?,surb={'id': 'e6b466e1-c0ad-40e2-b6a4-b7cdf217646d', 'route': ['p1', 'e3', 'i11', 'x11', 'p2', 'c2']}
1769467950.448275,RECEIVED,9b3b816d-7e59-497e-a1a1-0642acb616d5,49c64765-7bbb-407d-a6b4-07c2d2db1528,c2,c4,27,p1,?,surb={'id': 'aa8e3651-9bf4-4570-afd8-a2b5611d2c79', 'route': ['p1', 'e5', 'i8', 'x9', 'p2', 'c2']}
1769467950.456077,SENT,053e27a3-34f9-4fcb-8666-cebd5f023aa4,94af4db2-9397-4c40-8767-12ff4e29f468,c4,c3,3360,?,p1,
1769467950.4561744,CREATED,5adcb902-c57f-41ef-8ec7-43f10347d1f4,dce51d82-2d77-46b6-a441-e95018a1e5a2,c4,c3,27,?,?,surb={'id': 'caede7ed-5583-4be2-869f-fbdf03b4080e', 'route': ['p3', 'e6', 'i4', 'x4', 'p1', 'c4']}
1769467950.677181,SENT,489fe253-209c-4adb-a9ca-af4a5d3f8194,a5ad502a-e0ef-449d-b769-f4d35f613b6b,c4,c3,3399,?,p1,
1769467950.677358,CREATED,ac524109-fe7b-426b-b83d-b975d3b0c681,bce741a4-5449-4ab8-8d0c-47683e4fef6d,c4,c3,27,?,?,surb={'id': 'ae7c79ea-9906-4da3-a73c-bde91cdee7d2', 'route': ['p3', 'e9', 'i3', 'x8', 'p1', 'c4']}
1769467950.7994215,RECEIVED,343b7a01-5950-4f01-ad9a-33a0e7de693d,49c64765-7bbb-407d-a6b4-07c2d2db1528,c2,c4,27,p1,?,surb={'id': 'aa8e3651-9bf4-4570-afd8-a2b5611d2c79', 'route': ['p1', 'e5', 'i8', 'x9', 'p2', 'c2']}
1769467950.8174794,SENT,01aa192c-9184-46d9-bc14-ea1c2069013d,38ebfb15-2e50-49ce-8729-cb2d5c35dfcc,c4,c3,3399,?,p1,
1769467950.8175535,CREATED,eb2ae2e0-1c04-4c18-b767-940f342a00e5,bce741a4-5449-4ab8-8d0c-47683e4fef6d,c4,c3,27,?,?,surb={'id': 'ae7c79ea-9906-4da3-a73c-bde91cdee7d2', 'route': ['p3', 'e9', 'i3', 'x8', 'p1', 'c4']}
1769467950.878315,SENT,e4e0516c-83bf-4b97-a7f9-3b30a273b69a,e0cdfcd9-16c3-4b71-82d5-a5375313a077,c4,c3,3395,?,p1,
1769467950.8783908,CREATED,34cf9897-3b3f-431c-9649-4cbd8ee59de8,70b0b630-1f27-49aa-8168-b30e0a1560c4,c4,c3,27,?,?,surb={'id': 'dc2d9564-d460-4de8-a7f7-9cf67db2d0dd', 'route': ['p3', 'e5', 'i11', 'x12', 'p1', 'c4']}
1769467951.024162,SENT,a261d413-c4a2-49f3-8154-430aef6f77e8,b49e2855-d8ff-4a7c-b981-f75385b22ec8,c4,c3,3396,?,p1,
1769467951.0243084,CREATED,9588781f-4f12-4e4a-a8f4-c4b63c7587cd,70b0b630-1f27-49aa-8168-b30e0a1560c4,c4,c3,27,?,?,surb={'id': 'dc2d9564-d460-4de8-a7f7-9cf67db2d0dd', 'route': ['p3', 'e5', 'i11', 'x12', 'p1', 'c4']}
1769467951.1069605,SENT,838b724d-976d-45dc-9c20-0bc10bc0ac39,6a9e2708-f241-455b-a4b6-df03bbb14a8e,c4,c3,3389,?,p1,
1769467951.1071455,CREATED,e916bb31-c497-4996-b0ee-e1b7f0e454d0,b4ae239f-5ae8-40cd-ac4e-2e7f26f2e02d,c4,c3,27,?,?,surb={'id': 'd993110a-2063-4b83-9446-ed24bd52c09b', 'route': ['p3', 'e1', 'i8', 'x10', 'p1', 'c4']}
1769467951.2162888,SENT,d7f48976-8526-45ce-8c10-08d62aa9d036,d159f52d-c158-4b95-a077-4d97e4a4f752,c4,c3,3391,?,p1,
1769467951.216437,CREATED,dec380bf-22c3-40b1-a774-311978f978bc,b4ae239f-5ae8-40cd-ac4e-2e7f26f2e02d,c4,c3,27,?,?,surb={'id': 'd993110a-2063-4b83-9446-ed24bd52c09b', 'route': ['p3', 'e1', 'i8', 'x10', 'p1', 'c4']}
1769467951.241636,RECEIVED,84330e91-5f9a-4fc4-badc-dfc0f78e68f2,002cc05e-8d52-45c8-81e5-8cd2b8302ae5,c2,c4,27,p1,?,surb={'id': 'e6b466e1-c0ad-40e2-b6a4-b7cdf217646d', 'route': ['p1', 'e3', 'i11', 'x11', 'p2', 'c2']}
1769467951.39845,SENT,c04b5784-0d13-4dc8-9070-2b930c03f012,921540e0-47a5-4c90-9015-1bea9b53bc08,c4,c3,3393,?,p1,
1769467951.398595,CREATED,5193e6cb-11d8-4305-be43-252eb10ac8eb,85a1e51b-8365-4b65-80b6-e4614a19570f,c4,c3,27,?,?,surb={'id': '82a1d683-3696-42e4-94a3-f9531d64a0f8', 'route': ['p3', 'e12', 'i9', 'x11', 'p1', 'c4']}
1769467951.60226,SENT,2986777e-d3f4-4aeb-80b9-c574801df1fe,295081fe-ade6-441f-9602-add513023b37,c4,c3,3387,?,p1,
1769467951.6024318,CREATED,e55fe486-7c17-43fc-a960-206e750b5691,85a1e51b-8365-4b65-80b6-e4614a19570f,c4,c3,27,?,?,surb={'id': '82a1d683-3696-42e4-94a3-f9531d64a0f8', 'route': ['p3', 'e12', 'i9', 'x11', 'p1', 'c4']}
1769467951.662759,SENT,49ee0c7d-5fc8-4c53-aec0-2f7fdb83be4b,d6c5afe3-0e5d-4898-8c96-8c47ed41d23c,c4,c3,3376,?,p1,
1769467951.6629002,CREATED,1e9c3b6f-1909-449c-92fb-c48973bfaf02,343521eb-9bc4-4acf-a8c8-dfd4da2b3ccc,c4,c3,26,?,?,surb={'id': '395ab7b4-e922-4e2d-992a-1b35c7104de6', 'route': ['p3', 'e5', 'i4', 'x7', 'p1', 'c4']}
1769467952.0119255,RECEIVED,cf5362b2-bc1c-44cb-be0e-24f4a32b72b1,9e8cceca-3da8-4183-9237-58ca11653b8f,c2,c4,26,p1,?,surb={'id': '17363228-5504-4fd0-a280-56decf2dfb9b', 'route': ['p1', 'e12', 'i5', 'x4', 'p2', 'c2']}
1769467952.1865878,RECEIVED,e8ff52b9-32c5-4563-a191-2c98d7eead04,e924c2d9-8fd6-4f4f-a7e3-bdba2682027d,c2,c4,27,p1,?,surb={'id': '4644f979-128b-46f3-8aa2-211a2be8490d', 'route': ['p1', 'e4', 'i9', 'x3', 'p2', 'c2']}
1769467952.3963263,SENT,c425305f-24a5-4d01-8fcb-3b08d82c6832,a6edb238-b285-458c-8364-86e74823c159,c4,c3,3387,?,p1,
1769467952.396472,CREATED,afd8c97d-f73f-409d-86b8-d86e337ed108,343521eb-9bc4-4acf-a8c8-dfd4da2b3ccc,c4,c3,26,?,?,surb={'id': '395ab7b4-e922-4e2d-992a-1b35c7104de6', 'route': ['p3', 'e5', 'i4', 'x7', 'p1', 'c4']}
1769467952.5903814,SENT,ced0521b-2723-4d7f-94a8-1088342037bc,38490416-a62a-4030-8606-96bd2ac855cc,c4,c3,3387,?,p1,
1769467952.590535,CREATED,320f5a2a-c728-453f-b5e0-da108319bb5e,0acacbdd-8b95-45e5-96a3-44d715e3076e,c4,c3,27,?,?,surb={'id': '7e0c1a0b-7049-44d8-9a56-13a1db5311c2', 'route': ['p3', 'e10', 'i7', 'x12', 'p1', 'c4']}
1769467952.6497536,SENT,c00b309d-eb4e-4e79-8c2a-287bc3f4a398,fa6cd343-541e-4df9-8bf0-7db2fd692959,c4,c3,3394,?,p1,
1769467952.6499038,CREATED,9083673e-48ea-4156-aa1c-9e59237cdbce,0acacbdd-8b95-45e5-96a3-44d715e3076e,c4,c3,27,?,?,surb={'id': '7e0c1a0b-7049-44d8-9a56-13a1db5311c2', 'route': ['p3', 'e10', 'i7', 'x12', 'p1', 'c4']}
1769467952.8462977,RECEIVED,6a8e1e4b-673d-4f7b-bc8c-1c6781596111,9e8cceca-3da8-4183-9237-58ca11653b8f,c2,c4,26,p1,?,surb={'id': '17363228-5504-4fd0-a280-56decf2dfb9b', 'route': ['p1', 'e12', 'i5', 'x4', 'p2', 'c2']}
1769467952.999232,SENT,88933fb8-c97a-4d40-b533-35dd33b5f15c,92fa5ef1-b8e2-4b13-8d9f-12730d929243,c4,c3,3379,?,p1,
1769467952.9993062,CREATED,53e0d062-61b3-4742-914b-0d58133d71a3,c3604751-f5b3-479d-b2fa-60f1e1947c3a,c4,c3,27,?,?,surb={'id': 'dcc59eb9-fe05-4900-8d35-b2d6f61373f0', 'route': ['p3', 'e6', 'i3', 'x4', 'p1', 'c4']}
1769467953.3178222,RECEIVED,77554e67-c1f2-47b1-9f86-8e5c1299ff30,a63ef6ca-5559-40b1-8bb6-e1bf9c1edf95,c2,c4,27,p1,?,surb={'id': '03bf4797-62f0-4f3c-9664-bc87fb6bc444', 'route': ['p1', 'e5', 'i5', 'x10', 'p2', 'c2']}
1769467953.355432,RECEIVED,7cd1c4f1-b6d9-4185-8d0f-108be26e5b71,e924c2d9-8fd6-4f4f-a7e3-bdba2682027d,c2,c4,27,p1,?,surb={'id': '4644f979-128b-46f3-8aa2-211a2be8490d', 'route': ['p1', 'e4', 'i9', 'x3', 'p2', 'c2']}
1769467953.789216,RECEIVED,78b70381-d5ee-4438-a438-6debd282576e,281478d7-935b-4073-ab1a-dbd734b4172c,c2,c4,27,p1,?,surb={'id': 'a192ce73-aad2-4673-8993-447ae18049ee', 'route': ['p1', 'e7', 'i3', 'x9', 'p2', 'c2']}
1769467953.96345,SENT,93a6b815-9b74-4bf1-9a3c-efb0c519ecc0,6d1f63fa-36d2-467e-81a5-97606abf650e,c4,c3,3379,?,p1,
1769467953.9635973,CREATED,182e34bd-7d65-4a65-bafa-b410cc231964,c3604751-f5b3-479d-b2fa-60f1e1947c3a,c4,c3,27,?,?,surb={'id': 'dcc59eb9-fe05-4900-8d35-b2d6f61373f0', 'route': ['p3', 'e6', 'i3', 'x4', 'p1', 'c4']}
1769467953.9820423,SENT,bf1542e3-9403-4cc5-a183-95f42fc74f3d,8360ad91-03d2-4c29-b827-fc2f9ce04ea1,c4,c3,3396,?,p1,
1769467953.982231,CREATED,5b1be8e4-7191-4050-ad3e-2feace8f4604,abc203ec-e19d-4d8b-9b90-f57bfca8827b,c4,c3,27,?,?,surb={'id': '861a5f29-4d2a-4475-a645-39507dfa00f3', 'route': ['p3', 'e1', 'i10', 'x12', 'p1', 'c4']}
1769467954.155114,SENT,0a9bc88d-b993-455a-a67f-25b74bf78df1,a6d88926-02cc-437b-ba3a-5e691976d77f,c4,c3,3372,?,p1,
1769467954.1552646,CREATED,3bb533ae-fa5f-4dd3-bdf6-2d4dededc07b,abc203ec-e19d-4d8b-9b90-f57bfca8827b,c4,c3,27,?,?,surb={'id': '861a5f29-4d2a-4475-a645-39507dfa00f3', 'route': ['p3', 'e1', 'i10', 'x12', 'p1', 'c4']}
1769467954.3446665,RECEIVED,b980a639-67b0-4552-8166-1c0a88fbb859,a46b124a-2636-4b84-a26f-6c11d393bcbb,c2,c4,27,p1,?,surb={'id': 'b2a43fab-487f-4e46-a4a0-9c26a0602345', 'route': ['p1', 'e12', 'i5', 'x12', 'p2', 'c2']}
1769467954.3493984,RECEIVED,edd930da-48e3-458c-ac66-e403de6210a3,a63ef6ca-5559-40b1-8bb6-e1bf9c1edf95,c2,c4,27,p1,?,surb={'id': '03bf4797-62f0-4f3c-9664-bc87fb6bc444', 'route': ['p1', 'e5', 'i5', 'x10', 'p2', 'c2']}
1769467954.7344542,RECEIVED,0b8f5ad2-73cd-4aec-87d6-fac5dcd48606,281478d7-935b-4073-ab1a-dbd734b4172c,c2,c4,27,p1,?,surb={'id': 'a192ce73-aad2-4673-8993-447ae18049ee', 'route': ['p1', 'e7', 'i3', 'x9', 'p2', 'c2']}
1769467954.74269,RECEIVED,431ee306-80f1-4e1f-9741-abaa609fe2d9,df680173-1827-4112-bc1e-338a10ae20c0,c2,c4,26,p1,?,surb={'id': '309d6652-de0f-4f40-9b2f-153e9b116a31', 'route': ['p1', 'e1', 'i6', 'x12', 'p2', 'c2']}
1769467954.976976,SENT,e9699439-6974-4dd2-a083-49ea9d824858,d954493c-75fc-43dc-b57c-fdb3fe8c426d,c4,c3,3380,?,p1,
1769467954.9771607,CREATED,576c97be-a9e6-42e8-9247-20e4501bc408,f48294b8-a983-4e8c-8c6c-b6e54ad81d11,c4,c3,27,?,?,surb={'id': '68236764-3848-45a4-b312-6f9ae11b772c', 'route': ['p3', 'e9', 'i9', 'x12', 'p1', 'c4']}
1769467955.6627839,SENT,fc5f7e1f-8422-45d5-993c-5b9605b2916c,3dc41df6-3b13-4341-a7e7-cbd039507398,c4,c3,3401,?,p1,
1769467955.66293,CREATED,1e6e572c-48de-40a7-bd17-fa6d12d7d41e,f48294b8-a983-4e8c-8c6c-b6e54ad81d11,c4,c3,27,?,?,surb={'id': '68236764-3848-45a4-b312-6f9ae11b772c', 'route': ['p3', 'e9', 'i9', 'x12', 'p1', 'c4']}
1769467955.671566,RECEIVED,e1fdca0c-531d-4809-b030-7989979322f2,a46b124a-2636-4b84-a26f-6c11d393bcbb,c2,c4,27,p1,?,surb={'id': 'b2a43fab-487f-4e46-a4a0-9c26a0602345', 'route': ['p1', 'e12', 'i5', 'x12', 'p2', 'c2']}
1769467955.9551077,RECEIVED,4239d83f-f654-4de9-937d-f665d311f687,5b814ee5-7104-4a45-a7ad-742f327e6f46,c2,c4,27,p1,?,surb={'id': 'd778576d-1328-40fc-b2f6-9b8ebaa89d4b', 'route': ['p1', 'e2', 'i9', 'x6', 'p2', 'c2']}
1769467956.2229066,RECEIVED,2ad2d098-075d-417b-9bbb-1c59a68e5991,5b814ee5-7104-4a45-a7ad-742f327e6f46,c2,c4,27,p1,?,surb={'id': 'd778576d-1328-40fc-b2f6-9b8ebaa89d4b', 'route': ['p1', 'e2', 'i9', 'x6', 'p2', 'c2']}
1769467956.3435133,RECEIVED,c879261c-ceb6-47a5-a727-58cc5f5cf26d,df680173-1827-4112-bc1e-338a10ae20c0,c2,c4,26,p1,?,surb={'id': '309d6652-de0f-4f40-9b2f-153e9b116a31', 'route': ['p1', 'e1', 'i6', 'x12', 'p2', 'c2']}
1769467956.662843,RECEIVED,67854668-e0d6-417d-adb9-3b1b2e8eed77,3275dd01-45b9-40d7-9e43-de4d5df67db4,c2,c4,27,p1,?,surb={'id': '6733eba3-8625-4aea-b9ec-7bc3a0949ddc', 'route': ['p1', 'e4', 'i9', 'x5', 'p2', 'c2']}
1769467957.1158123,SENT,a6c682a0-b3cd-4f9e-bea2-dabdd7911f8d,0daa0ec8-a0c5-473f-bcd5-b0f45f4da59e,c4,c3,3383,?,p1,
1769467957.115962,CREATED,76b52005-8717-4125-9478-6151329df72a,7593d238-19e1-4762-b9f8-198f8027cd1f,c4,c3,27,?,?,surb={'id': '808fa82b-cf1c-4ed7-9d3c-65bdcd800388', 'route': ['p3', 'e10', 'i2', 'x6', 'p1', 'c4']}
1769467957.183444,RECEIVED,5ec84ebe-3e27-47a7-8b5d-9fc4cab30a6f,3275dd01-45b9-40d7-9e43-de4d5df67db4,c2,c4,27,p1,?,surb={'id': '6733eba3-8625-4aea-b9ec-7bc3a0949ddc', 'route': ['p1', 'e4', 'i9', 'x5', 'p2', 'c2']}
1769467957.2745042,SENT,c75052f7-2a21-4e26-a82e-056e3d0b390c,85934d3e-af0c-4dd9-8a45-df4b31b4673a,c4,c3,3374,?,p1,
1769467957.2746646,CREATED,073096a9-a7c4-4f7c-88ec-5aa7924e7a91,7593d238-19e1-4762-b9f8-198f8027cd1f,c4,c3,27,?,?,surb={'id': '808fa82b-cf1c-4ed7-9d3c-65bdcd800388', 'route': ['p3', 'e10', 'i2', 'x6', 'p1', 'c4']}
1769467957.4782336,RECEIVED,e5c96a02-b14c-4f6c-988a-eed5c54f06b0,850ff849-f59a-491f-ae5a-e3d5b68dd39c,c2,c4,27,p1,?,surb={'id': '58a966cb-3483-4275-b689-35d5cf71064b', 'route': ['p1', 'e1', 'i6', 'x1', 'p2', 'c2']}
1769467957.6247237,SENT,a4473dfc-482c-4a20-8b36-8f677d46db13,a22e9a30-c3df-4b9f-9e10-a56ce1f56caa,c4,c3,3376,?,p1,
1769467957.6248674,CREATED,8baae567-0e1b-474f-8aa1-c48eca472b8a,f6fb7adb-30d2-4d69-8276-da8ba8b9e0fd,c4,c3,26,?,?,surb={'id': 'd8faf864-7bec-49db-8740-e7ed952f5695', 'route': ['p3', 'e10', 'i7', 'x3', 'p1', 'c4']}
1769467958.0213933,RECEIVED,4489e59f-83e9-49cf-a456-1f27f38d5e9a,a9ef72c1-fd44-48e4-ae9b-a47134b6d881,c2,c4,27,p1,?,surb={'id': '3996b7a3-798c-4a5c-97d5-d947e677105a', 'route': ['p1', 'e1', 'i5', 'x8', 'p2', 'c2']}
1769467958.219654,SENT,f1d764b5-14f3-4614-8c4a-bee855a06936,b3cdbb55-bf10-4220-be6a-511032ea16ba,c4,c3,3373,?,p1,
1769467958.2198036,CREATED,e95d7a63-fd4f-4a66-a1b1-8ca94974060b,f6fb7adb-30d2-4d69-8276-da8ba8b9e0fd,c4,c3,26,?,?,surb={'id': 'd8faf864-7bec-49db-8740-e7ed952f5695', 'route': ['p3', 'e10', 'i7', 'x3', 'p1', 'c4']}
1769467958.347474,SENT,ee2c68e0-c83c-4b63-b633-8cb7690d9813,a29365b3-d70c-4610-9729-6b3eb4e18f3f,c4,c3,3396,?,p1,
1769467958.3476229,CREATED,ed2dd2e1-2dfc-4c70-a6fb-d336241a9722,054fd42b-5b63-48ae-9086-c7a3881b5b57,c4,c3,27,?,?,surb={'id': 'f40ce83e-2354-4da1-8a9e-d5d6e2099dd0', 'route': ['p3', 'e12', 'i5', 'x10', 'p1', 'c4']}
1769467958.4386907,SENT,216ab53a-04da-4e3e-acb9-2afeb8622963,2ad06e28-f80a-46dd-b98a-93c5425604b8,c4,c3,3400,?,p1,
1769467958.4387484,CREATED,1737ff40-976e-4112-a007-1491ee1c91d3,054fd42b-5b63-48ae-9086-c7a3881b5b57,c4,c3,27,?,?,surb={'id': 'f40ce83e-2354-4da1-8a9e-d5d6e2099dd0', 'route': ['p3', 'e12', 'i5', 'x10', 'p1', 'c4']}
1769467958.5135033,RECEIVED,a6a98cf9-a301-4b1a-a39d-13b2e4013b41,3a9ed52c-00d4-40e8-ac55-933d588ad758,c2,c4,27,p1,?,surb={'id': '76d19960-9d9f-430c-911e-6c6675f64196', 'route': ['p1', 'e12', 'i4', 'x2', 'p2', 'c2']}
1769467958.928025,RECEIVED,57f489cf-e04c-4053-a388-c6b2e8dc0dc7,a9ef72c1-fd44-48e4-ae9b-a47134b6d881,c2,c4,27,p1,?,surb={'id': '3996b7a3-798c-4a5c-97d5-d947e677105a', 'route': ['p1', 'e1', 'i5', 'x8', 'p2', 'c2']}
1769467958.9609623,RECEIVED,95406d19-0591-42e4-98cf-311ab2d097e0,ce612a5d-c4fc-4098-a73d-3a470f2f4b26,c2,c4,27,p1,?,surb={'id': '44a212c7-a576-4fd4-8b26-3952ee42edf0', 'route': ['p1', 'e11', 'i10', 'x5', 'p2', 'c2']}
1769467959.0271463,RECEIVED,47ec802b-177d-4eb4-97f0-90c4432e8226,ce612a5d-c4fc-4098-a73d-3a470f2f4b26,c2,c4,27,p1,?,surb={'id': '44a212c7-a576-4fd4-8b26-3952ee42edf0', 'route': ['p1', 'e11', 'i10', 'x5', 'p2', 'c2']}
1769467959.0451026,SENT,c0e84cf8-df7d-45f0-b441-6d66242a48f0,2f7b2f0b-0293-4786-8a22-27304b51373b,c4,c3,3362,?,p1,
1769467959.045258,CREATED,54d49526-3e59-4cb8-ba7d-b4b90d83f4c6,c14bf350-69e5-4db0-aca9-f3de57085c19,c4,c3,26,?,?,surb={'id': 'be35a40a-37d0-4b64-b982-12f2355d58cc', 'route': ['p3', 'e1', 'i6', 'x11', 'p1', 'c4']}
1769467959.0578132,SENT,021bb948-5819-4c3d-a8f8-e90726bab383,bfd5806b-9a56-42c7-99fb-64efa004f565,c4,c3,3367,?,p1,
1769467959.057963,CREATED,2ae198aa-db5b-4201-80e3-58e6ec86c899,c14bf350-69e5-4db0-aca9-f3de57085c19,c4,c3,26,?,?,surb={'id': 'be35a40a-37d0-4b64-b982-12f2355d58cc', 'route': ['p3', 'e1', 'i6', 'x11', 'p1', 'c4']}
1769467959.200967,SENT,2fb5f0d1-944f-4a2e-8348-8689c9fc3c72,f8231cf0-4857-4377-b77e-201836d7f5b3,c4,c3,3363,?,p1,
1769467959.2016156,CREATED,8d872b6c-d650-4485-9a46-4e15d46619ef,55973acb-80b6-4d9c-92c7-68c4f009e1ca,c4,c3,26,?,?,surb={'id': '2aa64da9-2a69-427d-ab61-f0528a007d8f', 'route': ['p3', 'e10', 'i1', 'x8', 'p1', 'c4']}
1769467959.2675455,RECEIVED,1dab7e2f-df11-4a7c-947b-f1ca08e1f513,bbe4932c-6fd2-49bb-a5ba-22489f46312a,c2,c4,26,p1,?,surb={'id': '5fffdef2-b5d0-4b2a-8aaa-24d5ba78c9d4', 'route': ['p1', 'e3', 'i7', 'x4', 'p2', 'c2']}
1769467959.2799923,SENT,057af157-fbf8-4722-bfd8-d0219dba584d,300503ff-5a7c-48a5-b2eb-8c127c02560d,c4,c3,3359,?,p1,
1769467959.2801828,CREATED,1c2ce8a6-6906-480b-957a-a390cb8fcce5,55973acb-80b6-4d9c-92c7-68c4f009e1ca,c4,c3,26,?,?,surb={'id': '2aa64da9-2a69-427d-ab61-f0528a007d8f', 'route': ['p3', 'e10', 'i1', 'x8', 'p1', 'c4']}
1769467959.3675678,RECEIVED,13b640c1-f6dc-4908-a5c8-cdc3480b4ca4,850ff849-f59a-491f-ae5a-e3d5b68dd39c,c2,c4,27,p1,?,surb={'id': '58a966cb-3483-4275-b689-35d5cf71064b', 'route': ['p1', 'e1', 'i6', 'x1', 'p2', 'c2']}
1769467960.0903747,SENT,fdf23b50-8e05-4aaa-a336-71faaf7eedcc,88213b96-7def-4be9-bd75-68b66d32c774,c4,c3,3375,?,p1,
1769467960.0905223,CREATED,d5d1761e-8cf2-414c-8378-da3cbdfb9f0c,2626c86f-c208-4905-b23e-a7795cfd4454,c4,c3,27,?,?,surb={'id': 'f62d8c02-476c-4852-a6c3-6bae60ddac1c', 'route': ['p3', 'e3', 'i7', 'x4', 'p1', 'c4']}
1769467960.3025928,SENT,2aa1aa5f-91bf-4d62-8502-b2b319a38e19,cdf3c9e4-bb22-4668-b14b-dc7ef48f2112,c4,c3,3371,?,p1,
1769467960.3027384,CREATED,9026d6ec-5b02-4b53-acea-643718e6a42e,2626c86f-c208-4905-b23e-a7795cfd4454,c4,c3,27,?,?,surb={'id': 'f62d8c02-476c-4852-a6c3-6bae60ddac1c', 'route': ['p3', 'e3', 'i7', 'x4', 'p1', 'c4']}
1769467960.4053056,SENT,ecf59963-a053-49c6-ae90-364d38e4e257,f05eb98c-72e3-4ffd-9d46-b4a42210c73f,c4,c3,3371,?,p1,
1769467960.4054067,CREATED,579a5987-c604-4714-9893-63b11994b509,5930587e-c0ef-462e-a4e3-7cc39f3df1ae,c4,c3,26,?,?,surb={'id': '117794d5-4ebf-4762-be40-4bf87fbb0396', 'route': ['p3', 'e1', 'i2', 'x12', 'p1', 'c4']}
1769467960.713464,SENT,1faaae00-ff35-4530-9112-c9a0eb3bc503,fb053e6d-1bad-4feb-81f7-217bbb7947b1,c4,c3,3376,?,p1,
1769467960.713641,CREATED,10b73152-76d1-4442-b4bb-3936d9ba095f,5930587e-c0ef-462e-a4e3-7cc39f3df1ae,c4,c3,26,?,?,surb={'id': '117794d5-4ebf-4762-be40-4bf87fbb0396', 'route': ['p3', 'e1', 'i2', 'x12', 'p1', 'c4']}
1769467960.7889168,RECEIVED,9c5ae3a4-3bd3-4214-a335-fc67beabc9f5,ccd32425-1566-401d-ae6c-8b1ea9cb3fb2,c2,c4,27,p1,?,surb={'id': 'a53017c5-92e3-4c16-a3e0-82a9a45add06', 'route': ['p1', 'e12', 'i2', 'x9', 'p2', 'c2']}
1769467961.3644545,RECEIVED,a7fb967c-9f27-48c0-b3df-479b092af761,ccd32425-1566-401d-ae6c-8b1ea9cb3fb2,c2,c4,27,p1,?,surb={'id': 'a53017c5-92e3-4c16-a3e0-82a9a45add06', 'route': ['p1', 'e12', 'i2', 'x9', 'p2', 'c2']}
1769467961.5476327,SENT,c10ef950-f4e6-447f-bace-cd5398a8e527,50b23096-8179-4578-9232-22b6a6a5b7bc,c4,c3,3368,?,p1,
1769467961.547804,CREATED,60adda01-c7d2-425e-a253-70e823d4bed9,e657dd96-9cae-40bc-87b3-50e717ebd7bd,c4,c3,27,?,?,surb={'id': '378327f4-6f56-42bb-9e31-9be31544d4b9', 'route': ['p3', 'e6', 'i1', 'x6', 'p1', 'c4']}
1769467961.6230662,RECEIVED,92952efb-42ba-4181-a1f6-5e82a978e68d,3a9ed52c-00d4-40e8-ac55-933d588ad758,c2,c4,27,p1,?,surb={'id': '76d19960-9d9f-430c-911e-6c6675f64196', 'route': ['p1', 'e12', 'i4', 'x2', 'p2', 'c2']}
1769467961.7638505,SENT,b5fa53ac-e5d8-46c9-bf55-dcc75dc26adf,e458a053-22ed-45ca-9a0f-f341a68ce6c7,c4,c3,3384,?,p1,
1769467961.7639992,CREATED,0b15cd29-77eb-4c3c-a887-411ca300938d,e657dd96-9cae-40bc-87b3-50e717ebd7bd,c4,c3,27,?,?,surb={'id': '378327f4-6f56-42bb-9e31-9be31544d4b9', 'route': ['p3', 'e6', 'i1', 'x6', 'p1', 'c4']}
1769467961.8789277,SENT,4d984f94-7269-43ab-9ae9-504ca80d54c0,a8abce94-9b32-4717-9d3c-f349266a95bb,c4,c3,3361,?,p1,
1769467961.8798892,CREATED,f93926ca-4ffa-4cca-a8f7-9b9ad108b577,d117db59-3837-4617-bf2b-c451f110b742,c4,c3,27,?,?,surb={'id': 'b848076f-5279-4a29-92ca-6dde9c93160f', 'route': ['p3', 'e1', 'i5', 'x1', 'p1', 'c4']}
1769467962.0681562,SENT,83acebd0-7238-4434-bb45-ff21c6a779cb,d6f59d88-dc67-44fc-9bb9-c906b03a2b5b,c4,c3,3368,?,p1,
1769467962.0683105,CREATED,123e8cb3-038d-457b-acfd-e00a83b1784d,d117db59-3837-4617-bf2b-c451f110b742,c4,c3,27,?,?,surb={'id': 'b848076f-5279-4a29-92ca-6dde9c93160f', 'route': ['p3', 'e1', 'i5', 'x1', 'p1', 'c4']}
1769467962.2316165,SENT,658eb288-3f93-46ab-be16-0f372eb82199,13a58a1b-59da-4acb-a001-656031006810,c4,c3,3380,?,p1,
