timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769467949.2619736,CREATED,28ba7ae9-e753-4de3-aca3-0211f52e008e,41837205-eb9a-4576-9ae2-2014d36bd089,c3,c1,27,?,?,surb={'id': 'c9cd9cca-6540-4cd7-8207-f891eb1f92fb', 'route': ['p1', 'e7', 'i4', 'x1', 'p3', 'c3']}
1769467949.3504426,SENT,b6c19ce6-8afa-4a5b-9576-66573e73a393,3c8ed113-aae4-4579-a0da-ad0b44f75344,c3,c1,3371,?,p3,
1769467949.350593,CREATED,416fab0f-9c6b-428c-8402-310c49fdad40,9b425c4a-7e18-4909-b81c-9f75ce172eff,c3,c1,27,?,?,surb={'id': 'e952bfe8-d48c-4ba8-a663-1622819f1872', 'route': ['p1', 'e3', 'i2', 'x12', 'p3', 'c3']}
1769467949.6985743,SENT,5b471c17-7b5e-42d5-9427-08f8fdb1bc33,d57bd463-7a27-4fde-ac0c-73bdcf06ee38,c3,c1,3387,?,p3,
1769467949.6987216,CREATED,cad40a72-b859-4a98-b7a6-7b120bd8623f,9b425c4a-7e18-4909-b81c-9f75ce172eff,c3,c1,27,?,?,surb={'id': 'e952bfe8-d48c-4ba8-a663-1622819f1872', 'route': ['p1', 'e3', 'i2', 'x12', 'p3', 'c3']}
1769467950.1093974,SENT,5271415b-f2c7-46c3-b8d3-6c0de117193a,d61513f9-7a1e-4836-b45a-6ed747c985c7,c3,c1,3360,?,p3,
1769467950.109552,CREATED,49360343-fe9c-4b4e-acf3-3f2e78e93571,2a72261f-d2b1-488b-bb4b-0fc6c4f02e65,c3,c1,27,?,?,surb={'id': '52709d1e-6182-4586-9f18-0d442681d2bc', 'route': ['p1', 'e2', 'i7', 'x4', 'p3', 'c3']}
1769467950.357153,RECEIVED,4144a45b-45a7-49ec-97c8-f663d90f6768,b072e36a-f31a-4d3f-be12-352140e21c9f,c4,c3,26,p3,?,surb={'id': 'b50f2bfd-af98-47cd-8feb-909d3c07c967', 'route': ['p3', 'e10', 'i1', 'x6', 'p1', 'c4']}
1769467950.4299748,SENT,2206a770-c041-4c10-87e6-f80311ddc3ed,fd3baf43-ee92-4df8-bae3-51ba032a6586,c3,c1,3364,?,p3,
1769467950.4300957,CREATED,55256380-9844-43da-ae19-40546a5cdafa,2a72261f-d2b1-488b-bb4b-0fc6c4f02e65,c3,c1,27,?,?,surb={'id': '52709d1e-6182-4586-9f18-0d442681d2bc', 'route': ['p1', 'e2', 'i7', 'x4', 'p3', 'c3']}
1769467950.6241198,SENT,ff534832-1ddc-4da5-a13a-fa829ccca3d0,e6dcd671-98ce-49cb-9201-c38fac478e93,c3,c1,3376,?,p3,
1769467950.624274,CREATED,49ec2078-c89a-4868-b7a4-c51b00fd8c13,89cda4cc-ecb8-4409-9d74-c621264e19de,c3,c1,27,?,?,surb={'id': 'c435c4c0-5154-418e-950a-5b0c6430ae63', 'route': ['p1', 'e6', 'i5', 'x7', 'p3', 'c3']}
1769467950.739857,SENT,1471999a-5035-4216-a78a-351dbb372a9f,e5f1429d-cc1f-4a63-bb1d-fc8e396609c5,c3,c1,3388,?,p3,
1769467950.7399917,CREATED,a3f53e70-7886-461f-aa51-f8afa4fc0f15,89cda4cc-ecb8-4409-9d74-c621264e19de,c3,c1,27,?,?,surb={'id': 'c435c4c0-5154-418e-950a-5b0c6430ae63', 'route': ['p1', 'e6', 'i5', 'x7', 'p3', 'c3']}
1769467951.2311943,RECEIVED,62a84c91-c386-4a35-8609-98eedea3ab66,29e202f9-c947-41ac-8463-15d5f18cd4cd,c4,c3,26,p3,?,surb={'id': 'bd430aa7-6910-458a-a270-50af38c11c36', 'route': ['p3', 'e9', 'i12', 'x11', 'p1', 'c4']}
1769467951.2419639,SENT,a6e07566-fb84-42a9-97c3-9e2725c8bbf8,b9584968-f2c7-42cc-b9ea-bf55f4bc6133,c3,c1,3384,?,p3,
1769467951.242145,CREATED,b10a1805-6948-41d2-9752-f5d4bd455a16,83000eca-1ca6-4c27-8738-8d3108a86786,c3,c1,26,?,?,surb={'id': '57e5c24a-45e0-4a8a-b9bd-92707922535b', 'route': ['p1', 'e6', 'i1', 'x6', 'p3', 'c3']}
1769467951.248723,RECEIVED,73e98ab7-029f-4928-8d1b-e4f2407d05a8,2bc12d08-f339-4ae5-94af-c3f48de9f881,c4,c3,27,p3,?,surb={'id': '9e90a53b-adbf-4542-9845-7058c4ee04ad', 'route': ['p3', 'e11', 'i9', 'x4', 'p1', 'c4']}
1769467951.3944838,RECEIVED,388d7a1b-b133-45e2-b57f-94180b3c64f8,4e75ff0e-7298-44d2-aeca-d237a6ff3e0d,c4,c3,27,p3,?,surb={'id': 'afb09160-aeb3-4061-a4b2-a2a4ffce0913', 'route': ['p3', 'e12', 'i1', 'x4', 'p1', 'c4']}
1769467951.5271614,RECEIVED,8e3e8132-bd8e-4c77-aa4b-be54f13eca0b,4e75ff0e-7298-44d2-aeca-d237a6ff3e0d,c4,c3,27,p3,?,surb={'id': 'afb09160-aeb3-4061-a4b2-a2a4ffce0913', 'route': ['p3', 'e12', 'i1', 'x4', 'p1', 'c4']}
1769467951.5483794,SENT,70670f95-8681-4f36-ae38-fe4db1d5d653,86a6f908-bb89-4cba-869e-ef6a21e370f8,c3,c1,3383,?,p3,
1769467951.5485337,CREATED,345eec29-fcde-4a98-95ca-adce37c35c14,83000eca-1ca6-4c27-8738-8d3108a86786,c3,c1,26,?,?,surb={'id': '57e5c24a-45e0-4a8a-b9bd-92707922535b', 'route': ['p1', 'e6', 'i1', 'x6', 'p3', 'c3']}
1769467951.6276238,SENT,51fa8cb0-91f0-4e73-b3b1-17f3777ad393,7a2b96f5-123c-4e0a-bec1-1b03f30cd8e2,c3,c1,3375,?,p3,
1769467951.627771,CREATED,07fb8340-91bd-4c91-bdbb-7fb75c94bf75,99c8f53f-df84-40ab-9c6f-7fa0275883ed,c3,c1,27,?,?,surb={'id': '5abb35b2-813c-45f8-82d1-cdf474b6a212', 'route': ['p1', 'e10', 'i2', 'x2', 'p3', 'c3']}
1769467951.6976955,SENT,dba4c5e2-6210-42b2-8ed2-71c09eb80476,a5447b33-0dec-4fc3-a54b-cd7a737744ce,c3,c1,3402,?,p3,
1769467951.6978421,CREATED,ae6fb15b-9878-4765-af5a-9138e7510a8d,99c8f53f-df84-40ab-9c6f-7fa0275883ed,c3,c1,27,?,?,surb={'id': '5abb35b2-813c-45f8-82d1-cdf474b6a212', 'route': ['p1', 'e10', 'i2', 'x2', 'p3', 'c3']}
1769467951.7515013,SENT,9fba21b4-ef31-4802-8333-4734c648a11e,06682950-5fac-4ce7-867a-fa8b72115ff1,c3,c1,3400,?,p3,
1769467951.7516491,CREATED,7341a6ed-4be1-4cd9-a707-826fcc3028d7,7e0a6ad7-3b89-4cb2-80d6-3f6c72492c53,c3,c1,27,?,?,surb={'id': 'b9250ff4-ad9e-4d3d-b514-fb6c082d0d3f', 'route': ['p1', 'e11', 'i5', 'x8', 'p3', 'c3']}
1769467951.9670157,SENT,14826362-ce5e-4b03-b490-fe009718651c,83a7af06-576f-4802-b1ee-f0aab9978d9f,c3,c1,3399,?,p3,
1769467951.9671135,CREATED,fff6b60a-d7cc-4cc9-ab1f-c4688d140ac9,7e0a6ad7-3b89-4cb2-80d6-3f6c72492c53,c3,c1,27,?,?,surb={'id': 'b9250ff4-ad9e-4d3d-b514-fb6c082d0d3f', 'route': ['p1', 'e11', 'i5', 'x8', 'p3', 'c3']}
1769467952.4378865,RECEIVED,eb2ae2e0-1c04-4c18-b767-940f342a00e5,bce741a4-5449-4ab8-8d0c-47683e4fef6d,c4,c3,27,p3,?,surb={'id': 'ae7c79ea-9906-4da3-a73c-bde91cdee7d2', 'route': ['p3', 'e9', 'i3', 'x8', 'p1', 'c4']}
1769467952.4889035,RECEIVED,d32cf6fd-868b-4ebf-b065-e960f51ef8cc,29e202f9-c947-41ac-8463-15d5f18cd4cd,c4,c3,26,p3,?,surb={'id': 'bd430aa7-6910-458a-a270-50af38c11c36', 'route': ['p3', 'e9', 'i12', 'x11', 'p1', 'c4']}
1769467952.5158362,RECEIVED,ac524109-fe7b-426b-b83d-b975d3b0c681,bce741a4-5449-4ab8-8d0c-47683e4fef6d,c4,c3,27,p3,?,surb={'id': 'ae7c79ea-9906-4da3-a73c-bde91cdee7d2', 'route': ['p3', 'e9', 'i3', 'x8', 'p1', 'c4']}
1769467952.5990303,RECEIVED,9240eef2-a9f1-4133-a568-02c8646e4410,2bc12d08-f339-4ae5-94af-c3f48de9f881,c4,c3,27,p3,?,surb={'id': '9e90a53b-adbf-4542-9845-7058c4ee04ad', 'route': ['p3', 'e11', 'i9', 'x4', 'p1', 'c4']}
1769467953.1083698,RECEIVED,9588781f-4f12-4e4a-a8f4-c4b63c7587cd,70b0b630-1f27-49aa-8168-b30e0a1560c4,c4,c3,27,p3,?,surb={'id': 'dc2d9564-d460-4de8-a7f7-9cf67db2d0dd', 'route': ['p3', 'e5', 'i11', 'x12', 'p1', 'c4']}
1769467953.1488152,RECEIVED,d46dbded-2613-4ef5-90a0-ff287f234a41,dce51d82-2d77-46b6-a441-e95018a1e5a2,c4,c3,27,p3,?,surb={'id': 'caede7ed-5583-4be2-869f-fbdf03b4080e', 'route': ['p3', 'e6', 'i4', 'x4', 'p1', 'c4']}
1769467953.2103643,RECEIVED,5adcb902-c57f-41ef-8ec7-43f10347d1f4,dce51d82-2d77-46b6-a441-e95018a1e5a2,c4,c3,27,p3,?,surb={'id': 'caede7ed-5583-4be2-869f-fbdf03b4080e', 'route': ['p3', 'e6', 'i4', 'x4', 'p1', 'c4']}
1769467953.2405689,SENT,b987ef24-2831-4a83-a5c6-de184f77ae88,5f31e4eb-7006-4dce-aa8b-594c5259fdc5,c3,c1,3384,?,p3,
1769467953.2407434,CREATED,6aac0c04-d694-4ff8-bfd7-6d4ef1d38947,11445bd4-f283-4e51-b6bf-fac5b1f18d7b,c3,c1,27,?,?,surb={'id': '4432592e-657a-4fc7-a740-90b627c5afb3', 'route': ['p1', 'e12', 'i9', 'x1', 'p3', 'c3']}
1769467953.2529557,SENT,372a7fba-9000-431d-8dbd-b13cecd7a206,c5b3a090-8668-4a2b-b0e0-9d31e1fb1a12,c3,c1,3395,?,p3,
1769467953.2533243,CREATED,ba8286fb-e382-474f-b5a2-db92eae63304,11445bd4-f283-4e51-b6bf-fac5b1f18d7b,c3,c1,27,?,?,surb={'id': '4432592e-657a-4fc7-a740-90b627c5afb3', 'route': ['p1', 'e12', 'i9', 'x1', 'p3', 'c3']}
1769467953.8595464,RECEIVED,34cf9897-3b3f-431c-9649-4cbd8ee59de8,70b0b630-1f27-49aa-8168-b30e0a1560c4,c4,c3,27,p3,?,surb={'id': 'dc2d9564-d460-4de8-a7f7-9cf67db2d0dd', 'route': ['p3', 'e5', 'i11', 'x12', 'p1', 'c4']}
1769467953.8730254,RECEIVED,9083673e-48ea-4156-aa1c-9e59237cdbce,0acacbdd-8b95-45e5-96a3-44d715e3076e,c4,c3,27,p3,?,surb={'id': '7e0c1a0b-7049-44d8-9a56-13a1db5311c2', 'route': ['p3', 'e10', 'i7', 'x12', 'p1', 'c4']}
1769467953.8862019,RECEIVED,1e9c3b6f-1909-449c-92fb-c48973bfaf02,343521eb-9bc4-4acf-a8c8-dfd4da2b3ccc,c4,c3,26,p3,?,surb={'id': '395ab7b4-e922-4e2d-992a-1b35c7104de6', 'route': ['p3', 'e5', 'i4', 'x7', 'p1', 'c4']}
1769467954.054375,SENT,e447af78-2847-47fb-8c5c-cce9520d6272,f1014761-76ef-426b-ad7b-1d10ab8dc4dc,c3,c1,3387,?,p3,
1769467954.0545266,CREATED,5e0e9d36-213a-4795-8536-36e7f0a2c66c,e8cdbda5-c6e1-48d9-be5e-b0133e57cf44,c3,c1,26,?,?,surb={'id': '9bfff2a6-c7e2-4d2a-b190-c4dc1009a317', 'route': ['p1', 'e2', 'i7', 'x2', 'p3', 'c3']}
1769467954.2370157,SENT,e24ae3c1-b2af-4384-9577-52ddfa0dd499,a420d105-0b8f-49a8-a413-c441ebad5238,c3,c1,3360,?,p3,
1769467954.2372077,CREATED,fc12d07b-826c-47e5-b4bb-02ca5aca0aab,e8cdbda5-c6e1-48d9-be5e-b0133e57cf44,c3,c1,26,?,?,surb={'id': '9bfff2a6-c7e2-4d2a-b190-c4dc1009a317', 'route': ['p1', 'e2', 'i7', 'x2', 'p3', 'c3']}
1769467954.4774287,SENT,24fe1199-045c-42d0-b61c-d17572b4f1e3,f22a0848-3c95-4c2e-b3af-e7608a948ea4,c3,c1,3383,?,p3,
1769467954.4775836,CREATED,ba97dccd-e6fb-46d1-a7e4-c28ab0e3ede1,4006159e-f90b-4359-a974-3e00a559eb64,c3,c1,27,?,?,surb={'id': 'c8f0c67c-4503-42a0-8192-8d04baad9805', 'route': ['p1', 'e3', 'i3', 'x10', 'p3', 'c3']}
1769467954.5280256,RECEIVED,e916bb31-c497-4996-b0ee-e1b7f0e454d0,b4ae239f-5ae8-40cd-ac4e-2e7f26f2e02d,c4,c3,27,p3,?,surb={'id': 'd993110a-2063-4b83-9446-ed24bd52c09b', 'route': ['p3', 'e1', 'i8', 'x10', 'p1', 'c4']}
1769467954.6175647,SENT,54b87954-4df7-4838-9943-6855e9f8eecf,c16b3115-c15d-4378-a4f2-e079addf82e4,c3,c1,3383,?,p3,
1769467954.6177144,CREATED,a273eb72-8829-445f-b39c-4399d90e80a6,4006159e-f90b-4359-a974-3e00a559eb64,c3,c1,27,?,?,surb={'id': 'c8f0c67c-4503-42a0-8192-8d04baad9805', 'route': ['p1', 'e3', 'i3', 'x10', 'p3', 'c3']}
1769467954.8592415,RECEIVED,dec380bf-22c3-40b1-a774-311978f978bc,b4ae239f-5ae8-40cd-ac4e-2e7f26f2e02d,c4,c3,27,p3,?,surb={'id': 'd993110a-2063-4b83-9446-ed24bd52c09b', 'route': ['p3', 'e1', 'i8', 'x10', 'p1', 'c4']}
1769467955.0069606,SENT,d5c00749-4dbf-4cbf-85ab-bfef617240ea,9c35aef2-018c-4c1c-a402-b2bb54f0ced8,c3,c1,3391,?,p3,
1769467955.0071373,CREATED,85dc4c7e-6fb7-4fb2-ac00-f8840efddfe2,9f377ea8-eabe-4c17-899d-cea1f59c9564,c3,c1,27,?,?,surb={'id': '59ca05d4-d8bf-4b55-8926-36eb42cb2fd9', 'route': ['p1', 'e10', 'i5', 'x11', 'p3', 'c3']}
1769467955.289431,RECEIVED,e55fe486-7c17-43fc-a960-206e750b5691,85a1e51b-8365-4b65-80b6-e4614a19570f,c4,c3,27,p3,?,surb={'id': '82a1d683-3696-42e4-94a3-f9531d64a0f8', 'route': ['p3', 'e12', 'i9', 'x11', 'p1', 'c4']}
1769467955.3871925,SENT,8974441c-11eb-4bbb-92f2-5a12734dac0e,a34c8c17-9829-487a-9a04-aee1ba41a4e7,c3,c1,3390,?,p3,
1769467955.3873456,CREATED,b091dfda-687a-43ad-a813-364639fb1f48,9f377ea8-eabe-4c17-899d-cea1f59c9564,c3,c1,27,?,?,surb={'id': '59ca05d4-d8bf-4b55-8926-36eb42cb2fd9', 'route': ['p1', 'e10', 'i5', 'x11', 'p3', 'c3']}
1769467955.4500012,SENT,7c3bc4a5-b1b1-4cc0-a118-3045fa13382d,4e99684a-14fc-4f87-80b7-55981158c419,c3,c1,3380,?,p3,
1769467955.4501789,CREATED,83f091f2-1a9c-4d05-b6fd-fc4872849ea1,92961df4-5bf1-4b55-b430-9a8166ceec46,c3,c1,27,?,?,surb={'id': '1d4db2ce-a55d-4807-98ef-3fefdc6a312d', 'route': ['p1', 'e9', 'i1', 'x8', 'p3', 'c3']}
1769467955.6866114,RECEIVED,afd8c97d-f73f-409d-86b8-d86e337ed108,343521eb-9bc4-4acf-a8c8-dfd4da2b3ccc,c4,c3,26,p3,?,surb={'id': '395ab7b4-e922-4e2d-992a-1b35c7104de6', 'route': ['p3', 'e5', 'i4', 'x7', 'p1', 'c4']}
1769467955.8019788,RECEIVED,3bb533ae-fa5f-4dd3-bdf6-2d4dededc07b,abc203ec-e19d-4d8b-9b90-f57bfca8827b,c4,c3,27,p3,?,surb={'id': '861a5f29-4d2a-4475-a645-39507dfa00f3', 'route': ['p3', 'e1', 'i10', 'x12', 'p1', 'c4']}
1769467955.9377763,SENT,55207800-8f67-4ae4-98a6-bf034c3aba35,bc0d5fab-d161-4c37-93b0-d1096e44e8f6,c3,c1,3390,?,p3,
1769467955.9379215,CREATED,a47fefc9-aec6-4c87-bd6f-f837704d3310,92961df4-5bf1-4b55-b430-9a8166ceec46,c3,c1,27,?,?,surb={'id': '1d4db2ce-a55d-4807-98ef-3fefdc6a312d', 'route': ['p1', 'e9', 'i1', 'x8', 'p3', 'c3']}
1769467955.9727116,RECEIVED,5193e6cb-11d8-4305-be43-252eb10ac8eb,85a1e51b-8365-4b65-80b6-e4614a19570f,c4,c3,27,p3,?,surb={'id': '82a1d683-3696-42e4-94a3-f9531d64a0f8', 'route': ['p3', 'e12', 'i9', 'x11', 'p1', 'c4']}
1769467956.0278196,RECEIVED,320f5a2a-c728-453f-b5e0-da108319bb5e,0acacbdd-8b95-45e5-96a3-44d715e3076e,c4,c3,27,p3,?,surb={'id': '7e0c1a0b-7049-44d8-9a56-13a1db5311c2', 'route': ['p3', 'e10', 'i7', 'x12', 'p1', 'c4']}
1769467956.0500863,SENT,8ac60040-7972-4b82-87c2-a0a76d63df7e,c82519d5-5df6-470f-a2b8-7a64c9713776,c3,c1,3372,?,p3,
1769467956.0502393,CREATED,e28c17a9-15c0-441c-94af-e508692c6754,aca7d42f-5f6b-4e52-9429-4ebea056a040,c3,c1,27,?,?,surb={'id': '53860059-de8b-41b0-969f-52d0e7dd0e8b', 'route': ['p1', 'e4', 'i2', 'x7', 'p3', 'c3']}
1769467956.1535094,RECEIVED,53e0d062-61b3-4742-914b-0d58133d71a3,c3604751-f5b3-479d-b2fa-60f1e1947c3a,c4,c3,27,p3,?,surb={'id': 'dcc59eb9-fe05-4900-8d35-b2d6f61373f0', 'route': ['p3', 'e6', 'i3', 'x4', 'p1', 'c4']}
1769467956.1605995,SENT,22c54e9a-dd2a-45f5-8188-03cd2816c55a,ff23f511-06c1-4d8d-af19-1298ebe900f7,c3,c1,3360,?,p3,
1769467956.160757,CREATED,1c2f3641-46fc-48b8-94bf-55e707afdab5,aca7d42f-5f6b-4e52-9429-4ebea056a040,c3,c1,27,?,?,surb={'id': '53860059-de8b-41b0-969f-52d0e7dd0e8b', 'route': ['p1', 'e4', 'i2', 'x7', 'p3', 'c3']}
1769467956.301265,RECEIVED,5b1be8e4-7191-4050-ad3e-2feace8f4604,abc203ec-e19d-4d8b-9b90-f57bfca8827b,c4,c3,27,p3,?,surb={'id': '861a5f29-4d2a-4475-a645-39507dfa00f3', 'route': ['p3', 'e1', 'i10', 'x12', 'p1', 'c4']}
1769467956.3598754,RECEIVED,182e34bd-7d65-4a65-bafa-b410cc231964,c3604751-f5b3-479d-b2fa-60f1e1947c3a,c4,c3,27,p3,?,surb={'id': 'dcc59eb9-fe05-4900-8d35-b2d6f61373f0', 'route': ['p3', 'e6', 'i3', 'x4', 'p1', 'c4']}
1769467956.5451128,SENT,20f3b9f2-604f-40c9-b80c-e4a8fb96a181,e54c5463-22f4-464d-929e-c2910088feb1,c3,c1,3359,?,p3,
1769467956.5452733,CREATED,94db195a-160e-4346-8119-7d19affcd418,9c5e50d0-5d9f-4fb6-812a-f011980b476c,c3,c1,27,?,?,surb={'id': '3e62f78b-a075-4807-9778-b23945276898', 'route': ['p1', 'e3', 'i2', 'x2', 'p3', 'c3']}
1769467957.0432258,SENT,2f10992b-5e01-4372-8391-26c477304a58,788d1bd1-ad5b-4880-95c3-9be7808a8d4e,c3,c1,3379,?,p3,
1769467957.0433774,CREATED,e4b79c65-89bf-4c5e-a668-67fd19834c70,9c5e50d0-5d9f-4fb6-812a-f011980b476c,c3,c1,27,?,?,surb={'id': '3e62f78b-a075-4807-9778-b23945276898', 'route': ['p1', 'e3', 'i2', 'x2', 'p3', 'c3']}
1769467957.0603144,SENT,16fa6ca7-7eb9-4f3e-b7f1-a8bd3957dcd3,e81acc8e-1260-4ebb-a247-21cf4fbfca2f,c3,c1,3375,?,p3,
1769467957.0604649,CREATED,01425740-1b6a-430a-b470-e44e0c864297,43569d21-0e16-40c9-b311-0d70bbf83eca,c3,c1,27,?,?,surb={'id': 'b9f2e9e3-702b-42dc-8a40-6c6ce26285bc', 'route': ['p1', 'e4', 'i1', 'x1', 'p3', 'c3']}
1769467957.3672476,SENT,2183eddb-416d-4f1e-9e51-a5f090303323,11ca1835-0a20-4bf5-a606-e67bb4db79bf,c3,c1,3379,?,p3,
1769467957.3673248,CREATED,2a587376-c69e-4c77-afa6-5dcf4b4b50b6,43569d21-0e16-40c9-b311-0d70bbf83eca,c3,c1,27,?,?,surb={'id': 'b9f2e9e3-702b-42dc-8a40-6c6ce26285bc', 'route': ['p1', 'e4', 'i1', 'x1', 'p3', 'c3']}
1769467957.7605326,RECEIVED,1e6e572c-48de-40a7-bd17-fa6d12d7d41e,f48294b8-a983-4e8c-8c6c-b6e54ad81d11,c4,c3,27,p3,?,surb={'id': '68236764-3848-45a4-b312-6f9ae11b772c', 'route': ['p3', 'e9', 'i9', 'x12', 'p1', 'c4']}
1769467957.956896,SENT,872da26e-1a9d-4fb4-ac58-f13c162a8410,d165e19d-cf01-4da8-87b5-efc626c99d33,c3,c1,3383,?,p3,
1769467957.9570677,CREATED,3fc6aee6-fd5f-4aa0-ba17-43828e3e1a7e,faaab6e8-207b-4384-a0b9-c32af7be6f65,c3,c1,27,?,?,surb={'id': '33af5652-3a82-45a4-8ba8-5d3bf14e8fda', 'route': ['p1', 'e5', 'i5', 'x8', 'p3', 'c3']}
1769467958.0856757,SENT,237e6b0f-0338-4472-b32c-67a7e185aab0,699cdd9a-89a0-4a66-948d-ce01c6e99d7a,c3,c1,3372,?,p3,
1769467958.085828,CREATED,e9cc2ae0-ea09-45d1-a95d-fe457ee8968b,faaab6e8-207b-4384-a0b9-c32af7be6f65,c3,c1,27,?,?,surb={'id': '33af5652-3a82-45a4-8ba8-5d3bf14e8fda', 'route': ['p1', 'e5', 'i5', 'x8', 'p3', 'c3']}
1769467958.3668242,RECEIVED,073096a9-a7c4-4f7c-88ec-5aa7924e7a91,7593d238-19e1-4762-b9f8-198f8027cd1f,c4,c3,27,p3,?,surb={'id': '808fa82b-cf1c-4ed7-9d3c-65bdcd800388', 'route': ['p3', 'e10', 'i2', 'x6', 'p1', 'c4']}
1769467958.493327,SENT,b104656b-c13b-4322-914f-ba87bafe782f,6173cde9-e270-4e0a-b501-b24d8cb09cb3,c3,c1,3384,?,p3,
1769467958.4934685,CREATED,510f2803-0f81-4af9-9dd2-f807b055b568,281305f6-e79c-4e71-badc-f38b8cba36bf,c3,c1,27,?,?,surb={'id': 'b643de3e-307d-42e4-b0d0-fecc4ffe6d93', 'route': ['p1', 'e11', 'i5', 'x12', 'p3', 'c3']}
1769467958.5931494,SENT,c48625a8-009d-4efa-8c70-22f9fd65560b,2e0f0e3f-0252-4af8-a588-357b83c120b1,c3,c1,3389,?,p3,
1769467958.5933008,CREATED,41b7d3bd-4266-4fec-890f-f9a9e8bf7297,281305f6-e79c-4e71-badc-f38b8cba36bf,c3,c1,27,?,?,surb={'id': 'b643de3e-307d-42e4-b0d0-fecc4ffe6d93', 'route': ['p1', 'e11', 'i5', 'x12', 'p3', 'c3']}
1769467958.7274125,SENT,42860bac-9704-4720-9b54-83d810fd0dc7,bf315769-3fa5-42d0-8dc3-a8815dd1c3ad,c3,c1,3359,?,p3,
1769467958.7275717,CREATED,d3ed030e-f1c1-4e8d-95a6-2893d174be45,f333571d-2b1c-4697-9ba1-7ad43ccf2429,c3,c1,27,?,?,surb={'id': '94f268d0-dafd-49f6-8d7b-1ef2dc89b6a8', 'route': ['p1', 'e6', 'i6', 'x9', 'p3', 'c3']}
1769467958.9610727,SENT,ad632af0-13aa-4c97-bebc-b6f5710c81ad,18ac8a6a-bca4-415f-893a-b716c4f8c353,c3,c1,3380,?,p3,
1769467958.9612079,CREATED,8d8b82bb-f522-46a3-91e8-f23570a1a502,f333571d-2b1c-4697-9ba1-7ad43ccf2429,c3,c1,27,?,?,surb={'id': '94f268d0-dafd-49f6-8d7b-1ef2dc89b6a8', 'route': ['p1', 'e6', 'i6', 'x9', 'p3', 'c3']}
1769467958.9697685,SENT,0c83c7ab-ab5b-4aab-999c-3f1cbeb271fb,2ce6c05e-53ff-4a1e-85e4-80d118cebe5f,c3,c1,3400,?,p3,
1769467958.9699173,CREATED,901064aa-1bb2-48be-a58d-c9e4505309a0,6b19ee24-4d47-48ec-ac87-c9b68238d4bb,c3,c1,27,?,?,surb={'id': '6e37757c-8525-4e1b-b4e1-cc2f74a27f57', 'route': ['p1', 'e12', 'i4', 'x2', 'p3', 'c3']}
1769467959.3083034,RECEIVED,76b52005-8717-4125-9478-6151329df72a,7593d238-19e1-4762-b9f8-198f8027cd1f,c4,c3,27,p3,?,surb={'id': '808fa82b-cf1c-4ed7-9d3c-65bdcd800388', 'route': ['p3', 'e10', 'i2', 'x6', 'p1', 'c4']}
1769467959.3392718,RECEIVED,8baae567-0e1b-474f-8aa1-c48eca472b8a,f6fb7adb-30d2-4d69-8276-da8ba8b9e0fd,c4,c3,26,p3,?,surb={'id': 'd8faf864-7bec-49db-8740-e7ed952f5695', 'route': ['p3', 'e10', 'i7', 'x3', 'p1', 'c4']}
1769467959.4149754,SENT,a2dcaec0-b906-4a59-b934-1ee0cec70f7e,7bf54d68-b497-47fa-bfde-e0e1ac7c8d6f,c3,c1,3381,?,p3,
1769467959.4151745,CREATED,b6c96ae8-cdd5-4416-b8b8-9dd26594e4fe,6b19ee24-4d47-48ec-ac87-c9b68238d4bb,c3,c1,27,?,?,surb={'id': '6e37757c-8525-4e1b-b4e1-cc2f74a27f57', 'route': ['p1', 'e12', 'i4', 'x2', 'p3', 'c3']}
1769467959.554325,SENT,104a068d-aafb-44f3-8810-54bafd76cb7e,b6942dcf-97be-40cb-8053-29dbc79fb806,c3,c1,3372,?,p3,
1769467959.554475,CREATED,43a0323a-cb0b-4fa2-96aa-11236c6d8c96,aa6ecd5a-138b-4788-ba94-3e6a159f6e7e,c3,c1,27,?,?,surb={'id': '3b6ac8aa-477d-41a0-a4d8-f3310aa470ed', 'route': ['p1', 'e4', 'i11', 'x7', 'p3', 'c3']}
1769467959.9434137,RECEIVED,e95d7a63-fd4f-4a66-a1b1-8ca94974060b,f6fb7adb-30d2-4d69-8276-da8ba8b9e0fd,c4,c3,26,p3,?,surb={'id': 'd8faf864-7bec-49db-8740-e7ed952f5695', 'route': ['p3', 'e10', 'i7', 'x3', 'p1', 'c4']}
1769467959.99039,RECEIVED,1737ff40-976e-4112-a007-1491ee1c91d3,054fd42b-5b63-48ae-9086-c7a3881b5b57,c4,c3,27,p3,?,surb={'id': 'f40ce83e-2354-4da1-8a9e-d5d6e2099dd0', 'route': ['p3', 'e12', 'i5', 'x10', 'p1', 'c4']}
1769467960.1645215,RECEIVED,576c97be-a9e6-42e8-9247-20e4501bc408,f48294b8-a983-4e8c-8c6c-b6e54ad81d11,c4,c3,27,p3,?,surb={'id': '68236764-3848-45a4-b312-6f9ae11b772c', 'route': ['p3', 'e9', 'i9', 'x12', 'p1', 'c4']}
1769467960.2078876,SENT,04567f80-09bb-4490-9326-0cff6b28189f,a5e529d2-2fc0-47b5-8aa9-1910e88b7f61,c3,c1,3401,?,p3,
