timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769458684.3448381,SENT,084cce8c-6ba6-4cfe-9c02-985470ea96ee,f1bb61ef-0fe9-4172-984f-1cfb79462aae,c3,DROP,2031,?,p3,
1769458684.3449793,CREATED,d66f9f5c-2cf6-4b9e-9fa3-f7f6633da562,9b752ac5-0223-46d6-9d04-77966577c0f8,c3,DROP,27,?,?,
1769458684.4777694,SENT,ffb21eb9-373a-459a-a4c3-1b8ff9b2c593,bc7c2d3e-594d-4215-b96f-f51ba835d392,c3,DROP,2020,?,p3,
1769458684.4779046,CREATED,902f872e-5eea-4d63-8e7e-2568ca7e176f,6bfd6d88-21be-452a-b173-13ea7a5798ae,c3,DROP,27,?,?,
1769458684.527869,SENT,f506f5c5-35bc-4ad7-9658-5385e067afea,48a183f0-8eba-4e8d-bdcb-aa6b7968c99a,c3,DROP,2024,?,p3,
1769458684.5279982,CREATED,42d3f8bf-85be-47b0-86d5-b821f46ec6f7,86c4d0c3-3416-47f7-b338-1f58cf65cb98,c3,DROP,26,?,?,
1769458684.5902748,SENT,ec1be81e-f27a-418a-8661-c54b92d5bdf8,19da42d8-46cc-4a1f-b1ed-2ee1e2b8b3e1,c3,DROP,2014,?,p3,
1769458684.5904076,CREATED,0532b80e-68de-493f-bad2-8fd5055370b7,5cf6e3b5-e23f-45ef-9ff3-345b74053966,c3,DROP,26,?,?,
1769458684.6389794,SENT,7f8848d5-2493-4c1f-b126-8721d267637d,e6ea31a7-c3cb-4ee2-90bb-cf82490f1623,c3,DROP,2015,?,p3,
1769458684.6391416,CREATED,3e437a60-4c96-4712-9e48-9e17ee78df48,6f55dea0-276a-4839-a97b-51de6d8e293c,c3,DROP,27,?,?,
1769458685.06574,SENT,dffc50fa-e862-4878-a0a6-c3a68aa782fd,0892329c-ce8e-4962-8431-1e0fe0fc2b7b,c3,c4,3380,?,p3,
1769458685.065891,CREATED,76e5d1ba-a01a-4fd5-8d44-409bde508d2b,6ddbdfb9-69ee-409c-9e7c-7c483db2e4bc,c3,c4,27,?,?,surb={'id': 'da189a77-300a-4bac-a4bc-18862ea547c5', 'route': ['p1', 'e4', 'i1', 'x4', 'p3', 'c3']}
1769459155.1346855,RECEIVED,a059102e-4a30-47a0-be24-f339a6fd1073,f2641bd1-2208-42dd-98f2-349a6d131a5a,c4,c3,27,p3,?,surb={'id': '42dbb163-7cd8-4153-b549-8503fc8c8e44', 'route': ['p3', 'e6', 'i6', 'x11', 'p1', 'c4']}
1769459155.1934576,RECEIVED,a086d9f4-5cf2-4c60-a1c0-d60bf0a5cf83,23e2693f-ae7d-42f1-83e1-ef57a75708f9,c4,c3,27,p3,?,surb={'id': 'd9067aad-1600-4b68-a5d2-4fcc8f6fd073', 'route': ['p3', 'e4', 'i8', 'x5', 'p1', 'c4']}
1769459155.2616007,RECEIVED,087d3f1e-cc28-46a7-883a-7daa38801d4e,0fbe54b7-2fa3-4284-b013-5895f16f3343,c4,c3,27,p3,?,surb={'id': '3eefbaf5-6faa-4c23-9605-1c735c0c016c', 'route': ['p3', 'e4', 'i4', 'x8', 'p1', 'c4']}
1769459155.4661324,RECEIVED,105c89d0-137e-4efa-ad17-c505fe5818cf,e829ee35-8b44-44a7-994e-cdda2da5d575,c4,c3,27,p3,?,surb={'id': 'd9cfb88b-ca83-4db1-b453-38e82c73415d', 'route': ['p3', 'e5', 'i10', 'x6', 'p1', 'c4']}
1769459155.4933565,SENT,07a5ab95-c957-45eb-9931-be9b2c85ff44,68129dd2-d806-45d0-a42c-1aed4c2f3e7b,c3,c4,3399,?,p3,
1769459155.4934742,CREATED,e897d058-87ae-4ab0-9fb0-332db8ca2d42,505174e4-71e1-4dcf-a29e-29f032a5cf2a,c3,c4,27,?,?,surb={'id': 'cfc3e74c-ca8e-4946-88a1-41d7bb9938f1', 'route': ['p1', 'e12', 'i1', 'x2', 'p3', 'c3']}
1769459155.517421,RECEIVED,046088fd-580e-4b01-91ba-853101a7167a,f1743f37-ea04-4da8-8592-ff53860da2f2,c4,c3,27,p3,?,surb={'id': 'cec31cc8-d4a4-4a09-acf2-2c3a8efbe65d', 'route': ['p3', 'e1', 'i10', 'x10', 'p1', 'c4']}
1769459155.6072683,SENT,b85b89ab-52e8-4344-a236-ac6b64ff5d53,75ec5e79-008d-4b12-a397-accfab9817e3,c3,c4,3360,?,p3,
1769459155.6073837,CREATED,cbacfefb-246f-469f-96be-6ef6cb22f191,1b09727d-7dc6-47e0-afa0-28df6cb90f0e,c3,c4,27,?,?,surb={'id': '79ead6d7-9a14-4e19-bf41-4becac7d8776', 'route': ['p1', 'e6', 'i10', 'x12', 'p3', 'c3']}
1769459155.7466109,RECEIVED,094f09f9-fe41-40b5-b423-f03359e30860,2b5c659e-9ad6-45cd-9f41-1d0d954bb3e5,c4,c3,27,p3,?,surb={'id': 'e5ffe136-3bbe-48f7-b51f-d3220d5d93e3', 'route': ['p3', 'e3', 'i2', 'x3', 'p1', 'c4']}
1769459156.0651748,SENT,eda9db77-0a43-436a-ba8c-9b85f3d6f420,b8008442-aa15-4ced-a2b7-1d51021cce4b,c3,c4,3372,?,p3,
1769459156.0652344,CREATED,43538733-a357-4d42-8829-1bc694400cc1,12ce1ab7-d294-4b5b-9e2f-62b646595255,c3,c4,27,?,?,surb={'id': '325747f5-7c5e-4109-9f7b-f9a75daff645', 'route': ['p1', 'e4', 'i4', 'x1', 'p3', 'c3']}
1769459156.189264,SENT,12def480-60ff-4f46-8a86-26acd6880c29,18c01dfb-ca47-467e-bc81-3cd8f9504c66,c3,c4,3385,?,p3,
1769459156.1894193,CREATED,04a89a07-eec0-4fff-ac38-263ef51f5487,bc69b40c-5e03-4c0b-b382-6a5bbb86d9c9,c3,c4,27,?,?,surb={'id': '6f1eef89-4c3b-4ecc-b9ec-b7890994854d', 'route': ['p1', 'e2', 'i10', 'x11', 'p3', 'c3']}
1769459156.4565868,RECEIVED,d2221576-3034-4394-b9ce-6327db087d0d,0c7f34a1-6e07-4e8b-948d-7f34c5cac0ac,c4,c3,27,p3,?,surb={'id': '0dabc8d3-6b23-4d76-90a3-ef70c78fb2b3', 'route': ['p3', 'e12', 'i7', 'x10', 'p1', 'c4']}
1769459156.711295,SENT,e4ad267f-6ec8-4373-942c-c185395d97f1,2e45b221-5708-42b3-90fd-f448cbec9ed0,c3,c4,3379,?,p3,
1769459156.7114458,CREATED,498e3917-158d-4274-affe-ff1afb798d14,882c4279-bbd9-44a0-b072-6e4ee1b6f614,c3,c4,27,?,?,surb={'id': '458e9e2e-ea82-419a-a104-a1e39c060624', 'route': ['p1', 'e4', 'i11', 'x12', 'p3', 'c3']}
1769459156.8688426,SENT,62efe525-cc21-4435-9c31-75513c7478fd,a4ae92e2-1d63-4d2c-a5ac-a510bf270085,c3,c4,3363,?,p3,
1769459156.868916,CREATED,5fde70d4-6d3b-4f5a-bfeb-eb6a87ca62a9,41d3ff3e-daae-4d12-be0a-e3aa3f7d2b8e,c3,c4,27,?,?,surb={'id': '1bcad665-a868-44ee-903a-5dbb116bf6f9', 'route': ['p1', 'e2', 'i11', 'x9', 'p3', 'c3']}
1769459156.8942244,RECEIVED,1538f539-5efb-4268-9124-ab252fbb8ce1,ab5fb9c3-8c44-4b18-875f-d10a057071cd,c4,c3,27,p3,?,surb={'id': '6063d0a3-f120-472d-8a15-6fdd02f21af6', 'route': ['p3', 'e10', 'i8', 'x8', 'p1', 'c4']}
1769459156.8970351,SENT,84f3842b-9756-4f2e-9a58-21647ddf92bb,b427ab43-379c-4dba-bac3-cf834421bb83,c3,c4,3380,?,p3,
1769459156.8974416,CREATED,72bc17fe-3f74-470c-94c8-7e7aa3b9a376,28f7eb3e-a042-4f76-9ddf-89753af7b0bd,c3,c4,26,?,?,surb={'id': 'd07fd928-02ff-4449-9e00-05dfef3fe4f3', 'route': ['p1', 'e11', 'i9', 'x11', 'p3', 'c3']}
1769459156.9841137,RECEIVED,112f1313-8de4-488e-9b83-65d99f528ac4,56bd3ac1-7e43-437a-93c3-2b479587121e,c4,c3,26,p3,?,surb={'id': '8eaad6c2-f700-4a37-bd2f-9ff1e224d172', 'route': ['p3', 'e1', 'i6', 'x10', 'p1', 'c4']}
1769459157.0813506,SENT,734d48c9-7ee2-48cd-bc24-624b7124cbaa,fa8b6664-7884-49c3-b56d-5d05aabf2f77,c3,c4,3363,?,p3,
1769459157.081414,CREATED,a41beddd-43f5-4d07-9c7a-0d9fbe29916d,a63f3d8e-ceaf-45d6-832c-871494ddf545,c3,c4,27,?,?,surb={'id': '3ae40417-20be-467c-a9c1-e9c11744a8de', 'route': ['p1', 'e3', 'i3', 'x4', 'p3', 'c3']}
1769459157.1638103,SENT,cfae8baf-7cd2-4b5f-ac8a-85b0e5c1861e,5aed498b-290a-4701-b742-12eb29975788,c3,c4,3375,?,p3,
1769459157.1638749,CREATED,4c13cae8-7ad5-47b4-bc73-d4b1bd3369a8,a669b524-55c6-4636-9739-be60fcd052f7,c3,c4,27,?,?,surb={'id': 'dc0120aa-acd7-4e3a-b515-5cce8b221c0b', 'route': ['p1', 'e7', 'i6', 'x3', 'p3', 'c3']}
1769459157.229939,RECEIVED,1316e514-4385-4fca-8932-e998cf3d4b29,0a8dc30e-3225-4634-b08c-0e83187f28eb,c4,c3,27,p3,?,surb={'id': '75bdc00d-849e-4ea9-a772-35dcbc5f1c88', 'route': ['p3', 'e10', 'i9', 'x7', 'p1', 'c4']}
1769459157.2966263,RECEIVED,beb8b136-8f3e-4058-9b55-6b96344cbd08,ff921602-651d-4bc4-ae1b-b831368de6fe,c4,c3,27,p3,?,surb={'id': '35708aea-48d5-4aa7-ac09-e14d0ece2472', 'route': ['p3', 'e5', 'i2', 'x9', 'p1', 'c4']}
1769459157.496833,SENT,bc764c1b-dbb0-4a78-bbf2-4525fb8fd619,66a0726e-11ee-4bb9-8aae-b09c2e94de77,c3,c4,3399,?,p3,
1769459157.4969802,CREATED,3a5e69aa-9283-4e60-afc7-9f026eca404d,a175fceb-8d08-4041-84f0-df79d4bf09f4,c3,c4,27,?,?,surb={'id': 'b97a3497-acc1-49e8-bbdd-8e6837ae30d5', 'route': ['p1', 'e9', 'i11', 'x2', 'p3', 'c3']}
1769459157.6524184,SENT,1e1593f2-b2db-4640-ad66-caaf3488b98e,9a860f2c-d780-4adb-aa31-4492f82c1ff9,c3,c4,3388,?,p3,
1769459157.6532164,CREATED,5b558492-da35-405f-a96f-ee1203797c77,ceece9b4-68cb-459a-a7de-b38706bac6d4,c3,c4,27,?,?,surb={'id': '2439ba5c-3c26-4934-9e15-1222c8cebb20', 'route': ['p1', 'e4', 'i11', 'x11', 'p3', 'c3']}
1769459157.6698008,RECEIVED,59fe7796-f2ec-409a-9aa6-aec0006dc8b7,bdd3750d-0db1-49c0-be59-3d298f53cf1a,c4,c3,27,p3,?,surb={'id': 'a068cda3-ca52-4cb4-85b7-e0107964bfce', 'route': ['p3', 'e9', 'i7', 'x1', 'p1', 'c4']}
1769459157.8244417,SENT,e2b3e4dc-25cf-4169-bab3-57546c7893c1,e665edf9-ec42-4c75-8ea1-65bfe8f6e9c6,c3,c4,3367,?,p3,
1769459157.8245413,CREATED,b6fba3a7-e7e9-4881-865a-943e0ba07487,4be8a9df-3dca-4bd8-b534-1a23a98d0d17,c3,c4,25,?,?,surb={'id': 'f6d44497-2ad5-4e2c-887b-23db35c7fb37', 'route': ['p1', 'e8', 'i6', 'x7', 'p3', 'c3']}
1769459157.8517046,RECEIVED,4f85c2c4-03b5-4abc-8840-a08b21707278,ef891783-8fa3-4f3a-ac16-3bed278dce0b,c4,c3,27,p3,?,surb={'id': 'c329409f-b3bf-4d2f-8fdd-e3c6e6fa5bed', 'route': ['p3', 'e1', 'i1', 'x8', 'p1', 'c4']}
1769459157.8600068,RECEIVED,05ca7aa8-7be2-4ffd-a339-c33ecc9e8eb1,b6319b93-7f88-4987-882c-24f07ef58022,c4,c3,26,p3,?,surb={'id': '70f5e02f-5cca-4d99-af6b-a6729854a940', 'route': ['p3', 'e7', 'i9', 'x6', 'p1', 'c4']}
1769459158.1837862,RECEIVED,6f9be8c2-dac3-44e1-ad7f-4636fcdedbb2,0333833b-218e-4826-bdb1-28c369dc95fd,c4,c3,27,p3,?,surb={'id': '829b14e0-fe40-4e7d-bde4-ca68588dea6d', 'route': ['p3', 'e2', 'i9', 'x6', 'p1', 'c4']}
1769459158.195553,RECEIVED,052be33b-ebac-4983-ad4f-32d139683c01,d5548767-f409-4c12-9228-dabff12674b8,c4,c3,27,p3,?,surb={'id': '9c62cb7f-e9a5-4ffb-9e3a-01eab20e1d0f', 'route': ['p3', 'e7', 'i12', 'x7', 'p1', 'c4']}
1769459158.2933142,RECEIVED,1e6f5fb2-be24-43b9-9329-63f66aaaf800,3f0544c0-4510-4ec5-a63f-825d9f8cd261,c4,c3,27,p3,?,surb={'id': '6bdb642b-44c3-4e37-b6f4-fe0847ad80da', 'route': ['p3', 'e6', 'i2', 'x3', 'p1', 'c4']}
1769459158.719373,RECEIVED,379e09f7-171d-464d-9a9c-1dd309f4a550,9183f808-6f54-42e4-ae0b-fe4529c8500e,c4,c3,27,p3,?,surb={'id': '8d3e9173-09e5-4fb3-9459-f4522f49b3aa', 'route': ['p3', 'e6', 'i10', 'x10', 'p1', 'c4']}
1769459158.7300148,SENT,0a592435-8e63-40f2-b8dd-d47fcb8b43e6,e8758f02-32fb-4630-8bb5-9508474e351a,c3,c4,3375,?,p3,
1769459158.7302134,CREATED,8b8c1939-4f1c-4d71-aac6-adcd683d5992,252d86d5-ef94-410e-81ca-36f6e258e612,c3,c4,27,?,?,surb={'id': '8b3fabc5-91e2-4d66-b153-57c23d5bc631', 'route': ['p1', 'e2', 'i4', 'x7', 'p3', 'c3']}
1769459158.7918696,RECEIVED,d9a86cd0-2ac0-451a-b011-dd624148429d,9f58b7e1-84fc-44b5-9935-b9b2e0714ce3,c4,c3,27,p3,?,surb={'id': 'd7272040-5670-45c2-865d-bbbc9c8cd13b', 'route': ['p3', 'e7', 'i12', 'x5', 'p1', 'c4']}
1769459158.8821046,SENT,e1050a36-7ee6-4ab0-96ed-c1d2a74da496,ce063fc9-9439-4304-94ff-deb0d2ea5aa5,c3,c4,3374,?,p3,
1769459158.8822083,CREATED,9ae5f4a5-8339-466b-a26b-47e68edd45b3,2047b958-713d-496d-b37e-69503147cb3f,c3,c4,26,?,?,surb={'id': '9fdf9238-ed2a-45e5-b489-45f625a41efe', 'route': ['p1', 'e10', 'i2', 'x6', 'p3', 'c3']}
1769459159.5625045,SENT,80f4ebb1-bf48-4949-84fc-d7417f98556c,87db46ef-3137-47e5-84e1-36fdd899b2be,c3,c4,3368,?,p3,
1769459159.562614,CREATED,6f53b444-ad39-403e-bfa9-be327527ac14,2f501fcc-6951-4b2e-be33-6603bff8fd4c,c3,c4,26,?,?,surb={'id': 'bdf52dea-70e4-4948-81b3-a04b31db46d6', 'route': ['p1', 'e3', 'i3', 'x7', 'p3', 'c3']}
1769459159.942873,SENT,3460806b-eacc-4f7f-bf38-6f80b09f393b,2d60b80a-bd42-4648-ba06-747d2a73cf55,c3,c4,3399,?,p3,
1769459159.9430163,CREATED,6e5a657a-b1c1-4809-9fba-481bf9039c00,3aeefd45-b548-46ad-bfea-322e68019ed9,c3,c4,27,?,?,surb={'id': 'a5e78ce7-aaa7-4e5d-b7fc-db210b84fe93', 'route': ['p1', 'e12', 'i6', 'x12', 'p3', 'c3']}
1769459160.0670867,RECEIVED,4ed8322c-88bb-4568-a63b-7fc19fd8a483,a13bef05-9eaf-4ac4-b38b-7ed5388b12d9,c4,c3,26,p3,?,surb={'id': '3ff06efd-43db-4e70-9072-7d4e403cc331', 'route': ['p3', 'e4', 'i5', 'x3', 'p1', 'c4']}
1769459160.251532,RECEIVED,82f155ec-0046-4b6f-bee8-4eadfddbc55b,fdaffd3a-c983-4ec1-9522-5253cafc79d7,c4,c3,27,p3,?,surb={'id': '8ae3d7a9-786f-4e4d-9b3c-dddc0411a852', 'route': ['p3', 'e4', 'i1', 'x7', 'p1', 'c4']}
1769459160.3107479,RECEIVED,d40171c7-0f3c-4be0-a664-d90260d1b949,bfd0292f-f71c-4294-8e69-4458631aa6a1,c4,c3,26,p3,?,surb={'id': '44f5dd12-0262-4057-8f17-7f4494c2689f', 'route': ['p3', 'e6', 'i1', 'x6', 'p1', 'c4']}
1769459160.467154,SENT,e9d3433b-bb35-4181-a6eb-3f4212bcd2ee,e1af3d3c-6e17-4314-a9ae-b832e66108da,c3,c4,3387,?,p3,
1769459160.4672933,CREATED,fdccf7aa-c429-4046-b6ed-a4c8fb2ccc10,7336c05d-a983-4345-9dbe-51d3be84808c,c3,c4,26,?,?,surb={'id': '573af585-1831-4949-8206-24353e4fbb40', 'route': ['p1', 'e11', 'i1', 'x11', 'p3', 'c3']}
1769459160.674536,SENT,a7d8623e-a5bf-4276-9d0a-4e2505570f20,1f2d21e5-c141-4103-b3b1-49824b66f72e,c3,c4,3376,?,p3,
1769459160.6746826,CREATED,d834c9d2-0c82-4313-9ad0-fc458fa0091d,dacbc2d6-890f-4b7d-8553-eca46cdbaee7,c3,c4,26,?,?,surb={'id': '5a79b51d-cc54-491e-9f3f-098ce8ae5ccd', 'route': ['p1', 'e6', 'i10', 'x2', 'p3', 'c3']}
1769459160.826611,SENT,4cee24c7-2922-4133-8ca2-7f71b55d8ebb,1b9a051c-5229-40a3-96e7-fc540d798495,c3,c4,3399,?,p3,
1769459160.8267608,CREATED,33a93f33-4fac-44ae-aa11-26dda11472dc,ba084658-31bd-4e58-a23d-718ea17b5eec,c3,c4,27,?,?,surb={'id': '70011b85-1e92-407e-a8fc-8e4f304ce7c0', 'route': ['p1', 'e4', 'i12', 'x5', 'p3', 'c3']}
1769459160.8981533,RECEIVED,8c2a5cb3-b06f-4b01-95da-b28ae7f389b9,b6fdd727-3292-47e1-a34b-2b4738b1f1a1,c4,c3,27,p3,?,surb={'id': 'd47e823f-c5bf-4fc4-a9d5-f6645b0761f1', 'route': ['p3', 'e3', 'i5', 'x4', 'p1', 'c4']}
1769459160.929724,SENT,80c167de-4cc8-4e7e-9c29-bf567ff2aa83,0d813eb6-f248-42b1-80e8-47241c5a5d9b,c3,c4,3376,?,p3,
1769459160.9298255,CREATED,625f2bd0-9460-4e07-a3fb-3ede278fc97e,98401e7a-32c9-4e54-ba06-92af4c5081e1,c3,c4,27,?,?,surb={'id': '13539f3d-56f6-4b66-89aa-b0ff4acb3142', 'route': ['p1', 'e1', 'i9', 'x2', 'p3', 'c3']}
1769459161.1799898,RECEIVED,d19aebca-678f-4a36-9709-d65b4329f9f7,28077915-5825-493f-8f74-9478859b165f,c4,c3,27,p3,?,surb={'id': '0e376861-5426-4ca2-87eb-2270269fd547', 'route': ['p3', 'e1', 'i8', 'x7', 'p1', 'c4']}
1769459161.2602947,SENT,5ea82084-349c-494e-ab28-16b9ae92bd57,74c0c70c-15f7-40e8-af88-02b1cb839fab,c3,c4,3384,?,p3,
1769459161.2604578,CREATED,71496266-992c-4042-bf52-e4c2869da8ab,5d0f4e49-19e8-42b7-94dc-75470a8430e5,c3,c4,27,?,?,surb={'id': '3a8a0e12-0d98-4f99-9f12-9ea8647ed327', 'route': ['p1', 'e3', 'i1', 'x1', 'p3', 'c3']}
1769459161.42994,RECEIVED,6f7b4ca6-9bc3-4d02-a50e-c8a7214cedeb,1d44e5f4-c4a7-4003-aff9-d242b4b09980,c4,c3,27,p3,?,surb={'id': 'a46c12b8-dd23-45de-bcd9-0a695fcac670', 'route': ['p3', 'e12', 'i5', 'x11', 'p1', 'c4']}
1769459161.509168,RECEIVED,fcad2f05-d44c-407d-9e27-96add77dfe12,5c542ba9-456b-46e3-9063-d06bdcd23538,c4,c3,27,p3,?,surb={'id': '94646200-63db-4123-8acd-61f68a237518', 'route': ['p3', 'e1', 'i7', 'x12', 'p1', 'c4']}
1769459161.7882304,RECEIVED,230da562-6402-4720-be04-a6dd6b0efd08,27acd037-8283-45ac-bc83-954007cc80ae,c4,c3,27,p3,?,surb={'id': '48e9074a-f799-4fed-a77c-73b6d0931e91', 'route': ['p3', 'e10', 'i5', 'x1', 'p1', 'c4']}
1769459162.0856516,SENT,94a96317-7310-4b97-90e5-8ca843a82560,782b4815-0f36-48ca-8e8f-c50ee8e177a5,c3,c4,3380,?,p3,
1769459162.0857131,CREATED,56f76d6e-e08f-40c5-be3e-2828661930f7,a92c0181-8de4-42b7-91b1-0af5fc7fb552,c3,c4,27,?,?,surb={'id': '7633bbc1-b6ac-4ee4-917e-d6cd22149750', 'route': ['p1', 'e9', 'i9', 'x5', 'p3', 'c3']}
1769459162.39395,RECEIVED,d0987e7d-2a90-4486-9203-d7f09a2d88b8,32f4b471-aa04-4d8d-89f7-e7b94b045c97,c4,c3,27,p3,?,surb={'id': '74a9cb1b-48f9-4cf4-9db5-e75231e91a4c', 'route': ['p3', 'e6', 'i11', 'x2', 'p1', 'c4']}
1769459162.4726818,SENT,0dbf0c1d-5b45-4e3a-9583-0abce7dacb1b,fba04a4c-42f7-4c39-a425-1d99629f44c4,c3,c4,3358,?,p3,
1769459162.4727683,CREATED,dff167d9-e775-4161-869f-9025928cd87d,c43eb408-e328-42d3-826f-5f63cb734d5b,c3,c4,26,?,?,surb={'id': '31afebb6-a7ca-4b72-bc43-51770906d793', 'route': ['p1', 'e11', 'i4', 'x7', 'p3', 'c3']}
1769459162.5392466,SENT,25c351d7-dbef-4b3d-9c46-5cb5f2ede804,5f8dca62-35c5-4bb5-8f95-74697b2a2b65,c3,c4,3399,?,p3,
1769459162.539394,CREATED,7e937b76-5c44-4be3-ab5f-3e5890334bbb,d01484b0-ed33-4ef5-bbbe-e7838e243b72,c3,c4,27,?,?,surb={'id': '0d13d9f2-705a-42f7-903c-65b325ca5144', 'route': ['p1', 'e11', 'i9', 'x2', 'p3', 'c3']}
1769459162.5914848,SENT,6889f368-dc6e-49c3-b29b-093ffd0e5aca,e2883bc5-20f2-4357-b73a-bdb87394f5d2,c3,c4,3363,?,p3,
1769459162.5916238,CREATED,9fd27e09-b5a7-414b-a980-66b111e29036,ff64bc2d-00ec-4d43-9ffa-ee5da3a1fd95,c3,c4,27,?,?,surb={'id': '25d8aea7-db16-478c-bb70-0c4c03720364', 'route': ['p1', 'e7', 'i9', 'x3', 'p3', 'c3']}
1769459162.6994917,RECEIVED,0a128846-36c2-4462-9545-c9cc40e5c7d5,430fce64-7ad6-47af-bf23-5fc6c17f1b0e,c4,c3,26,p3,?,surb={'id': '08feecf2-c439-42a7-803d-f28160297385', 'route': ['p3', 'e5', 'i8', 'x12', 'p1', 'c4']}
1769459162.9612463,RECEIVED,b9608883-caf2-444c-af65-c81a808b6f3b,81bba79e-540f-4f9c-9a3a-7c76c99e732b,c4,c3,27,p3,?,surb={'id': 'f3695658-9893-4719-bd80-df6f9b173b72', 'route': ['p3', 'e1', 'i5', 'x1', 'p1', 'c4']}
1769459163.1545863,SENT,00fd206d-c5ed-49b9-a65e-3345c5de989b,6466f646-64ea-40f1-aff1-bb585dc9a11d,c3,c4,3376,?,p3,
1769459163.1547391,CREATED,8d21da64-ccf3-4a21-9332-1e6f25a3b3c0,d2a68d58-c01f-4af3-aeb6-c53e4eeb36f0,c3,c4,27,?,?,surb={'id': '5c5d6007-908a-4ca2-82b4-9768a0e2a449', 'route': ['p1', 'e5', 'i2', 'x4', 'p3', 'c3']}
1769459163.2272887,SENT,b3ae17aa-13a8-42b9-b032-895ff61c5bb3,56883d86-28ae-4501-b3a6-09695e0d3edb,c3,c4,3384,?,p3,
1769459163.2273898,CREATED,fe09ad48-982a-4e42-a2a7-ae085015aaaa,47230625-5d13-4a77-91d8-dd3f68b1660e,c3,c4,27,?,?,surb={'id': 'e495c374-120c-45fb-a66b-fb202c3efd93', 'route': ['p1', 'e7', 'i4', 'x1', 'p3', 'c3']}
1769459163.446288,SENT,83a08fc2-7485-4120-b189-bdefd2dd3b01,e4210284-beff-497d-b071-72e596b4cb3f,c3,c4,3379,?,p3,
1769459163.4463866,CREATED,24fcb6e0-7ebb-4363-b694-ff3ab425954c,3968521e-f5dc-460d-a141-1a44fc27ad60,c3,c4,27,?,?,surb={'id': '278f631a-e97b-4e02-b19b-07810af95f33', 'route': ['p1', 'e11', 'i9', 'x8', 'p3', 'c3']}
1769459163.5826433,RECEIVED,98780da6-76d4-4c80-a931-f6afded9a709,9af4d14f-e842-4323-9e98-d9312afbcbcd,c4,c3,27,p3,?,surb={'id': 'cc955eff-d8bd-4c7c-8649-6aab54ea836d', 'route': ['p3', 'e6', 'i4', 'x11', 'p1', 'c4']}
1769459163.7589633,RECEIVED,66b71585-13a1-43c1-97c8-e56ae12156d0,68ce8b52-1dd8-44a6-a57e-6e32bf65b20c,c4,c3,27,p3,?,surb={'id': '295ece01-b6c6-444f-8a3d-aaf707fc40fb', 'route': ['p3', 'e6', 'i9', 'x5', 'p1', 'c4']}
1769459163.8587737,RECEIVED,7d079af2-9a77-4435-a17f-acbcd4f9fa41,f63f5aa6-6961-4875-8fde-ee069c9d5b3d,c4,c3,27,p3,?,surb={'id': '4c0e8524-f2b9-410b-a68e-96760d62e151', 'route': ['p3', 'e1', 'i12', 'x11', 'p1', 'c4']}
1769459164.3437252,RECEIVED,45335af2-7395-4053-a323-78322d791c4f,a2cb22b1-cc8b-4d69-81d3-50c041fb1ded,c4,c3,27,p3,?,surb={'id': '24f76c7a-a095-4b6c-8fca-133cb3e50ec6', 'route': ['p3', 'e7', 'i6', 'x3', 'p1', 'c4']}
1769459164.3927166,SENT,8e81a19c-0546-43e2-9021-7b896f550aa3,b150a419-dabf-4fe0-a908-29600aca14f1,c3,c4,3368,?,p3,
1769459164.3928645,CREATED,d8e8fefc-9b55-4b41-a782-40e89083f1ed,8ba0806a-0aa6-4e40-95ec-01617da25d2d,c3,c4,27,?,?,surb={'id': 'f29f33a4-ab2c-4b3c-864a-f056d0d88013', 'route': ['p1', 'e8', 'i3', 'x1', 'p3', 'c3']}
1769459164.478202,SENT,277bc28f-25e9-4265-88bb-416fdf3808e7,3b609bba-2822-4150-a3ff-33354a197d12,c3,c4,3400,?,p3,
1769459164.4783523,CREATED,19bd5d08-94c7-4f39-8aed-1296d95abbcf,ff089e7f-35b7-49e0-975a-1b047d941b5e,c3,c4,27,?,?,surb={'id': 'e97b84c8-bb86-4587-b013-f7998247c97b', 'route': ['p1', 'e12', 'i12', 'x3', 'p3', 'c3']}
1769459164.4837356,RECEIVED,d5dd3d0d-cf09-4d21-8bfc-9e4493b02c07,7f0eadf2-6bf3-4d81-a7df-cd9a7c9d3da3,c4,c3,26,p3,?,surb={'id': 'b0c272f0-e383-4f34-b267-edfac5341bb4', 'route': ['p3', 'e2', 'i1', 'x5', 'p1', 'c4']}
1769459164.666038,RECEIVED,96a97f70-9605-4bbe-b02b-b5c7bc1120d9,cfec9440-a311-4cc5-ab31-66c2214012a1,c4,c3,26,p3,?,surb={'id': 'fff900f2-cac9-4c28-a02a-1b52de86be85', 'route': ['p3', 'e4', 'i4', 'x7', 'p1', 'c4']}
1769459164.7476494,RECEIVED,5d51f021-6fde-44e0-a875-432a3e063c90,27a0e21a-b578-4975-a9ef-e80f4ca13073,c4,c3,27,p3,?,surb={'id': 'dee71c64-134d-400f-aa79-1a4ca13d24ca', 'route': ['p3', 'e9', 'i5', 'x9', 'p1', 'c4']}
1769459164.7804303,SENT,2336ff23-f6f8-4129-bac0-411f7ca74e3e,308fb6f9-855b-4803-952c-377cb288ca8f,c3,c4,3375,?,p3,
