timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769731802.8071795,SENT,d61fda69-d68c-44f6-b5dd-2c3e181a1230,476308f7-dc86-4322-b839-bde9623b2c42,c2,c1,3396,?,p2,
1769731802.807316,CREATED,f4ed96c7-576a-4024-a0a9-1f4ed21c9196,53203a24-6dc0-470d-95ac-1e4d250eef82,c2,c1,27,?,?,surb={'id': '3423d679-7706-45d4-8fe9-90739c664425', 'route': ['p1', 'e12', 'i6', 'x1', 'p2', 'c2']}
1769731803.4016979,RECEIVED,8e3aef13-4e04-40a1-b1e9-db6d8a5b5a64,a42c75b1-2860-47d3-a491-987a9f18d2d3,c1,c2,27,p2,?,surb={'id': '7c723d0e-2f37-42f8-b81c-52495c47ded2', 'route': ['p2', 'e6', 'i6', 'x2', 'p1', 'c1']}
1769731803.4484687,RECEIVED,27d0b008-87b9-48bd-9c52-a6e2211b6824,c7bb680d-77d4-4397-b5a3-1e5dc49d4d92,c1,c2,27,p2,?,surb={'id': '89615710-f593-4a66-8445-480acffa36a0', 'route': ['p2', 'e7', 'i6', 'x6', 'p1', 'c1']}
1769731803.4827368,RECEIVED,732cfe42-bde9-43a4-8599-3290967135bd,09f03db6-6d24-43b9-b197-f7ea230c2921,c4,c2,27,p2,?,surb={'id': 'd77194cc-89a0-4dac-a115-0ce3fb9503e2', 'route': ['p2', 'e6', 'i1', 'x11', 'p1', 'c4']}
1769731803.6807191,RECEIVED,564fcb67-b7f7-4498-a611-6059dc572d11,b13f7a66-4731-4971-9154-452bc7086970,c1,c2,27,p2,?,surb={'id': 'c6cd4f3d-1a71-451e-85df-007cecc7eb80', 'route': ['p2', 'e7', 'i5', 'x9', 'p1', 'c1']}
1769731803.688634,SENT,f62f2615-e05b-4294-89da-2937dc8a58fe,0c096420-4a8f-4ecd-8d55-c78b754e9f29,c2,c1,3388,?,p2,
1769731803.6887674,CREATED,e5129c37-16b0-41bd-ba98-0b3feca1675d,f9e9f1f5-16ea-40a2-b349-f5328c8cbc14,c2,c1,27,?,?,surb={'id': 'a5ac2eaa-d6ee-4ed1-b9f4-9eb60567f7c7', 'route': ['p1', 'e7', 'i4', 'x5', 'p2', 'c2']}
1769731803.8178952,RECEIVED,5754fb37-a16c-4151-bc26-c1e7533152c6,d79c1da6-a330-4292-8f30-1b48f0f1f984,c1,c2,27,p2,?,surb={'id': '9e3ce436-2cb9-46e2-93d6-97789da19cf5', 'route': ['p2', 'e9', 'i8', 'x5', 'p1', 'c1']}
1769731803.827829,SENT,e45d0355-8012-4339-9acf-ce7c582dbe89,0d02690d-466c-4934-8589-489a13c6adff,c2,c1,3375,?,p2,
1769731803.8279614,CREATED,f3acf688-c214-4da4-a15a-d8cbb68d4f16,60758cbd-7625-476d-9f18-3ee4b4d78e78,c2,c1,27,?,?,surb={'id': '3e0a176a-0097-4621-8106-37ef397bba62', 'route': ['p1', 'e3', 'i4', 'x5', 'p2', 'c2']}
1769731803.9253724,SENT,a4e424c4-7196-4b17-a516-a07ab2e67609,78993c39-e7fb-4524-bb20-ca2e4a62a362,c2,c1,3360,?,p2,
1769731803.9255037,CREATED,005a4fee-de9f-45c1-bb3d-2adc225ceb1d,815cf1e8-476e-4410-a027-59d33d908d54,c2,c1,27,?,?,surb={'id': '2d736e18-2126-4997-9993-cb5ff3588b08', 'route': ['p1', 'e2', 'i11', 'x1', 'p2', 'c2']}
1769731804.0528164,RECEIVED,1b76d039-91e7-4bd9-a53e-0ba3a1919a4a,9f2fbf1f-d558-4169-80a9-df478eb57b58,c4,c2,27,p2,?,surb={'id': 'f8e1fb0b-3fc8-4c91-8849-1ed9e60d65d4', 'route': ['p2', 'e9', 'i2', 'x4', 'p1', 'c4']}
1769731804.14721,RECEIVED,7d8f6d4a-8857-4308-86d5-e73ddbbd6592,53da215a-1924-4379-af01-47fed361f40d,c1,c2,27,p2,?,surb={'id': 'accb199b-4abd-4a80-b409-d71ea8ceee95', 'route': ['p2', 'e1', 'i12', 'x4', 'p1', 'c1']}
1769731804.219338,SENT,f3107d38-4f72-4874-9a48-e9c37aee34c3,36efd8cb-6058-4bd4-b28f-7ae586ae6edd,c2,c1,3375,?,p2,
1769731804.2194111,CREATED,6fa74513-a7f3-48c5-8e03-0d6069dca36b,1223dd42-d0de-49ee-ae72-d9ee8070b5d6,c2,c1,27,?,?,surb={'id': '21a6bcb1-526b-4c0b-8ec8-a2f569205819', 'route': ['p1', 'e3', 'i5', 'x3', 'p2', 'c2']}
1769731804.24173,RECEIVED,f340ef82-f3fc-486d-b7a5-ca87bdd46bf8,39dbda55-ad87-4057-abde-a73a2c3e8650,c1,c2,27,p2,?,surb={'id': 'f4d34eda-9ab0-4953-a3b6-3e7f596ea059', 'route': ['p2', 'e5', 'i9', 'x5', 'p1', 'c1']}
1769731804.243899,SENT,841430a1-c4fc-40d2-8e4f-45a91551f966,b278f464-1581-4188-aab7-51d4b8ec6697,c2,c1,3383,?,p2,
1769731804.2439713,CREATED,02294393-8142-4fd9-b95f-f50abf79a244,a0578c7a-3763-46e8-a62f-485c22c060ca,c2,c1,27,?,?,surb={'id': '41c1d1a5-ae18-43c6-ba46-a17182197fd9', 'route': ['p1', 'e12', 'i6', 'x3', 'p2', 'c2']}
1769731804.3635907,RECEIVED,2572f4bb-3331-47e6-bcfe-595e0a4e9e3d,9e026c67-3ea6-41df-a763-7f2733cdb7aa,c1,c2,27,p2,?,surb={'id': '1476d3c8-f914-4c61-bea6-c636e345f869', 'route': ['p2', 'e2', 'i5', 'x12', 'p1', 'c1']}
1769731804.3770244,SENT,6ebc5f84-1ade-4f4a-afd3-ce2f3397a3e7,15998070-9df6-4a51-99fc-4c05cc7cc3db,c2,c1,3372,?,p2,
1769731804.3771164,CREATED,13c8e0e3-0396-43ea-b132-6feb9e0bf217,bcb9cc14-006c-44d8-a44e-84c331e9e7a3,c2,c1,26,?,?,surb={'id': '5a584d12-c591-48d1-bb52-8944248c94f6', 'route': ['p1', 'e5', 'i8', 'x10', 'p2', 'c2']}
1769731804.5823696,SENT,57161514-8f1d-4d82-a9e2-f880f72d86d4,b9eaacdf-660a-440b-b7e9-3f52b1e126c7,c2,c1,3397,?,p2,
1769731804.5824645,CREATED,b343c376-2114-4577-b4f5-6e28594f0faa,183f6007-20b5-4e29-84eb-c2716f4d701c,c2,c1,26,?,?,surb={'id': 'a21bc4db-13c9-4236-89bb-85be4d7a2c6d', 'route': ['p1', 'e11', 'i8', 'x7', 'p2', 'c2']}
1769731804.6174195,SENT,1182f6c5-1f7b-43bd-8e34-3fcf4c45f93e,91a63609-caf9-4426-a776-d7c1f9666420,c2,c1,3371,?,p2,
1769731804.6175246,CREATED,e469da2e-5fc5-4111-88f8-03d3aa93dc37,63960b47-7964-4366-aaf5-24232f3fbbae,c2,c1,26,?,?,surb={'id': '28adbce5-f768-4953-a5b6-86b2f42f3dde', 'route': ['p1', 'e3', 'i1', 'x11', 'p2', 'c2']}
1769731804.631243,RECEIVED,7e97788e-3c3c-4f9f-9d5a-69189874163b,8d9ae754-63e3-430e-b6e1-34c4808833b2,c1,c2,27,p2,?,surb={'id': 'a98268a5-71c4-4162-b64c-8b098112baf8', 'route': ['p2', 'e6', 'i8', 'x11', 'p1', 'c1']}
1769731804.7002637,RECEIVED,89103627-097c-46f6-88a0-fe113f5a7f58,9485f719-d1eb-4f7f-bbe3-2419b7fb4d01,c4,c2,27,p2,?,surb={'id': '2734e954-cd53-48c6-bd14-6ad816661712', 'route': ['p2', 'e8', 'i11', 'x12', 'p1', 'c4']}
1769731805.0169313,RECEIVED,6f38c5a3-a3f2-43ff-ade7-af3bd7512289,65143ed3-7c2e-41fa-8df4-51930b902c2c,c1,c2,26,p2,?,surb={'id': '057c6377-f3ab-4990-9413-33519d34f613', 'route': ['p2', 'e2', 'i10', 'x7', 'p1', 'c1']}
1769731805.137524,RECEIVED,4f5809e0-fa7e-4c13-b4b2-2fa6cecf6707,1c3058aa-7c37-4f0d-a1ca-a1dc007a89f2,c4,c2,27,p2,?,surb={'id': 'abc4cef9-e30f-49d8-90c3-456f0a39b736', 'route': ['p2', 'e5', 'i3', 'x10', 'p1', 'c4']}
1769731805.180328,RECEIVED,36f9b543-a00f-42e0-84a6-298f84331455,55cd52ee-83e1-46ac-8de1-cab9d5a12d60,c1,c2,27,p2,?,surb={'id': 'dce5c5ec-c39a-46f3-b94d-4445e0aeb99b', 'route': ['p2', 'e12', 'i7', 'x6', 'p1', 'c1']}
1769731805.222908,SENT,435c81d0-05df-4b1d-805a-808ea30ed4f4,fef8b4d3-09d3-4ee0-a2e6-a36200b6c158,c2,c1,3365,?,p2,
1769731805.2231014,CREATED,beb5c8fe-f759-4735-beb0-86a2848331ed,92b5ad2f-d8cb-4a28-aad3-4844a5a6b983,c2,c1,27,?,?,surb={'id': 'eb1333a9-51c8-46fc-9548-007faa504c18', 'route': ['p1', 'e2', 'i6', 'x8', 'p2', 'c2']}
1769731805.34557,RECEIVED,bb9d4915-94dd-4889-ad13-391980cbab76,de1ca616-4835-4895-abce-49e509cbfdea,c4,c2,27,p2,?,surb={'id': '0bed50e2-d736-4a37-bbbd-957612318a89', 'route': ['p2', 'e11', 'i5', 'x8', 'p1', 'c4']}
1769731805.4503598,RECEIVED,6c6bce23-327e-415e-b553-d7873c868409,d29548c9-9b87-4a11-8dcb-bc592f1f0096,c4,c2,27,p2,?,surb={'id': 'c1a060f6-623f-42a8-9d47-657f94c0cf05', 'route': ['p2', 'e12', 'i6', 'x1', 'p1', 'c4']}
1769731805.8242524,RECEIVED,0e3d4937-4d63-4d8d-8bc3-1f4e887ad7e8,43e8fa0c-e8a8-44a7-8f82-328814c64c59,c4,c2,27,p2,?,surb={'id': '58fb14a1-14dc-42dd-8e0d-eee953d1827d', 'route': ['p2', 'e7', 'i3', 'x1', 'p1', 'c4']}
1769731805.8326619,RECEIVED,d4c3b7c9-c888-491f-b360-67598d50ef17,f2bc3082-315c-4015-ba1f-9d2b8aa2b86d,c4,c2,27,p2,?,surb={'id': '76f7a82c-3ed6-402e-966f-46dbd897a346', 'route': ['p2', 'e10', 'i5', 'x1', 'p1', 'c4']}
1769731805.9519272,RECEIVED,67ee9660-c8bd-43d6-915e-62b0897a7944,5ae56c03-53b9-4001-b9a7-b9d4ca43ac84,c4,c2,27,p2,?,surb={'id': 'b01d4ac3-b254-49f4-a5f1-f9bda3a84d1e', 'route': ['p2', 'e8', 'i9', 'x10', 'p1', 'c4']}
1769731806.052619,SENT,3275b1d8-53ed-4087-aa9a-3944657b913d,b55d8e10-7d28-40d6-aa2a-6dba7c8103c5,c2,c1,3388,?,p2,
1769731806.0527513,CREATED,cd9862e0-196e-46cf-a1cb-cea38364e04c,97a5896c-df41-40c4-bd32-8984043f1416,c2,c1,27,?,?,surb={'id': 'f609ac21-78ea-4449-b7b1-75d132b225cb', 'route': ['p1', 'e7', 'i6', 'x3', 'p2', 'c2']}
1769731806.1686792,SENT,e34033a8-4539-4fe1-8c8d-712259f1cfed,da941edb-bc13-4f18-8df7-506be4ec6e95,c2,c1,3361,?,p2,
1769731806.1688223,CREATED,14fe81c8-e2ab-4379-bd68-7059fee7d44a,08d4abad-de28-4490-a41f-20a331933b70,c2,c1,27,?,?,surb={'id': '4615d225-6619-49f8-96f5-97bff3bc5343', 'route': ['p1', 'e5', 'i12', 'x3', 'p2', 'c2']}
1769731806.1714177,RECEIVED,307f2b8c-2c26-4fc3-a216-00125a092811,15d80467-3470-4b4f-bc45-b3e57814a246,c4,c2,27,p2,?,surb={'id': '422d5635-850e-4a4b-a1d2-90096385c757', 'route': ['p2', 'e1', 'i4', 'x8', 'p1', 'c4']}
1769731806.29302,RECEIVED,94439ad6-2c47-450a-8d31-36b1d0385680,88c42888-b57f-4867-927b-473620f9efc5,c4,c2,26,p2,?,surb={'id': '52f837ab-e048-411d-8132-84d2b1cd00c3', 'route': ['p2', 'e6', 'i2', 'x9', 'p1', 'c4']}
1769731806.3021767,RECEIVED,9cd95c1a-d748-4354-a434-4f4eae7fa7e3,d43d5ce8-ccac-45a6-bc81-f624b128b515,c1,c2,27,p2,?,surb={'id': '65349453-9f2b-4a5a-b4ee-96603ba54eb0', 'route': ['p2', 'e9', 'i7', 'x1', 'p1', 'c1']}
1769731806.502163,RECEIVED,39dc3f7d-6ccf-49f9-9471-d76bd8cce4fd,9b1f260c-2e28-49d3-a361-d34d95a60345,c1,c2,26,p2,?,surb={'id': 'ebf30ad0-dbb6-4608-8508-c85f8ee20aee', 'route': ['p2', 'e8', 'i3', 'x6', 'p1', 'c1']}
1769731806.9355066,SENT,76c1a4d8-ffd1-4ce1-ab6f-860f0b3c5156,a9ef3d05-5b84-47bc-ba46-f963e8b4ab8c,c2,c1,3365,?,p2,
1769731806.9356391,CREATED,55161615-abd8-4d4f-8361-4b76e03ef634,d376643b-8ab9-4bdc-9a2e-0af338b43a1b,c2,c1,27,?,?,surb={'id': '78569a7e-efac-42b1-8470-2f0426775ad4', 'route': ['p1', 'e3', 'i7', 'x1', 'p2', 'c2']}
1769731806.9642422,RECEIVED,8510f83e-f1d1-4ac8-ac28-03ff4bf3eb68,8e277003-6ba2-438e-a10e-acc9d0b9c757,c4,c2,27,p2,?,surb={'id': '0f96b0fe-8059-41c9-b167-7ec49d09e24a', 'route': ['p2', 'e11', 'i10', 'x9', 'p1', 'c4']}
1769731807.208316,RECEIVED,fda80138-3578-462e-b841-bd9a59224071,ec842a89-632a-440a-986c-4359644d048c,c4,c2,27,p2,?,surb={'id': '273e53a9-b7e9-4252-847a-9de02dcf7063', 'route': ['p2', 'e3', 'i11', 'x7', 'p1', 'c4']}
1769731807.2959313,RECEIVED,4afb55d9-c9d9-4909-9f38-92ffdfb35cc2,481e5d5a-bac3-40b1-a1c5-11bffacc9eef,c1,c2,27,p2,?,surb={'id': 'dd759acf-b695-4653-b8d1-c2aa168f62d1', 'route': ['p2', 'e7', 'i8', 'x7', 'p1', 'c1']}
1769731807.335858,SENT,d210d447-8f02-40c9-851a-67d05076ca26,9896de05-edef-48bb-a6e9-3a5e0740d951,c2,c1,3372,?,p2,
1769731807.33599,CREATED,7601531a-51d8-490a-bec1-2d5a7763ec29,f2a1fc10-b2d7-499b-8652-fcf7878b2c5f,c2,c1,27,?,?,surb={'id': 'a798157c-eec8-44c4-ae1d-cae49e8c740f', 'route': ['p1', 'e7', 'i10', 'x10', 'p2', 'c2']}
1769731807.348899,RECEIVED,3df277a7-b762-4556-819b-5e5923c0babb,25fb0c83-bc3e-44b1-b9c3-eb41b3023d33,c4,c2,26,p2,?,surb={'id': '07dcf692-2930-4b9f-9905-e0a3c39e87db', 'route': ['p2', 'e9', 'i6', 'x11', 'p1', 'c4']}
1769731807.423232,RECEIVED,81662d09-68b8-470e-9225-67692139a3d3,8357637b-2f98-49f0-8d1c-65ee4f135eb1,c4,c2,26,p2,?,surb={'id': 'a7e911f4-31d3-4db5-9063-c3d55737364b', 'route': ['p2', 'e12', 'i1', 'x3', 'p1', 'c4']}
1769731807.584751,RECEIVED,be6e55e0-1b78-431c-bfd4-bbb294effc7d,34f33818-e239-46a2-bdc9-6be2942349f6,c1,c2,27,p2,?,surb={'id': '4890044a-242f-40a7-9f7a-6b5b5d82a907', 'route': ['p2', 'e7', 'i11', 'x2', 'p1', 'c1']}
1769731807.7731545,SENT,a2b934af-30cb-48e6-bb6a-a3df702c34d6,1fbe2a80-2425-4329-846f-149ae53f6f58,c2,c1,3364,?,p2,
1769731807.7732825,CREATED,55440d05-3c3b-437c-b8c5-462a19bab507,4ddcdeee-67ba-4826-b8cd-29067835a237,c2,c1,27,?,?,surb={'id': '34d0108c-0e2f-4c74-b3bf-b1fdda52f659', 'route': ['p1', 'e3', 'i2', 'x12', 'p2', 'c2']}
1769731807.8300846,RECEIVED,2ff04550-b087-4569-98d5-af06a8b4785c,7befebbf-5abc-4253-a4ca-1e7662d89b30,c4,c2,27,p2,?,surb={'id': 'ca562cce-e51d-4889-a241-271d70407006', 'route': ['p2', 'e5', 'i9', 'x7', 'p1', 'c4']}
1769731807.9395854,RECEIVED,a86c9866-c30a-43d8-9d13-da07aee86c79,b03dbdd1-5891-4049-bb72-053fbfb7cca7,c1,c2,27,p2,?,surb={'id': '8d2ee479-0f77-40c4-8f54-5fd057d15dca', 'route': ['p2', 'e9', 'i3', 'x11', 'p1', 'c1']}
1769731808.1833549,RECEIVED,0398c26a-e297-4cb4-836b-2c74fa35c39b,f67ca1e0-eb8b-4f0a-b86c-334bd86c35ad,c1,c2,26,p2,?,surb={'id': 'ac0c6a4c-3144-4c8d-9948-3ebc4aa20c82', 'route': ['p2', 'e7', 'i3', 'x2', 'p1', 'c1']}
1769731808.268627,RECEIVED,f8052288-dda0-452c-a72a-da32f236bbd6,5f32119d-7f20-43ca-8ec5-b91c6d2fdd27,c4,c2,27,p2,?,surb={'id': 'f6402824-7bf9-47cf-97cb-fe69c53efd90', 'route': ['p2', 'e12', 'i6', 'x2', 'p1', 'c4']}
1769731808.42398,RECEIVED,e2613637-a0ac-4b85-ac34-00035e8b7781,cf5867ca-c85b-4b59-ab69-ae7f04ffadf2,c4,c2,27,p2,?,surb={'id': '8d036844-33ce-4a82-b84c-18113d827a96', 'route': ['p2', 'e7', 'i3', 'x9', 'p1', 'c4']}
1769731808.588233,RECEIVED,371c8c02-9b63-4265-883c-0f58ec7f539b,9f00506e-44a9-4383-a8e6-7dfe966db624,c4,c2,27,p2,?,surb={'id': '21413293-a8f8-430f-b01e-de3ae6b388d7', 'route': ['p2', 'e2', 'i8', 'x12', 'p1', 'c4']}
1769731808.6647058,SENT,53351c33-32cf-44ac-abcf-7e2f2470d56d,90cc2d58-37b1-46b0-8007-11319d8fb2c2,c2,c1,3379,?,p2,
1769731808.6648393,CREATED,5094c3a8-d107-4a84-a70e-5c07752df437,3be8bcb5-dfad-46d8-baab-b500123b4982,c2,c1,27,?,?,surb={'id': '25a073a0-574a-456e-b2ff-79571837d7cc', 'route': ['p1', 'e7', 'i11', 'x1', 'p2', 'c2']}
1769731808.7274225,RECEIVED,dc89bdc4-8eb9-4561-be02-849c025fee2f,b56f0d79-4e5e-41d9-8511-f155f460fef7,c4,c2,27,p2,?,surb={'id': '87797ff3-581b-4363-8168-a110429c4101', 'route': ['p2', 'e7', 'i1', 'x11', 'p1', 'c4']}
1769731808.99233,RECEIVED,d5cbee83-3a2d-43a3-a881-7c6293369e24,842dd71f-908d-40b9-8c13-b8c757efbe7e,c1,c2,27,p2,?,surb={'id': 'ceeb3ef3-7e43-4e93-a366-cbcc4d8ed689', 'route': ['p2', 'e7', 'i2', 'x2', 'p1', 'c1']}
1769731808.9944327,SENT,3dcc3413-5c0d-4364-993b-14e917dc56ba,1f007d21-4d69-48e8-8a05-6602d467f73c,c2,c1,3396,?,p2,
1769731808.994568,CREATED,2bf78290-d897-40c6-9731-aad7660fe2a6,362957c2-ff8e-4f7c-b7f7-6e971fe398e7,c2,c1,27,?,?,surb={'id': '02e8ed8c-d0a5-496f-b68b-3c91d6de28a9', 'route': ['p1', 'e11', 'i8', 'x11', 'p2', 'c2']}
1769731809.0454972,SENT,4c00d9b8-f41f-4850-9ab1-5c044dac6fa8,2529d394-8783-4bcb-a47d-1b45b9e0793c,c2,c1,3383,?,p2,
1769731809.0456305,CREATED,4bc90ef0-23fd-4817-b20d-a04c217a6634,a92b7570-5635-4194-a9f7-d31d6b06f4f2,c2,c1,27,?,?,surb={'id': '46590707-a840-4e2e-8c8e-5616076bafee', 'route': ['p1', 'e2', 'i1', 'x3', 'p2', 'c2']}
1769731809.0778244,SENT,64149c9c-b224-45ed-8535-e47d32b8ca44,40800022-6925-4994-b3af-c6e64e075fa6,c2,c1,3395,?,p2,
1769731809.0779603,CREATED,7cb0120b-7923-4806-ab29-924677d8f54c,8fc46df4-c709-428c-bf12-81eaced8af34,c2,c1,27,?,?,surb={'id': '386c6544-5b2c-4c6c-98d0-59d6cfa01aac', 'route': ['p1', 'e5', 'i3', 'x10', 'p2', 'c2']}
1769731809.0907447,RECEIVED,6df7b9f5-e25e-42b3-99c2-f97d1c82e309,9af9a032-43fc-4209-9501-65e0864a347f,c4,c2,27,p2,?,surb={'id': '8c9ef39a-973f-43db-8fed-faecc520e716', 'route': ['p2', 'e7', 'i8', 'x6', 'p1', 'c4']}
1769731809.3979316,RECEIVED,4409a923-a754-493d-889d-6351e521e8a7,ed494c60-4720-4c4e-b847-b3b0e2f85fb8,c4,c2,27,p2,?,surb={'id': '2b045dc0-c5cb-4384-967a-1ffe8b33077c', 'route': ['p2', 'e2', 'i7', 'x9', 'p1', 'c4']}
1769731809.519458,RECEIVED,e6c05794-2215-4f64-81c1-25a9e9cfd15d,39d92d1a-f517-46e0-bc62-2cb275eaf83f,c1,c2,27,p2,?,surb={'id': '0691131f-7988-4c0a-aed7-edfcd4aac79f', 'route': ['p2', 'e11', 'i5', 'x9', 'p1', 'c1']}
1769731809.643199,RECEIVED,1733ec52-b51e-43b0-be42-2475eb06befa,fda6694a-2330-4a3b-949f-729978ea5cf6,c1,c2,27,p2,?,surb={'id': '4c38e341-f318-4c2e-90fa-661e338791f4', 'route': ['p2', 'e2', 'i9', 'x5', 'p1', 'c1']}
1769731809.7092776,RECEIVED,1be3c225-bb3f-4dda-8fd3-a7c0e9f913c8,38bc8c5f-b80e-4fdc-a770-3c995c4bbfcd,c4,c2,27,p2,?,surb={'id': '8374c472-e4d7-41ef-969e-a9a3d70efa01', 'route': ['p2', 'e8', 'i12', 'x3', 'p1', 'c4']}
1769731809.9824028,SENT,515bdb06-021d-4b44-90d4-ff23b03bed88,68241c71-02c1-42e1-91a5-9171c65193e5,c2,c1,3380,?,p2,
1769731809.9825377,CREATED,7b934f5f-64a5-478c-94b4-20b667dc45a1,d65e2b6f-05b7-4636-8083-09291c0930e6,c2,c1,26,?,?,surb={'id': 'f63846b3-8ec0-4ac5-946f-d896802fc705', 'route': ['p1', 'e6', 'i4', 'x12', 'p2', 'c2']}
1769731810.4196222,RECEIVED,dc96e0f5-4873-439b-a7d6-a31edf8e1883,455b3172-f65a-43d8-97fb-5f57b7fbe7c6,c1,c2,27,p2,?,surb={'id': '596c4a00-781c-4539-82cb-9554201de811', 'route': ['p2', 'e12', 'i6', 'x8', 'p1', 'c1']}
1769731810.6917183,SENT,c73e9e63-9885-4372-9f4b-08a4b47795fb,595e4266-1a6e-4c93-9c02-94890e7dbb9d,c2,c1,3384,?,p2,
1769731810.6918714,CREATED,0024b090-0eec-45a1-a9d1-331d9c293531,e58d6cd9-038d-4b56-8058-661a44a5c0a3,c2,c1,26,?,?,surb={'id': '4c052af9-7c67-4f23-b86d-88f568c2220a', 'route': ['p1', 'e2', 'i11', 'x2', 'p2', 'c2']}
1769731811.7895617,RECEIVED,850c7f10-7835-450d-a4e7-218dd9208d50,6d7283aa-4cca-4cc6-9f17-9e7ac778a49a,c4,c2,27,p2,?,surb={'id': '4e9afd06-fbf9-4d0f-85f7-ddb832bccea3', 'route': ['p2', 'e2', 'i4', 'x6', 'p1', 'c4']}
1769731811.8691232,RECEIVED,233d8c06-3609-46ba-9814-2dd91990f84f,cb1ef187-663e-49e7-9298-27aaa04178c4,c4,c2,27,p2,?,surb={'id': '9dfcebe5-5bbf-41aa-b35e-b2eef11002c9', 'route': ['p2', 'e12', 'i8', 'x9', 'p1', 'c4']}
1769731811.8746738,RECEIVED,20d8ff73-1e49-44d1-a648-61fad8388833,00014c17-904c-492b-bbb6-6953b1b32131,c4,c2,27,p2,?,surb={'id': '253203f6-4c19-45b9-8597-6a56680369a8', 'route': ['p2', 'e7', 'i6', 'x7', 'p1', 'c4']}
1769731811.8843932,RECEIVED,c0158290-3dbe-4d55-a563-741d050cde44,5644fb3e-d465-4258-8086-52f97af4837a,c1,c2,27,p2,?,surb={'id': '6a21673d-79da-4c9a-aacd-6b64f736ad8e', 'route': ['p2', 'e1', 'i12', 'x11', 'p1', 'c1']}
1769731811.9999833,SENT,1cba3226-3e25-4c47-a8d8-7cf2615296c1,7cb6e4c9-a813-4527-90bf-343a7247d699,c2,c1,3380,?,p2,
1769731812.000154,CREATED,73626f47-f925-444d-b2e4-c37f0dd99e5b,07f4f442-fa93-4f4c-8209-20459b327f77,c2,c1,27,?,?,surb={'id': '63fa0dd8-d6a2-429f-babd-f5c6ad828fa6', 'route': ['p1', 'e11', 'i9', 'x8', 'p2', 'c2']}
1769731812.3339787,RECEIVED,31cce18c-c302-4797-baa9-8b3f07204c2b,b0c0e24e-ef95-4ca4-984a-9c685aa3dc6e,c1,c2,27,p2,?,surb={'id': '478aa8e0-f0ef-48c7-89a8-fbf195e1a8f2', 'route': ['p2', 'e9', 'i6', 'x3', 'p1', 'c1']}
1769731812.3384058,RECEIVED,00bdfe93-abf9-46ba-ac5f-d4743804af71,12f215e3-4f50-4579-ac46-bd54f5703bc4,c1,c2,26,p2,?,surb={'id': '8a47319d-1a51-45d9-a7c3-ac956067059a', 'route': ['p2', 'e1', 'i4', 'x9', 'p1', 'c1']}
1769731812.9630117,SENT,13110158-36bf-4a9e-979d-c451e03e7733,5672015a-0823-493f-a10a-839b85348b25,c2,c1,3367,?,p2,
1769731812.9631798,CREATED,dfb6b6f0-9b41-48a6-b5ea-7da356d2fd59,6c44cd17-11e8-4285-914d-539f8383cbf5,c2,c1,27,?,?,surb={'id': 'df20f5cd-e484-44af-af60-4c831d3aca2e', 'route': ['p1', 'e8', 'i9', 'x9', 'p2', 'c2']}
1769731812.9925141,RECEIVED,a3e40cc1-b5f9-414b-8c5d-23a3c4f98b17,16e468c5-a015-40b0-97ba-43b287506cc4,c4,c2,27,p2,?,surb={'id': '560e3c3a-daf0-4abb-8f6b-2b61d2803527', 'route': ['p2', 'e11', 'i6', 'x1', 'p1', 'c4']}
1769731813.2770107,RECEIVED,ae67bdba-f290-4ea9-bbb7-562710a5ed85,29322f7a-1604-4824-8fce-51a4a954c7a3,c1,c2,26,p2,?,surb={'id': 'e336ea8a-3784-4565-bee2-ef8e6c82cb63', 'route': ['p2', 'e2', 'i1', 'x3', 'p1', 'c1']}
1769731813.2802484,RECEIVED,0bd0d470-0022-4582-acbb-45bfd26d1c23,fdd78af4-619c-4f60-a05f-ddb0a59cf440,c4,c2,27,p2,?,surb={'id': '73c89499-7158-47ca-9fa5-826e390a3b31', 'route': ['p2', 'e2', 'i10', 'x4', 'p1', 'c4']}
1769731813.4552233,RECEIVED,b2c0b4d1-3fff-48df-b083-a0692d76f04a,5554d800-9dcd-423d-a606-7652da425d92,c4,c2,26,p2,?,surb={'id': '84458974-f82c-476d-ab24-d608c22df3d7', 'route': ['p2', 'e7', 'i7', 'x7', 'p1', 'c4']}
1769731813.4617364,SENT,9d10e138-a1d0-4cbc-b457-d0176e73e275,a60ca7a7-0259-4d2f-b99c-4f96ed959f40,c2,c1,3385,?,p2,
1769731813.461907,CREATED,ae22bd6b-11cf-42bc-a29b-c6250602b145,5c471d6e-29b6-463b-8751-2ec1b603c5ca,c2,c1,27,?,?,surb={'id': 'e42a8660-7640-473d-a827-b01a9f41b555', 'route': ['p1', 'e7', 'i6', 'x2', 'p2', 'c2']}
1769731813.6187239,RECEIVED,3661098b-da33-4a2a-8118-0d5042ecb5fb,606fa582-b967-4701-86c3-99fdc5c5ec72,c4,c2,27,p2,?,surb={'id': 'a3672890-025e-4c78-88eb-4f3f542bf90f', 'route': ['p2', 'e5', 'i11', 'x11', 'p1', 'c4']}
1769731813.7148073,SENT,346f804d-a223-4d70-9655-154d8bfed400,491bb227-6717-4453-ab33-0284049d50d9,c2,c1,3393,?,p2,
