timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769738674.420489,CREATED,9d9dff4b-740d-4ef8-affd-0db9ffb71564,072ecb1a-1b96-471e-8105-b7271d7f506d,c5,c4,27,?,?,surb={'id': 'eb86e8a8-25d9-4fa4-90db-d27fc682c35b', 'route': ['p1', 'e12', 'i7', 'x3', 'p2', 'c5']}
1769738674.6399553,RECEIVED,1a1dfb46-cc61-486d-8564-4968d9b7ab10,a9e2a2ce-9d5a-4785-a804-386ad0981d34,c2,c5,26,p2,?,surb={'id': '84ba3b99-76c4-404c-ac8b-3549437e1138', 'route': ['p2', 'e9', 'i8', 'x11', 'p2', 'c2']}
1769738674.6598272,RECEIVED,03ad8474-c175-4c0d-b77e-4d4f3f3cc164,8259ffc4-bde5-4304-a96a-1795634c9d8a,c3,c5,27,p2,?,surb={'id': 'fa18620b-1d00-4319-9772-20d2b22d4ebd', 'route': ['p2', 'e2', 'i5', 'x5', 'p3', 'c3']}
1769738674.764521,SENT,220df77c-61ab-4e06-9de1-bace4872ea50,d88f728f-9817-4cb7-81a5-7ae94ed1ea0b,c5,c4,3391,?,p2,
1769738674.7646608,CREATED,391d6210-57d6-4a62-8146-ce82d85a169e,3bf66238-03f0-4880-8e43-5847a92b030c,c5,c4,26,?,?,surb={'id': 'b453bc79-abbd-4fab-9f0f-76c16dd5d233', 'route': ['p1', 'e12', 'i9', 'x11', 'p2', 'c5']}
1769738674.873458,RECEIVED,4230982a-164a-408a-b574-509fbe347ec9,1ec87e37-e2a7-4a69-a70b-f9bcc29d7c68,c3,c5,26,p2,?,surb={'id': 'ef8699ef-3886-468e-b20c-a0180de5867b', 'route': ['p2', 'e2', 'i1', 'x6', 'p3', 'c3']}
1769738674.886999,RECEIVED,b6ce105d-4e67-4006-9494-1060ffcd7d1e,e74ca67e-252e-4e64-9bae-c848374745e7,c2,c5,27,p2,?,surb={'id': '65629150-fe54-4601-8c65-af42752e8a0c', 'route': ['p2', 'e4', 'i2', 'x7', 'p2', 'c2']}
1769738675.047085,SENT,e197950f-e7b6-497d-8cd5-ac9b0ca0f556,8b181599-c0ad-4152-aecf-dc89995b31be,c5,c4,3376,?,p2,
1769738675.0472195,CREATED,c212ba61-8973-4510-a3aa-6e0b104103a1,e37bd6b6-953e-4c20-a618-7a1d4078266e,c5,c4,26,?,?,surb={'id': '9e947d8f-e685-45ad-a740-f3e63f323d2b', 'route': ['p1', 'e12', 'i3', 'x5', 'p2', 'c5']}
1769738675.2462,RECEIVED,bcf34546-8348-4cf9-8912-0d38fbef0359,d3bcc323-1963-4880-84b1-075525939239,c2,c5,27,p2,?,surb={'id': '7315daf4-fb1c-44a7-b6fb-ec775c49389f', 'route': ['p2', 'e12', 'i8', 'x3', 'p2', 'c2']}
