timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769738664.8837435,SENT,767a5ee4-623b-4d73-b907-04bf3cb9726b,35c55a75-c74b-4259-b962-e445094be75f,c3,DROP,2027,?,p3,
1769738664.8838725,CREATED,9f444ace-253f-4ca5-bdb3-9b88bcdba277,367f8a6b-66a2-4c0e-af67-e915b0d7bc4b,c3,DROP,27,?,?,
1769738665.3675451,SENT,5ba25b30-e266-4ac2-ab43-b9545139dcdc,2bbd4a76-f445-42b6-8915-a2c90592ecb2,c3,c5,3400,?,p3,
1769738665.3681316,CREATED,40efb148-5b70-4547-94b9-862b48e0c822,f52ff93a-53a7-48ce-910b-207dd7c8aeee,c3,c5,27,?,?,surb={'id': '2d3837a7-aa68-4dcd-b9ed-6a38c31d19e7', 'route': ['p2', 'e2', 'i11', 'x10', 'p3', 'c3']}
1769738728.55965,CREATED,6c63b744-ea29-4626-8d6f-f179799b49e6,bcdb7d05-b6a9-4cd7-a11c-4e37960599ba,c3,c5,27,?,?,surb={'id': '347b97ad-53a0-4eb2-96ad-efdb0e224690', 'route': ['p2', 'e3', 'i9', 'x8', 'p3', 'c3']}
1769738728.5968895,SENT,deeabce3-50f7-42b4-8395-c3c713bf1bb9,b352b0c5-6795-4c9a-9d6a-d5513945fe79,c3,DROP,2027,?,p3,
1769738728.5970178,CREATED,e0dc5dee-660a-497d-a698-dc48f5ea7ca6,751837b3-1038-4a15-83b2-0d287337e80f,c3,DROP,27,?,?,
1769738729.3934865,SENT,0673629f-dfca-4cdf-ae5a-b4bf4427bf5b,e67fd836-4ed4-4c58-97d5-c465009a700c,c3,c5,3388,?,p3,
1769738729.3936183,CREATED,3aace197-61bf-4cb0-a321-5807f332d849,35c2441d-b462-4fea-bb30-ce86edd697f2,c3,c5,27,?,?,surb={'id': '7f66ef62-f117-4d44-885b-03b6ad7eb8e3', 'route': ['p2', 'e2', 'i12', 'x6', 'p3', 'c3']}
1769738729.5758996,SENT,5d8fcab3-d5a2-4e38-8ccc-208dbc47c87e,838d5eb5-2861-4583-a42d-32dea666059e,c3,c5,3387,?,p3,
1769738729.5760336,CREATED,acc71029-3e00-45db-a730-7f94b488b313,97f5d351-e3be-46bb-a5e6-5714c13ac9c6,c3,c5,26,?,?,surb={'id': '0e770eb6-da1a-4967-8831-630270796d2c', 'route': ['p2', 'e1', 'i10', 'x6', 'p3', 'c3']}
1769738729.6929677,RECEIVED,cbc2a921-7944-477e-a29c-27c82be00afa,662d989b-3c58-4a40-89d2-c6a2861b99ec,c4,c3,27,p3,?,surb={'id': '651d0825-0a53-4585-ab37-e60e4e2c3aef', 'route': ['p3', 'e8', 'i8', 'x2', 'p1', 'c4']}
1769738729.7254171,SENT,3275c5de-f6ca-454d-b37f-273e8e0f059c,f95ec9d0-a614-4bb4-97fa-1f5ecdf116ab,c3,c5,3375,?,p3,
1769738729.725511,CREATED,bdd8b2b0-51e0-4a2c-8183-dac67f342835,5fea757f-b227-4290-b11b-3e04f5a5ce35,c3,c5,27,?,?,surb={'id': '506f2199-4737-4969-88e4-df64b4378976', 'route': ['p2', 'e5', 'i1', 'x3', 'p3', 'c3']}
1769738729.8955574,RECEIVED,9f455c04-3ca8-4d54-813b-5fe130989ead,662707de-875e-4e46-84cc-aca662a17418,c4,c3,27,p3,?,surb={'id': '134944e4-ad84-42af-8f46-56c68fb8523c', 'route': ['p3', 'e12', 'i12', 'x10', 'p1', 'c4']}
1769738729.9453237,SENT,5ef00165-e77f-4752-a147-a38bd7d28950,b507b6ab-5eba-4414-a59b-71655066dd00,c3,DROP,2020,?,p3,
1769738729.945391,CREATED,0cfff216-3c65-4692-bebc-38a658c4862f,e2a0f6af-8d2d-46a1-9a72-e53280315ad6,c3,DROP,27,?,?,
1769738729.9668567,SENT,b06fca20-0a6f-4ecf-9a02-f1e4a3043fe8,e2d97880-84cf-46f2-a8cf-6b49722ed37e,c3,DROP,2015,?,p3,
1769738729.9669347,CREATED,83fff60d-e1b4-45f2-9f59-369eb365f999,51759f8a-2799-48ed-96e7-6aa4516029ac,c3,DROP,27,?,?,
1769738730.0564067,RECEIVED,78264bc5-7cd2-4de3-83f8-4a29a53defc8,6440d3c2-72a1-4f5c-9c70-738e8e0eca8c,c4,c3,27,p3,?,surb={'id': '37a92761-42d6-45c6-9cc7-46424edb18a2', 'route': ['p3', 'e12', 'i9', 'x8', 'p1', 'c4']}
1769738730.1202548,RECEIVED,55d5ceca-9cd3-4625-a29e-2f229d28bb2f,acb87c1a-44b1-47f7-8b83-1f37bb970dd3,c4,c3,26,p3,?,surb={'id': '57d459e4-d57b-431d-9d9e-e9fde1ff757c', 'route': ['p3', 'e10', 'i11', 'x3', 'p1', 'c4']}
1769738730.3978627,RECEIVED,a06f14be-c3f3-438e-ae95-97c08ed13ffe,91c0b43e-eaba-4ba6-b106-ac3612125649,c4,c3,26,p3,?,surb={'id': 'a9d5d377-63ec-46f2-b040-22aac4f184ad', 'route': ['p3', 'e4', 'i12', 'x6', 'p1', 'c4']}
1769738730.564906,SENT,406d1f09-927a-4684-ba36-26dc062f81c0,de54c293-592a-4495-8887-6969c86a327a,c3,c5,3391,?,p3,
1769738730.5650697,CREATED,93a89f55-9d4b-4a69-acf7-2b6f10a3ba0e,8b14a0a6-bf59-4ad3-b9bd-78f540282968,c3,c5,27,?,?,surb={'id': '404b0ab2-45a3-495b-903b-70b9f51aa2ba', 'route': ['p2', 'e11', 'i8', 'x5', 'p3', 'c3']}
1769738730.8648717,SENT,34e75a7b-1cce-423d-9d9e-79545af5c898,4128befd-85d2-4ca2-a9e2-9c8af904b449,c3,c5,3400,?,p3,
1769738730.8650038,CREATED,0785a7c8-a128-4dcd-80eb-ef2af849698e,91c67dff-1b6b-4934-a868-edd679da0594,c3,c5,27,?,?,surb={'id': 'ead482a3-916b-4d61-b5e0-d44a7d51a400', 'route': ['p2', 'e4', 'i3', 'x11', 'p3', 'c3']}
1769738730.8826156,SENT,d4c03df0-9148-4820-8d98-42d4047b4509,91af7ae6-a0ff-48df-a102-35f6e16f6725,c3,c5,3383,?,p3,
1769738730.8827498,CREATED,9df179e2-a59c-42e7-aa1f-3a8ada677964,d55b0861-9b44-4068-994f-ad6e0e094ef1,c3,c5,27,?,?,surb={'id': '6ef4559d-eaba-4301-b5eb-7c64069d81a8', 'route': ['p2', 'e9', 'i9', 'x12', 'p3', 'c3']}
1769738731.490427,RECEIVED,78e75a4e-1c69-4eaf-b39e-dd67995884fe,98253124-ab60-4c78-a6a9-e08232533f92,c4,c3,27,p3,?,surb={'id': '608e765c-ad02-47e7-bf52-ce8b63b5be07', 'route': ['p3', 'e9', 'i3', 'x10', 'p1', 'c4']}
1769738731.6830695,RECEIVED,3ead7c4a-1e5b-4068-adbe-60decfbe9011,5034af16-ad9e-4f58-b7d9-c27eed0e17d6,c4,c3,26,p3,?,surb={'id': '62572d0c-3566-4722-b30d-84e0282c22a7', 'route': ['p3', 'e2', 'i1', 'x5', 'p1', 'c4']}
1769738731.7256155,SENT,5b6c0a32-6db1-4351-b89e-ac67f7a06887,4f6512d7-f9a5-40c4-8935-020b3bb5cc86,c3,c5,3399,?,p3,
1769738731.7257092,CREATED,8903d6f1-7af8-4495-a75a-256c040ce8e5,36b57fd7-3659-4e97-84e1-c1e6e6cee608,c3,c5,27,?,?,surb={'id': '02d5a725-b300-43c9-a5e4-47126a47182b', 'route': ['p2', 'e11', 'i11', 'x5', 'p3', 'c3']}
1769738731.7979028,RECEIVED,197292b2-71ae-48ef-95f8-d3eb9903193c,362338e5-76a3-4f69-b039-5a0b345df08e,c4,c3,27,p3,?,surb={'id': '57b3dea7-c67b-4a9c-b5bc-718e1773d4ad', 'route': ['p3', 'e4', 'i2', 'x4', 'p1', 'c4']}
1769738731.8398118,SENT,ee272b51-8390-4404-9f64-22478b9c6fdf,cbf46e43-962d-4c74-914e-97635a62701e,c3,c5,3384,?,p3,
1769738731.8399186,CREATED,f07664bf-1802-4add-a941-7e2219577113,bd0712a5-1beb-4345-a3c7-2340c1e75637,c3,c5,27,?,?,surb={'id': '068f384c-c945-4bb0-8420-79c872feb3c4', 'route': ['p2', 'e11', 'i9', 'x10', 'p3', 'c3']}
1769738731.8691618,SENT,074b715b-0609-4281-a3d9-d2dc3d8cc290,61612b90-0df1-48ae-ad4f-bcc10be7d305,c3,DROP,2032,?,p3,
1769738731.8692448,CREATED,22b8e874-5347-4c41-9319-683bf28fa069,38d529db-4cbf-496f-adba-96df9d18068b,c3,DROP,27,?,?,
1769738732.689313,RECEIVED,3369cf11-956a-45a5-aac7-fc74542d3157,8cbade40-7ea0-4dfb-8c96-cce3657ef6f0,c4,c3,26,p3,?,surb={'id': 'aa514985-f5bb-4de8-9275-141979c9e8a2', 'route': ['p3', 'e1', 'i10', 'x2', 'p1', 'c4']}
1769738732.808282,RECEIVED,c2956d95-b354-4ee4-b8de-f8b9cb456a61,548e023c-ef44-4b63-b76a-1589665de237,c4,c3,27,p3,?,surb={'id': 'd1bc1e6c-736c-42d7-8a95-df9f48b07947', 'route': ['p3', 'e4', 'i10', 'x2', 'p1', 'c4']}
1769738732.8625746,RECEIVED,b1c9022d-2777-4a81-b176-da6bbd5101e7,d3a7698b-97be-4b11-bdea-516a4fe0ead6,c4,c3,27,p3,?,surb={'id': '9088824f-eb82-4bb3-a364-e9366a6b8b15', 'route': ['p3', 'e10', 'i2', 'x10', 'p1', 'c4']}
1769738733.0138059,SENT,6c6b8b83-d863-48d3-b642-370d503c49b3,9a74c060-c6b8-493c-a39e-b06d0fb638dd,c3,c5,3380,?,p3,
1769738733.0138779,CREATED,039d20f4-2e6f-4196-bc1a-f9d910fb4f17,477dd02d-d1ea-4062-9695-0d1004c0c45f,c3,c5,26,?,?,surb={'id': '43b50090-4ff8-4ed1-b0da-4e8b2f4ce59a', 'route': ['p2', 'e2', 'i7', 'x3', 'p3', 'c3']}
1769738733.0853744,SENT,63d32b3f-df3d-494c-80e1-3525f689093a,27c54d4a-5337-4c10-83c0-956d12e4f6d8,c3,c5,3396,?,p3,
1769738733.0854619,CREATED,9e5f8cee-ef2a-4b37-9d7d-8068a61c75d4,6bbf5687-8164-4f8a-ad35-91330db77aab,c3,c5,27,?,?,surb={'id': '611843ea-dc3b-407f-844b-05e9310658ba', 'route': ['p2', 'e11', 'i6', 'x8', 'p3', 'c3']}
1769738733.331704,RECEIVED,fcd182d6-2d31-44d3-9a73-f89850f479b0,937cd23c-3618-4e34-9c93-20680051c1c4,c4,c3,27,p3,?,surb={'id': 'b086b752-e247-4ef0-b752-328fc793902a', 'route': ['p3', 'e3', 'i10', 'x3', 'p1', 'c4']}
1769738733.5329509,SENT,2606a9f6-ac78-4529-a27d-4eabe9fba558,a1be686a-9332-4729-840c-bcd5aa1fad91,c3,c5,3361,?,p3,
1769738733.533115,CREATED,6d3af19a-155b-42cd-bfff-f41347a63153,d0a2986a-e3de-4c76-b6ce-ba6c08dc34c8,c3,c5,26,?,?,surb={'id': '6e97d480-d5dc-49a9-981e-f18848ed4ee0', 'route': ['p2', 'e1', 'i12', 'x7', 'p3', 'c3']}
1769738733.8084705,SENT,6b8013b6-8512-4b32-bc19-394e63f030a1,939bd3cf-a0a6-4cfc-ae58-d23da354fbd0,c3,c5,3399,?,p3,
1769738733.8086007,CREATED,3527f974-ad93-4774-a412-a75db6d18d42,3e6a53fb-7f7a-42e9-a279-7c71e9982243,c3,c5,27,?,?,surb={'id': 'aaecf990-b711-409a-8754-9a5f01497820', 'route': ['p2', 'e3', 'i6', 'x12', 'p3', 'c3']}
1769738733.9438462,SENT,7872ddbb-25df-4f1b-b73b-3ec61c8c9c95,4b0447ba-d97a-4237-a34c-2aff21461910,c3,c5,3375,?,p3,
1769738733.9439766,CREATED,14ec760b-3741-4156-8a84-6261c4db5fbe,ecc71236-e0cb-4300-ae11-3457fc8db7be,c3,c5,27,?,?,surb={'id': '212678b3-423b-4f4c-b118-c983a9822a5d', 'route': ['p2', 'e4', 'i1', 'x12', 'p3', 'c3']}
1769738733.9507344,SENT,40549ed2-c992-40e7-ba96-f73f2fe5034a,d1cc2613-c54b-45a0-8c49-b6a373b5fbaf,c3,c5,3367,?,p3,
1769738733.9508772,CREATED,ac4b414c-701b-4318-8903-ca4218b8d2ec,1ec8f763-4ff6-47c1-93c1-6251f52d4ea5,c3,c5,27,?,?,surb={'id': '45acdf5c-9346-402a-af9d-bc8a51ba314d', 'route': ['p2', 'e9', 'i8', 'x4', 'p3', 'c3']}
1769738734.0607617,RECEIVED,02bf59e4-9d5f-43bb-acf8-580b143cca75,be6a4938-8213-4a80-b78f-f4d443fa3695,c4,c3,26,p3,?,surb={'id': '40b5d5b4-5075-4fd0-a2b5-82ab5cc5772b', 'route': ['p3', 'e3', 'i11', 'x4', 'p1', 'c4']}
1769738734.4101176,SENT,24469494-9760-4987-a3a9-e61bacf16ece,a6a0f67b-6daf-4211-9241-6e9499b01cab,c3,c5,3390,?,p3,
1769738734.4102674,CREATED,70fd023e-ac73-42e8-b958-6eef2036e4a2,20f39d89-db4e-4607-9be5-eebea9ac79fd,c3,c5,27,?,?,surb={'id': '6174b405-3ef0-4088-9cf6-69972a25f94a', 'route': ['p2', 'e10', 'i3', 'x7', 'p3', 'c3']}
1769738734.461275,SENT,c40b8c4a-1c85-4c0d-b2c4-e0734b8b2b4d,aa24ec87-2b96-40e1-8c43-8be499f1a867,c3,DROP,2020,?,p3,
1769738734.4613924,CREATED,096dd9dd-727c-4723-a425-70ecbd8f370b,91419864-3b32-464a-b35f-4fd1883b4da5,c3,DROP,27,?,?,
1769738734.6763756,SENT,5db6e8cc-7c89-40f4-90d2-827364d39006,63c1940e-eb15-4b74-8ad8-6b8dac9530e1,c3,DROP,2018,?,p3,
1769738734.6764915,CREATED,72144377-e712-4a82-b56e-4bdf7aad4d22,9374e181-edc4-401b-a7bb-484284dbc91a,c3,DROP,27,?,?,
1769738734.8444486,RECEIVED,415199ce-11f1-4444-b9c3-667564c8c0a5,0be86537-b4eb-415e-8cb7-2a558cde01da,c4,c3,27,p3,?,surb={'id': '154acea9-477a-4d1d-b3eb-8cecb73be0b6', 'route': ['p3', 'e8', 'i8', 'x5', 'p1', 'c4']}
1769738735.0730052,SENT,b02669c2-d4ef-42c0-82a7-20a4bce2a7fc,c464a933-cf59-4f3d-b97c-35fe9cd2242a,c3,c5,3388,?,p3,
1769738735.0734956,CREATED,da2ac868-935e-41f2-b0a5-f309310ede03,e39c189c-2aee-4d0d-a266-877f310ffe64,c3,c5,27,?,?,surb={'id': 'da3ff05b-bb6b-4d7c-a6a7-a9308ff1d339', 'route': ['p2', 'e12', 'i4', 'x6', 'p3', 'c3']}
1769738735.1352632,SENT,57c21ae9-6ba0-4f7d-b093-2c39ef1dc440,e63dac43-20d9-425e-acb4-182c87126906,c3,c5,3378,?,p3,
1769738735.1353931,CREATED,1bd895dd-da2b-427c-8c75-ee75229e67a7,b01b3bd1-e03e-4dfb-8bef-2c0ff39121f8,c3,c5,27,?,?,surb={'id': '7ed30423-1309-40de-a783-9f9ffb573db0', 'route': ['p2', 'e3', 'i1', 'x10', 'p3', 'c3']}
1769738735.172982,SENT,70887080-1b20-4202-9a9d-94cf6a139917,f29f66cd-fe58-4b3c-beed-372db97973fd,c3,c5,3371,?,p3,
1769738735.173168,CREATED,9b42d532-d5ac-4b81-9d77-5af3200204c2,11008784-7632-4809-9a83-114211458c58,c3,c5,26,?,?,surb={'id': '950496e8-c04b-430b-8d56-9bc3cf531430', 'route': ['p2', 'e7', 'i1', 'x5', 'p3', 'c3']}
1769738735.3395355,RECEIVED,855b5060-e870-442c-8045-e0ec0edc49d7,5889371d-7dce-4082-943f-b07730c5972b,c4,c3,26,p3,?,surb={'id': 'f447ea3f-28ca-4b1b-be3a-6f956e422208', 'route': ['p3', 'e11', 'i3', 'x5', 'p1', 'c4']}
1769738735.4833546,SENT,2cb3ea57-a297-4f53-b6da-66b4ae156c23,64e379bf-55ac-4b5e-be60-0624d47cbaed,c3,c5,3392,?,p3,
1769738735.483435,CREATED,278bad2e-5b13-46c6-b086-1eeb5d07cab4,60095108-7057-4691-9e7a-a1d067b08f1d,c3,c5,27,?,?,surb={'id': '7505e331-32e7-4e1c-a357-9746edac9d91', 'route': ['p2', 'e6', 'i9', 'x7', 'p3', 'c3']}
1769738735.5596056,SENT,534aff89-584f-41ea-89cf-fd380a9746f2,b5480b8a-b149-42b2-aea6-cd49172f151d,c3,c5,3383,?,p3,
1769738735.5596774,CREATED,38dc0308-8752-451e-95fa-f37e4bb99570,cf4963e6-bef7-458d-af2a-d41dac2b2c83,c3,c5,27,?,?,surb={'id': '9bc64920-29c1-431c-a500-7c6f0fd1b18c', 'route': ['p2', 'e6', 'i1', 'x8', 'p3', 'c3']}
1769738735.7345781,SENT,4e82fb1f-f9ee-413d-b963-33e34816d957,84e846a6-aa8c-4f20-bd8d-7b84264bda1a,c3,c5,3397,?,p3,
1769738735.7347093,CREATED,3031ecd2-7f7e-49d1-9432-d9a1b764a91a,e95011db-f4eb-4995-a8a1-7a8e564f962d,c3,c5,26,?,?,surb={'id': '8d3cb9cd-4867-460e-bfce-df04b62a888b', 'route': ['p2', 'e7', 'i3', 'x11', 'p3', 'c3']}
1769738736.164503,SENT,567922a3-4b41-4978-b9ab-de020604fcb4,244ae246-91f4-4d07-ba4f-93dcc4da45fe,c3,c5,3383,?,p3,
1769738736.1645608,CREATED,dc21ed56-ab13-4a81-8803-cd4b298c9e98,17ee9361-c82e-493d-b959-500ba411bf05,c3,c5,27,?,?,surb={'id': '86d7290d-dc50-4754-b2fd-7fa9c21d2e95', 'route': ['p2', 'e9', 'i7', 'x3', 'p3', 'c3']}
1769738736.2918148,RECEIVED,3aa99ee0-216a-4b40-8c52-c8e6a5e55498,33ac8328-c864-4ad8-a528-b25739645217,c4,c3,27,p3,?,surb={'id': '2ad25638-cc0d-4088-90fb-9755599925e1', 'route': ['p3', 'e9', 'i12', 'x7', 'p1', 'c4']}
1769738736.6565588,RECEIVED,ac0badb3-ed8c-42fd-8489-1ff479def003,242ff2a1-a42f-45dd-8456-3d3251865eb4,c4,c3,27,p3,?,surb={'id': 'd77657ed-7f4c-40af-94ca-578a13e06c27', 'route': ['p3', 'e3', 'i12', 'x8', 'p1', 'c4']}
1769738736.6923802,SENT,6d2b9c78-c94e-4d59-8a66-b8721b85b641,03c80e03-d457-4ad0-a43f-13dbc2ea3888,c3,c5,3387,?,p3,
1769738736.692489,CREATED,6e7006a1-69a4-411f-b31d-0645ef7e4a2e,19ceaef9-a417-47c9-821b-ee9993b466d0,c3,c5,27,?,?,surb={'id': '2e9e3fa7-0978-4df9-880c-9e97940f1e15', 'route': ['p2', 'e10', 'i11', 'x7', 'p3', 'c3']}
1769738737.1091735,RECEIVED,86d64bfb-31a9-4411-b114-58ebcf37706c,e2720a2d-2e60-4e41-841d-a2c90f429c39,c4,c3,27,p3,?,surb={'id': '85a7509a-7d0f-4eb3-a026-ee1fb38214a0', 'route': ['p3', 'e3', 'i4', 'x1', 'p1', 'c4']}
1769738737.4891064,RECEIVED,9a44934a-7533-4c62-8615-5e950fb65916,506bf128-1de2-4147-a2cf-fb731ddfef31,c4,c3,27,p3,?,surb={'id': '4908ce2e-f836-45f6-a0b7-d238205646ab', 'route': ['p3', 'e5', 'i12', 'x8', 'p1', 'c4']}
1769738737.8758304,SENT,0c054069-288a-4685-97af-cabc714d3ca6,6e70167c-e9cc-4008-b5a7-cf9380af5d8d,c3,c5,3372,?,p3,
1769738737.8759613,CREATED,5f6ba6e4-371d-46ed-b6b9-de9e5052faf6,0fc935b8-2817-43bf-bd88-94a0e30240a6,c3,c5,27,?,?,surb={'id': 'c1f70cf1-b6c0-423b-8827-5e31ec38f6d0', 'route': ['p2', 'e1', 'i4', 'x7', 'p3', 'c3']}
1769738737.9083166,RECEIVED,4cca65ba-df6b-4784-a254-8810c858a192,5b2a4e31-d632-4019-89ad-bc48dbb10995,c4,c3,26,p3,?,surb={'id': '9f60c219-3b44-4da1-af49-0f211f0b4125', 'route': ['p3', 'e4', 'i6', 'x5', 'p1', 'c4']}
1769738738.1233625,SENT,456280b1-b793-4414-81bf-dae4f8239472,82f03282-bfcb-4e7f-9f06-4e4c338f0313,c3,c5,3389,?,p3,
1769738738.1234555,CREATED,96358e18-d976-47e1-ab8d-50e60fe31baa,7cd8be5a-9258-4def-b6f7-fb40bf27194c,c3,c5,27,?,?,surb={'id': '4826c4eb-fbce-451c-966d-cbaa6b618513', 'route': ['p2', 'e1', 'i7', 'x11', 'p3', 'c3']}
1769738738.354742,SENT,1ea02faf-77ca-4a81-b412-d2821fa3119f,a9bf4171-c624-4846-80d3-b86ddc8de125,c3,c5,3363,?,p3,
1769738738.3551478,CREATED,fea83c97-1721-4a53-8ab9-621fc192e06a,41822870-b0a6-4a81-84ec-69eac2fe8833,c3,c5,27,?,?,surb={'id': '82f8b725-a02f-4982-bbf6-0966db69a734', 'route': ['p2', 'e2', 'i1', 'x5', 'p3', 'c3']}
1769738738.4444637,SENT,842c3b8b-4731-4b5c-a76e-c23c4901bd2e,be53638e-2120-4719-8fab-90a968e82445,c3,c5,3405,?,p3,
1769738738.4446335,CREATED,0c94552d-1777-418f-bcda-6a74fdeb9f3a,ca3d1724-fdab-43d0-854d-27ed58f3bfd0,c3,c5,27,?,?,surb={'id': '6c3fbbfa-206e-420e-b7c5-f1f60878f236', 'route': ['p2', 'e4', 'i10', 'x11', 'p3', 'c3']}
1769738738.5435507,RECEIVED,de0d15cc-9618-423a-a5d2-3d5d2a63da28,c052e88c-8cc0-4dbd-b95d-7ed521e9e18e,c4,c3,27,p3,?,surb={'id': 'c0293400-5f2e-4117-b2e5-92a3c50b2b7d', 'route': ['p3', 'e4', 'i12', 'x12', 'p1', 'c4']}
1769738738.8686526,RECEIVED,537e227c-6488-4711-8df1-bd05afd35257,2c8c7bd7-29fb-43c2-ad3e-9c98ee647cfc,c4,c3,27,p3,?,surb={'id': '9e610cb8-a564-47bb-8952-98478def1562', 'route': ['p3', 'e3', 'i11', 'x10', 'p1', 'c4']}
1769738739.0582585,SENT,59e19fe9-6690-4c0b-a5bb-497a6c0f4703,b57fd84b-decd-499d-8d75-8d3372f2377e,c3,c5,3376,?,p3,
1769738739.0583222,CREATED,bd56d22c-8019-43fb-beaa-38524cc892c5,399e232c-d21d-4dcd-935b-a5f7e73cbbe6,c3,c5,27,?,?,surb={'id': 'd5fcdd59-ce70-4fa5-894e-98e3cd118fb2', 'route': ['p2', 'e12', 'i4', 'x5', 'p3', 'c3']}
1769738739.170499,SENT,e8425b53-7440-4590-b067-5bcde2a63f97,9cdf1aff-2952-4c5f-8ccb-8c4d8bfe1a88,c3,c5,3395,?,p3,
1769738739.170589,CREATED,d5376903-01f5-4392-91ef-1ea67bfd9f59,97008433-2d88-47cc-a558-fe67ab83c123,c3,c5,27,?,?,surb={'id': '73a58855-da3e-4498-81b0-87f11a83ff65', 'route': ['p2', 'e2', 'i3', 'x7', 'p3', 'c3']}
1769738739.4259272,RECEIVED,62d18dd3-ff66-4d77-a21d-6b9894ea5bed,61ee396c-af5a-4aa0-a19f-40aa238105f4,c4,c3,26,p3,?,surb={'id': 'cade2d2e-0f83-4348-ba33-a938e5198457', 'route': ['p3', 'e1', 'i11', 'x9', 'p1', 'c4']}
1769738739.470593,SENT,d8a5a0cc-c6e5-40ba-afef-e55a324b3acb,b6053c3c-37ba-4a49-803c-0f5a0888abf5,c3,c5,3363,?,p3,
1769738739.4706614,CREATED,8e80b1f4-33b0-4f4b-a532-f63b8589ff46,2cd55ed3-a4e0-47e9-aa15-4b727dc6ff36,c3,c5,27,?,?,surb={'id': '5a922225-119b-4072-b57d-b4d93ca22fa5', 'route': ['p2', 'e9', 'i8', 'x3', 'p3', 'c3']}
1769738739.5491178,SENT,de1dea59-6a87-4b54-a097-8a1bcdc3893a,87a492d5-5c30-4a50-a9c9-ef063559aaf6,c3,c5,3368,?,p3,
1769738739.549196,CREATED,642e9344-2235-4bb2-8ecd-d2e354c9c67e,938bf9b8-0fa8-4f95-878e-ac13a7fed7f4,c3,c5,27,?,?,surb={'id': '46f256eb-2f06-4dae-a6ee-fa8c475fcca2', 'route': ['p2', 'e4', 'i9', 'x4', 'p3', 'c3']}
1769738739.740549,RECEIVED,d9b083b6-08a6-4beb-9171-48dc28d183e5,b916539a-0793-40f5-b32e-70f79da019b7,c4,c3,27,p3,?,surb={'id': '3beb625c-bb3a-49bc-b4ca-2926200b232f', 'route': ['p3', 'e10', 'i2', 'x7', 'p1', 'c4']}
1769738740.0722508,RECEIVED,6f582fc4-8bd6-4597-bf82-dae702105577,adec0246-a656-4130-b706-2751e994d065,c4,c3,27,p3,?,surb={'id': '52ee1c90-896f-44c0-8b80-4e3e2c348dad', 'route': ['p3', 'e6', 'i3', 'x2', 'p1', 'c4']}
1769738740.1577969,SENT,f9e55d24-f51a-418f-858a-e518e1688155,32d69408-1542-40dd-a363-e122c5b95826,c3,c5,3376,?,p3,
1769738740.1579223,CREATED,8678ed59-0526-4699-be84-031e45776459,2ce25d0d-df87-47e0-ad8b-475b52b1f47a,c3,c5,27,?,?,surb={'id': 'b3292289-c2f3-4cac-8c50-65808b6e4e97', 'route': ['p2', 'e1', 'i2', 'x1', 'p3', 'c3']}
1769738740.1718507,RECEIVED,9cbfdf39-3bd4-4d98-a568-31befd49fdc4,4184a72a-68e6-4ff1-bc8c-678527e22bdd,c4,c3,27,p3,?,surb={'id': '91a9938f-6f62-41ac-830d-a5c5f0309081', 'route': ['p3', 'e4', 'i3', 'x12', 'p1', 'c4']}
1769738740.1837344,RECEIVED,5a12afb5-a88a-448b-bb73-0f4a1e35361e,746b033d-1354-45b1-bf5b-1b7cd75b9d7c,c4,c3,27,p3,?,surb={'id': 'd488bd98-9255-40c2-b546-aaff4bb7fe76', 'route': ['p3', 'e9', 'i6', 'x3', 'p1', 'c4']}
1769738740.249216,SENT,aebb712c-5050-490d-98e9-c1af36323046,62b0e6f7-9efa-4a90-8f36-ff28bbbac0e9,c3,c5,3400,?,p3,
1769738740.2493498,CREATED,f4b64720-7992-4714-b153-61776b94560b,96202e41-4358-4ca6-bcdc-297b3ddded4b,c3,c5,27,?,?,surb={'id': 'f8f9c300-b22b-4b2f-8cf8-8ba0ee79cb37', 'route': ['p2', 'e6', 'i2', 'x1', 'p3', 'c3']}
1769738740.288761,RECEIVED,42bfead2-02ac-469c-89f3-fd0fb29f59f4,26141154-9b78-4c3a-8348-90e812338a9d,c4,c3,26,p3,?,surb={'id': 'caa3edd4-10bd-4318-9426-41c530d42c9b', 'route': ['p3', 'e4', 'i12', 'x11', 'p1', 'c4']}
1769738740.8658857,RECEIVED,a7997141-aaa8-40c9-a95f-6c614ba40e7f,9a4adcd6-3681-42e0-80ca-f816b2ae7777,c4,c3,27,p3,?,surb={'id': 'd269af91-70e4-4b26-bcfb-66225011c249', 'route': ['p3', 'e5', 'i2', 'x11', 'p1', 'c4']}
1769738740.9931254,RECEIVED,0c0290a4-a375-47c6-b67c-07dd9706d7ec,2c959266-7ef6-4130-99e4-b67d829e2e1e,c4,c3,27,p3,?,surb={'id': '1819741d-21d0-4a12-90e0-c002c3929813', 'route': ['p3', 'e10', 'i7', 'x3', 'p1', 'c4']}
1769738741.6090877,SENT,4dc478cd-9035-418b-ab7d-ddc6542033e6,963dbf8e-2520-4b31-b3b4-0e0ec954a06a,c3,c5,3383,?,p3,
