timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769465479.6364348,RECEIVED,9ac37844-c309-48b4-8ba0-5c1461bb534b,e1c1bcf1-1d34-40c7-af2f-86b4dfafe13a,c1,c2,27,p2,?,surb={'id': '3ca15748-9337-43dc-b71d-4631ec303d5c', 'route': ['p2', 'e10', 'i6', 'x7', 'p1', 'c1']}
1769465479.6723213,RECEIVED,f771d792-13aa-42cc-9fb8-87009eaddcc5,74a610e1-0890-4df4-bd97-0f8a8a987a9a,c1,c2,27,p2,?,surb={'id': '7da55c20-7022-46db-92fe-bc229f3c7812', 'route': ['p2', 'e11', 'i5', 'x3', 'p1', 'c1']}
1769465479.706158,SENT,a53ec7ee-88d2-4548-a31c-2a1c6512e862,df282acf-688b-478c-96c1-1763fbf3fd5d,c2,c3,3359,?,p2,
1769465479.706303,CREATED,e2041b31-09c4-41d8-957c-6203f2bfdb84,bc8e4332-7bc7-43e6-be70-3b3ffc6dbdab,c2,c3,27,?,?,surb={'id': 'f45691f3-88a5-4139-bb0f-0d82fc45312b', 'route': ['p3', 'e6', 'i4', 'x11', 'p2', 'c2']}
1769465479.8473432,RECEIVED,e47b9a0f-a641-4126-a1f6-298da9cadfc4,26e385b4-b413-413e-82ee-b75276400030,c1,c2,27,p2,?,surb={'id': '00ab3f5d-1e22-4e09-a4a8-8963c73d1ab1', 'route': ['p2', 'e11', 'i8', 'x4', 'p1', 'c1']}
1769465479.9090052,SENT,31690d81-2577-42a8-9109-39f3301e932e,0f0e7058-e113-4695-b496-add861820900,c2,c3,3391,?,p2,
1769465479.9091814,CREATED,96c9803a-9063-4f39-938b-1b3cc7663b4d,c31bdb65-9b75-4dbb-81b6-cc3b5bbb9bec,c2,c3,27,?,?,surb={'id': 'd17816d6-dcf7-4b68-b835-aba6d9569dee', 'route': ['p3', 'e7', 'i11', 'x11', 'p2', 'c2']}
1769465480.0198524,RECEIVED,432cbbf5-b7d7-4692-9aa8-182e99ecd707,a5689189-bfcf-4ba1-beec-53aa86189a87,c3,c2,26,p2,?,surb={'id': '712af986-0d26-474b-976f-bda61fa68553', 'route': ['p2', 'e8', 'i2', 'x2', 'p3', 'c3']}
1769465480.0672202,RECEIVED,a7dce16c-b6fd-43ce-83d1-04f92d5ec7c8,2f640be9-4e54-48e8-a830-815b95ded45b,c1,c2,26,p2,?,surb={'id': 'eea2cfc9-51e8-461a-a879-552bcc92335a', 'route': ['p2', 'e11', 'i1', 'x5', 'p1', 'c1']}
1769465480.4241505,RECEIVED,8e04f6f8-4750-4390-aad5-060199c83937,537f41e8-c694-41bb-80bb-07675d15b821,c3,c2,25,p2,?,surb={'id': 'ac2b6f72-f902-4b34-a731-cbf6ed025833', 'route': ['p2', 'e4', 'i8', 'x7', 'p3', 'c3']}
1769465480.626217,SENT,8b1707d4-0e6a-4eb1-8a8e-c2c273f5af1f,88355161-e4f8-48b7-a633-19c7a62972db,c2,c3,3392,?,p2,
1769465480.6263719,CREATED,101c65d3-8e63-4b2e-bca2-edf762491b5e,d22c72b4-083d-4590-9fcc-e8b347c197f8,c2,c3,27,?,?,surb={'id': '441c036a-6ba0-49ab-9d6f-8647dde59aac', 'route': ['p3', 'e5', 'i5', 'x12', 'p2', 'c2']}
1769465480.6424952,RECEIVED,248e9632-e0f1-473c-abeb-13a0bd1c1686,7b21c4b7-f928-42c8-9ad0-a5b6c1b12c07,c1,c2,27,p2,?,surb={'id': 'ce3504e6-c689-46a4-b8d4-3d164da9b4a4', 'route': ['p2', 'e10', 'i1', 'x6', 'p1', 'c1']}
1769465480.650646,RECEIVED,def8b9b0-6fd0-47bf-84a3-2540ca8e430c,8a71f09c-3a91-45c1-af93-24415767fe95,c3,c2,27,p2,?,surb={'id': '7eb70d11-7bc2-4033-b7ca-ea919966f0db', 'route': ['p2', 'e5', 'i10', 'x7', 'p3', 'c3']}
1769465480.6873298,SENT,3d7798cf-5cac-4449-affd-6eba83fec100,e2aafd7a-ad02-48a2-b4fb-2a85de1d0024,c2,c3,3380,?,p2,
1769465480.6874924,CREATED,b0cbe76f-a426-48a9-ba3f-0bad932a9298,53d4c0bb-81de-4a96-9180-f71c39c2ad4a,c2,c3,27,?,?,surb={'id': 'ae4454f9-a551-4dd6-8440-385ecc622e5c', 'route': ['p3', 'e2', 'i6', 'x7', 'p2', 'c2']}
1769465480.6973531,RECEIVED,79c342dd-5411-4d09-b88f-af5f3bd6b6f2,9b838b4b-2725-4b76-a287-dd790404bf30,c4,c2,27,p2,?,surb={'id': '4233cb7f-28db-494a-989d-f946119bb4be', 'route': ['p2', 'e4', 'i8', 'x1', 'p1', 'c4']}
1769465480.719034,RECEIVED,1c763890-2e99-4ca7-9cac-2a81d277388c,7ef07969-58a3-483e-9db6-934769c87440,c1,c2,27,p2,?,surb={'id': '38efca57-0149-4d55-b717-08bbcc4b541d', 'route': ['p2', 'e3', 'i5', 'x6', 'p1', 'c1']}
1769465480.7324667,RECEIVED,71b861a2-e7f3-4e2a-9c5f-fb6091261d83,89eb653f-05ad-442b-9a4f-80031bde376b,c3,c2,25,p2,?,surb={'id': 'f1501b92-e159-4ae9-8257-1ece77e4d12b', 'route': ['p2', 'e1', 'i5', 'x10', 'p3', 'c3']}
1769465480.7588642,RECEIVED,e9bd7d6e-338f-4574-9189-8dc4bccfc460,41798a18-7fe7-43cb-b70b-e313136fcbde,c1,c2,27,p2,?,surb={'id': '5f09bdb8-9ce7-49da-bb32-1a74fcf840f9', 'route': ['p2', 'e11', 'i11', 'x10', 'p1', 'c1']}
1769465480.8454525,RECEIVED,b340b4c2-d265-43fd-9f92-f089949069d8,6ce81188-12dc-4b56-914a-a0e2ed5bb833,c4,c2,25,p2,?,surb={'id': '64302a7c-846b-40a0-85c1-7433d2f866b9', 'route': ['p2', 'e4', 'i7', 'x6', 'p1', 'c4']}
1769465480.9443288,RECEIVED,872a1ba9-f05e-46ed-9df5-5bbb275f3392,5bcbea56-9873-4fa2-a958-2d851a44eaff,c1,c2,27,p2,?,surb={'id': 'abe29955-6db3-40ef-9dd7-fef6b2e90179', 'route': ['p2', 'e2', 'i3', 'x5', 'p1', 'c1']}
1769465481.0010197,RECEIVED,39875bb1-a228-45e4-a15c-cab3b99e8a5b,67005a44-0b58-41f6-838e-7aff9947d434,c1,c2,27,p2,?,surb={'id': '68bc5fea-84c3-4f62-a822-8b53e06976ff', 'route': ['p2', 'e2', 'i1', 'x11', 'p1', 'c1']}
1769465481.006308,RECEIVED,a0a169ea-bf26-4771-8dc6-62c8d5cc85e7,1057edb0-35e4-4b90-a507-01306e79992f,c3,c2,27,p2,?,surb={'id': '62cfd1ff-e3ef-415f-9c03-0455cb72e0c9', 'route': ['p2', 'e5', 'i7', 'x7', 'p3', 'c3']}
1769465481.0214505,RECEIVED,8b8201ec-8182-422f-8f18-553b6f84aab9,3db269aa-4338-43b6-8354-d5ab65dabf56,c4,c2,27,p2,?,surb={'id': 'b4c6601c-e393-4504-956f-be1068c5675b', 'route': ['p2', 'e6', 'i10', 'x6', 'p1', 'c4']}
1769465481.0293767,SENT,f3f70ae8-0f0d-4926-bbf5-466c4867a14c,267bcea6-b33a-4a1f-b734-f5396e0517b0,c2,c3,3408,?,p2,
1769465481.0295558,CREATED,c5de78cd-bb2a-4305-a43b-118c03e9cddf,512ffc02-0c4c-4a8f-828a-8c51b4292db3,c2,c3,27,?,?,surb={'id': '7bbd9c47-83e5-4bdc-84ee-92192e52dc03', 'route': ['p3', 'e2', 'i3', 'x2', 'p2', 'c2']}
1769465481.071083,RECEIVED,24ad0d09-08a7-47a3-8d28-d472a8fe1fa5,cd816e41-bc7e-4432-866e-e0ffeaf8afca,c1,c2,26,p2,?,surb={'id': '963f0749-001b-4ee1-836c-b5758ea68f41', 'route': ['p2', 'e1', 'i5', 'x12', 'p1', 'c1']}
1769465481.226978,SENT,891916ec-8127-4afb-89cc-a03707d2eaf9,5f6cc599-c26a-4888-8d33-fc623ada954d,c2,c3,3400,?,p2,
1769465481.2271829,CREATED,ef1139d5-23d6-49a4-99e8-7d4e4a038fc5,9af7988c-8925-4ced-aed0-215c8bf87655,c2,c3,27,?,?,surb={'id': 'b82df5dd-b35a-463c-81fd-0f8d052c4d53', 'route': ['p3', 'e7', 'i12', 'x3', 'p2', 'c2']}
1769465481.3449488,RECEIVED,6dab7a76-42a0-4862-8b6b-a9101a544aed,cd05990d-9b91-4502-a81c-850061d04796,c4,c2,27,p2,?,surb={'id': '1abd1bb1-bfe7-48b3-8415-983640dd07f6', 'route': ['p2', 'e3', 'i9', 'x12', 'p1', 'c4']}
1769465481.6857367,RECEIVED,f9d02d75-bca8-46e8-b945-c0339f7d5036,46e01a2e-a591-4419-9480-619b65069fc3,c3,c2,27,p2,?,surb={'id': 'dd616072-f206-46be-a513-672b773aec57', 'route': ['p2', 'e1', 'i9', 'x6', 'p3', 'c3']}
1769465481.7387,RECEIVED,1c3cd021-1609-45e2-8db1-d839045f6a25,e705aa77-cf1e-4b87-9995-66b5529f3694,c3,c2,26,p2,?,surb={'id': '09dc9e3b-c7fc-4ecf-b62e-6f4aca0e21fb', 'route': ['p2', 'e4', 'i12', 'x6', 'p3', 'c3']}
1769465481.7896054,RECEIVED,838bd3c9-4510-4255-b6a1-74c30e377478,500ab816-311d-426e-831b-f8a6d35df209,c4,c2,27,p2,?,surb={'id': '3302cfda-50f3-45ef-9999-1a4605b07bee', 'route': ['p2', 'e3', 'i9', 'x7', 'p1', 'c4']}
1769465481.992926,RECEIVED,0505d5ba-e947-4bfd-a1af-a88c501303db,84eaa03f-cfef-42cc-a3ca-32c45ca70872,c3,c2,27,p2,?,surb={'id': '7e26a24d-568f-4a2e-9cd0-ea0c31a88aba', 'route': ['p2', 'e8', 'i2', 'x8', 'p3', 'c3']}
1769465482.0115588,RECEIVED,1f4d1c7d-e60b-4512-baca-917312d1f13d,ce0fc4d1-07da-4a2c-be1a-06f1d1a7538e,c4,c2,27,p2,?,surb={'id': 'a9de5443-b312-478a-98e7-f07119054b56', 'route': ['p2', 'e7', 'i4', 'x1', 'p1', 'c4']}
1769465482.1311903,SENT,5e4434de-9252-4dce-b36b-55089625e46c,064879f3-8fc8-4293-bd44-4ac1e9841c6d,c2,c3,3375,?,p2,
1769465482.1322346,CREATED,ae052fc3-b7c7-4923-93a0-b9d7771d0e4c,ed7005eb-46d9-40de-ae28-50ad6a6ac418,c2,c3,27,?,?,surb={'id': '9098fb57-bf12-49d0-ac43-bf5d86047b60', 'route': ['p3', 'e9', 'i1', 'x4', 'p2', 'c2']}
1769465482.16515,SENT,f05bd15f-2c10-4463-af4b-0de2396d838d,02610a2b-4e47-4739-8626-c4b33e40f21a,c2,c3,3375,?,p2,
1769465482.1653032,CREATED,5e5cd44c-f056-429e-b305-06a0259d18c6,f6547ea6-6f59-4f20-98fc-544fd91e40bc,c2,c3,27,?,?,surb={'id': '5e081a84-3a79-4650-8c8b-9f4dd44e3eb3', 'route': ['p3', 'e4', 'i5', 'x3', 'p2', 'c2']}
1769465482.2870886,RECEIVED,ce264688-3d6d-40b9-8f44-ba776e6c33e1,2c78ebe4-f10c-4012-a24c-c7fa55fa0379,c3,c2,27,p2,?,surb={'id': '9fab4a97-6de5-4412-8ec1-b21fd95aff6c', 'route': ['p2', 'e2', 'i4', 'x9', 'p3', 'c3']}
1769465482.333563,SENT,88c35297-c5a8-4558-9f01-f5f059401fc3,8f6defc1-e780-441c-ab13-a0dc54335cc9,c2,c3,3395,?,p2,
1769465482.3337126,CREATED,5dd63c2d-ae1b-4f4d-bdec-6272373270c2,6910a243-04f6-4103-ab6e-3e169d9a569a,c2,c3,27,?,?,surb={'id': '606903ba-98f5-4d4a-9aee-3ce65d7121f9', 'route': ['p3', 'e8', 'i8', 'x4', 'p2', 'c2']}
1769465482.407208,RECEIVED,78dba057-3698-4f7f-82ad-674b8bb94df5,23762570-3ea2-4b50-a731-07b92340e466,c3,c2,27,p2,?,surb={'id': 'e66b999c-6b3e-4410-8cdd-0784abd03158', 'route': ['p2', 'e4', 'i1', 'x10', 'p3', 'c3']}
1769465482.4304173,RECEIVED,835c57e4-8af7-409c-bb1f-55accd52a72c,5a8b6199-3e10-4e02-9664-dbfd340157fe,c4,c2,27,p2,?,surb={'id': '6195600b-2f9c-4403-aa23-f241247400e3', 'route': ['p2', 'e10', 'i2', 'x7', 'p1', 'c4']}
1769465482.5880086,SENT,b7b4f454-cfec-4d85-b619-8458bf50791a,61549727-d215-4d5e-8886-3c143bd83ad4,c2,c3,3396,?,p2,
1769465482.5881987,CREATED,e0b57d66-4ca4-4174-9086-f46233bd7511,ef0d0695-53ec-4014-b5b1-4be063ca0e5a,c2,c3,27,?,?,surb={'id': '4c0f5cad-6039-413d-9274-f2c2d606d55e', 'route': ['p3', 'e7', 'i6', 'x10', 'p2', 'c2']}
1769465482.7362068,RECEIVED,f9ebbb73-f066-4bb7-a5d5-57e92a592954,48f1a8d1-b882-4d68-9c63-b964a2e352bb,c1,c2,26,p2,?,surb={'id': 'fc2eade0-8ed6-43f0-8b38-866cc7209692', 'route': ['p2', 'e10', 'i3', 'x7', 'p1', 'c1']}
1769465482.7731924,RECEIVED,d6644ebb-48a1-4368-b26a-a17c9aaa187e,ec5d67d5-58e8-4f97-ada8-5df8400b0ac1,c3,c2,27,p2,?,surb={'id': 'b640f3ea-fc5d-4e79-82d7-593f52a5d948', 'route': ['p2', 'e12', 'i4', 'x6', 'p3', 'c3']}
1769465482.8779647,RECEIVED,173990e3-4821-4289-9a65-efb5f01baf0b,cc5682ad-b092-4d27-a55f-93a721b6585d,c1,c2,26,p2,?,surb={'id': '91a9d680-caa5-41db-a5ec-73002d99f656', 'route': ['p2', 'e12', 'i4', 'x9', 'p1', 'c1']}
1769465483.162469,RECEIVED,d79e3923-ede4-4e8a-89aa-3768062c9915,f68938b8-59a0-4d09-bbc7-2270438785a6,c4,c2,26,p2,?,surb={'id': '309badf6-0522-4df0-8764-86dfca0c00e2', 'route': ['p2', 'e3', 'i3', 'x4', 'p1', 'c4']}
1769465483.2130961,RECEIVED,5f8b5918-b343-4063-84fa-a3cc53c8fed3,5202aebe-3fc0-4ee6-8bb4-83ecf999a3fd,c3,c2,27,p2,?,surb={'id': '5629d621-86cf-4f89-aabd-9af5eeeef1b5', 'route': ['p2', 'e5', 'i10', 'x3', 'p3', 'c3']}
1769465483.4366117,RECEIVED,3b789279-885a-406e-83eb-59752ad30f45,3d55d6f5-6276-4717-88e6-48d1ebdeb2dc,c4,c2,27,p2,?,surb={'id': '3aa3d49c-fa86-4ef7-9081-ab95c8791d86', 'route': ['p2', 'e4', 'i12', 'x9', 'p1', 'c4']}
1769465483.4744794,RECEIVED,71db769a-9f4b-47c8-ba01-7c8d5682abac,11d71243-b54d-4786-834f-7835c1dc3630,c3,c2,27,p2,?,surb={'id': '91e8f2e7-e52c-4760-a925-c9b5db4a9e89', 'route': ['p2', 'e8', 'i4', 'x10', 'p3', 'c3']}
1769465483.6024203,RECEIVED,48eb0b0d-e034-4473-8ab5-aa05ac342bd5,e1e85496-51cf-43bf-8ee7-920e3b3cede5,c4,c2,27,p2,?,surb={'id': '1978ea57-8d4c-4163-b894-b446920f44c3', 'route': ['p2', 'e2', 'i11', 'x3', 'p1', 'c4']}
1769465483.633844,RECEIVED,4cd903c7-d98c-4018-81a5-5b9b5ad42b78,601882bc-a74b-49bc-83e6-fd1cc7b61c74,c3,c2,27,p2,?,surb={'id': '09bfe72b-867b-4de7-bedb-b634b13873d5', 'route': ['p2', 'e11', 'i10', 'x10', 'p3', 'c3']}
1769465483.8092673,RECEIVED,b20f2dce-c553-4a11-a1cc-e68936f755d7,1daade0c-9d02-4517-bd56-ca04ce9e3ad2,c1,c2,27,p2,?,surb={'id': '2e613214-2e4b-48b2-88a9-91be27c1c1ea', 'route': ['p2', 'e6', 'i6', 'x1', 'p1', 'c1']}
1769465483.834256,SENT,15b8f130-d7e3-4929-96d6-a9c33cd9d3da,1385f979-5413-4866-858f-7529f01c5aee,c2,c3,3371,?,p2,
1769465483.834358,CREATED,42784079-9e38-46de-88c4-0a368f66b673,2ad9a34c-2316-41ce-b458-a37e2fda293e,c2,c3,27,?,?,surb={'id': '4d03d7bd-a900-4ab3-8c8d-8d4224e72697', 'route': ['p3', 'e1', 'i6', 'x4', 'p2', 'c2']}
1769465483.8516972,RECEIVED,75a1a6d9-ba53-4ed1-ad57-e87254f38e0d,f658ff51-ccd9-422c-8e0c-fdc9aa23eaf9,c3,c2,27,p2,?,surb={'id': '96aefd25-fc27-42d5-a05b-aa6b1112d9cf', 'route': ['p2', 'e11', 'i5', 'x8', 'p3', 'c3']}
1769465483.856901,RECEIVED,9a7c1094-3c9c-47fe-a623-ab8340ef8cef,9bcaec49-5050-4931-ac3f-d1d30c276c20,c1,c2,27,p2,?,surb={'id': 'e9b79de9-7a90-414a-8403-7b5e2b27d2cb', 'route': ['p2', 'e9', 'i9', 'x6', 'p1', 'c1']}
1769465483.967617,RECEIVED,40b2770a-24e2-4585-b6c7-d26eab91b781,5c3e159c-ccf3-4322-b158-00ff2a4f76e4,c1,c2,26,p2,?,surb={'id': '7c9f8d75-1a83-40ba-b6fd-0551d68f2752', 'route': ['p2', 'e4', 'i2', 'x11', 'p1', 'c1']}
1769465484.131317,RECEIVED,f69dc91c-b83e-4dc4-9b63-64dec60bcfa9,468ba545-4a84-48f7-a0d9-0361df63ab0e,c3,c2,27,p2,?,surb={'id': 'fd7cf690-f94a-4a80-8728-65f0e2a8e391', 'route': ['p2', 'e2', 'i4', 'x11', 'p3', 'c3']}
1769465484.144652,SENT,e5f771ba-1a68-4155-af56-eb2678eef6d2,59ce5f45-3cc7-40f5-98f6-682e99290538,c2,c3,3376,?,p2,
1769465484.1448278,CREATED,c5473264-cead-4f81-875a-be070099dcbb,0d2792f2-56d9-487f-9b22-adb7bf427e10,c2,c3,27,?,?,surb={'id': '83e18650-111c-489c-881e-4093bead1d0e', 'route': ['p3', 'e7', 'i6', 'x5', 'p2', 'c2']}
1769465484.3334095,RECEIVED,3eb2b6c5-15f3-458c-aa8b-5b275b8912ec,4bc1c457-aa54-4812-aca9-d673b3aad210,c1,c2,27,p2,?,surb={'id': 'dab8cce2-e1b0-4305-9ad7-7ad9818ae945', 'route': ['p2', 'e3', 'i9', 'x4', 'p1', 'c1']}
1769465484.3593102,RECEIVED,a577f640-3891-4ce3-93b7-5bec6f584598,c8440b8b-b63a-4641-a717-ac628f058e76,c3,c2,26,p2,?,surb={'id': 'a73b1095-a633-4195-9ffc-f7ff4973507c', 'route': ['p2', 'e10', 'i1', 'x9', 'p3', 'c3']}
1769465484.4646053,RECEIVED,65f0a1a5-1446-48da-9f51-0880ca0a378e,eb50eaa8-e450-4b9e-bcab-20d273fde69f,c4,c2,27,p2,?,surb={'id': '2295ed4a-9e83-4c61-8c57-aab89c57ef63', 'route': ['p2', 'e3', 'i12', 'x3', 'p1', 'c4']}
1769465484.5520089,RECEIVED,92563019-372f-4135-99a2-0f32cfe5b429,751a0f47-36b9-493a-aea8-ad7c50eb0a7c,c1,c2,27,p2,?,surb={'id': 'e9393bec-1a3c-4c31-b580-c88b10c1f59e', 'route': ['p2', 'e12', 'i2', 'x5', 'p1', 'c1']}
1769465484.5597658,RECEIVED,d51b9852-d8c0-4a16-9e34-25f9e91c817d,c4adfc90-295f-4eb4-aa8f-f16bb9f0c944,c1,c2,27,p2,?,surb={'id': '23605e5e-7385-40b3-9519-f4b3abc72160', 'route': ['p2', 'e1', 'i5', 'x3', 'p1', 'c1']}
1769465484.5868373,RECEIVED,81155888-32f7-4904-9079-af87bb05c9d6,778cc46b-ed13-49aa-b83d-628d3c1c28b9,c3,c2,27,p2,?,surb={'id': '4a2cd333-e701-48e8-a101-82874081ab91', 'route': ['p2', 'e8', 'i7', 'x10', 'p3', 'c3']}
1769465484.6289794,RECEIVED,5b6f78fe-1bba-4616-a3b2-06c887052015,35b2d7d5-48c0-4cde-b925-7e817c519872,c1,c2,27,p2,?,surb={'id': '00557525-b5b7-45c9-89ab-a5c5f941eee5', 'route': ['p2', 'e2', 'i1', 'x4', 'p1', 'c1']}
1769465484.8582163,RECEIVED,6a35b05e-e73c-47a3-9172-eb244cf886f8,6ff4498f-50ee-4914-a692-2b5ccc6c8d68,c1,c2,27,p2,?,surb={'id': '0c51dd28-bf76-4052-b165-0ea350db0b6b', 'route': ['p2', 'e6', 'i12', 'x2', 'p1', 'c1']}
1769465485.205387,SENT,9a1cd676-7473-4c62-a9f7-0a984adfa777,9e6ec683-f508-4839-9c2b-0766c2439608,c2,c3,3385,?,p2,
1769465485.2055411,CREATED,b20ebd81-65f0-45cc-89cb-66c91fd5c542,df29f6cc-63ee-48c8-9aec-9cd8060adf43,c2,c3,27,?,?,surb={'id': '92b7d855-d3af-4c30-ab61-a5f97afbb2b4', 'route': ['p3', 'e6', 'i5', 'x5', 'p2', 'c2']}
1769465485.550155,RECEIVED,c4075e44-cb58-44e6-be7a-0be6a32bd39a,d83f8d58-c24d-41c8-ae16-2a4d8eea6cbc,c3,c2,24,p2,?,surb={'id': '5ccc3b7a-e1f7-479f-b48f-72d8e4403823', 'route': ['p2', 'e6', 'i5', 'x1', 'p3', 'c3']}
1769465485.6014738,RECEIVED,7593fe30-4a51-49c0-9042-2bb469478a19,a1a435d6-1d0d-4118-9b64-cfeb834cb7bb,c3,c2,27,p2,?,surb={'id': 'c12df4ed-8516-459f-af52-60e1fd057f36', 'route': ['p2', 'e1', 'i7', 'x1', 'p3', 'c3']}
1769465485.6937077,SENT,6128f8e1-3c01-4c75-96fa-1ba41dd13768,2ac55438-66de-4ff3-891c-3e3651f999db,c2,c3,3365,?,p2,
1769465485.6938465,CREATED,86d6d5d8-7cab-477a-b4a7-c6cbc31be72a,12efa860-1d08-4fe8-86b8-b783aa07bd6d,c2,c3,26,?,?,surb={'id': 'a15e8c5a-d844-4952-a031-42d60de6d2d0', 'route': ['p3', 'e3', 'i7', 'x12', 'p2', 'c2']}
1769465485.799832,SENT,13c30cb6-086d-4ad1-8936-1a9bc6728d39,a558fbe7-f029-4161-8abe-acae191467c1,c2,c3,3379,?,p2,
1769465485.8000026,CREATED,e3475870-d641-4b94-865b-cce5e4f5f45a,a22b4674-fd01-4a82-b6b2-c6d986346397,c2,c3,27,?,?,surb={'id': 'cd9c499d-4b8f-4882-8a4a-069cdcef2b88', 'route': ['p3', 'e5', 'i2', 'x3', 'p2', 'c2']}
1769465485.8226511,RECEIVED,a3ed8ec9-e6c9-4e14-9ab3-c51e11550429,0f0dad04-240b-4cff-953a-58a509f872be,c1,c2,27,p2,?,surb={'id': 'c8e4d2e4-516a-4acc-92c9-5429fa5c90f0', 'route': ['p2', 'e10', 'i3', 'x6', 'p1', 'c1']}
1769465485.8763707,RECEIVED,0068f90d-ab5f-4049-b82a-dab9197a8eac,1be4f9e9-d9c5-4948-9e8a-da5c19ec19bc,c3,c2,27,p2,?,surb={'id': 'e147a8d7-9c5a-410b-ae22-6fe5b9ad9fa7', 'route': ['p2', 'e10', 'i4', 'x1', 'p3', 'c3']}
1769465485.8998003,RECEIVED,b149dfcf-4ee8-4a55-8d32-3fec81b1e4d7,9fc19615-3047-4952-b25e-fc50997eef09,c1,c2,26,p2,?,surb={'id': 'bcd28d04-eabb-49a4-8593-ddafe1fdbda6', 'route': ['p2', 'e2', 'i4', 'x10', 'p1', 'c1']}
1769465485.99059,RECEIVED,3b294dd1-4857-440b-93ca-2a345a5ebecb,84709252-0e38-4f9a-8192-d68cacb77ce9,c1,c2,27,p2,?,surb={'id': 'abfefb25-8da2-473e-9225-4e9517ed6cc9', 'route': ['p2', 'e4', 'i8', 'x9', 'p1', 'c1']}
1769465486.1318254,RECEIVED,18559cdd-370f-4d90-9f87-c4f5f48334b1,24781bb2-a17f-4016-bebc-ac4d45260dd8,c1,c2,27,p2,?,surb={'id': '9298ac9e-cc23-4140-9c91-e7faaef575e5', 'route': ['p2', 'e6', 'i1', 'x5', 'p1', 'c1']}
1769465486.1472528,RECEIVED,b603c57f-bc36-4666-9cf2-e209a4aa2cf8,3396f7bc-7e04-46cf-95ab-4b4abac77449,c4,c2,26,p2,?,surb={'id': '3310cbca-f9c6-4bd9-af37-6c39f9796d37', 'route': ['p2', 'e3', 'i1', 'x9', 'p1', 'c4']}
1769465486.1529846,RECEIVED,34ecab31-2c77-48e2-903b-9e0dc47268e0,d3f72a9e-c5e2-4ec4-8345-0bd4058a6e8c,c4,c2,25,p2,?,surb={'id': '37e52560-870f-4cdd-80d4-4c1b56124cba', 'route': ['p2', 'e8', 'i3', 'x12', 'p1', 'c4']}
1769465486.1683946,RECEIVED,70228f01-9c33-42a0-b22a-3724de2c5357,f9ae7125-f7c0-4062-9964-bee0ff1398bf,c3,c2,27,p2,?,surb={'id': '7fa20846-2a6e-4ad2-82af-db61c0b20bf8', 'route': ['p2', 'e12', 'i11', 'x4', 'p3', 'c3']}
1769465486.302338,RECEIVED,919aa6ee-f6ad-44d0-b6e2-ef481c786cdd,eedffc7b-d96b-4116-a6b7-5cd8ab6169b6,c1,c2,26,p2,?,surb={'id': 'f9b5a585-7e72-4cd6-98f1-21fe34e09ce0', 'route': ['p2', 'e2', 'i12', 'x4', 'p1', 'c1']}
1769465486.3172712,RECEIVED,3a9c30e5-4df9-4819-8618-a840c19fc807,19af6424-e480-4d00-8222-9e467a47c9ac,c3,c2,26,p2,?,surb={'id': '4bc72b03-636f-4d29-a153-b257768cbe8e', 'route': ['p2', 'e7', 'i12', 'x8', 'p3', 'c3']}
1769465486.3857336,RECEIVED,94cff5ff-3067-48fd-9d34-bd4019f98842,ed54bc02-79fb-4e67-a499-50dd7b982c2c,c3,c2,27,p2,?,surb={'id': '2e0ec103-8f97-487a-aedb-a54e577f5db6', 'route': ['p2', 'e6', 'i2', 'x6', 'p3', 'c3']}
1769465486.3919408,SENT,3ee7f59c-4960-4500-8de9-52f44a8f3f5f,b769daa8-59a6-4c2d-986f-a9d504d4d527,c2,c3,3388,?,p2,
1769465486.392141,CREATED,1897d288-6cc0-4558-adea-dab8630639fc,c8f1ab01-66a4-4fb1-8fcc-75bf408cedca,c2,c3,27,?,?,surb={'id': '7febee4a-6ae1-4fbe-b8c4-a80d4d8e2220', 'route': ['p3', 'e3', 'i2', 'x10', 'p2', 'c2']}
1769465486.4415736,RECEIVED,9900f329-f8f3-4164-8a0e-920b6f3a5c97,469d9a84-f298-4e82-90cf-269a4547227b,c3,c2,27,p2,?,surb={'id': 'f5b56f02-ceae-4197-9992-9962a69e07e3', 'route': ['p2', 'e3', 'i9', 'x2', 'p3', 'c3']}
1769465486.5174685,SENT,c3c03106-0a33-4036-a3d8-26d219af230b,f327e6c7-bca8-46a6-83a9-d05d3a484843,c2,c3,3385,?,p2,
1769465486.5176158,CREATED,538db480-71ba-46e6-893d-27329abcbfe7,1f7cbca7-a086-4218-a53c-50205414fd0e,c2,c3,26,?,?,surb={'id': 'e83e1152-cae6-4054-b1d8-92119d0912bf', 'route': ['p3', 'e10', 'i4', 'x7', 'p2', 'c2']}
1769465486.526316,RECEIVED,8dcdf94e-bee0-486f-9fcf-8627986d719c,cc092e6e-559a-46d4-8174-af575f033541,c3,c2,26,p2,?,surb={'id': '33ac8117-3265-4e47-949d-b61a8f365db5', 'route': ['p2', 'e12', 'i4', 'x8', 'p3', 'c3']}
1769465486.7056396,SENT,e605981e-eede-481b-9d93-45d3d9ab725e,2083ce21-33a9-49f7-b3f0-482fa5aeeb4e,c2,c3,3395,?,p2,
