timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769749856.177455,CREATED,edfaf958-659b-4707-8ff5-9d47e058a3e3,b3807435-00c9-4004-b124-78ed8941d041,c4,c5,27,?,?,surb={'id': '015575f3-ff79-40b8-80e1-3a8561fc7831', 'route': ['p2', 'e8', 'i11', 'x2', 'p1', 'c4']}
1769749856.6028237,RECEIVED,de102ee3-f7ac-4fff-b8c4-4e554c6c50d5,260630a3-6f4f-44b8-8d8c-c2c86c2331cc,c2,c4,27,p1,?,surb={'id': '841fbc89-9b64-4e3e-99f9-86246b35ac7b', 'route': ['p1', 'e6', 'i2', 'x3', 'p2', 'c2']}
1769749856.7316139,SENT,184fe0f6-4ca3-419b-ad4c-b4d6d9953f57,4ffa11e8-ae10-4203-a83e-611ac515f9c0,c4,c5,3384,?,p1,
1769749856.7316782,CREATED,1f489138-5aa3-4b6f-ba0f-2081a4f77d1a,72ba61c5-faa3-4f73-b24d-fdad64933ec2,c4,c5,27,?,?,surb={'id': '57064c28-0ad1-4090-98f6-6968d5ff0ab7', 'route': ['p2', 'e2', 'i5', 'x2', 'p1', 'c4']}
1769749857.060439,SENT,80c21a3d-bfa4-4ae3-bb1d-db6b566dad96,1d09a75f-064f-475e-8972-aaa5a333fc97,c4,c5,3388,?,p1,
1769749857.060588,CREATED,1857b392-1d1b-4ade-abbf-cf4053ded180,376d92ac-e4a2-424c-ae67-d76d333987d4,c4,c5,27,?,?,surb={'id': '5dc697f5-65bb-4f0a-b19a-0e050c61fa3a', 'route': ['p2', 'e11', 'i3', 'x9', 'p1', 'c4']}
1769749857.1705213,RECEIVED,399e1dc9-041f-46e4-aac9-0643d5fcb69f,fcbe52c7-8e7c-4b24-bc82-a00307a737ae,c2,c4,27,p1,?,surb={'id': 'fef6541b-6ec2-4397-9fe6-4edb49a4e30c', 'route': ['p1', 'e4', 'i3', 'x10', 'p2', 'c2']}
1769749857.5384054,RECEIVED,c990f9e3-9a20-469b-abf0-4e3869f2b939,7272ee65-00ef-4ae1-b327-30f6ef1aac37,c2,c4,27,p1,?,surb={'id': 'b263c579-f120-42ca-8aff-455cf7f04808', 'route': ['p1', 'e12', 'i7', 'x6', 'p2', 'c2']}
1769749857.6531117,SENT,69754e20-47e2-4079-857d-19c299c2836c,3573186f-21eb-4b9d-b371-f768b9c7e386,c4,c5,3387,?,p1,
1769749857.6532602,CREATED,2bfb1c47-eea1-4f59-bf34-900f08d42c12,70b19031-1092-46c3-a42e-c6e868acd2cb,c4,c5,27,?,?,surb={'id': 'f4259dc9-108a-4757-96c3-1a6f0ac55283', 'route': ['p2', 'e9', 'i10', 'x10', 'p1', 'c4']}
1769749857.738234,RECEIVED,beb77825-9935-44d0-954a-f847cc951af5,8dbcb689-696a-4bbe-966b-157d86119bd1,c2,c4,27,p1,?,surb={'id': '1a97b7ef-1e0f-4f4a-9d8f-d24cdc6e0eab', 'route': ['p1', 'e1', 'i2', 'x3', 'p2', 'c2']}
1769749858.035827,RECEIVED,98a4d6a0-1ae5-45a1-9f26-988bcfb7d9f4,c7860798-0d8f-446e-b6be-f24ae949edfb,c2,c4,27,p1,?,surb={'id': '65ba304f-5b6b-40d8-9d6c-7b4707141488', 'route': ['p1', 'e2', 'i12', 'x2', 'p2', 'c2']}
1769749858.2333689,SENT,10746330-4fb6-401d-8e6b-56bb56ab97b9,f3710dd7-3f96-484c-89f8-c16b414c682e,c4,c5,3382,?,p1,
1769749858.233469,CREATED,f8d78dd0-ebbc-4c13-839f-657946a93f84,af74248b-bd36-4a23-9caf-c9ae8745006a,c4,c5,26,?,?,surb={'id': '3fefa49e-5738-4b71-ab79-b5c0c3ec9cac', 'route': ['p2', 'e2', 'i6', 'x4', 'p1', 'c4']}
1769749858.2863197,SENT,af6a369c-4102-49c5-9250-0d0fa8a65380,938f98de-56aa-42e1-9137-de9929094f2f,c4,c5,3399,?,p1,
1769749858.286419,CREATED,d8eb2bf3-1cd0-4187-8c8b-675340dfb2dd,73d48964-743c-4f80-b966-af42702e4980,c4,c5,27,?,?,surb={'id': '24dea0c1-0690-4269-925b-25d5989251c7', 'route': ['p2', 'e5', 'i9', 'x11', 'p1', 'c4']}
1769749858.421642,RECEIVED,0d212a26-842f-45f4-af6f-2854075327cd,73a92a0b-426b-447c-81d6-e29a9505e6da,c2,c4,27,p1,?,surb={'id': 'b010320c-bfaa-4c41-8678-c8523391ebe6', 'route': ['p1', 'e2', 'i6', 'x8', 'p2', 'c2']}
1769749858.5855958,SENT,f17e8389-d37a-4f2b-8c9c-2455fb6745c1,37bb54da-5da1-4272-bbeb-3c2ede9b4212,c4,c5,3359,?,p1,
1769749858.5857425,CREATED,122c2327-82df-4e6a-bdb5-633c5093f766,87b69dea-6025-4d8f-9b35-83a6fa18e416,c4,c5,27,?,?,surb={'id': 'd42d213b-4fd9-42ea-b60c-66a20ce6e899', 'route': ['p2', 'e11', 'i1', 'x6', 'p1', 'c4']}
1769749858.8638103,SENT,b41dcfd3-a248-4146-ab4d-c314566b9cf4,62b5a1ca-81ec-4a7c-9a64-1c2ed2e797d7,c4,c5,3399,?,p1,
1769749858.8639586,CREATED,4e77062f-5529-46f4-9e4f-e2e084d2e2c3,92ea4f8a-0ac3-4a2a-81d4-f3e7a5767659,c4,c5,27,?,?,surb={'id': '73989939-9f1b-449d-b220-a51845c518e1', 'route': ['p2', 'e10', 'i3', 'x9', 'p1', 'c4']}
1769749858.9704502,SENT,2595d6ae-0b37-450c-b1f9-e4210ddc6104,843deb2d-07b7-4dd2-9d85-91fb1997f744,c4,c5,3384,?,p1,
1769749858.9706333,CREATED,3b68e85c-8b3f-47c9-ac63-5af2c336e0ac,15da098d-b332-40ab-b692-8f1c012d9641,c4,c5,26,?,?,surb={'id': 'b04ebf38-40af-48f6-92da-2dc2e39ed650', 'route': ['p2', 'e8', 'i6', 'x11', 'p1', 'c4']}
1769749859.0103354,SENT,b07e4190-624d-4970-86b8-33e3f42fd5a1,eef7c4d3-3b26-4b2a-abd9-d6f85bbbe5a0,c4,c5,3390,?,p1,
1769749859.0104825,CREATED,61ef24af-8515-4872-b87b-9eaa0d80337e,22ae73f9-d126-4c8d-be79-54c60f1722b0,c4,c5,27,?,?,surb={'id': 'b49ea0ce-bb54-43f1-8de9-dc15e4c77ed3', 'route': ['p2', 'e9', 'i11', 'x11', 'p1', 'c4']}
1769749859.0115228,RECEIVED,8408d0a1-0b08-495f-94a8-c310461e2982,3a133a95-b326-4229-ba10-0b384fc4022b,c2,c4,27,p1,?,surb={'id': 'ff08a2af-6233-4ba1-9052-2dbc4b5cf3f0', 'route': ['p1', 'e6', 'i3', 'x2', 'p2', 'c2']}
1769749859.142972,SENT,0dcac2f7-2ad7-44cd-b52d-e4c186f0844a,d9c2ace2-ff2b-43fd-8404-07a2af9ddd42,c4,c5,3372,?,p1,
1769749859.1431446,CREATED,69de60fd-84e3-4caa-9ce2-dd316777e1d4,68b916b6-8f47-4f79-bda2-d1f07313d2da,c4,c5,26,?,?,surb={'id': '087c15d3-3b2c-4b6a-b9f6-87c54238f9a8', 'route': ['p2', 'e3', 'i6', 'x5', 'p1', 'c4']}
1769749859.14869,RECEIVED,ee8896c1-9b2d-4c5a-81d5-637c096d4ec2,60443e12-3b1e-4a57-a2b4-ab21c7b4929e,c2,c4,27,p1,?,surb={'id': '6a54250e-6c69-43ae-9b39-906696439aaa', 'route': ['p1', 'e2', 'i5', 'x5', 'p2', 'c2']}
1769749859.163739,RECEIVED,d5777f91-0e46-4201-99ca-9ae2960866c1,43f5d87b-b9e4-488c-877f-07132fd8965f,c2,c4,27,p1,?,surb={'id': '3d257515-ea8d-4aa9-bde0-960ee4ed4569', 'route': ['p1', 'e12', 'i2', 'x12', 'p2', 'c2']}
1769749859.2762845,SENT,3fd36726-5472-4fab-a486-c93d88c2a0ad,7f3a519f-2733-4338-8b6f-aa0954e0835b,c4,c5,3391,?,p1,
1769749859.2764328,CREATED,4e40abbe-0509-429e-a9b8-51b44167740e,1c28d16e-fc4e-4b46-9008-042d2d6aa68b,c4,c5,27,?,?,surb={'id': 'b8ac2ed2-c113-4ce6-9fe0-18a4244e1a33', 'route': ['p2', 'e12', 'i4', 'x11', 'p1', 'c4']}
1769749859.289999,SENT,00b5ec95-5a9c-46a0-a0c8-0fce4947dac9,31e6506c-1562-4d50-b0e1-a7a700dbfef0,c4,c5,3384,?,p1,
1769749859.2901587,CREATED,d5bb8d43-39d8-4b05-aa53-17e25d2c23f7,44372b5c-4828-412c-a498-cb2e9fc75493,c4,c5,27,?,?,surb={'id': 'f51dfd5d-730d-49ad-ab19-901cdcff22e7', 'route': ['p2', 'e1', 'i8', 'x12', 'p1', 'c4']}
1769749859.579612,SENT,d5e71ca7-52ec-4267-b1b3-bcc055bc3f5f,9d3def31-1aca-4ea9-a2c7-84764b30c9b7,c4,DROP,2024,?,p1,
1769749859.5797296,CREATED,b9adf6ea-77e5-43bd-afb1-035505d3744e,102fcba7-c28a-4467-a883-b90c2a3db896,c4,DROP,27,?,?,
1769749859.861859,SENT,5402b042-0b12-43bb-9a06-3771a7e415e1,17fc7c49-3747-4d2d-a1c3-f48f8b3aba9a,c4,c5,3377,?,p1,
1769749859.8619921,CREATED,60d5492e-d802-4921-8ec7-12f4e8df6377,d17d1233-c33b-42fb-9788-694b45758a83,c4,c5,27,?,?,surb={'id': 'e4d0c5a4-9fc5-43f1-b9e1-862809a57773', 'route': ['p2', 'e4', 'i3', 'x7', 'p1', 'c4']}
1769749859.9153478,SENT,43288f93-5be1-4c56-8b8b-d22205131402,4cfed9f1-a958-48a6-9034-31a4d82c7d22,c4,c5,3397,?,p1,
1769749859.9155023,CREATED,4a9e745e-536b-4e42-a121-74b69aec6118,c649e6a2-85e4-4abd-b4fc-063c37cdf415,c4,c5,27,?,?,surb={'id': 'fffb2a70-ac05-46d1-a914-2f67af46975c', 'route': ['p2', 'e11', 'i5', 'x4', 'p1', 'c4']}
1769749859.997027,RECEIVED,bc185655-1f5c-4799-aa1e-06532cea56a2,89c6b923-f437-46d8-88df-89136422efd6,c2,c4,27,p1,?,surb={'id': 'a22747e2-94c7-4980-b063-e6bcdb11e370', 'route': ['p1', 'e1', 'i10', 'x6', 'p2', 'c2']}
1769749860.1225393,SENT,707125f2-1161-4d08-92f1-6f4556461372,3a42cce4-7ff1-498f-acb6-5231b7118175,c4,DROP,2015,?,p1,
1769749860.1226215,CREATED,0867f8d8-0420-4290-9ba1-e6a47383dec3,3864f239-434b-402e-b1c8-162f2c02bfa7,c4,DROP,26,?,?,
1769749860.5539234,RECEIVED,28a4168c-12c3-4d81-ba10-feb0ff6658a9,a4d79105-91e1-4167-af4c-1c0f7c74206e,c2,c4,27,p1,?,surb={'id': 'ed5f9661-c339-42ea-9274-33d7ac4b5b44', 'route': ['p1', 'e5', 'i8', 'x3', 'p2', 'c2']}
1769749860.9909244,RECEIVED,5236099a-1083-4271-b4d3-6e38bb330ca2,6cfc7c05-5897-43b1-b976-f4aa524f2c65,c2,c4,27,p1,?,surb={'id': '2ff3a886-451e-4e46-91a0-fc500f4a9a9e', 'route': ['p1', 'e10', 'i12', 'x12', 'p2', 'c2']}
1769749861.0002716,SENT,b707e8a3-b646-46ae-95cc-ca324ddeedec,11b269fb-ece0-4dd9-b869-947ef86ea5ad,c4,c5,3359,?,p1,
1769749861.00036,CREATED,5ea7cd66-84f6-4f7f-8cc6-6086d3278634,9abd5eb4-a16d-4253-bcc2-edbd1fb67a32,c4,c5,26,?,?,surb={'id': '4f7e57ae-a165-4f8b-91b7-825d686aec21', 'route': ['p2', 'e1', 'i1', 'x6', 'p1', 'c4']}
1769749861.0065868,SENT,ad8ea1ee-1c62-46e0-97db-98fd53f77bd0,9f31a3cc-149c-438e-9487-e1da8e921c84,c4,c5,3383,?,p1,
1769749861.0066838,CREATED,c74e6cf1-44b5-4aae-bfd1-738c868f7cbd,a2c1a251-873c-415a-9c23-73eab26b07ae,c4,c5,27,?,?,surb={'id': '2e8acc48-b708-40cd-93a6-ffc63a743243', 'route': ['p2', 'e10', 'i4', 'x11', 'p1', 'c4']}
1769749861.0685046,SENT,a2150cae-1d16-4e8d-9147-01cbec4883da,c113650c-ac49-4ac5-91ba-19f5021b3f32,c4,c5,3363,?,p1,
1769749861.0685923,CREATED,600793a6-5c55-4f10-b4a6-7ea402720356,2a337497-a406-4077-ba15-f72f24877323,c4,c5,26,?,?,surb={'id': '9396a96e-799e-475c-a5c6-8013c59b9ed9', 'route': ['p2', 'e10', 'i2', 'x7', 'p1', 'c4']}
1769749861.1991575,RECEIVED,2a6043a1-f517-4b96-a0c6-48de6a2715f2,8689cf5e-eeca-43e5-8823-8b04e697a2f1,c2,c4,27,p1,?,surb={'id': '5751efa8-0baa-473a-bae9-13787e9770d3', 'route': ['p1', 'e5', 'i8', 'x1', 'p2', 'c2']}
1769749861.4001713,RECEIVED,65fa0ca9-6b17-47cf-bc2c-8e7f8e611aa8,80191aa6-3a56-4d64-ad59-49c9eec31eb2,c2,c4,27,p1,?,surb={'id': 'a6b89d6a-1da2-47b1-b8e8-60315cb61dde', 'route': ['p1', 'e2', 'i6', 'x7', 'p2', 'c2']}
1769749861.476345,SENT,bf989a10-8e71-4470-b359-d029aa5e5bf0,8318fd77-a4a3-4bde-92f5-2c39ff32f059,c4,c5,3403,?,p1,
1769749861.4764833,CREATED,1130b4ca-16dc-436a-a788-738e387fb6b6,96c3ff30-2b0e-426a-b487-1d05b3395ea8,c4,c5,27,?,?,surb={'id': '88ca141a-892d-4a92-871a-3e6c114005ce', 'route': ['p2', 'e4', 'i10', 'x12', 'p1', 'c4']}
1769749861.6786635,SENT,23c4ab97-560a-49df-9652-d499987a0e76,d7c2bea1-a37f-4c20-b99a-810a47d816de,c4,DROP,2035,?,p1,
1769749861.6787882,CREATED,95277d03-c9b7-4ac4-aa52-771df5bdd6be,e0ee2547-caab-40fb-8b6d-35702ed16c63,c4,DROP,27,?,?,
1769749861.9721367,RECEIVED,b4c5f867-dc22-4fa5-9277-edaddcbaeb2a,1623173b-df78-4b11-a045-aa0d9719102e,c2,c4,26,p1,?,surb={'id': '8ca35b77-7839-4878-952d-ea6f17919f1e', 'route': ['p1', 'e6', 'i10', 'x7', 'p2', 'c2']}
1769749862.0780282,RECEIVED,69305c56-0b6e-44b1-85b2-f69d03ed7d6a,950b315c-fca0-4714-8e66-4974a8c24ab1,c2,c4,27,p1,?,surb={'id': '927876df-5ccd-4296-929f-7529bed29d73', 'route': ['p1', 'e10', 'i12', 'x12', 'p2', 'c2']}
1769749862.329493,RECEIVED,6099f7d5-1a29-4dd6-aa1e-986b5f605b75,64c44074-11de-4675-b15d-e70cdd4972e2,c2,c4,27,p1,?,surb={'id': 'bcf43087-2685-420b-b06b-bf195351fa94', 'route': ['p1', 'e7', 'i4', 'x10', 'p2', 'c2']}
1769749862.5505245,RECEIVED,1d3fcce3-0bba-46d2-a097-37cb63e3ccd5,33597d82-2bf3-4721-a8b5-02044a5927cb,c2,c4,27,p1,?,surb={'id': '3417f6d8-f68f-4615-ba68-91dfaa715f54', 'route': ['p1', 'e8', 'i5', 'x11', 'p2', 'c2']}
1769749863.0217052,SENT,d40f0684-ef01-48cf-bf41-c37ec846071f,7300fc07-6bf6-4ca3-8b42-aee2b42541e7,c4,c5,3376,?,p1,
1769749863.021841,CREATED,960f7ef4-658c-4968-94bf-89697e084992,3a19e424-00c8-4f49-a4cc-7bbc4f937768,c4,c5,26,?,?,surb={'id': 'ccfea913-ec13-4f96-a0f4-5e49b9e88388', 'route': ['p2', 'e6', 'i8', 'x5', 'p1', 'c4']}
1769749863.185911,RECEIVED,ffe8d2fc-d1ba-405c-8030-fd6b7da92574,4a0a2aa9-0df5-44f2-85fc-3855fc3a519c,c2,c4,27,p1,?,surb={'id': '509be9f6-6fc9-4a0a-87ed-3a27ecd2ae74', 'route': ['p1', 'e12', 'i9', 'x7', 'p2', 'c2']}
1769749863.5433567,SENT,8d0b480b-3c2d-4d95-8ecb-9dd254d4814b,e315edc8-f372-450b-b5b3-832146cf5482,c4,c5,3376,?,p1,
1769749863.5434885,CREATED,830d9ecc-5071-4f5e-8d1b-08f5af50e486,2b4ad680-c8ac-4674-a1f4-6b6d7f8393bd,c4,c5,27,?,?,surb={'id': '2f5239ea-8c76-46ce-b957-b27759011591', 'route': ['p2', 'e2', 'i6', 'x5', 'p1', 'c4']}
1769749863.602034,SENT,32c35fbf-bf9e-4489-8298-011faec7952c,687fff9a-bac8-4072-bec8-e3acc1c332e1,c4,c5,3376,?,p1,
1769749863.6022074,CREATED,781aeeed-ca03-4f5a-a210-b900ee8ca9ba,027e2dda-a955-4b3e-88c5-be770850759f,c4,c5,26,?,?,surb={'id': '996b00e3-3590-4e23-9e4d-d88c6b8afcad', 'route': ['p2', 'e7', 'i8', 'x7', 'p1', 'c4']}
1769749863.676418,RECEIVED,dab02a3e-669d-4ede-9928-0482c394788c,4cda2713-f077-4410-8e8f-82b1396ee599,c2,c4,27,p1,?,surb={'id': 'c492b52a-4112-492a-b1ba-6a4d8c2ea019', 'route': ['p1', 'e7', 'i9', 'x1', 'p2', 'c2']}
1769749863.7450213,RECEIVED,7129f196-43d8-4f4b-bb0c-f424dcfc9681,c88d984a-3196-45d1-8950-fdb02dfb4285,c2,c4,26,p1,?,surb={'id': '9752b053-d343-4354-91db-34fd43e64c1c', 'route': ['p1', 'e3', 'i10', 'x9', 'p2', 'c2']}
1769749863.9462845,SENT,3bd8c06e-819d-4bba-8fae-62dd5380078c,501f08e0-caff-47f6-910b-d654587ebc02,c4,c5,3377,?,p1,
1769749863.946415,CREATED,e4426440-3391-4623-8b45-8650b57fac25,09cc29a1-9caa-4c42-9c0b-9df017d1264d,c4,c5,27,?,?,surb={'id': '34ff8b5d-8f62-4738-9bcb-023e38a7bdc6', 'route': ['p2', 'e8', 'i4', 'x2', 'p1', 'c4']}
1769749864.0561097,RECEIVED,5a2f5787-3192-4d2a-8d67-674b01d2aaec,bbe8b093-ad73-45b6-b501-01e05c02ada8,c2,c4,27,p1,?,surb={'id': '8febdc50-00d8-492b-b6c9-88684c64abed', 'route': ['p1', 'e3', 'i9', 'x6', 'p2', 'c2']}
1769749864.4148204,SENT,eebdde1e-1a2c-4b37-bddc-b40157180b94,1ef4aba1-4a30-4eee-91b2-c14988255112,c4,c5,3359,?,p1,
1769749864.4149303,CREATED,79c4f581-1d86-4a0f-a9c3-efc70d3e6c43,4700135f-3ed2-44e1-ac49-bb2f7e79dc05,c4,c5,27,?,?,surb={'id': '4f9dbaf2-9e23-4cac-ac21-1019eceef52e', 'route': ['p2', 'e8', 'i12', 'x7', 'p1', 'c4']}
1769749864.7415478,RECEIVED,72ea067b-cc3a-4dee-93f0-0342534d6b67,8ffadb6b-f29a-4c26-8382-af7c2e00d3f6,c2,c4,26,p1,?,surb={'id': '2f2b24eb-dcd6-4272-a7c9-a8efededc24c', 'route': ['p1', 'e5', 'i6', 'x10', 'p2', 'c2']}
1769749864.7971601,SENT,8b731c8c-226f-4be8-aad7-fafc4299d375,75fa2bd2-8436-48e0-9a39-70438a392afb,c4,c5,3383,?,p1,
1769749864.7972734,CREATED,29f39c3e-5017-458e-bfd5-55f71bff9f95,62d1aa11-4f7c-4fb0-a724-92044477989c,c4,c5,27,?,?,surb={'id': 'c948a673-7d07-49e7-9f84-3459db26537e', 'route': ['p2', 'e6', 'i1', 'x8', 'p1', 'c4']}
1769749864.8194451,SENT,a7d64668-c844-4b56-9e99-be754bb2cd6d,b8123ac6-ca9e-4e7b-b4cf-5f7b30b7b386,c4,c5,3384,?,p1,
1769749864.8195539,CREATED,0099526a-c772-4b9d-8970-6c9ae220409d,2c6d0df3-0cd1-480f-b935-815d69df79b3,c4,c5,27,?,?,surb={'id': '428b0e51-4725-4a0d-a3dc-56a49f5b5ade', 'route': ['p2', 'e5', 'i7', 'x4', 'p1', 'c4']}
1769749865.3113425,RECEIVED,3a2a49fb-4879-43e4-ae69-8c613dc0521f,424c6061-c692-4976-ae7a-9b5f2d26924d,c2,c4,27,p1,?,surb={'id': '7e86c68c-138c-4fd3-9261-607b7e8984a7', 'route': ['p1', 'e3', 'i10', 'x3', 'p2', 'c2']}
1769749865.3961797,SENT,b213ccfe-742a-4d65-b0c6-1c90d440a16b,e632a32a-289e-4634-8043-0f4ebd652ac9,c4,c5,3380,?,p1,
1769749865.3963273,CREATED,68018334-33df-400d-8d04-9f89a93d34d5,6c4de470-4d00-44eb-a352-3f752fab7d2e,c4,c5,27,?,?,surb={'id': 'ce1d8bff-526c-430e-9765-f2a6d367aff3', 'route': ['p2', 'e4', 'i6', 'x5', 'p1', 'c4']}
1769749865.4292383,SENT,aac8d11f-d8fa-4606-8b8e-53513e3f6d20,80c39cc6-f64a-4b66-bfe8-3e5e00ce9763,c4,c5,3379,?,p1,
1769749865.4293869,CREATED,c60e6caa-2ed4-43a6-b23d-e4813d29aa10,1e0851b2-f1b1-4af3-9ff6-a48744ee0b1d,c4,c5,27,?,?,surb={'id': '3a083ae3-4fbc-48e1-ba94-e0742845356e', 'route': ['p2', 'e7', 'i7', 'x6', 'p1', 'c4']}
1769749865.438779,SENT,03811728-c30b-4048-b1b0-ecbbc4e2e47b,04208e19-950e-45b8-99bc-034f16c37230,c4,c5,3372,?,p1,
1769749865.438943,CREATED,095c25fc-b405-47bf-98b6-56be7aca0bfe,75cbffe0-0a9d-4ca4-963c-4ad1a83ae412,c4,c5,27,?,?,surb={'id': 'ea41e9ac-703e-4539-b2e9-f1aa81ee17b5', 'route': ['p2', 'e8', 'i7', 'x6', 'p1', 'c4']}
1769749865.5701764,RECEIVED,6e1705e5-1da2-44a7-9327-c77feee8b963,26cc455e-8b6c-4c92-96c0-da60d966c630,c2,c4,26,p1,?,surb={'id': '853a5e78-a39c-4225-9469-c7111130bba8', 'route': ['p1', 'e6', 'i6', 'x8', 'p2', 'c2']}
1769749865.5985408,SENT,a9fa0c10-8e52-42de-af5f-c785801137f2,b4a941bd-87f1-4f86-8efd-ea8843b92903,c4,c5,3396,?,p1,
1769749865.5986762,CREATED,38c3b98e-55b3-44f0-ab97-93b42ffadb58,43185e10-7877-45f9-9d6c-02ed74f569ae,c4,c5,27,?,?,surb={'id': 'e289374f-bd6e-4058-8981-16658078b23b', 'route': ['p2', 'e2', 'i5', 'x4', 'p1', 'c4']}
1769749865.7541232,RECEIVED,2fe55761-5249-4fc8-9d47-08ec928b9fa8,23156020-6085-4d44-a1de-7ad029edb5e4,c2,c4,25,p1,?,surb={'id': '498400b8-a649-4462-b487-e8bd13881760', 'route': ['p1', 'e10', 'i6', 'x8', 'p2', 'c2']}
1769749865.9915802,SENT,1c58850f-6cc3-43b2-b767-0bf5473d0bf0,cec84320-0667-495d-b9dd-fed3d78b7683,c4,c5,3379,?,p1,
1769749865.9917147,CREATED,4e37ac56-d951-469a-9597-31dee29b8977,da6651db-8bee-4a0c-bf13-723568e0629a,c4,c5,27,?,?,surb={'id': '65cf0c0e-72a8-48e1-a496-e179612edd60', 'route': ['p2', 'e7', 'i12', 'x1', 'p1', 'c4']}
1769749866.3131452,SENT,70b8e4bc-8205-411e-8e1e-11aab39cf1fb,02dc1f48-fd8a-486f-a516-47b0008b013b,c4,c5,3371,?,p1,
1769749866.3132946,CREATED,e70070c6-3a66-46ef-b978-0f40fe81a113,8e9a9869-4fda-43e0-bcc6-def29f77c81a,c4,c5,26,?,?,surb={'id': '45de4dc3-7f5d-4058-b76e-58273d73f797', 'route': ['p2', 'e1', 'i10', 'x6', 'p1', 'c4']}
1769749866.3259444,RECEIVED,20fa189d-d9b9-43a5-b2c1-abc81f973633,3a519b01-d5dd-4c55-a80a-b8a20ab1f7bc,c2,c4,27,p1,?,surb={'id': 'd14f896d-1513-4bf5-b06e-2808bd432524', 'route': ['p1', 'e8', 'i7', 'x2', 'p2', 'c2']}
1769749866.3609667,SENT,55ac327b-5a28-412c-a96e-fb477cfd0a99,ce421a1d-253e-4b19-b360-1c6af0622896,c4,c5,3364,?,p1,
1769749866.361136,CREATED,a8a7776c-61c0-4344-876e-f30b8e2e2efd,7444ab51-e1d7-4d78-9a20-36ace1953597,c4,c5,27,?,?,surb={'id': '17494c0a-c9c5-4edf-b98b-74fb5a632f04', 'route': ['p2', 'e4', 'i2', 'x4', 'p1', 'c4']}
1769749866.453542,SENT,91d4c23c-1fe1-4e2e-a0cc-d26f683028e8,21ca4860-8ff3-4b2f-b120-3e361f4d3ed5,c4,c5,3392,?,p1,
1769749866.453673,CREATED,141c424e-7b76-4d09-b013-c50db0cb441d,b453aba4-4046-4259-98d8-b93510efe1e6,c4,c5,27,?,?,surb={'id': 'c79e6e1c-2db6-4368-9ec1-7816b882eef2', 'route': ['p2', 'e1', 'i9', 'x4', 'p1', 'c4']}
1769749866.5538292,SENT,09c4a085-0161-419f-80c2-95fccd8c6de9,b09e797d-9600-49cc-bcb0-757e32961e39,c4,c5,3375,?,p1,
1769749866.5539463,CREATED,56151980-bc27-448d-bf7b-b1c236bda1f9,d6aa3810-48f4-4c62-bdb9-ff9c9e2fa7db,c4,c5,26,?,?,surb={'id': '9dd8c7a4-2ba2-4369-b6f8-9456d4807119', 'route': ['p2', 'e4', 'i10', 'x1', 'p1', 'c4']}
1769749866.5947018,SENT,e4d29f79-f3d2-4de4-8e95-a9fd8fe947a4,69f1dfb3-29ad-4340-825d-9f9c6d47ddfe,c4,c5,3392,?,p1,
1769749866.5948365,CREATED,942a3df0-80a3-484d-8f36-cf9c85f4cf77,a0fcabf1-2325-48ee-88c4-6dd95508824e,c4,c5,27,?,?,surb={'id': '9ba3035b-c73c-4e55-bbf1-16b912cbcab8', 'route': ['p2', 'e11', 'i12', 'x4', 'p1', 'c4']}
1769749866.7263834,SENT,ac466ac3-128e-40b2-84f2-b35066e86ed9,382dcb83-6fea-4cc7-89af-d919c103a656,c4,DROP,2017,?,p1,
1769749866.7265108,CREATED,b4008b21-c05c-469f-9960-37d610e7c2d9,b9bb659f-2168-499c-be34-8950c0215640,c4,DROP,27,?,?,
1769749867.509723,SENT,ab106872-34da-4f5e-8968-b249eba9da3c,51f3221b-b2a9-4114-a1b9-a40bba9376f4,c4,c5,3400,?,p1,
1769749867.50986,CREATED,e317eb6d-b5f1-4ad4-ab21-2c7582640def,af1160ac-d4d1-48c1-97a7-4bad69500b6e,c4,c5,27,?,?,surb={'id': '0f3fd18a-0aae-4732-a05f-2c92d276abe9', 'route': ['p2', 'e2', 'i6', 'x12', 'p1', 'c4']}
1769749867.5646594,SENT,d5df9674-7db9-4bed-a783-4579b1d9a9c9,f2f89b52-5a53-4d8e-b4c1-0d8489d09f46,c4,c5,3395,?,p1,
1769749867.564795,CREATED,bdd15ebc-c15a-4694-b45c-9c5b4f9d418e,7abb94ee-5713-4ec3-8028-40ff73d7e85a,c4,c5,26,?,?,surb={'id': '4ac08001-fe90-41fc-a2cc-ccccea5b8cd8', 'route': ['p2', 'e12', 'i11', 'x4', 'p1', 'c4']}
1769749867.6412075,RECEIVED,f6097c5e-0a4e-4e56-9d68-8645d31c20b5,dda72665-bffb-4d1e-a340-a0d414e1df22,c2,c4,27,p1,?,surb={'id': '3eddfdf9-b836-465d-b4ed-0b2ecdd30be1', 'route': ['p1', 'e11', 'i6', 'x2', 'p2', 'c2']}
1769749867.7084746,RECEIVED,5acc4d7e-73a1-4837-9897-ef35c088dba5,6b829b9f-a1cf-4c5a-925d-3ca18c75be5a,c2,c4,27,p1,?,surb={'id': '47b279e1-d997-4873-bb9b-9cf639080f21', 'route': ['p1', 'e8', 'i4', 'x1', 'p2', 'c2']}
