timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769750344.5841525,CREATED,4817b97e-38f6-41a1-8f94-669ff786f9ba,4bb8e34f-391f-490b-be23-b7c06781c3a1,c5,c2,26,?,?,surb={'id': 'e28b0b64-7c19-4d9f-b575-bcbd22a05c54', 'route': ['p2', 'e12', 'i3', 'x3', 'p2', 'c5']}
1769750344.6038208,RECEIVED,ed4cb4cb-7dc6-4950-b713-15c3ed3d5a33,46a40487-7a45-43d5-a23a-0ae65323a9d7,c4,c5,27,p2,?,surb={'id': 'bbb507ff-0e02-4627-9e02-8fc90365c23c', 'route': ['p2', 'e5', 'i12', 'x5', 'p1', 'c4']}
1769750344.6409814,RECEIVED,dda89f3b-0909-46c5-a8da-00e4fa9a3b30,76c2ec3d-e4ec-47db-bd24-693831ed8706,c4,c5,27,p2,?,surb={'id': '67c4ba66-29d6-4fde-a5d6-02fa8ef82496', 'route': ['p2', 'e12', 'i6', 'x2', 'p1', 'c4']}
1769750344.846363,SENT,249d65ec-28c5-4f10-afba-1cb9a135943d,0441b6e2-c17e-48b2-931d-cbb73914219c,c5,c2,3359,?,p2,
1769750344.8465688,CREATED,d9d972c6-3636-4e11-aa82-ac74184aab18,35259dcb-117f-4864-83ae-c123802b1ff3,c5,c2,27,?,?,surb={'id': '1f913561-4e6c-4b73-8f8f-0c5b5049d9b1', 'route': ['p2', 'e7', 'i6', 'x1', 'p2', 'c5']}
1769750344.8642604,RECEIVED,ac89b9d2-a54b-44ef-a27d-b89e9c760fb5,81527002-7866-47c6-9789-e0307ec03204,c1,c5,27,p2,?,surb={'id': 'f61291ed-a2ad-4e45-bf37-e6cd8fabb848', 'route': ['p2', 'e9', 'i6', 'x7', 'p1', 'c1']}
1769750345.302651,RECEIVED,80b07a49-e923-4fad-bdcf-3066fecdff60,f46c10d3-e99e-4c56-878e-9a6c37208bf6,c4,c5,27,p2,?,surb={'id': 'ea42c2c2-383f-4972-8532-c3f666efd06e', 'route': ['p2', 'e12', 'i4', 'x11', 'p1', 'c4']}
1769750345.4742382,SENT,ac820998-4aca-486c-bd13-6882a7e89f28,a39bdc92-2561-4124-8b7d-baddcff030c8,c5,c2,3404,?,p2,
1769750345.474398,CREATED,6438b5ec-8f77-48b7-8c1e-3a21dd354042,f20e2319-2ff0-4629-9841-5d6cdaf61f71,c5,c2,27,?,?,surb={'id': '30fecefa-ea76-4a5d-a7f1-81f5494892a0', 'route': ['p2', 'e5', 'i8', 'x10', 'p2', 'c5']}
1769750345.528776,RECEIVED,f6108bb2-6bf3-4678-afce-4ed30bd351e6,e0cc7138-2a42-4ebe-8eac-a05e32cd2d98,c4,c5,26,p2,?,surb={'id': '1d82575e-8fe1-4013-bd25-81fad6a29de6', 'route': ['p2', 'e3', 'i2', 'x2', 'p1', 'c4']}
1769750345.63894,SENT,3fbb7043-c89f-4f02-96a2-ae2792fa2673,de55176e-97a7-4453-9916-db3d4946cd0b,c5,c2,3372,?,p2,
1769750345.6391385,CREATED,01362518-281f-4d54-9a20-e202591d872e,2e1a47fc-b586-4051-b89f-2f8656bba4d1,c5,c2,27,?,?,surb={'id': '62f7ae7e-afe0-4168-b6a7-b92042c07c23', 'route': ['p2', 'e6', 'i7', 'x7', 'p2', 'c5']}
1769750345.6621358,RECEIVED,06c57e70-cf48-47b9-a4ea-e6b82fa0761b,c518fec4-9343-4805-8b2e-ef7073267c12,c4,c5,26,p2,?,surb={'id': 'cc6e84c1-4bab-4616-89ca-b9acbcfada08', 'route': ['p2', 'e1', 'i4', 'x7', 'p1', 'c4']}
1769750345.8483737,SENT,0186cc2d-0d37-4cb2-bf07-12ab5de4df33,5c619c62-7951-4b1c-acea-c6d083171017,c5,c2,3400,?,p2,
1769750345.848463,CREATED,7139964e-314e-4e06-aced-cbb7e1a622bf,d2b373f9-dc56-44c6-ae35-f2a28bf8d98f,c5,c2,27,?,?,surb={'id': '7977ff3b-9781-42fb-aa0c-08c87a67cbdc', 'route': ['p2', 'e2', 'i1', 'x7', 'p2', 'c5']}
1769750345.9333153,SENT,3d765019-d5ae-460a-ad8e-7218a823794f,2136ed48-1cd3-4d2c-99f0-b010c1aa96bd,c5,c2,3379,?,p2,
1769750345.93346,CREATED,a9d6dd7e-e2b8-4e1e-81bd-4582381dbe8f,92a0dab9-371c-496c-b8bd-5280e2c75418,c5,c2,26,?,?,surb={'id': '6c60b919-8e1d-4849-b818-30c7e6a499f5', 'route': ['p2', 'e7', 'i12', 'x10', 'p2', 'c5']}
1769750346.0117984,RECEIVED,635cb322-4648-4792-839e-2312d05f3a8a,7a3bbde1-ca18-4486-ba8f-929bb153ef66,c1,c5,27,p2,?,surb={'id': 'f741e414-ede7-4699-b53b-c1bbcef23649', 'route': ['p2', 'e2', 'i10', 'x5', 'p1', 'c1']}
1769750346.0584686,SENT,b0439ca1-9deb-4c9f-8bc8-c61d48b4ebb2,0818b6bd-07ab-4727-b468-ba6a74f9ca8f,c5,c2,3380,?,p2,
1769750346.058617,CREATED,6bf4707b-a5da-4852-9c3d-dd88b92843b3,fd34fd6f-7465-4d68-b123-93e10a3813cb,c5,c2,27,?,?,surb={'id': '9caed9c8-e3af-4d84-9194-6ecf25f6f687', 'route': ['p2', 'e12', 'i2', 'x6', 'p2', 'c5']}
1769750346.1350074,RECEIVED,027dc126-385e-4cd3-9177-f50ff85fa6fc,e162edcd-83fd-49a5-8be2-18f82cf507f8,c4,c5,27,p2,?,surb={'id': '18bdb9e4-b0c6-40c2-bc72-f3d1f96a52c6', 'route': ['p2', 'e8', 'i11', 'x2', 'p1', 'c4']}
1769750346.4186602,RECEIVED,82e5cf7c-09d5-43ff-b5f9-c9930863af1e,15a9b47a-ef7d-497f-90dc-ea9aaaeb39a7,c4,c5,27,p2,?,surb={'id': '87cf7132-4c19-4e23-a830-d1085d94ca40', 'route': ['p2', 'e9', 'i7', 'x11', 'p1', 'c4']}
1769750346.4580703,RECEIVED,52d7ea4a-bee1-453c-a6a2-1f1738f63dc0,fa2cf12c-3a1f-40cf-9bcf-fb227118c43f,c4,c5,27,p2,?,surb={'id': '2461391b-5e76-4d29-acc1-b60fc8b97188', 'route': ['p2', 'e7', 'i10', 'x6', 'p1', 'c4']}
1769750346.5995035,RECEIVED,a4724284-2b4a-49dd-baf1-f3a9053a27fc,8658058b-0ee6-40a3-a51a-c6fbce775d11,c4,c5,27,p2,?,surb={'id': 'a95ebd7f-c60a-4704-8ba5-4cb765bead9a', 'route': ['p2', 'e6', 'i6', 'x2', 'p1', 'c4']}
1769750346.6305673,RECEIVED,4d8e8f3e-8b0e-4477-9a2e-d63e134a3992,c774c8c6-1f80-4e1a-8a0a-d3117ad1e394,c4,c5,27,p2,?,surb={'id': '79ed8bc0-1968-4640-a261-202f8b24b9b8', 'route': ['p2', 'e5', 'i8', 'x9', 'p1', 'c4']}
1769750346.8370836,RECEIVED,b64216e5-d5b9-4ea9-ad79-c4eb7da02bce,2dea0b09-0287-45b8-867b-65968e19ec4a,c4,c5,27,p2,?,surb={'id': '1b58dd03-7fab-42cc-848b-04bfee467ea7', 'route': ['p2', 'e8', 'i6', 'x11', 'p1', 'c4']}
1769750346.8762069,RECEIVED,0417309c-60f0-48b8-840d-2f7b64428713,c5ff7949-f2ce-4804-86ae-5bf6e534be16,c4,c5,27,p2,?,surb={'id': '94eb65a0-4722-44fa-9f21-bae3c22f1f1e', 'route': ['p2', 'e5', 'i6', 'x11', 'p1', 'c4']}
1769750346.895607,RECEIVED,da58ca45-63e1-4c38-822e-6292c9d47f71,cffbe6cc-c2f2-4dfa-97cc-8c784a4e24e3,c4,c5,27,p2,?,surb={'id': '87043940-5acf-4664-afb8-bc3a1c49c9fe', 'route': ['p2', 'e1', 'i8', 'x7', 'p1', 'c4']}
1769750346.9348783,SENT,a81924a1-5cd2-44cf-91e7-c167dc420c1b,76406481-6da8-4ffb-9823-f2c45ead728d,c5,c2,3371,?,p2,
1769750346.9349773,CREATED,762473be-80f5-42a5-b2c2-477ff0f37afb,55350150-fdd6-49f1-a9bc-cb7e6c844bb2,c5,c2,27,?,?,surb={'id': '0c8b2235-1a8a-48ba-9a1c-e9355dce8618', 'route': ['p2', 'e5', 'i3', 'x1', 'p2', 'c5']}
1769750347.101078,SENT,f5878b3d-05bb-4e33-b29a-01cf02036e99,e107562a-3a46-4166-9107-4cacce07fd12,c5,c2,3380,?,p2,
1769750347.1013262,CREATED,5e1a2a4b-0ade-4edd-b979-99a5d1883607,e0fbfcc8-60d7-4065-bb14-8f843a0aefaf,c5,c2,27,?,?,surb={'id': '2bf8bc5b-c8f2-4580-a25a-39daf15d5e5d', 'route': ['p2', 'e10', 'i6', 'x7', 'p2', 'c5']}
1769750347.1550882,SENT,ce5517a4-5528-48f7-ae93-62c819f5a2b9,3461d324-88f9-4760-a186-afaac3383f40,c5,c2,3370,?,p2,
1769750347.1552374,CREATED,05c95b18-2511-4f9a-ab71-76461337c117,af091ce5-0912-4b11-9483-555498e61c7f,c5,c2,26,?,?,surb={'id': '1104eca1-ea00-4607-96e6-69b00d66a728', 'route': ['p2', 'e4', 'i11', 'x1', 'p2', 'c5']}
1769750347.1955047,RECEIVED,3740071d-02aa-40f6-bf2f-dfe9127b872b,17f96eb0-fabd-4cbd-8fe8-80cf21ef68dd,c4,c5,27,p2,?,surb={'id': '93eae94d-5b13-4875-9399-cd81028bfd75', 'route': ['p2', 'e9', 'i5', 'x5', 'p1', 'c4']}
1769750347.2302876,RECEIVED,7e3c1859-ccfb-4818-804c-72c404645aa3,7e2ce2b6-1f4e-45c0-b70e-12348e49b164,c1,c5,26,p2,?,surb={'id': '8ed1f451-b199-45f9-8f2a-5d6d29df4ef2', 'route': ['p2', 'e9', 'i2', 'x9', 'p1', 'c1']}
1769750347.3471534,RECEIVED,c2360339-6cd3-4928-8b42-b032f63bcdbf,c5479c05-fb31-43d1-8c3b-5e6cb2234d7d,c1,c5,27,p2,?,surb={'id': '9f5c0436-2d70-4225-9504-3ce5dacdff21', 'route': ['p2', 'e10', 'i6', 'x2', 'p1', 'c1']}
1769750347.3526747,SENT,93d1553b-d9ec-4c16-8a3a-2f8191a6a40e,a706c821-5736-4307-b833-7a649147ec91,c5,c2,3371,?,p2,
1769750347.352823,CREATED,b0f625a8-cf9f-4db5-8186-317435ab5cb0,2346c3d2-6a67-4bca-8881-3469111767ba,c5,c2,27,?,?,surb={'id': '141be443-a491-4794-b316-c62fc602ba57', 'route': ['p2', 'e8', 'i7', 'x5', 'p2', 'c5']}
1769750347.6309085,SENT,c7b7b078-d6e4-4312-a88c-67b5f0f6ed7a,0864662b-da93-4ad6-ae4f-71434466b9d5,c5,c2,3414,?,p2,
1769750347.6310654,CREATED,3ddedaa2-e6ea-4786-a8c0-f7db348803ad,b41237eb-2a65-4331-8f42-5ac890130c62,c5,c2,27,?,?,surb={'id': '9dccc48c-f451-430b-ac09-e3ac81eb64f5', 'route': ['p2', 'e7', 'i4', 'x12', 'p2', 'c5']}
1769750347.8249588,RECEIVED,0179a9eb-a0d3-45aa-b24b-8cc00b851c6b,f13bb568-eed3-4610-9374-a7eb9aea9bc5,c1,c5,27,p2,?,surb={'id': '98bb76a4-eaed-4ff0-ad7d-dd7c088d19aa', 'route': ['p2', 'e8', 'i10', 'x3', 'p1', 'c1']}
1769750347.8601673,RECEIVED,4eeb418d-c5d3-44e1-89cd-48deab58078d,91dac570-834d-4fcd-8b9d-3f69f1c07338,c1,c5,27,p2,?,surb={'id': 'b63b4a9b-1922-4407-9d6d-ca97f4c54774', 'route': ['p2', 'e7', 'i5', 'x10', 'p1', 'c1']}
1769750347.8754504,RECEIVED,82bd5574-f773-4ca0-8937-e48dc58c9aa2,b0c8fd36-96bf-41e5-9ae2-571afc10ebf4,c4,c5,27,p2,?,surb={'id': '6ff1bb30-cb48-4484-a874-f910ce86cb89', 'route': ['p2', 'e6', 'i3', 'x5', 'p1', 'c4']}
1769750347.9214964,RECEIVED,aa1a9c3c-542a-4203-baea-d2e051b9f590,464ef825-d422-4829-93d4-4733af1dd124,c1,c5,25,p2,?,surb={'id': '866050c2-14a0-429a-8f54-b23bbeb5d618', 'route': ['p2', 'e7', 'i5', 'x10', 'p1', 'c1']}
1769750348.0899172,SENT,376412ea-5601-4406-ae3d-1b1ff99b1cf0,a59ef346-d993-49e6-a9cf-1137b1615bb7,c5,c2,3391,?,p2,
1769750348.090011,CREATED,852d89f0-c299-4ea9-8f7d-eef8c40cfaf0,3f7b48a3-d68b-419d-a940-191a5a01970d,c5,c2,27,?,?,surb={'id': '582d7f61-c0ee-41c8-adad-ae9deea4d2e1', 'route': ['p2', 'e12', 'i10', 'x8', 'p2', 'c5']}
1769750348.227993,RECEIVED,f0e95676-c676-47ef-82cf-4cec863eb2f7,ad269b6d-9084-4e9e-b586-09dd7f3215e7,c4,c5,27,p2,?,surb={'id': '16f357dd-0329-4a2e-bb47-f9aa1a5829f7', 'route': ['p2', 'e5', 'i4', 'x7', 'p1', 'c4']}
1769750348.2592626,RECEIVED,cd827395-f9b5-4e5b-ba36-6ac1d7cbc68a,f6cc8f02-8638-4234-a57f-f06bd5464886,c4,c5,27,p2,?,surb={'id': '0b17eb6b-163e-48f8-9c33-c4f8868a1bb9', 'route': ['p2', 'e8', 'i9', 'x10', 'p1', 'c4']}
1769750348.3683925,SENT,d37c25ce-69cf-45a4-a1c5-1287acb3e74f,21e644ee-7a6a-43ee-9837-cfc28267fcd4,c5,c2,3376,?,p2,
1769750348.368484,CREATED,8af85b29-4c16-4732-bd14-6bc5113634fc,f467388f-f0b3-40ef-af75-74cbe47cbefd,c5,c2,27,?,?,surb={'id': '44340d3f-0bb8-4e72-8460-09e3e64edf5d', 'route': ['p2', 'e9', 'i8', 'x8', 'p2', 'c5']}
1769750348.712194,RECEIVED,e3d2bbaa-a5f2-4af5-96f0-3839a374f111,d4674567-1208-49e9-8b5c-b01177b88b8b,c1,c5,26,p2,?,surb={'id': 'c3dd26ba-f928-4b35-96bf-30028df1f352', 'route': ['p2', 'e1', 'i1', 'x5', 'p1', 'c1']}
1769750349.1183295,SENT,cf3a1150-6b5e-430c-9842-e101db724533,3c2d4b79-45ba-4677-91f5-1a0467e22529,c5,c2,3376,?,p2,
1769750349.1183891,CREATED,087472a0-d25f-4d32-9c87-488fe36676bf,09eb386f-3741-4f6d-befe-bad59e1fae9d,c5,c2,27,?,?,surb={'id': '3bf1cf20-e004-4ad4-af88-bf343aea41f9', 'route': ['p2', 'e8', 'i10', 'x6', 'p2', 'c5']}
1769750349.1257408,SENT,b557baec-98cb-4cb4-8fc0-2ef40a005a1e,525582fb-4732-438d-9288-f2c37efb7c27,c5,c2,3391,?,p2,
1769750349.1258006,CREATED,df62904d-a3cc-49c7-857f-d097639355b7,ed511b79-551f-432c-961b-b966ee4234fb,c5,c2,27,?,?,surb={'id': 'a976ed62-a0c6-418e-b8b8-9fbdcfac0001', 'route': ['p2', 'e8', 'i11', 'x1', 'p2', 'c5']}
1769750349.3385544,RECEIVED,33a842f6-b180-41b5-8db7-8c09a4db5440,49864ee6-5c41-4bd2-b1e0-2b9f9ee4e1c8,c4,c5,27,p2,?,surb={'id': '3b39b32c-4289-4ca4-97b6-4f0b396e0124', 'route': ['p2', 'e3', 'i8', 'x11', 'p1', 'c4']}
1769750349.361989,SENT,cfdeb796-3bf2-4ab0-b47a-5de23cabf306,6b3e97a2-a6a5-4979-bcbf-45f5021d9128,c5,c2,3380,?,p2,
1769750349.362062,CREATED,b590ffe1-3e66-43ea-b386-47f37fcaecb4,e69471e2-9aab-4107-abec-4cc71e9345a4,c5,c2,27,?,?,surb={'id': '42ba463c-aaa8-43ea-a381-a08aa0acf4d7', 'route': ['p2', 'e2', 'i5', 'x2', 'p2', 'c5']}
1769750349.4265149,SENT,810f8144-63f1-4b39-970f-38a4350f7b57,c090be21-5935-4281-85b2-bf858420a8d1,c5,c2,3379,?,p2,
1769750349.4265878,CREATED,2eb8a567-41d7-4f87-9c6f-9f64fa95cad1,6aa96e0e-1f6e-4fc3-a730-4bcada40dbf7,c5,c2,27,?,?,surb={'id': '038a33c8-b9ed-4539-9a3f-cf90f7060ffe', 'route': ['p2', 'e4', 'i12', 'x9', 'p2', 'c5']}
1769750349.4400213,RECEIVED,24329fbb-9cf3-44fd-ab27-26ee129aa4c2,1f9729e4-7be1-4891-b31f-61c5bd0ee1c3,c1,c5,27,p2,?,surb={'id': '997b856f-4d19-49c8-9775-dfeef426e612', 'route': ['p2', 'e11', 'i2', 'x1', 'p1', 'c1']}
1769750349.4441383,SENT,83126938-0295-41a9-bd93-10590104c919,766fa81e-b53a-4ccf-8d4e-7d6a1c68faf6,c5,c2,3376,?,p2,
1769750349.4442036,CREATED,16adc01b-d748-4df6-9592-50f1ab0bd22b,55bb6697-e89e-4bcf-9391-25c35157db2d,c5,c2,26,?,?,surb={'id': 'd2607641-d415-49d8-9452-03d3b42218af', 'route': ['p2', 'e8', 'i2', 'x9', 'p2', 'c5']}
1769750349.4853399,RECEIVED,829318a4-66f5-4810-bef7-adbde78fe3e6,9af661df-4425-4afa-b8c2-f219fe1aa15e,c1,c5,27,p2,?,surb={'id': '8ce7bab1-7d59-4f27-b398-4d11df6181a1', 'route': ['p2', 'e7', 'i6', 'x1', 'p1', 'c1']}
1769750349.7581246,RECEIVED,8bf09bd7-d44d-4bca-a04a-0c1c42dd0561,3e4156a5-e120-43e3-9c74-32c262e9a940,c4,c5,27,p2,?,surb={'id': '26744554-e2e5-4268-b305-e2ea10ae18e5', 'route': ['p2', 'e10', 'i12', 'x1', 'p1', 'c4']}
1769750349.9090643,SENT,b8efde95-7205-4e1b-a919-26a6e066dac8,c75af1a6-2a28-4ff6-b99e-0fe5285ea34b,c5,c2,3364,?,p2,
1769750349.9091365,CREATED,307e69cd-b5c1-4668-806b-7e84b3e6cdf4,109d435b-c9d5-44a6-99ce-0f5ccb766844,c5,c2,27,?,?,surb={'id': '8eff30a8-4410-49ac-afbc-0891469eed21', 'route': ['p2', 'e2', 'i8', 'x3', 'p2', 'c5']}
1769750350.0393364,RECEIVED,22a37559-d23a-4458-89d3-fa73947a4c4e,70b93853-41f2-4fe2-bd7a-cc074fa273bf,c4,c5,26,p2,?,surb={'id': '11548f0a-d7c4-427c-aaac-03eac917ccb8', 'route': ['p2', 'e7', 'i7', 'x2', 'p1', 'c4']}
1769750350.0609074,RECEIVED,939c2c46-0c0d-4f70-94c7-0539f5be94d2,460d13ea-073f-4c29-8026-f53773892109,c4,c5,27,p2,?,surb={'id': '69166944-7204-492a-a8e8-a1e58f423105', 'route': ['p2', 'e1', 'i7', 'x7', 'p1', 'c4']}
1769750350.076833,RECEIVED,b50663a5-13ca-4acd-9161-0cd119d71ba4,0f2be0db-a9d0-48cb-a0a6-c1b7d2457689,c1,c5,27,p2,?,surb={'id': '252f823b-bbb0-4618-b154-d7363781602b', 'route': ['p2', 'e12', 'i8', 'x6', 'p1', 'c1']}
1769750350.0895882,SENT,1f7633d7-4a58-4681-96c3-b2c8f0813f5f,2bd0ccc9-e3bb-40de-b929-c7163e57604f,c5,c2,3388,?,p2,
1769750350.0896595,CREATED,f91af1c3-0013-497f-8d68-fb0bb91119de,65fc9bef-683b-48d0-8327-361ed5fd920f,c5,c2,27,?,?,surb={'id': '91cbd5bf-594b-4b66-8633-8c7620f559b5', 'route': ['p2', 'e12', 'i12', 'x10', 'p2', 'c5']}
1769750350.200426,RECEIVED,e961f365-60cc-4b3e-a653-b1aefaf8bba5,15056db8-e3de-4e01-9945-3e940778842d,c4,c5,27,p2,?,surb={'id': 'ea6d8186-25d8-4445-903c-ec5bff934a47', 'route': ['p2', 'e2', 'i4', 'x9', 'p1', 'c4']}
1769750350.266008,RECEIVED,e7e7e1d0-143f-4a5d-813a-3956e9d9f76c,547906e4-1549-46da-87d4-592893e24260,c1,c5,26,p2,?,surb={'id': 'b5828711-7f51-48d8-813c-d8c3edae2d85', 'route': ['p2', 'e8', 'i7', 'x4', 'p1', 'c1']}
1769750350.275551,RECEIVED,3d3403f9-1008-421a-82a6-44bd22fc777f,847067a3-f715-4e65-bdd8-daf397209071,c4,c5,26,p2,?,surb={'id': 'f9abe662-2577-4767-8561-66254ecf7f16', 'route': ['p2', 'e9', 'i1', 'x6', 'p1', 'c4']}
1769750350.278082,SENT,15a8d85c-1c79-410b-b8ee-5c0d1fac1d9c,e1b430ba-7b80-4006-8948-5677a4098734,c5,c2,3369,?,p2,
1769750350.2781522,CREATED,20373fc3-0607-4169-8fda-945234cce762,7a83bfb9-b53c-4f79-8497-551148b8f587,c5,c2,27,?,?,surb={'id': 'b39cf3c2-b6d8-4ce5-a699-f449685b2865', 'route': ['p2', 'e9', 'i6', 'x11', 'p2', 'c5']}
1769750350.4862273,RECEIVED,ef65b3fc-1a2f-4e96-9bc0-9ffa42726281,ee8f9142-fb98-4de1-b235-889d991dbcc5,c1,c5,27,p2,?,surb={'id': 'a95e901f-dad5-4995-88d0-012d1bbe3963', 'route': ['p2', 'e2', 'i11', 'x12', 'p1', 'c1']}
1769750350.5262337,RECEIVED,37b3ca2f-ee74-4a26-a7fa-b9c07be30518,aa750148-014b-4b29-992a-c3d3a56fd0c7,c1,c5,27,p2,?,surb={'id': 'a65df75b-0680-4e78-8693-73c3e52d8a58', 'route': ['p2', 'e11', 'i10', 'x6', 'p1', 'c1']}
1769750350.5889297,RECEIVED,02258c3b-9693-4c3c-85dc-d6f465e408bf,0a55c747-0eab-4597-a640-50d83e35fd2c,c4,c5,27,p2,?,surb={'id': '8a4bbf3d-1142-4d99-9208-a48ea0359576', 'route': ['p2', 'e3', 'i2', 'x2', 'p1', 'c4']}
1769750350.6163595,RECEIVED,b429e696-5249-4083-b1fd-999d85a5bff3,5dd9d601-8bb7-4dd0-927a-f6844b1d87a1,c1,c5,26,p2,?,surb={'id': '63753e5c-6d51-4633-acbf-f788cb6bcba8', 'route': ['p2', 'e4', 'i12', 'x12', 'p1', 'c1']}
1769750350.623028,RECEIVED,e8af277a-1d97-4afe-a1f1-67c039253538,de309ef7-3ed8-4a09-8790-a4909f9647a3,c1,c5,27,p2,?,surb={'id': '7ca6710c-ba54-4948-8fcc-e908a48871dc', 'route': ['p2', 'e12', 'i3', 'x7', 'p1', 'c1']}
1769750350.7078683,SENT,13e75cd7-e91e-4892-9e63-c1126a25d4bd,f4db2750-8240-439d-895f-2637d6632de8,c5,c2,3363,?,p2,
1769750350.7079418,CREATED,0ec1ebb9-9955-43b7-8cd2-18df8084c9bd,3f890b9e-6c3f-4f52-bf3e-61bfec9f3784,c5,c2,27,?,?,surb={'id': '84ac0cfa-dc98-45a8-b98b-c5e6e646df54', 'route': ['p2', 'e6', 'i2', 'x3', 'p2', 'c5']}
1769750350.725161,RECEIVED,90c837f6-daf1-4a80-be3d-e6fb8f0e1702,66a2e8ee-b747-4d22-b23c-72bcc1a51bf5,c1,c5,27,p2,?,surb={'id': 'fe6a9f1e-0bcf-40a4-8bae-9d83db05520d', 'route': ['p2', 'e6', 'i7', 'x2', 'p1', 'c1']}
1769750350.9187784,RECEIVED,8ca9a025-4038-4d09-b344-248f78ce7032,249a3ff8-e1e6-4125-822d-ab92edc44fd4,c1,c5,26,p2,?,surb={'id': 'e070cd9f-7e65-4875-a712-e570d8e8f202', 'route': ['p2', 'e6', 'i8', 'x8', 'p1', 'c1']}
1769750351.2819805,SENT,85f8bb14-c666-44bb-95b9-6166891d0eaf,c5613c0e-4714-41cc-bcf4-78dd5364a03b,c5,c2,3376,?,p2,
1769750351.282077,CREATED,f4709bed-b7d7-4427-aa4d-244de27c2579,9914dc0e-6cc2-437f-87fa-f51587ab6f2a,c5,c2,27,?,?,surb={'id': '368e24a5-318b-49d2-8c76-54f8e0b98214', 'route': ['p2', 'e6', 'i5', 'x6', 'p2', 'c5']}
1769750351.29484,RECEIVED,1ba61d9b-6fdc-42dd-8c4e-7b3f6327ae54,0e615b6d-9148-4a70-9318-e83d23be1edc,c1,c5,26,p2,?,surb={'id': 'f5563c4f-ae86-4f32-8455-ababa1ff3875', 'route': ['p2', 'e5', 'i2', 'x5', 'p1', 'c1']}
1769750351.5932245,RECEIVED,010cee31-e346-4ec4-aad7-3e2077f2c54d,98f19106-d532-4678-ae5f-4a6440322308,c1,c5,27,p2,?,surb={'id': '97a8f2ae-b45c-48ca-b771-b2c0307a1b89', 'route': ['p2', 'e7', 'i3', 'x10', 'p1', 'c1']}
1769750351.6829233,RECEIVED,8c7b3a7d-fcf5-4cc0-b1ae-e065416f7573,18fc5ffd-a7ca-4a1a-8eeb-8da369b2b40f,c1,c5,27,p2,?,surb={'id': 'cb3117fe-e76f-494e-8953-b70280e93cfc', 'route': ['p2', 'e6', 'i9', 'x6', 'p1', 'c1']}
1769750351.6990938,RECEIVED,af1a96d4-8ec8-431c-98a9-77fff1b20ed8,5fe0ffbd-a262-4c29-af0a-fa08d24d6b2b,c4,c5,27,p2,?,surb={'id': 'e0cca675-8775-4e08-a440-c2684d218f11', 'route': ['p2', 'e8', 'i9', 'x11', 'p1', 'c4']}
1769750351.754298,RECEIVED,266beae7-7127-4169-b3bf-dbdb65776bde,1664e91f-91db-4ea5-9393-c2a8bcb9c5ec,c4,c5,27,p2,?,surb={'id': 'c8e9746a-c00b-4adb-9a1e-c4470b9bdb4b', 'route': ['p2', 'e11', 'i11', 'x5', 'p1', 'c4']}
1769750351.851616,RECEIVED,4a6e9778-9620-421f-a2f0-99074ddf7a34,48840436-c854-4c52-bc48-87ac1c1b1ba1,c1,c5,27,p2,?,surb={'id': '9a7c1632-28d2-48ac-8da5-6eff5d88bce7', 'route': ['p2', 'e3', 'i2', 'x5', 'p1', 'c1']}
1769750351.972144,RECEIVED,a00422d2-85fc-4a46-af85-2cbb6c0c27e1,0ef2d682-17d0-44b3-bcdc-3a9d8e58b8a7,c4,c5,26,p2,?,surb={'id': 'a7bc16d7-4648-413e-8dae-c558d7006081', 'route': ['p2', 'e9', 'i5', 'x4', 'p1', 'c4']}
1769750352.162608,RECEIVED,c5259ec4-71e9-4012-99da-733c0ab8027c,38d5dea5-021a-42e7-b20e-ba07a5b9f920,c4,c5,27,p2,?,surb={'id': 'ee8030c3-7e07-444d-85bf-a6b255a5282a', 'route': ['p2', 'e1', 'i11', 'x6', 'p1', 'c4']}
1769750352.4501073,RECEIVED,82661c90-bc01-4a54-974d-c2e10a9af1b4,d11c4a64-fced-44d6-95e7-7ec22a0bb987,c4,c5,27,p2,?,surb={'id': 'e0541e61-9ac5-4954-be37-7c10e0a657cc', 'route': ['p2', 'e3', 'i8', 'x6', 'p1', 'c4']}
1769750352.5361392,RECEIVED,a2937116-f2b3-4a1e-8913-343befb3f39e,d3a9ea4e-2082-4407-bd14-ad1ea577f800,c1,c5,27,p2,?,surb={'id': 'b61ff91a-09f7-4bb7-a128-f8c25ea71ee0', 'route': ['p2', 'e6', 'i11', 'x6', 'p1', 'c1']}
1769750352.837877,SENT,75833ac5-498d-471b-9902-ac7cc9abb9ec,5cc0d4df-5594-4c66-a16e-15177f668e13,c5,c2,3367,?,p2,
1769750352.837979,CREATED,a514313d-7b6c-446d-bee1-99bb534eaede,e8dabb29-bd8e-4117-b22b-4d885af07c99,c5,c2,27,?,?,surb={'id': 'ff47ba16-b4b0-417f-a500-e1d1011e12a7', 'route': ['p2', 'e3', 'i2', 'x12', 'p2', 'c5']}
1769750352.8593554,RECEIVED,cdfcbb3d-f37b-48b1-b5f9-fe3a3bade2be,1d4713de-7756-4664-8d96-b7044aea0402,c4,c5,27,p2,?,surb={'id': 'c824f673-2f1e-4321-a017-c86fab868b4e', 'route': ['p2', 'e8', 'i5', 'x4', 'p1', 'c4']}
