timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769755617.7753203,RECEIVED,4847eca1-1c5e-4844-8c35-8647579abb37,8ffa23cf-73cb-4a5a-a0df-2fac4b5876e6,c3,c5,27,p2,?,surb={'id': 'a65fbcf2-b6e6-4f9e-bf93-5253f2948483', 'route': ['p2', 'e11', 'i2', 'x8', 'p3', 'c3']}
1769755617.871707,RECEIVED,c777a674-7ca0-426d-9204-3667118d79b8,8ffa23cf-73cb-4a5a-a0df-2fac4b5876e6,c3,c5,27,p2,?,surb={'id': 'a65fbcf2-b6e6-4f9e-bf93-5253f2948483', 'route': ['p2', 'e11', 'i2', 'x8', 'p3', 'c3']}
1769755618.3881922,RECEIVED,5b1d04bf-b94a-45a0-b9a8-b20f7d0044b0,1ffdeb42-1387-40dd-93f7-63382808b45e,c3,c5,26,p2,?,surb={'id': '23617a26-e635-4af6-b5aa-29930593cca9', 'route': ['p2', 'e11', 'i10', 'x5', 'p3', 'c3']}
1769755618.7796638,SENT,5ad81371-0bae-4fb1-8eb7-37a03996f072,d5d3c838-1afc-479b-8f1a-26793005af73,c5,c3,3374,?,p2,
1769755618.7798126,CREATED,321abe8c-36a9-4f4e-863a-e948c097bf3f,dac8bd00-5bb0-4560-bbcf-75353983f7c6,c5,c3,26,?,?,surb={'id': '9e687958-a677-417c-a718-23760d1ca781', 'route': ['p3', 'e11', 'i5', 'x5', 'p2', 'c5']}
1769755619.3076499,RECEIVED,4aaf4119-daf4-4ed2-ab98-9b29ef47badf,77a8979f-8a73-46a3-9e4a-3a77afb7e697,c3,c5,26,p2,?,surb={'id': 'e9af7880-5c7e-409a-8002-24da176b5ef5', 'route': ['p2', 'e2', 'i11', 'x10', 'p3', 'c3']}
1769755619.3214636,RECEIVED,fe3d396e-d6ee-4d10-ba1d-ccaab9870ac3,77a8979f-8a73-46a3-9e4a-3a77afb7e697,c3,c5,26,p2,?,surb={'id': 'e9af7880-5c7e-409a-8002-24da176b5ef5', 'route': ['p2', 'e2', 'i11', 'x10', 'p3', 'c3']}
1769755619.8381672,SENT,ac3ac2e5-cac3-4b84-860c-dc38f429ac9b,3ff4a2b8-3070-4822-8a55-74afcae48c0f,c5,c3,3359,?,p2,
1769755619.8383188,CREATED,5b5e49e0-515b-475a-9b54-ebd50506c09e,6719005a-289a-4c6a-be14-e315ca96579a,c5,c3,26,?,?,surb={'id': '05ed5dc4-7a5e-4a31-9e1c-c9ff9156a0dd', 'route': ['p3', 'e12', 'i6', 'x7', 'p2', 'c5']}
1769755619.963149,RECEIVED,25320154-4f15-4cc5-8e90-f3adba556dd5,d9322bef-46ef-472e-bf2d-3a525f41f56b,c3,c5,26,p2,?,surb={'id': '49dd5cbd-c59b-4506-9f6e-8a7a3b14b134', 'route': ['p2', 'e6', 'i4', 'x11', 'p3', 'c3']}
1769755620.03433,SENT,795c8300-21b6-46a7-aef8-7c97b0f07ddc,2ab8581c-455f-4b7d-9c4a-1c106da43c6c,c5,c3,3372,?,p2,
1769755620.0344868,CREATED,b90c674e-c151-4fb8-a18b-26025736dfff,6719005a-289a-4c6a-be14-e315ca96579a,c5,c3,26,?,?,surb={'id': '05ed5dc4-7a5e-4a31-9e1c-c9ff9156a0dd', 'route': ['p3', 'e12', 'i6', 'x7', 'p2', 'c5']}
1769755620.0812275,SENT,59e74bbc-c426-4f2b-bc77-f26597ecb179,2c51e09d-4398-4368-a2a8-4c2340fedcc3,c5,c3,3378,?,p2,
1769755620.081377,CREATED,82daf2cf-399b-45c9-a80d-ba15c0c6a3f7,3e922c08-58e5-4aca-a8a8-ae5f9effaafc,c5,c3,26,?,?,surb={'id': 'e8dcb013-a83f-4335-b6ad-f16efc8844b3', 'route': ['p3', 'e12', 'i10', 'x11', 'p2', 'c5']}
1769755620.442643,RECEIVED,1e8c4fd4-8da9-403b-9a5e-215b0a7451cd,511aa918-c3ec-47ae-b165-9a7f4b32da2f,c3,c5,26,p2,?,surb={'id': '9cfe7be7-d226-4cb7-86d2-b12794ff55cb', 'route': ['p2', 'e4', 'i3', 'x9', 'p3', 'c3']}
1769755621.7454565,SENT,d029fe06-b00f-4b75-ac8a-254ee582e9f1,a2e22e24-4db2-4967-b024-a55e9907b23d,c5,c3,3379,?,p2,
1769755621.7456143,CREATED,11f57405-3174-4f1b-8ea6-cbdc8cb28311,3e922c08-58e5-4aca-a8a8-ae5f9effaafc,c5,c3,26,?,?,surb={'id': 'e8dcb013-a83f-4335-b6ad-f16efc8844b3', 'route': ['p3', 'e12', 'i10', 'x11', 'p2', 'c5']}
1769755621.9990265,SENT,5d6bc27e-76a6-4a11-9f0c-eee57c7d7c35,711415fc-de51-486e-a85f-6f5dd454e9db,c5,c3,3400,?,p2,
1769755621.999217,CREATED,a3283099-2348-4efa-b74c-2f7bf61ae64d,e5446dde-2716-4d36-999c-4d2571df5736,c5,c3,27,?,?,surb={'id': '48309d16-f26a-47c8-bfe7-8830a9f313d7', 'route': ['p3', 'e11', 'i8', 'x11', 'p2', 'c5']}
1769755622.257555,SENT,222fa55f-2318-40e2-812f-c494330bc54e,c6e9ee2c-8336-4092-8567-374d65db16ba,c5,c3,3392,?,p2,
1769755622.2576556,CREATED,599c8d93-684a-4c23-9b2f-bb1613943043,e5446dde-2716-4d36-999c-4d2571df5736,c5,c3,27,?,?,surb={'id': '48309d16-f26a-47c8-bfe7-8830a9f313d7', 'route': ['p3', 'e11', 'i8', 'x11', 'p2', 'c5']}
1769755622.3284786,SENT,81016663-9c5e-48a2-b9dd-a6954d0eeed9,5c30ced6-efab-4f85-97ae-3e28f53bc7df,c5,c3,3399,?,p2,
1769755622.3285806,CREATED,8a753b48-167d-4563-9594-cd2b95c24694,1e60f2ad-d46a-45b9-8032-f8be13d6c1f4,c5,c3,27,?,?,surb={'id': '1d0f27a9-c5f6-4629-a688-5aa60d9a6158', 'route': ['p3', 'e3', 'i3', 'x1', 'p2', 'c5']}
1769755622.5355573,RECEIVED,6289198e-915f-490a-8ef2-7f97326b269b,6fe97e69-d5f6-41f2-b361-c01c064de4a1,c3,c5,27,p2,?,surb={'id': 'b1a15538-fbc1-4e96-a83b-03eb6ccff54b', 'route': ['p2', 'e5', 'i11', 'x5', 'p3', 'c3']}
1769755622.5579348,SENT,fb07de06-dabb-4cbf-abb7-ac7b9e51e0ee,c0356950-bf79-4f20-8488-b85f2c1b48d5,c5,c3,3391,?,p2,
1769755622.559003,CREATED,c0a71095-41e5-4590-823e-6decd9307339,1e60f2ad-d46a-45b9-8032-f8be13d6c1f4,c5,c3,27,?,?,surb={'id': '1d0f27a9-c5f6-4629-a688-5aa60d9a6158', 'route': ['p3', 'e3', 'i3', 'x1', 'p2', 'c5']}
1769755622.6327147,SENT,2b9ffc53-27cb-42a8-a805-94008be52a96,dd9c56c0-8264-43cd-9fa1-7fea4f807edc,c5,c3,3379,?,p2,
1769755622.6329367,CREATED,65a648f3-5c41-468f-bcc7-6254f3e6dd4a,119dd72a-bc81-4654-a5d6-c9ded74cfef7,c5,c3,26,?,?,surb={'id': '5a7944cd-6bf8-4134-97f0-d036fb92bf8d', 'route': ['p3', 'e1', 'i9', 'x10', 'p2', 'c5']}
1769755622.6582298,RECEIVED,c712bd97-42d6-4f8e-ba0e-9ff550908467,8e2ba9b1-8974-4f3d-abdf-3097939d2540,c3,c5,26,p2,?,surb={'id': '2f288504-53b1-48c6-b0a5-1e464e6f360a', 'route': ['p2', 'e10', 'i5', 'x12', 'p3', 'c3']}
1769755623.016488,SENT,279dd001-912d-41bf-baaa-10a7e80e7f77,1d4c4dcc-d94b-420a-8452-96d64469ff07,c5,c3,3383,?,p2,
1769755623.0165849,CREATED,afa1f72c-31c2-4497-9b20-fbc6ec55d6c3,119dd72a-bc81-4654-a5d6-c9ded74cfef7,c5,c3,26,?,?,surb={'id': '5a7944cd-6bf8-4134-97f0-d036fb92bf8d', 'route': ['p3', 'e1', 'i9', 'x10', 'p2', 'c5']}
1769755623.2098413,RECEIVED,e8304ae8-4a1b-4bbf-85fc-249458cf9321,bab50142-bf0a-4d72-bb9a-5ee4f0df9985,c3,c5,27,p2,?,surb={'id': '07ad708d-3325-4a33-b8fa-82c4db5125a1', 'route': ['p2', 'e4', 'i6', 'x9', 'p3', 'c3']}
1769755623.222438,SENT,1abebf3d-9be5-47b5-b7c4-a4ee7d8a0fa9,b7523d61-5771-4419-879b-a7f00869edde,c5,c3,3392,?,p2,
1769755623.2225423,CREATED,8abc2694-63ff-44e5-b09c-8735c3a0a4c3,fb588d55-cd8b-4af0-824b-f841a54b66df,c5,c3,27,?,?,surb={'id': 'a7553bd0-f895-426a-82cd-1134287f2545', 'route': ['p3', 'e8', 'i9', 'x3', 'p2', 'c5']}
1769755623.2666743,RECEIVED,9f4bf3cb-3db3-4955-8291-3bf7ec35e035,aab18247-ae14-486b-bde7-211ab214be46,c3,c5,27,p2,?,surb={'id': 'dc06b681-fa8d-4d35-957f-c633669a95f7', 'route': ['p2', 'e5', 'i12', 'x8', 'p3', 'c3']}
1769755623.3049383,SENT,3a143084-a893-486e-8bad-573b5ad42f17,3ff539fd-1ea4-437b-9547-1629c6157b2d,c5,c3,3364,?,p2,
1769755623.305077,CREATED,8a16e99b-04bf-4bec-a6fb-a2233b3d3d83,fb588d55-cd8b-4af0-824b-f841a54b66df,c5,c3,27,?,?,surb={'id': 'a7553bd0-f895-426a-82cd-1134287f2545', 'route': ['p3', 'e8', 'i9', 'x3', 'p2', 'c5']}
1769755624.033739,RECEIVED,133b2b6f-3e7a-483b-aa60-b32ebdc42a02,aab18247-ae14-486b-bde7-211ab214be46,c3,c5,27,p2,?,surb={'id': 'dc06b681-fa8d-4d35-957f-c633669a95f7', 'route': ['p2', 'e5', 'i12', 'x8', 'p3', 'c3']}
1769755624.37519,SENT,b7ab6660-91d2-4eff-9151-df4099b971db,7a4372b0-ece3-419d-867f-68100fd1edad,c5,c3,3391,?,p2,
1769755624.3753226,CREATED,8a534e9a-0317-4f31-812c-c5c2236d95dc,1bc05b61-7242-4f4c-834f-ec22e6faf708,c5,c3,27,?,?,surb={'id': '6932b561-ed35-4793-9e30-a87f507cb960', 'route': ['p3', 'e12', 'i8', 'x5', 'p2', 'c5']}
1769755624.5189998,RECEIVED,6e20a7f8-a587-446f-942f-365940a27886,712cfe57-04ab-48e5-9032-31def538271a,c3,c5,27,p2,?,surb={'id': 'bce9453d-aad7-4890-93b3-0d99890a6871', 'route': ['p2', 'e12', 'i8', 'x10', 'p3', 'c3']}
1769755624.5228648,SENT,f5ec6515-31bc-4db4-82f8-fc7ec1b9a1db,4c727331-b755-4e44-b62e-e1a02d5ee95e,c5,c3,3364,?,p2,
1769755624.523343,CREATED,3472f11c-b3fc-459c-870a-2a5694409907,1bc05b61-7242-4f4c-834f-ec22e6faf708,c5,c3,27,?,?,surb={'id': '6932b561-ed35-4793-9e30-a87f507cb960', 'route': ['p3', 'e12', 'i8', 'x5', 'p2', 'c5']}
1769755624.7490969,SENT,765fa10a-c51c-41b7-a616-61c5e609d68e,aa5c0c38-8647-4c06-9c7e-f7af0a0710df,c5,c3,3360,?,p2,
1769755624.7492657,CREATED,95b46ad2-215b-4f61-a037-730ceac0a976,53e7a68d-c0c5-4d7e-b304-1905db232e31,c5,c3,27,?,?,surb={'id': 'a16d087b-c31b-487d-99f4-bffe8c1fc432', 'route': ['p3', 'e8', 'i9', 'x8', 'p2', 'c5']}
1769755624.883374,RECEIVED,10bda6f9-b09b-407b-860b-dabf3038de14,bab50142-bf0a-4d72-bb9a-5ee4f0df9985,c3,c5,27,p2,?,surb={'id': '07ad708d-3325-4a33-b8fa-82c4db5125a1', 'route': ['p2', 'e4', 'i6', 'x9', 'p3', 'c3']}
1769755624.9241962,SENT,d61149a1-4049-4d32-b6b8-693bce331b71,a4ffe7fe-5491-4a99-ba47-0d46dc774e62,c5,c3,3383,?,p2,
1769755624.9243004,CREATED,cd8ef947-c705-4160-a1eb-c033400dfac5,53e7a68d-c0c5-4d7e-b304-1905db232e31,c5,c3,27,?,?,surb={'id': 'a16d087b-c31b-487d-99f4-bffe8c1fc432', 'route': ['p3', 'e8', 'i9', 'x8', 'p2', 'c5']}
1769755625.0132163,SENT,255b3e43-0662-4fa0-a3c1-90fabd402fbc,c563bd8f-ba45-464d-b9c6-ff4f8b1df8f3,c5,c3,3355,?,p2,
1769755625.0132883,CREATED,42b07826-37a5-4298-9fb5-d5e4b9a8fbae,bde404fd-c328-45ac-9ede-665e8628e4bb,c5,c3,27,?,?,surb={'id': '04f2bea9-55f9-40df-8f37-8df8892f8e44', 'route': ['p3', 'e5', 'i6', 'x8', 'p2', 'c5']}
1769755625.030728,RECEIVED,bb1f0e5a-eea5-4d05-a9c4-7b2778a5c05b,b467a6a4-52eb-4f08-9094-7376cb71deb2,c3,c5,27,p2,?,surb={'id': '01d4911c-dd6d-439a-a11a-23742a177333', 'route': ['p2', 'e8', 'i12', 'x9', 'p3', 'c3']}
1769755625.2417567,RECEIVED,a102c00f-9d55-43d4-a087-2effb9898a78,8e2ba9b1-8974-4f3d-abdf-3097939d2540,c3,c5,26,p2,?,surb={'id': '2f288504-53b1-48c6-b0a5-1e464e6f360a', 'route': ['p2', 'e10', 'i5', 'x12', 'p3', 'c3']}
1769755625.5093129,RECEIVED,bdfef2cb-cb43-419d-aae9-5f1a6734e2ac,87d8c35d-4cb3-4d70-a135-5ad1ef280c40,c3,c5,27,p2,?,surb={'id': 'f5d37520-55f9-4276-9fb9-5a11ad898da0', 'route': ['p2', 'e2', 'i2', 'x5', 'p3', 'c3']}
1769755625.8863664,SENT,0b3fa2eb-2af8-475f-a298-d5fea60cb2b4,9e26bae6-9493-4275-8d9c-489b791ada97,c5,c3,3375,?,p2,
1769755625.8865187,CREATED,7c6155d3-a472-4114-bb48-b165d80dc427,bde404fd-c328-45ac-9ede-665e8628e4bb,c5,c3,27,?,?,surb={'id': '04f2bea9-55f9-40df-8f37-8df8892f8e44', 'route': ['p3', 'e5', 'i6', 'x8', 'p2', 'c5']}
1769755625.993447,RECEIVED,00042e13-bb58-45d2-8aa5-f2972d602e8e,6fe97e69-d5f6-41f2-b361-c01c064de4a1,c3,c5,27,p2,?,surb={'id': 'b1a15538-fbc1-4e96-a83b-03eb6ccff54b', 'route': ['p2', 'e5', 'i11', 'x5', 'p3', 'c3']}
1769755625.9982352,SENT,6d711607-ba93-4bc4-8a9c-d3cfeaaa73bd,d9d252a5-50c9-44eb-a93d-5883aaf8a236,c5,c3,3372,?,p2,
1769755625.998334,CREATED,75f73ca3-14c4-4dac-8e31-6db8a5084cf0,e19b1b66-a43f-4682-966b-945aea482190,c5,c3,27,?,?,surb={'id': '48a48c9d-587e-414c-9521-c072ab166b68', 'route': ['p3', 'e1', 'i2', 'x4', 'p2', 'c5']}
1769755626.0787623,RECEIVED,743dcd65-7347-42d4-b205-5835ed883247,d7eb05eb-8782-4d1d-9c0b-057daa168579,c3,c5,27,p2,?,surb={'id': 'f6c6ad18-b275-467b-b23d-347d4b92d5ff', 'route': ['p2', 'e9', 'i12', 'x7', 'p3', 'c3']}
1769755626.2814293,RECEIVED,7880211d-f5db-4a38-80ce-c8a231db2776,1f02c6f8-6c20-4e95-a688-8af431f4ffe4,c3,c5,27,p2,?,surb={'id': '8542d88f-a38f-4d42-be22-3646a0d2e2f9', 'route': ['p2', 'e3', 'i6', 'x4', 'p3', 'c3']}
1769755626.456012,SENT,d4a4e013-86a7-4dc2-a76c-ffdfb569a81c,2e87f7f6-2c10-47fc-bb36-55ce49bbb2cf,c5,c3,3362,?,p2,
1769755626.456196,CREATED,a0d64f07-da29-40a5-964c-1f63ccddb6f3,e19b1b66-a43f-4682-966b-945aea482190,c5,c3,27,?,?,surb={'id': '48a48c9d-587e-414c-9521-c072ab166b68', 'route': ['p3', 'e1', 'i2', 'x4', 'p2', 'c5']}
1769755626.618251,RECEIVED,35b7e5da-3b76-4824-9995-d965a007ee19,2187bd42-0116-4bf5-9d29-adf17721588d,c3,c5,27,p2,?,surb={'id': '71b84b18-3e44-4405-97b6-0640516aa324', 'route': ['p2', 'e1', 'i8', 'x11', 'p3', 'c3']}
1769755626.8130314,SENT,a7b877c7-2176-460c-ae92-355efb53aa02,d3cf8bcb-48bb-41a3-acbc-d150344fb297,c5,c3,3382,?,p2,
1769755626.8131568,CREATED,5e1ce9f2-f715-4dc7-b7cf-8a3c658c83de,b4ad4d34-d110-4ce0-a899-2dfcfbb43089,c5,c3,27,?,?,surb={'id': 'd5263fd4-0e52-4aef-8f80-79712fe9f75a', 'route': ['p3', 'e7', 'i8', 'x6', 'p2', 'c5']}
1769755626.8234143,SENT,844f8955-e5b9-405d-9376-797b045bd73b,6026e302-5c8b-4751-bfbe-af2c56b8abba,c5,c3,3360,?,p2,
1769755626.8235161,CREATED,3b757517-4fec-44b7-a91c-a06d3c3ff779,b4ad4d34-d110-4ce0-a899-2dfcfbb43089,c5,c3,27,?,?,surb={'id': 'd5263fd4-0e52-4aef-8f80-79712fe9f75a', 'route': ['p3', 'e7', 'i8', 'x6', 'p2', 'c5']}
1769755626.9454427,RECEIVED,27faf22e-21be-4c82-80d8-8f549893a43c,d1c86e40-49d7-4a86-9eff-445b054365e3,c3,c5,27,p2,?,surb={'id': 'a60e5b74-41bc-4d79-961e-f2e77f7cb221', 'route': ['p2', 'e1', 'i4', 'x8', 'p3', 'c3']}
1769755626.949282,RECEIVED,93fd3df3-e1dc-4652-92a0-c933a33ff859,33a585b0-702f-4b2c-8f51-dbde05ea3bdf,c3,c5,27,p2,?,surb={'id': 'a20e35b7-01fc-4e70-97cc-00c6d9145187', 'route': ['p2', 'e10', 'i9', 'x6', 'p3', 'c3']}
1769755627.2026594,RECEIVED,063a4882-1da5-431a-bbf0-8bfdd030f152,b467a6a4-52eb-4f08-9094-7376cb71deb2,c3,c5,27,p2,?,surb={'id': '01d4911c-dd6d-439a-a11a-23742a177333', 'route': ['p2', 'e8', 'i12', 'x9', 'p3', 'c3']}
1769755627.258146,RECEIVED,573e27a9-e92c-4614-bd1f-b9824c1b9731,e632a354-8c0c-4672-ace9-53b690ef12e3,c3,c5,27,p2,?,surb={'id': 'dbc3a052-b609-44d9-aa0b-ac85123b9dcd', 'route': ['p2', 'e4', 'i12', 'x3', 'p3', 'c3']}
1769755627.300953,SENT,db51f660-6909-4871-9d08-5ed9e2c06212,f68622df-622f-4ab1-b68a-a16d187e7ff4,c5,c3,3387,?,p2,
1769755627.3011222,CREATED,4ef3e17c-2fd4-4db2-b68f-2537fc1c475b,6924d70d-e52b-4587-8663-a2a0abcb7a37,c5,c3,27,?,?,surb={'id': 'e4d7b4cb-29c0-46b0-a0a2-1692123b38ae', 'route': ['p3', 'e12', 'i12', 'x3', 'p2', 'c5']}
1769755627.452697,SENT,21607f0e-5305-4c37-9507-09a391ff978e,81a83e6b-55c3-4752-9710-f49a4e0cb381,c5,c3,3385,?,p2,
1769755627.4527977,CREATED,afee0a1c-7ee0-478d-bf34-91c3165c0a3a,6924d70d-e52b-4587-8663-a2a0abcb7a37,c5,c3,27,?,?,surb={'id': 'e4d7b4cb-29c0-46b0-a0a2-1692123b38ae', 'route': ['p3', 'e12', 'i12', 'x3', 'p2', 'c5']}
1769755627.5018067,RECEIVED,d75f9718-65fd-4fac-bf20-3bee1ebb3dee,33a585b0-702f-4b2c-8f51-dbde05ea3bdf,c3,c5,27,p2,?,surb={'id': 'a20e35b7-01fc-4e70-97cc-00c6d9145187', 'route': ['p2', 'e10', 'i9', 'x6', 'p3', 'c3']}
1769755627.7548091,RECEIVED,9bff84d4-089a-4c99-bbce-f505f5562394,295c7a9b-a4df-4237-8a42-a3a27d1ada9f,c3,c5,26,p2,?,surb={'id': '2423bd9f-744d-4b1d-aa6f-cf4e320c4dad', 'route': ['p2', 'e7', 'i9', 'x6', 'p3', 'c3']}
1769755627.8884392,SENT,8d7dd76d-4762-445b-b079-dc90471b4310,688bc617-7956-45aa-9f36-693134706dcf,c5,c3,3383,?,p2,
1769755627.8885555,CREATED,62cf2232-0927-4f42-87e9-a03fdbf03bd4,001f328f-3ed5-4172-836a-7998a79b235c,c5,c3,27,?,?,surb={'id': '4f1c4e0b-0ad2-48eb-99d1-0c2db7523a24', 'route': ['p3', 'e6', 'i4', 'x4', 'p2', 'c5']}
1769755627.9241674,SENT,887464fa-060c-4c7a-a28e-c81959c15c28,35363d29-0649-44a8-9ce6-58425c127c05,c5,c3,3381,?,p2,
1769755627.9242685,CREATED,3589ccdd-c1af-4cdf-af41-ed65ee40f17d,001f328f-3ed5-4172-836a-7998a79b235c,c5,c3,27,?,?,surb={'id': '4f1c4e0b-0ad2-48eb-99d1-0c2db7523a24', 'route': ['p3', 'e6', 'i4', 'x4', 'p2', 'c5']}
1769755628.0737107,SENT,df0b7d84-b641-42f3-a7fe-0c581cb9a496,47c31312-7f7f-46cb-ab50-6915a8c64052,c5,c3,3383,?,p2,
1769755628.0738142,CREATED,4cb9de25-5f06-4744-84a7-adf54f6d1027,36e9681f-dc83-46de-8792-461b9bfdc10d,c5,c3,26,?,?,surb={'id': '5ae9506e-c183-4408-896a-ac2779f96376', 'route': ['p3', 'e1', 'i11', 'x8', 'p2', 'c5']}
1769755628.0926032,SENT,58099af9-271c-48af-9e5d-58eaa11c4cb2,233686ef-fe77-4bc2-9166-89a1bea1f45d,c5,c3,3360,?,p2,
1769755628.0927055,CREATED,5d660854-e0eb-4a4c-866a-353787119248,36e9681f-dc83-46de-8792-461b9bfdc10d,c5,c3,26,?,?,surb={'id': '5ae9506e-c183-4408-896a-ac2779f96376', 'route': ['p3', 'e1', 'i11', 'x8', 'p2', 'c5']}
1769755628.2154677,SENT,081b4a1b-ff3d-404d-bd2f-39750988ab33,47846336-d565-4267-884f-ab4b76d6be9d,c5,c3,3399,?,p2,
1769755628.2155688,CREATED,3ecc102b-9071-4812-a5e9-66b315698efe,61828c73-823f-496e-943e-7d8bba7700c0,c5,c3,27,?,?,surb={'id': 'c969e5b6-e9f2-4a6a-9d59-55638102c9fb', 'route': ['p3', 'e10', 'i7', 'x2', 'p2', 'c5']}
1769755628.2871056,SENT,493a98c7-4c96-4432-905a-e8e88017afb1,da72aba9-d832-42b7-9d14-bb0d094780d4,c5,c3,3386,?,p2,
1769755628.2872078,CREATED,3f5a1f8e-84fc-453f-a5e7-e58ede251070,61828c73-823f-496e-943e-7d8bba7700c0,c5,c3,27,?,?,surb={'id': 'c969e5b6-e9f2-4a6a-9d59-55638102c9fb', 'route': ['p3', 'e10', 'i7', 'x2', 'p2', 'c5']}
1769755628.3479297,SENT,248c9aaf-e593-4143-8eeb-b7af60383bb7,955e5686-d892-4759-82bd-e0e965073f2f,c5,c3,3376,?,p2,
1769755628.3481526,CREATED,83baf001-7ab8-4251-be8a-392e272769dd,29c8aa9d-59de-4b73-96f6-7debd1c4483d,c5,c3,27,?,?,surb={'id': '7016cb8f-597f-48fa-a1f9-3d3fe39fe918', 'route': ['p3', 'e6', 'i1', 'x9', 'p2', 'c5']}
1769755628.879801,RECEIVED,693de2ff-be24-4d7e-ab7b-413f137eff52,9815cc30-139f-43fe-b3c7-09ef40c5e375,c3,c5,27,p2,?,surb={'id': '1db4f6d7-6ae4-489d-bf7e-18e44a929d76', 'route': ['p2', 'e3', 'i5', 'x4', 'p3', 'c3']}
1769755628.9570308,RECEIVED,f8141324-3f56-4e3c-a460-09567509b252,2187bd42-0116-4bf5-9d29-adf17721588d,c3,c5,27,p2,?,surb={'id': '71b84b18-3e44-4405-97b6-0640516aa324', 'route': ['p2', 'e1', 'i8', 'x11', 'p3', 'c3']}
1769755629.2104306,RECEIVED,a1528357-21b6-44cd-ae85-a7ed0dead40c,1ad744c3-3f1c-4d3e-8a46-582c6b8a8cf7,c3,c5,27,p2,?,surb={'id': '4c97e999-f219-4f0f-98af-4006ed9a50f7', 'route': ['p2', 'e10', 'i12', 'x3', 'p3', 'c3']}
1769755629.4213476,SENT,3136319a-99e6-4e44-84a8-6d113457401b,d66a42dd-a247-4246-9290-64267b3ea626,c5,c3,3379,?,p2,
1769755629.421484,CREATED,38bcbba4-f6ff-429e-895e-6c28f84ec48d,29c8aa9d-59de-4b73-96f6-7debd1c4483d,c5,c3,27,?,?,surb={'id': '7016cb8f-597f-48fa-a1f9-3d3fe39fe918', 'route': ['p3', 'e6', 'i1', 'x9', 'p2', 'c5']}
1769755629.6822507,RECEIVED,1c569136-64ae-42ed-9c3a-37ea92ed35e5,e632a354-8c0c-4672-ace9-53b690ef12e3,c3,c5,27,p2,?,surb={'id': 'dbc3a052-b609-44d9-aa0b-ac85123b9dcd', 'route': ['p2', 'e4', 'i12', 'x3', 'p3', 'c3']}
1769755629.6977234,RECEIVED,6cf93736-111d-4247-8591-fcf8cc1c0210,272cc272-8973-49cb-ae01-7a2662b79fbd,c3,c5,26,p2,?,surb={'id': '5855be8a-23bb-446c-bb61-b905401a0efc', 'route': ['p2', 'e5', 'i8', 'x12', 'p3', 'c3']}
1769755629.7514691,RECEIVED,08612d2e-47e7-4759-a63b-5074d42e3ef3,ed0259af-fbfc-4652-bc78-ce7ac268dfc9,c3,c5,27,p2,?,surb={'id': 'a6facfea-b4b8-4f4b-a7a6-3bdf05472e37', 'route': ['p2', 'e12', 'i5', 'x3', 'p3', 'c3']}
1769755629.8195486,RECEIVED,3270a053-982f-463b-a017-248f26549da1,272cc272-8973-49cb-ae01-7a2662b79fbd,c3,c5,26,p2,?,surb={'id': '5855be8a-23bb-446c-bb61-b905401a0efc', 'route': ['p2', 'e5', 'i8', 'x12', 'p3', 'c3']}
1769755629.9016159,SENT,20ff9db0-fccd-4648-a6cc-06d3e949595a,4d0cbeb6-70c9-418d-ad92-0018d23df448,c5,c3,3396,?,p2,
1769755629.9017546,CREATED,d4328ba8-7a59-4696-a2b9-ac7c00fe71c1,10c94bc2-6b4c-484a-85f3-34b9e370e584,c5,c3,27,?,?,surb={'id': '6f8253c9-9897-44f2-81b0-ced98053b242', 'route': ['p3', 'e12', 'i1', 'x3', 'p2', 'c5']}
1769755630.0547879,RECEIVED,e85c9c2e-193d-4e23-9fdb-f9f1a4f1ea34,9815cc30-139f-43fe-b3c7-09ef40c5e375,c3,c5,27,p2,?,surb={'id': '1db4f6d7-6ae4-489d-bf7e-18e44a929d76', 'route': ['p2', 'e3', 'i5', 'x4', 'p3', 'c3']}
1769755630.2101858,SENT,5278cf08-62fc-466d-88d2-fa1188823df1,6a4f613b-cb89-4ddc-908b-560f2585ce6d,c5,c3,3388,?,p2,
1769755630.2103457,CREATED,21e3fa22-5ea1-4cce-a3ba-4b695684235b,10c94bc2-6b4c-484a-85f3-34b9e370e584,c5,c3,27,?,?,surb={'id': '6f8253c9-9897-44f2-81b0-ced98053b242', 'route': ['p3', 'e12', 'i1', 'x3', 'p2', 'c5']}
1769755630.3238907,RECEIVED,e7be61c7-73a8-4d01-abcc-e1410f973162,ed0259af-fbfc-4652-bc78-ce7ac268dfc9,c3,c5,27,p2,?,surb={'id': 'a6facfea-b4b8-4f4b-a7a6-3bdf05472e37', 'route': ['p2', 'e12', 'i5', 'x3', 'p3', 'c3']}
1769755630.3440895,RECEIVED,27992e19-04b6-45b7-99f9-456a8e80aab2,114f362a-1651-4ab1-8b76-26676e08f587,c3,c5,27,p2,?,surb={'id': '1303ae02-499b-43b2-8565-6ea889e394de', 'route': ['p2', 'e10', 'i2', 'x9', 'p3', 'c3']}
1769755630.6551986,SENT,8af05afa-e4f0-4984-a6c7-e718fe26d591,02c7026e-e06b-4350-a7f2-8b46a81401a2,c5,c3,3387,?,p2,
