timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769755317.995764,SENT,d16cdd9d-cfb9-408e-8c0f-a8cb2b17603c,f3ddbf06-44b3-49af-a92d-3ed54bb10f4d,c2,c3,3359,?,p2,
1769755317.9959388,CREATED,e654d77d-fafe-4f6c-92cb-499700ee9848,e9dd4d52-1ad9-4413-bdb7-631b7b22d73d,c2,c3,26,?,?,surb={'id': 'eca8ca1d-7949-4858-a58b-87658e352aef', 'route': ['p3', 'e10', 'i5', 'x4', 'p2', 'c2']}
1769755427.9021919,RECEIVED,b5d8275b-2aee-4c29-8860-cc06e6ef1045,92a6df6c-e670-46a7-9af8-d76b294ee780,c1,c2,27,p2,?,surb={'id': '44e20b3b-b875-4853-9b95-31a0dd54dbba', 'route': ['p2', 'e3', 'i7', 'x5', 'p1', 'c1']}
1769755427.9832487,RECEIVED,de829339-2b4f-4759-bff8-c96433ea47ff,c3bffd73-543d-4ec3-8a75-078a40130953,c1,c2,27,p2,?,surb={'id': 'c3ea5d04-5931-46db-8a8a-da422a22294c', 'route': ['p2', 'e4', 'i7', 'x7', 'p1', 'c1']}
1769755428.0863078,RECEIVED,94918ee5-d82b-4f99-b9cb-35ada3d59a7a,607af3e2-429e-48e8-a5f4-c7abef075a57,c4,c2,27,p2,?,surb={'id': 'eb45cb46-97cc-42db-aa18-8d929f998048', 'route': ['p2', 'e9', 'i4', 'x2', 'p1', 'c4']}
1769755428.0993087,RECEIVED,dd7f1e93-8f5e-48c3-a1fa-d38c8fa4f61a,ad2f5fd6-a01c-4044-8430-a3a977caff46,c1,c2,25,p2,?,surb={'id': 'dfdca3c2-d8fc-476c-abf9-f3b6f2dfcd43', 'route': ['p2', 'e5', 'i6', 'x3', 'p1', 'c1']}
1769755428.202946,RECEIVED,cafc52ee-e84b-47eb-9cc3-4bceb70cd545,dafc1d6d-bb16-4524-935a-42618bf79803,c4,c2,27,p2,?,surb={'id': 'a6ba527a-8952-4b6e-8a0e-7f54bfdfbc0c', 'route': ['p2', 'e4', 'i11', 'x4', 'p1', 'c4']}
1769755428.4323552,RECEIVED,9143e72e-5b5f-4b2b-8d3d-26f8ebce755d,4a1389fd-7ba0-458c-b32c-3c9de9bf3837,c1,c2,27,p2,?,surb={'id': '07efb62a-f886-4988-ab4f-ebd21c662524', 'route': ['p2', 'e10', 'i4', 'x5', 'p1', 'c1']}
1769755428.5449011,SENT,46819733-0485-4072-96b5-1a16e65e7f68,2b4bd4f2-a37e-4e71-8f46-284bd00ba0ef,c2,c3,3401,?,p2,
1769755428.5450346,CREATED,51eb5766-b606-48ec-b55e-5bc90bf95e75,39642a7c-227f-4ce4-821e-2e4b1fe230a2,c2,c3,26,?,?,surb={'id': '88badbbd-b542-4313-8cc3-2b27b037e886', 'route': ['p3', 'e3', 'i10', 'x12', 'p2', 'c2']}
1769755428.6871312,SENT,d00ece5a-3287-4318-be46-6f1007e1e25e,dc8f87bc-0758-4fe0-ae06-f002c1cf6001,c2,c3,3383,?,p2,
1769755428.6872709,CREATED,93d931c9-d588-44e4-8db6-06aa71222062,39642a7c-227f-4ce4-821e-2e4b1fe230a2,c2,c3,26,?,?,surb={'id': '88badbbd-b542-4313-8cc3-2b27b037e886', 'route': ['p3', 'e3', 'i10', 'x12', 'p2', 'c2']}
1769755428.7442162,RECEIVED,fa846822-9d13-48ae-88db-e316bfa98858,50d2377c-894d-4a42-bfb8-cc47b8b72854,c1,c2,27,p2,?,surb={'id': '1a10ed51-1d16-4562-8fc4-8f5b657b3766', 'route': ['p2', 'e4', 'i8', 'x7', 'p1', 'c1']}
1769755428.8601718,SENT,33f3b749-8963-4158-89bd-88ee05891315,09bee0ed-52f5-4825-a15e-10b7ac035d72,c2,c3,3397,?,p2,
1769755428.8602283,CREATED,412476fc-59ae-4d57-aa8e-e58c33862669,68539aba-ba45-4532-9d2f-6177e5477764,c2,c3,27,?,?,surb={'id': '3921ffdf-b2cf-4217-a04c-be15c3a93055', 'route': ['p3', 'e11', 'i7', 'x10', 'p2', 'c2']}
1769755428.8798668,RECEIVED,27c55620-877f-4fac-9edd-ff893c0fc74b,607af3e2-429e-48e8-a5f4-c7abef075a57,c4,c2,27,p2,?,surb={'id': 'eb45cb46-97cc-42db-aa18-8d929f998048', 'route': ['p2', 'e9', 'i4', 'x2', 'p1', 'c4']}
1769755428.974759,RECEIVED,b7c97a5c-faae-4941-854a-8eea6a566dde,f5b943eb-39d3-4e26-afab-c96a7060735d,c4,c2,27,p2,?,surb={'id': 'b7049506-cd78-49f8-92da-bf27221e9637', 'route': ['p2', 'e11', 'i8', 'x8', 'p1', 'c4']}
1769755429.0489323,SENT,4967619a-39f4-4574-8d79-9bb2bcd9d8d0,88faa0fc-cded-4f0c-88bd-09a8def9d813,c2,c3,3389,?,p2,
1769755429.049127,CREATED,87a1bf25-68dc-474b-be2e-8ca42901c972,68539aba-ba45-4532-9d2f-6177e5477764,c2,c3,27,?,?,surb={'id': '3921ffdf-b2cf-4217-a04c-be15c3a93055', 'route': ['p3', 'e11', 'i7', 'x10', 'p2', 'c2']}
1769755429.1755018,RECEIVED,f06f9165-a6ba-4f65-b176-68e9f7ee40a9,92a6df6c-e670-46a7-9af8-d76b294ee780,c1,c2,27,p2,?,surb={'id': '44e20b3b-b875-4853-9b95-31a0dd54dbba', 'route': ['p2', 'e3', 'i7', 'x5', 'p1', 'c1']}
1769755429.236699,RECEIVED,3286c064-47ed-4f90-a066-eb75a7bb28ea,3b6207d5-6c9c-4d60-b967-0dd66ee14792,c1,c2,27,p2,?,surb={'id': 'c7e6a433-0d63-4588-a3aa-5e89689127b0', 'route': ['p2', 'e11', 'i1', 'x12', 'p1', 'c1']}
1769755429.2588546,SENT,df6fbc73-a125-4b37-83d7-d707fec20dc4,790a7191-d5ef-4410-8d9a-8bc6b86fef36,c2,c3,3359,?,p2,
1769755429.25895,CREATED,bcf1fc75-db6d-4e7d-bfe4-f9bb32414772,0a3064e9-6b58-4ba7-8e57-47c1abc3264b,c2,c3,27,?,?,surb={'id': 'dd0cfc23-5bd5-4e3c-a9bb-4544c19fe189', 'route': ['p3', 'e6', 'i3', 'x12', 'p2', 'c2']}
1769755429.323145,RECEIVED,0aa11d0b-4d54-4b7f-92e0-2976040adbce,f33d5692-181a-4639-8586-e36bab899873,c4,c2,27,p2,?,surb={'id': '56a50b5c-f314-48af-ac5a-7f998ef15764', 'route': ['p2', 'e2', 'i12', 'x7', 'p1', 'c4']}
1769755429.3986936,RECEIVED,2df5b4f3-e047-47fe-8b4c-8ba0a67e27cc,50d2377c-894d-4a42-bfb8-cc47b8b72854,c1,c2,27,p2,?,surb={'id': '1a10ed51-1d16-4562-8fc4-8f5b657b3766', 'route': ['p2', 'e4', 'i8', 'x7', 'p1', 'c1']}
1769755429.4352865,RECEIVED,0afc122e-1747-48f9-9163-19d1648722cf,4847884f-1eab-4e39-bbcd-3196691194f0,c1,c2,26,p2,?,surb={'id': '8f1e9ea2-7adb-4681-9451-a9635feb85bb', 'route': ['p2', 'e11', 'i2', 'x6', 'p1', 'c1']}
1769755429.5137832,RECEIVED,cf9fc91b-a7b5-4cfc-9888-ad274bd38b46,3b6207d5-6c9c-4d60-b967-0dd66ee14792,c1,c2,27,p2,?,surb={'id': 'c7e6a433-0d63-4588-a3aa-5e89689127b0', 'route': ['p2', 'e11', 'i1', 'x12', 'p1', 'c1']}
1769755429.5296912,RECEIVED,386e822c-809a-4e1d-b91b-711910bb42c4,7215b9e5-008f-493e-a621-a83d1a4d7f6f,c4,c2,27,p2,?,surb={'id': 'be8e4a2a-2c6c-41c9-bb09-22d24a0258c4', 'route': ['p2', 'e6', 'i12', 'x6', 'p1', 'c4']}
1769755429.5633473,SENT,74c9c00e-2bfe-42ef-a05b-653a10cb7104,10419fe9-0858-4964-ba2e-27ea220712a6,c2,c3,3399,?,p2,
1769755429.563439,CREATED,3eba4869-bab5-49f2-8f8f-1b4ebf2e32b7,0a3064e9-6b58-4ba7-8e57-47c1abc3264b,c2,c3,27,?,?,surb={'id': 'dd0cfc23-5bd5-4e3c-a9bb-4544c19fe189', 'route': ['p3', 'e6', 'i3', 'x12', 'p2', 'c2']}
1769755429.638668,SENT,cfedb5c4-c5f9-4485-88f9-bb080a5bf31e,c6a394cc-6f25-405f-8dff-bd242ce85dc1,c2,c3,3404,?,p2,
1769755429.6387594,CREATED,25fe6acc-89fd-4633-b76e-7ff0a3a7e9e1,5edd1a36-6acc-4d12-9424-9be5ff522ac6,c2,c3,27,?,?,surb={'id': '0f36fa2b-dfa2-41bd-aa98-781e77b60161', 'route': ['p3', 'e1', 'i12', 'x6', 'p2', 'c2']}
1769755429.6605916,RECEIVED,e3b76303-79b6-4598-9820-d4a925d6a5d5,4a6e6a46-a7a0-4917-8287-d1aafc418856,c1,c2,27,p2,?,surb={'id': '71d5d44d-fbb0-4a3d-a8f9-71250c4e5c2a', 'route': ['p2', 'e7', 'i4', 'x8', 'p1', 'c1']}
1769755429.809405,SENT,99ae6de2-fb11-4915-88d4-c5bb99f678c5,0a68db7e-f465-4e0d-843d-5bb26691e4cb,c2,c3,3394,?,p2,
1769755429.8094754,CREATED,ec3be1b9-c351-4fdb-812d-8ae401c24317,5edd1a36-6acc-4d12-9424-9be5ff522ac6,c2,c3,27,?,?,surb={'id': '0f36fa2b-dfa2-41bd-aa98-781e77b60161', 'route': ['p3', 'e1', 'i12', 'x6', 'p2', 'c2']}
1769755429.8749254,RECEIVED,bfca9ddc-1ade-4dd3-bca3-fd34655b3f2e,4847884f-1eab-4e39-bbcd-3196691194f0,c1,c2,26,p2,?,surb={'id': '8f1e9ea2-7adb-4681-9451-a9635feb85bb', 'route': ['p2', 'e11', 'i2', 'x6', 'p1', 'c1']}
1769755430.33729,RECEIVED,3ff32db9-72c1-4852-aa02-307da7aa4a1b,7122ac0f-cf99-49c6-be95-45db189cbfdb,c1,c2,27,p2,?,surb={'id': '86b16bf1-79a4-4813-9481-c4c18676d932', 'route': ['p2', 'e1', 'i11', 'x5', 'p1', 'c1']}
1769755430.358296,SENT,0ab7a559-8d02-466f-886d-0e244c81d334,9b1ac4e6-b523-4cb3-9963-f8059c3bc100,c2,c3,3356,?,p2,
1769755430.3584428,CREATED,ead64efe-a723-4d18-b477-b547b2388737,3fbf907a-f18b-436d-9889-3fc323ab1c2d,c2,c3,25,?,?,surb={'id': 'bc6debd1-2f56-40fc-aaaf-42815705bf20', 'route': ['p3', 'e11', 'i5', 'x2', 'p2', 'c2']}
1769755430.3719862,SENT,6b4f44e6-87a4-4077-b037-967c836c51b7,8b8926fc-d781-4d13-a817-4cb3e54d3a6a,c2,c3,3383,?,p2,
1769755430.372236,CREATED,ec7c8442-e09a-4335-8029-1a00f9152caf,3fbf907a-f18b-436d-9889-3fc323ab1c2d,c2,c3,25,?,?,surb={'id': 'bc6debd1-2f56-40fc-aaaf-42815705bf20', 'route': ['p3', 'e11', 'i5', 'x2', 'p2', 'c2']}
1769755430.5318959,RECEIVED,c6bb883f-f49b-481c-a2e6-c3dd7a50c4a2,f33d5692-181a-4639-8586-e36bab899873,c4,c2,27,p2,?,surb={'id': '56a50b5c-f314-48af-ac5a-7f998ef15764', 'route': ['p2', 'e2', 'i12', 'x7', 'p1', 'c4']}
1769755430.633124,RECEIVED,dd84d778-46cc-4756-8841-91549bb9e1a5,c198126e-1749-415a-9527-5a5d3a396fbc,c4,c2,27,p2,?,surb={'id': 'a599813f-7504-4ed3-9466-f677e788afad', 'route': ['p2', 'e12', 'i4', 'x12', 'p1', 'c4']}
1769755431.1515534,RECEIVED,e672f95b-8a34-4dad-b5c8-8cd2e2459c77,d1afef15-e518-4a6d-b03b-f04cb9e25ab6,c4,c2,27,p2,?,surb={'id': '6bbb18e9-cd64-4905-b4d5-c4cc3fee7ab4', 'route': ['p2', 'e8', 'i12', 'x6', 'p1', 'c4']}
1769755431.268399,RECEIVED,c317fb4d-a965-48b5-b0d3-d116a9e22311,7122ac0f-cf99-49c6-be95-45db189cbfdb,c1,c2,27,p2,?,surb={'id': '86b16bf1-79a4-4813-9481-c4c18676d932', 'route': ['p2', 'e1', 'i11', 'x5', 'p1', 'c1']}
1769755431.3848648,SENT,99251cb7-9c56-4ee6-936c-2e24b0d3676b,5cba70d1-7eb0-4e04-979b-3dcda46a969f,c2,c3,3391,?,p2,
1769755431.3849533,CREATED,f3be7447-e174-40af-b87b-50bfd93bb6a4,bcf1c3f1-0161-43f9-bfff-9cac41e4fa6b,c2,c3,27,?,?,surb={'id': '0fd0df4d-d570-46e0-a547-915844ec1915', 'route': ['p3', 'e11', 'i9', 'x10', 'p2', 'c2']}
1769755431.4590814,SENT,3abd8aa4-d0a6-42b3-a4db-add992129f90,1026360f-a5c7-4f93-8ca5-a81f11f2b9b5,c2,c3,3392,?,p2,
1769755431.459201,CREATED,76721216-5966-4416-828f-ffc9c615c682,bcf1c3f1-0161-43f9-bfff-9cac41e4fa6b,c2,c3,27,?,?,surb={'id': '0fd0df4d-d570-46e0-a547-915844ec1915', 'route': ['p3', 'e11', 'i9', 'x10', 'p2', 'c2']}
1769755431.5897086,SENT,ec2d9d55-e28b-4bfb-b169-e55ffefd2a50,933c9871-757c-4046-a58c-acba6b1b6f68,c2,c3,3387,?,p2,
1769755431.589857,CREATED,ac667699-fb74-4dbb-a3df-5e399f73fd73,e08f3527-6f37-4cf5-a770-3c2e76039a76,c2,c3,27,?,?,surb={'id': '9098265f-dd82-492d-b47d-f148efc56409', 'route': ['p3', 'e10', 'i6', 'x11', 'p2', 'c2']}
1769755431.7299664,SENT,7ceaf01e-0747-4ab4-a5e8-a741cf660968,24a09ce3-bde8-4dd3-bd16-22abc9f671c6,c2,c3,3380,?,p2,
1769755431.730418,CREATED,ef367258-ff50-4068-8433-3f6ee06279b9,e08f3527-6f37-4cf5-a770-3c2e76039a76,c2,c3,27,?,?,surb={'id': '9098265f-dd82-492d-b47d-f148efc56409', 'route': ['p3', 'e10', 'i6', 'x11', 'p2', 'c2']}
1769755431.7765787,RECEIVED,d90d0254-1e53-4e88-8230-904394d9f486,1c56ffc0-db70-4bdd-9026-30177fb8a2d5,c1,c2,27,p2,?,surb={'id': '1a2a6b90-d664-46d3-acc9-2e9660389e80', 'route': ['p2', 'e4', 'i1', 'x5', 'p1', 'c1']}
1769755431.8771977,SENT,7a84a5d1-3b15-4313-af78-120c890723ce,0257937f-2243-45f9-8b8c-fb4a3c981099,c2,c3,3407,?,p2,
1769755431.8772788,CREATED,91c572b7-1ebb-4e56-a012-45305bcd61a3,88fe4904-0424-4a6c-b34c-2625436b7550,c2,c3,27,?,?,surb={'id': 'f0b81a20-b3ae-47a1-b8b6-a8ac244d3cd0', 'route': ['p3', 'e10', 'i3', 'x8', 'p2', 'c2']}
1769755431.9479725,SENT,d5b91729-da26-4309-8144-ee4ae5678101,b6a81eb1-f63f-4863-8f94-fe77f2261712,c2,c3,3383,?,p2,
1769755431.948058,CREATED,21f72a30-8d30-47d0-8436-d2ad366aa4f9,88fe4904-0424-4a6c-b34c-2625436b7550,c2,c3,27,?,?,surb={'id': 'f0b81a20-b3ae-47a1-b8b6-a8ac244d3cd0', 'route': ['p3', 'e10', 'i3', 'x8', 'p2', 'c2']}
1769755431.9607022,RECEIVED,952c8bac-3807-4b9d-87b0-a3a885ab4bf5,1c56ffc0-db70-4bdd-9026-30177fb8a2d5,c1,c2,27,p2,?,surb={'id': '1a2a6b90-d664-46d3-acc9-2e9660389e80', 'route': ['p2', 'e4', 'i1', 'x5', 'p1', 'c1']}
1769755432.0827565,SENT,7eebb2c8-daa7-4ce2-bd26-2d16b96561a1,be45bea9-f5e5-4d68-9e24-523b58b19b3d,c2,c3,3377,?,p2,
1769755432.082833,CREATED,34826b00-d39b-4e7d-8c1a-3e0a28c73b75,33a243b6-37cf-45fa-ad1a-3e1828622663,c2,c3,27,?,?,surb={'id': 'c6952b3b-0ef2-488a-b8a4-ed06e1859982', 'route': ['p3', 'e1', 'i8', 'x9', 'p2', 'c2']}
1769755432.1242955,RECEIVED,8c991433-cd03-4016-8299-f12a4cc86221,5ff73985-a34c-49d2-9bb5-449122d03252,c1,c2,27,p2,?,surb={'id': '65f38ed8-819d-4021-87cb-8c56d12fb478', 'route': ['p2', 'e8', 'i5', 'x3', 'p1', 'c1']}
1769755432.2239628,SENT,54017426-fa6a-4279-93fd-488362b42cac,fb4470c6-6db2-444a-a203-a9744c207edf,c2,c3,3360,?,p2,
1769755432.224999,CREATED,09f3362d-3d2a-4648-9c2c-767c495ec8ca,33a243b6-37cf-45fa-ad1a-3e1828622663,c2,c3,27,?,?,surb={'id': 'c6952b3b-0ef2-488a-b8a4-ed06e1859982', 'route': ['p3', 'e1', 'i8', 'x9', 'p2', 'c2']}
1769755432.2703633,RECEIVED,bba3593a-1120-4db9-b768-6460634cee10,fd1f92bd-eda6-4e12-b82f-22d2e07f38f9,c1,c2,27,p2,?,surb={'id': '9bbe4a9a-90a2-4e55-91b5-6b1a7b8e754c', 'route': ['p2', 'e8', 'i5', 'x10', 'p1', 'c1']}
1769755432.491076,RECEIVED,9cf1c633-8bf8-40f6-9020-99ab08df554f,3bf73702-4eac-4f0b-9557-e8d5c9401438,c4,c2,26,p2,?,surb={'id': '02c37d44-7be2-4903-875b-051cf830036f', 'route': ['p2', 'e6', 'i6', 'x11', 'p1', 'c4']}
1769755432.590563,SENT,5ed74c74-a5a2-4502-9650-da2bb8566ef9,a06d0887-0757-44fa-9ec7-9de5702b69e0,c2,c3,3375,?,p2,
1769755432.5906332,CREATED,dbd4069a-9364-42c2-836a-595a09150daf,460181f0-c92c-4d52-8cae-4ae0574a6cef,c2,c3,27,?,?,surb={'id': 'd31738be-7392-4c09-ace5-f86fb5c84774', 'route': ['p3', 'e1', 'i10', 'x2', 'p2', 'c2']}
1769755432.6341617,RECEIVED,5091c59a-1849-40fd-a3f1-6501661a3007,c3e1297d-54f5-41c6-b1f8-1de0ecd7dad6,c1,c2,27,p2,?,surb={'id': 'cfae94ba-7c0c-4c90-a509-b75320b0e554', 'route': ['p2', 'e6', 'i3', 'x3', 'p1', 'c1']}
1769755433.0198598,RECEIVED,e5f6b844-e33c-41df-9e11-8c4c302eb3dc,d1afef15-e518-4a6d-b03b-f04cb9e25ab6,c4,c2,27,p2,?,surb={'id': '6bbb18e9-cd64-4905-b4d5-c4cc3fee7ab4', 'route': ['p2', 'e8', 'i12', 'x6', 'p1', 'c4']}
1769755433.1253583,RECEIVED,7d2988e2-cfb6-40e9-b9c3-20bbd31fbb28,a94573b2-395a-44fb-b935-dae49de2df57,c4,c2,27,p2,?,surb={'id': '167b8780-fe2c-4232-83e5-6bc2f9f28276', 'route': ['p2', 'e2', 'i1', 'x8', 'p1', 'c4']}
1769755433.178593,RECEIVED,de0f0842-d6a2-496e-a795-83110904c8bc,c198126e-1749-415a-9527-5a5d3a396fbc,c4,c2,27,p2,?,surb={'id': 'a599813f-7504-4ed3-9466-f677e788afad', 'route': ['p2', 'e12', 'i4', 'x12', 'p1', 'c4']}
1769755433.3286393,SENT,c841462d-3140-4a0f-96a7-500b78d2fbeb,51e46155-ef3f-4df6-be00-937743f0364e,c2,c3,3384,?,p2,
1769755433.3287752,CREATED,239077d0-e146-4a75-97c3-76a47811d4d3,460181f0-c92c-4d52-8cae-4ae0574a6cef,c2,c3,27,?,?,surb={'id': 'd31738be-7392-4c09-ace5-f86fb5c84774', 'route': ['p3', 'e1', 'i10', 'x2', 'p2', 'c2']}
1769755433.4733553,RECEIVED,bfca2846-00af-46c7-808e-ce76ec5277bf,fd1f92bd-eda6-4e12-b82f-22d2e07f38f9,c1,c2,27,p2,?,surb={'id': '9bbe4a9a-90a2-4e55-91b5-6b1a7b8e754c', 'route': ['p2', 'e8', 'i5', 'x10', 'p1', 'c1']}
1769755433.505879,SENT,51aed74f-379a-4189-a3ba-8552a968fb88,2594f5bf-49e2-4ba0-ae91-32e07cddc3ee,c2,c3,3396,?,p2,
1769755433.5063398,CREATED,0250b24f-b0d8-44c5-9977-569b716ee5a2,dd79e528-e576-41bf-a25d-9aed7d5c0c4b,c2,c3,27,?,?,surb={'id': '82d9c4b1-7866-44b3-9c35-ef87e81755af', 'route': ['p3', 'e5', 'i12', 'x4', 'p2', 'c2']}
1769755433.549645,RECEIVED,5fd5b312-fa7f-4f4c-a6ce-0e515a81b45c,c5840432-79f6-44d6-a16e-8cbceb4e1097,c4,c2,27,p2,?,surb={'id': '30640ed9-c5aa-4892-8a25-f1ef5e55d4f4', 'route': ['p2', 'e11', 'i12', 'x1', 'p1', 'c4']}
1769755433.6013217,SENT,67ebce4a-066b-4c5b-9fbd-c6c89dffaf4a,bd5bb32a-8aa7-479e-998d-48282564a9a2,c2,c3,3371,?,p2,
1769755433.6013854,CREATED,65b8e9de-4c46-4758-906f-669f50eb4ed5,dd79e528-e576-41bf-a25d-9aed7d5c0c4b,c2,c3,27,?,?,surb={'id': '82d9c4b1-7866-44b3-9c35-ef87e81755af', 'route': ['p3', 'e5', 'i12', 'x4', 'p2', 'c2']}
1769755433.7277193,RECEIVED,9cd9c420-97a6-4f09-b086-c8dbdcc3dc42,a94573b2-395a-44fb-b935-dae49de2df57,c4,c2,27,p2,?,surb={'id': '167b8780-fe2c-4232-83e5-6bc2f9f28276', 'route': ['p2', 'e2', 'i1', 'x8', 'p1', 'c4']}
1769755433.9071982,RECEIVED,c58b0cd3-6c7d-4c06-87d1-6537afca076e,446fd2e1-8895-45d8-a14a-5c4893a8ae2e,c1,c2,27,p2,?,surb={'id': '1c291906-dce5-4504-8fa5-914a4960c9d1', 'route': ['p2', 'e3', 'i6', 'x7', 'p1', 'c1']}
1769755434.0583525,SENT,09d8e042-c638-4d79-86b2-1c9d715968fb,32de6e91-162f-40f4-964a-6f4097c1513d,c2,c3,3404,?,p2,
1769755434.058488,CREATED,ab44aaa7-7f30-49cd-857e-878000d345e8,0e8108f6-b3a9-41ce-8149-1201c1e7b494,c2,c3,27,?,?,surb={'id': 'eefad198-8673-4d9f-bffc-f8dbb6dbbaac', 'route': ['p3', 'e12', 'i4', 'x10', 'p2', 'c2']}
1769755434.1672072,RECEIVED,0c0488d7-01ee-44b4-8d17-e41a179df6aa,20315499-e798-4e2e-8d64-f77550af6f83,c4,c2,27,p2,?,surb={'id': '1badf2b6-bd4f-4535-a28b-8f353cf6b899', 'route': ['p2', 'e9', 'i9', 'x2', 'p1', 'c4']}
1769755434.1851285,RECEIVED,2a6ad9e2-c497-4010-a5bd-c5952d2a91dc,c3e1297d-54f5-41c6-b1f8-1de0ecd7dad6,c1,c2,27,p2,?,surb={'id': 'cfae94ba-7c0c-4c90-a509-b75320b0e554', 'route': ['p2', 'e6', 'i3', 'x3', 'p1', 'c1']}
1769755434.204158,RECEIVED,42fdfa26-b1a3-470f-a9d3-0bb8420d9db9,5ff73985-a34c-49d2-9bb5-449122d03252,c1,c2,27,p2,?,surb={'id': '65f38ed8-819d-4021-87cb-8c56d12fb478', 'route': ['p2', 'e8', 'i5', 'x3', 'p1', 'c1']}
1769755434.2200615,RECEIVED,5fbc412d-5a5c-4578-97d1-2a9e07ce5b6b,8ae97954-ccf4-4e88-b240-262b0e71c83f,c4,c2,26,p2,?,surb={'id': '06fc21eb-c6d1-4f8e-8e36-94c8475a5025', 'route': ['p2', 'e4', 'i4', 'x9', 'p1', 'c4']}
1769755434.7850804,RECEIVED,738707b5-c666-438f-803c-1dc09794807d,639b0b2c-5fce-40a6-a69f-522e2ec8a963,c1,c2,27,p2,?,surb={'id': 'b66665db-8104-4b8b-8865-c1caee6a62ab', 'route': ['p2', 'e12', 'i3', 'x2', 'p1', 'c1']}
1769755434.8118265,RECEIVED,6552fdd5-3342-4bc6-af64-39185529e0c3,25977840-daf5-46f9-a33a-a2a9ce64316f,c1,c2,27,p2,?,surb={'id': '525b9a3a-4f53-406a-b66f-51ae7dbaca83', 'route': ['p2', 'e9', 'i5', 'x8', 'p1', 'c1']}
1769755434.9032238,RECEIVED,339a0a9c-9048-4fa7-8057-33beb1c65cb7,8ae97954-ccf4-4e88-b240-262b0e71c83f,c4,c2,26,p2,?,surb={'id': '06fc21eb-c6d1-4f8e-8e36-94c8475a5025', 'route': ['p2', 'e4', 'i4', 'x9', 'p1', 'c4']}
1769755435.0432675,RECEIVED,0e16f994-2903-4bfb-9b41-d5c3b0a8a745,c5840432-79f6-44d6-a16e-8cbceb4e1097,c4,c2,27,p2,?,surb={'id': '30640ed9-c5aa-4892-8a25-f1ef5e55d4f4', 'route': ['p2', 'e11', 'i12', 'x1', 'p1', 'c4']}
1769755435.0952463,RECEIVED,cc87367c-1de6-4d25-b903-54fcb6d83ee5,20315499-e798-4e2e-8d64-f77550af6f83,c4,c2,27,p2,?,surb={'id': '1badf2b6-bd4f-4535-a28b-8f353cf6b899', 'route': ['p2', 'e9', 'i9', 'x2', 'p1', 'c4']}
1769755435.2720325,RECEIVED,d225019c-9e74-463c-8edd-71b7443e373d,dca15d5e-c99d-4601-a205-d74396d015e1,c4,c2,27,p2,?,surb={'id': 'ff2dd90e-c728-4875-bf2d-cb7b0c753426', 'route': ['p2', 'e4', 'i9', 'x6', 'p1', 'c4']}
1769755435.4453726,RECEIVED,686a577d-0141-4622-bce0-bc4c79abc48d,639b0b2c-5fce-40a6-a69f-522e2ec8a963,c1,c2,27,p2,?,surb={'id': 'b66665db-8104-4b8b-8865-c1caee6a62ab', 'route': ['p2', 'e12', 'i3', 'x2', 'p1', 'c1']}
1769755435.612738,SENT,add7a09d-83fd-4033-a14f-5d73b70cb9eb,059ae9e0-1ff4-4a00-b6f3-c03b18d81ccd,c2,c3,3391,?,p2,
1769755435.6128871,CREATED,b9115a3e-29fc-48aa-ad68-823ca82424d3,0e8108f6-b3a9-41ce-8149-1201c1e7b494,c2,c3,27,?,?,surb={'id': 'eefad198-8673-4d9f-bffc-f8dbb6dbbaac', 'route': ['p3', 'e12', 'i4', 'x10', 'p2', 'c2']}
1769755435.6897743,RECEIVED,aa16457f-a40b-4a57-a9aa-72f911c5d045,3bf73702-4eac-4f0b-9557-e8d5c9401438,c4,c2,26,p2,?,surb={'id': '02c37d44-7be2-4903-875b-051cf830036f', 'route': ['p2', 'e6', 'i6', 'x11', 'p1', 'c4']}
1769755436.1758401,SENT,5370317e-1d3f-462b-b566-8ef9ce1f3ee9,04788591-a6fc-44be-a0ad-6b8fdf5bae3c,c2,c3,3380,?,p2,
1769755436.1759903,CREATED,b5990488-3ca3-44b2-979a-6ea51bfebd85,604800cf-50aa-496f-9267-68107adba080,c2,c3,27,?,?,surb={'id': '41e4d428-8551-4111-8eda-d4b870061080', 'route': ['p3', 'e4', 'i7', 'x9', 'p2', 'c2']}
1769755436.5783103,RECEIVED,42fe86cb-3970-42f9-b456-b63d81c84378,104c28e3-d265-461f-a7e7-41f0fe133e76,c1,c2,27,p2,?,surb={'id': '8ddc9917-967e-4ff2-aa83-f7b686c7782f', 'route': ['p2', 'e2', 'i11', 'x4', 'p1', 'c1']}
1769755436.9897044,RECEIVED,be98b763-1e71-43a8-be36-deb54d9ad3ed,bf78d53c-33b1-4744-be50-6e2b8011ea09,c1,c2,27,p2,?,surb={'id': '5e3a856a-a35b-4a2f-8af8-c351ff2d55c5', 'route': ['p2', 'e5', 'i10', 'x9', 'p1', 'c1']}
1769755437.0896294,SENT,50bf94ae-8dd9-4802-acf3-8e2cadfda85f,7bf3328a-774b-4f26-9775-79d5ee7931b5,c2,c3,3352,?,p2,
1769755437.0897758,CREATED,4ab9df27-b32e-4005-8425-21e77d60cb9a,604800cf-50aa-496f-9267-68107adba080,c2,c3,27,?,?,surb={'id': '41e4d428-8551-4111-8eda-d4b870061080', 'route': ['p3', 'e4', 'i7', 'x9', 'p2', 'c2']}
