timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769749150.3606732,SENT,9aef9db8-b243-4818-92a8-8699775a69e6,15e7ae53-24d9-49f2-a198-12c52a279195,c3,c1,3378,?,p3,
1769749150.3608513,CREATED,e7ef04d8-ad61-4bbc-bd6a-ca943ea0b452,f0a325db-99ef-49f4-9a09-bccc133fca07,c3,c1,26,?,?,surb={'id': '4bb8042a-2f03-4d5a-a543-61b7fbee2075', 'route': ['p1', 'e3', 'i4', 'x7', 'p3', 'c3']}
1769749453.9283996,SENT,3875ed51-bf19-471f-951d-fb2b41ff522d,4cb2f426-f6e8-48c4-8dfe-fa0ebab50b0f,c3,c1,3404,?,p3,
1769749453.9285488,CREATED,b8459035-e917-4abf-b168-c39beeba9d6a,3033e2d8-c5cd-4b8e-beca-a15328fd59d4,c3,c1,27,?,?,surb={'id': '594ee9ac-d382-4607-9652-789b48251c27', 'route': ['p1', 'e10', 'i7', 'x10', 'p3', 'c3']}
1769749454.108178,RECEIVED,a9184803-1ae9-4b4c-9537-a451892e0ca1,fb4f1603-1549-4065-bfd7-6068f5439b04,c4,c3,27,p3,?,surb={'id': '48b60c4c-517a-446c-9f27-d9361bc5040c', 'route': ['p3', 'e5', 'i9', 'x11', 'p1', 'c4']}
1769749454.1214259,RECEIVED,4ed50a85-9990-48f3-bf4f-cd6494c021f6,3751b8e4-a622-4bb8-80c6-0b21c3bfb582,c4,c3,27,p3,?,surb={'id': 'f63a5725-4a2b-4991-b251-195eb6a8cd32', 'route': ['p3', 'e8', 'i3', 'x8', 'p1', 'c4']}
1769749454.1412292,RECEIVED,baba6cdf-9d43-4831-a8a4-529c7b426e70,e0210a3b-67e0-4cfb-b4f0-d7985d4f537e,c5,c3,27,p3,?,surb={'id': '83d99a26-8707-4438-bf84-43e20272bccc', 'route': ['p3', 'e1', 'i8', 'x3', 'p2', 'c5']}
1769749454.2084045,RECEIVED,8cb2cf5b-1607-4460-a528-56efcda82ed6,1dbd4f6f-8142-4936-847a-64809647340d,c5,c3,27,p3,?,surb={'id': '642ea87a-a392-4e53-a78d-adbbf409993f', 'route': ['p3', 'e10', 'i4', 'x12', 'p2', 'c5']}
1769749454.315007,SENT,7d8aff52-fe9e-4295-a3b9-d5a0eb8518d8,3ac3d39f-e59c-4431-be64-3bf38fc485d2,c3,c1,3396,?,p3,
1769749454.315328,CREATED,2bcb4ca9-b554-4718-8ec1-82a9640ca288,61fc6baa-1cc3-46ea-9af4-9a5a6a356b9a,c3,c1,27,?,?,surb={'id': 'c1a09545-88a7-4da9-9880-aa5e41535373', 'route': ['p1', 'e9', 'i8', 'x10', 'p3', 'c3']}
1769749454.5713747,RECEIVED,cce2b2b3-b851-4efa-b522-fc3cbdf7d09e,67a2d306-a291-4384-9f2b-47144e8f1d34,c5,c3,27,p3,?,surb={'id': 'e96e3048-76f3-4279-aab7-4523d6a171a2', 'route': ['p3', 'e12', 'i6', 'x12', 'p2', 'c5']}
1769749454.6250625,RECEIVED,0e78696d-3977-4990-92d0-cc9b52404710,30c1d399-86a8-430c-9cfb-60e10020d62d,c4,c3,26,p3,?,surb={'id': 'dbb34792-5dfa-4285-8045-73d30fa9df0d', 'route': ['p3', 'e4', 'i2', 'x10', 'p1', 'c4']}
1769749454.9491324,RECEIVED,2a480a95-b5b1-4078-a20a-5296acb080bc,0b7ad63a-e50a-485f-aa9d-cbc79862699a,c5,c3,27,p3,?,surb={'id': '82c0e04e-46d7-4d0f-9dda-a8cd87aed827', 'route': ['p3', 'e10', 'i2', 'x9', 'p2', 'c5']}
1769749454.9756756,RECEIVED,a089d3f8-0aa8-4dc6-81ef-8f38b31dc351,04a405a3-1af4-4635-b7ee-215eb45b354f,c5,c3,27,p3,?,surb={'id': 'da19e5ab-3453-4575-a08f-de32b902bc6c', 'route': ['p3', 'e7', 'i7', 'x2', 'p2', 'c5']}
1769749454.9837809,SENT,1c19d310-44b0-4cb1-a7fc-eb63b71134b7,3f0ab1dc-4752-4d70-88c0-1ed97e8b143b,c3,c1,3391,?,p3,
1769749454.9839272,CREATED,385cfce5-ebd7-4444-9340-e78b6b63d101,a590c0f6-1997-4efb-a547-b16a439bcbfb,c3,c1,27,?,?,surb={'id': 'eeb842b9-2c47-4b0e-985b-0925bf630fe9', 'route': ['p1', 'e8', 'i9', 'x11', 'p3', 'c3']}
1769749455.013267,RECEIVED,5e58c188-48d2-4789-ac7a-9e11c8c99708,63108f5a-e6b6-4a03-8b16-e1cc10857800,c4,c3,27,p3,?,surb={'id': 'a08aaef4-e3e4-46f7-b0ca-5badd138139f', 'route': ['p3', 'e8', 'i2', 'x10', 'p1', 'c4']}
1769749455.0756817,RECEIVED,20da018b-9b3f-4a8a-bbaf-04738618c01d,4c31e93c-dc12-46c2-8d03-debd13430006,c4,c3,27,p3,?,surb={'id': '5f799d6e-7572-4e56-9f20-a522a53f6088', 'route': ['p3', 'e10', 'i9', 'x2', 'p1', 'c4']}
1769749455.1402838,SENT,75def34c-c225-48f6-9dfb-36c9f11facad,1245120f-57a5-4d7e-864b-30fb4ca38ead,c3,c1,3401,?,p3,
1769749455.1404333,CREATED,8393acbf-a59a-4050-8f50-b8b26ec27b6d,a3f9ee06-5d36-40ba-96ee-8c440b29ce36,c3,c1,26,?,?,surb={'id': '0bc43c2e-cec3-4f32-9e51-811cfc43a726', 'route': ['p1', 'e9', 'i8', 'x6', 'p3', 'c3']}
1769749455.6274796,RECEIVED,bf07f26d-caa3-4897-a3bb-d0e94152fb8d,11390fba-a5c4-4267-ad57-81d49bb6dcea,c4,c3,27,p3,?,surb={'id': 'ca4cb919-c2d6-4101-b6ea-982309592186', 'route': ['p3', 'e2', 'i5', 'x7', 'p1', 'c4']}
1769749455.705128,RECEIVED,3782fb69-aa23-41bf-908d-d4f8ccbe41a2,de9a55f3-30d1-4f4b-b4d8-02e260528e7d,c4,c3,26,p3,?,surb={'id': '3185da55-f253-4509-97e3-0f76e04f5e34', 'route': ['p3', 'e12', 'i10', 'x8', 'p1', 'c4']}
1769749455.721405,RECEIVED,a0a4a997-1d88-4669-b910-b36ac05c06d5,552ed682-80d2-4c7b-8c39-200bfc693680,c4,c3,27,p3,?,surb={'id': 'b0006339-6346-4f12-8152-9cad5960d8f0', 'route': ['p3', 'e12', 'i11', 'x8', 'p1', 'c4']}
1769749455.9735334,RECEIVED,6a63fefa-cf94-41c4-acf2-5d6be90735d6,e2cb114f-84d9-44fb-901a-5638eeed2270,c4,c3,27,p3,?,surb={'id': 'b055fbe0-595d-4848-93d0-0709f273a7ef', 'route': ['p3', 'e6', 'i6', 'x12', 'p1', 'c4']}
1769749455.9872942,RECEIVED,42ada6a3-80e6-47e2-ba79-0c4e139bbe49,87f06dba-3d14-4f2e-aedc-609527a97fa8,c5,c3,27,p3,?,surb={'id': '924df18a-e9bc-4eaa-9d5c-809a1c6f1dc1', 'route': ['p3', 'e10', 'i10', 'x1', 'p2', 'c5']}
1769749455.9945545,SENT,0eaf994e-3b93-4aa7-ad27-984d3e60b8bd,a1c8970f-32d4-4945-a85b-9d9faaccfc0f,c3,c1,3383,?,p3,
1769749455.99463,CREATED,0d15291d-7c77-4342-ba0c-81dc2f5b01ea,883433ab-13a6-404e-be79-2eed811cac2f,c3,c1,27,?,?,surb={'id': '11e82aa2-0fdc-4eb9-ace2-d0a2fcbf9b42', 'route': ['p1', 'e12', 'i2', 'x2', 'p3', 'c3']}
1769749456.0192337,RECEIVED,1e3d22ee-3282-422c-ab2d-45a3d8a826a4,dfeb2332-eee7-49ec-ba8f-524eb5f85bae,c4,c3,26,p3,?,surb={'id': '9f2bfe5c-e238-4060-8a43-89e014879910', 'route': ['p3', 'e4', 'i9', 'x12', 'p1', 'c4']}
1769749456.0704212,SENT,27d99931-acbe-490c-a434-49b3c2b9e032,70483c09-196f-45c7-98bb-73b5ec3840ca,c3,c1,3359,?,p3,
1769749456.0704997,CREATED,1978c873-d335-493e-abb5-5235f2b86a54,1378e7b0-cf73-476c-a259-4c2642b65134,c3,c1,26,?,?,surb={'id': 'b08e2f1d-a2d0-408a-9981-554758444db7', 'route': ['p1', 'e6', 'i3', 'x7', 'p3', 'c3']}
1769749456.274621,RECEIVED,e5312d12-cf7d-4200-9a56-f2217d9dfd7a,52a3e37a-7a11-42a1-964b-02d70d01e10b,c4,c3,27,p3,?,surb={'id': '07ad47a5-2c70-4efe-9c6b-0881192cc6ae', 'route': ['p3', 'e10', 'i7', 'x1', 'p1', 'c4']}
1769749456.4380672,SENT,2b962b6c-fc0e-4544-beb9-1aa68a210976,5b9af240-df84-4fde-94a7-d914f31040b0,c3,c1,3396,?,p3,
1769749456.4381728,CREATED,ac6365a0-5d17-4f98-a360-e115b8ab36cc,151a49cd-6a33-42f8-8f5d-a8ba6ad70a42,c3,c1,27,?,?,surb={'id': 'a6abf0b1-b0ff-4c7b-9abe-54ad117fac47', 'route': ['p1', 'e9', 'i6', 'x10', 'p3', 'c3']}
1769749456.4554763,RECEIVED,a4cefb99-2639-444d-a474-aac18764f579,817f8188-1107-4862-9949-be4ac4e9b80a,c4,c3,26,p3,?,surb={'id': '8c345482-9730-4444-9e57-8b76d5e76798', 'route': ['p3', 'e3', 'i1', 'x11', 'p1', 'c4']}
1769749456.4627323,RECEIVED,68bba761-3862-4d44-8b10-98eb889cf19b,4c9b519f-c5bc-4eea-b786-228e29591574,c5,c3,27,p3,?,surb={'id': '2b2d755d-b560-4424-afbc-df029194c9a0', 'route': ['p3', 'e2', 'i9', 'x8', 'p2', 'c5']}
1769749456.4745839,SENT,3719c0ee-e2f3-41f2-ac7e-46e705fd95b0,8cccd80b-aed6-4fb1-b863-0ec4dc6ec359,c3,c1,3387,?,p3,
1769749456.474685,CREATED,39e47fd4-76ce-4f36-a880-165443e130fa,0a3cf312-9113-4710-b25d-6fae9028417d,c3,c1,27,?,?,surb={'id': '7fc068f9-33cd-4d27-ade6-6ae41511446b', 'route': ['p1', 'e7', 'i12', 'x8', 'p3', 'c3']}
1769749456.6700068,RECEIVED,9aa908c7-f3c9-4e12-ae38-7ca7fda8e0ed,427edd89-0cd6-4f1d-9d04-9217cca3a289,c4,c3,27,p3,?,surb={'id': 'd05a83aa-1b97-4a4e-acdb-b73ff123193c', 'route': ['p3', 'e8', 'i8', 'x11', 'p1', 'c4']}
1769749456.9935007,RECEIVED,6f309307-d0d1-4da9-8ecd-afaa47b2a7d9,e23600ba-93cb-46c2-9d97-904adeec8d55,c4,c3,26,p3,?,surb={'id': 'd68a78e5-b57c-4d76-911f-09afdcb99dd5', 'route': ['p3', 'e12', 'i2', 'x4', 'p1', 'c4']}
1769749457.3789358,SENT,9df3aecb-3c1f-44c8-b54c-d3905f227cbc,fbc1eae4-1fc7-4645-96df-2cfa8fca2c4e,c3,c1,3387,?,p3,
1769749457.3789968,CREATED,a08a2aa0-7e9c-4a6a-9189-4624efb8a3a5,950947f1-68c3-486c-8561-2f3a1bb69dfd,c3,c1,27,?,?,surb={'id': 'aca1647a-d4dc-41d3-b1ac-a8a45b30301d', 'route': ['p1', 'e3', 'i5', 'x5', 'p3', 'c3']}
1769749457.4149384,RECEIVED,471deaf7-6915-4c71-925d-ad855b675ea1,7a46fbbd-7142-4920-a65b-b7664716e23e,c5,c3,27,p3,?,surb={'id': 'ba33afd8-ee69-479e-9742-5048f6d0bf8c', 'route': ['p3', 'e3', 'i5', 'x1', 'p2', 'c5']}
1769749457.5119226,SENT,557fced8-a248-4341-847f-d9e37d40d7f2,d9190849-8d25-4ff5-8ff3-68ad6ff44bae,c3,c1,3380,?,p3,
1769749457.5122201,CREATED,9e57370c-0b54-4108-833e-3e1488b37e95,911e0316-1e60-43fd-ba65-8a21e6b59495,c3,c1,27,?,?,surb={'id': 'af133303-c89e-4987-b573-df4cbc79d410', 'route': ['p1', 'e11', 'i5', 'x2', 'p3', 'c3']}
1769749457.5441406,SENT,9bdf23a3-a3bd-4fbe-922b-a348978fe254,5b46539e-d4ca-4e5d-a949-1e3ff4d7f447,c3,c1,3374,?,p3,
1769749457.5443077,CREATED,72f11a1f-7e50-467c-a968-b64d353fec0c,74b99dd5-f383-4869-a02f-71f22e7e524b,c3,c1,26,?,?,surb={'id': 'd012b644-8486-4781-9896-65db23464335', 'route': ['p1', 'e9', 'i7', 'x12', 'p3', 'c3']}
1769749457.600063,SENT,fa7aecbc-09c7-4e73-9d7a-2a445188233d,5a12c7fb-7107-4fcf-a86b-5730efd6c771,c3,c1,3375,?,p3,
1769749457.6002634,CREATED,4189239b-f2ee-46f8-b443-6f741b2e8e80,a105ce2b-c705-4bbb-b310-289ab8f725eb,c3,c1,25,?,?,surb={'id': 'abd6b17b-afa5-400c-ac17-c2c5ee16ce07', 'route': ['p1', 'e6', 'i11', 'x4', 'p3', 'c3']}
1769749457.6394107,RECEIVED,188efe7f-cd4a-4f75-9909-1ccdecb81c88,548c2d92-69b5-4c59-a3e0-dbf213f91579,c5,c3,27,p3,?,surb={'id': 'e3446363-c82d-4f14-ac3c-0e6449d76011', 'route': ['p3', 'e5', 'i12', 'x12', 'p2', 'c5']}
1769749457.6879416,RECEIVED,fd9e1858-2c6b-4ce6-9d47-ec018e1d354d,0dbe0038-5cb1-4f8c-81df-3de14930859f,c5,c3,27,p3,?,surb={'id': '07120f59-3084-4bc9-8e59-aadc5fbfff5c', 'route': ['p3', 'e1', 'i6', 'x7', 'p2', 'c5']}
1769749457.8235838,RECEIVED,16bd4ec8-6e84-4a3e-a819-a26dae113051,787e33e9-5fe4-443d-b8f2-66ef84232428,c4,c3,27,p3,?,surb={'id': '3929d66c-ea21-44e6-b8d3-b29b5fdd0dc2', 'route': ['p3', 'e10', 'i10', 'x3', 'p1', 'c4']}
1769749458.0139904,SENT,6d593748-e385-4b8a-8eab-b73f9bcf7404,f43e5431-36ab-4df7-820c-2158b1aec470,c3,c1,3364,?,p3,
1769749458.0140924,CREATED,15144b95-3669-4b95-8211-ac8b85a77a3d,25e84f0b-5917-445a-9188-e001e238dbaa,c3,c1,26,?,?,surb={'id': 'bca7f169-335d-4253-b036-aeafa44af4f3', 'route': ['p1', 'e4', 'i3', 'x11', 'p3', 'c3']}
1769749458.1851137,RECEIVED,0673282c-d094-4a8b-9168-c6a731f76c95,762e342d-869e-421c-94ba-e57a0222d293,c5,c3,26,p3,?,surb={'id': '0cfa2482-8a00-42c1-a295-5f5f591a35c2', 'route': ['p3', 'e9', 'i1', 'x3', 'p2', 'c5']}
1769749458.2617214,SENT,878efae2-7963-43d4-a7fa-cbb47c0bf730,55e5c22b-900c-4b06-9c75-6b979a44f128,c3,c1,3392,?,p3,
1769749458.2617946,CREATED,ead6b923-37b4-48a3-bba0-3f3ec19b35d4,49f561f0-d1a4-4bdd-acdb-0aae0d8a8621,c3,c1,27,?,?,surb={'id': 'cc6690b1-8b63-4128-a050-882484ceb959', 'route': ['p1', 'e11', 'i2', 'x11', 'p3', 'c3']}
1769749458.3006082,RECEIVED,ffd2e89d-b378-4ba7-adce-1cff2e682be9,5b183254-eebc-4d9e-b8d8-c48225b1b693,c4,c3,27,p3,?,surb={'id': 'ab850ec2-0eed-422f-9506-9bda50729e95', 'route': ['p3', 'e2', 'i6', 'x2', 'p1', 'c4']}
1769749458.5504782,SENT,068eb7ad-efcd-431d-b3de-12d4d15a02c1,0b7faaed-e215-43b4-b276-f51e63e918cd,c3,c1,3383,?,p3,
1769749458.5505614,CREATED,ae7e6fec-d518-4e5b-a688-0f308856c4ff,71df9e5e-fdf6-4900-a25b-6ea0e6419194,c3,c1,27,?,?,surb={'id': '18b3ff50-ae2f-4f62-8d06-e5dbcffeadea', 'route': ['p1', 'e9', 'i8', 'x2', 'p3', 'c3']}
1769749458.647307,SENT,dc62abd3-5bbe-4208-b96e-4147ab767332,fb3a4ac3-f1a9-494b-a8b1-c183167daaf9,c3,c1,3376,?,p3,
1769749458.6473858,CREATED,7407b513-b086-4e76-9d62-578407d9d240,d706e7cb-ce15-40ea-a4e7-fbf41e5b152f,c3,c1,27,?,?,surb={'id': 'abdce3df-50e2-4306-9c81-db07814057c9', 'route': ['p1', 'e9', 'i1', 'x6', 'p3', 'c3']}
1769749458.8470812,SENT,6853acbe-5f1a-4f97-9010-5cb013acb50d,d13e3651-acef-4063-b950-8e65cf52998c,c3,c1,3380,?,p3,
1769749458.8471859,CREATED,c9201ede-5a90-45c7-ae27-c23d193eebb6,a83f5e33-0c22-4e3f-aa46-70e698de4003,c3,c1,27,?,?,surb={'id': '2ba4a99e-7530-4796-9c0e-a3f52edd0df3', 'route': ['p1', 'e9', 'i8', 'x2', 'p3', 'c3']}
1769749459.0447133,RECEIVED,ae2d021c-5586-4765-bee6-9d7ce6a9063f,dc64c100-8dc5-4998-9258-77783da940e5,c5,c3,27,p3,?,surb={'id': '812d9e3e-d390-4a2e-82b5-ac589131089d', 'route': ['p3', 'e6', 'i7', 'x5', 'p2', 'c5']}
1769749459.0963647,SENT,9fe186de-4e0b-4d91-94aa-5e66be0bf798,ce636940-aab8-44c2-8002-f6377d755e71,c3,c1,3379,?,p3,
1769749459.0965943,CREATED,39fff167-892b-4a59-841d-bc76629ca640,2ed7e9c9-76c5-4360-9d92-0fe021a1b060,c3,c1,27,?,?,surb={'id': '827760f4-db93-478f-b0ea-3da7c0e1ce52', 'route': ['p1', 'e2', 'i7', 'x10', 'p3', 'c3']}
1769749459.1565714,SENT,261e7c22-5cea-4bd7-9a14-b54c2c16a960,6cff28e3-24e9-4553-a4d4-183bed2a6a6c,c3,c1,3378,?,p3,
1769749459.156636,CREATED,6fa5e93f-8d6e-426b-bc9c-89d98ee70d2a,67979410-9da1-4199-b0a0-50362e7f917c,c3,c1,27,?,?,surb={'id': 'd9276059-453f-491c-b134-98b605af6add', 'route': ['p1', 'e1', 'i5', 'x2', 'p3', 'c3']}
1769749459.2291481,SENT,66146271-8ef2-4637-9a40-c1c2a5f2ba29,1df0891d-bb7e-4be1-a085-616b19a361db,c3,c1,3355,?,p3,
1769749459.2292063,CREATED,4d150de4-fc0b-4e56-8fe7-3c258ac09356,b159564c-e514-49f2-b22f-b1ee23fff295,c3,c1,24,?,?,surb={'id': 'caa7fc7e-d787-4bf8-86f6-df1578b2f5f2', 'route': ['p1', 'e3', 'i5', 'x3', 'p3', 'c3']}
1769749459.3688023,SENT,0ae0a675-80c3-466b-a8cf-aba9dc46c444,beef01cd-02a1-4ed4-9351-4747718d43dc,c3,c1,3384,?,p3,
1769749459.3689127,CREATED,0ff8c9f5-959e-4602-ac69-e206dc045827,fface1f4-b853-4057-a973-f84ea8d44c96,c3,c1,27,?,?,surb={'id': '1a4d43b8-6ae2-4cda-b953-395fda15adb0', 'route': ['p1', 'e9', 'i11', 'x7', 'p3', 'c3']}
1769749459.4509487,RECEIVED,f65f00eb-c11c-4dd4-a589-49597904e2fc,8f0d7b9e-c913-45a2-9986-933c6db48413,c5,c3,27,p3,?,surb={'id': '3b0c3d60-d9cb-49a1-81d3-01a76c156dad', 'route': ['p3', 'e4', 'i3', 'x8', 'p2', 'c5']}
1769749459.539809,RECEIVED,e261ce02-dc02-4e80-9753-3e6dea9e94e5,f6bdb3f4-0616-4df7-9f5d-009102c9a328,c5,c3,27,p3,?,surb={'id': 'a4c7ea4d-581c-41a3-ba98-cb3cc672630d', 'route': ['p3', 'e6', 'i2', 'x3', 'p2', 'c5']}
1769749459.6078966,RECEIVED,bbc8221f-4572-4ad9-9721-74f06f37a239,f4e0274b-5991-41ca-b665-59ea98ebcf51,c4,c3,27,p3,?,surb={'id': '8ac6f3d5-e4a2-4e11-9534-3e4130a48abe', 'route': ['p3', 'e7', 'i1', 'x4', 'p1', 'c4']}
1769749459.6159678,RECEIVED,1cce2bc0-1a28-4786-866b-b205e66c62b1,f194921f-1d97-475c-9a60-a5d680134c6c,c5,c3,27,p3,?,surb={'id': '45797e62-84b9-43a3-8483-cc377cc79e60', 'route': ['p3', 'e3', 'i4', 'x10', 'p2', 'c5']}
1769749459.6813858,SENT,e96d0d81-e03a-4dfb-b957-331f1311133c,10b3ab05-72ea-4498-9167-42a9a90fce3b,c3,c1,3392,?,p3,
1769749459.681496,CREATED,a5cff40e-e14d-47d6-9601-b31e605e8d2f,4b47d01d-920c-42be-85f2-9dda01d4c37b,c3,c1,27,?,?,surb={'id': 'd332d65f-5e91-4286-a466-04f1ca1ed725', 'route': ['p1', 'e3', 'i4', 'x11', 'p3', 'c3']}
1769749459.759093,SENT,551d1250-ea66-43cb-99fe-10b599602238,d6d51df4-7553-4ac3-b7bc-2febadbe3bfa,c3,c1,3373,?,p3,
1769749459.7592561,CREATED,6a442763-496e-454b-9c05-57331184d85a,ca6f33c7-c9d7-421c-b7d1-99650781022c,c3,c1,27,?,?,surb={'id': '684eb89e-5e4e-47d5-a738-4728a28cebab', 'route': ['p1', 'e4', 'i7', 'x3', 'p3', 'c3']}
1769749460.048786,SENT,0eb6168b-4c66-4880-8b7b-335f5f33f7a6,6a50e0d6-6fec-49fd-a74e-98d59bff52a2,c3,c1,3379,?,p3,
1769749460.0488622,CREATED,e70226c7-1b4a-4bcb-a47f-6f081e18c1b9,b54253d8-3a93-4965-9a92-b75246cc0e5c,c3,c1,27,?,?,surb={'id': '73dfc29f-2910-41bc-b418-9082b8f8452c', 'route': ['p1', 'e6', 'i11', 'x8', 'p3', 'c3']}
1769749460.0672626,SENT,67d9fcbb-9675-48fe-b9f6-9c37bca96795,aff7a6e1-2057-4d13-9669-ee2c1051ac36,c3,c1,3375,?,p3,
1769749460.0673382,CREATED,a3bd1b8b-4192-430b-a794-891e882d4819,a71a675e-4a71-487a-8365-c35a6468113f,c3,c1,26,?,?,surb={'id': 'b0f50a81-69a2-4dde-b6fd-14f9e9bab3df', 'route': ['p1', 'e12', 'i8', 'x8', 'p3', 'c3']}
1769749460.6394327,SENT,425b6843-4feb-498d-9469-45819b28f5d7,6da17259-a48d-4e8b-a7ce-966a17a8268c,c3,c1,3400,?,p3,
1769749460.6395552,CREATED,244d12f0-78fd-414e-b036-325de0685075,a596eacb-06c2-49e6-8987-dce8307f38ab,c3,c1,27,?,?,surb={'id': 'da1846d9-3dc1-4a99-9e7e-a04d197253bd', 'route': ['p1', 'e11', 'i1', 'x10', 'p3', 'c3']}
1769749460.7428787,SENT,036add8c-9e64-4b85-9092-fca29306f55d,ee18ada6-dc82-446e-b799-c56a90c209e3,c3,c1,3358,?,p3,
1769749460.742997,CREATED,72e486d1-8b74-43c0-bf3a-d09bbf64ea95,4e0437e3-2e17-4491-a61d-128e24e2aaf6,c3,c1,27,?,?,surb={'id': '5f880a48-b0a6-43a7-ab9b-68283633910a', 'route': ['p1', 'e12', 'i6', 'x8', 'p3', 'c3']}
1769749460.8654342,SENT,26d29c07-0e33-4b35-aeb8-168fcb0a0b0c,27706e4a-c889-4e1b-9d81-fd10a5b95f5b,c3,c1,3383,?,p3,
1769749460.8655555,CREATED,5b1731cd-7692-4574-bacc-16e7cec52871,0d488dc0-48d7-4c2d-afb5-b1508a6f4d82,c3,c1,27,?,?,surb={'id': 'b7918e41-a273-44f4-a80a-0fd5ca37c8d9', 'route': ['p1', 'e8', 'i9', 'x3', 'p3', 'c3']}
1769749461.0513468,RECEIVED,f5ec44a4-d4e0-46ff-82ab-3b57e829f126,9966eff6-081c-4b40-aaba-1eb8e36e158e,c4,c3,27,p3,?,surb={'id': 'cb53df11-cc68-4303-add9-fd66c59cb801', 'route': ['p3', 'e9', 'i4', 'x7', 'p1', 'c4']}
1769749461.2926774,SENT,ed088373-47db-4450-835f-e1eb8b2eb8ec,beb85e9b-3e6a-4641-9f28-fe5753bef18a,c3,c1,3384,?,p3,
1769749461.2928026,CREATED,e1d0ffbb-ed11-4f1b-b7dc-5acce2c84f11,94f5906e-d4c4-41fd-bb91-19ad1f458d54,c3,c1,27,?,?,surb={'id': '1c1b845e-b4ac-4420-83a9-fef43ecd4808', 'route': ['p1', 'e6', 'i4', 'x1', 'p3', 'c3']}
1769749461.3545566,RECEIVED,19626afa-47b3-4503-afd3-6c86eb2ba8e3,f0388ba9-74f0-4846-bbb1-130fbb72ec80,c5,c3,27,p3,?,surb={'id': '42ef3aff-625a-42cd-9bde-59afbfd25346', 'route': ['p3', 'e10', 'i8', 'x7', 'p2', 'c5']}
1769749461.566735,RECEIVED,2a181b91-c6f0-4ed5-8ce6-537e09b3a656,cfe19087-e02b-4ca1-b4fb-4a7bbdd41a35,c4,c3,27,p3,?,surb={'id': '4d0e45d1-e54e-416e-a72c-8646b6771a63', 'route': ['p3', 'e1', 'i9', 'x4', 'p1', 'c4']}
1769749461.7073078,RECEIVED,1e4b7095-42d2-4a54-acc1-d312d1e011e2,f3bc7826-88ec-458a-8b3e-5641f3b99412,c5,c3,27,p3,?,surb={'id': 'f97c94ee-9680-4c30-a410-9a4befcb8532', 'route': ['p3', 'e8', 'i9', 'x12', 'p2', 'c5']}
1769749461.8243697,RECEIVED,d27010ef-4582-4833-89ee-16dd08ceba2f,7833227c-6c2c-449f-a163-8a4001a7bcdd,c4,c3,27,p3,?,surb={'id': '66277e73-2ae4-4385-b5c3-14edf58e3f8e', 'route': ['p3', 'e5', 'i7', 'x2', 'p1', 'c4']}
1769749461.8502393,RECEIVED,c296d49f-9ab2-42e9-a218-cc4174150c32,3666ef8c-6357-46ca-a68c-e6e42c525090,c5,c3,27,p3,?,surb={'id': 'b2d4597b-e043-45c7-8407-b0febb197532', 'route': ['p3', 'e3', 'i4', 'x8', 'p2', 'c5']}
1769749461.9462698,SENT,21dcdc91-a887-4c83-9214-8028b69d4849,856e767a-5aad-421d-ac4b-95fe3a414165,c3,c1,3359,?,p3,
1769749461.9464185,CREATED,6a6aa61e-616f-467f-b669-46da7b280ca6,1f287983-ef47-4f45-abca-5b20b3d8dab6,c3,c1,27,?,?,surb={'id': 'b694d8f8-3c9f-46e1-96b2-5512fb68f4b2', 'route': ['p1', 'e2', 'i12', 'x8', 'p3', 'c3']}
1769749462.1014686,SENT,f1f6a71d-cb9b-4fc1-95f6-e927801ecd53,87e38793-f682-4702-867a-6c7b6d4c7110,c3,c1,3375,?,p3,
1769749462.1016142,CREATED,f7c5f28a-a56d-414c-8472-128df68e082c,d7007690-3085-47af-aaae-15c14c6e6499,c3,c1,27,?,?,surb={'id': 'b806e475-1b42-49a4-8fff-9081c0883749', 'route': ['p1', 'e5', 'i6', 'x2', 'p3', 'c3']}
1769749462.1402736,SENT,a47b0eca-3fe0-4f5a-a2b9-3493a1052e5d,b9bf716c-596d-43db-a916-e3af13911a0d,c3,c1,3373,?,p3,
1769749462.1406493,CREATED,7eada30d-51a9-4426-91cc-75d0af7e056b,0359594e-9d1f-4324-8780-0d977658fbb9,c3,c1,27,?,?,surb={'id': '329c468f-457c-4eab-ae6f-bed986600c05', 'route': ['p1', 'e1', 'i7', 'x3', 'p3', 'c3']}
1769749462.1923642,RECEIVED,941eacd3-9e21-4b0a-b9ee-6c6a3d8eadf2,42f72e2b-5b29-44a2-ab14-630b60e1a3a8,c5,c3,26,p3,?,surb={'id': 'cbaa5468-8d39-4815-a19e-c9508ef6e9b1', 'route': ['p3', 'e12', 'i11', 'x9', 'p2', 'c5']}
1769749462.2556257,SENT,c7e350b3-cd5f-44ed-9586-dd071993c5c8,687dd9ad-cb72-44e3-87ed-66407983fafd,c3,c1,3383,?,p3,
1769749462.255773,CREATED,4a81288b-b0a4-439c-a0f9-fac1192ef9e3,f9281289-fffc-4e92-ba48-6436b4affec1,c3,c1,27,?,?,surb={'id': '266a69d1-ca63-4fcb-a48f-8f1847dc7a62', 'route': ['p1', 'e1', 'i1', 'x10', 'p3', 'c3']}
